load,q,x_m,y_m
A,0.954954954954955,7.411163906589336,2.413946840960086
A,0.955955955955956,7.424341484565266,2.4268769533019623
A,0.9569569569569569,7.4375131303592,2.439813108582906
A,0.9579579579579579,7.450678615771616,2.452755533436935
A,0.958958958958959,7.463837709169464,2.465704457309712
A,0.95995995995996,7.476991291721284,2.4786589790577573
A,0.960960960960961,7.490139341860424,2.491619115902001
A,0.9619619619619619,7.50328129363051,2.504585436664535
A,0.9629629629629629,7.5164181529584075,2.5175569167657366
A,0.963963963963964,7.52955004503639,2.530533425611238
A,0.964964964964965,7.542676234225524,2.543515703111242
A,0.965965965965966,7.555797700381302,2.5565027542128207
A,0.9669669669669669,7.568914614253661,2.5694944031541462
A,0.9679679679679679,7.582026493225536,2.5824911335756875
A,0.968968968968969,7.5951338870586,2.5954923873098172
A,0.96996996996997,7.6082371411270895,2.6084978132988024
A,0.970970970970971,7.62133600160216,2.621507664443594
A,0.9719719719719719,7.634430635527228,2.6345217696923124
A,0.972972972972973,7.647521539974163,2.6475396264219233
A,0.973973973973974,7.660608661739923,2.6605612859771655
A,0.974974974974975,7.6736918405077725,2.6735869071745926
A,0.975975975975976,7.686771698067861,2.6866158633910513
A,0.9769769769769769,7.699848350152664,2.699648036856449
A,0.977977977977978,7.712921371623302,2.7126838523246217
A,0.978978978978979,7.725991478357731,2.7257225901721185
A,0.97997997997998,7.739058792438402,2.738764126815684
A,0.980980980980981,7.752123076120504,2.7518086991474298
A,0.9819819819819819,7.76518472219282,2.764855912541803
A,0.982982982982983,7.778243980101527,2.7779055163132487
A,0.983983983983984,7.791300781592147,2.790957577864406
A,0.984984984984985,7.804355252045582,2.8040119708923026
A,0.985985985985986,7.817407737524186,2.8170683486061088
A,0.986986986986987,7.830458298700265,2.8301266497763744
A,0.987987987987988,7.843506874236132,2.843186935116345
A,0.988988988988989,7.856553866903862,2.8562488017110237
A,0.98998998998999,7.869599397700806,2.869312128358144
A,0.990990990990991,7.882643381656539,2.8823769995605524
A,0.991991991991992,7.8956861577896165,2.895443076542932
A,0.992992992992993,7.908727873095363,2.9085102123789683
A,0.993993993993994,7.921768556494872,2.921578378035352
A,0.994994994994995,7.93480838980671,2.9346473919390665
A,0.995995995995996,7.947847562753379,2.947717064701661
A,0.996996996996997,7.960886172958981,2.9607872988698336
A,0.997997997997998,7.973924335380766,2.9738579797246416
A,0.998998998998999,7.986962237538432,2.9869289201913545
A,1.0,8.0,3.0
B,0.0,8.0,-3.8
B,0.001001001001001001,7.983887899991383,-3.792932383013399
B,0.002002002002002002,7.967775930303679,-3.7858644689429206
B,0.003003003003003003,7.9516642234069534,-3.7787959558482176
B,0.004004004004004004,7.935552928501164,-3.771726503759319
B,0.005005005005005005,7.919442130137126,-3.764655920162299
B,0.006006006006006006,7.903332041697907,-3.757583719180736
B,0.007007007007007007,7.8872227234501056,-3.7505097640294998
B,0.008008008008008008,7.871114317439801,-3.7434337318228295
B,0.009009009009009009,7.855007024248483,-3.736355166882401
B,0.01001001001001001,7.838900854774006,-3.7292740454854845
B,0.011011011011011011,7.82279608111961,-3.722189750111324
B,0.012012012012012012,7.806692743071696,-3.7151021921273655
B,0.013013013013013013,7.790590943631715,-3.7080111393299466
B,0.014014014014014014,7.774490983020603,-3.7009159125814532
B,0.015015015015015015,7.758392774006805,-3.693816712617736
B,0.016016016016016016,7.742296626002585,-3.6867128408936036
B,0.01701701701701702,7.72620260259394,-3.679604157271876
B,0.018018018018018018,7.710110724894847,-3.6724906176711203
B,0.01901901901901902,7.694021434724947,-3.6653712276255423
B,0.02002002002002002,7.677934525080295,-3.658246460331963
B,0.021021021021021023,7.661850325811086,-3.6511155763723657
B,0.022022022022022022,7.6457689600609395,-3.643978304822749
B,0.023023023023023025,7.6296903425109175,-3.6368348442340093
B,0.024024024024024024,7.613615061130308,-3.6296838792910777
B,0.025025025025025027,7.597542799791526,-3.6225261294444135
B,0.026026026026026026,7.581473888850259,-3.6153608610624377
B,0.02702702702702703,7.565408534886615,-3.6081876213240323
B,0.028028028028028028,7.549346560036634,-3.6010068182953967
B,0.02902902902902903,7.533288611874172,-3.5938170151515685
B,0.03003003003003003,7.517234360048211,-3.586618962533749
B,0.031031031031031032,7.501184097439147,-3.579412018854908
B,0.03203203203203203,7.485138122529123,-3.572195534128637
B,0.03303303303303303,7.4690961591096325,-3.564970136290241
B,0.03403403403403404,7.4530589181645945,-3.5577342625911372
B,0.035035035035035036,7.43702605099759,-3.5504887033513293
B,0.036036036036036036,7.4209978205527785,-3.5432328924008836
B,0.037037037037037035,7.404974606512422,-3.535966010664553
B,0.03803803803803804,7.388956037740228,-3.528688894860555
B,0.03903903903903904,7.372942903609664,-3.5213998279040224
B,0.04004004004004004,7.356934811164833,-3.5140996957760002
B,0.04104104104104104,7.340932023376422,-3.506787942018934
B,0.042042042042042045,7.32493496724467,-3.499463657179321
B,0.043043043043043044,7.30894319132871,-3.4921278505674205
B,0.044044044044044044,7.292957591635839,-3.484778594798827
B,0.04504504504504504,7.27697767906985,-3.4774169821216483
B,0.04604604604604605,7.261003773245911,-3.4700423439261145
B,0.04704704704704705,7.245036287115576,-3.4626538167516245
B,0.04804804804804805,7.229074716898992,-3.4552525176678066
B,0.04904904904904905,7.213120108991611,-3.4478362220760372
B,0.05005005005005005,7.197171795828186,-3.4404064005542603
B,0.05105105105105105,7.181230241485904,-3.4329620875399156
B,0.05205205205205205,7.165295751394439,-3.425502666305115
B,0.05305305305305305,7.149367813038242,-3.418029264822223
B,0.05405405405405406,7.1334476848753905,-3.4105392401916195
B,0.055055055055055056,7.117534403285853,-3.403034681318554
B,0.056056056056056056,7.101628700703305,-3.395514071541005
B,0.057057057057057055,7.085730644497766,-3.3879773123013437
B,0.05805805805805806,7.069839906396905,-3.380425134596666
B,0.05905905905905906,7.053957645276739,-3.3728551463598615
B,0.06006006006006006,7.038082837289991,-3.365269541414057
B,0.06106106106106106,7.022216517146371,-3.3576661983258784
B,0.062062062062062065,7.006358341250464,-3.3500458847274786
B,0.06306306306306306,6.990508374431843,-3.3424085101147116
B,0.06406406406406406,6.974667402178267,-3.3347524977867913
B,0.06506506506506507,6.958834515757265,-3.3270797772984957
B,0.06606606606606606,6.943011137801432,-3.3193874664162957
B,0.06706706706706707,6.927196292827831,-3.3116776289322924
B,0.06806806806806807,6.9113906682302115,-3.3039489056322595
B,0.06906906906906907,6.895594437332005,-3.2962010025633566
B,0.07007007007007007,6.879807115763537,-3.28843496044977
B,0.07107107107107107,6.86403007196881,-3.280648060330652
B,0.07207207207207207,6.848262007137153,-3.272842994802696
B,0.07307307307307308,6.832504321261858,-3.2650169956014907
B,0.07407407407407407,6.816756280398767,-3.257171607687292
B,0.07507507507507508,6.801018311311056,-3.249306033747257
B,0.07607607607607608,6.785290867137422,-3.2414194373633967
B,0.07707707707707707,6.76957316952276,-3.233513432905752
B,0.07807807807807808,6.753866894562327,-3.2255847605844314
B,0.07907907907907907,6.738170481321732,-3.217636583626356
B,0.08008008008008008,6.722485490706321,-3.2096658880209916
B,0.08108108108108109,6.7068110790632876,-3.2016744106645296
B,0.08208208208208208,6.6911477841012035,-3.193661164983899
B,0.08308308308308308,6.675495944512664,-3.1856255687502935
B,0.08408408408408409,6.659854903431783,-3.177568972130585
B,0.08508508508508508,6.644226205412511,-3.169488458526766
B,0.08608608608608609,6.628608236050118,-3.1613872279644033
B,0.08708708708708708,6.613002989058921,-3.1532615170369804
B,0.08808808808808809,6.597408984842564,-3.145114252753189
B,0.0890890890890891,6.581827421902269,-3.136943218382196
B,0.09009009009009009,6.566257948155222,-3.1287491741296978
B,0.09109109109109109,6.550700629127707,-3.120532074360073
B,0.0920920920920921,6.535156249344654,-3.112290525100365
B,0.09309309309309309,6.519623734215686,-3.104026635081709
B,0.0940940940940941,6.504105009791766,-3.0957368773042178
B,0.09509509509509509,6.4885981071030425,-3.0874250266245835
B,0.0960960960960961,6.473105348432524,-3.079086841593888
B,0.0970970970970971,6.457624906243163,-3.070725814096347
B,0.0980980980980981,6.442158381269969,-3.062339068592941
B,0.0990990990990991,6.426704953572764,-3.0539282165842065
B,0.1001001001001001,6.411265220868101,-3.0454922492285394
B,0.1011011011011011,6.395839358505755,-3.037030947540847
B,0.1021021021021021,6.380426975828281,-3.0285451152384675
B,0.1031031031031031,6.365029226179254,-3.020032761480216
B,0.1041041041041041,6.349644750248819,-3.0114964396515576
B,0.10510510510510511,6.334275656904755,-3.0029324544415124
B,0.1061061061061061,6.318919661529074,-2.994345004479936
B,0.10710710710710711,6.303579745603731,-2.9857288644251194
B,0.10810810810810811,6.288253176240155,-2.9770890067684452
B,0.1091091091091091,6.272942581228483,-2.968420871799551
B,0.11011011011011011,6.257645969513519,-2.9597280861351014
B,0.1111111111111111,6.242365246169126,-2.9510073996785398
B,0.11211211211211211,6.227099118742789,-2.942261189371912
B,0.11311311311311312,6.211848815647643,-2.9334874142674137
B,0.11411411411411411,6.196613693799954,-2.9246873065148575
B,0.11511511511511512,6.18139435709996,-2.915859925177929
B,0.11611611611611612,6.1661907564121625,-2.9070054711396196
B,0.11711711711711711,6.1510029295471105,-2.898123985710784
B,0.11811811811811812,6.135831359528221,-2.8892147606245766
B,0.11911911911911911,6.120675582956507,-2.880278693105064
B,0.12012012012012012,6.105536546675891,-2.871314296380348
B,0.12112112112112113,6.090413357594483,-2.8623231887539187
B,0.12212212212212212,6.075307351311134,-2.8533032440452173
B,0.12312312312312312,6.0602172833712125,-2.844256658385816
B,0.12412412412412413,6.045144796160466,-2.835180813645801
B,0.12512512512512514,6.03008837917924,-2.8260783322107654
B,0.12612612612612611,6.015049892557638,-2.816946259722417
B,0.12712712712712712,6.000027652226813,-2.8077874850309694
B,0.12812812812812813,5.985023639775882,-2.7985988814186036
B,0.12912912912912913,5.970036097367291,-2.7893834363153975
B,0.13013013013013014,5.955067024357004,-2.780138022534361
B,0.13113113113113112,5.940114696425921,-2.770865550237862
B,0.13213213213213212,5.925181019438611,-2.7615630715427057
B,0.13313313313313313,5.91026441752528,-2.75223323567821
B,0.13413413413413414,5.895366584080807,-2.742873461569208
B,0.13513513513513514,5.880486214410731,-2.7334859461863443
B,0.13613613613613615,5.865624662593692,-2.7240686703342534
B,0.13713713713713713,5.850781025777231,-2.7146231799088114
B,0.13813813813813813,5.835956183867036,-2.705148220057822
B,0.13913913913913914,5.821149774598865,-2.695644479477809
B,0.14014014014014015,5.806362060703478,-2.6861116773266747
B,0.14114114114114115,5.791593367462495,-2.6765494318625067
B,0.14214214214214213,5.776843189156652,-2.6669586529238765
B,0.14314314314314314,5.762112693906875,-2.6573376681826515
B,0.14414414414414414,5.747400447875595,-2.6476888016206948
B,0.14514514514514515,5.732708625768654,-2.6380088634845187
B,0.14614614614614616,5.718034697456855,-2.6283018219309575
B,0.14714714714714713,5.703382016536624,-2.6185627364793307
B,0.14814814814814814,5.688746956264883,-2.6087971920311084
B,0.14914914914914915,5.674133700715597,-2.598999049244345
B,0.15015015015015015,5.6595384553078345,-2.5891740989686225
B,0.15115115115115116,5.644964493201289,-2.579317606886898
B,0.15215215215215216,5.630409512595293,-2.569433105497378
B,0.15315315315315314,5.61587518866754,-2.559518257171759
B,0.15415415415415415,5.601360914704076,-2.549574079206221
B,0.15515515515515516,5.586866560967221,-2.539600890112233
B,0.15615615615615616,5.572393427110555,-2.5295969297854275
B,0.15715715715715717,5.557939362548121,-2.519565437525525
B,0.15815815815815815,5.543507793611764,-2.5095016085666715
B,0.15915915915915915,5.529094964810202,-2.499410959456069
B,0.16016016016016016,5.5147047357633125,-2.489288108028035
B,0.16116116116116116,5.5003340831658285,-2.479137484204184
B,0.16216216216216217,5.485984952335351,-2.468956461264782
B,0.16316316316316315,5.471656879000582,-2.458745823157043
B,0.16416416416416416,5.457349118787782,-2.4485067414266464
B,0.16516516516516516,5.443064018226552,-2.438236068322152
B,0.16616616616616617,5.42879831379481,-2.4279384710376952
B,0.16716716716716717,5.414556142695851,-2.41760835093842
B,0.16816816816816818,5.400333977334445,-2.4072507051286816
B,0.16916916916916916,5.3861338697257235,-2.39686284083513
B,0.17017017017017017,5.371955613099811,-2.386445170735662
B,0.17117117117117117,5.357797791646732,-2.3759997457605344
B,0.17217217217217218,5.343663803061106,-2.3655220936412973
B,0.17317317317317318,5.329549818849652,-2.3550175104736093
B,0.17417417417417416,5.315458920103704,-2.3444819816503792
B,0.17517517517517517,5.301388987461618,-2.3339184683391565
B,0.17617617617617617,5.28733942122939,-2.3233278827677566
B,0.17717717717717718,5.273312086754009,-2.3127078672361527
B,0.1781781781781782,5.259303432767531,-2.30206322261679
B,0.17917917917917917,5.24531617026503,-2.291390485389564
B,0.18018018018018017,5.2313479599142765,-2.2806928246632228
B,0.18118118118118118,5.217398329558312,-2.2699709470655183
B,0.18218218218218218,5.203469089941801,-2.2592225913056247
B,0.1831831831831832,5.189556930172707,-2.2484521373980506
B,0.1841841841841842,5.1756639660105295,-2.2376569346650004
B,0.18518518518518517,5.161788663059233,-2.2268390403265834
B,0.18618618618618618,5.147929769720858,-2.216000130790857
B,0.1871871871871872,5.134089881616912,-2.2051369640374157
B,0.1881881881881882,5.120265497561759,-2.194254074290558
B,0.1891891891891892,5.106457818723766,-2.183349997895378
B,0.19019019019019018,5.0926667775958245,-2.1724248856194586
B,0.19119119119119118,5.078890327369631,-2.1614813796775296
B,0.1921921921921922,5.065130635515273,-2.150516810399042
B,0.1931931931931932,5.051385480442261,-2.1395340232812483
B,0.1941941941941942,5.037654391053424,-2.1285336554058425
B,0.19519519519519518,5.0239391378356295,-2.117513548889409
B,0.1961961961961962,5.010236940301993,-2.106477213677537
B,0.1971971971971972,4.996548667321364,-2.0954236127998764
B,0.1981981981981982,4.982874364877528,-2.0843527332831466
B,0.1991991991991992,4.969212228153864,-2.0732668438314734
B,0.2002002002002002,4.955563699409696,-2.0621642051873192
B,0.2012012012012012,4.941927473743556,-2.0510464592017885
B,0.2022022022022022,4.92830253196349,-2.039914887052413
B,0.2032032032032032,4.914690727879922,-2.0287672537612935
B,0.2042042042042042,4.901089734977847,-2.0176064327576606
B,0.20520520520520522,4.8874994793546485,-2.00643253948766
B,0.2062062062062062,4.873921102819804,-1.9952442136472062
B,0.2072072072072072,4.860352527302642,-1.9840440038565679
B,0.2082082082082082,4.846794164176701,-1.9728314336304769
B,0.2092092092092092,4.833246278103713,-1.9616062062078352
B,0.21021021021021022,4.81970733167425,-1.9503701981251274
B,0.21121121121121122,4.806177970276195,-1.9391226504952903
B,0.2122122122122122,4.792657805043674,-1.9278640500513957
B,0.2132132132132132,4.779145724758586,-1.9165957475711295
B,0.21421421421421422,4.7656425155539095,-1.9053168160965865
B,0.21521521521521522,4.7521473255219995,-1.8940282908506738
B,0.21621621621621623,4.738659371913695,-1.8827311200850116
B,0.2172172172172172,4.725179503143242,-1.871424303643224
B,0.2182182182182182,4.711706564684876,-1.8601092300807267
B,0.21921921921921922,4.698240019755567,-1.848786547889829
B,0.22022022022022023,4.684780713847605,-1.8374552615674218
B,0.22122122122122123,4.671327323266028,-1.8261169527816263
B,0.2222222222222222,4.657879498257228,-1.81477204333717
B,0.22322322322322322,4.644437998250258,-1.8034196406545704
B,0.22422422422422422,4.631001469600859,-1.7920613544515236
B,0.22522522522522523,4.617569746545239,-1.7806973857145796
B,0.22622622622622623,4.604143268551418,-1.7693272203780501
B,0.22722722722722724,4.590720931383766,-1.7579521671739013
B,0.22822822822822822,4.577302606805581,-1.7465723808309785
B,0.22922922922922923,4.56388849018059,-1.7351876345418695
B,0.23023023023023023,4.550477687214816,-1.723798985081526
B,0.23123123123123124,4.537070077681454,-1.712406576201199
B,0.23223223223223224,4.5236656732263025,-1.701010396332558
B,0.23323323323323322,4.510263757976502,-1.689611289258217
B,0.23423423423423423,4.4968641961658316,-1.678209415805827
B,0.23523523523523523,4.483466863720636,-1.666804922880476
B,0.23623623623623624,4.470071198076704,-1.655398472178311
B,0.23723723723723725,4.456677028808472,-1.6439902643625923
B,0.23823823823823823,4.443284134811951,-1.6325805594295546
B,0.23923923923923923,4.4298920865903035,-1.6211698617825872
B,0.24024024024024024,4.416500662831637,-1.6097584312764046
B,0.24124124124124124,4.40310957785621,-1.598346603213538
B,0.24224224224224225,4.38971851832913,-1.5869347452885298
B,0.24324324324324326,4.3763271971831506,-1.5755231943654713
B,0.24424424424424424,4.362935293454975,-1.564112327136034
B,0.24524524524524524,4.349542594867743,-1.5527023928320665
B,0.24624624624624625,4.336148733553755,-1.5412938234604197
B,0.24724724724724725,4.322753382466658,-1.5298870033511678
B,0.24824824824824826,4.309356415551401,-1.518482081037527
B,0.24924924924924924,4.295957367384741,-1.5070796039730048
B,0.2502502502502503,4.282555937016861,-1.4956799268413996
B,0.25125125125125125,4.2691520685119135,-1.484283116612308
B,0.25225225225225223,4.255745178891563,-1.472889860530902
B,0.25325325325325326,4.242335031533609,-1.4615004390890125
B,0.25425425425425424,4.228921621717348,-1.4501148600628346
B,0.2552552552552553,4.215504224129704,-1.4387339807752906
B,0.25625625625625625,4.202082713833976,-1.4273579519380686
B,0.25725725725725723,4.188657114082424,-1.4159867496286895
B,0.25825825825825827,4.175226526130237,-1.4046214394183605
B,0.25925925925925924,4.161790996290111,-1.39326197174411
B,0.2602602602602603,4.148350546668155,-1.3819083255323472
B,0.26126126126126126,4.13490406613458,-1.3705618226585692
B,0.26226226226226224,4.121451847104851,-1.3592221239096285
B,0.26326326326326327,4.107993874001749,-1.3478892546427592
B,0.26426426426426425,4.094528774960714,-1.3365648530523597
B,0.2652652652652653,4.081057181730161,-1.325248177904265
B,0.26626626626626626,4.067578995551007,-1.3139393556519927
B,0.2672672672672673,4.054092524536752,-1.3026404149421646
B,0.2682682682682683,4.040598854465514,-1.2913500728698428
B,0.26926926926926925,4.0270975566979725,-1.280068853260811
B,0.2702702702702703,4.013587119642266,-1.2687985805417574
B,0.27127127127127126,4.000068650278056,-1.2575379439116046
B,0.2722722722722723,3.986541416266556,-1.2462878377059847
B,0.2732732732732733,3.9730042899032054,-1.2350496367813828
B,0.27427427427427425,3.95945827689219,-1.2238221491784051
B,0.2752752752752753,3.9459022593437676,-1.212606743263454
B,0.27627627627627627,3.9323356820927007,-1.2014041130164808
B,0.2772772772772773,3.9187593572029007,-1.190213297835979
B,0.2782782782782783,3.9051716677732973,-1.1790362843351643
B,0.27927927927927926,3.8915728527976343,-1.1678728097052211
B,0.2802802802802803,3.8779634220751076,-1.1567222790387657
B,0.28128128128128127,3.864341128051796,-1.1455874670620076
B,0.2822822822822823,3.8507072615195796,-1.134466828161287
B,0.2832832832832833,3.837061674064719,-1.123360574368351
B,0.28428428428428426,3.823402024769015,-1.112271619913324
B,0.2852852852852853,3.809730264288806,-1.1011976014893803
B,0.2862862862862863,3.7960451606671812,-1.0901400768866145
B,0.2872872872872873,3.782345634622529,-1.0791004255371772
B,0.2882882882882883,3.768633107881527,-1.0680769268115395
B,0.28928928928928926,3.7549054189087356,-1.0570723161277866
B,0.2902902902902903,3.7411631211064105,-1.0460859539797893
B,0.2912912912912913,3.7274069247436445,-1.0351169988924918
B,0.2922922922922923,3.7136335263095104,-1.024169651988992
B,0.2932932932932933,3.69984552998746,-1.0132406973821402
B,0.29429429429429427,3.686041645895118,-1.0023318172871007
B,0.2952952952952953,3.672220439695284,-0.9914448917303211
B,0.2962962962962963,3.6583837856986974,-0.9805776062604263
B,0.2972972972972973,3.6445289268006253,-0.9697335408979123
B,0.2982982982982983,3.630656992309065,-0.9589113274590932
B,0.2992992992992993,3.616768226920867,-0.948110722459467
B,0.3003003003003003,3.6028595709200504,-0.9373357438403155
B,0.3013013013013013,3.588933892103983,-0.9265827753760717
B,0.3023023023023023,3.574988705866071,-0.9158551187493092
B,0.3033033033033033,3.5610241928835147,-0.9051526318909895
B,0.30430430430430433,3.5470415430248172,-0.894473850932854
B,0.3053053053053053,3.5330367238816818,-0.8838241608513235
B,0.3063063063063063,3.5190132819961204,-0.873199006133292
B,0.3073073073073073,3.5049685793093706,-0.8626019721595163
B,0.3083083083083083,3.490902677880467,-0.852033091534827
B,0.30930930930930933,3.476816814878801,-0.8414908294953396
B,0.3103103103103103,3.4627069523343743,-0.8309807101757253
B,0.3113113113113113,3.4485768444210914,-0.8204978260325215
B,0.3123123123123123,3.4344231108673045,-0.8100468645705708
B,0.3133133133133133,3.4202468511118935,-0.7996264784358355
B,0.31431431431431434,3.406048121873572,-0.789236731086602
B,0.3153153153153153,3.3918241821527793,-0.7788815234514421
B,0.3163163163163163,3.377578355613358,-0.7685564463026493
B,0.3173173173173173,3.363305759567365,-0.7582684063786529
B,0.3183183183183183,3.349010030968183,-0.7480125348932395
B,0.31931931931931934,3.3346884714779264,-0.7377927682187486
B,0.3203203203203203,3.3203412912106955,-0.7276089990285148
B,0.3213213213213213,3.3059691739407135,-0.7174604551706665
B,0.32232232232232233,3.2915689849304166,-0.7073517812131466
B,0.3233233233233233,3.277144567590407,-0.6972777088824686
B,0.32432432432432434,3.26268993235515,-0.6872470432933772
B,0.3253253253253253,3.2482102556036097,-0.6772525614229793
B,0.3263263263263263,3.233700928301732,-0.6673011766933449
B,0.32732732732732733,3.2191644251442724,-0.6573895294451876
B,0.3283283283283283,3.2045987456601135,-0.6475208129504546
B,0.32932932932932935,3.190003847626535,-0.6376953559993371
B,0.3303303303303303,3.1753801394624444,-0.627912834536812
B,0.33133133133133136,3.1607252789140996,-0.618177039754356
B,0.33233233233233234,3.146041851592552,-0.6084843859490664
B,0.3333333333333333,3.1313254643318147,-0.598841846173038
B,0.33433433433433435,3.1165806161950838,-0.589242885043677
B,0.3353353353353353,3.1018011444023625,-0.5796973189197491
B,0.33633633633633636,3.0869930718998555,-0.5701961816258698
B,0.33733733733733734,3.072149061372493,-0.5607512914686968
B,0.3383383383383383,3.057275691751682,-0.5513527032057932
B,0.33933933933933935,3.0423659665971243,-0.5420118988735565
B,0.34034034034034033,3.0274257739307955,-0.5327199025451766
B,0.34134134134134136,3.0124486288531975,-0.5234875896509672
B,0.34234234234234234,2.9974401065381726,-0.514306370724249
B,0.3433433433433433,2.9823938436586404,-0.5051871377211761
B,0.34434434434434436,2.967315509134417,-0.49612102914741135
B,0.34534534534534533,2.9521984436748925,-0.48711965433874516
B,0.34634634634634637,2.9370488436295057,-0.47817314141831746
B,0.34734734734734735,2.9218593102741264,-0.46929459993473593
B,0.3483483483483483,2.9066367391065344,-0.46047282337460765
B,0.34934934934934936,2.891373386354364,-0.4517217957790322
B,0.35035035035035034,2.8760758777237725,-0.4430306218135375
B,0.35135135135135137,2.860737690487015,-0.4344114353574281
B,0.35235235235235235,2.8453636541277074,-0.425856370563798
B,0.3533533533533533,2.82994933248174,-0.41737409534277037
B,0.35435435435435436,2.8144972261797228,-0.4089608670498245
B,0.35535535535535534,2.7990055304526797,-0.40062074602269987
B,0.3563563563563564,2.7834738701543538,-0.3923553083419376
B,0.35735735735735735,2.767903629467909,-0.3841627610285392
B,0.35835835835835833,2.7522910003510224,-0.37605130043187324
B,0.35935935935935936,2.7366410064033913,-0.36801215249175573
B,0.36036036036036034,2.7209461904128243,-0.3600608665225852
B,0.3613613613613614,2.7052132031282103,-0.3521854019415273
B,0.36236236236236236,2.6894371964198505,-0.34439645412389797
B,0.3633633633633634,2.6736200249798765,-0.3366914735568052
B,0.36436436436436437,2.6577620065271086,-0.3290708890958382
B,0.36536536536536535,2.6418600236704877,-0.32154249389946105
B,0.3663663663663664,2.6259194111166293,-0.31409623599552333
B,0.36736736736736736,2.609935176706109,-0.3067440714317659
B,0.3683683683683684,2.593911928448813,-0.2994773590764304
B,0.36936936936936937,2.5778491826773506,-0.2922983437168956
B,0.37037037037037035,2.5617451859659695,-0.2852123671972256
B,0.3713713713713714,2.5456044367997173,-0.2782105068896509
B,0.37237237237237236,2.5294231137654117,-0.271302912122565
B,0.3733733733733734,2.5132044779330878,-0.26448342185998946
B,0.3743743743743744,2.496949760183202,-0.2577503498938319
B,0.37537537537537535,2.480655314309859,-0.2511140075448151
B,0.3763763763763764,2.4643262928933636,-0.2445632283657577
B,0.37737737737737737,2.4479611626841606,-0.23810315029305076
B,0.3783783783783784,2.431559466570141,-0.23173650787464747
B,0.3793793793793794,2.4151245686017337,-0.22545606881148544
B,0.38038038038038036,2.398654182422761,-0.21926926892657317
B,0.3813813813813814,2.3821498822805998,-0.21317355228044585
B,0.38238238238238237,2.36561383512906,-0.20716447061691295
B,0.3833833833833834,2.3490434596684624,-0.20125069026049627
B,0.3843843843843844,2.3324413947955005,-0.1954265068793164
B,0.38538538538538536,2.315809105449567,-0.18968917760315016
B,0.3863863863863864,2.299144084591482,-0.1840476134235082
B,0.38738738738738737,2.282449248082445,-0.1784949453898598
B,0.3883883883883884,2.265725763517271,-0.17302913608129425
B,0.3893893893893894,2.248971485363467,-0.16765844236858524
B,0.39039039039039036,2.232188984312295,-0.1623766446796825
B,0.3913913913913914,2.2153794515762417,-0.15718149575383192
B,0.3923923923923924,2.198541315944824,-0.15207979069990818
B,0.3933933933933934,2.1816763317605794,-0.14706759482989726
B,0.3943943943943944,2.1647859583990954,-0.14214162494683816
B,0.3953953953953954,2.1478693452266797,-0.13730650061568372
B,0.3963963963963964,2.1309270946579146,-0.13256202306893777
B,0.3973973973973974,2.1139611100551137,-0.1279031394306362
B,0.3983983983983984,2.0969713490929776,-0.12333167516540808
B,0.3993993993993994,2.0799570465102293,-0.11885243068709701
B,0.4004004004004004,2.0629206646792984,-0.11445794385784158
B,0.4014014014014014,2.045862697115638,-0.11014796204124519
B,0.4024024024024024,2.0287818282601333,-0.10592964183758505
B,0.4034034034034034,2.01168021255336,-0.10179628465620501
B,0.4044044044044044,1.9945586501701156,-0.09774633341123133
B,0.40540540540540543,1.9774168524856586,-0.09378286296389819
B,0.4064064064064064,1.9602550826266967,-0.08990681306304532
B,0.4074074074074074,1.9430749771184244,-0.08611288305676013
B,0.4084084084084084,1.9258770181647864,-0.08240067280746932
B,0.4094094094094094,1.9086602564074566,-0.07877665688001252
B,0.41041041041041043,1.8914265352972857,-0.0752342184674716
B,0.4114114114114114,1.8741765219182602,-0.0717719778930611
B,0.4124124124124124,1.8569102899487613,-0.06839149946145602
B,0.4134134134134134,1.8396277302298152,-0.06509553165056327
B,0.4144144144144144,1.8223303889527915,-0.06187807571648921
B,0.41541541541541543,1.8050187182236073,-0.05873860135807308
B,0.4164164164164164,1.7876924493635902,-0.05568068563564002
B,0.4174174174174174,1.770352325279202,-0.052702379639027075
B,0.4184184184184184,1.7529993061600802,-0.049800166415823716
B,0.4194194194194194,1.7356338209534188,-0.046973450298674876
B,0.42042042042042044,1.718255442721874,-0.04422709661229288
B,0.4214214214214214,1.700865353174453,-0.041555954561529516
B,0.42242242242242245,1.6834641441747724,-0.03895823828852762
B,0.42342342342342343,1.6660522139927458,-0.036433320189772904
B,0.4244244244244244,1.648629111008845,-0.03398668649768904
B,0.42542542542542544,1.6311961617448856,-0.031611284705669575
B,0.4264264264264264,1.6137537451798292,-0.029306421291119045
B,0.42742742742742745,1.5963021449261199,-0.027072095979470745
B,0.42842842842842843,1.578841203022861,-0.02491199487100742
B,0.4294294294294294,1.5613719657685041,-0.022820091653436788
B,0.43043043043043044,1.5438947809748478,-0.02079564633979742
B,0.4314314314314314,1.5264098792240903,-0.018838911675670606
B,0.43243243243243246,1.508917245348464,-0.016952562534619794
B,0.43343343343343343,1.4914177303517835,-0.015131204144514337
B,0.4344344344344344,1.4739116495446423,-0.013374056656577456
B,0.43543543543543545,1.456399214516616,-0.01168134937008434
B,0.4364364364364364,1.4388804624629612,-0.010055335753638355
B,0.43743743743743746,1.4213561034571434,-0.008490958215203948
B,0.43843843843843844,1.4038264197195394,-0.006987403289552972
