instance_id,seed,n_robots,n_tasks,task_ratio,method,feasible,deficit,excess,social_cost,optimum_cost,regret,regret_per_task,social_welfare,welfare_efficiency,iterations,evaluations,runtime_s,converged,epsilon_cs_violation
N008_K004_S21060726,21060726,8,4,0.5,no_exclusion,False,4,0,0.0,0.5042724022545035,,,1.2148179675810074,0.32870874149980167,0,40,0.0012421999126672745,True,
N008_K004_S21060727,21060727,8,4,0.5,hungarian,True,0,0,0.6931180239223105,0.6931180239223105,0.0,0.0,3.5068819760776897,1.0,1,32,1.309998333454132e-05,True,
N008_K004_S21060727,21060727,8,4,0.5,auction_eps,True,0,0,0.6931180239223105,0.6931180239223105,0.0,0.0,3.5068819760776897,1.0,910,7280,0.00986770004965365,True,0.0010000000000000009
N008_K004_S21060727,21060727,8,4,0.5,greedy,True,0,0,0.8447025262932273,0.6931180239223105,0.1515845023709168,0.0378961255927292,3.3552974737067727,0.9567751343201865,4,32,4.7299894504249096e-05,True,
N008_K004_S21060727,21060727,8,4,0.5,potential_br,True,0,0,1.250662907325382,0.6931180239223105,0.5575448834030716,0.1393862208507679,2.949337092674618,0.841014072556082,4,80,0.0023152000503614545,True,
N008_K004_S21060727,21060727,8,4,0.5,potential_exchange,True,0,0,0.6931180239223105,0.6931180239223105,0.0,0.0,3.5068819760776897,1.0,7,168,0.0024004001170396805,True,
N008_K004_S21060727,21060727,8,4,0.5,no_exclusion,False,4,0,0.0,0.6931180239223105,,,1.404683710891728,0.40055060890951677,0,40,0.0019437998998910189,True,
N008_K004_S21060728,21060728,8,4,0.5,hungarian,True,0,0,0.6560087417022988,0.6560087417022988,0.0,0.0,3.5439912582977016,1.0,1,32,1.5999889001250267e-05,True,
N008_K004_S21060728,21060728,8,4,0.5,auction_eps,True,0,0,0.6560087417022988,0.6560087417022988,0.0,0.0,3.5439912582977016,1.0,682,5456,0.004752499982714653,True,0.0010000000000000009
N008_K004_S21060728,21060728,8,4,0.5,greedy,True,0,0,0.6661745232004719,0.6560087417022988,0.010165781498173043,0.002541445374543261,3.533825476799528,0.99713154442061,4,32,2.6999972760677338e-05,True,
N008_K004_S21060728,21060728,8,4,0.5,potential_br,True,0,0,0.8231798509430925,0.6560087417022988,0.1671711092407937,0.041792777310198426,3.3768201490569076,0.9528297060977821,4,80,0.0022282999707385898,True,
N008_K004_S21060728,21060728,8,4,0.5,potential_exchange,True,0,0,0.6560087417022988,0.6560087417022988,0.0,0.0,3.5439912582977016,1.0,8,190,0.0023412000155076385,True,
N008_K004_S21060728,21060728,8,4,0.5,no_exclusion,False,4,0,0.0,0.6560087417022988,,,1.6396963792892358,0.4626694198102614,0,40,0.0012363999849185348,True,
N008_K004_S21060729,21060729,8,4,0.5,hungarian,True,0,0,0.9413409616526716,0.9413409616526716,0.0,0.0,3.2586590383473286,1.0,1,32,1.6600009985268116e-05,True,
N008_K004_S21060729,21060729,8,4,0.5,auction_eps,True,0,0,0.9413409616526716,0.9413409616526716,0.0,0.0,3.2586590383473286,1.0,1288,10304,0.013477200060151517,True,0.0010000000000000009
N008_K004_S21060729,21060729,8,4,0.5,greedy,True,0,0,0.9636232146326755,0.9413409616526716,0.02228225298000397,0.005570563245000992,3.236376785367325,0.9931621404026042,4,32,2.989999484270811e-05,True,
N008_K004_S21060729,21060729,8,4,0.5,potential_br,True,0,0,1.2444883310517982,0.9413409616526716,0.3031473693991267,0.07578684234978167,2.955511668948202,0.9069717433362185,4,80,0.0045891000190749764,True,
N008_K004_S21060729,21060729,8,4,0.5,potential_exchange,True,0,0,0.9413409616526716,0.9413409616526716,0.0,0.0,3.2586590383473286,1.0,9,212,0.004818100132979453,True,
N008_K004_S21060729,21060729,8,4,0.5,no_exclusion,False,4,0,0.0,0.9413409616526716,,,1.2202896427264531,0.37447601248436807,0,40,0.0015598000027239323,True,
N008_K004_S21060730,21060730,8,4,0.5,hungarian,True,0,0,0.5891725268332914,0.5891725268332914,0.0,0.0,3.610827473166709,1.0,1,32,1.7300015315413475e-05,True,
N008_K004_S21060730,21060730,8,4,0.5,auction_eps,True,0,0,0.5891725268332914,0.5891725268332914,0.0,0.0,3.610827473166709,1.0,750,6000,0.007985400035977364,True,0.0010000000000000009
N008_K004_S21060730,21060730,8,4,0.5,greedy,True,0,0,0.6021970678521953,0.5891725268332914,0.013024541018903935,0.0032561352547259836,3.597802932147805,0.9963929207042724,4,32,0.00012569990940392017,True,
N008_K004_S21060730,21060730,8,4,0.5,potential_br,True,0,0,1.4498583730606929,0.5891725268332914,0.8606858462274015,0.21517146155685038,2.7501416269393073,0.7616375048036906,4,80,0.0036006999434903264,True,
N008_K004_S21060730,21060730,8,4,0.5,potential_exchange,True,0,0,0.5891725268332914,0.5891725268332914,0.0,0.0,3.610827473166709,1.0,9,212,0.0037929998943582177,True,
N008_K004_S21060730,21060730,8,4,0.5,no_exclusion,False,4,0,0.0,0.5891725268332914,,,1.2824304492245626,0.35516248249320714,0,40,0.0021548999939113855,True,
N008_K004_S21060731,21060731,8,4,0.5,hungarian,True,0,0,0.5968973105700158,0.5968973105700158,0.0,0.0,3.6031026894299845,1.0,1,32,1.8000020645558834e-05,True,
N008_K004_S21060731,21060731,8,4,0.5,auction_eps,True,0,0,0.5968973105700158,0.5968973105700158,0.0,0.0,3.6031026894299845,1.0,634,5072,0.009284000028856099,True,0.0010000000000000009
N008_K004_S21060731,21060731,8,4,0.5,greedy,True,0,0,0.6104997846170748,0.5968973105700158,0.013602474047058943,0.003400618511764736,3.5895002153829254,0.9962247886836634,4,32,5.009991582483053e-05,True,
N008_K004_S21060731,21060731,8,4,0.5,potential_br,True,0,0,1.4155206744398614,0.5968973105700158,0.8186233638698456,0.2046558409674614,2.784479325560139,0.7728004349497591,4,80,0.0036986999912187457,True,
N008_K004_S21060731,21060731,8,4,0.5,potential_exchange,True,0,0,0.6104997846170748,0.5968973105700158,0.013602474047058943,0.003400618511764736,3.5895002153829254,0.9962247886836634,7,168,0.003787499968893826,True,
N008_K004_S21060731,21060731,8,4,0.5,no_exclusion,False,4,0,0.0,0.5968973105700158,,,0.5120558798535946,0.14211526120411586,0,40,0.0022673000348731875,True,
N008_K004_S21060732,21060732,8,4,0.5,hungarian,True,0,0,0.3440897399341359,0.3440897399341359,0.0,0.0,3.855910260065864,1.0,1,32,1.7200014553964138e-05,True,
N008_K004_S21060732,21060732,8,4,0.5,auction_eps,True,0,0,0.3440897399341359,0.3440897399341359,0.0,0.0,3.855910260065864,1.0,430,3440,0.0038030999712646008,True,0.0010000000000000009
N008_K004_S21060732,21060732,8,4,0.5,greedy,True,0,0,0.3440897399341359,0.3440897399341359,0.0,0.0,3.855910260065864,1.0,4,32,3.2400013878941536e-05,True,
N008_K004_S21060732,21060732,8,4,0.5,potential_br,True,0,0,1.0143250401280133,0.3440897399341359,0.6702353001938774,0.16755882504846936,3.185674959871987,0.8261797461587115,4,80,0.0030841000843793154,True,
N008_K004_S21060732,21060732,8,4,0.5,potential_exchange,True,0,0,0.3440897399341359,0.3440897399341359,0.0,0.0,3.855910260065864,1.0,9,212,0.0032427001278847456,True,
N008_K004_S21060732,21060732,8,4,0.5,no_exclusion,False,4,0,0.0,0.3440897399341359,,,1.793957502883269,0.465248769262754,0,40,0.0014506999868899584,True,
N008_K004_S21060733,21060733,8,4,0.5,hungarian,True,0,0,0.6619941943106054,0.6619941943106054,0.0,0.0,3.538005805689395,1.0,1,32,1.750001683831215e-05,True,
N008_K004_S21060733,21060733,8,4,0.5,auction_eps,True,0,0,0.6619941943106054,0.6619941943106054,0.0,0.0,3.538005805689395,1.0,737,5896,0.009234600001946092,True,0.0010000000000000009
N008_K004_S21060733,21060733,8,4,0.5,greedy,True,0,0,0.6619941943106054,0.6619941943106054,0.0,0.0,3.538005805689395,1.0,4,32,4.549999721348286e-05,True,
N008_K004_S21060733,21060733,8,4,0.5,potential_br,True,0,0,0.7844639564333306,0.6619941943106054,0.1224697621227252,0.0306174405306813,3.4155360435666697,0.9653845220022579,4,80,0.004287000047042966,True,
N008_K004_S21060733,21060733,8,4,0.5,potential_exchange,True,0,0,0.6619941943106054,0.6619941943106054,0.0,0.0,3.538005805689395,1.0,5,124,0.004361300030723214,True,
N008_K004_S21060733,21060733,8,4,0.5,no_exclusion,False,4,0,0.0,0.6619941943106054,,,0.7918456216002046,0.22381128383872456,0,40,0.002418800024315715,True,
N008_K004_S21060734,21060734,8,4,0.5,hungarian,True,0,0,0.6296945637716886,0.6296945637716886,0.0,0.0,3.5703054362283115,1.0,1,32,2.1000043489038944e-05,True,
N008_K004_S21060734,21060734,8,4,0.5,auction_eps,True,0,0,0.6296945637716886,0.6296945637716886,0.0,0.0,3.5703054362283115,1.0,1153,9224,0.01513459999114275,True,0.0010000000000000009
N008_K004_S21060734,21060734,8,4,0.5,greedy,True,0,0,0.6296945637716886,0.6296945637716886,0.0,0.0,3.5703054362283115,1.0,4,32,3.9199949242174625e-05,True,
N008_K004_S21060734,21060734,8,4,0.5,potential_br,True,0,0,1.137140755732947,0.6296945637716886,0.5074461919612583,0.12686154799031457,3.0628592442670532,0.8578703696294043,4,80,0.006274600047618151,True,
N008_K004_S21060734,21060734,8,4,0.5,potential_exchange,True,0,0,0.6296945637716886,0.6296945637716886,0.0,0.0,3.5703054362283115,1.0,8,190,0.006442700047045946,True,
N008_K004_S21060734,21060734,8,4,0.5,no_exclusion,False,4,0,0.0,0.6296945637716886,,,1.3491312123285186,0.37787557295202945,0,40,0.001407700008712709,True,
N008_K008_S21070715,21070715,8,8,1.0,hungarian,True,0,0,1.3095512635395923,1.3095512635395923,0.0,0.0,7.090448736460408,1.0,1,64,1.1899974197149277e-05,True,
N008_K008_S21070715,21070715,8,8,1.0,auction_eps,True,0,0,1.3095512635395923,1.3095512635395923,0.0,0.0,7.090448736460408,1.0,10,80,0.00013099994976073503,True,0.0010000000000000009
N008_K008_S21070715,21070715,8,8,1.0,greedy,True,0,0,1.468826657718594,1.3095512635395923,0.15927539417900172,0.019909424272375215,6.931173342281406,0.977536627074112,8,64,5.849997978657484e-05,True,
N008_K008_S21070715,21070715,8,8,1.0,potential_br,True,0,0,1.3543294286128216,1.3095512635395923,0.04477816507322929,0.0055972706341536616,7.045670571387179,0.9936847205674062,8,144,0.00486839993391186,True,
N008_K008_S21070715,21070715,8,8,1.0,potential_exchange,True,0,0,1.3095512635395923,1.3095512635395923,0.0,0.0,7.090448736460408,1.0,10,228,0.00500619993545115,True,
N008_K008_S21070715,21070715,8,8,1.0,no_exclusion,False,8,0,0.0,1.3095512635395923,,,1.8900241332281649,0.26655917043858013,0,72,0.002391599933616817,True,
N008_K008_S21070716,21070716,8,8,1.0,hungarian,True,0,0,1.5404724721994016,1.5404724721994016,0.0,0.0,6.859527527800599,1.0,1,64,1.0899966582655907e-05,True,
N008_K008_S21070716,21070716,8,8,1.0,auction_eps,True,0,0,1.5404724721994016,1.5404724721994016,0.0,0.0,6.859527527800599,1.0,32,256,0.0006593000143766403,True,0.0010000000000000009
N008_K008_S21070716,21070716,8,8,1.0,greedy,True,0,0,1.5658854548936023,1.5404724721994016,0.02541298269420067,0.0031766228367750837,6.834114545106398,0.9962952284116937,8,64,6.680004298686981e-05,True,
N008_K008_S21070716,21070716,8,8,1.0,potential_br,True,0,0,1.5644670031791315,1.5404724721994016,0.02399453097972981,0.0029993163724662264,6.835532996820869,0.9965020140406925,8,144,0.009523199987597764,True,
N008_K008_S21070716,21070716,8,8,1.0,potential_exchange,True,0,0,1.5404724721994016,1.5404724721994016,0.0,0.0,6.859527527800599,1.0,9,200,0.009648800012655556,True,
N008_K008_S21070716,21070716,8,8,1.0,no_exclusion,False,8,0,0.0,1.5404724721994016,,,2.423881291603103,0.3533598023740686,0,72,0.002869499963708222,True,
N008_K008_S21070717,21070717,8,8,1.0,hungarian,True,0,0,1.7838467194896541,1.7838467194896541,0.0,0.0,6.616153280510346,1.0,1,64,1.4899997040629387e-05,True,
N008_K008_S21070717,21070717,8,8,1.0,auction_eps,True,0,0,1.7838467194896541,1.7838467194896541,0.0,0.0,6.616153280510346,1.0,20,160,0.0002626000205054879,True,0.0010000000000000009
N008_K008_S21070717,21070717,8,8,1.0,greedy,True,0,0,2.1792154829994823,1.7838467194896541,0.3953687635098282,0.049421095438728524,6.220784517000518,0.9402418978601217,8,64,5.3799943998456e-05,True,
N008_K008_S21070717,21070717,8,8,1.0,potential_br,True,0,0,1.8772467652353408,1.7838467194896541,0.09340004574568672,0.01167500571821084,6.522753234764659,0.9858830287350171,8,144,0.007861900026910007,True,
N008_K008_S21070717,21070717,8,8,1.0,potential_exchange,True,0,0,1.7838467194896541,1.7838467194896541,0.0,0.0,6.616153280510346,1.0,11,256,0.008038099971599877,True,
N008_K008_S21070717,21070717,8,8,1.0,no_exclusion,False,8,0,0.0,1.7838467194896541,,,2.4310926851591574,0.3674480596331698,0,72,0.003747600014321506,True,
N008_K008_S21070718,21070718,8,8,1.0,hungarian,True,0,0,1.1349036073203456,1.1349036073203456,0.0,0.0,7.265096392679655,1.0,1,64,2.019992098212242e-05,True,
N008_K008_S21070718,21070718,8,8,1.0,auction_eps,True,0,0,1.1349036073203456,1.1349036073203456,0.0,0.0,7.265096392679655,1.0,17,136,0.0005511000053957105,True,0.0010000000000000009
N008_K008_S21070718,21070718,8,8,1.0,greedy,True,0,0,1.2080082707400583,1.1349036073203456,0.07310466341971278,0.009138082927464097,7.191991729259942,0.9899375507951452,8,64,7.700000423938036e-05,True,
N008_K008_S21070718,21070718,8,8,1.0,potential_br,True,0,0,1.66890745197185,1.1349036073203456,0.5340038446515045,0.06675048058143807,6.73109254802815,0.926497348997383,8,144,0.009251300012692809,True,
N008_K008_S21070718,21070718,8,8,1.0,potential_exchange,True,0,0,1.1349036073203456,1.1349036073203456,0.0,0.0,7.265096392679655,1.0,12,284,0.009571900009177625,True,
N008_K008_S21070718,21070718,8,8,1.0,no_exclusion,False,8,0,0.0,1.1349036073203456,,,2.3889909089403556,0.328831274881296,0,72,0.004668300040066242,True,
N008_K008_S21070719,21070719,8,8,1.0,hungarian,True,0,0,1.722655991535535,1.722655991535535,0.0,0.0,6.677344008464465,1.0,1,64,2.5600078515708447e-05,True,
N008_K008_S21070719,21070719,8,8,1.0,auction_eps,True,0,0,1.722655991535535,1.722655991535535,0.0,0.0,6.677344008464465,1.0,86,688,0.0010249000042676926,True,0.0010000000000000009
N008_K008_S21070719,21070719,8,8,1.0,greedy,True,0,0,1.9969270844107476,1.722655991535535,0.27427109287521256,0.03428388660940157,6.403072915589252,0.9589251216460413,8,64,7.010006811469793e-05,True,
N008_K008_S21070719,21070719,8,8,1.0,potential_br,True,0,0,2.152550517879596,1.722655991535535,0.4298945263440608,0.0537368157930076,6.2474494821204045,0.9356189338456863,8,144,0.00783449993468821,True,
N008_K008_S21070719,21070719,8,8,1.0,potential_exchange,True,0,0,1.722655991535535,1.722655991535535,0.0,0.0,6.677344008464465,1.0,14,340,0.008201399934478104,True,
N008_K008_S21070719,21070719,8,8,1.0,no_exclusion,False,8,0,0.0,1.722655991535535,,,2.490098844407094,0.37291756142120974,0,72,0.002874900004826486,True,
N008_K008_S21070720,21070720,8,8,1.0,hungarian,True,0,0,0.8965903314012272,0.8965903314012272,0.0,0.0,7.503409668598773,1.0,1,64,1.610000617802143e-05,True,
N008_K008_S21070720,21070720,8,8,1.0,auction_eps,True,0,0,0.8965903314012272,0.8965903314012272,0.0,0.0,7.503409668598773,1.0,12,96,0.0001873999135568738,True,0.0010000000000000009
N008_K008_S21070720,21070720,8,8,1.0,greedy,True,0,0,1.2055508494162255,0.8965903314012272,0.30896051801499824,0.03862006475187478,7.194449150583775,0.9588239838072583,8,64,5.700008478015661e-05,True,
N008_K008_S21070720,21070720,8,8,1.0,potential_br,True,0,0,0.9427185240803704,0.8965903314012272,0.04612819267914314,0.005766024084892893,7.45728147591963,0.9938523691606249,8,144,0.005583499907515943,True,
N008_K008_S21070720,21070720,8,8,1.0,potential_exchange,True,0,0,0.8965903314012272,0.8965903314012272,0.0,0.0,7.503409668598773,1.0,10,228,0.005730699864216149,True,
N008_K008_S21070720,21070720,8,8,1.0,no_exclusion,False,8,0,0.0,0.8965903314012272,,,1.5925599898499492,0.2122448407041798,0,72,0.0027663999935612082,True,
N008_K008_S21070721,21070721,8,8,1.0,hungarian,True,0,0,1.2954538933714117,1.2954538933714117,0.0,0.0,7.104546106628589,1.0,1,64,1.2299977242946625e-05,True,
N008_K008_S21070721,21070721,8,8,1.0,auction_eps,True,0,0,1.2954538933714117,1.2954538933714117,0.0,0.0,7.104546106628589,1.0,15,120,0.00023580004926770926,True,0.0010000000000000009
N008_K008_S21070721,21070721,8,8,1.0,greedy,True,0,0,1.3696136867986992,1.2954538933714117,0.07415979342728751,0.009269974178410939,7.030386313201301,0.9895616423182763,8,64,5.8699981309473515e-05,True,
N008_K008_S21070721,21070721,8,8,1.0,potential_br,True,0,0,1.299303301244173,1.2954538933714117,0.0038494078727613346,0.0004811759840951668,7.1006966987558275,0.9994581768046843,8,144,0.006338599952869117,True,
N008_K008_S21070721,21070721,8,8,1.0,potential_exchange,True,0,0,1.2954538933714117,1.2954538933714117,0.0,0.0,7.104546106628589,1.0,9,200,0.006440799916163087,True,
N008_K008_S21070721,21070721,8,8,1.0,no_exclusion,False,8,0,0.0,1.2954538933714117,,,2.347458603791483,0.3304164078267137,0,72,0.0036955000832676888,True,
N008_K008_S21070722,21070722,8,8,1.0,hungarian,True,0,0,1.1785301757206368,1.1785301757206368,0.0,0.0,7.221469824279364,1.0,1,64,1.9700033590197563e-05,True,
N008_K008_S21070722,21070722,8,8,1.0,auction_eps,True,0,0,1.1785301757206368,1.1785301757206368,0.0,0.0,7.221469824279364,1.0,22,176,0.0004870999837294221,True,0.0010000000000000009
N008_K008_S21070722,21070722,8,8,1.0,greedy,True,0,0,1.1785301757206368,1.1785301757206368,0.0,0.0,7.221469824279364,1.0,8,64,9.430001955479383e-05,True,
N008_K008_S21070722,21070722,8,8,1.0,potential_br,True,0,0,1.1785301757206368,1.1785301757206368,0.0,0.0,7.221469824279364,1.0,8,144,0.010896300082094967,True,
N008_K008_S21070722,21070722,8,8,1.0,potential_exchange,True,0,0,1.1785301757206368,1.1785301757206368,0.0,0.0,7.221469824279364,1.0,8,172,0.010969100054353476,True,
N008_K008_S21070722,21070722,8,8,1.0,no_exclusion,False,8,0,0.0,1.1785301757206368,,,2.001422871014669,0.2771489627064104,0,72,0.005245100008323789,True,
N008_K008_S21070723,21070723,8,8,1.0,hungarian,True,0,0,1.635642268605205,1.635642268605205,0.0,0.0,6.764357731394796,1.0,1,64,1.9799917936325073e-05,True,
N008_K008_S21070723,21070723,8,8,1.0,auction_eps,True,0,0,1.635642268605205,1.635642268605205,0.0,0.0,6.764357731394796,1.0,31,248,0.0006943000480532646,True,0.0010000000000000009
N008_K008_S21070723,21070723,8,8,1.0,greedy,True,0,0,1.6477208717165568,1.635642268605205,0.012078603111351782,0.0015098253889189728,6.752279128283444,0.998214375467564,8,64,7.960002403706312e-05,True,
N008_K008_S21070723,21070723,8,8,1.0,potential_br,True,0,0,1.8984345988329623,1.635642268605205,0.2627923302277573,0.03284904127846966,6.5015654011670385,0.9611504387167339,8,144,0.010455899988301098,True,
N008_K008_S21070723,21070723,8,8,1.0,potential_exchange,True,0,0,1.635642268605205,1.635642268605205,0.0,0.0,6.764357731394796,1.0,11,256,0.01073880004696548,True,
N008_K008_S21070723,21070723,8,8,1.0,no_exclusion,False,8,0,0.0,1.635642268605205,,,2.2756865220773443,0.33642314798275796,0,72,0.005398200009949505,True,
N008_K008_S21070724,21070724,8,8,1.0,hungarian,True,0,0,1.4511148057576875,1.4511148057576875,0.0,0.0,6.948885194242313,1.0,1,64,2.1000043489038944e-05,True,
N008_K008_S21070724,21070724,8,8,1.0,auction_eps,True,0,0,1.4511148057576875,1.4511148057576875,0.0,0.0,6.948885194242313,1.0,10,80,0.0005585999460890889,True,0.0010000000000000009
N008_K008_S21070724,21070724,8,8,1.0,greedy,True,0,0,1.5125543948871583,1.4511148057576875,0.061439589129470784,0.007679948641183848,6.887445605112842,0.991158353115349,8,64,7.970002479851246e-05,True,
N008_K008_S21070724,21070724,8,8,1.0,potential_br,True,0,0,1.5392183740722636,1.4511148057576875,0.08810356831457611,0.011012946039322014,6.8607816259277365,0.9873211938531411,8,144,0.011097800103016198,True,
N008_K008_S21070724,21070724,8,8,1.0,potential_exchange,True,0,0,1.4511148057576875,1.4511148057576875,0.0,0.0,6.948885194242313,1.0,9,200,0.011243000044487417,True,
N008_K008_S21070724,21070724,8,8,1.0,no_exclusion,False,8,0,0.0,1.4511148057576875,,,2.1242646200845012,0.30569862081541055,0,72,0.005075699998997152,True,
N008_K008_S21070725,21070725,8,8,1.0,hungarian,True,0,0,2.3907085858020114,2.3907085858020114,0.0,0.0,6.009291414197989,1.0,1,64,2.010003663599491e-05,True,
N008_K008_S21070725,21070725,8,8,1.0,auction_eps,True,0,0,2.3907085858020114,2.3907085858020114,0.0,0.0,6.009291414197989,1.0,175,1400,0.0029287999495863914,True,0.0010000000000000009
N008_K008_S21070725,21070725,8,8,1.0,greedy,True,0,0,2.463155010340647,2.3907085858020114,0.07244642453863559,0.009055803067329449,5.936844989659353,0.987944265048044,8,64,8.379993960261345e-05,True,
N008_K008_S21070725,21070725,8,8,1.0,potential_br,True,0,0,2.871216367764079,2.3907085858020114,0.4805077819620678,0.06006347274525847,5.528783632235921,0.9200391945002392,8,144,0.010992800001986325,True,
N008_K008_S21070725,21070725,8,8,1.0,potential_exchange,True,0,0,2.3907085858020114,2.3907085858020114,0.0,0.0,6.009291414197989,1.0,11,256,0.01124400005210191,True,
N008_K008_S21070725,21070725,8,8,1.0,no_exclusion,False,8,0,0.0,2.3907085858020114,,,1.8300801820027326,0.3045417597287514,0,72,0.00473359995521605,True,
N008_K008_S21070726,21070726,8,8,1.0,hungarian,True,0,0,1.8925257987632116,1.8925257987632116,0.0,0.0,6.507474201236789,1.0,1,64,1.9799917936325073e-05,True,
N008_K008_S21070726,21070726,8,8,1.0,auction_eps,True,0,0,1.8925257987632116,1.8925257987632116,0.0,0.0,6.507474201236789,1.0,57,456,0.0010350000811740756,True,0.0010000000000000009
N008_K008_S21070726,21070726,8,8,1.0,greedy,True,0,0,2.137778101942931,1.8925257987632116,0.24525230317971936,0.03065653789746492,6.262221898057069,0.9623122127578918,8,64,7.819989696145058e-05,True,
N008_K008_S21070726,21070726,8,8,1.0,potential_br,True,0,0,2.1860470155989624,1.8925257987632116,0.29352121683575083,0.036690152104468854,6.213952984401038,0.9548947552062572,8,144,0.01167349994648248,True,
N008_K008_S21070726,21070726,8,8,1.0,potential_exchange,True,0,0,1.8925257987632116,1.8925257987632116,0.0,0.0,6.507474201236789,1.0,10,228,0.011871799943037331,True,
N008_K008_S21070726,21070726,8,8,1.0,no_exclusion,False,8,0,0.0,1.8925257987632116,,,1.7343015207332044,0.26650916578410544,0,72,0.005042799981310964,True,
N008_K008_S21070727,21070727,8,8,1.0,hungarian,True,0,0,1.6035172614986004,1.6035172614986004,0.0,0.0,6.7964827385014,1.0,1,64,1.9600032828748226e-05,True,
N008_K008_S21070727,21070727,8,8,1.0,auction_eps,True,0,0,1.6035172614986004,1.6035172614986004,0.0,0.0,6.7964827385014,1.0,79,632,0.0014533000066876411,True,0.0010000000000000009
N008_K008_S21070727,21070727,8,8,1.0,greedy,True,0,0,1.7806822550397199,1.6035172614986004,0.17716499354111948,0.022145624192639934,6.619317744960281,0.9739328413890471,8,64,8.000002708286047e-05,True,
N008_K008_S21070727,21070727,8,8,1.0,potential_br,True,0,0,1.8256208024653813,1.6035172614986004,0.22210354096678087,0.027762942620847608,6.574379197534619,0.9673208114384539,8,144,0.010600999929010868,True,
N008_K008_S21070727,21070727,8,8,1.0,potential_exchange,True,0,0,1.6035172614986004,1.6035172614986004,0.0,0.0,6.7964827385014,1.0,11,256,0.010856099892407656,True,
N008_K008_S21070727,21070727,8,8,1.0,no_exclusion,False,8,0,0.0,1.6035172614986004,,,2.3239660530111,0.34193657843726477,0,72,0.005340699921362102,True,
N008_K008_S21070728,21070728,8,8,1.0,hungarian,True,0,0,1.5027384717209715,1.5027384717209715,0.0,0.0,6.897261528279029,1.0,1,64,2.52000754699111e-05,True,
N008_K008_S21070728,21070728,8,8,1.0,auction_eps,True,0,0,1.5029175064841451,1.5027384717209715,0.00017903476317360223,2.237934539670028e-05,6.897082493515855,0.9999740426309137,121,968,0.0012256000190973282,True,0.0010000000000000009
N008_K008_S21070728,21070728,8,8,1.0,greedy,True,0,0,1.579572203771563,1.5027384717209715,0.07683373205059141,0.009604216506323926,6.820427796228437,0.9888602553730099,8,64,0.00011440005619078875,True,
N008_K008_S21070728,21070728,8,8,1.0,potential_br,True,0,0,1.6244634049891884,1.5027384717209715,0.12172493326821687,0.015215616658527109,6.775536595010812,0.9823517010672801,8,144,0.00847040000371635,True,
N008_K008_S21070728,21070728,8,8,1.0,potential_exchange,True,0,0,1.5027384717209715,1.5027384717209715,0.0,0.0,6.897261528279029,1.0,12,284,0.00868810003157705,True,
N008_K008_S21070728,21070728,8,8,1.0,no_exclusion,False,8,0,0.0,1.5027384717209715,,,2.4295124984157823,0.3522430588509209,0,72,0.004256900050677359,True,
N008_K008_S21070729,21070729,8,8,1.0,hungarian,True,0,0,1.4132875286266733,1.4132875286266733,0.0,0.0,6.986712471373327,1.0,1,64,2.059992402791977e-05,True,
N008_K008_S21070729,21070729,8,8,1.0,auction_eps,True,0,0,1.4132875286266733,1.4132875286266733,0.0,0.0,6.986712471373327,1.0,29,232,0.0004959999350830913,True,0.0010000000000000009
N008_K008_S21070729,21070729,8,8,1.0,greedy,True,0,0,1.5247610655859556,1.4132875286266733,0.1114735369592823,0.013934192119910288,6.875238934414044,0.984044922785069,8,64,8.079991675913334e-05,True,
N008_K008_S21070729,21070729,8,8,1.0,potential_br,True,0,0,1.5884518905252207,1.4132875286266733,0.17516436189854745,0.02189554523731843,6.81154810947478,0.9749289293618066,8,144,0.007152099977247417,True,
N008_K008_S21070729,21070729,8,8,1.0,potential_exchange,True,0,0,1.4132875286266733,1.4132875286266733,0.0,0.0,6.986712471373327,1.0,11,256,0.007342300028540194,True,
N008_K008_S21070729,21070729,8,8,1.0,no_exclusion,False,8,0,0.0,1.4132875286266733,,,1.1526720711613088,0.16498060795891553,0,72,0.003405099967494607,True,
N008_K008_S21070730,21070730,8,8,1.0,hungarian,True,0,0,1.761146255288892,1.761146255288892,0.0,0.0,6.638853744711108,1.0,1,64,1.880002673715353e-05,True,
N008_K008_S21070730,21070730,8,8,1.0,auction_eps,True,0,0,1.761146255288892,1.761146255288892,0.0,0.0,6.638853744711108,1.0,15,120,0.0003253000322729349,True,0.0010000000000000009
N008_K008_S21070730,21070730,8,8,1.0,greedy,True,0,0,2.173725380430434,1.761146255288892,0.41257912514154205,0.051572390642692756,6.226274619569566,0.937853861373249,8,64,7.840001489967108e-05,True,
N008_K008_S21070730,21070730,8,8,1.0,potential_br,True,0,0,1.9261621607628094,1.761146255288892,0.16501590547391753,0.020626988184239692,6.473837839237191,0.9751439161307962,8,144,0.008496100082993507,True,
N008_K008_S21070730,21070730,8,8,1.0,potential_exchange,True,0,0,1.7817721882084407,1.761146255288892,0.02062593291954884,0.002578241614943605,6.618227811791559,0.9968931484691946,11,256,0.008746700012125075,True,
N008_K008_S21070730,21070730,8,8,1.0,no_exclusion,False,8,0,0.0,1.761146255288892,,,1.3109372437290867,0.19746439583391254,0,72,0.004486100049689412,True,
N008_K008_S21070731,21070731,8,8,1.0,hungarian,True,0,0,1.3767052826250237,1.3767052826250237,0.0,0.0,7.023294717374977,1.0,1,64,1.7600017599761486e-05,True,
