scenario_generator,method,method_label,method_family,method_scope,method_ownership,method_variant,method_comparison_group,method_training_type,method_execution_model,method_communication_pattern,method_trainable_parameters,method_tuned_parameters,method_uses_neural_policy,method_uses_decoder,method_allocator,transport_mode,n,selected_task_load_mean,pickup_success_mean,target_reached_mean,transport_success_mean,final_position_error_m_mean,final_orientation_error_rad_mean,final_orientation_error_deg_mean,mean_position_error_m_mean,formation_integrity_rate_mean,formation_broken_rate_mean,max_formation_error_m_mean,mean_formation_error_m_mean,mean_wrench_residual_norm_mean,max_wrench_residual_norm_mean,collision_count_mean,collision_rate_mean,safety_violation_count_mean,min_robot_clearance_m_mean,min_obstacle_clearance_m_mean,min_mobile_group_clearance_m_mean,min_load_clearance_m_mean,travel_distance_m_mean,load_travel_distance_m_mean,path_efficiency_ratio_mean,energy_proxy_wh_mean,mean_speed_mps_mean,max_speed_mps_mean,max_speed_violation_mps_mean,pickup_complete_time_s_mean,completion_time_s_mean,assigned_robots_mean,idle_robots_mean,communication_messages_mean,runtime_ms_mean,score_value_mean,reference_score_value_mean,signed_score_delta_vs_reference_mean,performance_gap_vs_reference_mean,optimality_gap_vs_reference_mean
multi_group_crossing_push,classic_centralized_shortest_push,Classic centralized shortest push,classic,centralized,baseline,shortest_path_push_drag,baseline_classic_centralized_push_drag,none,centralized_slot_assignment_plus_direct_payload_tracking,global_robot_slot_cost,0,2,False,False,hungarian_slots,push_drag,50,1.0,1.0,0.02,0.02,4.662765456128361,8.174314521980364e-07,4.6835372252197384e-05,6.989008625444112,0.9887986292170681,0.011201370782931881,2.85887647576941,0.17167789573680597,0.3893382868986116,1.0,0.0,0.0,0.0,0.12327849391426922,nan,0.15370617618402138,0.32739278037660874,86.45487909672349,18.109650066643372,0.864630534405496,825.977530534374,0.13238130930858344,0.7632236023671953,0.0,3.046400000000001,79.4304,4.0,4.0,32032.0,1077.1010040002875,-52.275442647122624,287.91321510675107,-340.1886577538737,0.972512832525965,0.972512832525965
multi_group_crossing_push,classic_decentralized_apf_push,Classic decentralized APF push,classic,decentralized,baseline,apf_push_drag,baseline_classic_decentralized_push_drag,none,distributed_apf_payload_tracking,local_obstacle_and_slot_state,0,3,False,False,greedy_capacity,push_drag,50,1.0,1.0,0.0,0.0,5.71844758419675,1.302361107826946,74.61979488046634,9.013440149831334,0.7088787229627072,0.29112127703729296,6.666700055976361,1.1040564195058065,0.6380925287575172,1.0276582175269513,0.0,0.0,0.0,0.1515743549133276,nan,0.23964350519314967,1.1051835890937087,53.05726741979259,17.269755922187912,0.8112498884853413,550.2605124352037,0.08078913563146095,0.7020427062125907,0.0,5.1352,80.0,2.0,6.0,11030.12,942.6279900036752,-108.71848380198372,287.91321510675107,-396.63169890873473,0.9892237244081294,0.9892237244081294
multi_group_crossing_push,ours_hamiltonian_cargo,Ours Hamiltonian cargo,model_based,decentralized,proposed,hamiltonian_tensor_cargo,proposed_model_based_decentralized_cargo,model_based_tuning_optional,distributed_hamiltonian_cargo_transport,local_energy_wrench_formation_game,0,9,False,False,support_dual_wrench_market_guarded,cargo,50,1.0,1.0,1.0,0.96,0.0007205003112668637,2.590210863573361e-09,1.4840815053168986e-07,5.431234471296318,0.9325633901186222,0.06743660988137785,8.189568989031324,0.8434766238963692,0.14971948477502,1.0065203027474274,0.0,0.0,0.0,0.13340771320216968,nan,0.14772693298857845,0.25546272015022836,80.69161435849725,22.127998163350494,0.7272588969929064,809.4685882846528,0.12380126522427591,0.7579804018590954,0.0,5.950000000000001,46.29800000000001,3.0,5.0,11579.64,642.4468579888344,286.22542386789854,287.91321510675107,-1.687791238852497,0.021996728089747668,0.021996728089747668
multi_group_crossing_push,ours_primal_dual_wrench_push,Ours primal-dual wrench push,model_based,decentralized,proposed,primal_dual_wrench_formation_push,proposed_model_based_decentralized_push_drag,model_based_tuning_optional,distributed_primal_dual_wrench_formation_transport,local_wrench_residual_dual_prices,0,8,False,False,support_dual_wrench_market_guarded,push_drag,50,1.0,1.0,0.0,0.0,6.462087128404983,0.04401122792250745,2.521657611147999,8.922567078580393,0.9239819262445543,0.07601807375544578,8.189568989031324,0.8774742862023475,0.5875382396416691,1.0052870347814793,0.0,0.0,0.0,0.11791714101417479,nan,0.13324702982307499,0.18250129734631015,78.8817849496173,20.519409123298473,0.7598204266753619,782.8742307227311,0.1206853641277526,0.7436243652911998,0.0,5.9808,80.0,3.0,5.0,10287.16,1136.6926899948157,-79.76591532462122,287.91321510675107,-367.6791304313722,0.9916698420975594,0.9916698420975594
multi_group_crossing_push,ours_tensor_game_push,Ours tensor-game push,model_based,decentralized,proposed,smooth_tensor_game_wrench_push,proposed_model_based_decentralized_push_drag,model_based_tuning_optional,distributed_tensor_game_wrench_transport,local_tensor_field_and_wrench_residual,0,9,False,False,smith_wrench_pairs_guarded,push_drag,50,1.0,1.0,0.0,0.0,6.712088978632059,2.040348045451168e-07,1.169033317421186e-05,8.329723457319421,0.9905196556603698,0.009480344339630251,3.781756669706168,0.27406714583699976,0.5436096618965544,1.0,0.0,0.0,0.0,0.11841830287498864,nan,0.12966624867593443,0.18192631135477766,95.7352070852121,19.625962809172787,0.7994478249052152,907.1305594062183,0.14711217640686436,0.7632387567558502,0.0,4.5584,80.0,4.0,4.0,12881.6,1556.7244679946452,-79.4273411807927,287.91321510675107,-367.34055628754373,0.9935379766429904,0.9935379766429904
multi_group_crossing_push,reference_centralized_mpc_cbf_cargo,Reference centralized MPC-CBF cargo,model_based_reference,centralized,reference,time_expanded_mpc_cbf_cargo,reference_model_based_reference_centralized_cargo,none,centralized_reference_mpc_cbf_cargo,global_state_and_time_expanded_constraints,0,10,False,False,wrench_oracle,cargo,50,1.0,1.0,1.0,0.98,0.00035595812648493133,5.9865623569521635e-12,3.430047568452496e-10,4.5323612193095855,0.980738354805005,0.019261645194994906,2.958035771036535,0.23722210134800598,0.08105237022886877,1.0000000000005131,0.0,0.0,0.0,0.12402927948101614,nan,0.12407336835080596,0.18746228959707273,109.57601719664098,24.409179573729688,0.6417504226066457,1055.5868234235788,0.16841026813202348,0.7977613089780781,0.0,3.035200000000001,44.88399999999999,4.0,4.0,32032.0,4196.4779619988985,287.91321510675107,287.91321510675107,0.0,0.0,0.0
multi_group_crossing_push,sota_centralized_cbf_cargo,SOTA centralized CBF cargo,sota,centralized,baseline,cbf_overhead_cargo,baseline_sota_centralized_cargo,none,centralized_cbf_cargo_transport,global_payload_robot_traffic_state,0,6,False,False,wrench_greedy,cargo,50,1.0,1.0,1.0,0.98,0.002103969839934152,8.791549532816134e-10,5.03718683610575e-08,5.113281595675487,0.9819959614712832,0.01800403852871679,4.272748133222958,0.35085785680767734,0.10733157072452094,1.000325393664325,0.0,0.0,0.0,0.1149999998566118,nan,0.11955637691592559,0.17779306048671384,113.05472119916753,25.013725463808722,0.6331722793591413,1098.8279330417884,0.17400413661349692,0.7787992265748713,0.0,4.790800000000001,47.7792,4.0,4.0,32032.0,597.1187259978615,284.7004955830361,287.91321510675107,-3.2127195237149535,0.0165393858444402,0.0165393858444402
multi_group_crossing_push,sota_centralized_cbf_push,SOTA centralized CBF push,sota,centralized,baseline,cbf_payload_push_drag,baseline_sota_centralized_push_drag,none,centralized_cbf_payload_velocity_projection,global_payload_robot_traffic_state,0,6,False,False,wrench_greedy,push_drag,50,1.0,1.0,0.0,0.0,7.088846672295647,1.4682465990834005e-06,8.412433341191548e-05,8.626795014169705,0.9792468828436239,0.020753117156376046,4.231657606875206,0.34546700673713976,0.5326636412339516,1.0002706889162325,0.0,0.0,0.0,0.11701916401462109,nan,0.13572852105042432,0.18926630970818603,94.55646785523531,19.206147501089006,0.8103263452866084,905.8408940179966,0.14556551012393668,0.7633278631254871,0.0,4.8692,80.0,4.0,4.0,32032.0,1234.6409680019133,-83.66144755111365,287.91321510675107,-371.5746626578647,0.9933683797046448,0.9933683797046448
multi_group_crossing_push,sota_decentralized_vo_cargo,SOTA decentralized VO cargo,sota,decentralized,baseline,velocity_obstacle_cargo,baseline_sota_decentralized_cargo,none,distributed_velocity_obstacle_cargo_transport,local_relative_traffic_state,0,6,False,False,cbba_wrench_score,cargo,50,1.0,1.0,1.0,1.0,0.0025030981050080457,6.547988551375283e-10,3.7517210829378556e-08,5.076614303632108,0.9747288986616384,0.025271101338361603,3.9337556077169715,0.3441623014254279,0.10392022957436323,1.0000000000806855,0.0,0.0,0.0,0.1149999999058727,nan,0.1074471657335713,0.13384426479614045,113.32187365329418,25.204327815755818,0.6264791338724097,1100.5574186931615,0.17440219090548875,0.747321750610267,0.0,4.8804,47.513200000000026,4.0,4.0,14920.4,613.9858760056086,288.3371911962133,287.91321510675107,0.42397608946225884,0.018852668582716246,0.018852668582716246
multi_group_crossing_push,sota_decentralized_vo_push,SOTA decentralized VO push,sota,decentralized,baseline,velocity_obstacle_push_drag,baseline_sota_decentralized_push_drag,none,distributed_velocity_obstacle_payload_tracking,local_relative_traffic_state,0,6,False,False,cbba_wrench_score,push_drag,50,1.0,1.0,0.0,0.0,7.043944096174564,1.944280281573896e-06,0.00011139905432469155,8.581169835230616,0.9677056103559235,0.03229438964407652,3.9337556077169715,0.3304484647691604,0.5064379727653469,1.0,0.0,0.0,0.0,0.11688452600276915,nan,0.14884367196907003,0.18447997211466177,95.81801627970766,19.65873514329938,0.7977969685679025,917.8012975744591,0.14731395008688958,0.7307146005967056,0.0,4.9812,80.0,4.0,4.0,12645.92,1236.8398660048842,-84.72435738004431,287.91321510675107,-372.6375724867955,0.9937398508847457,0.9937398508847457
overactuated_push_drag,classic_centralized_shortest_push,Classic centralized shortest push,classic,centralized,baseline,shortest_path_push_drag,baseline_classic_centralized_push_drag,none,centralized_slot_assignment_plus_direct_payload_tracking,global_robot_slot_cost,0,2,False,False,hungarian_slots,push_drag,50,1.0,1.0,0.02,0.02,5.124178824530668,9.515416523342424e-07,5.451932070965678e-05,7.502867110651044,0.9872960621131164,0.012703937886883636,2.7208678599012273,0.18409615277789673,0.417134194310654,1.0,0.0,0.0,0.0,0.11835561151455078,0.34413158113312803,nan,0.652363137528542,85.75926208868518,18.254186850684825,0.8575145499716199,807.7286585850952,0.115451547221628,0.7568788436426023,0.0,2.8588000000000005,73.5252,4.0,6.0,47610.0,921.682169996202,-51.797811726764174,308.2545566370387,-360.0523683638029,0.9809577774284672,0.9809577774284672
overactuated_push_drag,classic_decentralized_apf_push,Classic decentralized APF push,classic,decentralized,baseline,apf_push_drag,baseline_classic_decentralized_push_drag,none,distributed_apf_payload_tracking,local_obstacle_and_slot_state,0,3,False,False,greedy_capacity,push_drag,50,1.0,1.0,0.0,0.0,6.122046400736276,1.2832768653914564,73.52634833370831,9.951145646539638,0.5758578666908573,0.42414213330914274,7.357333156801202,1.4986107578765626,0.7543256814195287,1.0316577115837129,0.0,0.0,0.0,0.12078050739375676,0.4832246577174047,nan,0.9553650598301762,53.70570268606265,16.446757472991592,0.8196065153659997,537.1045514865245,0.07242656907771869,0.6920221307654083,0.0,5.350800000000001,73.8724,2.0,8.0,47610.0,772.5183880119585,-120.00748494937085,308.2545566370387,-428.26204158640957,1.0,1.0
overactuated_push_drag,ours_hamiltonian_cargo,Ours Hamiltonian cargo,model_based,decentralized,proposed,hamiltonian_tensor_cargo,proposed_model_based_decentralized_cargo,model_based_tuning_optional,distributed_hamiltonian_cargo_transport,local_energy_wrench_formation_game,0,9,False,False,support_dual_wrench_market_guarded,cargo,50,1.0,1.0,1.0,0.9,0.0023266505186141,7.075631796027437e-09,4.054038393009427e-07,5.716764478204766,0.9069833334839081,0.0930166665160918,8.82785955700183,1.1355577167859243,0.1761928154322258,1.0067451407732009,0.0,0.0,0.0,0.11796941735184592,0.5287153713969481,nan,0.24676741897470145,71.08736678432551,19.04772749492937,0.8215969264445725,692.1494108030525,0.0958636749494885,0.7518549487635977,0.0,5.8268,42.1316,3.0,7.0,47610.0,491.1729079904035,277.44225774812713,308.2545566370387,-30.812298888911556,0.1052699633019019,0.1052699633019019
overactuated_push_drag,ours_primal_dual_wrench_push,Ours primal-dual wrench push,model_based,decentralized,proposed,primal_dual_wrench_formation_push,proposed_model_based_decentralized_push_drag,model_based_tuning_optional,distributed_primal_dual_wrench_formation_transport,local_wrench_residual_dual_prices,0,8,False,False,support_dual_wrench_market_guarded,push_drag,50,1.0,1.0,0.0,0.0,6.568535673391048,0.014355956724204786,0.822535731169389,9.289490512181702,0.8924430408961135,0.10755695910388666,8.82785955700183,1.2021874577430471,0.5888381675880947,1.005651657869857,0.0,0.0,0.0,0.11712149533019042,0.43202045832440605,nan,0.5296672077805017,78.69442463788319,20.413462134599705,0.7667673224457492,761.3467427240897,0.10612918218765238,0.7362242736517095,0.0,5.852,74.0,3.0,7.0,47610.0,1000.8470759983175,-78.39429674393241,308.2545566370387,-386.6488533809711,1.0,1.0
overactuated_push_drag,ours_tensor_game_push,Ours tensor-game push,model_based,decentralized,proposed,smooth_tensor_game_wrench_push,proposed_model_based_decentralized_push_drag,model_based_tuning_optional,distributed_tensor_game_wrench_transport,local_tensor_field_and_wrench_residual,0,9,False,False,smith_wrench_pairs_guarded,push_drag,50,1.0,1.0,0.0,0.0,5.950073615997355,9.809225156587332e-08,5.620272017660081e-06,8.261192340741037,0.9873936002690287,0.012606399730971298,3.38293343950182,0.26757307060564445,0.5471379346635019,1.0,0.0,0.0,0.0,0.12212175032306398,0.45544009095632665,nan,0.574737656370973,88.42654789816235,18.288946473899294,0.8557824440600375,825.2377709629684,0.11920060678497822,0.756202386384398,0.0,3.976000000000001,74.0,4.0,6.0,47610.0,1591.8623440084048,-66.06790415730384,308.2545566370387,-374.32246079434265,1.0,1.0
overactuated_push_drag,reference_centralized_mpc_cbf_cargo,Reference centralized MPC-CBF cargo,model_based_reference,centralized,reference,time_expanded_mpc_cbf_cargo,reference_model_based_reference_centralized_cargo,none,centralized_reference_mpc_cbf_cargo,global_state_and_time_expanded_constraints,0,10,False,False,wrench_oracle,cargo,50,1.0,1.0,1.0,1.0,0.00012559633972978137,5.666551672334208e-12,3.2466949521754866e-10,4.130619375344487,0.9946970051671309,0.005302994832869054,2.7560587633149414,0.19672302991346022,0.06877171565885287,1.0,0.0,0.0,0.0,0.13062733047849368,0.3149129865744321,nan,0.2769263068565191,85.36954211148647,19.0370806427825,0.822050761057273,804.1009088842994,0.11470577953232686,0.7913286021533854,0.0,2.7944000000000004,34.9664,4.0,6.0,47610.0,8733.131342006382,308.2545566370387,308.2545566370387,0.0,0.0,0.0
overactuated_push_drag,sota_centralized_cbf_cargo,SOTA centralized CBF cargo,sota,centralized,baseline,cbf_overhead_cargo,baseline_sota_centralized_cargo,none,centralized_cbf_cargo_transport,global_payload_robot_traffic_state,0,6,False,False,wrench_greedy,cargo,50,1.0,1.0,1.0,1.0,0.0004957217712669848,1.1537253730153907e-09,6.610359459093848e-08,4.536650897865391,0.994021889028142,0.005978110971857955,4.081140606602946,0.30410635323122226,0.09441638508994865,1.000325393630537,0.0,0.0,0.0,0.11499999979301168,0.3087113846709496,nan,0.26263117907028255,87.55811169929335,19.169103494424387,0.8163891706017935,825.3227854554652,0.11788937148044892,0.7723060168545905,0.0,4.6116,36.83120000000001,4.0,6.0,47610.0,467.45495999697596,306.13988440962663,308.2545566370387,-2.1146722274120715,0.0076832421375906765,0.0076832421375906765
overactuated_push_drag,sota_centralized_cbf_push,SOTA centralized CBF push,sota,centralized,baseline,cbf_payload_push_drag,baseline_sota_centralized_push_drag,none,centralized_cbf_payload_velocity_projection,global_payload_robot_traffic_state,0,6,False,False,wrench_greedy,push_drag,50,1.0,1.0,0.0,0.0,5.822490922006069,4.3374660518402664e-07,2.485184985517196e-05,8.30349676719106,0.9841067225178486,0.01589327748215141,4.081140606602946,0.33207293100644764,0.4961210490943322,1.0002706889162325,0.0,0.0,0.0,0.12238291984419555,0.4858408850027825,nan,0.6899902370697061,88.61479627398566,18.299203605855258,0.8552888615263398,827.3992219492394,0.11946309102518175,0.7558739739427907,0.0,4.692800000000001,74.0,4.0,6.0,47610.0,1060.0068279984407,-65.29174145900619,308.2545566370387,-373.5462980960449,1.0,1.0
overactuated_push_drag,sota_decentralized_vo_cargo,SOTA decentralized VO cargo,sota,decentralized,baseline,velocity_obstacle_cargo,baseline_sota_decentralized_cargo,none,distributed_velocity_obstacle_cargo_transport,local_relative_traffic_state,0,6,False,False,cbba_wrench_score,cargo,50,1.0,1.0,1.0,1.0,0.0005041548259593337,1.2215530098558246e-09,6.998983191624142e-08,4.498186925490704,0.9782868997345837,0.02171310026541624,3.9496114359505454,0.3430982219139848,0.09656055420740216,1.0001441854347106,0.0,0.0,0.0,0.11499999979684407,0.23973118063860765,nan,0.13329682702071546,86.56541932780469,18.972495186699856,0.8248582994423518,817.3562576367924,0.11651248959864052,0.7404283128969431,0.0,4.6788,36.512,4.0,6.0,47610.0,480.2406259998679,305.1586674887175,308.2545566370387,-3.095889148321197,0.01039383065999989,0.01039383065999989
overactuated_push_drag,sota_decentralized_vo_push,SOTA decentralized VO push,sota,decentralized,baseline,velocity_obstacle_push_drag,baseline_sota_decentralized_push_drag,none,distributed_velocity_obstacle_payload_tracking,local_relative_traffic_state,0,6,False,False,cbba_wrench_score,push_drag,50,1.0,1.0,0.0,0.0,6.313299278835315,1.7453075058515566e-06,9.999875403779843e-05,8.674469070052236,0.9653277622987037,0.03467223770129638,3.9496114359505454,0.37074792969757786,0.5163985697590379,1.000126780446893,0.0,0.0,0.0,0.11933297885394292,0.4499042133574464,nan,0.6363212968223845,91.87149894008392,18.839596817609326,0.831090153967357,858.2555124769348,0.12382099774191323,0.7239743503881223,0.0,4.760000000000001,74.0,4.0,6.0,47610.0,1061.687731994316,-72.4495234656144,308.2545566370387,-380.70408010265317,1.0,1.0
scarce_cargo_multi_load,classic_centralized_shortest_push,Classic centralized shortest push,classic,centralized,baseline,shortest_path_push_drag,baseline_classic_centralized_push_drag,none,centralized_slot_assignment_plus_direct_payload_tracking,global_robot_slot_cost,0,2,False,False,hungarian_slots,push_drag,50,1.0,1.0,0.0,0.0,5.589182840035704,0.5826190706081591,33.38161380968202,7.559006003615252,0.9846216944919612,0.015378305508038736,3.186612945260968,0.20966946391367486,0.4591679158933744,1.0031690978678318,0.0,0.0,0.0,0.11981126779911852,0.3914311169817889,0.18520672690357964,0.08004687695923725,107.76956548052497,23.334227071819843,0.6931051734698886,1064.2993556234787,0.34485866446472185,0.7586760008967692,0.0,3.6232000000000006,78.0,4.0,0.0,6696.0,1040.4369320115075,-82.92084190850812,303.5701297696409,-386.4909716781491,1.0,1.0
scarce_cargo_multi_load,classic_decentralized_apf_push,Classic decentralized APF push,classic,decentralized,baseline,apf_push_drag,baseline_classic_decentralized_push_drag,none,distributed_apf_payload_tracking,local_obstacle_and_slot_state,0,3,False,False,greedy_capacity,push_drag,50,1.0,1.0,0.0,0.0,4.609381164683105,0.18823491265646372,10.785066052229055,7.10285732471343,0.9850877878742064,0.014912212125793509,3.0481958664897264,0.24009364864068278,0.48392342759444434,1.0000977133772886,0.0,0.0,0.0,0.128690602279152,0.6400599740505047,0.08021484048297756,0.0801905698170092,73.37553808624557,23.12686505505224,0.6958284501096621,793.4741215797899,0.23455498224933927,0.7142360138263808,0.0,3.612000000000001,73.04360000000001,2.8,1.2,6696.0,926.4590259967372,-53.80130537639636,303.5701297696409,-357.37143514603736,1.0,1.0
scarce_cargo_multi_load,ours_hamiltonian_cargo,Ours Hamiltonian cargo,model_based,decentralized,proposed,hamiltonian_tensor_cargo,proposed_model_based_decentralized_cargo,model_based_tuning_optional,distributed_hamiltonian_cargo_transport,local_energy_wrench_formation_game,0,9,False,False,support_dual_wrench_market_guarded,cargo,50,1.0,1.0,1.0,1.0,0.0009744980654708721,8.11233674902212e-09,4.6480265770784646e-07,4.76882788160854,0.9848656947693954,0.015134305230604455,3.195801775677089,0.2211485190986936,0.07612151666609679,1.0,0.0,0.0,0.0,0.16133442792935423,0.6492395643985946,0.08276849943691607,0.08276849943691607,76.52168298222401,22.767066400858663,0.7082964078715338,815.4215377372991,0.24459962188755818,0.7646061837120414,0.0,3.5588000000000006,42.51240000000001,3.0,1.0,6696.0,528.2798140030354,303.1102089848334,303.5701297696409,-0.4599207848075707,0.004059887369419306,0.004059887369419306
scarce_cargo_multi_load,ours_primal_dual_wrench_push,Ours primal-dual wrench push,model_based,decentralized,proposed,primal_dual_wrench_formation_push,proposed_model_based_decentralized_push_drag,model_based_tuning_optional,distributed_primal_dual_wrench_formation_transport,local_wrench_residual_dual_prices,0,8,False,False,support_dual_wrench_market_guarded,push_drag,50,1.0,1.0,0.0,0.0,4.8120161375659585,0.11730981227377522,6.721357138759304,7.532806251635845,0.9780657004427963,0.021934299557203763,3.195801775677089,0.24614930269735244,0.5811302834606495,1.000136659842688,0.0,0.0,0.0,0.12387284459723626,0.6574020104736524,0.0808959998738058,0.08023562003447923,79.33060005347919,23.04383426056805,0.6984632813186216,839.6837807046309,0.2534923881258664,0.7481732997047525,0.0,3.595200000000001,78.0,3.0,1.0,6696.0,1011.0628439951688,-60.35919369503776,303.5701297696409,-363.92932346467876,1.0,1.0
scarce_cargo_multi_load,ours_tensor_game_push,Ours tensor-game push,model_based,decentralized,proposed,smooth_tensor_game_wrench_push,proposed_model_based_decentralized_push_drag,model_based_tuning_optional,distributed_tensor_game_wrench_transport,local_tensor_field_and_wrench_residual,0,9,False,False,smith_wrench_pairs_guarded,push_drag,50,1.0,1.0,0.0,0.0,5.024376206945244,0.20348043379733077,11.658570070078206,7.429160502432237,0.970252692198183,0.02974730780181689,3.727100121828191,0.28323494169383256,0.5495100922969612,1.0016938324307163,0.0,0.0,0.0,0.1214072579279568,0.514339250926701,0.08659443893806518,0.08080886512508988,108.44566103704236,22.856690902462343,0.701608599215237,1062.5650292949297,0.34692459752536586,0.7586760008967692,0.0,4.3428,72.45519999999999,4.0,0.0,6696.0,1139.4147620000876,-68.32042725023854,303.5701297696409,-371.8905570198795,1.0,1.0
scarce_cargo_multi_load,reference_centralized_mpc_cbf_cargo,Reference centralized MPC-CBF cargo,model_based_reference,centralized,reference,time_expanded_mpc_cbf_cargo,reference_model_based_reference_centralized_cargo,none,centralized_reference_mpc_cbf_cargo,global_state_and_time_expanded_constraints,0,10,False,False,wrench_oracle,cargo,50,1.0,1.0,1.0,1.0,0.0006675768408960468,8.481331015275374e-09,4.859444718286845e-07,4.7110540915385215,0.990535582915085,0.009464417084914974,2.9275514263078106,0.19903040198639715,0.0686929652232327,1.0,0.0,0.0,0.0,0.17644552258794152,0.6428068928923102,0.08095011556357308,0.08095011556357308,76.35412658706731,22.925182157935534,0.7033836251088934,822.7999564490005,0.24383883981236606,0.7816345228489484,0.0,2.984800000000001,42.543200000000006,3.0,1.0,6696.0,598.2499899994582,303.5701297696409,303.5701297696409,0.0,0.0,0.0
scarce_cargo_multi_load,sota_centralized_cbf_cargo,SOTA centralized CBF cargo,sota,centralized,baseline,cbf_overhead_cargo,baseline_sota_centralized_cargo,none,centralized_cbf_cargo_transport,global_payload_robot_traffic_state,0,6,False,False,wrench_greedy,cargo,50,1.0,1.0,1.0,1.0,0.0014204390324174796,7.252037088614216e-06,0.0004155111180499356,4.88739819215281,0.9136300871455143,0.08636991285448581,3.5943971511826085,0.3256608287785114,0.1761780152380098,1.0,0.0,0.0,0.0,0.125111979804831,0.5488791226040592,0.08126242922503753,0.08125061470104854,54.64415576661,23.0440303650392,0.6992846013894516,659.5231055742956,0.17426302078482808,0.7513005794339926,0.0,4.317600000000001,45.12200000000001,2.0,2.0,6696.0,628.965827987995,300.1902184859831,303.5701297696409,-3.379911283657782,0.016238392739725195,0.016238392739725195
scarce_cargo_multi_load,sota_centralized_cbf_push,SOTA centralized CBF push,sota,centralized,baseline,cbf_payload_push_drag,baseline_sota_centralized_push_drag,none,centralized_cbf_payload_velocity_projection,global_payload_robot_traffic_state,0,6,False,False,wrench_greedy,push_drag,50,1.0,1.0,0.0,0.0,3.07867150464409,2.322262027848671,133.0558131192209,7.526004872978648,0.3463919369738153,0.6536080630261847,3.594730894260499,1.2321156922083438,0.7084954419823335,1.1149024461079595,0.0,0.0,0.0,0.11499999991479061,0.7872442097372029,0.13147510021427455,0.0849449554153009,90.40245569994326,29.383481238662906,0.5523955832853731,1012.5974353171074,0.28902510034829976,0.7353154607226312,0.0,4.396,77.47319999999999,2.0,2.0,6696.0,821.1081920005381,-148.1300372803555,303.5701297696409,-451.7001670499965,1.0,1.0
scarce_cargo_multi_load,sota_decentralized_vo_cargo,SOTA decentralized VO cargo,sota,decentralized,baseline,velocity_obstacle_cargo,baseline_sota_decentralized_cargo,none,distributed_velocity_obstacle_cargo_transport,local_relative_traffic_state,0,6,False,False,cbba_wrench_score,cargo,50,1.0,1.0,1.0,1.0,0.0025793074633564668,1.430258471742718e-05,0.0008194777404368885,4.996950381266493,0.889588802462601,0.11041119753739893,3.6470412440812536,0.3544911213834302,0.19675460499769173,1.0,0.0,0.0,0.02,0.12397843241602212,0.5286830935477294,0.08009635762678197,0.08006979728359197,53.75049625898334,22.83333146624144,0.7056528964955602,642.1679260694282,0.171430520663694,0.7214069097879697,0.0,4.516400000000001,46.256,2.0,2.0,6696.0,678.9487379929051,297.4143605808019,303.5701297696409,-6.155769188839105,0.02526795933259548,0.02526795933259548
scarce_cargo_multi_load,sota_decentralized_vo_push,SOTA decentralized VO push,sota,decentralized,baseline,velocity_obstacle_push_drag,baseline_sota_decentralized_push_drag,none,distributed_velocity_obstacle_payload_tracking,local_relative_traffic_state,0,6,False,False,cbba_wrench_score,push_drag,50,1.0,1.0,0.0,0.0,3.1254413634062694,2.286109736467566,130.9844394033564,7.467035132366956,0.32877822663444833,0.6712217733655518,3.6494272558668697,1.2781037055067912,0.6880691393420837,1.1047409450387764,0.0,0.0,0.0,0.11499999992482729,0.8065979801702263,0.12959714635857508,0.08523007384725034,86.53100979138655,28.853818918554225,0.5635811366953025,962.3569254280708,0.2771889053467644,0.7053756451260149,0.0,4.6032,78.0,2.0,2.0,6696.0,827.8527159919031,-148.66888086438644,303.5701297696409,-452.2390106340274,1.0,1.0
ALL_SCENARIOS,classic_centralized_shortest_push,Classic centralized shortest push,classic,centralized,baseline,shortest_path_push_drag,baseline_classic_centralized_push_drag,none,centralized_slot_assignment_plus_direct_payload_tracking,global_robot_slot_cost,0,2,False,False,hungarian_slots,push_drag,300,1.0,1.0,0.01,0.01,4.757920881338757,0.10980162055305902,6.291169441387198,7.268880502786477,0.9831422664729909,0.01685773352700905,2.977464220680093,0.19845523803359127,0.4124532762879993,1.000528182977972,0.0,0.0,0.0,0.12042603561370484,0.34250148104969297,0.16232178815210477,0.2850544645009348,96.38780568388331,20.414188310579117,0.7833807848092911,917.3244087702556,0.2155870068000984,0.7604012351396996,0.0,3.278466666666667,76.12993094674057,4.0,2.5966666666666667,22710.866666666665,1001.016758667926,-58.954347925467225,300.89459740940134,-359.8489453348685,0.9893450754488136,0.9893450754488136
ALL_SCENARIOS,classic_decentralized_apf_push,Classic decentralized APF push,classic,decentralized,baseline,apf_push_drag,baseline_classic_decentralized_push_drag,none,distributed_apf_payload_tracking,local_obstacle_and_slot_state,0,3,False,False,greedy_capacity,push_drag,300,1.0,1.0,0.0,0.0,5.192293379440134,0.7863239727018435,45.05304496577578,8.186458846379013,0.784143470880037,0.21585652911996292,5.1173397710447635,0.842599112117211,0.5686423059044565,1.0180415461892525,0.0,0.0,0.0,0.1400697979063176,0.6868876222284468,0.23044951029021243,0.5615990488203288,56.19450662857934,19.470921856985388,0.7655128590554791,589.8319746759781,0.1255220698317835,0.7007541131749314,0.0,4.0907333333333336,74.97473094674058,2.1466666666666665,4.45,17267.68666666667,783.3120093370477,-84.81488528930232,300.89459740940134,-385.7094826987036,0.9982039540680216,0.9982039540680216
