experiment_id,scenario_generator,scenario_variant_id,seed,method,passed,rates_valid,finite_metrics,shape_valid,speed_valid,hard_clearance_valid,safety_margin_valid,target_consistency_valid,message
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6112,sota_decentralized_vo_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6112,sota_centralized_cbf_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6112,sota_decentralized_vo_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6112,ours_primal_dual_wrench_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6112,ours_tensor_game_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6112,ours_hamiltonian_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6112,reference_centralized_mpc_cbf_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6113,classic_centralized_shortest_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6113,classic_decentralized_apf_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6113,sota_centralized_cbf_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6113,sota_decentralized_vo_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6113,sota_centralized_cbf_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6113,sota_decentralized_vo_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6113,ours_primal_dual_wrench_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6113,ours_tensor_game_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6113,ours_hamiltonian_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6113,reference_centralized_mpc_cbf_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6114,classic_centralized_shortest_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6114,classic_decentralized_apf_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6114,sota_centralized_cbf_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6114,sota_decentralized_vo_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6114,sota_centralized_cbf_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6114,sota_decentralized_vo_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6114,ours_primal_dual_wrench_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6114,ours_tensor_game_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6114,ours_hamiltonian_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6114,reference_centralized_mpc_cbf_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6115,classic_centralized_shortest_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6115,classic_decentralized_apf_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6115,sota_centralized_cbf_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6115,sota_decentralized_vo_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6115,sota_centralized_cbf_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6115,sota_decentralized_vo_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6115,ours_primal_dual_wrench_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6115,ours_tensor_game_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6115,ours_hamiltonian_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6115,reference_centralized_mpc_cbf_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6116,classic_centralized_shortest_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6116,classic_decentralized_apf_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6116,sota_centralized_cbf_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6116,sota_decentralized_vo_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6116,sota_centralized_cbf_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6116,sota_decentralized_vo_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6116,ours_primal_dual_wrench_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6116,ours_tensor_game_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6116,ours_hamiltonian_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6116,reference_centralized_mpc_cbf_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6117,classic_centralized_shortest_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6117,classic_decentralized_apf_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6117,sota_centralized_cbf_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6117,sota_decentralized_vo_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6117,sota_centralized_cbf_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6117,sota_decentralized_vo_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6117,ours_primal_dual_wrench_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6117,ours_tensor_game_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6117,ours_hamiltonian_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6117,reference_centralized_mpc_cbf_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6118,classic_centralized_shortest_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6118,classic_decentralized_apf_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6118,sota_centralized_cbf_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6118,sota_decentralized_vo_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6118,sota_centralized_cbf_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6118,sota_decentralized_vo_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6118,ours_primal_dual_wrench_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6118,ours_tensor_game_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6118,ours_hamiltonian_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6118,reference_centralized_mpc_cbf_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6119,classic_centralized_shortest_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6119,classic_decentralized_apf_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6119,sota_centralized_cbf_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6119,sota_decentralized_vo_push,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6119,sota_centralized_cbf_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6119,sota_decentralized_vo_cargo,True,True,True,True,True,True,True,True,
SP5_MC_cooperative_transport,formation_corridor_push,formation_corridor_push_v00,6119,ours_primal_dual_wrench_push,True,True,True,True,True,True,True,True,
