experiment_id,scenario_generator,scenario_variant_id,seed,method,assigned_robots,force_demand_n,force_error_n,load_index,mass_kg,mobile_conflict,obstacle_intersection,raw_mobile_conflicts,raw_obstacle_intersections,required_robots,route_mitigation_factor,scalar_feasible,torque_demand_nm,torque_error_nm,transport_success,travel_distance_m,wrench_feasible,wrench_residual_norm
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,classic_local_greedy,1,68.38394484923742,49.388377303877355,14,56.26649635506726,False,False,0.0,0.0,1,0.04,False,40.45529403516668,9.226783170421712,False,4.772822307336178,False,0.6280357947084064
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,classic_local_greedy,1,83.07963928731857,29.318250166684443,15,33.10970671038519,False,False,0.0,0.0,1,0.04,True,-87.4629342624537,9.580460166955746,False,24.214421520363167,False,0.3695025512169457
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,classic_local_greedy,2,103.44157121248944,44.38187824753127,16,59.1421400934697,False,False,1.0,1.0,2,0.04,True,-150.97118354241042,77.11098063894597,False,43.675268153594615,False,0.6670594356070871
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,cbba_partitioned,2,77.19720941064975,6.251464162012902,1,59.45847403871174,False,False,0.0,0.0,2,0.35,True,46.02977643864934,2.187466156650018,True,11.676231253756129,True,0.08278908853547376
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,cbba_partitioned,2,78.7731456945446,3.1659995163813917,2,58.75809532048658,False,False,0.0,0.0,2,0.35,True,61.66407647988645,3.65641901641294,True,16.88960187174969,True,0.06045782745191242
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,cbba_partitioned,2,92.10180489674826,40.06517648225923,3,88.99919686435028,False,False,0.0,0.0,2,0.35,True,83.62773078611822,17.464870453608256,False,39.893218732039735,False,0.48254309750204444
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,cbba_partitioned,3,97.63824331597326,25.40168848758062,4,118.65426667314823,False,False,0.0,0.0,3,0.35,True,-16.380621007060164,35.00924602787393,False,22.408617383478145,False,0.5091083120819765
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,cbba_partitioned,2,130.47689976188417,8.01543345446996,5,108.49757145218632,False,False,1.0,1.0,2,0.35,False,-66.22963148616493,11.274630455650595,False,33.06825277662044,False,0.15373986276119012
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,cbba_partitioned,1,59.021721729319886,48.2837257707973,6,49.36144758114334,False,False,1.0,0.0,1,0.35,True,10.419442111852108,10.237841330984251,False,55.29019200633506,False,0.6169647945572904
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,cbba_partitioned,2,76.77973124793013,29.093676274292896,7,91.8160667913991,False,False,0.0,0.0,2,0.35,True,0.7897657820026972,36.32625347472918,False,23.368225673925036,False,0.5817590097421712
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,cbba_partitioned,3,142.27654166328327,26.471276386255926,8,138.0898150044099,False,False,0.0,0.0,3,0.35,True,74.43734602177123,20.20224633627872,False,20.485912122875874,False,0.3136669117771678
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,cbba_partitioned,3,129.94364800708564,6.83121725438464,9,124.06082351010748,False,False,0.0,0.0,3,0.35,True,22.304842184654404,6.057855311224863,True,23.040812814188016,True,0.0921828133889279
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,cbba_partitioned,2,94.7453642501113,21.988347822150253,10,76.81209527325541,False,False,0.0,0.0,2,0.35,True,161.89186748677176,15.127797478936202,False,24.714848808209183,False,0.2501841552287591
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,cbba_partitioned,2,95.36904378401886,59.74324693948998,11,115.820564048601,False,False,0.0,0.0,2,0.35,False,-166.49656694920031,114.70172475201238,False,48.680271578602195,False,0.9311456790380009
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,cbba_partitioned,3,131.22030805301077,64.51805843660865,12,132.52953376273595,False,False,0.0,0.0,3,0.35,True,197.73014492719983,48.0707555454147,False,29.626131417062105,False,0.5484984531765033
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,cbba_partitioned,1,95.45988456321541,71.53514948954763,13,31.12065644066223,False,False,0.0,1.0,1,0.35,True,-24.9145072141178,21.77591628978865,False,43.3427021869314,False,0.7972788516691323
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,cbba_partitioned,1,68.38394484923742,49.388377303877355,14,56.26649635506726,False,False,0.0,0.0,1,0.35,False,40.45529403516668,9.226783170421712,False,4.812429914026803,False,0.6280357947084064
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,cbba_partitioned,1,83.07963928731857,83.07963928731857,15,33.10970671038519,False,False,0.0,0.0,1,0.35,True,-87.4629342624537,87.4629342624537,False,20.27290010463725,False,1.4142135623730951
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,cbba_partitioned,2,103.44157121248944,40.161415942535655,16,59.1421400934697,False,False,1.0,1.0,2,0.35,True,-150.97118354241042,61.7475743895898,False,23.641072644128705,False,0.5639350234885114
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,ours_wrench_market_hierarchical,2,77.19720941064975,3.7100985016176535,1,59.45847403871174,False,False,0.0,0.0,2,0.62,True,46.02977643864934,4.808668461591154,True,15.421670134988453,True,0.07591949196476878
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,ours_wrench_market_hierarchical,2,78.7731456945446,7.634481260878665,2,58.75809532048658,False,False,0.0,0.0,2,0.62,True,61.66407647988645,6.2124007691017695,False,16.94306994106512,False,0.12303405742837259
SP8_DEBUG_smoke,debug,debug_64r_16l_seed9800,9800,ours_wrench_market_hierarchical,2,92.10180489674826,14.322079166091227,3,88.99919686435028,False,False,0.0,0.0,2,0.62,True,83.62773078611822,26.703124473153025,False,40.20335095289763,False,0.3551613887952737
