world_key,world_id,world_seed,world_digest,scenario,scenario_label,capacity_cv,realized_cv,pressure,N,K,total_capacity,total_demand,critical_radius_m
E2:ring:p0.85:cv0.0:r5,ring-p0.85-r5,1619761599,773ad124a8cfc117cc62a3eab5100bf928c1ad87145d93c9678c27381fb282ab,ring,Anillo,0.0,0.0,0.85,16,5,80.0,68.0,37.29772362867736
E2:ring:p0.85:cv0.0:r6,ring-p0.85-r6,2212901297,20a4a2300a3dbad9473a158cee00245a473cf343b218953daed7a1a362a29a8d,ring,Anillo,0.0,0.0,0.85,16,5,80.0,67.99999999999999,42.090932942666164
E2:ring:p0.85:cv0.0:r7,ring-p0.85-r7,677078257,f2670f30f60ed80c0dc90979bdc5ebf180ce73d46fd0c1657cdfd31921a68c8f,ring,Anillo,0.0,0.0,0.85,16,5,80.0,68.00000000000003,35.23533983459946
E2:ring:p0.85:cv0.0:r8,ring-p0.85-r8,160134201,ecf2506d8fde70cba900c18466f6cf55f845651d6f694fa5fb2347d0e3c1b77e,ring,Anillo,0.0,0.0,0.85,16,5,80.0,68.0,30.964320694386426
E2:ring:p0.85:cv0.0:r9,ring-p0.85-r9,2305683766,791285a408c19e01878b47b4bccb8487cbf49633f0ea1fecdd4f9129c5a9c9c2,ring,Anillo,0.0,0.0,0.85,16,5,80.0,68.0,55.441464333585714
E2:ring:p0.85:cv0.0:r10,ring-p0.85-r10,1116359785,97095f10038cdbb48f195ef83b0fe316575e308693f220e31612ad42bdcd3e80,ring,Anillo,0.0,0.0,0.85,16,5,80.0,68.0,33.22137176270355
E2:ring:p0.85:cv0.0:r11,ring-p0.85-r11,2149277574,4592b369663157dd28167541b1c6e492c29c363325dba1baf6b82383bc005fa8,ring,Anillo,0.0,0.0,0.85,16,5,80.0,68.0,35.227002306774466
E2:ring:p0.85:cv0.0:r12,ring-p0.85-r12,942364775,e43e0e7367c7f9c48117ffbe785bb31e618a40c79a2bb0611c313b06171d8cd0,ring,Anillo,0.0,0.0,0.85,16,5,80.0,68.00000000000001,39.20234292520933
E2:ring:p0.85:cv0.0:r13,ring-p0.85-r13,2926958741,2daa53bef3f1efd03c3f8084996254dd52d87d29115ea800cf4330b203aa270e,ring,Anillo,0.0,0.0,0.85,16,5,80.0,68.0,29.26186131166357
E2:ring:p0.85:cv0.0:r14,ring-p0.85-r14,681246371,18699b9ed5361b9af6e977a10b0286d70d07e26c5f51927536d1bdc2d56f9c5f,ring,Anillo,0.0,0.0,0.85,16,5,80.0,68.0,48.48718043717191
E2:ring:p0.85:cv0.0:r15,ring-p0.85-r15,1318629106,46abdeb365546caf4b13b43517c8afd9e5b7c767de60412b07de37be5e706bfa,ring,Anillo,0.0,0.0,0.85,16,5,80.0,68.0,25.553210595190095
E2:ring:p0.85:cv0.0:r16,ring-p0.85-r16,1120665221,c97124741ab5b4ede6f49c246d164a0693f69a97519078f48cfe037288c8e8fc,ring,Anillo,0.0,0.0,0.85,16,5,80.0,68.0,31.627400934441276
E2:ring:p0.85:cv0.0:r17,ring-p0.85-r17,2490398258,26596df6f35b10b1d7ee96715d15088c4b65efe478028545734ae6ba64b3fb1a,ring,Anillo,0.0,0.0,0.85,16,5,80.0,68.0,39.71607312641354
E2:ring:p0.85:cv0.0:r18,ring-p0.85-r18,3330118351,6c9f416c90500cc0567e6ae5855102804b8012ac45e5b75b2501f6389cc91b28,ring,Anillo,0.0,0.0,0.85,16,5,80.0,68.0,29.65356913635264
E2:ring:p0.85:cv0.0:r19,ring-p0.85-r19,3463542829,1c54bea379bef308f801aade762983d010e32e87556477a7fcc2138ac31ba0aa,ring,Anillo,0.0,0.0,0.85,16,5,80.0,68.0,34.42228963963913
E2:ring:p0.85:cv0.0:r20,ring-p0.85-r20,3660802728,5c7e4f0bf635da65eaa0d55998e8e6d2e6bc224a7fb7e16adda234e860608e1f,ring,Anillo,0.0,0.0,0.85,16,5,80.0,68.00000000000001,50.38078879178498
E2:ring:p0.85:cv0.0:r21,ring-p0.85-r21,1468200610,5361b38540d5720b05891b4f4e3a4f1146d9fdf76078bbc0b629a1a9a20faef6,ring,Anillo,0.0,0.0,0.85,16,5,80.0,68.0,36.61136312565907
E2:ring:p0.85:cv0.0:r22,ring-p0.85-r22,4233116431,b2aebc5db609279662642850bdc3f880793d347c230d09892a9954d9637ded50,ring,Anillo,0.0,0.0,0.85,16,5,80.0,68.0,30.577202792892212
E2:ring:p0.85:cv0.0:r23,ring-p0.85-r23,1159014008,27028a29a48d3706316f8b493490b09ecb489232b035a7a64965633c4c73bb99,ring,Anillo,0.0,0.0,0.85,16,5,80.0,68.0,49.19712957560323
E2:ring:p0.85:cv0.0:r24,ring-p0.85-r24,2825792152,70b48f4d765aa955b5f13c15bfc38f3861349ce34ed2a3deaebaa19bb2ea6ff6,ring,Anillo,0.0,0.0,0.85,16,5,80.0,68.0,34.60936958508847
E2:ring:p0.85:cv0.0:r25,ring-p0.85-r25,1293144980,085525a1da3d2c2efa15382650107d17e9268578354509833111d4fd06851b7c,ring,Anillo,0.0,0.0,0.85,16,5,80.0,68.0,37.384385541209795
E2:ring:p0.85:cv0.0:r26,ring-p0.85-r26,3787969673,7def6dec5ef16780b99f0e4cfff6317eb7eca97b976611edd553bb518668cc84,ring,Anillo,0.0,0.0,0.85,16,5,80.0,68.0,34.519832266905475
E2:ring:p0.85:cv0.0:r27,ring-p0.85-r27,585201867,46b26b17cc5c654ad68eea48c04ef4c7f3ca726dda02b9303d05b24360a354c7,ring,Anillo,0.0,0.0,0.85,16,5,80.0,68.0,37.66959640742655
E2:ring:p0.85:cv0.0:r28,ring-p0.85-r28,1132816870,2116763e685257b019e85995beeb1c9bbb7ad802a56494a0ec6d6218304180a4,ring,Anillo,0.0,0.0,0.85,16,5,80.0,68.00000000000001,36.081781384029306
E2:ring:p0.85:cv0.0:r29,ring-p0.85-r29,2717580005,5add1fcf91d07f6e71356828068ae82cfe897203b3086fe782d952b55a2740df,ring,Anillo,0.0,0.0,0.85,16,5,80.0,68.0,31.51719965036127
E2:ring:p0.7:cv0.35:r0,ring-p0.7-r0,2463463883,09d1bccda936f4fc3959f2731bd21b133f96c3ff699089c701249bf5d87ad32a,ring,Anillo,0.35,0.26637404721794866,0.7,16,5,80.0,56.00000000000001,35.284839889007
E2:ring:p0.7:cv0.35:r1,ring-p0.7-r1,3445472371,fca365ca236b9ec025bb426d5c9466ffc5cd1b845bc3c610284ebea67c3bc2b1,ring,Anillo,0.35,0.24886751384517197,0.7,16,5,80.0,56.0,31.645008485168407
E2:ring:p0.7:cv0.35:r2,ring-p0.7-r2,710482500,614753d7bad4be879baeea71f8a1085fecec970723d26f96daebd73a8113f80f,ring,Anillo,0.35,0.26397336972922636,0.7,16,5,80.0,55.99999999999999,48.34168925252172
E2:ring:p0.7:cv0.35:r3,ring-p0.7-r3,462092614,4caaedf3be852c9f8fd5a57214879e6c3c55671fdba48a11d84808a4ef2a33db,ring,Anillo,0.35,0.32283839432967004,0.7,16,5,80.00000000000001,56.00000000000001,37.58811843518281
E2:ring:p0.7:cv0.35:r4,ring-p0.7-r4,143197688,2ab8034711132d4f80b7e5182b8ce808945b7480c698e25710d0ab3c49c0de56,ring,Anillo,0.35,0.3247248834137133,0.7,16,5,79.99999999999999,56.0,44.51555695874701
E2:ring:p0.7:cv0.35:r5,ring-p0.7-r5,781666760,25fa7c7e43fb0848048b7d2d08cbaed24bbc5d60b67f6daf01f54813db1170ef,ring,Anillo,0.35,0.3226107321387348,0.7,16,5,80.00000000000003,56.0,36.54620046961325
E2:ring:p0.7:cv0.35:r6,ring-p0.7-r6,3635513677,50fa22aababbb8b9d84a860e8b55a4cbb3cf1fb7241413512b42d4fc95ddc8f0,ring,Anillo,0.35,0.34702639243748845,0.7,16,5,80.0,56.0,40.89945245696193
E2:ring:p0.7:cv0.35:r7,ring-p0.7-r7,614770711,4a08d693b6f4a85ae669346c0f5953f903dbe692ed79af40ff39551846f598b8,ring,Anillo,0.35,0.2796624411959063,0.7,16,5,80.0,56.0,31.001631209245236
E2:ring:p0.7:cv0.35:r8,ring-p0.7-r8,2612262701,8648cd0e0b85db000078edfea1038054659bdcf7e26cb84939d671bb486a5da4,ring,Anillo,0.35,0.2784730436209368,0.7,16,5,80.0,56.00000000000001,24.871361196684244
E2:ring:p0.7:cv0.35:r9,ring-p0.7-r9,3332564152,32ebb47704ecf8b51b8d95000b359967a8329464e6c25c0c6265d6c156ee8e3e,ring,Anillo,0.35,0.43249030030253754,0.7,16,5,79.99999999999997,56.0,35.9338444421409
E2:ring:p0.7:cv0.35:r10,ring-p0.7-r10,538852035,a9758e7243933254c1f2428f3734b5b151ce2d53652ec5870257fee18edb38b5,ring,Anillo,0.35,0.30905230807217277,0.7,16,5,79.99999999999999,56.000000000000014,39.03590655481597
E2:ring:p0.7:cv0.35:r11,ring-p0.7-r11,3315893382,7acb0e01d2b9083e601397e55f5ecf58c8792918e22660895608e8826f322eaa,ring,Anillo,0.35,0.2703321853006836,0.7,16,5,80.0,56.0,48.26053671188448
E2:ring:p0.7:cv0.35:r12,ring-p0.7-r12,4220951467,141c00702444399618912579d4ad9904df3aad24d68bf1ce6752a68225e5fbdc,ring,Anillo,0.35,0.20461698958611008,0.7,16,5,80.0,56.0,45.384154856549
E2:ring:p0.7:cv0.35:r13,ring-p0.7-r13,4007912736,fbeb00d1ac4125b21d19dd13c0bdc2a19b3c4438f20452ace2ed4aaf793d024c,ring,Anillo,0.35,0.3880176270997688,0.7,16,5,80.0,56.0,36.95249338445811
E2:ring:p0.7:cv0.35:r14,ring-p0.7-r14,3643927556,67f0e5e3fc2e13368dc4c64002fa39ebddf3ca175595d292c7136506ae7ec672,ring,Anillo,0.35,0.3270319815117308,0.7,16,5,80.0,56.00000000000001,37.57981632166848
E2:ring:p0.7:cv0.35:r15,ring-p0.7-r15,2732832386,58dad498083954795627ec80213420958a0c30d34bd1da0e30596e9d4c6eaa69,ring,Anillo,0.35,0.31243227584071565,0.7,16,5,80.0,55.999999999999986,35.67971522276652
E2:ring:p0.7:cv0.35:r16,ring-p0.7-r16,590623098,276b4f7e3c5a1d6bf3c399be0122eb9775a1f8c216951578e9fea6e9eadf735c,ring,Anillo,0.35,0.3160682635208844,0.7,16,5,80.00000000000001,56.0,34.43071728070172
E2:ring:p0.7:cv0.35:r17,ring-p0.7-r17,2589895004,072fd15fd16199663e529c5228b12a2bf90926d899dc75a8063e59781c18827c,ring,Anillo,0.35,0.2674327130176948,0.7,16,5,80.0,56.00000000000001,39.8552503030193
E2:ring:p0.7:cv0.35:r18,ring-p0.7-r18,4007365646,78952f73871b85086d187e6db02aaa0987e97a2587c33c4a707782f6a71768f5,ring,Anillo,0.35,0.21353956972707216,0.7,16,5,80.0,56.0,32.167868334917536
E2:ring:p0.7:cv0.35:r19,ring-p0.7-r19,3833841069,a8d1e3aeb3d5f2c23182403c0cb347b540f17177d4ac0dc4d8aec580076c3da7,ring,Anillo,0.35,0.3579891388216204,0.7,16,5,80.0,56.00000000000001,39.367591581417386
E2:ring:p0.7:cv0.35:r20,ring-p0.7-r20,3850216261,8e45a3ad46553fe712b0de3443eeeb057d4c86160e16c0a134778fc75bd4a6d3,ring,Anillo,0.35,0.3383276008417435,0.7,16,5,80.0,56.0,33.724449279417534
E2:ring:p0.7:cv0.35:r21,ring-p0.7-r21,256012828,aacff4059b73c3a45c533d5d98f4fc5d871ecc74058be77987850abb58fddd81,ring,Anillo,0.35,0.2643336001986029,0.7,16,5,80.0,56.00000000000001,50.45421920849041
E2:ring:p0.7:cv0.35:r22,ring-p0.7-r22,1030697113,2959a9b7d62486a4080ef724ce2a59d50d2120b82fe4e2b2cd8bd289bc1f1b98,ring,Anillo,0.35,0.30913207863523023,0.7,16,5,79.99999999999997,56.00000000000001,35.9462170446876
E2:ring:p0.7:cv0.35:r23,ring-p0.7-r23,2212705514,81d265e88ae58b9aa365e4f169cb05ef13a92ee6de0155d841077b97ccfea9f1,ring,Anillo,0.35,0.30570122439884806,0.7,16,5,80.0,56.0,67.44379437885837
E2:ring:p0.7:cv0.35:r24,ring-p0.7-r24,3083433740,e28d4f4a08f5ef92e9ae071e39f99abf42cce00a90a6c7f734045291bd303e68,ring,Anillo,0.35,0.35201680223941917,0.7,16,5,80.0,56.00000000000001,32.34868345913144
E2:ring:p0.7:cv0.35:r25,ring-p0.7-r25,932012756,91432749faa23f493abc54b7470cf3fc8b64c01cbff61e1ea87150b6090f5519,ring,Anillo,0.35,0.2703857295159882,0.7,16,5,80.0,56.0,40.87524166919546
E2:ring:p0.7:cv0.35:r26,ring-p0.7-r26,2546237129,8fb5537621ceddd27606e8eb24c81b8126b419d1f0018de55a6e93108cd7aee6,ring,Anillo,0.35,0.3086314462400472,0.7,16,5,80.00000000000001,55.99999999999999,41.00803487412139
E2:ring:p0.7:cv0.35:r27,ring-p0.7-r27,1617758355,323ffd9fce69a4e16a4e8fbc92277c39e6921ac399dfbdb325b40dcf0ceb28a2,ring,Anillo,0.35,0.48004766247797886,0.7,16,5,80.0,56.0,39.342477756514455
E2:ring:p0.7:cv0.35:r28,ring-p0.7-r28,2068261315,cfffae5efe3bed9e52b42082ce0e94f806c064ddcc2339029025d72ce4370077,ring,Anillo,0.35,0.3707474663705366,0.7,16,5,80.0,56.0,38.11380726473325
E2:ring:p0.7:cv0.35:r29,ring-p0.7-r29,2321734453,890e1fa190d25141716aa28543eb2aba275d7cf97b8c0ba3a175941d047f5e79,ring,Anillo,0.35,0.28810666297897236,0.7,16,5,80.0,56.0,50.51927081937885
E2:ring:p0.85:cv0.35:r0,ring-p0.85-r0,3755635991,b54fd5cea60e8233bf43daf099d471d410a8966e0f628433dac5c4d2a60ab572,ring,Anillo,0.35,0.30506023814533595,0.85,16,5,80.00000000000001,67.99999999999999,47.59978362100145
E2:ring:p0.85:cv0.35:r1,ring-p0.85-r1,2309048032,843f2b3eb50fb07e16efed821d43c1ef520f2dbf5c441be69de2ab2c66ccb573,ring,Anillo,0.35,0.2673727606897115,0.85,16,5,80.0,68.0,39.66481613031347
E2:ring:p0.85:cv0.35:r2,ring-p0.85-r2,2021784484,0d7cd3a36fabdff74228b6a8e4b1d4389d2023c84fd4396fa40e018110fe8cd4,ring,Anillo,0.35,0.305205309844922,0.85,16,5,80.0,67.99999999999999,35.064384087543914
E2:ring:p0.85:cv0.35:r3,ring-p0.85-r3,361796297,ca62f03a548a7f2134d550f87ac4cb68a7d437dd1c95323ffb42a4f3e8d3e588,ring,Anillo,0.35,0.5081939806715392,0.85,16,5,80.0,68.00000000000001,47.55503917184734
E2:ring:p0.85:cv0.35:r4,ring-p0.85-r4,2795710140,1a201ab3c34977f4e74a307a84d9c28bdccdbbb7a4dedab576780827b6117ac3,ring,Anillo,0.35,0.32011018669437724,0.85,16,5,80.0,67.99999999999999,44.890988606440146
E2:ring:p0.85:cv0.35:r5,ring-p0.85-r5,1619761599,a42b3dcc5826ff0687ea3570c02609b65e7b54e0f4aeca0f73a502847c140952,ring,Anillo,0.35,0.2939961304362016,0.85,16,5,80.0,68.0,37.29772362867736
E2:ring:p0.85:cv0.35:r6,ring-p0.85-r6,2212901297,73456c7be38bf7248cfb23a29ab420dcaf23b8f109c7537bbcb6e97608205e49,ring,Anillo,0.35,0.39811109911686077,0.85,16,5,80.0,67.99999999999999,42.090932942666164
E2:ring:p0.85:cv0.35:r7,ring-p0.85-r7,677078257,d9f38d699a294ae0328f856ca6fb6483509c14ddeeaf232ae2dc6244130b403b,ring,Anillo,0.35,0.3396825299421044,0.85,16,5,80.0,68.00000000000003,35.23533983459946
E2:ring:p0.85:cv0.35:r8,ring-p0.85-r8,160134201,5ca55d062190f1b1f2ffceaf60fc1b7a43df6f4667b3605e992a07a59fdf4df0,ring,Anillo,0.35,0.3837548579970418,0.85,16,5,80.0,68.0,30.964320694386426
E2:ring:p0.85:cv0.35:r9,ring-p0.85-r9,2305683766,f7b5b1f06ae5b336d5b523bda1324519f432797da704a398742f7012da36c9e3,ring,Anillo,0.35,0.3531115914718289,0.85,16,5,80.0,68.0,55.441464333585714
E2:ring:p0.85:cv0.35:r10,ring-p0.85-r10,1116359785,885094f27bc3ecac7461d3a2f7a830118f21c7bd5ca80a24c508fd8f9c7f38b5,ring,Anillo,0.35,0.16588220238540455,0.85,16,5,80.0,68.0,33.22137176270355
E2:ring:p0.85:cv0.35:r11,ring-p0.85-r11,2149277574,dde1433135ff33fb24ac2e62eeeaab66255c2e0dfc983784f54e1be2118f6af3,ring,Anillo,0.35,0.3867067576680719,0.85,16,5,80.0,68.0,35.227002306774466
E2:ring:p0.85:cv0.35:r12,ring-p0.85-r12,942364775,a4009a513093ddf88a63de414560a937b7c10870979ae35961d70fc671503af0,ring,Anillo,0.35,0.30934628801070746,0.85,16,5,79.99999999999999,68.00000000000001,39.20234292520933
E2:ring:p0.85:cv0.35:r13,ring-p0.85-r13,2926958741,f0d748884037915cff7898b2162e61d45b17da1abd53c52780213a6a8522217c,ring,Anillo,0.35,0.2772082100992308,0.85,16,5,80.00000000000001,68.0,29.26186131166357
E2:ring:p0.85:cv0.35:r14,ring-p0.85-r14,681246371,59a201d6ca40d379c11cca133dde77bb384dba7fa001d4860e68066a62247384,ring,Anillo,0.35,0.33770525215510394,0.85,16,5,80.0,68.0,48.48718043717191
E2:ring:p0.85:cv0.35:r15,ring-p0.85-r15,1318629106,9b2f6a1171e961d8344cc24f095f015930e939f41425fe1ac28e852fa9277457,ring,Anillo,0.35,0.2975424374382657,0.85,16,5,80.0,68.0,25.553210595190095
E2:ring:p0.85:cv0.35:r16,ring-p0.85-r16,1120665221,184ec29e38480a61385bb15814f1f4ec6e7e8cf91e2f5517cadb96b534b71a1f,ring,Anillo,0.35,0.34389212622830473,0.85,16,5,80.0,68.0,31.627400934441276
E2:ring:p0.85:cv0.35:r17,ring-p0.85-r17,2490398258,20725f0f3b87f94affae07632501cf53e4f696f3ba8685ad37257fe368d9f87d,ring,Anillo,0.35,0.28662452544048106,0.85,16,5,80.0,68.0,39.71607312641354
E2:ring:p0.85:cv0.35:r18,ring-p0.85-r18,3330118351,76373b5e13895cb5fd4db3ce2c7d45d940e3530b36c560b92ba1477abe4336a8,ring,Anillo,0.35,0.21152809457025964,0.85,16,5,80.0,68.0,29.65356913635264
E2:ring:p0.85:cv0.35:r19,ring-p0.85-r19,3463542829,0fd07f5e626ff24ea481e368618252085dc1c8277cd0f71297463f1d01011614,ring,Anillo,0.35,0.30127787132045486,0.85,16,5,80.0,68.0,34.42228963963913
E2:ring:p0.85:cv0.35:r20,ring-p0.85-r20,3660802728,0c9c3bdc72a7b1e868efb24a89b35596b5fe2ca664c0ae54b6810027f83bef34,ring,Anillo,0.35,0.28965162882692097,0.85,16,5,80.0,68.00000000000001,50.38078879178498
E2:ring:p0.85:cv0.35:r21,ring-p0.85-r21,1468200610,72f9f76d75e88d5e42d43062af51dcef2f95e94f8cb58866d7ede8a38110b6ed,ring,Anillo,0.35,0.3885895302078029,0.85,16,5,80.0,68.0,36.61136312565907
E2:ring:p0.85:cv0.35:r22,ring-p0.85-r22,4233116431,cd2189375854ed384d818b47fc00be458bbc4b47d884b1d155af585f04b72c7c,ring,Anillo,0.35,0.3397167854346263,0.85,16,5,80.0,68.0,30.577202792892212
E2:ring:p0.85:cv0.35:r23,ring-p0.85-r23,1159014008,2d6f165a47cccb422e1a09782b9e68db8436ccfa8b5d2fa4e674f5fe7869ed6d,ring,Anillo,0.35,0.3437676734423126,0.85,16,5,79.99999999999999,68.0,49.19712957560323
E2:ring:p0.85:cv0.35:r24,ring-p0.85-r24,2825792152,ea3d6da5e9d9813fa5bb8b4b03a7d1739f47b796993516c0ba7ba8a3f45ab922,ring,Anillo,0.35,0.30847001554129555,0.85,16,5,80.0,68.0,34.60936958508847
E2:ring:p0.85:cv0.35:r25,ring-p0.85-r25,1293144980,824856e5ad96450506de84ac7a7cfdf5e93d29b2e53bc826d09871823fdd9f90,ring,Anillo,0.35,0.4716872851939414,0.85,16,5,80.0,68.0,37.384385541209795
E2:ring:p0.85:cv0.35:r26,ring-p0.85-r26,3787969673,51bc6ceb670f14e69ecc995ef8a72e0c84fe4b6d3b803c31aecb4e34f6d52d54,ring,Anillo,0.35,0.33812515664202836,0.85,16,5,80.0,68.0,34.519832266905475
E2:ring:p0.85:cv0.35:r27,ring-p0.85-r27,585201867,6902b705494222f351f455b918eaefb7cb36c82492344fb230ace3c2db633c50,ring,Anillo,0.35,0.38373621196311525,0.85,16,5,80.0,68.0,37.66959640742655
E2:ring:p0.85:cv0.35:r28,ring-p0.85-r28,1132816870,da4eba3939b561c5809b64a73fc952865f8de2dbb84489b2d989db2baa3e31c4,ring,Anillo,0.35,0.23562464074516348,0.85,16,5,79.99999999999999,68.00000000000001,36.081781384029306
E2:ring:p0.85:cv0.35:r29,ring-p0.85-r29,2717580005,4602ec51dccc48a8c7b7a863e98c9b05fdbdfdded0c9427019d19cfcd3993725,ring,Anillo,0.35,0.24291227653856223,0.85,16,5,80.0,68.0,31.51719965036127
E2:ring:p0.7:cv0.65:r0,ring-p0.7-r0,2463463883,d27f1ccf1364e25313e2c4f052315b3799e61393bb167284f2a298d0d25255a9,ring,Anillo,0.65,0.7377756589423833,0.7,16,5,80.0,56.00000000000001,35.284839889007
E2:ring:p0.7:cv0.65:r1,ring-p0.7-r1,3445472371,f1874175542484e7aeb362c4babc9def476355ce4fe2e663a6c2830d503a195f,ring,Anillo,0.65,0.4995522001485936,0.7,16,5,79.99999999999999,56.0,31.645008485168407
E2:ring:p0.7:cv0.65:r2,ring-p0.7-r2,710482500,5f5992ab61cbbaa5d73f5982c5350f93893f588926e51e6cbccccec189a46967,ring,Anillo,0.65,0.6434111606627482,0.7,16,5,80.0,55.99999999999999,48.34168925252172
E2:ring:p0.7:cv0.65:r3,ring-p0.7-r3,462092614,a3373ca23d54840939ff7cfcc18a93f4ebd3b15978eafa5602c302308b5c5011,ring,Anillo,0.65,0.7005233718264812,0.7,16,5,80.0,56.00000000000001,37.58811843518281
E2:ring:p0.7:cv0.65:r4,ring-p0.7-r4,143197688,9f273230d79b52a56e13f0be26e89988a66329bf5a8e4dfe4ea6e043e6991bbe,ring,Anillo,0.65,0.6494348727073044,0.7,16,5,79.99999999999999,56.0,44.51555695874701
E2:ring:p0.7:cv0.65:r5,ring-p0.7-r5,781666760,33d9d201bc9d34908790a2992ed011c6a473bdb1ed8e09eacc50801968dce17b,ring,Anillo,0.65,0.6959675097928589,0.7,16,5,80.0,56.0,36.54620046961325
E2:ring:p0.7:cv0.65:r6,ring-p0.7-r6,3635513677,6619c25e4778b8a49607eb28f34b909d168f303bf6b3de733ee1055ce6ec07ea,ring,Anillo,0.65,0.4222341863664929,0.7,16,5,80.0,56.0,40.89945245696193
E2:ring:p0.7:cv0.65:r7,ring-p0.7-r7,614770711,0746811a6c24fe2f1e618c2887e5c05ce3ade7aa8d1c6ac3755e9044b368b9db,ring,Anillo,0.65,0.5755965237324246,0.7,16,5,80.0,56.0,31.001631209245236
E2:ring:p0.7:cv0.65:r8,ring-p0.7-r8,2612262701,f0ed54cd6edc2b030c573d492c7a43487252d5b6b4452917f34a0d44ef0f3627,ring,Anillo,0.65,0.4570938683783539,0.7,16,5,80.0,56.00000000000001,24.871361196684244
E2:ring:p0.7:cv0.65:r9,ring-p0.7-r9,3332564152,8b83552e35127b89b7a4cf374c61ac56ecb5c8ff6fce11da12db64e96c5ca3f5,ring,Anillo,0.65,0.4816839058334212,0.7,16,5,80.0,56.0,35.9338444421409
E2:ring:p0.7:cv0.65:r10,ring-p0.7-r10,538852035,93afabe94a4cc82d5ffe292313a21723d270195b6ba121bfd4c167cbdb7aa3a2,ring,Anillo,0.65,0.5586811178441972,0.7,16,5,79.99999999999999,56.000000000000014,39.03590655481597
E2:ring:p0.7:cv0.65:r11,ring-p0.7-r11,3315893382,54b9685aaf1b0795b9b8f573fca78f9c2904ae5f3e6fa6ff90a689d42fef8f5c,ring,Anillo,0.65,0.5645704923041521,0.7,16,5,80.0,56.0,48.26053671188448
E2:ring:p0.7:cv0.65:r12,ring-p0.7-r12,4220951467,4638ca6015654634c3d70dfb35be0351f060b0389de2a893642a367b3ae3df28,ring,Anillo,0.65,0.4569999855185962,0.7,16,5,79.99999999999999,56.0,45.384154856549
E2:ring:p0.7:cv0.65:r13,ring-p0.7-r13,4007912736,cabb2305d7244a96b9032a3adf7c83d1b96034f270b4d982d62f9a703237fc73,ring,Anillo,0.65,0.7252555935116887,0.7,16,5,80.00000000000001,56.0,36.95249338445811
E2:ring:p0.7:cv0.65:r14,ring-p0.7-r14,3643927556,d228eab4b9d6c7c81f23547739b468967797b0bcb189ae4963506b36d2f5421a,ring,Anillo,0.65,0.6034373953521006,0.7,16,5,79.99999999999999,56.00000000000001,37.57981632166848
E2:ring:p0.7:cv0.65:r15,ring-p0.7-r15,2732832386,ef5a0327feb43c2c863a9e20caf3de6edc9b0e453bb7daaffc25cc3b9e1226a5,ring,Anillo,0.65,0.4027684909780251,0.7,16,5,80.0,55.999999999999986,35.67971522276652
E2:ring:p0.7:cv0.65:r16,ring-p0.7-r16,590623098,c89edea7624a5e38e3c17d1ba9585cbb1957b687f776ea693023666a0d4d5dd5,ring,Anillo,0.65,0.49041380868029705,0.7,16,5,80.0,56.0,34.43071728070172
E2:ring:p0.7:cv0.65:r17,ring-p0.7-r17,2589895004,d5bd53cc0b6e65cd69d943bb04c8680b5dc28120a3f042c4134692238963ade7,ring,Anillo,0.65,0.4785286603017053,0.7,16,5,80.0,56.00000000000001,39.8552503030193
E2:ring:p0.7:cv0.65:r18,ring-p0.7-r18,4007365646,b1ebea59cbf1d8428ce2a0867db52df8418bd1acb88421a34adf87ae56b4dc4f,ring,Anillo,0.65,0.6071589316244848,0.7,16,5,80.0,56.0,32.167868334917536
E2:ring:p0.7:cv0.65:r19,ring-p0.7-r19,3833841069,9dabfce7b0bfb0f15819030bedaa7b33646a4de0e758956fc383f86b6db524ae,ring,Anillo,0.65,0.5327531819317755,0.7,16,5,80.0,56.00000000000001,39.367591581417386
E2:ring:p0.7:cv0.65:r20,ring-p0.7-r20,3850216261,cad2a8aab297aeaeb71d71885707bd16d2f1386ff9b68f0db301fe7e02a0a4f2,ring,Anillo,0.65,0.7047863988285803,0.7,16,5,80.0,56.0,33.724449279417534
E2:ring:p0.7:cv0.65:r21,ring-p0.7-r21,256012828,d7cc24709f92fff7c27a39d96b0c605f29e7865900513211a2c9a096e5fefaf6,ring,Anillo,0.65,0.44439301324659286,0.7,16,5,80.0,56.00000000000001,50.45421920849041
E2:ring:p0.7:cv0.65:r22,ring-p0.7-r22,1030697113,cf898f72393b31b8aa747bbdda705f969b203bab45efe040d89ffc3eed4f3da5,ring,Anillo,0.65,0.6409171500177957,0.7,16,5,80.0,56.00000000000001,35.9462170446876
E2:ring:p0.7:cv0.65:r23,ring-p0.7-r23,2212705514,4b942b3357fcdbc89601996ce0cbf198cac4d9a4e585745e66bb98aa89c39705,ring,Anillo,0.65,0.5294699810789445,0.7,16,5,80.0,56.0,67.44379437885837
E2:ring:p0.7:cv0.65:r24,ring-p0.7-r24,3083433740,e5aee8aac68dd3a245d871bdfb845e627aff1fc1aebe56b6f333e01bb64fe5ed,ring,Anillo,0.65,0.5379311684075487,0.7,16,5,80.0,56.00000000000001,32.34868345913144
E2:ring:p0.7:cv0.65:r25,ring-p0.7-r25,932012756,c8058c30067fd625f27fd09c534af7573701fb16db57db48a3429505a54ec210,ring,Anillo,0.65,0.7541505143477147,0.7,16,5,80.0,56.0,40.87524166919546
