candidate_id,title,title_original,title_norm,authors,authors_original,authors_norm,year,year_original,venue,venue_original,doi,doi_original,doi_norm,abstract,document_type,source_ids,provenance,provenance_sources,provenance_queries,verification_status,metadata_verification_status,evidence_status,screening_status,legacy_seed_id,wos_ut,citation_count,citation_count_source,retrieved_at_utc,duplicate_status,dedup_status,dedup_parent_candidate_id,notes,seed_raw,screening_decision,exclusion_reason,screening_reason,screening_basis,screening_protocol,screening_method,screening_relevant_axes,problem_family,method_family,coordination_architecture,robot_type,heterogeneity,coalition_or_team,physical_transport,contact_or_wrench,local_communication,robustness_or_failures,industrial_context,theoretical_guarantees_claimed,experimental_platform,manual_audit_status,manual_audit_decision,manual_audit_correction,manual_audit_reviewer,doi_recovery_status,doi_recovery_method,doi_recovery_candidates,snowball_anchor_ids,snowball_directions,doi_recovered,identity_resolution,version_relationship,alias_candidate_ids,alias_dois,alias_titles,alias_source_ids,fulltext_status,fulltext_source_url,fulltext_retrieved_at_utc,fulltext_sha256,fulltext_mime_type,fulltext_file_size,fulltext_access_note,fulltext_local_path,fulltext_identity_status,fulltext_identity_note,fulltext_attempted_urls,fulltext_error,fulltext_attempt_count
C463E147010C7,Distributed Autonomous Robotic Systems,Distributed Autonomous Robotic Systems,distributed autonomous robotic systems,,,,2019,2019,Springer proceedings in advanced robotics,Springer proceedings in advanced robotics,10.1007/978-3-030-05816-6,https://doi.org/10.1007/978-3-030-05816-6,10.1007/978-3-030-05816-6,,book,openalex:https://openalex.org/W1888497568,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_C8620A2DF94BF,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,41,openalex,2026-09-13T22:43:15.405669+00:00,unique,unique,,,,exclude,no_multi_robot_component,The available metadata describes a single-robot problem without a relevant multi-robot component.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,C8620A2DF94BF,backward,,new_snowball_candidate,,,,,,,,,,,,,,,,,,
CCF0E47EAABE6,Cooperative Control for Target Tracking with Onboard Sensing,Cooperative Control for Target Tracking with Onboard Sensing,cooperative control for target tracking with onboard sensing,Karol Hausman; Jörg Müller; Abishek Hariharan; Nora Ayanian; Gaurav S. Sukhatme,Karol Hausman; Jörg Müller; Abishek Hariharan; Nora Ayanian; Gaurav S. Sukhatme,karol hausman; jörg müller; abishek hariharan; nora ayanian; gaurav s. sukhatme,2015,2015,Springer tracts in advanced robotics,Springer tracts in advanced robotics,10.1007/978-3-319-23778-7_58,https://doi.org/10.1007/978-3-319-23778-7_58,10.1007/978-3-319-23778-7_58,,book-chapter,openalex:https://openalex.org/W136572953,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_C8620A2DF94BF,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,25,openalex,2026-09-13T22:43:15.415819+00:00,unique,unique,,,,exclude,wrong_robotic_problem,No robotic system or transferable coordination mechanism is explicit in the available metadata.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,C8620A2DF94BF,backward,,new_snowball_candidate,,,,,,,,,,,,,,,,,,
C1EB8F6F4B693,Collaborative Emergent Actions between Real Soccer Robots,Collaborative Emergent Actions between Real Soccer Robots,collaborative emergent actions between real soccer robots,Massimo Ferraresso; Carlo Ferrari; Enrico Pagello; R. Polesel; Riccardo Rosati; Alberto Speranzon; Walter Zanette,Massimo Ferraresso; Carlo Ferrari; Enrico Pagello; R. Polesel; Riccardo Rosati; Alberto Speranzon; Walter Zanette,massimo ferraresso; carlo ferrari; enrico pagello; r. polesel; riccardo rosati; alberto speranzon; walter zanette,2001,2001,Lecture notes in computer science,Lecture notes in computer science,10.1007/3-540-45324-5_29,https://doi.org/10.1007/3-540-45324-5_29,10.1007/3-540-45324-5_29,,conference-paper,openalex:https://openalex.org/W1488233782,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_C8620A2DF94BF,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,16,openalex,2026-09-13T22:43:15.447245+00:00,unique,unique,,,,exclude,no_multi_robot_component,The available metadata describes a single-robot problem without a relevant multi-robot component.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,C8620A2DF94BF,backward,,new_snowball_candidate,,,,,,,,,,,,,,,,,,
C13E8602E70E0,Cooperative Behavior of Interacting Simple Robots in a Clockface Arranged Foraging Field,Cooperative Behavior of Interacting Simple Robots in a Clockface Arranged Foraging Field,cooperative behavior of interacting simple robots in a clockface arranged foraging field,Ken Sugawara; Masaki Sano,Ken Sugawara; Masaki Sano,ken sugawara; masaki sano,2002,2002,,,10.1007/978-4-431-65941-9_33,https://doi.org/10.1007/978-4-431-65941-9_33,10.1007/978-4-431-65941-9_33,,book-chapter,openalex:https://openalex.org/W348652998,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_C8620A2DF94BF;SB_B_CDB5890569C65,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,11,openalex,2026-09-13T22:43:15.461204+00:00,unique,unique,,,,exclude,no_relevant_coordination,"A robot is mentioned, but no allocation, coordination, transport, physical, safety, robustness, or communication axis is explicit.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,C8620A2DF94BF;CDB5890569C65,backward,,new_snowball_candidate,,,,,,,,,,,,,,,,,,
C7931B4CE3EA4,2020 IEEE International Conference on Robotics and Automation (ICRA),2020 IEEE International Conference on Robotics and Automation (ICRA),2020 ieee international conference on robotics and automation icra,,,,2020,2020,,,10.1109/icra40945.2020,https://doi.org/10.1109/icra40945.2020,10.1109/icra40945.2020,,paratext,openalex:https://openalex.org/W606806978,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_C8620A2DF94BF,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,765,openalex,2026-09-13T22:43:15.474161+00:00,unique,unique,,,,exclude,non_research_item,"Metadata identifies front matter, a withdrawn item, supplementary media, index, standard, or another non-research item.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,C8620A2DF94BF,backward,,new_snowball_candidate,,,,,,,,,,,,,,,,,,
CF197E8AB222B,Interaction and Intelligent Behavior.,Interaction and Intelligent Behavior.,interaction and intelligent behavior,Maja J. Matarić,Maja J. Matarić,maja j. matarić,1994,1994,,,10.21236/ada290049,https://doi.org/10.21236/ada290049,10.21236/ada290049,,report,openalex:https://openalex.org/W1504506037,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_C8620A2DF94BF,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,388,openalex,2026-09-13T22:43:15.480645+00:00,unique,unique,,,,exclude,wrong_robotic_problem,No robotic system or transferable coordination mechanism is explicit in the available metadata.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,C8620A2DF94BF,backward,,new_snowball_candidate,,,,,,,,,,,,,,,,,,
C914887E362E1,Enhancing Robotic Mission Analysis via Process Mining and Visual Analytics,Enhancing Robotic Mission Analysis via Process Mining and Visual Analytics,enhancing robotic mission analysis via process mining and visual analytics,Sara Pettinari; Barbara Re; Lorenzo Rossi; Francesco Tiezzi,Sara Pettinari; Barbara Re; Lorenzo Rossi; Francesco Tiezzi,sara pettinari; barbara re; lorenzo rossi; francesco tiezzi,2026,2026,Robotics and Autonomous Systems,Robotics and Autonomous Systems,10.1016/j.robot.2026.105680,https://doi.org/10.1016/j.robot.2026.105680,10.1016/j.robot.2026.105680,,article,openalex:https://openalex.org/W7201870703,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C8620A2DF94BF,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,0,openalex,2026-09-13T22:43:15.484069+00:00,unique,unique,,,,exclude,no_multi_robot_component,The available metadata describes a single-robot problem without a relevant multi-robot component.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,C8620A2DF94BF,forward,,new_snowball_candidate,,,,,,,,,,,,,,,,,,
CB3F853149F9C,Stigmergy and Self-Organizing Systems in Swarm Robotics: A Systematic Review,Stigmergy and Self-Organizing Systems in Swarm Robotics: A Systematic Review,stigmergy and self organizing systems in swarm robotics a systematic review,Luigi Maciel Ribeiro; Nadia Nedjah; Luiza de Macedo Mourelle,Luigi Maciel Ribeiro; Nadia Nedjah; Luiza de Macedo Mourelle,luigi maciel ribeiro; nadia nedjah; luiza de macedo mourelle,2026,2026,Sensors,Sensors,10.3390/s26134227,https://doi.org/10.3390/s26134227,10.3390/s26134227,,review,openalex:https://openalex.org/W7167284641,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C8620A2DF94BF,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,0,openalex,2026-09-13T22:43:15.487031+00:00,unique,unique,,,,exclude,no_multi_robot_component,The available metadata describes a single-robot problem without a relevant multi-robot component.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,C8620A2DF94BF,forward,,new_snowball_candidate,,,,,,,,,,,,,,,,,,
CE0C748A20730,AMRs Monitoring Operational and State Variables using Telemetry-Driven Approach,AMRs Monitoring Operational and State Variables using Telemetry-Driven Approach,amrs monitoring operational and state variables using telemetry driven approach,Nino Natmeladze; Oleksand Sokolov; Vitalii Romaniuk; Ján Piteľ; Kamil Židek,Nino Natmeladze; Oleksand Sokolov; Vitalii Romaniuk; Ján Piteľ; Kamil Židek,nino natmeladze; oleksand sokolov; vitalii romaniuk; ján piteľ; kamil židek,2026,2026,,,10.1109/iccc71363.2026.11593239,https://doi.org/10.1109/iccc71363.2026.11593239,10.1109/iccc71363.2026.11593239,,conference-paper,openalex:https://openalex.org/W7167636335,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C8620A2DF94BF,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,0,openalex,2026-09-13T22:43:15.494226+00:00,unique,unique,,,,exclude,no_multi_robot_component,The available metadata describes a single-robot problem without a relevant multi-robot component.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,C8620A2DF94BF,forward,,new_snowball_candidate,,,,,,,,,,,,,,,,,,
C9AC3F7B9BD16,66321 Mensch-KI-Teams,66321 Mensch-KI-Teams,66321 mensch ki teams,Bernd Ludwig,Bernd Ludwig,bernd ludwig,2026,2026,,,10.1515/9783111386690-025,https://doi.org/10.1515/9783111386690-025,10.1515/9783111386690-025,,book-chapter,openalex:https://openalex.org/W7152507072,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C8620A2DF94BF,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,0,openalex,2026-09-13T22:43:15.508208+00:00,unique,unique,,,,exclude,wrong_robotic_problem,No robotic system or transferable coordination mechanism is explicit in the available metadata.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,C8620A2DF94BF,forward,,new_snowball_candidate,,,,,,,,,,,,,,,,,,
CC6CAA474A457,Design and Development of a Bionic Robot Gait Control Ontology,Design and Development of a Bionic Robot Gait Control Ontology,design and development of a bionic robot gait control ontology,Bowen Zhang; Haochen Sun; Yuhang Bai; Zhihan Xiao,Bowen Zhang; Haochen Sun; Yuhang Bai; Zhihan Xiao,bowen zhang; haochen sun; yuhang bai; zhihan xiao,2026,2026,,,10.1109/eeicai68535.2026.11441646,https://doi.org/10.1109/eeicai68535.2026.11441646,10.1109/eeicai68535.2026.11441646,,conference-paper,openalex:https://openalex.org/W7140216889,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C8620A2DF94BF,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,0,openalex,2026-09-13T22:43:15.519939+00:00,unique,unique,,,,exclude,no_multi_robot_component,The available metadata describes a single-robot problem without a relevant multi-robot component.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,C8620A2DF94BF,forward,,new_snowball_candidate,,,,,,,,,,,,,,,,,,
C8029B7EAE388,FORMIGA: a fleet management framework for sustainable human–robot collaboration in field robotics,FORMIGA: a fleet management framework for sustainable human–robot collaboration in field robotics,formiga a fleet management framework for sustainable human robot collaboration in field robotics,Beril Yalçinkaya; Micael S. Couceiro; Salviano Soares; António Valente,Beril Yalçinkaya; Micael S. Couceiro; Salviano Soares; António Valente,beril yalçinkaya; micael s. couceiro; salviano soares; antónio valente,2026,2026,Frontiers in Robotics and AI,Frontiers in Robotics and AI,10.3389/frobt.2025.1706910,https://doi.org/10.3389/frobt.2025.1706910,10.3389/frobt.2025.1706910,,article,openalex:https://openalex.org/W7118738135,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C8620A2DF94BF;SB_F_CD617355078E3,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,0,openalex,2026-09-13T22:43:15.522398+00:00,unique,unique,,,,exclude,no_multi_robot_component,The available metadata describes a single-robot problem without a relevant multi-robot component.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,C8620A2DF94BF;CD617355078E3,forward,,new_snowball_candidate,,,,,,,,,,,,,,,,,,
C0D701AF7C278,A Thematic Coding Framework for Ethical and Safety Challenges in Collaborative Robotics in Manufacturing: A Systematic Approach,A Thematic Coding Framework for Ethical and Safety Challenges in Collaborative Robotics in Manufacturing: A Systematic Approach,a thematic coding framework for ethical and safety challenges in collaborative robotics in manufacturing a systematic approach,Deepak Hajoary; Raju Narzary,Deepak Hajoary; Raju Narzary,deepak hajoary; raju narzary,2026,2026,Lecture notes in networks and systems,Lecture notes in networks and systems,10.1007/978-3-032-10940-8_5,https://doi.org/10.1007/978-3-032-10940-8_5,10.1007/978-3-032-10940-8_5,,conference-paper,openalex:https://openalex.org/W7117980099,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C8620A2DF94BF,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,0,openalex,2026-09-13T22:43:15.525331+00:00,unique,unique,,,,exclude,no_multi_robot_component,The available metadata describes a single-robot problem without a relevant multi-robot component.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,C8620A2DF94BF,forward,,new_snowball_candidate,,,,,,,,,,,,,,,,,,
C509BD7E6211A,Energy Efficient and Conflict-Free Path Planning for Autonomous Mobile Robot Fleets via Obstacle Persistence Evaluation and Smart Zoning,Energy Efficient and Conflict-Free Path Planning for Autonomous Mobile Robot Fleets via Obstacle Persistence Evaluation and Smart Zoning,energy efficient and conflict free path planning for autonomous mobile robot fleets via obstacle persistence evaluation and smart zoning,Ghaylen Triki; Mohammad Mohammadpour; Sousso Kélouwani; Lotfi Zeghmi,Ghaylen Triki; Mohammad Mohammadpour; Sousso Kélouwani; Lotfi Zeghmi,ghaylen triki; mohammad mohammadpour; sousso kélouwani; lotfi zeghmi,2026,2026,IEEE Access,IEEE Access,10.1109/access.2026.3669504,https://doi.org/10.1109/access.2026.3669504,10.1109/access.2026.3669504,,article,openalex:https://openalex.org/W7133226866,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C8620A2DF94BF,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,1,openalex,2026-09-13T22:43:15.533584+00:00,unique,unique,,,,exclude,no_multi_robot_component,The available metadata describes a single-robot problem without a relevant multi-robot component.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,safety_or_navigation,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,C8620A2DF94BF,forward,,new_snowball_candidate,,,,,,,,,,,,,,,,,,
CE2123ED58276,The Role of Self-exploration in Self-adaptation for Cyber Resilience,The Role of Self-exploration in Self-adaptation for Cyber Resilience,the role of self exploration in self adaptation for cyber resilience,Saad Sajid Hashmi; Hoa Khanh Dam; Alan Colman; Anton V. Uzunov; Quoc Bao Vo; Mohan Baruwal Chhetri; James Dorevski,Saad Sajid Hashmi; Hoa Khanh Dam; Alan Colman; Anton V. Uzunov; Quoc Bao Vo; Mohan Baruwal Chhetri; James Dorevski,saad sajid hashmi; hoa khanh dam; alan colman; anton v. uzunov; quoc bao vo; mohan baruwal chhetri; james dorevski,2026,2026,Lecture notes in computer science,Lecture notes in computer science,10.1007/978-3-032-25029-2_4,https://doi.org/10.1007/978-3-032-25029-2_4,10.1007/978-3-032-25029-2_4,,conference-paper,openalex:https://openalex.org/W7169143343,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C8620A2DF94BF,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,0,openalex,2026-09-13T22:43:15.542419+00:00,unique,unique,,,,exclude,wrong_robotic_problem,No robotic system or transferable coordination mechanism is explicit in the available metadata.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,C8620A2DF94BF,forward,,new_snowball_candidate,,,,,,,,,,,,,,,,,,
C69E125EBDE2F,Wireless sensor network survey,Wireless sensor network survey,wireless sensor network survey,Jennifer Yick; Biswanath Mukherjee; Dipak Ghosal,Jennifer Yick; Biswanath Mukherjee; Dipak Ghosal,jennifer yick; biswanath mukherjee; dipak ghosal,2008,2008,Computer Networks,Computer Networks,10.1016/j.comnet.2008.04.002,https://doi.org/10.1016/j.comnet.2008.04.002,10.1016/j.comnet.2008.04.002,,article,openalex:https://openalex.org/W2170239483,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CF6F8F5117640,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,6257,openalex,2026-09-13T22:43:15.550953+00:00,unique,unique,,,,exclude,out_of_domain,Metadata is dominated by a non-robotic or non-transferable application domain.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CF6F8F5117640,backward,,new_snowball_candidate,,,,,,,,,,,,,,,,,,
C279B35E54329,Understanding the Limits of LoRaWAN,Understanding the Limits of LoRaWAN,understanding the limits of lorawan,Ferrán Adelantado; Xavier Vilajosana; Pere Tuset‐Peiró; Borja Martinez; Joan Melià‐Seguí; Thomas Watteyne,Ferrán Adelantado; Xavier Vilajosana; Pere Tuset‐Peiró; Borja Martinez; Joan Melià‐Seguí; Thomas Watteyne,ferrán adelantado; xavier vilajosana; pere tuset‐peiró; borja martinez; joan melià‐seguí; thomas watteyne,2017,2017,IEEE Communications Magazine,IEEE Communications Magazine,10.1109/mcom.2017.1600613,https://doi.org/10.1109/mcom.2017.1600613,10.1109/mcom.2017.1600613,,article,openalex:https://openalex.org/W2499400668,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CF6F8F5117640,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,1484,openalex,2026-09-13T22:43:15.553572+00:00,unique,unique,,,,exclude,wrong_robotic_problem,No robotic system or transferable coordination mechanism is explicit in the available metadata.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CF6F8F5117640,backward,,new_snowball_candidate,,,,,,,,,,,,,,,,,,
C2C8524B40F85,"Network Slicing and Softwarization: A Survey on Principles, Enabling Technologies, and Solutions","Network Slicing and Softwarization: A Survey on Principles, Enabling Technologies, and Solutions",network slicing and softwarization a survey on principles enabling technologies and solutions,Ibrahim Afolabi; Tarik Taleb; Konstantinos Samdanis; Adlen Ksentini; Hannu Flinck,Ibrahim Afolabi; Tarik Taleb; Konstantinos Samdanis; Adlen Ksentini; Hannu Flinck,ibrahim afolabi; tarik taleb; konstantinos samdanis; adlen ksentini; hannu flinck,2018,2018,IEEE Communications Surveys & Tutorials,IEEE Communications Surveys & Tutorials,10.1109/comst.2018.2815638,https://doi.org/10.1109/comst.2018.2815638,10.1109/comst.2018.2815638,,article,openalex:https://openalex.org/W2793519446,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CF6F8F5117640,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,1090,openalex,2026-09-13T22:43:15.556185+00:00,unique,unique,,,,exclude,wrong_robotic_problem,No robotic system or transferable coordination mechanism is explicit in the available metadata.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CF6F8F5117640,backward,,new_snowball_candidate,,,,,,,,,,,,,,,,,,
C8D09B1C3C8EB,"Internet of Things (IoT): A review of enabling technologies, challenges, and open research issues","Internet of Things (IoT): A review of enabling technologies, challenges, and open research issues",internet of things iot a review of enabling technologies challenges and open research issues,Alem Čolaković; Mesud Hadžialić,Alem Čolaković; Mesud Hadžialić,alem čolaković; mesud hadžialić,2018,2018,Computer Networks,Computer Networks,10.1016/j.comnet.2018.07.017,https://doi.org/10.1016/j.comnet.2018.07.017,10.1016/j.comnet.2018.07.017,,article,openalex:https://openalex.org/W2883753518,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CF6F8F5117640,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,830,openalex,2026-09-13T22:43:15.559108+00:00,unique,unique,,,,exclude,wrong_robotic_problem,No robotic system or transferable coordination mechanism is explicit in the available metadata.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CF6F8F5117640,backward,,new_snowball_candidate,,,,,,,,,,,,,,,,,,
C05AEE3A274A0,Massive machine-type communications in 5g: physical and MAC-layer solutions,Massive machine-type communications in 5g: physical and MAC-layer solutions,massive machine type communications in 5g physical and mac layer solutions,Carsten Bockelmann; Nuno K. Pratas; Hosein Nikopour; Kelvin Au; Tommy Svensson; Čedomir Stefanović; Petar Popovski; Armin Dekorsy,Carsten Bockelmann; Nuno K. Pratas; Hosein Nikopour; Kelvin Au; Tommy Svensson; Čedomir Stefanović; Petar Popovski; Armin Dekorsy,carsten bockelmann; nuno k. pratas; hosein nikopour; kelvin au; tommy svensson; čedomir stefanović; petar popovski; armin dekorsy,2016,2016,IEEE Communications Magazine,IEEE Communications Magazine,10.1109/mcom.2016.7565189,https://doi.org/10.1109/mcom.2016.7565189,10.1109/mcom.2016.7565189,,article,openalex:https://openalex.org/W2422021507,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CF6F8F5117640,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,784,openalex,2026-09-13T22:43:15.562966+00:00,unique,unique,,,,exclude,out_of_domain,Metadata is dominated by a non-robotic or non-transferable application domain.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CF6F8F5117640,backward,,new_snowball_candidate,,,,,,,,,,,,,,,,,,
C695467310F82,Low Power Wide Area Network Analysis: Can LoRa Scale?,Low Power Wide Area Network Analysis: Can LoRa Scale?,low power wide area network analysis can lora scale,Orestis Georgiou; Usman Raza,Orestis Georgiou; Usman Raza,orestis georgiou; usman raza,2017,2017,IEEE Wireless Communications Letters,IEEE Wireless Communications Letters,10.1109/lwc.2016.2647247,https://doi.org/10.1109/lwc.2016.2647247,10.1109/lwc.2016.2647247,,article,openalex:https://openalex.org/W2537187694,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CF6F8F5117640,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,738,openalex,2026-09-13T22:43:15.566939+00:00,unique,unique,,,,exclude,wrong_robotic_problem,No robotic system or transferable coordination mechanism is explicit in the available metadata.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CF6F8F5117640,backward,,new_snowball_candidate,,,,,,,,,,,,,,,,,,
C80D34C3CD5E7,On the coverage of LPWANs: range evaluation and channel attenuation model for LoRa technology,On the coverage of LPWANs: range evaluation and channel attenuation model for LoRa technology,on the coverage of lpwans range evaluation and channel attenuation model for lora technology,Juha Petäjäjärvi; Konstantin Mikhaylov; Antti Roivainen; Tuomo Hänninen; Marko Pettissalo,Juha Petäjäjärvi; Konstantin Mikhaylov; Antti Roivainen; Tuomo Hänninen; Marko Pettissalo,juha petäjäjärvi; konstantin mikhaylov; antti roivainen; tuomo hänninen; marko pettissalo,2015,2015,,,10.1109/itst.2015.7377400,https://doi.org/10.1109/itst.2015.7377400,10.1109/itst.2015.7377400,,conference-paper,openalex:https://openalex.org/W2243299349,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CF6F8F5117640,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,729,openalex,2026-09-13T22:43:15.569895+00:00,unique,unique,,,,exclude,wrong_robotic_problem,No robotic system or transferable coordination mechanism is explicit in the available metadata.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CF6F8F5117640,backward,,new_snowball_candidate,,,,,,,,,,,,,,,,,,
