scenario,seed,n_robots,world_hash,method,stage,barrier_violation_rate,max_barrier_residual,is_executed_trajectory
mobile_crossing,573001,4,9c9a06664b746700a01bd0dee176e51081ce1403550642395ebca865715544d4,damped_hamiltonian_cbf,EXEC,0.027777777777777776,0.0011969367765224947,1
mobile_crossing,573001,4,9c9a06664b746700a01bd0dee176e51081ce1403550642395ebca865715544d4,distributed_preview_cbf,RAW,0.05853658536585366,0.18663776905823104,0
mobile_crossing,573001,4,9c9a06664b746700a01bd0dee176e51081ce1403550642395ebca865715544d4,distributed_preview_cbf,SAFE,0.014634146341463415,0.1372268274663297,0
mobile_crossing,573001,4,9c9a06664b746700a01bd0dee176e51081ce1403550642395ebca865715544d4,distributed_preview_cbf,EXEC,0.014634146341463415,0.1372268274663298,1
mobile_crossing,573001,4,9c9a06664b746700a01bd0dee176e51081ce1403550642395ebca865715544d4,centralized_preview_reference,RAW,0.5633333333333334,0.24811076026275863,0
mobile_crossing,573001,4,9c9a06664b746700a01bd0dee176e51081ce1403550642395ebca865715544d4,centralized_preview_reference,SAFE,0.03,0.14478553627676394,0
mobile_crossing,573001,4,9c9a06664b746700a01bd0dee176e51081ce1403550642395ebca865715544d4,centralized_preview_reference,EXEC,0.03,0.14478553627676394,1
mobile_crossing,573000,8,897065850721f6fe21a2bfd3483c7f0338af174ed30d4aa85eb3ff35566d0755,pose_pd_raw,RAW,0.2765957446808511,0.7905912048646255,0
mobile_crossing,573000,8,897065850721f6fe21a2bfd3483c7f0338af174ed30d4aa85eb3ff35566d0755,pose_pd_raw,SAFE,0.2765957446808511,0.7905912048646255,0
mobile_crossing,573000,8,897065850721f6fe21a2bfd3483c7f0338af174ed30d4aa85eb3ff35566d0755,pose_pd_raw,EXEC,0.2765957446808511,0.7905912048646255,1
mobile_crossing,573000,8,897065850721f6fe21a2bfd3483c7f0338af174ed30d4aa85eb3ff35566d0755,apf_wrench_heuristic,RAW,0.0,0.0,0
mobile_crossing,573000,8,897065850721f6fe21a2bfd3483c7f0338af174ed30d4aa85eb3ff35566d0755,apf_wrench_heuristic,SAFE,0.0,0.0,0
mobile_crossing,573000,8,897065850721f6fe21a2bfd3483c7f0338af174ed30d4aa85eb3ff35566d0755,apf_wrench_heuristic,EXEC,0.0,0.0,1
mobile_crossing,573000,8,897065850721f6fe21a2bfd3483c7f0338af174ed30d4aa85eb3ff35566d0755,velocity_obstacle_proxy,RAW,0.12834224598930483,0.10946976608863618,0
mobile_crossing,573000,8,897065850721f6fe21a2bfd3483c7f0338af174ed30d4aa85eb3ff35566d0755,velocity_obstacle_proxy,SAFE,0.12834224598930483,0.10946976608863618,0
mobile_crossing,573000,8,897065850721f6fe21a2bfd3483c7f0338af174ed30d4aa85eb3ff35566d0755,velocity_obstacle_proxy,EXEC,0.12834224598930483,0.10946976608863618,1
mobile_crossing,573000,8,897065850721f6fe21a2bfd3483c7f0338af174ed30d4aa85eb3ff35566d0755,cbf_wrench_local,RAW,0.13861386138613863,0.054735127983689874,0
mobile_crossing,573000,8,897065850721f6fe21a2bfd3483c7f0338af174ed30d4aa85eb3ff35566d0755,cbf_wrench_local,SAFE,0.0,1.0408340855860843e-17,0
mobile_crossing,573000,8,897065850721f6fe21a2bfd3483c7f0338af174ed30d4aa85eb3ff35566d0755,cbf_wrench_local,EXEC,0.0,1.0408340855860843e-17,1
mobile_crossing,573000,8,897065850721f6fe21a2bfd3483c7f0338af174ed30d4aa85eb3ff35566d0755,damped_hamiltonian_raw,RAW,0.2366412213740458,1.2129030228418898,0
mobile_crossing,573000,8,897065850721f6fe21a2bfd3483c7f0338af174ed30d4aa85eb3ff35566d0755,damped_hamiltonian_raw,SAFE,0.2366412213740458,1.2129030228418898,0
mobile_crossing,573000,8,897065850721f6fe21a2bfd3483c7f0338af174ed30d4aa85eb3ff35566d0755,damped_hamiltonian_raw,EXEC,0.2366412213740458,1.2129030228418898,1
mobile_crossing,573000,8,897065850721f6fe21a2bfd3483c7f0338af174ed30d4aa85eb3ff35566d0755,damped_hamiltonian_cbf,RAW,0.14479638009049775,0.0738060018507472,0
mobile_crossing,573000,8,897065850721f6fe21a2bfd3483c7f0338af174ed30d4aa85eb3ff35566d0755,damped_hamiltonian_cbf,SAFE,0.02262443438914027,5.854089027784726e-05,0
mobile_crossing,573000,8,897065850721f6fe21a2bfd3483c7f0338af174ed30d4aa85eb3ff35566d0755,damped_hamiltonian_cbf,EXEC,0.02262443438914027,5.854089027784726e-05,1
mobile_crossing,573000,8,897065850721f6fe21a2bfd3483c7f0338af174ed30d4aa85eb3ff35566d0755,distributed_preview_cbf,RAW,0.05825242718446602,0.12684725155736776,0
mobile_crossing,573000,8,897065850721f6fe21a2bfd3483c7f0338af174ed30d4aa85eb3ff35566d0755,distributed_preview_cbf,SAFE,0.019417475728155338,0.06955520922662894,0
mobile_crossing,573000,8,897065850721f6fe21a2bfd3483c7f0338af174ed30d4aa85eb3ff35566d0755,distributed_preview_cbf,EXEC,0.019417475728155338,0.06955520922662889,1
mobile_crossing,573000,8,897065850721f6fe21a2bfd3483c7f0338af174ed30d4aa85eb3ff35566d0755,centralized_preview_reference,RAW,0.5233333333333333,0.32342954001467306,0
mobile_crossing,573000,8,897065850721f6fe21a2bfd3483c7f0338af174ed30d4aa85eb3ff35566d0755,centralized_preview_reference,SAFE,0.016666666666666666,0.2466637083686582,0
mobile_crossing,573000,8,897065850721f6fe21a2bfd3483c7f0338af174ed30d4aa85eb3ff35566d0755,centralized_preview_reference,EXEC,0.016666666666666666,0.2466637083686583,1
mobile_crossing,573001,8,c0edc6137a77de148a1ab00cb78e22bb9471ad4c2dfcc41c7e21a9c00bc8ee87,pose_pd_raw,RAW,0.2765957446808511,0.7899754999979257,0
mobile_crossing,573001,8,c0edc6137a77de148a1ab00cb78e22bb9471ad4c2dfcc41c7e21a9c00bc8ee87,pose_pd_raw,SAFE,0.2765957446808511,0.7899754999979257,0
mobile_crossing,573001,8,c0edc6137a77de148a1ab00cb78e22bb9471ad4c2dfcc41c7e21a9c00bc8ee87,pose_pd_raw,EXEC,0.2765957446808511,0.7899754999979257,1
mobile_crossing,573001,8,c0edc6137a77de148a1ab00cb78e22bb9471ad4c2dfcc41c7e21a9c00bc8ee87,apf_wrench_heuristic,RAW,0.0,0.0,0
mobile_crossing,573001,8,c0edc6137a77de148a1ab00cb78e22bb9471ad4c2dfcc41c7e21a9c00bc8ee87,apf_wrench_heuristic,SAFE,0.0,0.0,0
mobile_crossing,573001,8,c0edc6137a77de148a1ab00cb78e22bb9471ad4c2dfcc41c7e21a9c00bc8ee87,apf_wrench_heuristic,EXEC,0.0,0.0,1
mobile_crossing,573001,8,c0edc6137a77de148a1ab00cb78e22bb9471ad4c2dfcc41c7e21a9c00bc8ee87,velocity_obstacle_proxy,RAW,0.034482758620689655,0.11049214140209539,0
mobile_crossing,573001,8,c0edc6137a77de148a1ab00cb78e22bb9471ad4c2dfcc41c7e21a9c00bc8ee87,velocity_obstacle_proxy,SAFE,0.034482758620689655,0.11049214140209539,0
mobile_crossing,573001,8,c0edc6137a77de148a1ab00cb78e22bb9471ad4c2dfcc41c7e21a9c00bc8ee87,velocity_obstacle_proxy,EXEC,0.034482758620689655,0.11049214140209539,1
mobile_crossing,573001,8,c0edc6137a77de148a1ab00cb78e22bb9471ad4c2dfcc41c7e21a9c00bc8ee87,cbf_wrench_local,RAW,0.14356435643564355,0.059609052041857624,0
mobile_crossing,573001,8,c0edc6137a77de148a1ab00cb78e22bb9471ad4c2dfcc41c7e21a9c00bc8ee87,cbf_wrench_local,SAFE,0.0,1.3877787807814457e-17,0
mobile_crossing,573001,8,c0edc6137a77de148a1ab00cb78e22bb9471ad4c2dfcc41c7e21a9c00bc8ee87,cbf_wrench_local,EXEC,0.0,1.3877787807814457e-17,1
mobile_crossing,573001,8,c0edc6137a77de148a1ab00cb78e22bb9471ad4c2dfcc41c7e21a9c00bc8ee87,damped_hamiltonian_raw,RAW,0.2366412213740458,1.2121753098315422,0
mobile_crossing,573001,8,c0edc6137a77de148a1ab00cb78e22bb9471ad4c2dfcc41c7e21a9c00bc8ee87,damped_hamiltonian_raw,SAFE,0.2366412213740458,1.2121753098315422,0
mobile_crossing,573001,8,c0edc6137a77de148a1ab00cb78e22bb9471ad4c2dfcc41c7e21a9c00bc8ee87,damped_hamiltonian_raw,EXEC,0.2366412213740458,1.2121753098315422,1
mobile_crossing,573001,8,c0edc6137a77de148a1ab00cb78e22bb9471ad4c2dfcc41c7e21a9c00bc8ee87,damped_hamiltonian_cbf,RAW,0.14545454545454545,0.07990304912365803,0
mobile_crossing,573001,8,c0edc6137a77de148a1ab00cb78e22bb9471ad4c2dfcc41c7e21a9c00bc8ee87,damped_hamiltonian_cbf,SAFE,0.022727272727272728,9.280200653277726e-05,0
mobile_crossing,573001,8,c0edc6137a77de148a1ab00cb78e22bb9471ad4c2dfcc41c7e21a9c00bc8ee87,damped_hamiltonian_cbf,EXEC,0.022727272727272728,9.280200653277726e-05,1
mobile_crossing,573001,8,c0edc6137a77de148a1ab00cb78e22bb9471ad4c2dfcc41c7e21a9c00bc8ee87,distributed_preview_cbf,RAW,0.05825242718446602,0.13087825655107094,0
mobile_crossing,573001,8,c0edc6137a77de148a1ab00cb78e22bb9471ad4c2dfcc41c7e21a9c00bc8ee87,distributed_preview_cbf,SAFE,0.019417475728155338,0.07567582689537317,0
mobile_crossing,573001,8,c0edc6137a77de148a1ab00cb78e22bb9471ad4c2dfcc41c7e21a9c00bc8ee87,distributed_preview_cbf,EXEC,0.019417475728155338,0.07567582689537317,1
mobile_crossing,573001,8,c0edc6137a77de148a1ab00cb78e22bb9471ad4c2dfcc41c7e21a9c00bc8ee87,centralized_preview_reference,RAW,0.5233333333333333,0.3059145904680647,0
mobile_crossing,573001,8,c0edc6137a77de148a1ab00cb78e22bb9471ad4c2dfcc41c7e21a9c00bc8ee87,centralized_preview_reference,SAFE,0.016666666666666666,0.2272222934886055,0
mobile_crossing,573001,8,c0edc6137a77de148a1ab00cb78e22bb9471ad4c2dfcc41c7e21a9c00bc8ee87,centralized_preview_reference,EXEC,0.016666666666666666,0.2272222934886054,1
mobile_crossing,573000,12,666b0b1a4b37b5ba9cb20ee7722bdce8021385fbd2b538021c6e202c63a431fd,pose_pd_raw,RAW,0.3310344827586207,0.89389169266078,0
mobile_crossing,573000,12,666b0b1a4b37b5ba9cb20ee7722bdce8021385fbd2b538021c6e202c63a431fd,pose_pd_raw,SAFE,0.3310344827586207,0.89389169266078,0
mobile_crossing,573000,12,666b0b1a4b37b5ba9cb20ee7722bdce8021385fbd2b538021c6e202c63a431fd,pose_pd_raw,EXEC,0.3310344827586207,0.89389169266078,1
mobile_crossing,573000,12,666b0b1a4b37b5ba9cb20ee7722bdce8021385fbd2b538021c6e202c63a431fd,apf_wrench_heuristic,RAW,0.0,0.0,0
mobile_crossing,573000,12,666b0b1a4b37b5ba9cb20ee7722bdce8021385fbd2b538021c6e202c63a431fd,apf_wrench_heuristic,SAFE,0.0,0.0,0
mobile_crossing,573000,12,666b0b1a4b37b5ba9cb20ee7722bdce8021385fbd2b538021c6e202c63a431fd,apf_wrench_heuristic,EXEC,0.0,0.0,1
mobile_crossing,573000,12,666b0b1a4b37b5ba9cb20ee7722bdce8021385fbd2b538021c6e202c63a431fd,velocity_obstacle_proxy,RAW,0.1693121693121693,0.12923830785240772,0
mobile_crossing,573000,12,666b0b1a4b37b5ba9cb20ee7722bdce8021385fbd2b538021c6e202c63a431fd,velocity_obstacle_proxy,SAFE,0.1693121693121693,0.12923830785240772,0
mobile_crossing,573000,12,666b0b1a4b37b5ba9cb20ee7722bdce8021385fbd2b538021c6e202c63a431fd,velocity_obstacle_proxy,EXEC,0.1693121693121693,0.12923830785240772,1
mobile_crossing,573000,12,666b0b1a4b37b5ba9cb20ee7722bdce8021385fbd2b538021c6e202c63a431fd,cbf_wrench_local,RAW,0.16019417475728157,0.06588058694486759,0
mobile_crossing,573000,12,666b0b1a4b37b5ba9cb20ee7722bdce8021385fbd2b538021c6e202c63a431fd,cbf_wrench_local,SAFE,0.0,2.168404344971009e-17,0
mobile_crossing,573000,12,666b0b1a4b37b5ba9cb20ee7722bdce8021385fbd2b538021c6e202c63a431fd,cbf_wrench_local,EXEC,0.0,2.168404344971009e-17,1
mobile_crossing,573000,12,666b0b1a4b37b5ba9cb20ee7722bdce8021385fbd2b538021c6e202c63a431fd,damped_hamiltonian_raw,RAW,0.25,1.3162035106380445,0
mobile_crossing,573000,12,666b0b1a4b37b5ba9cb20ee7722bdce8021385fbd2b538021c6e202c63a431fd,damped_hamiltonian_raw,SAFE,0.25,1.3162035106380445,0
mobile_crossing,573000,12,666b0b1a4b37b5ba9cb20ee7722bdce8021385fbd2b538021c6e202c63a431fd,damped_hamiltonian_raw,EXEC,0.25,1.3162035106380445,1
mobile_crossing,573000,12,666b0b1a4b37b5ba9cb20ee7722bdce8021385fbd2b538021c6e202c63a431fd,damped_hamiltonian_cbf,RAW,0.14746543778801843,0.07332025548345089,0
mobile_crossing,573000,12,666b0b1a4b37b5ba9cb20ee7722bdce8021385fbd2b538021c6e202c63a431fd,damped_hamiltonian_cbf,SAFE,0.027649769585253458,0.001161586561739758,0
mobile_crossing,573000,12,666b0b1a4b37b5ba9cb20ee7722bdce8021385fbd2b538021c6e202c63a431fd,damped_hamiltonian_cbf,EXEC,0.027649769585253458,0.001161586561739758,1
mobile_crossing,573000,12,666b0b1a4b37b5ba9cb20ee7722bdce8021385fbd2b538021c6e202c63a431fd,distributed_preview_cbf,RAW,0.05853658536585366,0.17798898458482837,0
mobile_crossing,573000,12,666b0b1a4b37b5ba9cb20ee7722bdce8021385fbd2b538021c6e202c63a431fd,distributed_preview_cbf,SAFE,0.014634146341463415,0.12605899983926544,0
mobile_crossing,573000,12,666b0b1a4b37b5ba9cb20ee7722bdce8021385fbd2b538021c6e202c63a431fd,distributed_preview_cbf,EXEC,0.014634146341463415,0.12605899983926544,1
mobile_crossing,573000,12,666b0b1a4b37b5ba9cb20ee7722bdce8021385fbd2b538021c6e202c63a431fd,centralized_preview_reference,RAW,0.5633333333333334,0.2604664807511209,0
mobile_crossing,573000,12,666b0b1a4b37b5ba9cb20ee7722bdce8021385fbd2b538021c6e202c63a431fd,centralized_preview_reference,SAFE,0.02666666666666667,0.15464718625478463,0
mobile_crossing,573000,12,666b0b1a4b37b5ba9cb20ee7722bdce8021385fbd2b538021c6e202c63a431fd,centralized_preview_reference,EXEC,0.02666666666666667,0.15464718625478463,1
mobile_crossing,573001,12,7f4f1560f7075731637c8394b1ab131dc029539bfb7809d8d843e056cf39814d,pose_pd_raw,RAW,0.32413793103448274,0.8932759877940802,0
mobile_crossing,573001,12,7f4f1560f7075731637c8394b1ab131dc029539bfb7809d8d843e056cf39814d,pose_pd_raw,SAFE,0.32413793103448274,0.8932759877940802,0
mobile_crossing,573001,12,7f4f1560f7075731637c8394b1ab131dc029539bfb7809d8d843e056cf39814d,pose_pd_raw,EXEC,0.32413793103448274,0.8932759877940802,1
mobile_crossing,573001,12,7f4f1560f7075731637c8394b1ab131dc029539bfb7809d8d843e056cf39814d,apf_wrench_heuristic,RAW,0.0,0.0,0
mobile_crossing,573001,12,7f4f1560f7075731637c8394b1ab131dc029539bfb7809d8d843e056cf39814d,apf_wrench_heuristic,SAFE,0.0,0.0,0
mobile_crossing,573001,12,7f4f1560f7075731637c8394b1ab131dc029539bfb7809d8d843e056cf39814d,apf_wrench_heuristic,EXEC,0.0,0.0,1
mobile_crossing,573001,12,7f4f1560f7075731637c8394b1ab131dc029539bfb7809d8d843e056cf39814d,velocity_obstacle_proxy,RAW,0.05434782608695652,37.93317216090225,0
mobile_crossing,573001,12,7f4f1560f7075731637c8394b1ab131dc029539bfb7809d8d843e056cf39814d,velocity_obstacle_proxy,SAFE,0.05434782608695652,37.93317216090225,0
mobile_crossing,573001,12,7f4f1560f7075731637c8394b1ab131dc029539bfb7809d8d843e056cf39814d,velocity_obstacle_proxy,EXEC,0.050724637681159424,0.13007276414446495,1
mobile_crossing,573001,12,7f4f1560f7075731637c8394b1ab131dc029539bfb7809d8d843e056cf39814d,cbf_wrench_local,RAW,0.1553398058252427,0.06410507156841716,0
mobile_crossing,573001,12,7f4f1560f7075731637c8394b1ab131dc029539bfb7809d8d843e056cf39814d,cbf_wrench_local,SAFE,0.0,2.7755575615628914e-17,0
mobile_crossing,573001,12,7f4f1560f7075731637c8394b1ab131dc029539bfb7809d8d843e056cf39814d,cbf_wrench_local,EXEC,0.0,2.7755575615628914e-17,1
mobile_crossing,573001,12,7f4f1560f7075731637c8394b1ab131dc029539bfb7809d8d843e056cf39814d,damped_hamiltonian_raw,RAW,0.25,1.315475797627697,0
mobile_crossing,573001,12,7f4f1560f7075731637c8394b1ab131dc029539bfb7809d8d843e056cf39814d,damped_hamiltonian_raw,SAFE,0.25,1.315475797627697,0
mobile_crossing,573001,12,7f4f1560f7075731637c8394b1ab131dc029539bfb7809d8d843e056cf39814d,damped_hamiltonian_raw,EXEC,0.25,1.315475797627697,1
mobile_crossing,573001,12,7f4f1560f7075731637c8394b1ab131dc029539bfb7809d8d843e056cf39814d,damped_hamiltonian_cbf,RAW,0.14814814814814814,0.07963109239287341,0
mobile_crossing,573001,12,7f4f1560f7075731637c8394b1ab131dc029539bfb7809d8d843e056cf39814d,damped_hamiltonian_cbf,SAFE,0.027777777777777776,0.0011969367765224947,0
mobile_crossing,573001,12,7f4f1560f7075731637c8394b1ab131dc029539bfb7809d8d843e056cf39814d,damped_hamiltonian_cbf,EXEC,0.027777777777777776,0.0011969367765224947,1
mobile_crossing,573001,12,7f4f1560f7075731637c8394b1ab131dc029539bfb7809d8d843e056cf39814d,distributed_preview_cbf,RAW,0.05853658536585366,0.18663776905823104,0
mobile_crossing,573001,12,7f4f1560f7075731637c8394b1ab131dc029539bfb7809d8d843e056cf39814d,distributed_preview_cbf,SAFE,0.014634146341463415,0.1372268274663297,0
mobile_crossing,573001,12,7f4f1560f7075731637c8394b1ab131dc029539bfb7809d8d843e056cf39814d,distributed_preview_cbf,EXEC,0.014634146341463415,0.13722682746632964,1
mobile_crossing,573001,12,7f4f1560f7075731637c8394b1ab131dc029539bfb7809d8d843e056cf39814d,centralized_preview_reference,RAW,0.5633333333333334,0.24811076026275852,0
mobile_crossing,573001,12,7f4f1560f7075731637c8394b1ab131dc029539bfb7809d8d843e056cf39814d,centralized_preview_reference,SAFE,0.03,0.14478553627676394,0
mobile_crossing,573001,12,7f4f1560f7075731637c8394b1ab131dc029539bfb7809d8d843e056cf39814d,centralized_preview_reference,EXEC,0.03,0.14478553627676383,1
mixed_corridor,573000,4,76aa35cf7203b9a6d607d383214ed2ebfdaa8712867cfb9f64296d3e56200141,pose_pd_raw,RAW,0.5419847328244275,1.2277513880902964,0
mixed_corridor,573000,4,76aa35cf7203b9a6d607d383214ed2ebfdaa8712867cfb9f64296d3e56200141,pose_pd_raw,SAFE,0.5419847328244275,1.2277513880902964,0
mixed_corridor,573000,4,76aa35cf7203b9a6d607d383214ed2ebfdaa8712867cfb9f64296d3e56200141,pose_pd_raw,EXEC,0.5419847328244275,1.2277513880902964,1
mixed_corridor,573000,4,76aa35cf7203b9a6d607d383214ed2ebfdaa8712867cfb9f64296d3e56200141,apf_wrench_heuristic,RAW,0.03666666666666667,0.3072937538195967,0
mixed_corridor,573000,4,76aa35cf7203b9a6d607d383214ed2ebfdaa8712867cfb9f64296d3e56200141,apf_wrench_heuristic,SAFE,0.03666666666666667,0.3072937538195967,0
mixed_corridor,573000,4,76aa35cf7203b9a6d607d383214ed2ebfdaa8712867cfb9f64296d3e56200141,apf_wrench_heuristic,EXEC,0.03666666666666667,0.3072937538195967,1
mixed_corridor,573000,4,76aa35cf7203b9a6d607d383214ed2ebfdaa8712867cfb9f64296d3e56200141,velocity_obstacle_proxy,RAW,0.19428571428571428,1.4720217165091976,0
mixed_corridor,573000,4,76aa35cf7203b9a6d607d383214ed2ebfdaa8712867cfb9f64296d3e56200141,velocity_obstacle_proxy,SAFE,0.19428571428571428,1.4720217165091976,0
mixed_corridor,573000,4,76aa35cf7203b9a6d607d383214ed2ebfdaa8712867cfb9f64296d3e56200141,velocity_obstacle_proxy,EXEC,0.19428571428571428,1.4720217165091976,1
mixed_corridor,573000,4,76aa35cf7203b9a6d607d383214ed2ebfdaa8712867cfb9f64296d3e56200141,cbf_wrench_local,RAW,0.8666666666666667,0.15503791313680726,0
mixed_corridor,573000,4,76aa35cf7203b9a6d607d383214ed2ebfdaa8712867cfb9f64296d3e56200141,cbf_wrench_local,SAFE,0.0,1.6564401838452326e-08,0
mixed_corridor,573000,4,76aa35cf7203b9a6d607d383214ed2ebfdaa8712867cfb9f64296d3e56200141,cbf_wrench_local,EXEC,0.0,1.6564401838447627e-08,1
mixed_corridor,573000,4,76aa35cf7203b9a6d607d383214ed2ebfdaa8712867cfb9f64296d3e56200141,damped_hamiltonian_raw,RAW,0.5454545454545454,1.6640406704049442,0
mixed_corridor,573000,4,76aa35cf7203b9a6d607d383214ed2ebfdaa8712867cfb9f64296d3e56200141,damped_hamiltonian_raw,SAFE,0.5454545454545454,1.6640406704049442,0
mixed_corridor,573000,4,76aa35cf7203b9a6d607d383214ed2ebfdaa8712867cfb9f64296d3e56200141,damped_hamiltonian_raw,EXEC,0.5454545454545454,1.6640406704049442,1
mixed_corridor,573000,4,76aa35cf7203b9a6d607d383214ed2ebfdaa8712867cfb9f64296d3e56200141,damped_hamiltonian_cbf,RAW,0.86,0.14476894178642896,0
mixed_corridor,573000,4,76aa35cf7203b9a6d607d383214ed2ebfdaa8712867cfb9f64296d3e56200141,damped_hamiltonian_cbf,SAFE,0.0,1.766869551733988e-08,0
mixed_corridor,573000,4,76aa35cf7203b9a6d607d383214ed2ebfdaa8712867cfb9f64296d3e56200141,damped_hamiltonian_cbf,EXEC,0.0,1.766869551733871e-08,1
mixed_corridor,573000,4,76aa35cf7203b9a6d607d383214ed2ebfdaa8712867cfb9f64296d3e56200141,distributed_preview_cbf,RAW,0.8566666666666667,0.1302239826169277,0
mixed_corridor,573000,4,76aa35cf7203b9a6d607d383214ed2ebfdaa8712867cfb9f64296d3e56200141,distributed_preview_cbf,SAFE,0.0,1.656440183649803e-08,0
mixed_corridor,573000,4,76aa35cf7203b9a6d607d383214ed2ebfdaa8712867cfb9f64296d3e56200141,distributed_preview_cbf,EXEC,0.0,1.6564401836496384e-08,1
mixed_corridor,573000,4,76aa35cf7203b9a6d607d383214ed2ebfdaa8712867cfb9f64296d3e56200141,centralized_preview_reference,RAW,0.8533333333333334,0.12787988570294406,0
mixed_corridor,573000,4,76aa35cf7203b9a6d607d383214ed2ebfdaa8712867cfb9f64296d3e56200141,centralized_preview_reference,SAFE,0.0,1.6564401836699533e-08,0
mixed_corridor,573000,4,76aa35cf7203b9a6d607d383214ed2ebfdaa8712867cfb9f64296d3e56200141,centralized_preview_reference,EXEC,0.0,1.6564401836699507e-08,1
mixed_corridor,573001,4,87cacd826731fa52fb209e4b66dca0d885bb86438b0c731521cb66cbf1b812cc,pose_pd_raw,RAW,0.5343511450381679,1.2260956956601206,0
mixed_corridor,573001,4,87cacd826731fa52fb209e4b66dca0d885bb86438b0c731521cb66cbf1b812cc,pose_pd_raw,SAFE,0.5343511450381679,1.2260956956601206,0
mixed_corridor,573001,4,87cacd826731fa52fb209e4b66dca0d885bb86438b0c731521cb66cbf1b812cc,pose_pd_raw,EXEC,0.5343511450381679,1.2260956956601206,1
mixed_corridor,573001,4,87cacd826731fa52fb209e4b66dca0d885bb86438b0c731521cb66cbf1b812cc,apf_wrench_heuristic,RAW,0.03333333333333333,0.2822126847384868,0
mixed_corridor,573001,4,87cacd826731fa52fb209e4b66dca0d885bb86438b0c731521cb66cbf1b812cc,apf_wrench_heuristic,SAFE,0.03333333333333333,0.2822126847384868,0
mixed_corridor,573001,4,87cacd826731fa52fb209e4b66dca0d885bb86438b0c731521cb66cbf1b812cc,apf_wrench_heuristic,EXEC,0.03333333333333333,0.2822126847384868,1
mixed_corridor,573001,4,87cacd826731fa52fb209e4b66dca0d885bb86438b0c731521cb66cbf1b812cc,velocity_obstacle_proxy,RAW,0.17857142857142858,1.514058507460005,0
mixed_corridor,573001,4,87cacd826731fa52fb209e4b66dca0d885bb86438b0c731521cb66cbf1b812cc,velocity_obstacle_proxy,SAFE,0.17857142857142858,1.514058507460005,0
mixed_corridor,573001,4,87cacd826731fa52fb209e4b66dca0d885bb86438b0c731521cb66cbf1b812cc,velocity_obstacle_proxy,EXEC,0.17857142857142858,1.514058507460005,1
mixed_corridor,573001,4,87cacd826731fa52fb209e4b66dca0d885bb86438b0c731521cb66cbf1b812cc,cbf_wrench_local,RAW,0.8633333333333333,0.14348356291097908,0
mixed_corridor,573001,4,87cacd826731fa52fb209e4b66dca0d885bb86438b0c731521cb66cbf1b812cc,cbf_wrench_local,SAFE,0.0,1.6564401838432874e-08,0
mixed_corridor,573001,4,87cacd826731fa52fb209e4b66dca0d885bb86438b0c731521cb66cbf1b812cc,cbf_wrench_local,EXEC,0.0,1.6564401838429466e-08,1
mixed_corridor,573001,4,87cacd826731fa52fb209e4b66dca0d885bb86438b0c731521cb66cbf1b812cc,damped_hamiltonian_raw,RAW,0.5454545454545454,1.6622580876288535,0
mixed_corridor,573001,4,87cacd826731fa52fb209e4b66dca0d885bb86438b0c731521cb66cbf1b812cc,damped_hamiltonian_raw,SAFE,0.5454545454545454,1.6622580876288535,0
mixed_corridor,573001,4,87cacd826731fa52fb209e4b66dca0d885bb86438b0c731521cb66cbf1b812cc,damped_hamiltonian_raw,EXEC,0.5454545454545454,1.6622580876288535,1
mixed_corridor,573001,4,87cacd826731fa52fb209e4b66dca0d885bb86438b0c731521cb66cbf1b812cc,damped_hamiltonian_cbf,RAW,0.86,0.14569071496416275,0
mixed_corridor,573001,4,87cacd826731fa52fb209e4b66dca0d885bb86438b0c731521cb66cbf1b812cc,damped_hamiltonian_cbf,SAFE,0.0,1.766869551730979e-08,0
mixed_corridor,573001,4,87cacd826731fa52fb209e4b66dca0d885bb86438b0c731521cb66cbf1b812cc,damped_hamiltonian_cbf,EXEC,0.0,1.7668695517308157e-08,1
mixed_corridor,573001,4,87cacd826731fa52fb209e4b66dca0d885bb86438b0c731521cb66cbf1b812cc,distributed_preview_cbf,RAW,0.8533333333333334,0.13150562476734945,0
mixed_corridor,573001,4,87cacd826731fa52fb209e4b66dca0d885bb86438b0c731521cb66cbf1b812cc,distributed_preview_cbf,SAFE,0.0,1.6564401836327246e-08,0
mixed_corridor,573001,4,87cacd826731fa52fb209e4b66dca0d885bb86438b0c731521cb66cbf1b812cc,distributed_preview_cbf,EXEC,0.0,1.656440183632354e-08,1
mixed_corridor,573001,4,87cacd826731fa52fb209e4b66dca0d885bb86438b0c731521cb66cbf1b812cc,centralized_preview_reference,RAW,0.85,0.1292148990980631,0
mixed_corridor,573001,4,87cacd826731fa52fb209e4b66dca0d885bb86438b0c731521cb66cbf1b812cc,centralized_preview_reference,SAFE,0.0,1.6564401836699533e-08,0
mixed_corridor,573001,4,87cacd826731fa52fb209e4b66dca0d885bb86438b0c731521cb66cbf1b812cc,centralized_preview_reference,EXEC,0.0,1.6564401836699507e-08,1
mixed_corridor,573000,8,f023ebbf6a10094bfc27b9af74baeb623213e4df411707107ea1f9889d237e73,pose_pd_raw,RAW,0.4666666666666667,1.1244509002941419,0
mixed_corridor,573000,8,f023ebbf6a10094bfc27b9af74baeb623213e4df411707107ea1f9889d237e73,pose_pd_raw,SAFE,0.4666666666666667,1.1244509002941419,0
