method,method_label,scenario,seed,n_robots,world_hash,target_reached,safe_transport_success,any_collision,timeout,numerical_failure,termination_reason,time_to_target_s,final_position_error_m,final_orientation_error_rad,min_clearance_m,raw_barrier_violation_rate,safe_barrier_violation_rate,exec_barrier_violation_rate,guard_intervention_norm,wrench_realization_rmse,saturation_fraction,positive_hamiltonian_delta_rate,mechanical_work_j,force_effort_n2s,messages,runtime_wall_s,steps,max_mechanics_residual,positions_repaired_after_integration
pose_pd_raw,Pose PD (RAW),mobile_crossing,573000,12,666b0b1a4b37b5ba9cb20ee7722bdce8021385fbd2b538021c6e202c63a431fd,0,0,1,0,0,collision,45.0,0.8003605592813751,0.029338584516015676,-0.008792148880759132,0.3310344827586207,0.3310344827586207,0.3310344827586207,0.0,1.1548216606114102e-15,0.0,0.0,210.35177502514458,473.67592350472864,0,0.2182870999968145,145,4.501759284449558e-14,0
apf_wrench_heuristic,APF wrench heuristic,mobile_crossing,573000,12,666b0b1a4b37b5ba9cb20ee7722bdce8021385fbd2b538021c6e202c63a431fd,1,1,0,0,0,target_reached,37.8,0.2695733571234901,0.0008368465314227969,0.24166666666666425,0.0,0.0,0.0,0.0,9.09019903856723e-16,0.0,0.051587301587301584,241.38597024905707,566.5199352736815,0,0.3682655999728013,252,4.501759284449558e-14,0
velocity_obstacle_proxy,Velocity-obstacle proxy,mobile_crossing,573000,12,666b0b1a4b37b5ba9cb20ee7722bdce8021385fbd2b538021c6e202c63a431fd,1,1,0,0,0,target_reached,28.349999999999998,0.2669157640425084,1.4783766120629593e-05,0.24166666666666425,0.1693121693121693,0.1693121693121693,0.1693121693121693,0.0,1.02985082501418e-15,0.0,0.010582010582010581,216.29359859901828,508.15970321578686,0,0.27681170002324507,189,4.501759284449558e-14,0
cbf_wrench_local,Local CBF wrench filter,mobile_crossing,573000,12,666b0b1a4b37b5ba9cb20ee7722bdce8021385fbd2b538021c6e202c63a431fd,1,1,0,0,0,target_reached,30.9,0.2668132035179453,0.004871279772581172,0.24166666666666425,0.16019417475728157,0.0,0.0,173.65246274204608,9.32424546611084e-16,0.0,0.0,212.24242994637177,494.80542705638084,4944,0.3151767999806907,206,1.591302455776226e-14,0
damped_hamiltonian_raw,Damped Hamiltonian (RAW),mobile_crossing,573000,12,666b0b1a4b37b5ba9cb20ee7722bdce8021385fbd2b538021c6e202c63a431fd,0,0,1,0,0,collision,45.0,1.556332525981381,0.022948023883570645,-0.0154740845298324,0.25,0.25,0.25,0.0,1.2836182710862637e-15,0.0,0.0,194.4907015046875,454.7923396786198,0,0.2026733999955468,132,4.4096962836115984e-14,0
damped_hamiltonian_cbf,Damped Hamiltonian + CBF,mobile_crossing,573000,12,666b0b1a4b37b5ba9cb20ee7722bdce8021385fbd2b538021c6e202c63a431fd,1,1,0,0,0,target_reached,32.55,0.2709931663433958,0.0017720898376625271,0.24166666666666436,0.14746543778801843,0.027649769585253458,0.027649769585253458,320.8674982865125,8.822530811717465e-16,0.0,0.009216589861751152,201.09025162980006,542.276220990382,5208,0.3455182999896351,217,7.32410687763558e-15,0
distributed_preview_cbf,Distributed preview-CBF,mobile_crossing,573000,12,666b0b1a4b37b5ba9cb20ee7722bdce8021385fbd2b538021c6e202c63a431fd,1,1,0,0,0,target_reached,30.75,0.27469851319847083,0.0032846502748427042,0.24166666666666436,0.05853658536585366,0.014634146341463415,0.014634146341463415,535.238093093141,1.287592029378377e-15,0.0,0.014634146341463415,217.15277095066094,1019.2540790096347,4920,0.3282273999939207,205,1.467511591522657e-14,0
centralized_preview_reference,Centralized preview reference,mobile_crossing,573000,12,666b0b1a4b37b5ba9cb20ee7722bdce8021385fbd2b538021c6e202c63a431fd,0,0,0,1,0,timeout,45.0,5.684936334959117,0.00018466551421747468,0.2416666666666636,0.5633333333333334,0.02666666666666667,0.02666666666666667,5951.016001226289,1.3309517678265568e-15,0.0,0.45,362.9726504959574,2508.6470951234523,39600,0.4838811000226997,300,9.565974336450906e-15,0
pose_pd_raw,Pose PD (RAW),mobile_crossing,573001,12,7f4f1560f7075731637c8394b1ab131dc029539bfb7809d8d843e056cf39814d,0,0,1,0,0,collision,45.0,0.8063677130856598,0.029338584516015676,-0.007545189687579279,0.32413793103448274,0.32413793103448274,0.32413793103448274,0.0,1.1495133655537019e-15,0.0,0.0,213.49242146967916,480.743571815653,0,0.2224378999962937,145,4.711755647813113e-14,0
apf_wrench_heuristic,APF wrench heuristic,mobile_crossing,573001,12,7f4f1560f7075731637c8394b1ab131dc029539bfb7809d8d843e056cf39814d,1,1,0,0,0,target_reached,37.8,0.2702569781191268,0.0008368465314227969,0.24166666666666425,0.0,0.0,0.0,0.0,9.61447792238488e-16,0.0,0.051587301587301584,244.77594815178114,574.715322805514,0,0.3722305000119377,252,4.711755647813113e-14,0
velocity_obstacle_proxy,Velocity-obstacle proxy,mobile_crossing,573001,12,7f4f1560f7075731637c8394b1ab131dc029539bfb7809d8d843e056cf39814d,1,1,0,0,0,target_reached,41.4,0.2669931531934045,0.004300384128043788,0.24166666666666403,0.05434782608695652,0.05434782608695652,0.050724637681159424,0.0,617.3597302289976,0.0036231884057971015,0.010869565217391304,306.9357911595361,16655.09571714491,0,0.4028970999934245,276,5.695433295429594e-14,0
cbf_wrench_local,Local CBF wrench filter,mobile_crossing,573001,12,7f4f1560f7075731637c8394b1ab131dc029539bfb7809d8d843e056cf39814d,1,1,0,0,0,target_reached,30.9,0.26881395177691714,0.004871279772581172,0.24166666666666425,0.1553398058252427,0.0,0.0,173.24964307961568,7.241630902823234e-16,0.0,0.0,215.42844413883324,503.1922237954369,4944,0.3089981999946758,206,7.993605777301127e-15,0
damped_hamiltonian_raw,Damped Hamiltonian (RAW),mobile_crossing,573001,12,7f4f1560f7075731637c8394b1ab131dc029539bfb7809d8d843e056cf39814d,0,0,1,0,0,collision,45.0,1.568013672366928,0.022948023883570645,-0.010690303420070657,0.25,0.25,0.25,0.0,1.1576466243233613e-15,0.0,0.0,197.3908663785958,461.556293706292,0,0.19246829999610782,132,4.41684618094355e-14,0
damped_hamiltonian_cbf,Damped Hamiltonian + CBF,mobile_crossing,573001,12,7f4f1560f7075731637c8394b1ab131dc029539bfb7809d8d843e056cf39814d,1,1,0,0,0,target_reached,32.4,0.2749288082851535,0.0018836907105375111,0.24166666666666425,0.14814814814814814,0.027777777777777776,0.027777777777777776,318.5461845663361,1.1645655670321547e-15,0.0,0.013888888888888888,204.19071209207212,545.5722239053996,5184,0.3278701000090223,216,8.881784197001252e-15,0
distributed_preview_cbf,Distributed preview-CBF,mobile_crossing,573001,12,7f4f1560f7075731637c8394b1ab131dc029539bfb7809d8d843e056cf39814d,1,1,0,0,0,target_reached,30.75,0.27646476063548736,0.0032846502748427042,0.24166666666666425,0.05853658536585366,0.014634146341463415,0.014634146341463415,543.7197310048591,7.253587367192953e-16,0.0,0.014634146341463415,221.43151920703963,1062.6899478810203,4920,0.30252130000735633,205,1.432144669219779e-14,0
centralized_preview_reference,Centralized preview reference,mobile_crossing,573001,12,7f4f1560f7075731637c8394b1ab131dc029539bfb7809d8d843e056cf39814d,0,0,0,1,0,timeout,45.0,5.684942063434247,0.00018466551421747468,0.24166666666666392,0.5633333333333334,0.03,0.03,5935.604165906959,1.0815236641194622e-15,0.0,0.45,363.50418881668276,2441.486437341733,39600,0.46863019999000244,300,1.4235228361939208e-14,0
pose_pd_raw,Pose PD (RAW),mixed_corridor,573000,4,76aa35cf7203b9a6d607d383214ed2ebfdaa8712867cfb9f64296d3e56200141,0,0,1,0,0,collision,45.0,1.1408088389747801,0.02433440996455083,-0.028213419869052403,0.5419847328244275,0.5419847328244275,0.5419847328244275,0.0,7.486170460601433e-16,0.0,0.0,210.02723718996867,1420.059138454352,0,0.1110196000081487,131,4.584239796857027e-14,0
apf_wrench_heuristic,APF wrench heuristic,mixed_corridor,573000,4,76aa35cf7203b9a6d607d383214ed2ebfdaa8712867cfb9f64296d3e56200141,0,0,0,1,0,timeout,45.0,9.071987884409502,0.0007191668748913749,0.7458068161410099,0.03666666666666667,0.03666666666666667,0.03666666666666667,0.0,6.361809858259445e-16,0.0,0.4166666666666667,153.84619429176738,2165.7464881730607,0,0.24417590000666678,300,4.584239796857027e-14,0
velocity_obstacle_proxy,Velocity-obstacle proxy,mixed_corridor,573000,4,76aa35cf7203b9a6d607d383214ed2ebfdaa8712867cfb9f64296d3e56200141,1,1,0,0,0,target_reached,26.25,0.2712524609761474,0.008812945650860993,0.6093222285567426,0.19428571428571428,0.19428571428571428,0.19428571428571428,0.0,7.433273621561199e-16,0.0,0.022857142857142857,236.24501751858,2411.8477644983113,0,0.14567829997395165,175,4.715089867795858e-14,0
cbf_wrench_local,Local CBF wrench filter,mixed_corridor,573000,4,76aa35cf7203b9a6d607d383214ed2ebfdaa8712867cfb9f64296d3e56200141,0,0,0,1,0,timeout,45.0,8.360170081124501,0.0007191668748913749,0.08857727591807257,0.8666666666666667,0.0,0.0,6866.149614975482,6.541251594259227e-16,0.0,0.13,155.52785617507897,1955.0202922147819,2400,0.2897248000081163,300,1.013652469562605e-14,0
damped_hamiltonian_raw,Damped Hamiltonian (RAW),mixed_corridor,573000,4,76aa35cf7203b9a6d607d383214ed2ebfdaa8712867cfb9f64296d3e56200141,0,0,1,0,0,collision,45.0,1.5563325259813803,0.022948023883570645,-0.044675041139010385,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.0,6.579265501402096e-16,0.0,0.0,194.49070150468754,1363.7407616819955,0,0.11975709997932427,132,4.489531063091402e-14,0
damped_hamiltonian_cbf,Damped Hamiltonian + CBF,mixed_corridor,573000,4,76aa35cf7203b9a6d607d383214ed2ebfdaa8712867cfb9f64296d3e56200141,0,0,0,1,0,timeout,45.0,8.3601700803975,1.325737934854132e-05,0.08805584835584118,0.86,0.0,0.0,7206.726596386372,5.223616874294673e-16,0.0,0.13,147.2320804028557,1801.6790715382572,2400,0.3035166999907233,300,7.588599744428075e-15,0
distributed_preview_cbf,Distributed preview-CBF,mixed_corridor,573000,4,76aa35cf7203b9a6d607d383214ed2ebfdaa8712867cfb9f64296d3e56200141,0,0,0,1,0,timeout,45.0,8.36017008097544,0.00022037644930472666,0.15922412955549642,0.8566666666666667,0.0,0.0,6736.245129222985,6.62529093107635e-16,0.0,0.13333333333333333,141.11851478834495,1680.6821670659212,2400,0.2898662000079639,300,1.481555084624755e-14,0
centralized_preview_reference,Centralized preview reference,mixed_corridor,573000,4,76aa35cf7203b9a6d607d383214ed2ebfdaa8712867cfb9f64296d3e56200141,0,0,0,1,0,timeout,45.0,8.360170080938735,0.00018466551421747468,0.19362307359862913,0.8533333333333334,0.0,0.0,6693.300066531015,5.072737508716334e-16,0.0,0.13333333333333333,136.9098138903614,1604.4987909912434,3600,0.3172435000014957,300,7.95651227888113e-15,0
pose_pd_raw,Pose PD (RAW),mixed_corridor,573001,4,87cacd826731fa52fb209e4b66dca0d885bb86438b0c731521cb66cbf1b812cc,0,0,1,0,0,collision,45.0,1.1493712476011648,0.02433440996455083,-0.022305527052834007,0.5343511450381679,0.5343511450381679,0.5343511450381679,0.0,6.557587069382594e-16,0.0,0.0,213.1629686434115,1441.2552385971653,0,0.11244659998919815,131,4.694970270847103e-14,0
apf_wrench_heuristic,APF wrench heuristic,mixed_corridor,573001,4,87cacd826731fa52fb209e4b66dca0d885bb86438b0c731521cb66cbf1b812cc,0,0,0,1,0,timeout,45.0,9.071989135729764,0.0007191668748913749,0.745941462280135,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,5.413055195645772e-16,0.0,0.42,157.92771878234075,2159.018127397975,0,0.27107519999844953,300,4.458841437395206e-14,0
velocity_obstacle_proxy,Velocity-obstacle proxy,mixed_corridor,573001,4,87cacd826731fa52fb209e4b66dca0d885bb86438b0c731521cb66cbf1b812cc,1,1,0,0,0,target_reached,25.2,0.27057469084233593,0.014408589059984767,0.6538948799136719,0.17857142857142858,0.17857142857142858,0.17857142857142858,0.0,8.262744456277512e-16,0.0,0.023809523809523808,246.69975280491718,3007.3454292559313,0,0.14136139999027364,168,4.458841437395206e-14,0
cbf_wrench_local,Local CBF wrench filter,mixed_corridor,573001,4,87cacd826731fa52fb209e4b66dca0d885bb86438b0c731521cb66cbf1b812cc,0,0,0,1,0,timeout,45.0,8.360170081124501,0.0007191668748913749,0.08857727591807257,0.8633333333333333,0.0,0.0,6844.890730139979,4.75856153994148e-16,0.0,0.13,158.95096631717456,1952.1307518950082,2400,0.3068390999978874,300,7.160723346098895e-15,0
damped_hamiltonian_raw,Damped Hamiltonian (RAW),mixed_corridor,573001,4,87cacd826731fa52fb209e4b66dca0d885bb86438b0c731521cb66cbf1b812cc,0,0,1,0,0,collision,45.0,1.568013672366928,0.022948023883570645,-0.0326823107285254,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.0,8.762331980269612e-16,0.0,0.0,197.3908663785958,1384.0326237650127,0,0.119722700008424,132,4.3385152110646224e-14,0
damped_hamiltonian_cbf,Damped Hamiltonian + CBF,mixed_corridor,573001,4,87cacd826731fa52fb209e4b66dca0d885bb86438b0c731521cb66cbf1b812cc,0,0,0,1,0,timeout,45.0,8.3601700803975,1.325737934854132e-05,0.08805584835584118,0.86,0.0,0.0,7185.642025017918,5.535684668099847e-16,0.0,0.13,151.20823616781578,1832.8359097650757,2400,0.3085930999950506,300,7.32410687763558e-15,0
distributed_preview_cbf,Distributed preview-CBF,mixed_corridor,573001,4,87cacd826731fa52fb209e4b66dca0d885bb86438b0c731521cb66cbf1b812cc,0,0,0,1,0,timeout,45.0,8.36017008097544,0.00022037644930472666,0.15922412955549642,0.8533333333333334,0.0,0.0,6713.699192473428,6.414913691816821e-16,0.0,0.13333333333333333,144.89359016854326,1691.2878455507364,2400,0.29152949998388067,300,8.379058453350832e-15,0
centralized_preview_reference,Centralized preview reference,mixed_corridor,573001,4,87cacd826731fa52fb209e4b66dca0d885bb86438b0c731521cb66cbf1b812cc,0,0,0,1,0,timeout,45.0,8.360170080938735,0.00018466551421747468,0.19362307359862913,0.85,0.0,0.0,6670.467325988024,5.099220317375529e-16,0.0,0.13333333333333333,140.46982103210328,1618.8494950572142,3600,0.3094469000061508,300,6.217248937900877e-15,0
pose_pd_raw,Pose PD (RAW),mixed_corridor,573000,8,f023ebbf6a10094bfc27b9af74baeb623213e4df411707107ea1f9889d237e73,0,0,1,0,0,collision,45.0,1.5036149724503802,0.005636412792998868,-0.02034082216746519,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.0,8.431446147048175e-16,0.0,0.0,209.54994727862902,710.2141128308184,0,0.16311080000014044,120,4.595411454131881e-14,0
apf_wrench_heuristic,APF wrench heuristic,mixed_corridor,573000,8,f023ebbf6a10094bfc27b9af74baeb623213e4df411707107ea1f9889d237e73,0,0,0,1,0,timeout,45.0,8.943850477326992,0.0007191668748913749,0.5007208015601461,0.03,0.03,0.03,0.0,6.47944763854026e-16,0.0,0.42,154.43366904619964,1045.1602989627324,0,0.3595731999957934,300,4.595411454131881e-14,0
velocity_obstacle_proxy,Velocity-obstacle proxy,mixed_corridor,573000,8,f023ebbf6a10094bfc27b9af74baeb623213e4df411707107ea1f9889d237e73,1,1,0,0,0,target_reached,22.65,0.2722147487652025,0.02705729798296419,0.4368322686364355,0.1390728476821192,0.1390728476821192,0.1390728476821192,0.0,1.1290188848649904e-15,0.0,0.013245033112582781,276.4054769382248,4567.816500613882,0,0.18146530000376515,151,5.685902922862834e-14,0
cbf_wrench_local,Local CBF wrench filter,mixed_corridor,573000,8,f023ebbf6a10094bfc27b9af74baeb623213e4df411707107ea1f9889d237e73,0,0,0,1,0,timeout,45.0,8.22387069760803,0.0007191668748913749,0.08990361743544256,0.8633333333333333,0.5366666666666666,0.5366666666666666,6744.752801322329,5.728561240140341e-16,0.0,0.15,157.36468516136375,965.7355517819104,4800,0.3841868000163231,300,1.464821375527116e-14,0
damped_hamiltonian_raw,Damped Hamiltonian (RAW),mixed_corridor,573000,8,f023ebbf6a10094bfc27b9af74baeb623213e4df411707107ea1f9889d237e73,0,0,1,0,0,collision,45.0,1.9492523107245756,0.020726074483950807,-0.028663740636757085,0.48760330578512395,0.48760330578512395,0.48760330578512395,0.0,8.535284739381409e-16,0.0,0.0,193.78505874682926,681.9104789956779,0,0.14923199999611825,121,4.466699187172487e-14,0
damped_hamiltonian_cbf,Damped Hamiltonian + CBF,mixed_corridor,573000,8,f023ebbf6a10094bfc27b9af74baeb623213e4df411707107ea1f9889d237e73,0,0,0,1,0,timeout,45.0,8.223870689931655,1.325737934854132e-05,0.09122859257597232,0.86,0.5366666666666666,0.5366666666666666,7085.948510945317,7.546604659377209e-16,0.0,0.15,149.06193463240626,907.424047415724,4800,0.4034350000147242,300,1.0070646956748923e-14,0
distributed_preview_cbf,Distributed preview-CBF,mixed_corridor,573000,8,f023ebbf6a10094bfc27b9af74baeb623213e4df411707107ea1f9889d237e73,0,0,0,1,0,timeout,45.0,8.22387069744888,0.00022037644930472666,0.10475862653415396,0.8533333333333334,0.53,0.53,6622.053913650634,5.701548534590401e-16,0.0,0.15,143.76422772191785,865.6584847810551,4800,0.4420889000175521,300,7.944109290391274e-15,0
centralized_preview_reference,Centralized preview reference,mixed_corridor,573000,8,f023ebbf6a10094bfc27b9af74baeb623213e4df411707107ea1f9889d237e73,0,0,0,1,0,timeout,45.0,8.223870697409597,0.00018466551421747468,0.03391128458958431,0.85,0.5233333333333333,0.5233333333333333,6579.463935574269,6.631271567782892e-16,0.0,0.15,139.59548358130667,824.1450365304875,16800,0.4338862999866251,300,1.778575899402738e-14,0
pose_pd_raw,Pose PD (RAW),mixed_corridor,573001,8,dac789affb8390986cdc5592a3dde4b86aa2dcc45ccfba0d9ebff1ec0209b789,0,0,1,0,0,collision,45.0,1.514900444100864,0.005636412792998868,-0.013378808162982814,0.4583333333333333,0.4583333333333333,0.4583333333333333,0.0,8.535206183444281e-16,0.0,0.0,212.6784144106308,720.8069656762805,0,0.15587119999690913,120,4.633927802435176e-14,0
apf_wrench_heuristic,APF wrench heuristic,mixed_corridor,573001,8,dac789affb8390986cdc5592a3dde4b86aa2dcc45ccfba0d9ebff1ec0209b789,0,0,0,1,0,timeout,45.0,8.943851375359012,0.0007191668748913749,0.5156790754074645,0.03,0.03,0.03,0.0,7.355724254163532e-16,0.0,0.42333333333333334,158.36777512741537,1039.7984936722276,0,0.3652330999902915,300,4.633927802435176e-14,0
velocity_obstacle_proxy,Velocity-obstacle proxy,mixed_corridor,573001,8,dac789affb8390986cdc5592a3dde4b86aa2dcc45ccfba0d9ebff1ec0209b789,1,1,0,0,0,target_reached,21.45,0.26478070273334986,0.029624144006755948,0.4786306782674575,0.16083916083916083,0.16083916083916083,0.16083916083916083,0.0,9.161884109047997e-16,0.0,0.013986013986013986,264.71257956513193,3234.9821021121843,0,0.16697819999535568,143,4.7689991544964164e-14,0
cbf_wrench_local,Local CBF wrench filter,mixed_corridor,573001,8,dac789affb8390986cdc5592a3dde4b86aa2dcc45ccfba0d9ebff1ec0209b789,0,0,0,1,0,timeout,45.0,8.22387069760803,0.0007191668748913749,0.08990361743545344,0.86,0.5366666666666666,0.5366666666666666,6727.190366166858,5.774728601809587e-16,0.0,0.15,162.16113048774088,986.3487174944573,4800,0.4041670000005979,300,7.944109290391274e-15,0
damped_hamiltonian_raw,Damped Hamiltonian (RAW),mixed_corridor,573001,8,dac789affb8390986cdc5592a3dde4b86aa2dcc45ccfba0d9ebff1ec0209b789,0,0,1,0,0,collision,45.0,1.963882539935765,0.020726074483950807,-0.01394753013233413,0.4793388429752066,0.4793388429752066,0.4793388429752066,0.0,7.121184877352545e-16,0.0,0.0,196.67457848838237,692.0468026685028,0,0.16763180002453737,121,4.280395724909528e-14,0
damped_hamiltonian_cbf,Damped Hamiltonian + CBF,mixed_corridor,573001,8,dac789affb8390986cdc5592a3dde4b86aa2dcc45ccfba0d9ebff1ec0209b789,0,0,0,1,0,timeout,45.0,8.223870689931655,1.325737934854132e-05,0.09122859257599075,0.8566666666666667,0.5366666666666666,0.5366666666666666,7063.067679903344,4.811926150489727e-16,0.0,0.15,152.62599286825562,913.1653993418556,4800,0.3895552000030875,300,1.432144669219779e-14,0
distributed_preview_cbf,Distributed preview-CBF,mixed_corridor,573001,8,dac789affb8390986cdc5592a3dde4b86aa2dcc45ccfba0d9ebff1ec0209b789,0,0,0,1,0,timeout,45.0,8.22387069744888,0.00022037644930472666,0.10475862653416773,0.85,0.53,0.53,6601.6335750192775,5.990562128221752e-16,0.0,0.15,147.51855399610207,872.1589875576907,4800,0.40164500000537373,300,1.4458497151625688e-14,0
centralized_preview_reference,Centralized preview reference,mixed_corridor,573001,8,dac789affb8390986cdc5592a3dde4b86aa2dcc45ccfba0d9ebff1ec0209b789,0,0,0,1,0,timeout,45.0,8.223870697409597,0.00018466551421747468,0.033911284589605184,0.8466666666666667,0.5233333333333333,0.5233333333333333,6556.3983248722,5.857255966855002e-16,0.0,0.15,142.88960015908344,826.3911728684244,16800,0.43793640000512823,300,7.588599744428075e-15,0
pose_pd_raw,Pose PD (RAW),mixed_corridor,573000,12,589213553d70a11e000eccd9b01f9630640659f66d01175fef3be98b28a698a8,0,0,1,0,0,collision,45.0,1.1408088389747801,0.02433440996455083,-0.028213419869052403,0.5419847328244275,0.5419847328244275,0.5419847328244275,0.0,1.2148684266889858e-15,0.0,0.0,210.02723718996864,473.51905951680675,0,0.22175050000078045,131,4.501759284449558e-14,0
apf_wrench_heuristic,APF wrench heuristic,mixed_corridor,573000,12,589213553d70a11e000eccd9b01f9630640659f66d01175fef3be98b28a698a8,0,0,0,1,0,timeout,45.0,9.071987884409502,0.0007191668748913749,0.24166666666666425,0.03666666666666667,0.03666666666666667,0.03666666666666667,0.0,8.345746757859512e-16,0.0,0.4166666666666667,153.8461942917674,722.0818408773804,0,0.5116750000161119,300,4.501759284449558e-14,0
velocity_obstacle_proxy,Velocity-obstacle proxy,mixed_corridor,573000,12,589213553d70a11e000eccd9b01f9630640659f66d01175fef3be98b28a698a8,1,1,0,0,0,target_reached,26.25,0.2712524609761474,0.008812945650860993,0.24166666666666425,0.19428571428571428,0.19428571428571428,0.19428571428571428,0.0,1.0997252990115607e-15,0.0,0.022857142857142857,236.24501751858,804.115583313643,0,0.2818414999928791,175,4.6249817819244975e-14,0
cbf_wrench_local,Local CBF wrench filter,mixed_corridor,573000,12,589213553d70a11e000eccd9b01f9630640659f66d01175fef3be98b28a698a8,0,0,0,1,0,timeout,45.0,8.360170081124501,0.0007191668748913749,0.08857727591807257,0.8666666666666667,0.0,0.0,6866.149614975482,8.279684064962404e-16,0.0,0.13,155.52785617507894,651.8397755579547,7200,0.5634120999893639,300,1.591302455776226e-14,0
damped_hamiltonian_raw,Damped Hamiltonian (RAW),mixed_corridor,573000,12,589213553d70a11e000eccd9b01f9630640659f66d01175fef3be98b28a698a8,0,0,1,0,0,collision,45.0,1.9895193617752325,0.019967807444869923,-0.0036490886922497245,0.5,0.5,0.5,0.0,1.3459490792375185e-15,0.0,0.0,193.70380343870806,454.31340221212844,0,0.20296789999702014,120,4.4096962836115984e-14,0
damped_hamiltonian_cbf,Damped Hamiltonian + CBF,mixed_corridor,573000,12,589213553d70a11e000eccd9b01f9630640659f66d01175fef3be98b28a698a8,0,0,0,1,0,timeout,45.0,8.3601700803975,1.325737934854132e-05,0.08805584835584118,0.86,0.0,0.0,7206.726596386372,6.827160707200726e-16,0.0,0.13,147.2320804028557,600.7718759901261,7200,0.5288007000053767,300,7.32410687763558e-15,0
distributed_preview_cbf,Distributed preview-CBF,mixed_corridor,573000,12,589213553d70a11e000eccd9b01f9630640659f66d01175fef3be98b28a698a8,0,0,0,1,0,timeout,45.0,8.36017008097544,0.00022037644930472666,0.11334807193085389,0.8566666666666667,0.0,0.0,6736.245129222985,7.797108059428566e-16,0.0,0.13333333333333333,141.11851478834495,560.4094346829219,7200,0.5288939000165556,300,1.467511591522657e-14,0
centralized_preview_reference,Centralized preview reference,mixed_corridor,573000,12,589213553d70a11e000eccd9b01f9630640659f66d01175fef3be98b28a698a8,0,0,0,1,0,timeout,45.0,8.360170080938735,0.00018466551421747468,0.0918619884526552,0.8533333333333334,0.0,0.0,6693.300066531015,7.465466134150312e-16,0.0,0.13333333333333333,136.9098138903614,535.0083813682886,39600,0.5646832999773324,300,9.565974336450906e-15,0
pose_pd_raw,Pose PD (RAW),mixed_corridor,573001,12,1707c468efebac4db75639e30facb13e633bd6281279a5b87d0d7f6f2d905d92,0,0,1,0,0,collision,45.0,1.1493712476011648,0.02433440996455083,-0.022305527052834007,0.5343511450381679,0.5343511450381679,0.5343511450381679,0.0,1.209249200049847e-15,0.0,0.0,213.1629686434115,480.58442623107766,0,0.2261702000105288,131,4.711755647813113e-14,0
apf_wrench_heuristic,APF wrench heuristic,mixed_corridor,573001,12,1707c468efebac4db75639e30facb13e633bd6281279a5b87d0d7f6f2d905d92,0,0,0,1,0,timeout,45.0,9.071989135729764,0.0007191668748913749,0.24166666666666425,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,9.003362679159285e-16,0.0,0.42,157.92771878234075,719.8390539523502,0,0.4819085999915842,300,4.085620730620576e-14,0
velocity_obstacle_proxy,Velocity-obstacle proxy,mixed_corridor,573001,12,1707c468efebac4db75639e30facb13e633bd6281279a5b87d0d7f6f2d905d92,1,1,0,0,0,target_reached,25.2,0.270574690842207,0.014408589059984767,0.24166666666666425,0.17857142857142858,0.17857142857142858,0.17857142857142858,0.0,1.6596271885087961e-15,0.0,0.023809523809523808,246.69975280490837,1002.6148020413264,0,0.2678670000168495,168,4.4097521871147934e-14,0
cbf_wrench_local,Local CBF wrench filter,mixed_corridor,573001,12,1707c468efebac4db75639e30facb13e633bd6281279a5b87d0d7f6f2d905d92,0,0,0,1,0,timeout,45.0,8.360170081124501,0.0007191668748913749,0.08857727591807257,0.8633333333333333,0.0,0.0,6844.890730139979,6.584245778072776e-16,0.0,0.13,158.95096631717456,650.876595451362,7200,0.5119173999992199,300,7.993605777301127e-15,0
damped_hamiltonian_raw,Damped Hamiltonian (RAW),mixed_corridor,573001,12,1707c468efebac4db75639e30facb13e633bd6281279a5b87d0d7f6f2d905d92,0,0,1,0,0,collision,45.0,1.963882539935765,0.020726074483950807,-0.044253981975655055,0.5041322314049587,0.5041322314049587,0.5041322314049587,0.0,1.2089416668752302e-15,0.0,0.0,196.67457848838237,461.1205925638892,0,0.20570009999210015,121,4.41684618094355e-14,0
damped_hamiltonian_cbf,Damped Hamiltonian + CBF,mixed_corridor,573001,12,1707c468efebac4db75639e30facb13e633bd6281279a5b87d0d7f6f2d905d92,0,0,0,1,0,timeout,45.0,8.3601700803975,1.325737934854132e-05,0.08805584835584118,0.86,0.0,0.0,7185.642025017918,1.0207482663789898e-15,0.0,0.13,151.2082361678158,611.157488732399,7200,0.5390462999930605,300,1.0168091383860044e-14,0
distributed_preview_cbf,Distributed preview-CBF,mixed_corridor,573001,12,1707c468efebac4db75639e30facb13e633bd6281279a5b87d0d7f6f2d905d92,0,0,0,1,0,timeout,45.0,8.36017008097544,0.00022037644930472666,0.11334807193085966,0.8533333333333334,0.0,0.0,6713.699192473428,7.810782490957681e-16,0.0,0.13333333333333333,144.89359016854326,563.9446608445268,7200,0.5280500000226311,300,1.787562503581584e-14,0
centralized_preview_reference,Centralized preview reference,mixed_corridor,573001,12,1707c468efebac4db75639e30facb13e633bd6281279a5b87d0d7f6f2d905d92,0,0,0,1,0,timeout,45.0,8.360170080938735,0.00018466551421747468,0.09186198845266652,0.85,0.0,0.0,6670.467325988024,6.047110623485869e-16,0.0,0.13333333333333333,140.4698210321033,539.7919493902791,39600,0.5379260999907274,300,7.32410687763558e-15,0
