world_key,method,iteration,potential,continuous_deficit,normalized_deficit,continuous_distance,fixed_point_residual,positive_correlation,consensus_residual,simplex_violation,objective,primal,dual,complementarity,stationarity,consensus,kkt
E3:uniform:p0.85:cv0.65:r21,fii_smith_R,2400,-0.3833438601530281,0.2174678790727942,0.0135107731943932,664.6165471789659,0.009312947790378341,0.013177399710143475,0.0009795553878569985,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_smith_R,2500,-0.3807293206181754,0.2173920509728955,0.013512541767298658,660.0781329306301,0.009171422851056722,0.012966857540464723,0.0009683883268055527,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_smith_R,2600,-0.37815646054659097,0.21732755126810588,0.013514912441629279,655.6119827687527,0.009033104067228367,0.01276004149481195,0.0009573652619596405,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_smith_R,2700,-0.3756245484280248,0.2172633423253636,0.013517362170831326,651.2169145188527,0.008897882909239102,0.012556912781962113,0.0009464909395878277,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_smith_R,2800,-0.37313286698808734,0.2171966827607843,0.013519709333711827,646.891705427716,0.008765658124475906,0.01235738621448949,0.0009357558557379061,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_smith_R,2900,-0.3706807123150658,0.21712729331080638,0.01352193294377313,642.6351357586261,0.008636315143814034,0.012161390853131355,0.0009251536659873996,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_smith_R,3000,-0.36826739368109984,0.21705466780274563,0.01352401243383261,638.4460102805876,0.008509752703170044,0.011968856972278077,0.0009146797475007793,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_bnn_R,0,-3.6165753547960837,15.192244963657469,0.713895675399827,809.39030374028,0.325640926970943,11.047778727302921,2.216679096708653,1.1102230246251565e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_bnn_R,100,-0.5510435747841345,2.4142773132139084,0.11336802342577046,818.3606832617929,0.06598136564415696,1.167671603895974,0.0047886495806685045,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_bnn_R,200,-0.4755901915844205,0.6194493282741043,0.02914006211966902,816.570259391717,0.016737158397214055,0.0755807253307945,0.0014412578608896725,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_bnn_R,300,-0.46849817361504237,0.19928074940872875,0.009406240298943547,812.4000525038841,0.00971344150137281,0.018776278142252495,0.0008466641624657873,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_bnn_R,400,-0.46516037446724967,0.11555303526023764,0.005477848740920832,807.2272858943278,0.009538609397956109,0.01595327555487447,0.0008100050735228773,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_bnn_R,500,-0.4620045315796901,0.10477218850081726,0.004976208163429474,801.804306514679,0.009467463111401172,0.0156254767507107,0.0007914057961389346,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_bnn_R,600,-0.4589073060898199,0.10320635888751539,0.004903442622937515,796.4349863428392,0.009324562870198306,0.015345700186116713,0.0007772022491976215,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_bnn_R,700,-0.45586514098444975,0.1028814472170474,0.004888342725529182,791.1552000539301,0.009174257082122961,0.01507455496061869,0.0007638822068360554,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_bnn_R,800,-0.4528764338813678,0.10272624228990068,0.0048811397431185455,785.9673992861888,0.009026846075130797,0.014811145874937651,0.0007509703071078401,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_bnn_R,900,-0.4502212233454654,0.1277341744740106,0.006847622776982809,781.2544740241185,0.008104035834345725,0.012641139201827706,0.0006274265978743977,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_bnn_R,1000,-0.44771955448692624,0.13221506744992695,0.00707522461590071,776.8865634636056,0.007951376639092534,0.012424520402914738,0.0006182935970675075,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_bnn_R,1100,-0.4452596515649767,0.1326190672563392,0.007097117652819951,772.6137621163765,0.007828346099211392,0.012219698156359003,0.0006090258077013207,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_bnn_R,1200,-0.44284001136376905,0.13242723750717467,0.007089048279361965,768.4142267445679,0.007712244425164387,0.012020488181938809,0.0005998176551039034,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_bnn_R,1300,-0.4404595510178651,0.1321512985851534,0.007076742109163758,764.2831809245912,0.007600018173843344,0.011826559425933643,0.0005908046263171313,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_bnn_R,1400,-0.43811723631926036,0.13186687826541466,0.0070639992890391134,760.2184006780029,0.007491129229438256,0.011637724859762801,0.0005820053723285117,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_bnn_R,1500,-0.43581206989963683,0.1315846314355973,0.007051317570115345,756.2180949926055,0.0073846446375241395,0.011453757699822039,0.0005734170175526237,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_bnn_R,1600,-0.43354309351342263,0.13130092897460166,0.007038289110454676,752.2806241974553,0.007279641557322745,0.01127447211331341,0.0005650233330392415,4.440892098500626e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_bnn_R,1700,-0.4313093921712626,0.1310188679207993,0.007025298598291485,748.4043793431829,0.0071775958229442945,0.011099718472020507,0.0005568246283024594,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_bnn_R,1800,-0.42911008454411403,0.13074097725761114,0.0070125133011461616,744.5878158085491,0.007078365718104024,0.010929316740387851,0.0005488165705912982,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_bnn_R,1900,-0.4270448444466562,0.14692833059923593,0.00875779511584962,740.9363549947062,0.0065214050374594575,0.00920992088420174,0.0005847796267157586,3.3306690738754696e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_bnn_R,2000,-0.4252255606873909,0.1631650575290724,0.009670756202768138,737.6779420497759,0.006416687421246413,0.00903063397439722,0.00060053418608956,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_bnn_R,2100,-0.42343754597578087,0.17019913492783623,0.0100593143727149,734.5274045297185,0.006309639644307333,0.008894176286970513,0.0006020071855303376,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_bnn_R,2200,-0.42167506620254186,0.17317181490133926,0.010224780695168634,731.4473959702134,0.0062203606590082484,0.00877053320815174,0.0005996577999188614,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_bnn_R,2300,-0.41993655160982,0.1743302687232866,0.010290555069598528,728.4212318974401,0.006138253485834326,0.008651374586158214,0.0005956246241474209,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_bnn_R,2400,-0.41822129531522567,0.1746787623296182,0.010311809261042693,725.4410089044698,0.006059960758351007,0.008535034089083847,0.0005908821293535187,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_bnn_R,2500,-0.41652877359803797,0.17466693085282436,0.01031324905660047,722.5027443529864,0.005984241102516581,0.008421148940883149,0.0005858708465375346,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_bnn_R,2600,-0.41485850966267973,0.17449641298714624,0.010305955273595346,719.604216865606,0.005910572259068345,0.008309605602353342,0.0005807886297810661,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_bnn_R,2700,-0.4132100460573377,0.1742577543660513,0.01029490434935243,716.7440041533739,0.00583870753666351,0.008200336130354412,0.0005757237451430739,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_bnn_R,2800,-0.41158293898021014,0.1739955628392824,0.010282567609203985,713.921025968283,0.005768245442778631,0.008093283551461699,0.0005707193590476019,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_bnn_R,2900,-0.41008525369101256,0.19281720351268916,0.012308868880054002,711.2244501098822,0.005189942175450305,0.006764960125965852,0.0005882818191720858,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_bnn_R,3000,-0.40875438658514657,0.2111131569055349,0.013430313264584326,708.775809757764,0.005099664746719808,0.006610772078313773,0.0006017765559658911,3.3306690738754696e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_logit_R,0,-3.6165753547960837,15.192244963657469,0.713895675399827,809.39030374028,0.20996027493475172,6.499190663285856,2.216679096708653,1.1102230246251565e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_logit_R,100,-0.9296764439509104,5.801526918728925,0.2741855308614475,820.77066176482,0.16310656665360104,6.351123254227598,0.007477565859936843,1.1102230246251565e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_logit_R,200,-0.4791928438059241,0.7681670021441072,0.03607212486393141,817.904844035353,0.03378574308874262,0.1263413572810027,0.0039431256446553955,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_logit_R,300,-0.4696446381206626,0.5808053183219855,0.02724532728958773,807.3093045561675,0.02567143733894022,0.029020949666267976,0.0024706675188573175,3.3306690738754696e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_logit_R,400,-0.4644054617260245,0.5765169199936615,0.02704163956831518,798.3303740032438,0.021255894794841676,0.023729509346901857,0.0020758201788047227,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_logit_R,500,-0.4600722704747056,0.5738320547294862,0.02691366187152011,790.8800026899281,0.01760345045151465,0.01969079912890428,0.0017480499296252435,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_logit_R,600,-0.4564753583613343,0.5715918451537298,0.026806883308173268,784.6956215172279,0.01458655854773243,0.016350056034807655,0.0014720899029521286,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_logit_R,700,-0.45348788115750455,0.5697177171093486,0.026717560567135812,779.5592599965901,0.012093923132563739,0.013583911421195295,0.0012399031709584274,3.3306690738754696e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_logit_R,800,-0.4510051223675254,0.5681493164686628,0.02664281509559141,775.2908260736983,0.010033788163760266,0.011292543498110036,0.001044647789273434,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_logit_R,900,-0.4489405423871896,0.566836323154071,0.026580247013215486,771.7414846515585,0.008330526849579517,0.009393608053930424,0.0008805016219677435,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_logit_R,1000,-0.44722259934269426,0.5657367514880463,0.026527854020631736,768.788193891402,0.006921797491179155,0.007819152152385045,0.0007425285492195849,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_logit_R,1100,-0.44579212947613656,0.5648155639924859,0.026483965249533337,766.3292013579337,0.005756201852745067,0.006513084409312085,0.0006265557766463955,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_logit_R,1200,-0.44460018778837934,0.5640435164289244,0.02644718615392161,764.2803308328589,0.004791357301007333,0.005429092024580922,0.0005290637772068477,4.440892098500626e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_logit_R,1300,-0.44360626769928524,0.5633961953036319,0.026416352589439862,762.5719204745311,0.003992309477035554,0.004528925306103076,0.0004470892208754045,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_logit_R,1400,-0.4427768328833877,0.562853215729131,0.02639049254669823,761.1462976102181,0.0033302252405654925,0.0037809845965216995,0.0003781404246218097,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_logit_R,1500,-0.44208410627309874,0.5623975528972771,0.026368794261091844,759.9556957038058,0.0027813163040382735,0.003159156086397391,0.00032012440030108376,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_logit_R,1600,-0.44150507095269054,0.5620149848810811,0.026350579634995763,758.9605357158749,0.0023259527569491917,0.0026418525022125503,0.00027128436293047934,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_logit_R,1700,-0.44102064566985116,0.5616936281973963,0.026335282085820255,758.1280077988373,0.0019479329071515217,0.0022112224675880257,0.00023014649755194163,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_logit_R,1800,-0.4406150042755241,0.561423550658823,0.026322428081368088,757.430900568914,0.0016338818104907106,0.001852498754705296,0.00019547480922471017,1.1102230246251565e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_logit_R,1900,-0.4402750138196581,0.5611964486231322,0.02631162174719648,756.8466344985103,0.0013727557508778022,0.0015534609201582575,0.00016623295791673393,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_logit_R,2000,-0.4399957851347114,0.5613075905596787,0.026316838834493206,756.3589147369227,0.0011421872645598343,0.0012534786158262708,0.00014045594746731136,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fii_logit_R,2078,-0.4398102294289044,0.5612848564448889,0.026316428804149417,756.0376594744239,0.0009998824447851932,0.001116312224082966,0.00012431275827042557,1.1102230246251565e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r21,fiii_central_vgne_R,23,,,,,,,,,0.2620069380273186,2.482534153247273e-16,0.0,1.929983890626992e-17,3.928152898184059e-05,0.0,3.928152898184059e-05
E3:uniform:p0.85:cv0.65:r21,fiii_distributed_vgne_R,0,,,,,,,,1.1102230246251565e-16,0.4928917388005453,0.5123760242457198,0.0,0.0,0.01879200629126223,0.0,0.5127205181405375
E3:uniform:p0.85:cv0.65:r21,fiii_distributed_vgne_R,100,,,,,,,,2.220446049250313e-16,0.36752041315553513,0.03912149677037802,0.0,0.020295384475770367,0.019081281725443856,0.018886674368467134,0.051606161662734705
E3:uniform:p0.85:cv0.65:r21,fiii_distributed_vgne_R,200,,,,,,,,2.220446049250313e-16,0.2920362454180443,0.033289713082686176,0.0,0.0014785708749602189,0.010157131797239555,0.009245206525587496,0.03604209121301244
E3:uniform:p0.85:cv0.65:r21,fiii_distributed_vgne_R,300,,,,,,,,2.220446049250313e-16,0.2749909860381503,0.04881883802191725,0.0,0.005178007526734769,0.004735054746759307,0.005147726955851833,0.04958841138838717
E3:uniform:p0.85:cv0.65:r21,fiii_distributed_vgne_R,400,,,,,,,,1.1102230246251565e-16,0.27439865956962006,0.021345398986866954,0.0,0.00353645411434737,0.0033854113120054545,0.0048219275265685676,0.022424195870406578
