campaign_id,experiment,world_key,world_id,world_seed,scenario,N,K,capacity_cv,pressure,implementation_version,graph_regime,radius,radius_over_rc,graph_seed,graph_n_edges,graph_mean_degree,graph_min_degree,graph_diameter,graph_components,graph_lambda_2,graph_connected,method,algorithm_status,cycle_observed,consistent,raw_certificate,distance_cost,capacity_deficit,robot_conflict,excess_capacity,assigned_robots,max_coalition_size,unserved_loads,rounds,messages,bytes,messages_per_agent,bytes_per_agent,runtime_ms,oracle_status,oracle_objective,oracle_bound,oracle_gap,oracle_runtime_s,oracle_feasible,oracle_certified,optimality_gap,feasible,method_family,terminal_phase,commits,quota_commits,geometry_commits,rejected_stale,rejected_conflict,max_parallel_commits,potential_monotone,unilateral_local_minimum,pair_local_minimum
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:clustered:p0.7:cv0.65:r1,clustered-p0.7-r1,3773594120,clustered,16,5,0.65,0.7,sp1-n3-1.1,medium,57.29660522866018,1.5,3773594120.0,66,8.25,5,3,1,2.034626399950775,True,weighted_grape,CONVERGED,False,True,FEASIBLE,453.0010846574967,0.0,0,11.39682576401244,11,4,0,193,7385,309774,461.5625,19360.875,145.74770000763235,OPTIMAL,283.494303413553,283.494303413553,0.0,0.0146208999794907,True,True,0.597919532078471,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:clustered:p0.7:cv0.65:r1,clustered-p0.7-r1,3773594120,clustered,16,5,0.65,0.7,sp1-n3-1.1,medium,57.29660522866018,1.5,3773594120.0,66,8.25,5,3,1,2.034626399950775,True,weighted_pair_grape,CONVERGED,False,True,FEASIBLE,386.1475876588548,0.0,0,8.205552875405283,10,4,0,241,8679,364122,542.4375,22757.625,303.8579999702051,OPTIMAL,283.494303413553,283.494303413553,0.0,0.0146208999794907,True,True,0.3620999893445983,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:clustered:p0.7:cv0.65:r2,clustered-p0.7-r2,2947113664,clustered,16,5,0.65,0.7,sp1-n3-1.1,medium,54.84194678415028,1.5,2947113664.0,69,8.625,4,2,1,3.021787269770401,True,capacity_cbba_rb,QUIESCENT_OBSERVED,True,True,CAPACITY_DEFICIT,413.6055571922832,2.245793130879904,0,12.98262189636164,12,4,2,25,1183,187681,73.9375,11730.0625,34.24030001042411,OPTIMAL,286.6148432671346,286.6148432671345,0.0,0.0273467000224627,True,True,,False,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:clustered:p0.7:cv0.65:r2,clustered-p0.7-r2,2947113664,clustered,16,5,0.65,0.7,sp1-n3-1.1,medium,54.84194678415028,1.5,2947113664.0,69,8.625,4,2,1,3.021787269770401,True,weighted_grape,CONVERGED,False,True,FEASIBLE,380.6264006188717,0.0,0,8.613189985385969,11,3,0,193,7758,325422,484.875,20338.875,148.5547000193037,OPTIMAL,286.6148432671346,286.6148432671345,0.0,0.0273467000224627,True,True,0.3280065898893982,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:clustered:p0.7:cv0.65:r2,clustered-p0.7-r2,2947113664,clustered,16,5,0.65,0.7,sp1-n3-1.1,medium,54.84194678415028,1.5,2947113664.0,69,8.625,4,2,1,3.021787269770401,True,weighted_pair_grape,CONVERGED,False,True,FEASIBLE,379.1842816036012,0.0,0,8.613189985385972,11,3,0,225,8323,349152,520.1875,21822.0,254.3979999609292,OPTIMAL,286.6148432671346,286.6148432671345,0.0,0.0273467000224627,True,True,0.322975032560295,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:clustered:p0.7:cv0.65:r3,clustered-p0.7-r3,1254714329,clustered,16,5,0.65,0.7,sp1-n3-1.1,medium,46.33176831395416,1.5,1254714329.0,50,6.25,3,4,1,0.8071167359467337,True,capacity_cbba_rb,QUIESCENT_OBSERVED,True,True,CAPACITY_DEFICIT,374.37702478210576,0.2260529093687706,0,10.19529119772309,10,3,1,31,1276,154532,79.75,9658.25,35.21349997026846,OPTIMAL,254.70441248273076,254.70441248273076,0.0,0.0499071999802254,True,True,,False,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:clustered:p0.7:cv0.65:r3,clustered-p0.7-r3,1254714329,clustered,16,5,0.65,0.7,sp1-n3-1.1,medium,46.33176831395416,1.5,1254714329.0,50,6.25,3,4,1,0.8071167359467337,True,weighted_grape,CONVERGED,False,True,FEASIBLE,309.3326463465996,0.0,0,5.7396753484295,10,3,0,177,5258,220536,328.625,13783.5,110.97959999460728,OPTIMAL,254.70441248273076,254.70441248273076,0.0,0.0499071999802254,True,True,0.2144769826772149,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:clustered:p0.7:cv0.65:r3,clustered-p0.7-r3,1254714329,clustered,16,5,0.65,0.7,sp1-n3-1.1,medium,46.33176831395416,1.5,1254714329.0,50,6.25,3,4,1,0.8071167359467337,True,weighted_pair_grape,CONVERGED,False,True,FEASIBLE,300.597359769913,0.0,0,5.7396753484295,10,3,0,209,5697,238974,356.0625,14935.875,217.69730001688004,OPTIMAL,254.70441248273076,254.70441248273076,0.0,0.0499071999802254,True,True,0.1801812023586119,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:clustered:p0.7:cv0.65:r4,clustered-p0.7-r4,2972087177,clustered,16,5,0.65,0.7,sp1-n3-1.1,medium,50.79812839532173,1.5,2972087177.0,52,6.5,3,3,1,1.00007525371521,True,capacity_cbba_rb,QUIESCENT_OBSERVED,True,True,FEASIBLE,512.3071274564666,0.0,0,17.68211734144117,13,4,0,26,836,116716,52.25,7294.75,38.5101999854669,OPTIMAL,289.6954696130673,289.6954696130673,0.0,0.0171661999775096,True,True,0.7684333418839143,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:clustered:p0.7:cv0.65:r4,clustered-p0.7-r4,2972087177,clustered,16,5,0.65,0.7,sp1-n3-1.1,medium,50.79812839532173,1.5,2972087177.0,52,6.5,3,3,1,1.00007525371521,True,weighted_grape,CONVERGED,False,True,FEASIBLE,569.8541746789273,0.0,0,17.23088103246493,13,4,0,225,7120,298728,445.0,18670.5,134.0677000116557,OPTIMAL,289.6954696130673,289.6954696130673,0.0,0.0171661999775096,True,True,0.9670800355975704,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:clustered:p0.7:cv0.65:r4,clustered-p0.7-r4,2972087177,clustered,16,5,0.65,0.7,sp1-n3-1.1,medium,50.79812839532173,1.5,2972087177.0,52,6.5,3,3,1,1.00007525371521,True,weighted_pair_grape,CONVERGED,False,True,FEASIBLE,443.97208239347634,0.0,0,12.854330997723054,13,4,0,337,10227,429222,639.1875,26826.375,464.9830999551341,OPTIMAL,289.6954696130673,289.6954696130673,0.0,0.0171661999775096,True,True,0.5325475506623183,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:clustered:p0.7:cv0.65:r5,clustered-p0.7-r5,1522463948,clustered,16,5,0.65,0.7,sp1-n3-1.1,medium,58.875135324894885,1.5,1522463948.0,69,8.625,4,3,1,2.9111537242663705,True,capacity_cbba_rb,QUIESCENT_OBSERVED,True,True,CAPACITY_DEFICIT,268.1834185554954,1.025157772453548,0,11.454199128442667,9,3,1,27,1408,221548,88.0,13846.75,47.68949997378513,OPTIMAL,220.2664129341001,220.2664129341001,0.0,0.0258141999947838,True,True,,False,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:clustered:p0.7:cv0.65:r5,clustered-p0.7-r5,1522463948,clustered,16,5,0.65,0.7,sp1-n3-1.1,medium,58.875135324894885,1.5,1522463948.0,69,8.625,4,3,1,2.9111537242663705,True,weighted_grape,CONVERGED,False,True,FEASIBLE,237.52487508386704,0.0,0,11.322050425161972,9,2,0,161,6445,270276,402.8125,16892.25,118.0951000424102,OPTIMAL,220.2664129341001,220.2664129341001,0.0,0.0258141999947838,True,True,0.0783526726561366,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:clustered:p0.7:cv0.65:r5,clustered-p0.7-r5,1522463948,clustered,16,5,0.65,0.7,sp1-n3-1.1,medium,58.875135324894885,1.5,1522463948.0,69,8.625,4,3,1,2.9111537242663705,True,weighted_pair_grape,CONVERGED,False,True,FEASIBLE,237.52487508386704,0.0,0,11.322050425161972,9,2,0,177,6445,270276,402.8125,16892.25,171.5812999755144,OPTIMAL,220.2664129341001,220.2664129341001,0.0,0.0258141999947838,True,True,0.0783526726561366,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:clustered:p0.7:cv0.65:r6,clustered-p0.7-r6,1022133965,clustered,16,5,0.65,0.7,sp1-n3-1.1,medium,42.90710623246026,1.5,1022133965.0,53,6.625,2,3,1,1.1128039716094436,True,capacity_cbba_rb,QUIESCENT_OBSERVED,True,True,FEASIBLE,360.5884760111686,0.0,0,8.085066103425198,12,4,0,24,767,118365,47.9375,7397.8125,29.716200020629916,OPTIMAL,275.1810462001372,275.18104620013713,0.0,0.0980404000147245,True,True,0.3103681412306108,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:clustered:p0.7:cv0.65:r6,clustered-p0.7-r6,1022133965,clustered,16,5,0.65,0.7,sp1-n3-1.1,medium,42.90710623246026,1.5,1022133965.0,53,6.625,2,3,1,1.1128039716094436,True,weighted_grape,CONVERGED,False,True,FEASIBLE,347.1165849566352,0.0,0,5.651674401886099,10,3,0,177,5665,237612,354.0625,14850.75,87.13440003339201,OPTIMAL,275.1810462001372,275.18104620013713,0.0,0.0980404000147245,True,True,0.2614116769662245,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:clustered:p0.7:cv0.65:r6,clustered-p0.7-r6,1022133965,clustered,16,5,0.65,0.7,sp1-n3-1.1,medium,42.90710623246026,1.5,1022133965.0,53,6.625,2,3,1,1.1128039716094436,True,weighted_pair_grape,CONVERGED,False,True,FEASIBLE,286.04864221374874,0.0,0,3.387964614064915,10,3,0,241,7127,299016,445.4375,18688.5,297.4357000202872,OPTIMAL,275.1810462001372,275.18104620013713,0.0,0.0980404000147245,True,True,0.0394925310579262,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:clustered:p0.7:cv0.65:r7,clustered-p0.7-r7,277741776,clustered,16,5,0.65,0.7,sp1-n3-1.1,medium,55.34321844376642,1.5,277741776.0,61,7.625,4,3,1,2.220443775362177,True,capacity_cbba_rb,QUIESCENT_OBSERVED,True,True,FEASIBLE,306.2380224862292,0.0,0,11.567352500011712,10,3,0,24,859,145581,53.6875,9098.8125,39.98800000408664,OPTIMAL,235.9171199050056,235.9171199050056,0.0,0.0179222000297158,True,True,0.2980746060715687,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:clustered:p0.7:cv0.65:r7,clustered-p0.7-r7,277741776,clustered,16,5,0.65,0.7,sp1-n3-1.1,medium,55.34321844376642,1.5,277741776.0,61,7.625,4,3,1,2.220443775362177,True,weighted_grape,CONVERGED,False,True,FEASIBLE,298.93124769926527,0.0,0,6.984344432579245,9,2,0,161,5738,240630,358.625,15039.375,115.58109999168664,OPTIMAL,235.9171199050056,235.9171199050056,0.0,0.0179222000297158,True,True,0.2671028190732106,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:clustered:p0.7:cv0.65:r7,clustered-p0.7-r7,277741776,clustered,16,5,0.65,0.7,sp1-n3-1.1,medium,55.34321844376642,1.5,277741776.0,61,7.625,4,3,1,2.220443775362177,True,weighted_pair_grape,CONVERGED,False,True,FEASIBLE,239.15821143166028,0.0,0,6.984344432579245,9,2,0,193,6282,263478,392.625,16467.375,202.82979996409267,OPTIMAL,235.9171199050056,235.9171199050056,0.0,0.0179222000297158,True,True,0.0137382633696092,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:clustered:p0.7:cv0.65:r8,clustered-p0.7-r8,943851320,clustered,16,5,0.65,0.7,sp1-n3-1.1,medium,46.84196227679857,1.5,943851320.0,63,7.875,2,3,1,0.8380745612409285,True,capacity_cbba_rb,QUIESCENT_OBSERVED,True,True,FEASIBLE,376.1885100961108,0.0,0,11.301115690019628,12,4,0,25,1049,144935,65.5625,9058.4375,34.20589998131618,OPTIMAL,220.14092419012945,220.14092419012948,0.0,0.0131470000487752,True,True,0.7088531425043325,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:clustered:p0.7:cv0.65:r8,clustered-p0.7-r8,943851320,clustered,16,5,0.65,0.7,sp1-n3-1.1,medium,46.84196227679857,1.5,943851320.0,63,7.875,2,3,1,0.8380745612409285,True,weighted_grape,CONVERGED,False,True,FEASIBLE,273.42034511363033,0.0,0,6.860738520902783,9,2,0,161,5770,241962,360.625,15122.625,111.84869997669011,OPTIMAL,220.14092419012945,220.14092419012948,0.0,0.0131470000487752,True,True,0.2420241539346176,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:clustered:p0.7:cv0.65:r8,clustered-p0.7-r8,943851320,clustered,16,5,0.65,0.7,sp1-n3-1.1,medium,46.84196227679857,1.5,943851320.0,63,7.875,2,3,1,0.8380745612409285,True,weighted_pair_grape,CONVERGED,False,True,FEASIBLE,273.42034511363033,0.0,0,6.860738520902783,9,2,0,177,5770,241962,360.625,15122.625,157.0736999856308,OPTIMAL,220.14092419012945,220.14092419012948,0.0,0.0131470000487752,True,True,0.2420241539346176,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:clustered:p0.7:cv0.65:r9,clustered-p0.7-r9,666686024,clustered,16,5,0.65,0.7,sp1-n3-1.1,medium,46.78083344741584,1.5,666686024.0,42,5.25,2,5,1,0.3936878520066659,True,capacity_cbba_rb,QUIESCENT_OBSERVED,True,True,FEASIBLE,561.8117079063103,0.0,0,14.342882145631345,13,4,0,30,806,97370,50.375,6085.625,25.12800000840798,OPTIMAL,329.1785259842949,329.1785259842948,0.0,0.0429264999693259,True,True,0.7067082557296412,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:clustered:p0.7:cv0.65:r9,clustered-p0.7-r9,666686024,clustered,16,5,0.65,0.7,sp1-n3-1.1,medium,46.78083344741584,1.5,666686024.0,42,5.25,2,5,1,0.3936878520066659,True,weighted_grape,CONVERGED,False,True,FEASIBLE,510.4405095747349,0.0,0,10.895403602405654,12,4,0,209,5612,235452,350.75,14715.75,128.53019998874515,OPTIMAL,329.1785259842949,329.1785259842948,0.0,0.0429264999693259,True,True,0.5506494782684823,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:clustered:p0.7:cv0.65:r9,clustered-p0.7-r9,666686024,clustered,16,5,0.65,0.7,sp1-n3-1.1,medium,46.78083344741584,1.5,666686024.0,42,5.25,2,5,1,0.3936878520066659,True,weighted_pair_grape,CONVERGED,False,True,FEASIBLE,482.98996133797255,0.0,0,7.200966971586608,12,4,0,289,7129,299166,445.5625,18697.875,376.0863000061363,OPTIMAL,329.1785259842949,329.1785259842948,0.0,0.0429264999693259,True,True,0.4672584121146955,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:clustered:p0.7:cv0.65:r10,clustered-p0.7-r10,1141785421,clustered,16,5,0.65,0.7,sp1-n3-1.1,medium,77.91664342450666,1.5,1141785421.0,94,11.75,5,2,1,4.842588412611997,True,capacity_cbba_rb,QUIESCENT_OBSERVED,True,True,FEASIBLE,597.5583297376991,0.0,0,19.275161686029723,13,4,0,23,1165,228115,72.8125,14257.1875,48.74509997898713,OPTIMAL,311.3840207746381,311.3840207746381,0.0,0.0288093999843113,True,True,0.919039802527881,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:clustered:p0.7:cv0.65:r10,clustered-p0.7-r10,1141785421,clustered,16,5,0.65,0.7,sp1-n3-1.1,medium,77.91664342450666,1.5,1141785421.0,94,11.75,5,2,1,4.842588412611997,True,weighted_grape,CONVERGED,False,True,FEASIBLE,436.0264039115413,0.0,0,5.7687719138552005,10,3,0,177,9216,386508,576.0,24156.75,137.93409999925643,OPTIMAL,311.3840207746381,311.3840207746381,0.0,0.0288093999843113,True,True,0.4002850975680355,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:clustered:p0.7:cv0.65:r10,clustered-p0.7-r10,1141785421,clustered,16,5,0.65,0.7,sp1-n3-1.1,medium,77.91664342450666,1.5,1141785421.0,94,11.75,5,2,1,4.842588412611997,True,weighted_pair_grape,CONVERGED,False,True,FEASIBLE,387.26278179306814,0.0,0,5.768771913855201,10,3,0,209,9979,418554,623.6875,26159.625,331.1200000462122,OPTIMAL,311.3840207746381,311.3840207746381,0.0,0.0288093999843113,True,True,0.2436822571359458,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:clustered:p0.7:cv0.65:r11,clustered-p0.7-r11,4137729937,clustered,16,5,0.65,0.7,sp1-n3-1.1,medium,56.645017027336976,1.5,4137729937.0,64,8.0,3,3,1,1.8375166271741592,True,capacity_cbba_rb,QUIESCENT_OBSERVED,True,True,CAPACITY_DEFICIT,487.265342374895,0.353048687605588,0,11.991077383531094,11,3,1,28,1468,206628,91.75,12914.25,41.38080001575872,OPTIMAL,339.2201217043557,339.2201217043557,0.0,0.0379671999835409,True,True,,False,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:clustered:p0.7:cv0.65:r11,clustered-p0.7-r11,4137729937,clustered,16,5,0.65,0.7,sp1-n3-1.1,medium,56.645017027336976,1.5,4137729937.0,64,8.0,3,3,1,1.8375166271741592,True,weighted_grape,CONVERGED,False,True,FEASIBLE,453.5124429131385,0.0,0,9.759750247455017,11,3,0,193,7204,302184,450.25,18886.5,145.56130004348233,OPTIMAL,339.2201217043557,339.2201217043557,0.0,0.0379671999835409,True,True,0.336926714826172,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:clustered:p0.7:cv0.65:r11,clustered-p0.7-r11,4137729937,clustered,16,5,0.65,0.7,sp1-n3-1.1,medium,56.645017027336976,1.5,4137729937.0,64,8.0,3,3,1,1.8375166271741592,True,weighted_pair_grape,CONVERGED,False,True,FEASIBLE,424.067030904959,0.0,0,7.802279237136855,11,3,0,257,8947,375390,559.1875,23461.875,372.1678999718279,OPTIMAL,339.2201217043557,339.2201217043557,0.0,0.0379671999835409,True,True,0.250123456044718,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:clustered:p0.7:cv0.65:r12,clustered-p0.7-r12,1407961764,clustered,16,5,0.65,0.7,sp1-n3-1.1,medium,59.19102576212504,1.5,1407961764.0,103,12.875,6,2,1,5.4297150363404345,True,capacity_cbba_rb,QUIESCENT_OBSERVED,True,True,FEASIBLE,323.4377155986907,0.0,0,12.876035132868434,12,4,0,22,1043,242965,65.1875,15185.3125,39.97209999943152,OPTIMAL,241.04325751483591,241.04325751483591,0.0,0.0336239000316709,True,True,0.3418243635326888,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:clustered:p0.7:cv0.65:r12,clustered-p0.7-r12,1407961764,clustered,16,5,0.65,0.7,sp1-n3-1.1,medium,59.19102576212504,1.5,1407961764.0,103,12.875,6,2,1,5.4297150363404345,True,weighted_grape,CONVERGED,False,True,FEASIBLE,332.3878427073249,0.0,0,7.646175614870886,10,3,0,177,10076,422574,629.75,26410.875,141.93649997469038,OPTIMAL,241.04325751483591,241.04325751483591,0.0,0.0336239000316709,True,True,0.3789551557436401,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:clustered:p0.7:cv0.65:r12,clustered-p0.7-r12,1407961764,clustered,16,5,0.65,0.7,sp1-n3-1.1,medium,59.19102576212504,1.5,1407961764.0,103,12.875,6,2,1,5.4297150363404345,True,weighted_pair_grape,CONVERGED,False,True,FEASIBLE,245.99470625319157,0.0,0,4.580074760047539,10,3,0,289,15436,647694,964.75,40480.875,818.6247000121512,OPTIMAL,241.04325751483591,241.04325751483591,0.0,0.0336239000316709,True,True,0.0205417433758787,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:clustered:p0.7:cv0.65:r13,clustered-p0.7-r13,3766880706,clustered,16,5,0.65,0.7,sp1-n3-1.1,medium,49.06595798898304,1.5,3766880706.0,49,6.125,3,3,1,1.3019186727191734,True,capacity_cbba_rb,QUIESCENT_OBSERVED,True,True,FEASIBLE,656.9034792968666,0.0,0,21.79918145276411,15,5,0,26,782,112490,48.875,7030.625,26.86799998627976,OPTIMAL,306.9366782706297,306.9366782706298,0.0,0.0411916999728418,True,True,1.140192182303045,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:clustered:p0.7:cv0.65:r13,clustered-p0.7-r13,3766880706,clustered,16,5,0.65,0.7,sp1-n3-1.1,medium,49.06595798898304,1.5,3766880706.0,49,6.125,3,3,1,1.3019186727191734,True,weighted_grape,CONVERGED,False,True,FEASIBLE,400.4923709375626,0.0,0,4.792348015082791,9,3,0,161,4810,201726,300.625,12607.875,105.17320001963526,OPTIMAL,306.9366782706297,306.9366782706298,0.0,0.0411916999728418,True,True,0.3048045388190582,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:clustered:p0.7:cv0.65:r13,clustered-p0.7-r13,3766880706,clustered,16,5,0.65,0.7,sp1-n3-1.1,medium,49.06595798898304,1.5,3766880706.0,49,6.125,3,3,1,1.3019186727191734,True,weighted_pair_grape,CONVERGED,False,True,FEASIBLE,400.4923709375626,0.0,0,4.792348015082791,9,3,0,177,4810,201726,300.625,12607.875,144.0860999864526,OPTIMAL,306.9366782706297,306.9366782706298,0.0,0.0411916999728418,True,True,0.3048045388190582,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:clustered:p0.7:cv0.65:r14,clustered-p0.7-r14,4258076826,clustered,16,5,0.65,0.7,sp1-n3-1.1,medium,47.06122157835287,1.5,4258076826.0,59,7.375,3,3,1,2.301631338508669,True,capacity_cbba_rb,QUIESCENT_OBSERVED,True,True,FEASIBLE,377.8754588114563,0.0,0,14.1651527387503,12,3,0,26,904,138252,56.5,8640.75,30.02889995696023,OPTIMAL,198.78364644693875,198.78364644693872,0.0,0.0499924999894574,True,True,0.9009383596971218,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:clustered:p0.7:cv0.65:r14,clustered-p0.7-r14,4258076826,clustered,16,5,0.65,0.7,sp1-n3-1.1,medium,47.06122157835287,1.5,4258076826.0,59,7.375,3,3,1,2.301631338508669,True,weighted_grape,CONVERGED,False,True,FEASIBLE,206.74937052181008,0.0,0,6.183402385294348,10,3,0,177,6089,255384,380.5625,15961.5,105.64940003678204,OPTIMAL,198.78364644693875,198.78364644693872,0.0,0.0499924999894574,True,True,0.0400723309852232,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:clustered:p0.7:cv0.65:r14,clustered-p0.7-r14,4258076826,clustered,16,5,0.65,0.7,sp1-n3-1.1,medium,47.06122157835287,1.5,4258076826.0,59,7.375,3,3,1,2.301631338508669,True,weighted_pair_grape,CONVERGED,False,True,FEASIBLE,203.33911532200025,0.0,0,6.183402385294349,10,3,0,209,6565,275376,410.3125,17211.0,235.79619999509305,OPTIMAL,198.78364644693875,198.78364644693872,0.0,0.0499924999894574,True,True,0.0229167185353826,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:clustered:p0.7:cv0.65:r15,clustered-p0.7-r15,3712262661,clustered,16,5,0.65,0.7,sp1-n3-1.1,medium,52.922906552612375,1.5,3712262661.0,68,8.5,2,3,1,1.7913441116581794,True,capacity_cbba_rb,QUIESCENT_OBSERVED,True,True,FEASIBLE,464.4117930213754,0.0,0,15.72003118777595,13,4,0,25,1082,184374,67.625,11523.375,36.05019999668002,OPTIMAL,234.9406772387445,234.9406772387445,0.0,0.1888645999715663,True,True,0.9767193935064916,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:clustered:p0.7:cv0.65:r15,clustered-p0.7-r15,3712262661,clustered,16,5,0.65,0.7,sp1-n3-1.1,medium,52.922906552612375,1.5,3712262661.0,68,8.5,2,3,1,1.7913441116581794,True,weighted_grape,CONVERGED,False,True,FEASIBLE,313.5180422382566,0.0,0,6.955583720595501,10,3,0,177,7104,297960,444.0,18622.5,102.34109999146312,OPTIMAL,234.9406772387445,234.9406772387445,0.0,0.1888645999715663,True,True,0.3344561951682063,True,N3_REFERENCE,N/A,,,,,,,,,
SP1_N3_DISTRIBUTED_BASELINES_v2,E2_REPLAY,E2:clustered:p0.7:cv0.65:r15,clustered-p0.7-r15,3712262661,clustered,16,5,0.65,0.7,sp1-n3-1.1,medium,52.922906552612375,1.5,3712262661.0,68,8.5,2,3,1,1.7913441116581794,True,weighted_pair_grape,CONVERGED,False,True,FEASIBLE,313.5180422382566,0.0,0,6.955583720595501,10,3,0,193,7104,297960,444.0,18622.5,167.01289999764413,OPTIMAL,234.9406772387445,234.9406772387445,0.0,0.1888645999715663,True,True,0.3344561951682063,True,N3_REFERENCE,N/A,,,,,,,,,
