world_key,oracle_status,oracle_objective,oracle_bound,oracle_gap,oracle_runtime_s,oracle_feasible,oracle_certified
E3:uniform:p0.85:cv0.0:r7,OPTIMAL,673.5221722825343,673.5221722825344,0.0,0.002872000011848286,True,True
E3:uniform:p0.85:cv0.0:r8,OPTIMAL,608.2272907297348,608.2272907297348,0.0,0.0031328000186476856,True,True
E3:uniform:p0.85:cv0.0:r9,OPTIMAL,676.624011898971,676.624011898971,0.0,0.001793500006897375,True,True
E3:uniform:p0.85:cv0.0:r10,OPTIMAL,625.9153385097273,625.9153385097273,0.0,0.002547899988712743,True,True
E3:uniform:p0.85:cv0.0:r11,INFEASIBLE,,,0.0,0.003085099975578487,False,False
E3:uniform:p0.85:cv0.0:r12,OPTIMAL,556.2334052633928,556.2334052633929,0.0,0.0018754000193439424,True,True
E3:uniform:p0.85:cv0.0:r13,OPTIMAL,386.87697585288697,386.87697585288697,0.0,0.0018905999895650893,True,True
E3:uniform:p0.85:cv0.0:r14,OPTIMAL,434.198029612356,434.19802961235604,0.0,0.0030947999912314117,True,True
E3:uniform:p0.85:cv0.0:r15,INFEASIBLE,,,0.0,0.002057200006674975,False,False
E3:uniform:p0.85:cv0.0:r16,OPTIMAL,614.8342490034835,614.8342490034835,0.0,0.0031445999920833856,True,True
E3:uniform:p0.85:cv0.0:r17,OPTIMAL,352.8659247260676,352.86592472606765,0.0,0.002490000013494864,True,True
E3:uniform:p0.85:cv0.0:r18,OPTIMAL,527.7792074362322,527.7792074362322,0.0,0.0031463000050280243,True,True
E3:uniform:p0.85:cv0.0:r19,OPTIMAL,435.40650015512074,435.40650015512074,0.0,0.001908399979583919,True,True
E3:uniform:p0.85:cv0.0:r20,INFEASIBLE,,,0.0,0.0016599000082351267,False,False
E3:uniform:p0.85:cv0.0:r21,OPTIMAL,368.52786741145155,368.5278674114515,0.0,0.0022000999888405204,True,True
E3:uniform:p0.85:cv0.0:r22,OPTIMAL,628.975810488701,628.975810488701,0.0,0.0019589999865274876,True,True
E3:uniform:p0.85:cv0.0:r23,OPTIMAL,577.8725077097922,577.8725077097923,0.0,0.002835400024196133,True,True
E3:uniform:p0.85:cv0.0:r24,OPTIMAL,439.2296397184877,439.2296397184877,0.0,0.0018439999839756638,True,True
E3:uniform:p0.85:cv0.0:r25,INFEASIBLE,,,0.0,0.0031798999989405274,False,False
E3:uniform:p0.85:cv0.0:r26,OPTIMAL,485.1610164178516,485.1610164178516,0.0,0.0019280000124126673,True,True
E3:uniform:p0.85:cv0.0:r27,OPTIMAL,480.13127990509724,480.13127990509724,0.0,0.0018871999927796423,True,True
E3:uniform:p0.85:cv0.0:r28,OPTIMAL,489.09859304298493,489.0985930429849,0.0,0.0017804999952204525,True,True
E3:uniform:p0.85:cv0.0:r29,OPTIMAL,356.40332247738024,356.4033224773802,0.0,0.0020118000102229416,True,True
E3:uniform:p0.7:cv0.35:r0,OPTIMAL,216.60718738573163,216.60718738573166,0.0,0.06727339999633841,True,True
E3:uniform:p0.7:cv0.35:r1,OPTIMAL,246.44500902857632,246.44500902857632,0.0,0.002726600010646507,True,True
E3:uniform:p0.7:cv0.35:r2,OPTIMAL,253.0797928560816,253.0797928560816,0.0,0.08055849999072962,True,True
E3:uniform:p0.7:cv0.35:r3,OPTIMAL,403.5378818787657,403.5378818787657,0.0,0.037300299998605624,True,True
E3:uniform:p0.7:cv0.35:r4,OPTIMAL,338.3448070748497,338.34480707484977,0.0,0.009230099996784702,True,True
E3:uniform:p0.7:cv0.35:r5,OPTIMAL,371.4053469747565,371.4053469747565,0.0,0.010880099987844005,True,True
E3:uniform:p0.7:cv0.35:r6,OPTIMAL,343.5634050115468,343.5634050115468,0.0,0.16704989998834208,True,True
E3:uniform:p0.7:cv0.35:r7,OPTIMAL,317.39039711971657,317.39039711971657,0.0,0.040011399978538975,True,True
E3:uniform:p0.7:cv0.35:r8,OPTIMAL,268.3189095393901,268.3189095393902,0.0,0.02150259999325499,True,True
E3:uniform:p0.7:cv0.35:r9,OPTIMAL,233.1217528094399,233.1217528094399,0.0,0.005012000008719042,True,True
E3:uniform:p0.7:cv0.35:r10,OPTIMAL,238.87400372832184,238.87400372832184,0.0,0.02665099999285303,True,True
E3:uniform:p0.7:cv0.35:r11,OPTIMAL,316.3723367226754,316.3723367226754,0.0,0.035162299987860024,True,True
E3:uniform:p0.7:cv0.35:r12,OPTIMAL,314.47783057073406,314.47783057073406,0.0,0.02482600000803359,True,True
E3:uniform:p0.7:cv0.35:r13,OPTIMAL,330.4872999873983,330.4872999873983,0.0,0.014073099999222904,True,True
E3:uniform:p0.7:cv0.35:r14,OPTIMAL,192.0320612564568,192.03206125645679,0.0,0.0033530000073369592,True,True
E3:uniform:p0.7:cv0.35:r15,OPTIMAL,244.18823921801172,244.18823921801172,0.0,0.011090599989984185,True,True
E3:uniform:p0.7:cv0.35:r16,OPTIMAL,255.70839026243547,255.70839026243547,0.0,0.017190499987918884,True,True
E3:uniform:p0.7:cv0.35:r17,OPTIMAL,391.61071653224667,391.6107165322466,0.0,0.06255479998071678,True,True
E3:uniform:p0.7:cv0.35:r18,OPTIMAL,261.0912143577698,261.0912143577698,0.0,0.009904000005917624,True,True
E3:uniform:p0.7:cv0.35:r19,OPTIMAL,231.06709004657606,231.06709004657606,0.0,0.03208279999671504,True,True
E3:uniform:p0.7:cv0.35:r20,OPTIMAL,339.43887238221,339.43887238221004,0.0,0.016131000011228025,True,True
E3:uniform:p0.7:cv0.35:r21,OPTIMAL,215.2119235383496,215.21192353834957,0.0,0.009337499999674037,True,True
E3:uniform:p0.7:cv0.35:r22,OPTIMAL,477.4258506359457,477.4258506359457,0.0,0.024859299999661744,True,True
E3:uniform:p0.7:cv0.35:r23,OPTIMAL,238.81177538710503,238.81177538710503,0.0,0.008821099996566772,True,True
E3:uniform:p0.7:cv0.35:r24,OPTIMAL,316.1678969179049,316.16789691790484,0.0,0.01643820002209395,True,True
E3:uniform:p0.7:cv0.35:r25,OPTIMAL,199.7875024549508,199.7875024549508,0.0,0.03800119998049922,True,True
E3:uniform:p0.7:cv0.35:r26,OPTIMAL,423.3492469694826,423.34924696948264,0.0,0.047653499990701675,True,True
E3:uniform:p0.7:cv0.35:r27,OPTIMAL,305.92500496042186,305.92500496042186,0.0,0.047819599974900484,True,True
E3:uniform:p0.7:cv0.35:r28,OPTIMAL,306.4831035262428,306.4831035262428,0.0,0.026103300013346598,True,True
E3:uniform:p0.7:cv0.35:r29,OPTIMAL,372.14965849941177,372.1496584994118,0.0,0.02526409999700263,True,True
E3:uniform:p0.85:cv0.35:r0,OPTIMAL,409.499115363372,409.49911536337197,0.0,0.030340700002852827,True,True
E3:uniform:p0.85:cv0.35:r1,OPTIMAL,516.9144574394479,516.914457439448,0.0,0.06902290001744404,True,True
E3:uniform:p0.85:cv0.35:r2,OPTIMAL,357.5681199440351,357.5681199440352,0.0,0.029713900003116578,True,True
E3:uniform:p0.85:cv0.35:r3,OPTIMAL,329.1993194095676,329.1993194095675,0.0,0.05301029997644946,True,True
E3:uniform:p0.85:cv0.35:r4,OPTIMAL,383.3386035854602,383.33860358546025,0.0,0.015896800003247336,True,True
E3:uniform:p0.85:cv0.35:r5,OPTIMAL,399.99440031285786,399.99440031285786,0.0,0.06727980001596734,True,True
E3:uniform:p0.85:cv0.35:r6,OPTIMAL,463.5741694370752,463.5741694370752,0.0,0.058984900009818375,True,True
E3:uniform:p0.85:cv0.35:r7,OPTIMAL,526.6855361327632,526.6855361327633,0.0,0.032551700016483665,True,True
E3:uniform:p0.85:cv0.35:r8,OPTIMAL,525.8851646282717,525.8851646282716,0.0,0.15618769999127835,True,True
E3:uniform:p0.85:cv0.35:r9,OPTIMAL,523.9061367051521,523.906136705152,0.0,0.10358019999694079,True,True
E3:uniform:p0.85:cv0.35:r10,OPTIMAL,542.2329645127072,542.2329645127072,0.0,0.048219599993899465,True,True
E3:uniform:p0.85:cv0.35:r11,OPTIMAL,413.7219871324229,413.7219871324229,0.0,0.04873699997551739,True,True
E3:uniform:p0.85:cv0.35:r12,OPTIMAL,450.6171739241025,450.6171739241025,0.0,0.35640769999008626,True,True
E3:uniform:p0.85:cv0.35:r13,OPTIMAL,289.0755017485481,289.0755017485481,0.0,0.01283959997817874,True,True
E3:uniform:p0.85:cv0.35:r14,OPTIMAL,367.95637624169865,367.95637624169865,0.0,0.017882499989354983,True,True
E3:uniform:p0.85:cv0.35:r15,OPTIMAL,310.5002020180124,310.5002020180124,0.0,0.03348139999434352,True,True
E3:uniform:p0.85:cv0.35:r16,OPTIMAL,511.2837885636825,511.2837885636825,0.0,0.05084999999962747,True,True
E3:uniform:p0.85:cv0.35:r17,OPTIMAL,332.5006912771325,332.5006912771325,0.0,0.021100100013427436,True,True
E3:uniform:p0.85:cv0.35:r18,OPTIMAL,458.04885337055316,458.04885337055316,0.0,0.2543446000199765,True,True
E3:uniform:p0.85:cv0.35:r19,OPTIMAL,452.1749484560167,452.1749484560167,0.0,0.09420809999573976,True,True
E3:uniform:p0.85:cv0.35:r20,OPTIMAL,407.01644103232763,407.01644103232763,0.0,0.034612699993886054,True,True
E3:uniform:p0.85:cv0.35:r21,OPTIMAL,375.2104905137552,375.21049051375525,0.0,0.031085599999642,True,True
E3:uniform:p0.85:cv0.35:r22,OPTIMAL,501.52106226323997,501.52106226323997,0.0,0.04279450001195073,True,True
E3:uniform:p0.85:cv0.35:r23,OPTIMAL,462.9641475656995,462.96414756569953,0.0,0.03994079999392852,True,True
E3:uniform:p0.85:cv0.35:r24,OPTIMAL,411.713272251508,411.713272251508,0.0,0.017158200003905222,True,True
E3:uniform:p0.85:cv0.35:r25,OPTIMAL,351.52243785450776,351.52243785450776,0.0,0.04724720001104288,True,True
E3:uniform:p0.85:cv0.35:r26,OPTIMAL,414.6493661458012,414.6493661458012,0.0,0.07410810000146739,True,True
E3:uniform:p0.85:cv0.35:r27,OPTIMAL,387.0934130297743,387.09341302977435,0.0,0.2829468999989331,True,True
E3:uniform:p0.85:cv0.35:r28,OPTIMAL,365.08758032996315,365.08758032996315,0.0,0.04821690000244416,True,True
E3:uniform:p0.85:cv0.35:r29,OPTIMAL,337.7418044033303,337.7418044033303,0.0,0.029307199991308153,True,True
E3:uniform:p0.7:cv0.65:r0,OPTIMAL,228.7410622229021,228.74106222290212,0.0,0.033201900019776076,True,True
E3:uniform:p0.7:cv0.65:r1,OPTIMAL,272.4644811594279,272.4644811594279,0.0,0.018471999996108934,True,True
E3:uniform:p0.7:cv0.65:r2,OPTIMAL,223.35716894437223,223.35716894437223,0.0,0.02642569999443367,True,True
E3:uniform:p0.7:cv0.65:r3,OPTIMAL,378.9617875990551,378.9617875990551,0.0,0.027254900021944195,True,True
E3:uniform:p0.7:cv0.65:r4,OPTIMAL,320.0302566410262,320.03025664102614,0.0,0.015064300008816645,True,True
E3:uniform:p0.7:cv0.65:r5,OPTIMAL,328.0466848259873,328.0466848259873,0.0,0.030810900003416464,True,True
E3:uniform:p0.7:cv0.65:r6,OPTIMAL,310.8131390371673,310.8131390371673,0.0,0.06385140001657419,True,True
E3:uniform:p0.7:cv0.65:r7,OPTIMAL,254.8228046762597,254.82280467625972,0.0,0.02072749999933876,True,True
E3:uniform:p0.7:cv0.65:r8,OPTIMAL,219.9676051612138,219.96760516121384,0.0,0.011100000003352761,True,True
E3:uniform:p0.7:cv0.65:r9,OPTIMAL,238.04869373801745,238.04869373801742,0.0,0.01294759998563677,True,True
E3:uniform:p0.7:cv0.65:r10,OPTIMAL,236.69266633725647,236.69266633725644,0.0,0.01698499999474734,True,True
E3:uniform:p0.7:cv0.65:r11,OPTIMAL,256.4437867911545,256.4437867911545,0.0,0.009242900006938726,True,True
E3:uniform:p0.7:cv0.65:r12,OPTIMAL,239.9129115237943,239.91291152379432,0.0,0.019913200027076527,True,True
E3:uniform:p0.7:cv0.65:r13,OPTIMAL,286.98898354517723,286.98898354517723,0.0,0.02316909999353811,True,True
E3:uniform:p0.7:cv0.65:r14,OPTIMAL,261.9118364963869,261.9118364963869,0.0,0.01808720000553876,True,True
E3:uniform:p0.7:cv0.65:r15,OPTIMAL,212.72800589466954,212.72800589466954,0.0,0.0049180999922100455,True,True
E3:uniform:p0.7:cv0.65:r16,OPTIMAL,197.48827539981096,197.48827539981096,0.0,0.004672799987019971,True,True
E3:uniform:p0.7:cv0.65:r17,OPTIMAL,341.94579673592267,341.94579673592267,0.0,0.026616699993610382,True,True
E3:uniform:p0.7:cv0.65:r18,OPTIMAL,169.13488567719384,169.13488567719384,0.0,0.005402800015872344,True,True
E3:uniform:p0.7:cv0.65:r19,OPTIMAL,237.16640587653433,237.1664058765343,0.0,0.014636200008681044,True,True
E3:uniform:p0.7:cv0.65:r20,OPTIMAL,289.6173961579369,289.6173961579369,0.0,0.006081500003347173,True,True
E3:uniform:p0.7:cv0.65:r21,OPTIMAL,212.1317560127144,212.1317560127144,0.0,0.00893409998388961,True,True
E3:uniform:p0.7:cv0.65:r22,OPTIMAL,347.133785872419,347.133785872419,0.0,0.04212040000129491,True,True
E3:uniform:p0.7:cv0.65:r23,OPTIMAL,236.04501170416592,236.0450117041659,0.0,0.010897700005443767,True,True
E3:uniform:p0.7:cv0.65:r24,OPTIMAL,364.56506014990714,364.56506014990714,0.0,0.07694070000434294,True,True
E3:uniform:p0.7:cv0.65:r25,OPTIMAL,190.64545977595282,190.64545977595282,0.0,0.01242320000892505,True,True
E3:uniform:p0.7:cv0.65:r26,OPTIMAL,374.23884512052985,374.23884512052985,0.0,0.032628700020723045,True,True
E3:uniform:p0.7:cv0.65:r27,OPTIMAL,235.0933584963198,235.09335849631978,0.0,0.016210700006922707,True,True
E3:uniform:p0.7:cv0.65:r28,OPTIMAL,296.02433409289176,296.0243340928917,0.0,0.03337270001065917,True,True
E3:uniform:p0.7:cv0.65:r29,OPTIMAL,335.66928196555835,335.6692819655583,0.0,0.03832580000744201,True,True
E3:uniform:p0.85:cv0.65:r0,OPTIMAL,360.03608126853976,360.0360812685397,0.0,0.06294189998880029,True,True
E3:uniform:p0.85:cv0.65:r1,OPTIMAL,397.5936600989967,397.59366009899674,0.0,0.05138200000510551,True,True
E3:uniform:p0.85:cv0.65:r2,OPTIMAL,332.7843208688138,332.7843208688138,0.0,0.01617769998847507,True,True
E3:uniform:p0.85:cv0.65:r3,OPTIMAL,292.29183738751226,292.29183738751226,0.0,0.01788880000822246,True,True
E3:uniform:p0.85:cv0.65:r4,OPTIMAL,282.71935521005025,282.71935521005025,0.0,0.03334080000058748,True,True
E3:uniform:p0.85:cv0.65:r5,OPTIMAL,337.5910853233444,337.5910853233444,0.0,0.046118600002955645,True,True
E3:uniform:p0.85:cv0.65:r6,OPTIMAL,406.92713383355465,406.92713383355465,0.0,0.08357660000910982,True,True
E3:uniform:p0.85:cv0.65:r7,OPTIMAL,496.28605192968706,496.28605192968706,0.0,0.04475919998367317,True,True
E3:uniform:p0.85:cv0.65:r8,OPTIMAL,522.4450488622495,522.4450488622495,0.0,0.10105989998555742,True,True
E3:uniform:p0.85:cv0.65:r9,OPTIMAL,455.65037305329713,455.6503730532972,0.0,0.061328799987677485,True,True
E3:uniform:p0.85:cv0.65:r10,OPTIMAL,482.98074253785904,482.98074253785904,0.0,0.1847196000162512,True,True
E3:uniform:p0.85:cv0.65:r11,OPTIMAL,346.90461084526066,346.9046108452607,0.0,0.06776109998463653,True,True
E3:uniform:p0.85:cv0.65:r12,OPTIMAL,398.6449350464766,398.6449350464766,0.0,0.4862356999947224,True,True
E3:uniform:p0.85:cv0.65:r13,OPTIMAL,305.6684396942076,305.6684396942076,0.0,0.030693699984112754,True,True
E3:uniform:p0.85:cv0.65:r14,OPTIMAL,360.5213654691998,360.52136546919974,0.0,0.03086060000350699,True,True
E3:uniform:p0.85:cv0.65:r15,OPTIMAL,345.85811061285904,345.85811061285904,0.0,0.02114669998991303,True,True
E3:uniform:p0.85:cv0.65:r16,OPTIMAL,481.3501956777886,481.3501956777886,0.0,0.16601660000742413,True,True
E3:uniform:p0.85:cv0.65:r17,OPTIMAL,316.57630702976564,316.5763070297656,0.0,0.016575899993767962,True,True
E3:uniform:p0.85:cv0.65:r18,OPTIMAL,364.8903217082004,364.89032170820036,0.0,0.04704429997946136,True,True
E3:uniform:p0.85:cv0.65:r19,OPTIMAL,387.4477037477274,387.4477037477274,0.0,0.039861700002802536,True,True
E3:uniform:p0.85:cv0.65:r20,OPTIMAL,430.2579044014439,430.2579044014439,0.0,0.16819160000886768,True,True
E3:uniform:p0.85:cv0.65:r21,OPTIMAL,365.4971050214973,365.4971050214973,0.0,0.03030620000208728,True,True
E3:uniform:p0.85:cv0.65:r22,OPTIMAL,388.45788042141976,388.45788042141976,0.0,0.05100390000734478,True,True
E3:uniform:p0.85:cv0.65:r23,OPTIMAL,436.75254833584495,436.75254833584495,0.0,0.05533070000819862,True,True
E3:uniform:p0.85:cv0.65:r24,OPTIMAL,352.76681183014966,352.76681183014966,0.0,0.006231399980606511,True,True
E3:uniform:p0.85:cv0.65:r25,OPTIMAL,342.3254844618669,342.3254844618669,0.0,0.06739179999567568,True,True
E3:uniform:p0.85:cv0.65:r26,OPTIMAL,395.08957906320745,395.08957906320745,0.0,0.08900770000764169,True,True
E3:uniform:p0.85:cv0.65:r27,OPTIMAL,315.1552463637263,315.1552463637263,0.0,0.21765350000350736,True,True
E3:uniform:p0.85:cv0.65:r28,OPTIMAL,378.8152220384552,378.8152220384552,0.0,0.027239599992753938,True,True
E3:uniform:p0.85:cv0.65:r29,OPTIMAL,280.65974063447754,280.65974063447754,0.0,0.01888449999387376,True,True
E3:uniform:p0.7:cv1.0:r0,OPTIMAL,174.13474702991374,174.13474702991374,0.0,0.008781899989116937,True,True
E3:uniform:p0.7:cv1.0:r1,OPTIMAL,266.31557787991295,266.31557787991295,0.0,0.028749999997671694,True,True
E3:uniform:p0.7:cv1.0:r2,OPTIMAL,190.9704766645371,190.9704766645371,0.0,0.004088899993803352,True,True
E3:uniform:p0.7:cv1.0:r3,OPTIMAL,267.55799084649493,267.557990846495,0.0,0.011803600005805492,True,True
E3:uniform:p0.7:cv1.0:r4,OPTIMAL,324.15518338006865,324.15518338006865,0.0,0.020390099991345778,True,True
E3:uniform:p0.7:cv1.0:r5,OPTIMAL,334.8679020844461,334.8679020844461,0.0,0.042571600002702326,True,True
E3:uniform:p0.7:cv1.0:r6,OPTIMAL,275.3665227312284,275.3665227312284,0.0,0.04742950000218116,True,True
E3:uniform:p0.7:cv1.0:r7,OPTIMAL,277.4466543572493,277.4466543572493,0.0,0.04721160000190139,True,True
E3:uniform:p0.7:cv1.0:r8,OPTIMAL,345.663845029215,345.663845029215,0.0,0.03519219998270273,True,True
E3:uniform:p0.7:cv1.0:r9,OPTIMAL,194.7082311498918,194.70823114989176,0.0,0.009669199993368238,True,True
E3:uniform:p0.7:cv1.0:r10,OPTIMAL,224.04315497236786,224.04315497236783,0.0,0.030890900001395494,True,True
E3:uniform:p0.7:cv1.0:r11,OPTIMAL,236.2414796269188,236.24147962691876,0.0,0.006373000011080876,True,True
E3:uniform:p0.7:cv1.0:r12,OPTIMAL,213.2385364097124,213.23853640971242,0.0,0.01937769999494776,True,True
E3:uniform:p0.7:cv1.0:r13,OPTIMAL,257.5280862697365,257.5280862697365,0.0,0.006029000011039898,True,True
E3:uniform:p0.7:cv1.0:r14,OPTIMAL,190.8894168693975,190.88941686939748,0.0,0.006819200003519654,True,True
E3:uniform:p0.7:cv1.0:r15,OPTIMAL,247.0574176839574,247.0574176839574,0.0,0.010581999988062307,True,True
E3:uniform:p0.7:cv1.0:r16,OPTIMAL,217.38032005408218,217.3803200540822,0.0,0.03100420002010651,True,True
E3:uniform:p0.7:cv1.0:r17,OPTIMAL,330.6065206475522,330.60652064755214,0.0,0.03092089999699965,True,True
E3:uniform:p0.7:cv1.0:r18,OPTIMAL,223.8751616873212,223.8751616873212,0.0,0.01503840001532808,True,True
E3:uniform:p0.7:cv1.0:r19,OPTIMAL,198.80698392279086,198.80698392279086,0.0,0.027680099999997765,True,True
E3:uniform:p0.7:cv1.0:r20,OPTIMAL,287.3908790801379,287.3908790801379,0.0,0.013096700015012175,True,True
E3:uniform:p0.7:cv1.0:r21,OPTIMAL,222.46543431213092,222.4654343121309,0.0,0.019329800008563325,True,True
E3:uniform:p0.7:cv1.0:r22,OPTIMAL,378.4373514707191,378.4373514707191,0.0,0.019799100002273917,True,True
E3:uniform:p0.7:cv1.0:r23,OPTIMAL,242.36936229357957,242.3693622935796,0.0,0.04764289999729954,True,True
E3:uniform:p0.7:cv1.0:r24,OPTIMAL,210.9155758048152,210.91557580481523,0.0,0.007368699996732175,True,True
E3:uniform:p0.7:cv1.0:r25,OPTIMAL,179.07439197804524,179.07439197804524,0.0,0.08180569999967702,True,True
E3:uniform:p0.7:cv1.0:r26,OPTIMAL,356.83548073144925,356.83548073144925,0.0,0.022561299992958084,True,True
E3:uniform:p0.7:cv1.0:r27,OPTIMAL,250.11024657190038,250.11024657190038,0.0,0.011035400006221607,True,True
E3:uniform:p0.7:cv1.0:r28,OPTIMAL,258.77596827763216,258.77596827763216,0.0,0.006914300000062212,True,True
E3:uniform:p0.7:cv1.0:r29,OPTIMAL,321.27463241992064,321.27463241992064,0.0,0.02552039999864064,True,True
E3:uniform:p0.85:cv1.0:r0,OPTIMAL,346.4174888289059,346.4174888289059,0.0,0.010484300000825897,True,True
E3:uniform:p0.85:cv1.0:r1,OPTIMAL,432.4649353716515,432.46493537165145,0.0,0.05525189999025315,True,True
E3:uniform:p0.85:cv1.0:r2,OPTIMAL,323.1628446566016,323.16284465660164,0.0,0.021308900002622977,True,True
E3:uniform:p0.85:cv1.0:r3,OPTIMAL,292.5451810345014,292.5451810345014,0.0,0.022449599986430258,True,True
E3:uniform:p0.85:cv1.0:r4,OPTIMAL,312.5933562321114,312.59335623211143,0.0,0.049862600018968806,True,True
E3:uniform:p0.85:cv1.0:r5,OPTIMAL,321.1068172886693,321.1068172886693,0.0,0.012551799998618662,True,True
E3:uniform:p0.85:cv1.0:r6,OPTIMAL,414.7703427909771,414.770342790977,0.0,0.02927640001871623,True,True
E3:uniform:p0.85:cv1.0:r7,OPTIMAL,544.8525255389044,544.8525255389044,0.0,0.04088929999852553,True,True
E3:uniform:p0.85:cv1.0:r8,OPTIMAL,506.67291832443897,506.67291832443897,0.0,0.22713019998627715,True,True
E3:uniform:p0.85:cv1.0:r9,OPTIMAL,469.60132510150765,469.60132510150765,0.0,0.033768199995392933,True,True
E3:uniform:p0.85:cv1.0:r10,OPTIMAL,370.41719988348984,370.4171998834898,0.0,0.055181600007927045,True,True
E3:uniform:p0.85:cv1.0:r11,OPTIMAL,293.8197705602093,293.8197705602093,0.0,0.011256099998718128,True,True
E3:uniform:p0.85:cv1.0:r12,OPTIMAL,363.24610085265226,363.24610085265226,0.0,0.05483590002404526,True,True
E3:uniform:p0.85:cv1.0:r13,OPTIMAL,326.3918381692996,326.39183816929955,0.0,0.010078899998916313,True,True
