M,quota_mode,spatial_mode,replicates,feasibility_rate,mean_coverage,quota_asymmetry_cv_mean,quota_asymmetry_cv_median,quota_asymmetry_cv_p05,quota_asymmetry_cv_p95,cost_asymmetry_cv_mean,cost_asymmetry_cv_median,cost_asymmetry_cv_p05,cost_asymmetry_cv_p95,normalized_cost_per_assigned_slot_mean,normalized_cost_per_assigned_slot_median,normalized_cost_per_assigned_slot_p05,normalized_cost_per_assigned_slot_p95,normalized_assignment_cost_p95_mean,normalized_assignment_cost_p95_median,normalized_assignment_cost_p95_p05,normalized_assignment_cost_p95_p95,assignment_cost_gini_mean,assignment_cost_gini_median,assignment_cost_gini_p05,assignment_cost_gini_p95,assignment_cost_jain_mean,assignment_cost_jain_median,assignment_cost_jain_p05,assignment_cost_jain_p95,load_mean_cost_cv_mean,load_mean_cost_cv_median,load_mean_cost_cv_p05,load_mean_cost_cv_p95,solver_wall_ns_mean,solver_wall_ns_median,solver_wall_ns_p05,solver_wall_ns_p95,total_wall_ns_mean,total_wall_ns_median,total_wall_ns_p05,total_wall_ns_p95
40,moderate,clustered,60,1.0,1.0,0.5780329649005126,0.5550418257326328,0.4315669125408017,0.7596427672035778,0.4712968544699906,0.46767927790709696,0.44114377517178943,0.5090461784739186,0.12554463067090874,0.12329605937543721,0.1034256634270592,0.1536033583561479,0.23700566209044466,0.2292747358566011,0.17638941546476808,0.31272653932207484,0.3012709425768556,0.30384656192660253,0.23459604702794407,0.35702557124835865,0.7788258892309521,0.7787175598495248,0.7090455986135203,0.8503694325426644,0.3946692746111033,0.4023953590181867,0.27713338323285164,0.5596490495724883,69533.33333333333,60550.0,43770.0,120769.99999999996,1258955.0,963050.0,866355.0,2216474.9999999995
40,moderate,corridor,60,1.0,1.0,0.5642967120258657,0.5623610939600996,0.3696799134835241,0.7905694150420948,0.6321782925203353,0.633712837014136,0.6041774528604287,0.6630880588031474,0.05490442088134688,0.05227895064866451,0.041146495567662096,0.07617577120319073,0.1135260531431831,0.11107352941339847,0.0811664581327838,0.1530971434480182,0.33356862656904984,0.33854517861491273,0.2629879215092648,0.39023693995976905,0.730305726480966,0.7287974800517363,0.6323972854438148,0.8220143696034282,0.566873543601862,0.5778790579549331,0.3869777855013703,0.8097253074221448,49043.333333333336,46650.0,30295.0,71944.99999999997,1354853.3333333333,1350300.0,891465.0,1835970.0
40,moderate,ring,60,1.0,1.0,0.549018793263914,0.5550418257326328,0.3470010733291425,0.7079127165269432,0.2353933481613109,0.23954750262543162,0.19126994954215432,0.2673468469545345,0.20305048529278932,0.2025585753042765,0.1884121380016825,0.22188876638234886,0.26189499479841977,0.261095686417239,0.23826391489053922,0.2868811738688023,0.10629215734818587,0.10516824727859375,0.0842378423086354,0.13205164022679952,0.965442364973043,0.9667448017073832,0.948625951357731,0.9785090383905984,0.17785847875708863,0.17609873047335742,0.1324603789345526,0.21873148082196867,76771.66666666667,74350.0,62690.0,102110.0,1768603.3333333333,1746800.0,1692430.0,1868000.0
40,moderate,separated,60,1.0,1.0,0.556578918288546,0.5694946118468196,0.3708099243547831,0.7494019142829003,0.21774895862395957,0.21761460253401765,0.1880780375488184,0.24579886097565393,0.4307209007158835,0.43051961137377937,0.39439104331470787,0.47098691266805204,0.5601916900518947,0.559375303955308,0.5025311613160344,0.6174387536149265,0.10726205694429757,0.10855866146028259,0.08095535494860243,0.13394628032604153,0.9646430237824539,0.9641637061663066,0.9484849743171859,0.9793899341821946,0.1706684356048581,0.1679486006992288,0.11750319898563115,0.2186807600919447,113831.66666666667,112350.0,78715.0,154080.0,1511650.0,1686400.0,882265.0,2271625.0
40,moderate,uniform,60,1.0,1.0,0.5630220859420542,0.5550418257326328,0.41130051836037534,0.781252153825661,0.4696526995130014,0.47004113236170764,0.45308022582800733,0.489655452085182,0.09966885351960753,0.09926878359205198,0.07999590499031613,0.12528580420345276,0.195272011501471,0.19156738754925273,0.1456585274155434,0.2666566363239313,0.3065317418884849,0.30305723639361815,0.2436345139990127,0.37354342407070357,0.7685230992993551,0.7719915775105457,0.6857231493117826,0.8443821048179653,0.4490501048546756,0.4293644795868853,0.30490461288793014,0.6435695863066832,49515.0,47100.0,30835.0,75584.99999999997,1361165.0,1594100.0,827870.0,1756495.0
40,symmetric,clustered,60,1.0,1.0,0.08660254037844388,0.08660254037844385,0.08660254037844385,0.08660254037844385,0.46259692820133913,0.45889981645140243,0.4276129976587738,0.5013355748579884,0.13172925802307175,0.12535763956229878,0.1039154938199536,0.17224784847079125,0.24690988598849442,0.23388111968656777,0.17368158507191225,0.35807307384931414,0.2981040536933522,0.30020120754961377,0.2253048660011197,0.36917777379908623,0.7821699848280321,0.7794598472422897,0.6948507938076727,0.8621056644036441,0.35298529009026514,0.3398045312782412,0.22068074439352633,0.4954900291036215,73018.33333333333,67550.0,51460.0,104904.9999999999,1286278.3333333333,1183150.0,888650.0,2025129.9999999993
40,symmetric,corridor,60,1.0,1.0,0.08660254037844388,0.08660254037844385,0.08660254037844385,0.08660254037844385,0.6339058994722625,0.6326512397053446,0.5981061422921199,0.6653107284585597,0.04847194267337321,0.046928727859788084,0.032911197979353296,0.06513451322567625,0.10220513784475324,0.09597743940742544,0.06279025133108473,0.14876459963162622,0.33115030157722153,0.32874172672265767,0.2616403993572939,0.3998058586617453,0.7319721728502286,0.7372054873785725,0.6412510142295179,0.825948257585515,0.5132011806990827,0.5203410762360956,0.35733560120134134,0.6781929866577657,40111.666666666664,38000.0,25860.0,54814.99999999999,1184385.0,972350.0,868550.0,1702174.9999999995
40,symmetric,ring,60,1.0,1.0,0.08660254037844388,0.08660254037844385,0.08660254037844385,0.08660254037844385,0.2376459352397687,0.23913879442799485,0.2041448659890742,0.26758324966788555,0.20074623702922065,0.20140731361242636,0.18324577469726,0.22066781308522748,0.2605442292228023,0.26024041773752393,0.24247943731283664,0.2878325830504961,0.11156097031934413,0.11185711993006342,0.07935747320275148,0.14185503791172707,0.9620962832448172,0.9628861905255699,0.9423221537994593,0.9806444950865358,0.17951123733372656,0.17808968173283565,0.11628816282500602,0.23780819390693508,73836.66666666667,73650.0,50205.0,93410.0,1644538.3333333333,1678650.0,921220.0,1978240.0
40,symmetric,separated,60,1.0,1.0,0.08660254037844388,0.08660254037844385,0.08660254037844385,0.08660254037844385,0.22206567418462278,0.22114286045150244,0.19606887505541606,0.24887612850530813,0.43058087902022546,0.4281721359660585,0.39863990050822956,0.4647964893622346,0.5596663000886619,0.555943521956598,0.5164906483375347,0.6095815335508794,0.10862308441062872,0.10852419464564844,0.08518275382136017,0.13330497950087575,0.9639194077368879,0.964767910008504,0.9488521810533094,0.9773087048925866,0.16705730105013378,0.16538636705621068,0.12098877329587478,0.21124155719122895,122031.66666666667,107000.0,80975.0,185189.99999999985,1544086.6666666667,1695750.0,942670.0,2384140.0
40,symmetric,uniform,60,1.0,1.0,0.08660254037844388,0.08660254037844385,0.08660254037844385,0.08660254037844385,0.47086303996622036,0.4706152018998857,0.44801925972704204,0.49349282417579043,0.09238620518614114,0.09001117910997349,0.07188209816528868,0.11885329196980408,0.1882191819163711,0.17158386408610596,0.1276751683871002,0.2999906297465463,0.30676623203402503,0.30410639307308585,0.24265486481449133,0.3889692154459854,0.7643133794615247,0.7722863614136073,0.6282336209608823,0.8479041362946115,0.3829435562561819,0.36424646196331734,0.26177732458488373,0.5322851240839774,48145.0,47200.0,37295.0,63349.99999999997,1579540.0,1641400.0,949415.0,1954724.9999999998
640,extreme,clustered,60,1.0,1.0,2.3357946060163517,2.2283476625769465,1.908172286129755,2.9174422331847927,0.468599487534248,0.4671052216132181,0.460175934914342,0.4809913956279462,0.10346019489778664,0.10348615029027813,0.09135878001497583,0.11614484118741444,0.2100715173071194,0.2062729746569463,0.17935618231795405,0.264822900296572,0.33560488532244476,0.3305624863747525,0.3043374706628796,0.3820262820705906,0.743058201267423,0.7505726754800918,0.6861189449738452,0.7809585090127633,0.6488242942662796,0.640019056161643,0.5659560229917867,0.7620248812835798,107373130.0,101606150.0,83223005.0,142936850.0,144745328.33333334,136599200.0,117053390.0,189404060.0
640,extreme,corridor,60,1.0,1.0,2.341759465181161,2.2656368417910517,1.9089352082213704,3.053843277941272,0.6373667952658266,0.6375467622416469,0.6220391233085775,0.6506833799642757,0.030357199267296228,0.02925629745171318,0.02326354590294208,0.04255855241155933,0.08465065560580902,0.08085917499071699,0.06008916085839586,0.11440547964858878,0.4525093751643678,0.45019504406699673,0.41308815350638606,0.5036786070774525,0.5788225051532673,0.5859104640734405,0.4985740750633458,0.6313462944333057,1.0632438387842884,1.070807180424461,0.9627945300923149,1.1652588425924733,27690265.0,25878050.0,18738250.0,43538235.0,65973035.0,62495950.0,56087690.0,86339660.0
640,extreme,ring,60,1.0,1.0,2.321713039665175,2.245224865093393,1.9235911098966856,3.0934377928433254,0.23646482257430718,0.23702376458807262,0.21867478821855044,0.2577677980566531,0.1952203886039018,0.19529278413303763,0.1840172311099811,0.2045981306228286,0.25877994509038754,0.2591577613898378,0.2468638783542766,0.27156686807701635,0.1181127514462874,0.1185534534920687,0.10560270007365183,0.1308172187312971,0.9591603699171443,0.9589822693201965,0.9505661891155172,0.9665984488731318,0.20599592536898204,0.20603552553382135,0.19577401832742222,0.21656531906014795,88401928.33333333,86844500.0,76723570.0,103510990.0,123185240.0,120480550.0,106977175.0,144129670.0
640,extreme,separated,60,1.0,1.0,2.3110271291494637,2.24163746837206,1.9863527132572063,2.792749299100557,0.22554807788470166,0.2238548572641952,0.21185955428436268,0.24092878177359453,0.4241352962919702,0.42273722069345737,0.40810537601411867,0.4445491971815578,0.5639510101052737,0.563257093974059,0.5406767712518731,0.5888378861742456,0.11449097881310187,0.11348396212281009,0.10292269630437104,0.12767960456577124,0.9613016760483512,0.9620001629796023,0.952850751120604,0.9681239378493298,0.19756038458792066,0.1975450861595472,0.18595656482343756,0.20862829786195236,193339960.0,186133200.0,172573600.0,242267600.0,230786746.66666666,223220400.0,208283865.0,296831655.0
640,extreme,uniform,60,1.0,1.0,2.3230302870978283,2.3019549229314706,1.8840924174379656,2.8981331400949055,0.4755165423408902,0.4757071387722451,0.4705826894936475,0.4800336181118107,0.044945725002399704,0.044439634805188255,0.03726066427918879,0.05444988842714791,0.11699739245735655,0.10993876583259991,0.08581748698711113,0.16245871865202582,0.4156516288546269,0.41260351976456344,0.38051984839136505,0.46132679069928745,0.6265525006198551,0.6320443508032423,0.5526297066978572,0.6803069081205658,0.8009239730468187,0.7951487907413144,0.700662954719028,0.9535733450373237,28294025.0,26380050.0,19293205.0,43965324.999999985,63330541.666666664,62664550.0,52021835.0,80181894.99999999
640,high,clustered,60,1.0,1.0,1.2756367196920668,1.2717127201888037,1.1116078822467061,1.534521501533346,0.4671652215384633,0.4665423017259491,0.4583861852545779,0.4765109337884471,0.09886851150125615,0.09888506384190077,0.09084979456674035,0.10645767335603266,0.20039814540597187,0.1984028948205112,0.1788803607394832,0.22468119675395629,0.3332574627095513,0.33157180396094477,0.30995417903626693,0.3663263701342274,0.745703767213511,0.7482631855795618,0.703748739883909,0.7744987880182037,0.5627779951382326,0.5559010497438657,0.4995933885812525,0.625069623873905,105521501.66666667,104309800.0,86925990.0,126773150.0,147600826.66666666,147356900.0,126660940.0,172641000.0
640,high,corridor,60,1.0,1.0,1.2817652605754488,1.2649495986985415,1.1194799237102935,1.5069663426783984,0.6388182012068306,0.6380761242033406,0.6315411867402653,0.6464630272461271,0.0250866749827641,0.02537008507731499,0.019804358301425653,0.02910285910714974,0.07512479680470881,0.07424964640564932,0.05615319338065584,0.09129587882041089,0.4771833639546515,0.475224451199048,0.4395288536615096,0.5201403966679488,0.5245746272457338,0.5267297046925783,0.456130168289017,0.588637736396427,1.0398863631902655,1.0423152054587614,0.9292161717887275,1.1289035069741034,18122463.333333332,17298200.0,12598355.0,25085550.0,54729016.666666664,50724750.0,43137645.0,75842115.0
640,high,ring,60,1.0,1.0,1.2595984433229799,1.2425513955259073,1.1284763467415069,1.4734200430355977,0.2397972960785368,0.23898390582071255,0.22899334413591454,0.2505008739233236,0.1919892992664618,0.19238711204426204,0.18645015807594037,0.19710074709070022,0.2557589427861719,0.2556250589303528,0.24918017547493856,0.26275693060677285,0.11860359292108917,0.118894319939431,0.11035769013197641,0.12822697912209874,0.9589797712408188,0.9589561507139104,0.952659795177643,0.9643876471483328,0.20226643980790637,0.20236012823594887,0.18811047068528305,0.21471486089982553,81257633.33333333,79798000.0,69116705.0,100251035.0,113436465.0,112108250.0,98406450.0,136542020.0
640,high,separated,60,1.0,1.0,1.2999542073450272,1.2881660985698682,1.1169030404689195,1.5699927055325493,0.22781268780509362,0.22840436987490612,0.22030655508092933,0.236687166910274,0.41868790278375473,0.4178658811325851,0.40418258793445055,0.43366405155693566,0.5587453574013773,0.5572700574538103,0.5443388375884152,0.575474750866532,0.11506983222990794,0.11537464201827874,0.1082218315718585,0.12136876825709206,0.9610549703822954,0.9609113439740675,0.9571555810931898,0.9653238825932707,0.1916098028506103,0.1913445326585576,0.17920742126907388,0.20312417734575922,212277583.33333334,215997000.0,181946965.0,233620990.0,254171440.0,258621400.0,218406850.0,279347500.0
640,high,uniform,60,1.0,1.0,1.2620152665295372,1.2360479534227076,1.1272594733209462,1.4780625603488302,0.47539251251565523,0.4755076721034087,0.4719764803979661,0.4785203877835106,0.03068305590750022,0.03014624031146084,0.02736459100128322,0.034845080508375974,0.07181261698279677,0.06907667601036614,0.05969525252455226,0.08784592531983525,0.36529585445848317,0.362764401775457,0.33808594223506594,0.4060014209604561,0.685463247441234,0.6860033393331144,0.6177481377220799,0.7283791004490087,0.6258006671933242,0.6230612955715664,0.5501875084382881,0.7260752749573675,18755476.666666668,18265550.0,14118980.0,26230694.999999996,62535891.666666664,61969900.0,49612935.0,74899540.0
640,low,clustered,60,1.0,1.0,0.5207337049037946,0.5205071895516911,0.4807205139957877,0.5657003974193409,0.4681907673969569,0.4679861558718291,0.45751497527720053,0.4781119422503944,0.09613216096994885,0.09639591861343454,0.0898868597783204,0.10158298560383636,0.19049739575725697,0.18826349810548712,0.1776367644939366,0.20575090604479299,0.32631455390871683,0.3242411962806503,0.3081520958888435,0.346793572830891,0.7547533751779536,0.7571780592988568,0.7294522073918283,0.7765453307969884,0.44909431562995833,0.44801483688008703,0.40438163802621613,0.4971941265595242,101349431.66666667,102821000.0,89425220.0,110105720.0,143049431.66666666,145417700.0,128515220.0,154119625.0
640,low,corridor,60,1.0,1.0,0.5235490329824318,0.5180013215735364,0.47985621073715073,0.5711706245003636,0.6400817309090461,0.6399523139628149,0.6330334308038036,0.6464297272434917,0.021953522445543796,0.02178354430245949,0.019004292537006775,0.02504782582089966,0.0676578574801223,0.06706729661221769,0.057619728844045974,0.07803613309084653,0.49150416105803213,0.48917646176970064,0.46958872387200346,0.5200576766750022,0.5020922342370467,0.5050829755896791,0.4479165827078399,0.5382753622679333,0.993180095762384,0.9922536479816378,0.9046532820177687,1.0777993443594474,17426090.0,17553950.0,13375155.0,21281720.0,64314603.333333336,63284850.0,49498750.0,76807415.0
640,low,ring,60,1.0,1.0,0.5183084285373449,0.5149827808938116,0.4819101462819912,0.5620573056003455,0.2404383619682637,0.2410417060567044,0.23165802155500323,0.24827831055947738,0.1908951407664727,0.19115729869872555,0.18662703348611465,0.19411363790765548,0.2555101153233282,0.2557053137980584,0.2512982472502921,0.25978705521497975,0.12042745380352074,0.12015200557415096,0.1142404056176304,0.12617394374793836,0.9578670785786668,0.9581974403537996,0.953997371146005,0.9619171878977993,0.19958624518902907,0.20024949138462195,0.18953219005212074,0.20990468291606754,110378876.66666667,110118250.0,89357630.0,128993615.0,156720985.0,154477900.0,130268585.0,182860940.0
640,low,separated,60,1.0,1.0,0.5119092100840865,0.5114365872838,0.4742964121049957,0.5464308671008483,0.22902534282933507,0.22993218915748642,0.22076251210077066,0.2350959394465607,0.41798820007996457,0.4175101872021704,0.40837058600136844,0.4274105073029414,0.5591675679046691,0.558095145720987,0.5464161289637925,0.5711523973654754,0.11681603744288115,0.11762926698807008,0.10923593511849802,0.12360210821908177,0.9599503276245707,0.9596273802950325,0.9557558858108284,0.9646636489490489,0.1863526330687104,0.1857144184911597,0.17285309386821662,0.19821050714125665,227617941.66666666,225928550.0,197589445.0,258213815.0,269170083.3333333,265425100.0,235973280.0,304182940.0
640,low,uniform,60,1.0,1.0,0.5139875166853144,0.5109276898981899,0.4730875948516199,0.5620573056003455,0.47509959863231005,0.47482605858880933,0.4716668432221515,0.478043824129553,0.023437689281616495,0.02318055167387388,0.02165584339322405,0.025481317996840943,0.04948915776350312,0.048739654652069433,0.044297414071132316,0.0575673678333522,0.3251279492073595,0.32364163651791644,0.30417836414275257,0.34991460255795903,0.7357905763546316,0.739304051535389,0.6896808306942752,0.7682266549569426,0.4851210147035163,0.48086977048436597,0.42917903673535135,0.5648661299228522,11283135.0,11084900.0,7948800.0,14764725.0,48605106.666666664,50002850.0,38679235.0,57199625.0
640,moderate,clustered,60,1.0,1.0,0.6049329921620128,0.6029017059049953,0.5577841872538849,0.6561996588996417,0.4675197366556089,0.467873628887776,0.4593159372572795,0.4747511074299692,0.09724968585742083,0.09683708500609514,0.09189762220226444,0.10457619509318365,0.19175571036663824,0.18954133975433263,0.18055601290282933,0.21110478200202126,0.3242559514543363,0.32358893725827775,0.30734059035328914,0.34513042750488715,0.757119891127117,0.7581351494027542,0.7313500398473253,0.777946453845462,0.4586387892969597,0.454954809166285,0.42047721390833764,0.5096237719163457,102189643.33333333,103130300.0,89662815.0,113889980.0,144957183.33333334,145152100.0,130272955.0,160518545.0
640,moderate,corridor,60,1.0,1.0,0.6038619621153988,0.5998757257541345,0.5590431976824332,0.6558919918136235,0.6393373281044366,0.6392633652925568,0.6306535310968627,0.6466500216909987,0.022699002991713017,0.022638896037558108,0.018778951817268588,0.026853244217213766,0.07129371144022358,0.07118856514670119,0.055611077735200125,0.08550971278080925,0.49489951928414,0.4963082145170208,0.4600827183900914,0.5211613605793838,0.49833870330197383,0.49640689691154893,0.4506208385209626,0.5541470955084283,1.0056259529366423,1.0085056148843505,0.9095330158392345,1.1036461590164557,17548360.0,17677200.0,12974310.0,22567794.999999996,62665723.333333336,63069300.0,50451810.0,72265510.0
640,moderate,ring,60,1.0,1.0,0.5983052648031593,0.5959621619176003,0.5448638964448128,0.6449486067451898,0.23968315934303888,0.23871840592084026,0.23071385685472667,0.24908506379565842,0.1912975506497532,0.19179122148774752,0.18581253243847023,0.1958640472470701,0.2553648490351996,0.25521536100216907,0.2506556496218915,0.260990223675772,0.11921052029948152,0.11933704287247715,0.11183440482729703,0.12664510269293175,0.9586246603597618,0.9585313851938506,0.9537693687561339,0.9633361579153118,0.19839351808396805,0.19914306665058118,0.18283313485478486,0.21083088250999388,104656143.33333333,104199650.0,85808790.0,124287805.0,147473830.0,147342100.0,113926010.0,172171945.0
640,moderate,separated,60,1.0,1.0,0.6054832092815976,0.6076239363763611,0.5515042521371842,0.6529618333298212,0.22731700705770097,0.22725396694472,0.2203062490972357,0.23538159396462444,0.4179670624992614,0.41914316506574745,0.4042587573990931,0.4286195449011118,0.5564842877473214,0.5570464174488969,0.5409199885392373,0.5710826523154012,0.11467624569180007,0.11440872880262576,0.10863317729951541,0.12272917791284008,0.9613071011816824,0.9616889411016621,0.9562710018115915,0.9650089552244572,0.18434256723916112,0.18439088485192262,0.1733367310033334,0.19539881330733913,185686550.0,186963900.0,155110600.0,219221295.0,219122761.66666666,219992050.0,184006625.0,260388495.0
640,moderate,uniform,60,1.0,1.0,0.6025776553754442,0.5998744730228018,0.5438127189011605,0.6788103780609361,0.4753514369523438,0.4751499346468264,0.47270998453270024,0.4790693337041516,0.023902338190769423,0.023938906446362,0.022322096333408793,0.02555631516575704,0.050708869099919576,0.050736831731610824,0.04494203481369376,0.058927019262831636,0.32510927806178863,0.3247207079250487,0.310255373738631,0.3451492091435838,0.7357357548414387,0.7368343572807771,0.7032057208370455,0.760937901261691,0.49262124466664653,0.491540177965945,0.4469303408035927,0.5503533249481394,11778226.666666666,11899500.0,8881055.0,14873654.999999998,53481428.333333336,53278850.0,45663230.0,60211640.0
640,symmetric,clustered,60,1.0,1.0,0.02275034340400163,0.022750343404001623,0.022750343404001623,0.022750343404001627,0.4687577874599026,0.4685213750068514,0.46127197612011894,0.4782120178288174,0.09584620567113648,0.09591090154170961,0.08980059485128497,0.10197413602429461,0.1889447373124763,0.18893464003895505,0.1783685834271318,0.19982270569859528,0.3245021424279801,0.3240041823373837,0.30799250257749045,0.339886593500276,0.7568666268032297,0.7576765975580962,0.7376970609755579,0.7758348959871307,0.39640171173128685,0.3927360371942653,0.3638661531979737,0.4316958593631736,87867271.66666667,85978750.0,69622015.0,110186015.0,122772163.33333333,120361050.0,98129260.0,151517120.0
640,symmetric,corridor,60,1.0,1.0,0.02275034340400163,0.022750343404001623,0.022750343404001623,0.022750343404001633,0.6399937062762355,0.6404534946846834,0.6337410240641428,0.6466454971886845,0.021352838453461215,0.021640092359162453,0.018490918161971806,0.024276738194442603,0.06718238585956596,0.06792860674180795,0.05663382996556593,0.0768481617224443,0.49942426577772003,0.4983317541504111,0.4779906823497446,0.5222132153405579,0.4916861868352893,0.49451520513924146,0.44508707842302964,0.5395141033491233,0.9718419294581737,0.9641429028717046,0.8724103393754653,1.0781491670211014,14360668.333333334,14323000.0,10887265.0,18829240.0,54233116.666666664,53895500.0,39307120.0,65369784.99999999
640,symmetric,ring,60,1.0,1.0,0.02275034340400163,0.022750343404001623,0.022750343404001623,0.022750343404001633,0.23932199111617297,0.23939157527738553,0.23143883265856438,0.24826649456940908,0.19133457625220707,0.1911715495724358,0.18604907487891761,0.19526517417425504,0.25567919232189623,0.255539799531491,0.25117067640719193,0.2607059239000086,0.1200203371559538,0.12011455930346193,0.11394544820427448,0.12625284110656695,0.9581385111199296,0.9581445590250375,0.9541417210762677,0.9619656530631241,0.19690750272967994,0.1967151984093784,0.186170171514314,0.20741862109237347,92184508.33333333,92681550.0,70360615.0,109307155.0,130107863.33333333,132773800.0,100165635.0,153072030.0
640,symmetric,separated,60,1.0,1.0,0.02275034340400163,0.022750343404001623,0.022750343404001623,0.022750343404001627,0.22765203441092577,0.22761718879867632,0.21951325592869866,0.2339213732912356,0.41889660194735795,0.4187653421496226,0.4079370634621526,0.43091529125340394,0.5593419955872799,0.5598357496487862,0.5459724586135254,0.5715727126635813,0.11515762593204262,0.11519334868000042,0.1087362432648843,0.12068436854033528,0.9609959102804281,0.9610087060475929,0.9572843909739913,0.9649916628804365,0.17863517982376614,0.17849947200479394,0.16738968665966986,0.18871258796800874,203668153.33333334,202403300.0,167342350.0,247420545.0,240820936.66666666,238532300.0,198218135.0,298485280.0
640,symmetric,uniform,60,1.0,1.0,0.02275034340400163,0.022750343404001623,0.022750343404001623,0.022750343404001627,0.4755848584615278,0.47562365371417836,0.4729119323935395,0.47802196357662996,0.021694937222976416,0.021653504904695576,0.02014933102467641,0.023582339756326797,0.0455079895594106,0.04519638869015862,0.03998555116548799,0.0527833707142636,0.31653277892885695,0.3126162856319499,0.2953981701696968,0.3515061361152331,0.7448854378441564,0.7495278904615013,0.6852751464291574,0.7773661648699316,0.4321907653654319,0.4256130561619979,0.3766003761921982,0.5292359978401079,9920405.0,9667050.0,7478050.0,12926710.0,46625431.666666664,47115250.0,35651085.0,58065645.0
