M,requested_delta,replicates,feasibility_rate,mean_coverage,coverage_mean,coverage_median,coverage_p05,coverage_p95,normalized_cost_per_assigned_slot_mean,normalized_cost_per_assigned_slot_median,normalized_cost_per_assigned_slot_p05,normalized_cost_per_assigned_slot_p95,normalized_assignment_cost_p95_mean,normalized_assignment_cost_p95_median,normalized_assignment_cost_p95_p05,normalized_assignment_cost_p95_p95,assignment_cost_max_mean,assignment_cost_max_median,assignment_cost_max_p05,assignment_cost_max_p95,greedy_to_hungarian_ratio_mean,greedy_to_hungarian_ratio_median,greedy_to_hungarian_ratio_p05,greedy_to_hungarian_ratio_p95,robot_utilization_mean,robot_utilization_median,robot_utilization_p05,robot_utilization_p95,solver_wall_ns_mean,solver_wall_ns_median,solver_wall_ns_p05,solver_wall_ns_p95,matrix_bytes_mean,matrix_bytes_median,matrix_bytes_p05,matrix_bytes_p95
40,0.65,60,1.0,1.0,1.0,1.0,1.0,1.0,0.042295956356428986,0.04269373452013085,0.03616631975320987,0.04894744510819625,0.07839703330951724,0.07482716181019863,0.06437719747520394,0.10172756915759247,13.096752127408461,12.850444855540582,9.933715430240355,18.000334375934422,1.0313798373219647,1.0237198685250848,1.0000000000000002,1.0793514421293122,0.21164021164021166,0.21164021164021163,0.21164021164021163,0.21164021164021163,66268.33333333333,66250.0,48020.0,81845.0,60480.0,60480.0,60480.0,60480.0
40,0.7,60,1.0,1.0,1.0,1.0,1.0,1.0,0.03808087168154171,0.03753974832486552,0.03178534159898683,0.045671379224925465,0.06947166065180205,0.06794974263524832,0.055560534881940314,0.08627311457100378,11.690063510533557,10.950476819620892,8.779376208387685,17.392472162658745,1.0278445118119603,1.0208683896310526,0.9999999999999999,1.0803915196493084,0.17621145374449337,0.1762114537444934,0.1762114537444934,0.1762114537444934,80606.66666666667,76100.0,52165.0,105489.99999999997,72640.0,72640.0,72640.0,72640.0
40,0.75,60,1.0,1.0,1.0,1.0,1.0,1.0,0.03274546653076167,0.03278220480517328,0.028855517410310987,0.03642891382436522,0.05866016262904718,0.05706643818138081,0.048388792865647665,0.07326784518986497,9.897761115445054,9.568174735631752,7.7678868254400095,13.429392063512635,1.020953772024204,1.0095703899010515,0.9999999999999998,1.0712538442329342,0.1428571428571428,0.14285714285714285,0.14285714285714285,0.14285714285714285,85073.33333333333,84350.0,53555.0,119234.99999999999,89600.0,89600.0,89600.0,89600.0
40,0.8,60,1.0,1.0,1.0,1.0,1.0,1.0,0.028577390108752935,0.02841423247163191,0.02472062868164459,0.03452209746126257,0.0512039788360324,0.04858101664183204,0.042690931451744143,0.06518907381627233,8.44665160218833,8.281301285740831,6.732426347186033,10.682460520543453,1.0153528838770451,1.0109114468425644,0.9999999999999998,1.0461852445721933,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,102540.0,99500.0,73605.0,130759.9999999999,115200.0,115200.0,115200.0,115200.0
40,0.85,60,1.0,1.0,1.0,1.0,1.0,1.0,0.024751843434618646,0.024721961150351867,0.02130221265262642,0.028310441023938444,0.04470010453456165,0.043436457499295256,0.03677561575641574,0.058305200427667334,7.467349270419002,7.139898201665441,5.916717852933159,9.82937990809723,1.0074778161877707,1.0000000000000004,0.9999999999999998,1.0291948881161272,0.08113590263691685,0.08113590263691683,0.08113590263691683,0.08113590263691683,113111.66666666667,95950.0,86035.0,163169.99999999997,157760.0,157760.0,157760.0,157760.0
40,0.9,60,1.0,1.0,1.0,1.0,1.0,1.0,0.0196598663922508,0.01935616845051491,0.01718014136910882,0.022764022313577385,0.03395315485749062,0.03309065205969031,0.027329723773827058,0.04114728993254987,5.636385045336962,5.499200903776617,4.565098005183567,6.971282125120884,1.0070382025235731,1.0000000000000002,0.9999999999999998,1.0342042623458565,0.05263157894736843,0.05263157894736842,0.05263157894736842,0.05263157894736842,173438.33333333334,159550.0,127590.0,253784.99999999997,243200.0,243200.0,243200.0,243200.0
40,0.95,60,1.0,1.0,1.0,1.0,1.0,1.0,0.013611361583533004,0.013606952049137491,0.011678685897845993,0.01593710843602728,0.023851752238445326,0.02372223530542831,0.018851534347484766,0.029579817954086592,3.966135887393385,3.921968540777309,3.214686508048591,4.973735007544855,1.0048840109701473,1.0,0.9999999999999997,1.0312098867154886,0.02564102564102563,0.02564102564102564,0.02564102564102564,0.02564102564102564,402653.3333333333,394950.0,263500.0,630604.9999999999,499200.0,499200.0,499200.0,499200.0
80,-0.05,60,0.0,0.9,0.9,0.9,0.9,0.9,0.09730266871530795,0.0968641477681656,0.07712389347558196,0.12349492890490543,0.2131900116222882,0.20316897822983596,0.15848511066043994,0.2871061152512347,41.71183004676113,40.255432484786134,28.28641577998534,67.7165966667118,1.217952971089431,1.2176568777800878,1.1255023614247328,1.3342100878642196,1.0,1.0,1.0,1.0,118181.66666666667,117300.0,68915.0,170670.0,46080.0,46080.0,46080.0,46080.0
80,-0.1,60,0.0,0.8125,0.8125,0.8125,0.8125,0.8125,0.08862176247304829,0.08850706061909927,0.0690371089263778,0.10906406536371689,0.1955056798834946,0.18123412033167202,0.13213733629238741,0.29942479429815305,37.30699862302573,34.54923331532723,23.22622433255141,59.84218040698835,1.156472475761576,1.146660615867697,1.0708260137741967,1.2738725406073643,1.0,1.0,1.0,1.0,76975.0,73000.0,49155.0,121364.99999999999,41600.0,41600.0,41600.0,41600.0
80,-0.15,60,0.0,0.7374999999999997,0.7374999999999997,0.7375,0.7375,0.7375,0.08455136401361306,0.08106884820538611,0.06662118093067355,0.1165425200517379,0.18331667827188053,0.17552912811383992,0.12720021302187107,0.2662425394398957,35.07627255881339,31.790175988214575,22.603907027807175,52.39307747605791,1.1365608506215925,1.1147490073591717,1.0591953765537265,1.2357135051269603,1.0,1.0,1.0,1.0,64766.666666666664,61900.0,42080.0,98664.99999999997,37760.0,37760.0,37760.0,37760.0
80,-0.2,60,0.0,0.6625000000000001,0.6625000000000001,0.6625,0.6625,0.6625,0.08122390294369392,0.08085392014645737,0.06564458433424908,0.09417717004552019,0.16830785149540803,0.16259353165086463,0.12133189043851904,0.21920985834267312,31.164908641298677,30.160040503870164,22.411398980013658,44.46433504296901,1.0929139367053253,1.0818247991973609,1.0302821761145904,1.1865181957527684,1.0,1.0,1.0,1.0,45251.666666666664,44250.0,24830.0,70959.99999999999,33920.0,33920.0,33920.0,33920.0
80,-0.25,60,0.0,0.6000000000000001,0.6000000000000001,0.6,0.6,0.6,0.08254243820977863,0.08053771625847854,0.0700814662745894,0.09883477642392395,0.1722519455646211,0.16344169013837306,0.12866415545659346,0.23996291641079043,30.990924148319515,30.36049857334887,21.175009000955605,47.25198678724734,1.08280811878463,1.07824912650675,1.0239469499796103,1.1635792304471613,1.0,1.0,1.0,1.0,43585.0,38850.0,26885.0,62140.0,30720.0,30720.0,30720.0,30720.0
80,-0.3,60,0.0,0.5375000000000001,0.5375000000000001,0.5375,0.5375,0.5375,0.07928997701644903,0.07888475187411052,0.06662801800922893,0.09275265195517288,0.16370730164511932,0.1617103169162334,0.12012101901235536,0.2140712933053998,29.96087978521049,28.99003782946062,20.30313709864015,39.69358576820114,1.0668928558276805,1.0570636234848694,1.0143364561660477,1.148859917662147,1.0,1.0,1.0,1.0,34723.333333333336,32650.0,23395.0,59999.99999999999,27520.0,27520.0,27520.0,27520.0
80,-0.35,60,0.0,0.4875,0.4875,0.4875,0.4875,0.4875,0.07793813188368023,0.07734310479705961,0.06300285813546617,0.09702309716460356,0.15468201133300735,0.1456414448585446,0.12023834324636196,0.22482849887010062,28.16060756440672,26.140996432568308,19.97187314935979,45.2541635526519,1.0581075108975473,1.0437730461407477,1.0035134316959788,1.1579536928990375,1.0,1.0,1.0,1.0,26920.0,25250.0,18000.0,42364.99999999999,24960.0,24960.0,24960.0,24960.0
80,-0.4,60,0.0,0.425,0.425,0.425,0.425,0.425,0.0753945336289337,0.07301766808689723,0.06112648129926898,0.09934930970491927,0.14978854052846366,0.14388460585741109,0.11383032101200835,0.19859883926921226,25.80085233042009,24.570441687265337,19.092117325441173,39.00489680079357,1.0380353803970697,1.0330095256595273,1.0,1.0993461009601464,1.0,1.0,1.0,1.0,24390.0,21150.0,17990.0,29819.99999999995,21760.0,21760.0,21760.0,21760.0
80,-0.45,60,0.0,0.375,0.375,0.375,0.375,0.375,0.07527211671669419,0.07469450350723958,0.06183929032209552,0.09037740981650781,0.145131365869184,0.13722972869258943,0.10535819472142652,0.2111536353286326,25.838331910134876,24.486016596637658,18.028639915475534,36.80406890582973,1.0278695152290982,1.0193904265633096,1.0,1.0906484740896758,1.0,1.0,1.0,1.0,17685.0,17050.0,11695.0,26144.999999999996,19200.0,19200.0,19200.0,19200.0
80,-0.5,60,0.0,0.33749999999999986,0.33749999999999986,0.3375,0.3375,0.3375,0.07679132611613483,0.0764895333501065,0.0647124843974065,0.0898698266159358,0.15426322934646933,0.15040265376318407,0.11133633350514709,0.20475180224079248,26.19472392100055,25.691169439401314,18.28399901557033,38.90724436389791,1.0188351301254601,1.0047824142735364,1.0,1.0812545904409043,1.0,1.0,1.0,1.0,14801.666666666666,14250.0,9995.0,22059.999999999993,17280.0,17280.0,17280.0,17280.0
80,-0.55,60,0.0,0.28750000000000014,0.28750000000000014,0.2875,0.2875,0.2875,0.07473831641187915,0.07232206224618665,0.060413017697103055,0.09407252580389364,0.14712678332821902,0.13803457521936097,0.10382118018543653,0.20216628849416693,24.22023473279362,23.493995306513725,16.490801457858584,37.684603094685755,1.0195035932388954,1.0,1.0,1.0972206286265023,1.0,1.0,1.0,1.0,14615.0,14050.0,12480.0,19164.999999999996,14720.0,14720.0,14720.0,14720.0
80,-0.6,60,0.0,0.25,0.25,0.25,0.25,0.25,0.07319391231171818,0.07253223139024864,0.05840883989263845,0.09141483141547312,0.1355204172514043,0.130611014569534,0.10337399954545176,0.19359233382841043,22.87053856840679,21.62493448762699,16.439529223917965,31.236682964221497,1.0130898354277584,1.0,1.0,1.084217905578714,1.0,1.0,1.0,1.0,13038.333333333334,12200.0,10695.0,18014.999999999993,12800.0,12800.0,12800.0,12800.0
80,-0.65,60,0.0,0.2125,0.2125,0.2125,0.2125,0.2125,0.07333574275800213,0.07124715708340736,0.059836334141589446,0.08894285865693395,0.14083577047666285,0.13413033852467665,0.09851889395350233,0.20819991576190447,23.095175753256044,21.920150534931864,15.5604385427688,34.18017025779422,1.0075101266207718,1.0,1.0,1.0421488294337538,1.0,1.0,1.0,1.0,11346.666666666666,10850.0,9500.0,14164.999999999996,10880.0,10880.0,10880.0,10880.0
80,-0.7,60,0.0,0.17500000000000007,0.17500000000000007,0.175,0.175,0.175,0.07241988349816264,0.07156950209454033,0.05620895306551209,0.0904171375788881,0.13558677801477198,0.131645921997139,0.09750097340530017,0.17556667181837127,21.801989299138036,21.511944952867196,15.486952476234608,28.53857814218645,1.0042100257528856,1.0,1.0,1.0255236127087555,1.0,1.0,1.0,1.0,9845.0,9500.0,8400.0,12215.0,8960.0,8960.0,8960.0,8960.0
80,-0.75,60,0.0,0.13749999999999998,0.13749999999999998,0.1375,0.1375,0.1375,0.07419622577476032,0.07249312337452143,0.05679463277707668,0.09571629175711585,0.13862332689625034,0.1295813144330757,0.10020574161622033,0.196213356098919,22.052795952690992,20.59260076948858,14.95353882438708,31.66171956594701,1.0009559119872058,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9230.0,8150.0,7595.0,12659.999999999996,7040.0,7040.0,7040.0,7040.0
80,-0.8,60,0.0,0.1125,0.1125,0.1125,0.1125,0.1125,0.07489246151139069,0.07339611237276408,0.0535841099123619,0.10232632129313958,0.12932894109101892,0.12462366498976496,0.08761910701966541,0.1739438429119544,20.031552749982207,18.875206406245375,12.635468829630723,28.876484721371856,1.0014965726017793,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7938.333333333333,7400.0,4995.0,13315.0,5760.0,5760.0,5760.0,5760.0
80,-0.85,60,0.0,0.07500000000000001,0.07500000000000001,0.075,0.075,0.075,0.07164245332315332,0.07141215390155112,0.05325438211655659,0.09747142100404281,0.1174226488626944,0.11424725731951288,0.07654225251431555,0.1527429175267635,17.697978253784374,16.99488302190631,11.562325116168042,24.160115592040945,1.001166137728372,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6178.333333333333,6100.0,4285.0,7505.0,3840.0,3840.0,3840.0,3840.0
80,-0.9,60,0.0,0.04999999999999998,0.04999999999999998,0.05,0.05,0.05,0.07285192392984131,0.0705434330729768,0.04370382683624454,0.10244856849901864,0.11165365402339869,0.10965782376265913,0.05773355473583233,0.17163936731381607,16.524258831213277,16.032158728826218,8.59529186647268,25.293434562386036,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5923.333333333333,5400.0,4690.0,7129.999999999993,2560.0,2560.0,2560.0,2560.0
80,-0.95,60,0.0,0.02499999999999999,0.02499999999999999,0.025,0.025,0.025,0.07513891725256909,0.06970556033720107,0.0327989553745354,0.12207894390270664,0.09660652648422413,0.09589826241453452,0.040965119760614226,0.16035900109626633,13.999556931520452,13.868990836544608,5.921661688607215,23.704527758061666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4975.0,4800.0,3780.0,6600.0,1280.0,1280.0,1280.0,1280.0
80,0.0,60,1.0,1.0,1.0,1.0,1.0,1.0,0.10697932294005222,0.10350155510385406,0.08501934462508472,0.13441279630173947,0.241458000442139,0.22216994515348099,0.17487928854291263,0.3549137073033555,45.6666941832259,45.16834198062669,31.782632022556932,69.5968929733415,1.2917312001020411,1.2829194869539688,1.174697189336002,1.4300075938860015,1.0,1.0,1.0,1.0,181898.33333333334,174700.0,113615.0,260710.0,51200.0,51200.0,51200.0,51200.0
80,0.05,60,1.0,1.0,1.0,1.0,1.0,1.0,0.09247681700653354,0.08920437405170964,0.07037414486511842,0.12641769115015633,0.20315769531421263,0.19229229307122886,0.13857723346529632,0.2948528960382762,39.031183736873345,37.572270633966625,24.8112428402303,57.443485373695346,1.2360530081762433,1.2257754736046458,1.1466245849082424,1.354932153319453,0.9090909090909088,0.9090909090909091,0.9090909090909091,0.9090909090909091,212126.66666666666,192950.0,116825.0,335065.0,56320.0,56320.0,56320.0,56320.0
80,0.1,60,1.0,1.0,1.0,1.0,1.0,1.0,0.0730309027266842,0.07145584033078214,0.05970676676497157,0.09095913302661839,0.15361107072464247,0.15082798284353088,0.10949875465470804,0.20641460468165662,28.982157633274692,27.64340082877015,19.733498017853385,42.095501830138836,1.2026728694699718,1.2087705761624365,1.0980975066430363,1.3023849108312422,0.8163265306122448,0.8163265306122449,0.8163265306122449,0.8163265306122449,164160.0,160600.0,98565.0,245809.99999999997,62720.0,62720.0,62720.0,62720.0
80,0.15,60,1.0,1.0,1.0,1.0,1.0,1.0,0.06937026051489865,0.06737679084160067,0.05758718028188085,0.08431164825881667,0.1440181718552304,0.14016614017489257,0.10855751154737664,0.2162988437744695,27.222191554149806,25.87928471155347,19.119666813058718,38.93324002821403,1.164549077902014,1.154178586101929,1.0840903968648061,1.2460936728710514,0.7407407407407406,0.7407407407407407,0.7407407407407407,0.7407407407407407,165376.66666666666,150000.0,99105.0,260159.99999999994,69120.0,69120.0,69120.0,69120.0
80,0.2,60,1.0,1.0,1.0,1.0,1.0,1.0,0.06258005867438414,0.061266862199495425,0.052462696109954465,0.0757694292572182,0.13045308790634652,0.12520344557478802,0.10026212769224695,0.1819730708101633,24.672176601511197,23.278175963495954,17.67226197966521,36.597177977464554,1.1554128163706636,1.156605849081218,1.0879100417054426,1.237842211497886,0.6666666666666664,0.6666666666666666,0.6666666666666666,0.6666666666666666,166626.66666666666,157400.0,111215.0,292294.99999999994,76800.0,76800.0,76800.0,76800.0
80,0.25,60,1.0,1.0,1.0,1.0,1.0,1.0,0.05649874978286206,0.05500102817635971,0.04868024900911633,0.06729648644580899,0.11472335310256075,0.11069364548043176,0.09318404445839205,0.15941597071364913,21.425109374234424,21.348158165474118,15.699584506522319,29.19176412340538,1.1154407038592022,1.105768269907148,1.0607751338362983,1.1816287256574418,0.6015037593984963,0.6015037593984962,0.6015037593984962,0.6015037593984962,170063.33333333334,149900.0,113765.0,296739.9999999999,85120.0,85120.0,85120.0,85120.0
80,0.3,60,1.0,1.0,1.0,1.0,1.0,1.0,0.05156087750754494,0.050495205597851284,0.04628050077697083,0.060462124749810706,0.10112420569649189,0.10046838614386447,0.0786321211656483,0.1355876149660864,18.960215636018315,18.612546163272967,13.57240834523714,25.67274605822575,1.1056311709088562,1.1058996664008172,1.0369264258137025,1.168915086915505,0.5369127516778524,0.5369127516778524,0.5369127516778524,0.5369127516778524,156390.0,150450.0,110650.0,236429.99999999997,95360.0,95360.0,95360.0,95360.0
80,0.35,60,1.0,1.0,1.0,1.0,1.0,1.0,0.04829972311152995,0.04705425166670024,0.04205087347743463,0.05879013530255755,0.09526294554831022,0.0897566187717251,0.07796974040974788,0.12550936352967773,17.62053228878253,16.557285487745844,13.642086419364244,26.812242154863334,1.0839957942972953,1.0824931686557013,1.0287568526188786,1.1460999849347138,0.4819277108433733,0.4819277108433735,0.4819277108433735,0.4819277108433735,148628.33333333334,146950.0,102230.0,206530.0,106240.0,106240.0,106240.0,106240.0
80,0.4,60,1.0,1.0,1.0,1.0,1.0,1.0,0.04426666570357715,0.044562526876604745,0.038626320490768674,0.04916025001214,0.08486415325694897,0.08631332114638013,0.06856374859547622,0.09917027445810468,16.106033615188142,15.422737386744204,12.387856489381758,21.780078417047065,1.070269925889671,1.0648950836241307,1.0296938885372333,1.125653177879947,0.42780748663101614,0.42780748663101603,0.42780748663101603,0.42780748663101603,171153.33333333334,153150.0,108395.0,269130.0,119680.0,119680.0,119680.0,119680.0
80,0.45,60,1.0,1.0,1.0,1.0,1.0,1.0,0.04101673323133352,0.040708401832366556,0.03598926882250222,0.04694948929261568,0.07912116073021179,0.07679469664828587,0.06543112542257462,0.10379432893629265,14.686337259965194,14.226941798918276,11.446111295838989,19.787825607101468,1.0694993371213557,1.063983552587826,1.0232645292357,1.1311813142174565,0.3791469194312795,0.3791469194312796,0.3791469194312796,0.3791469194312796,173136.66666666666,168400.0,129145.0,232644.9999999999,135040.0,135040.0,135040.0,135040.0
80,0.5,60,1.0,1.0,1.0,1.0,1.0,1.0,0.0372081988172619,0.037092045672701926,0.033197633636621676,0.04103061434118091,0.06962318722242578,0.06897953501687873,0.058402846173905676,0.08064157734621935,12.860449141144505,12.532169180800352,10.211201177524002,17.162009986170123,1.0546191324292296,1.0515458549570802,1.0162361215376385,1.1033833620201734,0.3333333333333332,0.3333333333333333,0.3333333333333333,0.3333333333333333,176965.0,167050.0,125080.0,215464.99999999994,153600.0,153600.0,153600.0,153600.0
80,0.55,60,1.0,1.0,1.0,1.0,1.0,1.0,0.03425685568509248,0.033957461955101895,0.030847643195698667,0.03802991879414288,0.06366196423763146,0.06270193952521094,0.054511526315587235,0.07883516036263033,11.733254175743742,10.887193557045137,9.28800639099325,16.193937083263073,1.0459584983880021,1.0429458135458214,1.0071265632051538,1.087113603103959,0.28985507246376824,0.2898550724637681,0.2898550724637681,0.2898550724637681,166821.66666666666,139850.0,116080.0,227274.9999999999,176640.0,176640.0,176640.0,176640.0
80,0.6,60,1.0,1.0,1.0,1.0,1.0,1.0,0.03166179174188931,0.03176660572022202,0.027830302889026885,0.03529539347816016,0.058787927784431995,0.0577333985279513,0.04959833733772905,0.07130110067485788,10.546579164758175,10.117790787711753,8.805374800511354,13.698607091877369,1.046258248082555,1.0401562136256253,1.0103549470988782,1.1007240986385185,0.25,0.25,0.25,0.25,192798.33333333334,160950.0,130190.0,284500.0,204800.0,204800.0,204800.0,204800.0
80,0.65,60,1.0,1.0,1.0,1.0,1.0,1.0,0.02890485994659076,0.02866144371796641,0.025259316490355396,0.0319652293063347,0.05403592057150029,0.053106004612727006,0.04515046376199504,0.06478253663244372,9.606929885363261,9.267397134693937,7.642729317367616,13.28712230299322,1.0337435959365027,1.0303211475734653,1.0067967030471687,1.0736665158759016,0.21220159151193638,0.21220159151193635,0.21220159151193635,0.21220159151193635,200085.0,181400.0,139660.0,312150.0,241280.0,241280.0,241280.0,241280.0
80,0.7,60,1.0,1.0,1.0,1.0,1.0,1.0,0.02530059972633101,0.025392027412580776,0.022407634561672652,0.02792229238494448,0.04614270973575097,0.04596800181466017,0.039754979158127035,0.05280188967222166,8.25329152072388,8.013084272189229,6.823071152326491,10.520302848458622,1.022263401813158,1.0192803935234303,1.0012253030204017,1.0515628835167745,0.17660044150110382,0.17660044150110377,0.17660044150110377,0.17660044150110377,223006.66666666666,200600.0,162030.0,305190.0,289920.0,289920.0,289920.0,289920.0
80,0.75,60,1.0,1.0,1.0,1.0,1.0,1.0,0.02290867546283237,0.02294161713975488,0.020126296061104578,0.025943328905094317,0.04132586932564972,0.04141929908800336,0.03458067712264661,0.04741534430423003,7.543558837244902,7.290053102430226,6.078041046329121,9.99145194723516,1.0197061482304666,1.0140614557892063,1.0024403392282235,1.0469316380839209,0.1428571428571428,0.14285714285714285,0.14285714285714285,0.14285714285714285,268801.6666666667,250700.0,200045.0,368245.0,358400.0,358400.0,358400.0,358400.0
80,0.8,60,1.0,1.0,1.0,1.0,1.0,1.0,0.019912173449607277,0.01981090720936807,0.017656972379893807,0.021866791776690864,0.03588327174421991,0.03577092545993791,0.03004153306058405,0.041715019058081726,6.591572247449999,6.276526462162916,5.162544672238107,8.53346164200907,1.0131097557667066,1.0098272202068728,0.9999999999999999,1.0387288744505823,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,345663.3333333333,354250.0,242480.0,478230.0,460800.0,460800.0,460800.0,460800.0
80,0.85,60,1.0,1.0,1.0,1.0,1.0,1.0,0.016947191875463265,0.01690602474196347,0.015263315482489156,0.01869809209200436,0.03021986639623209,0.029770139050411558,0.026318507219014086,0.03507157776680016,5.530668160544783,5.324336095636307,4.511518536625052,7.647073887145523,1.0135940404016803,1.011532682653765,0.9999999999999999,1.0380137735739678,0.08105369807497466,0.08105369807497467,0.08105369807497467,0.08105369807497467,548926.6666666666,555250.0,345055.0,749360.0,631680.0,631680.0,631680.0,631680.0
80,0.9,60,1.0,1.0,1.0,1.0,1.0,1.0,0.013649800825669847,0.013539495578391292,0.012444180316667396,0.01527431897313518,0.024028531305579436,0.02394525575244648,0.020862013811196685,0.02728290299401415,4.183360446426027,4.131818757262092,3.456537106456822,4.811541389254903,1.0096770506961108,1.0071691645376784,0.9999999999999994,1.0321245207282408,0.05263157894736843,0.05263157894736842,0.05263157894736842,0.05263157894736842,895938.3333333334,898500.0,538120.0,1233994.9999999998,972800.0,972800.0,972800.0,972800.0
80,0.95,60,1.0,1.0,1.0,1.0,1.0,1.0,0.009359851964684675,0.009343860717929925,0.008484368519371148,0.01030604919394727,0.01651702409726787,0.016455164486537097,0.014387873165607473,0.01853064816813408,2.9348311074270765,2.9328894667762064,2.45141129246496,3.597503374654395,1.0044081907761513,1.0000000000000004,0.9999999999999996,1.021195952805069,0.02564102564102563,0.02564102564102564,0.02564102564102564,0.02564102564102564,2156625.0,2144350.0,1666135.0,2641215.0,1996800.0,1996800.0,1996800.0,1996800.0
