M,requested_delta,replicates,feasibility_rate,mean_coverage,solver_wall_ns_mean,solver_wall_ns_median,solver_wall_ns_p05,solver_wall_ns_p95,total_wall_ns_mean,total_wall_ns_median,total_wall_ns_p05,total_wall_ns_p95,total_cpu_ns_mean,total_cpu_ns_median,total_cpu_ns_p05,total_cpu_ns_p95,matrix_bytes_mean,matrix_bytes_median,matrix_bytes_p05,matrix_bytes_p95,normalized_cost_per_assigned_slot_mean,normalized_cost_per_assigned_slot_median,normalized_cost_per_assigned_slot_p05,normalized_cost_per_assigned_slot_p95,normalized_assignment_cost_p95_mean,normalized_assignment_cost_p95_median,normalized_assignment_cost_p95_p05,normalized_assignment_cost_p95_p95,greedy_to_hungarian_ratio_mean,greedy_to_hungarian_ratio_median,greedy_to_hungarian_ratio_p05,greedy_to_hungarian_ratio_p95,hungarian_saving_vs_greedy_mean,hungarian_saving_vs_greedy_median,hungarian_saving_vs_greedy_p05,hungarian_saving_vs_greedy_p95,relative_gap_to_lower_bound_mean,relative_gap_to_lower_bound_median,relative_gap_to_lower_bound_p05,relative_gap_to_lower_bound_p95,assignment_cost_gini_mean,assignment_cost_gini_median,assignment_cost_gini_p05,assignment_cost_gini_p95,robot_utilization_mean,robot_utilization_median,robot_utilization_p05,robot_utilization_p95,solver_ns_per_matrix_element_mean,solver_ns_per_matrix_element_median,solver_ns_per_matrix_element_p05,solver_ns_per_matrix_element_p95,metrics_wall_ns_mean,metrics_wall_ns_median,metrics_wall_ns_p05,metrics_wall_ns_p95,logical_messages_mean,logical_messages_median,logical_messages_p05,logical_messages_p95,communication_bytes_mean,communication_bytes_median,communication_bytes_p05,communication_bytes_p95
20,0.0,60,1.0,1.0,15353.333333333334,15300.0,10220.0,19369.999999999996,683126.6666666666,716650.0,363050.0,791510.0,260416.66666666666,0.0,0.0,0.0,3200.0,3200.0,3200.0,3200.0,0.1860109232819984,0.1823566591566183,0.14271588415456993,0.24890403439282158,0.3648545808997418,0.35649048478758266,0.2503018670841936,0.5606843874683715,1.2095686829871757,1.1851351791313092,1.052239635137644,1.4307259315079337,0.16660222377801134,0.15621358953461684,0.04960783381303912,0.30105062001949473,0.5315324062917448,0.537374388814605,0.37338348862061016,0.6829885394424507,0.31468203578360165,0.3222219640883338,0.22902932132341072,0.39360560255933746,1.0,1.0,1.0,1.0,38.38333333333333,38.25,25.55,48.42499999999999,665391.6666666666,696250.0,369065.0,774240.0,40.0,40.0,40.0,40.0,4246.5,4247.0,4239.95,4252.05
20,0.07,60,1.0,1.0,21475.0,19400.0,14260.0,25924.999999999985,726498.3333333334,716750.0,673460.0,811259.9999999999,520833.3333333333,0.0,0.0,0.0,3680.0,3680.0,3680.0,3680.0,0.16837638581926875,0.15983828758056606,0.12725954606674983,0.22937505221304375,0.31093569043079505,0.2939481527269713,0.22255826590062752,0.44974100508911813,1.1676671628122564,1.1453959940443839,1.023437811102634,1.3946947340336093,0.136373007689952,0.12693938563315765,0.022895877686081725,0.2829970389245452,0.49975867625669657,0.4951176328145825,0.3237448636937773,0.6728810029708725,0.292690701028354,0.29403509564669505,0.20623229304702276,0.37241130246359083,0.8695652173913044,0.8695652173913043,0.8695652173913043,0.8695652173913043,46.68478260869565,42.17391304347826,31.0,56.358695652173886,620558.3333333334,606250.0,575500.0,735530.0,46.0,46.0,46.0,46.0,4886.933333333333,4886.0,4880.95,4894.0
20,0.13,60,1.0,1.0,19033.333333333332,18000.0,13190.0,27829.999999999993,761648.3333333334,766650.0,522225.0,909225.0,520833.3333333333,0.0,0.0,0.0,4160.0,4160.0,4160.0,4160.0,0.14902475867581877,0.14019688609841185,0.11378632410759373,0.21536692394902712,0.279870089573865,0.26293600221618907,0.19295427100052487,0.44565665921583825,1.1204516955482264,1.0944197321633102,1.0176219907987436,1.30769588797698,0.10263097129768184,0.08627068279645958,0.017316229422529045,0.2352506072601743,0.4935880297713929,0.4886471448169277,0.3355855722484091,0.6658253936035978,0.30129656509555464,0.3010408125274924,0.231467859165162,0.3729854960164713,0.769230769230769,0.7692307692307693,0.7692307692307693,0.7692307692307693,36.6025641025641,34.61538461538461,25.365384615384613,53.51923076923075,596456.6666666666,609800.0,415370.0,716710.0,52.0,52.0,52.0,52.0,5525.033333333334,5524.0,5518.0,5532.0
20,0.2,60,1.0,1.0,18493.333333333332,18000.0,10995.0,26459.999999999996,768878.3333333334,732950.0,454225.0,1110585.0,1302083.3333333333,0.0,0.0,15625000.0,4800.0,4800.0,4800.0,4800.0,0.12475933928142384,0.1183475817498285,0.09121307219898629,0.1644852564540306,0.234772454646715,0.22050232941701575,0.16811313773537978,0.3312177089596357,1.100022592074616,1.0906714985088897,0.9999999999999998,1.2142265196029247,0.08736848558731437,0.08313349568435761,-1.747153613527382e-16,0.17642180271190136,0.4478012127879152,0.45104863497229825,0.2950832598444373,0.5891066593164302,0.2916501653730444,0.2958574699836466,0.2038265534720525,0.35860442804864207,0.6666666666666664,0.6666666666666666,0.6666666666666666,0.6666666666666666,30.82222222222222,30.0,18.325,44.099999999999994,581285.0,653900.0,331075.0,865324.9999999999,60.0,60.0,60.0,60.0,6377.166666666667,6378.0,6369.0,6384.05
20,0.27,60,1.0,1.0,21766.666666666668,21450.0,16695.0,27834.999999999996,1165430.0,1160800.0,976015.0,1404220.0,781250.0,0.0,0.0,781249.9999999556,5600.0,5600.0,5600.0,5600.0,0.10747279543679873,0.10855480813080787,0.08119559784572367,0.13283754057313832,0.1952041278349747,0.1905127910699488,0.13826604639163698,0.2625729458566387,1.0959783919643298,1.0885544130884908,1.0019237967250445,1.2059197757608018,0.08439494420968298,0.08134730263835642,0.0019199088152642987,0.1707545176314642,0.4178280750919357,0.42147876901198805,0.2734125447919536,0.5615217838923252,0.2777140223500803,0.2771630584985497,0.21725975899196984,0.33908012140543703,0.5714285714285712,0.5714285714285714,0.5714285714285714,0.5714285714285714,31.0952380952381,30.642857142857146,23.85,39.76428571428571,745145.0,753100.0,601165.0,871100.0,70.0,70.0,70.0,70.0,7443.916666666667,7444.0,7434.95,7454.05
20,0.33,60,1.0,1.0,20966.666666666668,20250.0,15025.0,29500.0,1198286.6666666667,1217100.0,613835.0,1455744.9999999998,1041666.6666666666,0.0,0.0,15625000.0,6400.0,6400.0,6400.0,6400.0,0.09947030570435117,0.09501636433197785,0.06977640314783401,0.1466438014041218,0.1796467375368128,0.15926674268351892,0.12911321749994462,0.28385011227199325,1.071534725231505,1.0638315796115059,1.0,1.1970299685835701,0.06368978573066301,0.05999992813215959,-7.180248911420615e-18,0.1645723681081912,0.4008639782505275,0.38465677893233075,0.24518411051144173,0.5755362351721297,0.27412881910457826,0.2705908985790524,0.2051665434981952,0.3662992483888272,0.5,0.5,0.5,0.5,26.208333333333332,25.3125,18.78125,36.875,711863.3333333334,699050.0,441505.0,897830.0,80.0,80.0,80.0,80.0,8510.933333333332,8511.0,8502.95,8520.0
20,0.4,60,1.0,1.0,21321.666666666668,20600.0,14895.0,27164.999999999996,1291323.3333333333,1348400.0,735485.0,1602234.9999999995,1822916.6666666667,0.0,0.0,15625000.0,7520.0,7520.0,7520.0,7520.0,0.08824040673770599,0.08765801550014929,0.06871274163661294,0.11136965580186431,0.16524448465476013,0.16094060081879508,0.11862665943295195,0.21772726077082738,1.0605176932314084,1.052324642507532,1.0,1.1606440421607551,0.054899619591610986,0.049722476575035285,0.0,0.1384093231414405,0.39954469519270197,0.3840302469890442,0.2532055692894984,0.5868588386340626,0.280073710023998,0.27002906904341684,0.2149018035557481,0.3455622397702112,0.42553191489361714,0.425531914893617,0.425531914893617,0.425531914893617,22.682624113475182,21.914893617021278,15.845744680851064,28.89893617021276,671275.0,677500.0,395570.0,860079.9999999999,94.0,94.0,94.0,94.0,10002.333333333334,10002.0,9993.9,10012.0
226,-0.07,60,0.0,0.8672566371681415,672445.0,638000.0,426290.0,1110700.0,6894706.666666667,6862900.0,4326425.0,9747270.0,7031250.0,0.0,0.0,15625000.0,354368.0,354368.0,354368.0,354368.0,0.053610459250212066,0.053359021680092975,0.047062297138030715,0.06072086157826093,0.11827151158276349,0.11588594415670009,0.09488267479569706,0.1457523857721612,1.2198232378796448,1.2144980984416498,1.1474658407080145,1.3240263068326883,0.17879286143741543,0.17661429006339593,0.12851367042125164,0.24472765378784414,0.20893201847109286,0.2093359783844589,0.13188688976801824,0.2952700442264508,0.34589117273735653,0.3435762412759005,0.303144068259146,0.39064721816952963,1.0,1.0,1.0,1.0,15.180716091746435,14.403106375293481,9.623668051291313,25.074498826079104,2469451.6666666665,2222250.0,1334055.0,4271510.0,392.0,392.0,392.0,392.0,42332.23333333333,42331.5,42306.95,42356.1
226,-0.13,60,0.0,0.7699115044247785,390513.3333333333,352850.0,246685.0,682455.0,4383185.0,4040150.0,3646585.0,5752869.999999999,4687500.0,0.0,0.0,15625000.0,314592.0,314592.0,314592.0,314592.0,0.051118874282180086,0.05092830597791846,0.04430572162144894,0.057884112318302434,0.11326782867428456,0.10999407974163455,0.0910944171680513,0.14232778940341248,1.1544909353083692,1.1451180764927336,1.0837852875266012,1.2463496198444515,0.1320734244050482,0.12672623047573656,0.0773080132747792,0.19765138014892014,0.15528052531145417,0.15161126120159146,0.08012633726036997,0.2329821354807991,0.3364524821429123,0.3290846913291443,0.3051627213551327,0.3844058055856996,1.0,1.0,1.0,1.0,9.930661512901365,8.972891872647747,6.273141084325094,17.35466890448581,1371378.3333333333,1325150.0,1220055.0,1767364.9999999995,348.0,348.0,348.0,348.0,37559.36666666667,37557.0,37540.65,37583.0
226,-0.2,60,0.0,0.6681415929203542,239746.66666666666,210900.0,167240.0,411634.99999999977,3588448.3333333335,3321800.0,3036030.0,5188414.999999999,3385416.6666666665,0.0,0.0,15625000.0,273008.0,273008.0,273008.0,273008.0,0.04796594946908484,0.0477707844543266,0.042498736531461516,0.05383647537401239,0.10361377003078974,0.10088191388475268,0.08541573653950864,0.1347844478060701,1.102022465553593,1.0959483008014892,1.0546664235093186,1.160435900413126,0.09159216605495286,0.08754772198850491,0.05183287829156745,0.13825111883929384,0.09819086468392137,0.09207695009153169,0.05694813800172733,0.180763648640924,0.3273382143185064,0.3250306212876013,0.289475391788667,0.3753632886952608,1.0,1.0,1.0,1.0,7.025337474848111,6.180038680185197,4.900662251655628,12.062210631190288,1388093.3333333333,1228250.0,1097280.0,2364129.9999999995,302.0,302.0,302.0,302.0,32566.85,32567.5,32548.0,32582.0
226,-0.27,60,0.0,0.5752212389380534,154878.33333333334,149250.0,114290.0,204509.99999999997,2949833.3333333335,2779250.0,2546085.0,3960690.0,2083333.3333333333,0.0,0.0,15625000.0,235040.0,235040.0,235040.0,235040.0,0.04560350564980407,0.04492034732497806,0.04061470171618232,0.05362771724002028,0.0949755039823274,0.0944432354028906,0.0810058296785266,0.1171328745439072,1.0817354954491225,1.077331238553696,1.0298475016945723,1.1388369900185544,0.07472680380244918,0.07177882947892048,0.028982342767718113,0.1219102238756671,0.06604392868462126,0.06057239391289082,0.031965579148447,0.10963195247426936,0.32114415286467046,0.3212911257697947,0.2817026647685226,0.3540309827662164,1.0,1.0,1.0,1.0,5.271556614476967,5.07998638529612,3.8900612661674607,6.96085772634445,1162503.3333333333,1061550.0,936155.0,1979634.9999999995,260.0,260.0,260.0,260.0,28006.35,28006.5,27985.9,28024.4
226,-0.33,60,0.0,0.5044247787610621,120503.33333333333,114150.0,96280.0,173555.0,2703285.0,2532500.0,2255260.0,3546004.9999999995,2604166.6666666665,0.0,0.0,15625000.0,206112.0,206112.0,206112.0,206112.0,0.044516756538595735,0.04422214601182439,0.041125747973355706,0.04942655061887391,0.09107182470612338,0.08975324514833406,0.07737960109544052,0.10884832903971393,1.0622257634719572,1.0570574475917716,1.02610619965372,1.1028458462135098,0.05798998046576192,0.0539763487859869,0.025441563093405947,0.09325344024741622,0.04768510550135775,0.04399267945340535,0.019508162702631025,0.08766116924715023,0.31506759452248106,0.3141912797015569,0.28163390701259766,0.35302683961623665,1.0,1.0,1.0,1.0,4.677198157635979,4.430600838379133,3.736997360658283,6.736337525229001,1027231.6666666666,966150.0,836255.0,1381494.9999999998,228.0,228.0,228.0,228.0,24530.733333333334,24531.0,24516.95,24544.1
226,-0.4,60,0.0,0.4292035398230089,95573.33333333333,85500.0,73210.0,124619.99999999988,2410036.6666666665,2241100.0,2013645.0,3554369.9999999995,1562500.0,0.0,0.0,15625000.0,175376.0,175376.0,175376.0,175376.0,0.0443854689018311,0.04415185103027704,0.03996527719843956,0.0492079203421661,0.08929483701937646,0.08641994526309243,0.07511740035460054,0.10632654193788034,1.0367211942471137,1.0329798339024134,1.014946608675494,1.0790186521479768,0.03502194609885586,0.0319268790667582,0.014726496971743008,0.07323047065326602,0.0298255854389118,0.025821833354977463,0.0071195843797372356,0.06102985416741127,0.3057297262637893,0.301925198094251,0.2697926144245599,0.35641948552953767,1.0,1.0,1.0,1.0,4.359699540796156,3.9001915883587266,3.3395675577045894,5.684700301067416,967258.3333333334,932200.0,807235.0,1349209.9999999995,194.0,194.0,194.0,194.0,20846.133333333335,20846.0,20829.9,20862.05
226,0.0,60,1.0,1.0,1587600.0,1528950.0,1032065.0,2181025.0,7571763.333333333,7345900.0,5303080.0,10775009.999999998,9635416.666666666,15625000.0,0.0,15625000.0,408608.0,408608.0,408608.0,408608.0,0.06720604498878972,0.06599807538077367,0.05515955166961964,0.08241460188355329,0.16051088396971766,0.15259847149305988,0.12198552863046763,0.22110216553841391,1.4192786611891899,1.4188696060537294,1.2924983040419051,1.5267450933987108,0.2934787150021259,0.2952136012113282,0.2263044172329461,0.3449995743388492,0.6438283466823838,0.6480804957206013,0.5732466249100255,0.7108881712429955,0.37768778793409635,0.3793153849100752,0.3378296578408655,0.41886032181406607,1.0,1.0,1.0,1.0,31.08309186310596,29.934803038609132,20.20645704440442,42.70156237763332,2238840.0,1775200.0,1447975.0,3648549.9999999995,452.0,452.0,452.0,452.0,48616.98333333333,48615.0,48594.75,48643.05
226,0.07,60,1.0,1.0,1436586.6666666667,1249500.0,858555.0,2370005.0,8106705.0,7294050.0,5775620.0,13533310.0,8333333.333333333,15625000.0,0.0,15625000.0,470080.0,470080.0,470080.0,470080.0,0.049826458695023494,0.04866094686888536,0.04284403133266673,0.06138436791217233,0.1117739716646721,0.10779746672336689,0.08507759846036601,0.14526751689920972,1.2599856778646141,1.2487433951676046,1.1772070856489354,1.3670600863632794,0.204640516376736,0.19919454812325463,0.15053130972184098,0.26850310359447843,0.5445548579545997,0.5324345686961734,0.4795238383979418,0.6258347384811199,0.34443508831532604,0.34195465925308866,0.3071613617291344,0.39325749655939946,0.8692307692307694,0.8692307692307693,0.8692307692307693,0.8692307692307693,24.44837758112094,21.264465622872702,14.611215112321306,40.33364533696392,2301668.3333333335,1708800.0,1439925.0,3883044.999999999,520.0,520.0,520.0,520.0,55938.55,55940.5,55910.95,55959.05
226,0.13,60,1.0,1.0,1334988.3333333333,1247150.0,758810.0,1982644.999999999,10309756.666666666,10067250.0,6655380.0,15171279.999999998,9375000.0,15625000.0,0.0,15625000.0,531552.0,531552.0,531552.0,531552.0,0.04334402319272983,0.0421922771447199,0.03802407907286449,0.05245039948695369,0.09524083394437471,0.0908707759870137,0.07635627837402231,0.1307787903023414,1.2040755167778332,1.1954975541596111,1.1255487321147641,1.2880802538769993,0.16814165843996562,0.16352439475054864,0.1115440767090506,0.22364376612510034,0.5075311713341987,0.5006745509275546,0.446815963719029,0.5833089926157626,0.33350009475553016,0.329210230924201,0.2985397752006143,0.3787206376465729,0.7687074829931976,0.7687074829931972,0.7687074829931972,0.7687074829931972,20.091932053057214,18.769941604960568,11.420293781229306,29.839338390223336,2734161.6666666665,2585950.0,1540600.0,4424939.999999999,588.0,588.0,588.0,588.0,63257.21666666667,63256.5,63239.0,63280.05
226,0.2,60,1.0,1.0,1075181.6666666667,1008800.0,708220.0,1520489.9999999993,10327080.0,9710600.0,7271985.0,14009250.0,9635416.666666666,15625000.0,0.0,15625000.0,612912.0,612912.0,612912.0,612912.0,0.03667651610819584,0.0363378414244164,0.032526248347332413,0.041178266774911314,0.07718807029687655,0.07569104337573368,0.06175377200377112,0.09593322887448438,1.1508515146815255,1.147458419423663,1.0876427350112696,1.2307065291868826,0.13001188131697788,0.1285087161763122,0.08058044369466168,0.1874579902300044,0.46504831422649817,0.46043222141246065,0.40699976606086863,0.531747774708591,0.31785515800151537,0.3156328490982473,0.2816179454541111,0.3660904004041615,0.6666666666666664,0.6666666666666666,0.6666666666666666,0.6666666666666666,14.033749271238504,13.167306236458089,9.24400240164983,19.846111676717044,2431693.3333333335,1913450.0,1545860.0,4256250.0,678.0,678.0,678.0,678.0,72937.5,72936.0,72909.85,72968.15
226,0.27,60,1.0,1.0,1062956.6666666667,983150.0,735695.0,1787555.0,11826428.333333334,11642400.0,8316970.0,16218439.999999998,12500000.0,15625000.0,0.0,15625000.0,710544.0,710544.0,710544.0,710544.0,0.032250032780538326,0.03206628453269447,0.02970987306694162,0.03563123036629255,0.06560990212219239,0.06421964853591142,0.05711912050722599,0.07903668573382565,1.113807863881949,1.1116001052894917,1.0834131898077708,1.1455179693921442,0.10186513006854361,0.10039545578420772,0.07698950044451094,0.12703199818452318,0.43260720943473474,0.43156311989243445,0.3853142559339144,0.47451494757612983,0.29984713334090823,0.2998600527342383,0.27129791725094493,0.3324460187281824,0.5750636132315521,0.5750636132315522,0.5750636132315522,0.5750636132315522,11.967806825943692,11.069265239028125,8.283174581728929,20.126044270305567,2445191.6666666665,2155450.0,1472435.0,3941255.0,786.0,786.0,786.0,786.0,84558.05,84558.5,84527.9,84589.2
226,0.33,60,1.0,1.0,992196.6666666666,930300.0,700705.0,1549075.0,12372185.0,11089200.0,8867390.0,18909965.0,11458333.333333334,15625000.0,0.0,15625000.0,811792.0,811792.0,811792.0,811792.0,0.029468627040345405,0.029144398062940245,0.026992115990009845,0.03193472441725912,0.05835330540560078,0.05715848889789264,0.05065458733132974,0.07136619445904951,1.099230613373169,1.0981065152748437,1.063820086612177,1.1403999516664536,0.0898277725201731,0.08934152910996437,0.05999117213247465,0.12311357426307157,0.42753457901706665,0.4279241730945601,0.3660445559793586,0.4828255520551617,0.2982848668676095,0.2975535977448496,0.2737226974812354,0.3280393762824106,0.5033407572383075,0.5033407572383074,0.5033407572383074,0.5033407572383074,9.777841286109412,9.167865660169108,6.905266373652364,15.265733094191615,2584710.0,2125850.0,1585785.0,4213564.999999999,898.0,898.0,898.0,898.0,96610.01666666666,96610.5,96575.95,96636.05
226,0.4,60,1.0,1.0,1229848.3333333333,1225400.0,776240.0,1766865.0,18208578.333333332,18298150.0,10573125.0,25899819.999999996,18229166.666666668,15625000.0,0.0,31250000.0,952816.0,952816.0,952816.0,952816.0,0.026022075250731636,0.025805098029937204,0.02423200545463832,0.028098357271460195,0.05017730386683776,0.049432593258746466,0.04359770725507536,0.05757801757143374,1.0798514673586552,1.0776829622614417,1.0544817265741262,1.1176139463114252,0.07365340941958894,0.0720833166103133,0.05166652630019659,0.10523595201258117,0.4012148294326445,0.3995847747271545,0.35724266184594256,0.4401856698284619,0.2864300409022293,0.287859858840794,0.2600625325697479,0.31771173111250633,0.428842504743833,0.428842504743833,0.428842504743833,0.428842504743833,10.326009079052689,10.288660140048027,6.517438833940656,14.834889422511797,3532183.3333333335,3440800.0,1710535.0,5365579.999999998,1054.0,1054.0,1054.0,1054.0,113393.78333333334,113391.5,113360.8,113427.05
28,-0.07,60,0.0,0.8571428571428569,22768.333333333332,23050.0,14975.0,30349.999999999993,896486.6666666666,900550.0,474955.0,1142305.0,1041666.6666666666,0.0,0.0,15625000.0,5376.0,5376.0,5376.0,5376.0,0.15006289264551897,0.14535397352002088,0.11833167072611535,0.19044967099416363,0.29425658351097844,0.28346521468048513,0.19585994139344906,0.41817820887665974,1.142297383885146,1.1309453844819202,1.0274837366620035,1.269664930705993,0.12034791656251942,0.115783955062916,0.026748580207703536,0.21239052547760207,0.13556112924777117,0.11216996218109171,0.034788240225854965,0.2580084927860078,0.31884694247442946,0.3164111704053232,0.26337331113515106,0.4034637437668784,1.0,1.0,1.0,1.0,33.88144841269841,34.30059523809524,22.284226190476193,45.16369047619046,797755.0,782300.0,403800.0,999949.9999999997,48.0,48.0,48.0,48.0,5122.433333333333,5123.0,5114.95,5131.0
28,-0.13,60,0.0,0.7857142857142857,14806.666666666666,14200.0,9980.0,22510.0,644573.3333333334,691200.0,381570.0,841359.9999999998,260416.66666666666,0.0,0.0,0.0,4928.0,4928.0,4928.0,4928.0,0.14739224319279304,0.1420577863792185,0.11042648333041404,0.195805032499257,0.295557791198903,0.28226283587796486,0.20582445540456445,0.4212869508473271,1.1187592815273641,1.092673914844211,1.022117679802837,1.2783243896064118,0.10155725275700264,0.08481281002403318,0.021635487417555967,0.21770831640452673,0.10862257665296855,0.09733871495332862,0.013837472112437037,0.27154489627936873,0.3096082066150761,0.30646001431708125,0.24582758958242537,0.38306407015135097,1.0,1.0,1.0,1.0,24.036796536796537,23.051948051948052,16.2012987012987,36.54220779220779,598138.3333333334,619250.0,349700.0,765404.9999999997,44.0,44.0,44.0,44.0,4695.183333333333,4695.0,4687.0,4702.0
28,-0.2,60,0.0,0.6785714285714288,12016.666666666666,11600.0,9285.0,16115.0,647756.6666666666,618200.0,599750.0,697114.9999999998,781250.0,0.0,0.0,781249.9999999556,4256.0,4256.0,4256.0,4256.0,0.13437141071115596,0.127019333272738,0.10578518777098816,0.1768484693231778,0.25576545710251625,0.24264369888763196,0.18304239594888075,0.38141657469581086,1.065615789643,1.0466723559138886,1.0,1.181518738202527,0.05877867580226107,0.04459118011882382,0.0,0.1536267401963301,0.08241478553772254,0.050443230393269874,0.0006698628934698926,0.24268459625137906,0.2977300604023523,0.29844094410460065,0.22664191695135263,0.3785735289059135,1.0,1.0,1.0,1.0,22.58771929824561,21.804511278195488,17.453007518796994,30.291353383458645,602206.6666666666,591650.0,569635.0,662235.0,38.0,38.0,38.0,38.0,4051.733333333333,4051.5,4046.0,4057.0
28,-0.27,60,0.0,0.5714285714285712,10908.333333333334,10450.0,8300.0,14310.0,563683.3333333334,557950.0,538770.0,608295.0,781250.0,0.0,0.0,781249.9999999556,3584.0,3584.0,3584.0,3584.0,0.13968963803861703,0.13169147721411278,0.10482459110068107,0.1911911345972689,0.26069348203018655,0.2389716665372037,0.1810203433305765,0.4116033968286943,1.0559822911325318,1.0499501236924509,1.0,1.1371334852072088,0.05077970789606093,0.04757329776613975,0.0,0.12057468035766927,0.052404832603360284,0.034831850837970066,-5.677283826467422e-18,0.16535317700548074,0.29410347023859534,0.29478940578293245,0.1998267256853476,0.38049584387227936,1.0,1.0,1.0,1.0,24.348958333333332,23.325892857142858,18.526785714285715,31.941964285714285,596181.6666666666,577700.0,555160.0,651390.0,32.0,32.0,32.0,32.0,3409.266666666667,3409.0,3403.0,3417.0
28,-0.33,60,0.0,0.5,9520.0,9350.0,6945.0,12834.999999999998,527771.6666666666,509100.0,296535.0,647245.0,520833.3333333333,0.0,0.0,0.0,3136.0,3136.0,3136.0,3136.0,0.13145242813518115,0.13081648190729095,0.10062425762475057,0.16711416615371597,0.2457626679842805,0.23444441028502502,0.16401359460582968,0.3643042939065075,1.0233213955022964,1.0073002855879827,1.0,1.1037218943346325,0.021704307467470572,0.007247225093920897,0.0,0.09397381349938475,0.026581765874885806,0.009791131189980717,0.0,0.08471018183777784,0.28849402331983726,0.28578788702990876,0.19942582260383893,0.3851644697304595,1.0,1.0,1.0,1.0,24.285714285714285,23.85204081632653,17.716836734693878,32.742346938775505,597715.0,572100.0,518040.00000000006,823039.9999999999,28.0,28.0,28.0,28.0,2981.7,2981.0,2976.95,2988.0
28,-0.4,60,0.0,0.42857142857142844,10511.666666666666,9450.0,8150.0,13105.0,536891.6666666666,539700.0,441655.0,593300.0,781250.0,0.0,0.0,781249.9999999556,2688.0,2688.0,2688.0,2688.0,0.1351461356775259,0.12942205296176537,0.09351254761606924,0.18102208668190906,0.2483176578833068,0.2291423930711593,0.169921293039592,0.37277058098048493,1.021064494822098,1.0,1.0,1.0939056772727527,0.019040693511266964,0.0,0.0,0.08584234131178023,0.023674010976700143,0.0,-1.3872987681428797e-16,0.1249391834279894,0.28653472465094443,0.28095716883997723,0.19400131826815278,0.3910163110691262,1.0,1.0,1.0,1.0,31.284722222222218,28.125,24.255952380952383,39.00297619047619,631435.0,651250.0,512665.0,697790.0,24.0,24.0,24.0,24.0,2552.5833333333335,2553.0,2546.95,2559.0
28,0.0,60,1.0,1.0,28993.333333333332,29400.0,19600.0,37225.0,994908.3333333334,990450.0,850465.0,1135580.0,1302083.3333333333,0.0,0.0,15625000.0,6272.0,6272.0,6272.0,6272.0,0.16910123094165255,0.1688940733524414,0.12710911152108936,0.2198933445373457,0.3513797904588944,0.34707619879656104,0.23578743775713815,0.5045063775209435,1.227693500923084,1.199226372266525,1.1095656755543983,1.4268818422862315,0.18080252688241316,0.16612881546094133,0.09874619245566821,0.29916029500352803,0.5745868452471172,0.5799425840582839,0.4350313309821797,0.7170635453164281,0.3338073516270827,0.33130078345365654,0.25218728120455547,0.40774548261250765,1.0,1.0,1.0,1.0,36.98129251700679,37.5,25.0,47.48086734693877,785336.6666666666,775250.0,662070.0,917630.0,56.0,56.0,56.0,56.0,5951.666666666667,5951.5,5942.0,5961.0
28,0.07,60,1.0,1.0,33421.666666666664,33600.0,24690.0,42620.0,1029141.6666666666,1050350.0,925750.0,1136195.0,0.0,0.0,0.0,0.0,7168.0,7168.0,7168.0,7168.0,0.1386707880459516,0.13807830889647257,0.11001857095015424,0.18249152972117316,0.27789902467292105,0.26639785354906376,0.1835108888622957,0.3843800546466267,1.1847191826794967,1.179243872112863,1.0627916374074575,1.3375445456153785,0.14993249598418823,0.15197348913067915,0.05908155532474645,0.2522735272212261,0.515137380433204,0.5268682645168743,0.38502573377915705,0.6553729274758472,0.3067517944302847,0.2986926305130433,0.2232802780552801,0.3915082228041984,0.875,0.875,0.875,0.875,37.300967261904766,37.5,27.55580357142857,47.566964285714285,733786.6666666666,742900.0,651250.0,827405.0,64.0,64.0,64.0,64.0,6804.633333333333,6804.5,6798.9,6812.05
28,0.13,60,1.0,1.0,32631.666666666668,32750.0,19150.0,47289.99999999999,1124575.0,1182000.0,596425.0,1361414.9999999995,781250.0,0.0,0.0,781249.9999999556,8064.0,8064.0,8064.0,8064.0,0.12335524728264473,0.11971838357429157,0.09182207138042496,0.1683221108232951,0.24583152526320665,0.23926084050147917,0.17303949228700996,0.37034472856096046,1.1287915106080715,1.1141245006529656,1.0265888632506672,1.306047933566065,0.10949405915500265,0.10243362062043701,0.02589964889238146,0.2343145902745153,0.5031964400339776,0.5090418980870188,0.37044504361016223,0.6324066886657456,0.31008645365220594,0.31431166812131583,0.2559557991112113,0.376548871206241,0.7777777777777779,0.7777777777777778,0.7777777777777778,0.7777777777777778,32.37268518518518,32.49007936507937,18.998015873015873,46.91468253968253,770998.3333333334,795900.0,406615.0,1027135.0,72.0,72.0,72.0,72.0,7657.25,7657.0,7648.95,7665.15
