experiment,world_id,world_seed,replicate,N,K,M,slot_to_robot_ratio,matrix_elements,matrix_bytes,expected_matrix_bytes,matrix_ms,solver_ms,post_ms,total_ms,mission_feasible
scaling,9bd64e709bd79bbdf752,4096425730,1,512,171,512,1.0,262144,2097152,2097152,12.0913,12.2826,2.1374,49.9776,True
scaling,ab0556deb1cc48f4296c,2565370880,2,512,171,512,1.0,262144,2097152,2097152,9.8536,12.3999,1.9162,40.0792,True
scaling,4df2baaecad82b01f2bf,185919226,3,512,171,512,1.0,262144,2097152,2097152,10.7725,19.9765,1.5619,51.5117,True
scaling,065b54ee340be39e9468,609765997,4,512,171,512,1.0,262144,2097152,2097152,10.4406,15.9371,2.074,45.6679,True
scaling,c0139c63f3499ccd4337,2666490596,5,512,171,512,1.0,262144,2097152,2097152,11.3948,20.9212,1.858,47.9127,True
scaling,8548bd29ad28e4618b07,4247310360,6,512,171,512,1.0,262144,2097152,2097152,10.4896,17.3191,1.7287,46.2486,True
scaling,fda8cac172f962524b7c,739077325,7,512,171,512,1.0,262144,2097152,2097152,11.3887,16.6669,1.6902,46.6138,True
scaling,6ae7afb123f75a035125,2082644444,8,512,171,512,1.0,262144,2097152,2097152,11.1114,19.4138,1.995,47.0626,True
scaling,8e98e6cf224cf57fea45,2824413823,9,512,171,512,1.0,262144,2097152,2097152,10.8533,12.0297,1.7095,38.6815,True
scaling,7c0d40efe86c339fe692,4264878880,10,512,171,512,1.0,262144,2097152,2097152,10.6365,20.2623,1.8413,48.7085,True
scaling,43213a57694ae52a7a1e,116670043,11,512,171,512,1.0,262144,2097152,2097152,10.7129,19.4965,2.1462,47.6971,True
scaling,464842aa0ae75da26a44,352649102,12,512,171,512,1.0,262144,2097152,2097152,9.6773,15.5974,1.671,41.2035,True
scaling,41d18b08278fd1be79a2,4265355025,13,512,171,512,1.0,262144,2097152,2097152,10.8889,15.6338,1.9682,40.9908,True
scaling,cab9a41c987e137b68ab,2273984,14,512,171,512,1.0,262144,2097152,2097152,10.4656,13.5636,1.8833,44.908,True
scaling,795e827163bac838c09f,49514236,15,512,171,512,1.0,262144,2097152,2097152,10.2216,15.3375,2.0714,45.8889,True
scaling,b135a06c47087d9845e8,3212269887,16,512,171,512,1.0,262144,2097152,2097152,10.8307,18.6395,2.094,45.2181,True
scaling,ec1837158566fe183cb7,1229528178,17,512,171,512,1.0,262144,2097152,2097152,10.6099,14.8957,1.8065,43.0305,True
scaling,9ca3cceae5c1965797c0,3578012478,18,512,171,512,1.0,262144,2097152,2097152,10.7753,15.6737,1.728,41.9311,True
scaling,0a1db0dcceecab0b236b,4156146644,19,512,171,512,1.0,262144,2097152,2097152,9.7942,16.9805,1.6269,42.8203,True
scaling,13abc25ea8590b08ccfa,650543172,20,512,171,512,1.0,262144,2097152,2097152,10.9674,23.818,2.1805,49.7291,True
scaling,bb599edacb496fbc7e2e,2819779866,21,512,171,512,1.0,262144,2097152,2097152,11.7481,12.1576,1.5975,41.475,True
scaling,0d5d7c9d60bf8fa4cb4e,2992696026,22,512,171,512,1.0,262144,2097152,2097152,11.1654,19.5907,1.4953,50.9602,True
scaling,7d29a958436edd6b033e,3536292456,23,512,171,512,1.0,262144,2097152,2097152,9.7541,20.9207,1.8327,46.2255,True
scaling,6455e449581234c43498,1507751806,24,512,171,512,1.0,262144,2097152,2097152,10.2695,15.1242,1.9246,50.0417,True
scaling,e3d83956183f5c8659f5,2329356841,25,512,171,512,1.0,262144,2097152,2097152,11.1682,14.376,1.7949,43.2247,True
scaling,204fd6bbc60d3af682aa,3137835378,26,512,171,512,1.0,262144,2097152,2097152,11.0188,25.3299,1.9448,54.2982,True
scaling,855d587d8b639d5211ad,3199533775,27,512,171,512,1.0,262144,2097152,2097152,10.1462,16.2414,1.9599,42.077,True
scaling,62bbc4bd1e5fe4cceb11,1463914273,28,512,171,512,1.0,262144,2097152,2097152,18.5908,20.4822,2.3872,70.1461,True
scaling,50820ea3195afe681a18,3237067459,29,512,171,512,1.0,262144,2097152,2097152,15.4548,16.6254,1.5609,53.5882,True
scaling,21fffeec6f77d4ec890e,3926069532,0,1024,85,256,0.25,262144,2097152,2097152,13.8197,4.5786,1.0199,44.8567,True
scaling,b9b9d311679fbe8025cc,1573835204,1,1024,85,256,0.25,262144,2097152,2097152,12.8167,5.4247,1.4648,47.3186,True
scaling,78e2a0d57df93ce20587,1518416228,2,1024,85,256,0.25,262144,2097152,2097152,12.1181,5.227,1.0687,47.4484,True
scaling,91a1ffb2e1dcbe762a59,4215801376,3,1024,85,256,0.25,262144,2097152,2097152,11.6193,4.502,1.3137,46.972,True
scaling,b5724295da0bdf6fb9b9,10221390,4,1024,85,256,0.25,262144,2097152,2097152,11.977,5.6917,1.365,47.9481,True
scaling,b37de0a7a1d55bb666bd,1438625262,5,1024,85,256,0.25,262144,2097152,2097152,12.0458,5.4595,1.2729,44.4091,True
scaling,7c0db9954533f8320e2c,2255882858,6,1024,85,256,0.25,262144,2097152,2097152,10.4029,6.2277,1.1127,48.0631,True
scaling,1b037e3007313e32c95b,622557087,7,1024,85,256,0.25,262144,2097152,2097152,11.8166,4.5503,1.0338,53.675,True
scaling,dfb1bbd710ccca7ab9f4,2151133147,8,1024,85,256,0.25,262144,2097152,2097152,11.6914,5.0734,1.0862,54.464,True
scaling,c105a578e0c0951ff08e,1263333704,9,1024,85,256,0.25,262144,2097152,2097152,13.0633,5.2352,1.0952,56.0232,True
scaling,ffa514c76a01d0f03950,2471040203,10,1024,85,256,0.25,262144,2097152,2097152,11.1871,4.9355,1.6616,54.9806,True
scaling,b5040ac98f8887113f6c,139418457,11,1024,85,256,0.25,262144,2097152,2097152,12.0296,5.0148,1.0352,56.7299,True
scaling,e11b083dd41cd321d4ee,3751007423,12,1024,85,256,0.25,262144,2097152,2097152,12.0767,5.4995,1.0605,46.2191,True
scaling,6fe273803cf8e7e72df6,3700913903,13,1024,85,256,0.25,262144,2097152,2097152,11.4393,4.5306,0.9655,42.5892,True
scaling,debf8057b672eba9de0c,3594743581,14,1024,85,256,0.25,262144,2097152,2097152,10.9012,4.5734,1.3369,42.6204,True
scaling,7e211dc77c7f3b793eb9,2319318276,15,1024,85,256,0.25,262144,2097152,2097152,12.4195,5.1481,1.3691,49.1063,True
scaling,319876326e5f5fe9f2d2,1280779504,16,1024,85,256,0.25,262144,2097152,2097152,11.6963,4.8234,1.5393,47.1582,True
scaling,db69280e7c8112eb50e6,4075659496,17,1024,85,256,0.25,262144,2097152,2097152,13.1375,5.9094,1.1891,56.3823,True
scaling,50c147c3e97022445d4c,2056249647,18,1024,85,256,0.25,262144,2097152,2097152,13.0316,4.6588,1.5124,52.8416,True
scaling,282212502cae1591b53d,1512948193,19,1024,85,256,0.25,262144,2097152,2097152,11.9148,5.0322,0.9452,47.5945,True
scaling,c8bed8d53556c1f035c3,2892615407,20,1024,85,256,0.25,262144,2097152,2097152,11.1858,3.9827,1.0886,39.8062,True
scaling,0fc7bc02c2064a646cd0,208441945,21,1024,85,256,0.25,262144,2097152,2097152,10.7371,4.3699,1.0227,39.6012,True
scaling,44714238ccd33d3f39f8,1630335768,22,1024,85,256,0.25,262144,2097152,2097152,10.3284,6.0179,1.0678,48.0542,True
scaling,a3e3e7e95176e183131e,1882234538,23,1024,85,256,0.25,262144,2097152,2097152,10.9744,5.2154,1.0343,43.6243,True
scaling,2eb5602bf18a2ce4e294,1654738214,24,1024,85,256,0.25,262144,2097152,2097152,10.8922,5.9818,1.1624,48.2783,True
scaling,1238e22c07e5efd80c5f,1726036488,25,1024,85,256,0.25,262144,2097152,2097152,12.0218,5.6072,1.146,48.522,True
scaling,457081e588f82c480c3e,3720254357,26,1024,85,256,0.25,262144,2097152,2097152,11.7052,7.5425,1.0607,59.477,True
scaling,fa6f92ffa8a8fa796754,1312296638,27,1024,85,256,0.25,262144,2097152,2097152,12.4495,6.261,1.3375,53.286,True
scaling,c0a3609703d53929070c,3783437517,28,1024,85,256,0.25,262144,2097152,2097152,10.6392,11.5831,1.5558,50.8601,True
scaling,8b8cb4a5423689af9b12,998649144,29,1024,85,256,0.25,262144,2097152,2097152,17.5694,5.2139,0.9929,93.3114,True
scaling,da9338cd9fa68a2eaac8,1933395291,0,1024,171,512,0.5,524288,4194304,4194304,25.3702,16.3024,2.4845,74.4258,True
scaling,104cae32ee2a84dcde94,4037514968,1,1024,171,512,0.5,524288,4194304,4194304,25.3597,16.9236,2.2323,76.6574,True
scaling,e723f2191bdcbbf02696,1437052547,2,1024,171,512,0.5,524288,4194304,4194304,25.215,16.1289,2.0923,70.2925,True
scaling,997fd8f6c266b4afbd43,2968790092,3,1024,171,512,0.5,524288,4194304,4194304,30.3649,14.8742,2.4605,86.0634,True
scaling,0a978777f0292ba53387,1569724863,4,1024,171,512,0.5,524288,4194304,4194304,29.8324,14.4975,1.699,72.4108,True
scaling,67f0c3715cf7072a8ec9,3354311829,5,1024,171,512,0.5,524288,4194304,4194304,27.2367,14.9136,1.9084,75.2538,True
scaling,416d9327ae16a121eb88,1830592478,6,1024,171,512,0.5,524288,4194304,4194304,27.5118,12.8186,1.8234,78.2465,True
scaling,b5a336d9c3a9dc63b4a1,438441854,7,1024,171,512,0.5,524288,4194304,4194304,25.9662,14.2666,1.8984,66.3701,True
scaling,6810088c4cd7d47e44fe,1175586701,8,1024,171,512,0.5,524288,4194304,4194304,24.1771,12.5251,1.7934,66.6159,True
scaling,b3e30e74982ec380fffa,3376492572,9,1024,171,512,0.5,524288,4194304,4194304,23.0835,11.1286,1.705,64.4255,True
scaling,3152381b1d0c275c78a5,2514088177,10,1024,171,512,0.5,524288,4194304,4194304,28.2193,13.0843,1.9357,71.2641,True
scaling,745821e1721b25ec4a8b,1143280034,11,1024,171,512,0.5,524288,4194304,4194304,25.0033,13.5119,1.7344,69.6956,True
scaling,7c5da1129490ab8db37b,1723802428,12,1024,171,512,0.5,524288,4194304,4194304,22.6974,12.3762,1.6718,68.0555,True
scaling,0dcc9bdc8439ed39da64,888605936,13,1024,171,512,0.5,524288,4194304,4194304,23.6719,17.0774,1.6247,75.4485,True
scaling,d13295c9b0af77cf4326,1386302399,14,1024,171,512,0.5,524288,4194304,4194304,24.3721,12.4844,1.9101,64.6953,True
scaling,47e63afcbf31d08f53eb,3367108991,15,1024,171,512,0.5,524288,4194304,4194304,29.8131,13.7504,1.5876,69.5659,True
scaling,cb527836836a52c0cf33,1072259348,16,1024,171,512,0.5,524288,4194304,4194304,27.2891,14.3045,1.6932,69.6041,True
scaling,92c0dd638956cb2c2f73,1867731305,17,1024,171,512,0.5,524288,4194304,4194304,25.4227,13.7235,1.9986,68.1409,True
scaling,257d1f580643ae8e88f9,4283848718,18,1024,171,512,0.5,524288,4194304,4194304,26.0322,13.1694,1.9682,67.6771,True
scaling,d0348919f81f37d73841,4222061665,19,1024,171,512,0.5,524288,4194304,4194304,28.0285,15.9122,1.7081,72.8275,True
scaling,bb6e897c3677eece2213,2271500314,20,1024,171,512,0.5,524288,4194304,4194304,26.3542,12.843,1.7991,76.7933,True
scaling,e3d21c0f90be12fe822f,436588747,21,1024,171,512,0.5,524288,4194304,4194304,27.8446,15.0626,1.8876,70.8186,True
scaling,d8f4ea65dbb700116469,4125242479,22,1024,171,512,0.5,524288,4194304,4194304,23.6353,11.5103,1.97,59.0293,True
scaling,7fa05d9c7790e33ff2c0,1474285503,23,1024,171,512,0.5,524288,4194304,4194304,26.0446,12.5227,3.6621,66.7422,True
scaling,cfe25a3c7166545534af,3228611475,24,1024,171,512,0.5,524288,4194304,4194304,29.3041,10.8272,1.8926,71.984,True
scaling,ff85e3c827e5c90ff75c,2665613766,25,1024,171,512,0.5,524288,4194304,4194304,26.9913,12.434,1.4788,64.7174,True
scaling,c58187e4b991ea88b994,349800765,26,1024,171,512,0.5,524288,4194304,4194304,26.8571,11.5394,1.9399,67.6337,True
scaling,6d219309fd5915f3b5f3,4060567513,27,1024,171,512,0.5,524288,4194304,4194304,26.7893,12.2895,1.5618,69.1947,True
scaling,5569ae2f671bc7511b01,1189913792,28,1024,171,512,0.5,524288,4194304,4194304,25.1545,10.3239,1.7627,65.5568,True
scaling,be4cfb700a1496d9b4b1,1125474361,29,1024,171,512,0.5,524288,4194304,4194304,24.8168,13.1519,2.1185,68.8878,True
scaling,f80a96fc8916c8a1f1d2,4168407894,0,1024,341,1024,1.0,1048576,8388608,8388608,48.1657,126.3301,3.5111,202.0054,True
scaling,47b493034c6da317b862,1026170213,1,1024,341,1024,1.0,1048576,8388608,8388608,59.8047,102.9373,4.344,199.6404,True
scaling,769b8433f123a9320c77,3204888060,2,1024,341,1024,1.0,1048576,8388608,8388608,52.4166,154.5206,2.7542,242.7373,True
scaling,4ddec0b8530875c665e9,1228490280,3,1024,341,1024,1.0,1048576,8388608,8388608,54.7486,94.2455,3.8298,184.762,True
scaling,fc15a4bdecd985e360fc,2096641946,4,1024,341,1024,1.0,1048576,8388608,8388608,49.0226,194.0524,5.2934,275.0408,True
scaling,a7368202225595d55f40,1230021392,5,1024,341,1024,1.0,1048576,8388608,8388608,57.1854,106.595,4.6556,196.4474,True
scaling,8680892c1db8e3c31552,3169010402,6,1024,341,1024,1.0,1048576,8388608,8388608,45.3027,93.586,4.886,171.9595,True
scaling,98cfd9a9a15832ccc872,1635659857,7,1024,341,1024,1.0,1048576,8388608,8388608,54.8489,118.3564,6.615,208.1963,True
scaling,2bba6e2192499c172cde,432871082,8,1024,341,1024,1.0,1048576,8388608,8388608,58.4622,121.0235,4.9824,221.5126,True
scaling,ab1f613542a0f772f902,2790802643,9,1024,341,1024,1.0,1048576,8388608,8388608,55.21,67.027,3.872,168.8991,True
scaling,d7f65daa9797f92a35bf,1559187151,10,1024,341,1024,1.0,1048576,8388608,8388608,51.6586,131.1542,3.803,219.2722,True
scaling,90356cb17b29e50cf299,3304329975,11,1024,341,1024,1.0,1048576,8388608,8388608,53.0562,103.5143,4.7068,194.8008,True
scaling,109c33f79c0af21722f7,1295494911,12,1024,341,1024,1.0,1048576,8388608,8388608,47.9299,120.7782,3.9048,202.0428,True
scaling,652c7e1c3b07b03110ef,3931268548,13,1024,341,1024,1.0,1048576,8388608,8388608,48.6749,94.2566,4.2247,171.0047,True
scaling,1183cf33a41278a8576c,2311016477,14,1024,341,1024,1.0,1048576,8388608,8388608,73.5319,120.8614,6.38,230.9952,True
scaling,82bff3eb41a494d6e377,2070835190,15,1024,341,1024,1.0,1048576,8388608,8388608,53.5741,70.6176,4.1989,170.3624,True
scaling,cd85f8bdd85674dbc79d,1587954742,16,1024,341,1024,1.0,1048576,8388608,8388608,51.8249,178.6292,5.3843,266.7498,True
scaling,c3187163a65dc9f31d1e,2467711313,17,1024,341,1024,1.0,1048576,8388608,8388608,52.1549,102.7901,6.729,198.2074,True
scaling,a3f1aff7f86bf2b44350,843428180,18,1024,341,1024,1.0,1048576,8388608,8388608,44.5461,99.7557,4.1519,178.5193,True
scaling,bab2b8b90b499a7e8a26,2882229122,19,1024,341,1024,1.0,1048576,8388608,8388608,40.0357,115.5802,5.4991,192.7685,True
scaling,9f171a255e60b5756ad9,3345281676,20,1024,341,1024,1.0,1048576,8388608,8388608,42.5896,162.912,3.884,238.4852,True
scaling,560622ba05ae4a2aff6d,1802558002,21,1024,341,1024,1.0,1048576,8388608,8388608,48.9835,104.4686,4.2431,202.6366,True
scaling,cc3ec5f85442dc1be702,2423852930,22,1024,341,1024,1.0,1048576,8388608,8388608,47.325,75.0221,3.1018,157.2195,True
scaling,bb6bd6acbc287afc197b,1943223058,23,1024,341,1024,1.0,1048576,8388608,8388608,42.7419,84.6547,5.1869,163.2488,True
scaling,14d9d31b487529b0425e,2526937550,24,1024,341,1024,1.0,1048576,8388608,8388608,34.5677,77.8042,3.4285,146.4823,True
scaling,7d2542d94e6f127efdfa,201838208,25,1024,341,1024,1.0,1048576,8388608,8388608,35.9877,131.9488,4.5952,198.4752,True
scaling,5b167660f53ebc406fb6,778461781,26,1024,341,1024,1.0,1048576,8388608,8388608,38.835,67.8071,3.7297,138.3676,True
scaling,3a3641d0178390a62076,3939353971,27,1024,341,1024,1.0,1048576,8388608,8388608,36.9814,115.4749,3.4762,178.2047,True
scaling,a02e8e66d2d969eeab60,3547500396,28,1024,341,1024,1.0,1048576,8388608,8388608,40.2415,76.8766,4.4601,148.3542,True
scaling,7c2a26d60059ca4df1e1,1025920478,29,1024,341,1024,1.0,1048576,8388608,8388608,37.8177,118.2036,4.804,187.5067,True
scaling,7b5675c4988cd2901299,2464801359,0,2048,171,512,0.25,1048576,8388608,8388608,43.7802,28.3686,2.204,120.2387,True
scaling,78e5703ad40f98a1240f,626977840,1,2048,171,512,0.25,1048576,8388608,8388608,36.9653,28.2171,2.0143,106.7377,True
scaling,c3944497e96a65d05b82,1941528245,2,2048,171,512,0.25,1048576,8388608,8388608,39.1405,25.7347,1.7707,119.3573,True
scaling,c6e443013e45305606dc,3344182023,3,2048,171,512,0.25,1048576,8388608,8388608,37.6382,20.3225,2.3485,109.0251,True
scaling,196b95caa885d9677fde,121660438,4,2048,171,512,0.25,1048576,8388608,8388608,37.3456,17.5557,2.1713,107.0135,True
scaling,1a0caf527d540fcd2629,2399237938,5,2048,171,512,0.25,1048576,8388608,8388608,39.0561,28.5214,2.1755,112.9266,True
scaling,848962c83383d236c079,3794630677,6,2048,171,512,0.25,1048576,8388608,8388608,35.4566,21.2564,1.8206,101.3819,True
scaling,b35fda1a8cb3853c29d4,3900676210,7,2048,171,512,0.25,1048576,8388608,8388608,33.4265,16.4491,1.7105,98.6561,True
scaling,a1c761923f9653dbf599,3171831211,8,2048,171,512,0.25,1048576,8388608,8388608,41.0118,21.795,2.2421,109.1719,True
scaling,d30a5a299c9adca567d7,2918104281,9,2048,171,512,0.25,1048576,8388608,8388608,38.3133,24.3273,2.1482,111.1939,True
scaling,a27daefeac64cb900a14,2310615032,10,2048,171,512,0.25,1048576,8388608,8388608,33.3104,18.0938,2.0725,92.7647,True
scaling,6d8e5dd6ed23bd26579a,192211705,11,2048,171,512,0.25,1048576,8388608,8388608,28.1513,17.7663,1.1849,85.2065,True
scaling,ff6a46396a32ab5219d8,2561382065,12,2048,171,512,0.25,1048576,8388608,8388608,34.4594,25.8049,1.8447,100.3745,True
scaling,3b2bdd68da1b418be8c0,3148295225,13,2048,171,512,0.25,1048576,8388608,8388608,33.5874,21.6817,1.7756,92.0785,True
scaling,6787d6574278a52c3d83,2002379711,14,2048,171,512,0.25,1048576,8388608,8388608,32.2074,15.3643,1.0994,74.6044,True
scaling,d8cf3a0fa033a3b678bc,2971280047,15,2048,171,512,0.25,1048576,8388608,8388608,33.9512,25.657,2.1754,98.275,True
scaling,305e002b1f22f70c6159,2174155382,16,2048,171,512,0.25,1048576,8388608,8388608,33.058,24.3704,1.2731,103.1854,True
scaling,67ba45aa979b35f8b04e,1909845797,17,2048,171,512,0.25,1048576,8388608,8388608,29.8687,28.0366,2.0637,91.4562,True
scaling,2db6d544d7f79a0656aa,4152540336,18,2048,171,512,0.25,1048576,8388608,8388608,32.0647,24.3202,1.5463,103.6247,True
scaling,ed2b2c5e53759a4fafb3,3060273100,19,2048,171,512,0.25,1048576,8388608,8388608,33.4805,16.4145,1.182,106.996,True
scaling,158d9378fb2bf858d5d5,730323441,20,2048,171,512,0.25,1048576,8388608,8388608,36.9469,17.0756,2.0847,103.0238,True
scaling,be215da39f8cafded0c3,4275253932,21,2048,171,512,0.25,1048576,8388608,8388608,34.7029,12.5329,1.281,87.8212,True
scaling,b49b51c32334c4137c75,225851752,22,2048,171,512,0.25,1048576,8388608,8388608,26.6743,23.3983,1.1047,99.2179,True
scaling,9f98d9fbadb2e3fb788f,3978003756,23,2048,171,512,0.25,1048576,8388608,8388608,31.3625,27.1499,1.1841,92.8255,True
scaling,a850c51aac43140fa4d6,2418982235,24,2048,171,512,0.25,1048576,8388608,8388608,30.04,16.5126,1.0493,96.2816,True
scaling,01efe06d07c968a27619,237360187,25,2048,171,512,0.25,1048576,8388608,8388608,24.5156,21.0269,1.088,71.3136,True
scaling,36905647d47033ddbb94,1688111277,26,2048,171,512,0.25,1048576,8388608,8388608,26.2336,22.1571,1.1593,75.8328,True
scaling,db24891fc7122aa557f3,2223563591,27,2048,171,512,0.25,1048576,8388608,8388608,24.8839,22.5327,1.3647,74.7799,True
scaling,7f06875e777072c53004,1581180759,28,2048,171,512,0.25,1048576,8388608,8388608,40.923,19.0013,1.1755,99.6901,True
scaling,e8f9d829935bcb2f0f75,3737542486,29,2048,171,512,0.25,1048576,8388608,8388608,29.1472,20.7826,1.0793,95.8359,True
scaling,50b638b2fefbb58d7e90,461754791,0,2048,341,1024,0.5,2097152,16777216,16777216,55.5884,60.6354,1.8434,143.3303,True
scaling,d3ac06de9cd54a914460,1704430670,1,2048,341,1024,0.5,2097152,16777216,16777216,58.4166,60.6314,3.9897,159.8959,True
scaling,d3543259d43c3b5b74b0,2358505802,2,2048,341,1024,0.5,2097152,16777216,16777216,65.173,60.6725,1.843,153.1528,True
scaling,e8fea2c6c49ce9245b15,2980884,3,2048,341,1024,0.5,2097152,16777216,16777216,60.5812,51.405,1.8561,144.9156,True
scaling,362c9cc4f2774efc7b9c,875849125,4,2048,341,1024,0.5,2097152,16777216,16777216,62.4363,65.1297,3.5032,156.2762,True
scaling,0fdfd5a238955ccb2f23,2470819970,5,2048,341,1024,0.5,2097152,16777216,16777216,72.2658,63.0793,2.8086,189.9393,True
scaling,3700c23c9d26585e025b,1443778311,6,2048,341,1024,0.5,2097152,16777216,16777216,68.876,58.9747,1.9488,165.9956,True
scaling,27ea59ba2016d6a2ef4d,1427797918,7,2048,341,1024,0.5,2097152,16777216,16777216,72.2167,68.9018,3.7674,191.1697,True
scaling,5ddc417c234c4f19651c,1856694284,8,2048,341,1024,0.5,2097152,16777216,16777216,59.2149,62.3424,3.9839,175.8421,True
scaling,70eac8d5706b6f162401,4084291320,9,2048,341,1024,0.5,2097152,16777216,16777216,62.3916,58.1848,3.0294,177.8056,True
scaling,d80a908f4a677c287e1a,3464458048,10,2048,341,1024,0.5,2097152,16777216,16777216,66.6591,56.6261,3.1201,163.9767,True
scaling,772c685f67125c9d6ab4,3576403394,11,2048,341,1024,0.5,2097152,16777216,16777216,70.0117,55.2789,1.9637,178.1724,True
scaling,9e0142521cb9106a3c4b,4042537068,12,2048,341,1024,0.5,2097152,16777216,16777216,68.2943,59.8797,3.5867,168.3493,True
scaling,5983aada64fac817f3c4,1238834281,13,2048,341,1024,0.5,2097152,16777216,16777216,73.7796,57.1901,2.5939,176.8067,True
scaling,78e7781d5df6159b1d51,1225109618,14,2048,341,1024,0.5,2097152,16777216,16777216,71.3725,61.8209,2.9219,191.7724,True
scaling,a2f183b695f5b43063ab,910345883,15,2048,341,1024,0.5,2097152,16777216,16777216,73.0407,42.8231,3.1217,170.0656,True
scaling,78014bf6e85e3aa99f07,4071614622,16,2048,341,1024,0.5,2097152,16777216,16777216,69.905,61.1832,3.2974,179.3338,True
scaling,cc18d135557dbf48ebe8,1634238837,17,2048,341,1024,0.5,2097152,16777216,16777216,79.3847,70.0606,2.0364,202.4594,True
scaling,cbf46b9a901d9c05b453,1182834204,18,2048,341,1024,0.5,2097152,16777216,16777216,66.8433,65.8267,3.3031,194.6426,True
scaling,644af5da179540396921,858351691,19,2048,341,1024,0.5,2097152,16777216,16777216,62.8393,55.9198,2.9074,172.5606,True
scaling,bd7cf650e368b28c964d,695402781,20,2048,341,1024,0.5,2097152,16777216,16777216,56.4131,58.708,2.2242,161.6258,True
scaling,6364f730c1b37d15479b,2867953817,21,2048,341,1024,0.5,2097152,16777216,16777216,73.6073,64.3844,2.2666,194.3898,True
scaling,4a3a44215780539550d5,2034709459,22,2048,341,1024,0.5,2097152,16777216,16777216,70.1363,62.8493,2.8995,186.1017,True
scaling,9da2edd8b9ca47512b11,2145029067,23,2048,341,1024,0.5,2097152,16777216,16777216,70.7903,58.5166,3.2241,173.5996,True
scaling,7c8a7502d4bfc45e9730,2520078518,24,2048,341,1024,0.5,2097152,16777216,16777216,67.4031,64.8185,3.4784,186.6916,True
scaling,ef2431815804e863c10e,1062095970,25,2048,341,1024,0.5,2097152,16777216,16777216,70.5926,59.0739,2.9251,189.3197,True
scaling,9b33740edd543ab36f84,2671182443,26,2048,341,1024,0.5,2097152,16777216,16777216,75.4631,62.1851,2.9557,198.4754,True
scaling,eba77dad9bc67753ffa6,1283286288,27,2048,341,1024,0.5,2097152,16777216,16777216,70.162,55.6205,3.1883,182.3875,True
scaling,893a8aecce5a766c0e9c,1941760462,28,2048,341,1024,0.5,2097152,16777216,16777216,74.2655,63.3812,3.1582,192.8385,True
scaling,ff16b5b7de2ba238e6ec,715895758,29,2048,341,1024,0.5,2097152,16777216,16777216,78.0328,64.3004,3.6853,189.7366,True
scaling,bea75df476bc2eed37f4,942848347,0,2048,683,2048,1.0,4194304,33554432,33554432,134.4801,452.8615,6.2821,643.3004,True
scaling,6b6e3dcbfd7e7809efac,3722159085,1,2048,683,2048,1.0,4194304,33554432,33554432,140.7856,402.0842,5.112,602.8279,True
scaling,35c38fd841a5dc2cc406,3108058086,2,2048,683,2048,1.0,4194304,33554432,33554432,129.9282,441.1981,4.3684,617.3282,True
scaling,d521f584c312f8de3786,146002672,3,2048,683,2048,1.0,4194304,33554432,33554432,138.4657,870.9287,7.4154,1070.8353,True
scaling,02355b2da0e818c38c3b,165238531,4,2048,683,2048,1.0,4194304,33554432,33554432,151.5022,646.4759,6.7259,856.9069,True
scaling,0393ec4b1d24b968b700,1261386494,5,2048,683,2048,1.0,4194304,33554432,33554432,152.792,500.1624,5.1842,718.898,True
scaling,401241d2991f4d151b4a,4270225732,6,2048,683,2048,1.0,4194304,33554432,33554432,134.6971,459.6366,8.0846,645.7399,True
scaling,3ec48a52cfa0b0aefa40,3030308904,7,2048,683,2048,1.0,4194304,33554432,33554432,131.9592,702.7552,6.4747,876.3005,True
scaling,5d073ef88f1d37fc9f56,378678017,8,2048,683,2048,1.0,4194304,33554432,33554432,143.4132,591.9127,6.5192,802.1607,True
scaling,933aa703d7ec61e76079,3443077810,9,2048,683,2048,1.0,4194304,33554432,33554432,208.8978,956.9313,5.9271,1232.0611,True
scaling,00d8d69b349bc17986a0,595338520,10,2048,683,2048,1.0,4194304,33554432,33554432,230.4248,567.1221,7.1599,863.7234,True
scaling,ff289cef27373dc0423d,4079808770,11,2048,683,2048,1.0,4194304,33554432,33554432,204.2833,520.2565,8.2016,787.4798,True
scaling,7c0f69d68838d0a2072a,1852262509,12,2048,683,2048,1.0,4194304,33554432,33554432,182.0469,728.2424,9.0382,975.3063,True
scaling,28471770e285cb7e1f90,92869428,13,2048,683,2048,1.0,4194304,33554432,33554432,156.3905,615.8124,3.5061,826.4949,True
scaling,e2e3d19e99220a9b0c25,3511004374,14,2048,683,2048,1.0,4194304,33554432,33554432,129.3575,634.049,5.6046,813.7316,True
scaling,9d40fe1f9e39418e25ff,3941253537,15,2048,683,2048,1.0,4194304,33554432,33554432,119.4492,314.8338,7.3209,495.4376,True
scaling,1a53d6278a34597a37ea,972825339,16,2048,683,2048,1.0,4194304,33554432,33554432,138.2665,478.3311,6.0218,684.1863,True
scaling,9aff1b129fc368979fce,3178196905,17,2048,683,2048,1.0,4194304,33554432,33554432,139.1633,276.6406,6.4307,476.3926,True
scaling,c188c141d2f2f009b9c0,3588746511,18,2048,683,2048,1.0,4194304,33554432,33554432,149.4066,604.0326,6.4708,804.3578,True
scaling,a5dd22e1f012a1fa5161,1239120335,19,2048,683,2048,1.0,4194304,33554432,33554432,145.0211,486.8574,6.3922,694.3743,True
scaling,0f86092920323489c4ee,32729565,20,2048,683,2048,1.0,4194304,33554432,33554432,129.5934,381.7766,3.851,550.7837,True
