experiment,world_id,world_seed,replicate,scenario,scenario_label,quota_mode,N,K,M,reserve_delta,mission_feasible,constraint_violations,hungarian_cost,greedy_cost,greedy_to_hungarian_ratio,relative_saving,normalized_assignment_cost_p95,assignment_cost_gini,solver_ms,total_ms
quality,15c48a3b6e3e16a85788,3842780147,17,ring,Anillo,moderate,240,53,160,0.2,True,0,4403.142914401848,4483.039129046288,1.0181452694581212,0.0178218865248754,0.25222138899318797,0.11449934965782682,2.4199,9.9072
quality,f1a20808c61e38f41465,3845559084,18,ring,Anillo,moderate,240,53,160,0.2,True,0,4109.036177028692,4195.726045650295,1.0210973729329125,0.020661470190951797,0.2519797186227078,0.12568146385531453,1.7407,7.8419
quality,410a0c97237e3ed89415,4041905566,19,ring,Anillo,moderate,240,53,160,0.2,True,0,4569.022616899505,4636.883143411299,1.0148523069815407,0.014634944296195872,0.26544226851711106,0.12770762037950223,2.4831,7.268
quality,6a9b840feed4f73c3473,2113710250,20,ring,Anillo,moderate,240,53,160,0.2,True,0,4380.532870512816,4459.203641401464,1.0179591783041313,0.01764233643833382,0.25260306130254456,0.11811922916486517,2.205,11.7631
quality,970c1206ca48dc55fdd3,1528857256,21,ring,Anillo,moderate,240,53,160,0.2,True,0,4494.604836506115,4591.082709526651,1.0214652625825797,0.02101418752930357,0.2620649833980196,0.1185665088284491,2.5893,8.8218
quality,db29c0f9c0a5cee38ff9,3253076377,22,ring,Anillo,moderate,240,53,160,0.2,True,0,4483.544425919838,4565.136412073343,1.018198099182828,0.01787284733435782,0.2627043355997086,0.11165689707398019,3.0893,12.8346
quality,daf287f63b9c738ce7f8,3384428624,23,ring,Anillo,moderate,240,53,160,0.2,True,0,4435.944629665919,4513.328963160909,1.0174448375611977,0.017145733033559696,0.24831170697155214,0.09813863104502207,2.445,9.2985
quality,3a30d991661925e792eb,2826457877,24,ring,Anillo,moderate,240,53,160,0.2,True,0,4571.650253950379,4644.7435289570885,1.0159883785824493,0.015736773096516176,0.27005307213357277,0.12380979869805309,2.5826,11.094
quality,33ef78dc4dcb75c72c0a,3515330981,25,ring,Anillo,moderate,240,53,160,0.2,True,0,4337.206376579202,4428.024260573981,1.0209392581559396,0.02050979819677124,0.25596786472704725,0.12725485175121398,1.6676,5.8093
quality,8cfa447071221a5d6145,812740062,26,ring,Anillo,moderate,240,53,160,0.2,True,0,4489.72205355747,4567.791080385937,1.0173883874986445,0.017091199105776726,0.2556275629572953,0.10146800355604912,2.5262,9.2518
quality,a3463669833e43e4404d,2978388680,27,ring,Anillo,moderate,240,53,160,0.2,True,0,4380.873264201503,4470.664006563052,1.020496083074413,0.02008443090997974,0.262136094578089,0.11234911474758724,1.632,9.3899
quality,77a03b2e833349a0d9fc,4138841412,28,ring,Anillo,moderate,240,53,160,0.2,True,0,4603.828715650408,4676.714302518063,1.0158315157598903,0.015584784990695533,0.2604499186403852,0.10596423457576654,2.2252,7.4015
quality,bf74189fb7b3251fb582,648041959,29,ring,Anillo,moderate,240,53,160,0.2,True,0,4237.732204239375,4314.678228892022,1.0181573589231692,0.017833548777148572,0.25555646490551337,0.12958673334327964,2.182,9.9108
quality,8f51e271bd4c4e95bf6c,918802365,30,ring,Anillo,moderate,240,53,160,0.2,True,0,4345.200633170952,4429.012356046416,1.0192883436119502,0.018923343657202964,0.25235906721287965,0.11759916839301354,2.7883,7.7765
quality,8b9a73bc3f3eed6609e9,1620931555,31,ring,Anillo,moderate,240,53,160,0.2,True,0,4327.941175426319,4393.940708158988,1.015249637196413,0.015020578818944011,0.2541593907894482,0.11943649384311339,2.9951,10.2274
quality,cc8d36e75a645049146d,3921122949,32,ring,Anillo,moderate,240,53,160,0.2,True,0,4656.987641763913,4744.932438243702,1.0188844813954623,0.018534467587138143,0.26099648127550884,0.10098478568389413,2.4073,8.6734
quality,7adfacf4a2ae45dcf3f5,3210151363,33,ring,Anillo,moderate,240,53,160,0.2,True,0,4881.2869584897135,4991.625858490373,1.0226044690547753,0.022104801747707337,0.2830326673270336,0.11632765601213468,2.5923,8.7946
quality,fea6d1b141394fed5e22,4114777838,34,ring,Anillo,moderate,240,53,160,0.2,True,0,4297.720504677218,4374.134105844569,1.0177800303868503,0.01746942350607166,0.2569422866392502,0.11749863488316703,2.5122,11.9032
quality,3495a5ef7c8696169126,2687406894,35,ring,Anillo,moderate,240,53,160,0.2,True,0,4606.991373595424,4694.172878115686,1.0189237394756012,0.01857228244121636,0.2601225911703847,0.11585245690195767,2.108,8.5764
quality,bbadb9b810310746b499,1594436508,36,ring,Anillo,moderate,240,53,160,0.2,True,0,4375.92294635437,4468.753269254388,1.0212138842566587,0.02077320391320401,0.2622894077286206,0.13683537479440466,3.5942,12.853
quality,20372fa782d417f06a7d,1864982511,37,ring,Anillo,moderate,240,53,160,0.2,True,0,4219.857823433288,4301.877622445864,1.0194366261718848,0.019066046552468692,0.2462450873198631,0.10118308535248954,2.8938,9.0613
quality,c43343083b8bf60ce738,1508661487,38,ring,Anillo,moderate,240,53,160,0.2,True,0,4490.7085585341065,4565.332714434838,1.0166174568952857,0.01634583075725934,0.26104754776535616,0.10987532118535737,1.9028,9.875
quality,9689d8100aa3d902e951,3629920163,39,ring,Anillo,moderate,240,53,160,0.2,True,0,4519.924469139391,4595.508782720903,1.0167224727089088,0.016447430992996656,0.2528384682700163,0.10641484671854573,2.0862,8.3127
quality,caf10f07737c98901822,1068522339,40,ring,Anillo,moderate,240,53,160,0.2,True,0,4641.413350019998,4736.029149474476,1.0203851267532702,0.019977875234356856,0.26829831862953546,0.11526269700643432,2.7218,10.2017
quality,a6c5a8fed194f7145347,1199252739,41,ring,Anillo,moderate,240,53,160,0.2,True,0,4373.281021514405,4463.6034842097115,1.020653249185443,0.02023532399659326,0.256271577304314,0.11990582325553767,1.7352,8.5175
quality,92c24e2f6148b158833a,2258611285,42,ring,Anillo,moderate,240,53,160,0.2,True,0,4301.411755258033,4371.577784858361,1.016312325718308,0.016050504658377412,0.24765428631316755,0.10758544603792153,3.0159,11.6962
quality,6129e643a3159339e7c6,2780713586,43,ring,Anillo,moderate,240,53,160,0.2,True,0,4245.710934070062,4330.329600693864,1.0199303880876047,0.019540929773623688,0.2617436240500716,0.1321277510860408,2.6383,9.5076
quality,7ff5435f34f90ec43119,2926836695,44,ring,Anillo,moderate,240,53,160,0.2,True,0,4441.187793527357,4499.7681487699065,1.0131902450348813,0.013018527467590428,0.26340860236649666,0.11808271505746148,2.8524,8.381
quality,18722647c7a49b5c623e,692879454,45,ring,Anillo,moderate,240,53,160,0.2,True,0,4538.434866563579,4611.219423357564,1.0160373694751503,0.015784231916031503,0.2594370432443706,0.11789071453638478,3.0452,9.3415
quality,c77b635848193c7d07da,2877256291,46,ring,Anillo,moderate,240,53,160,0.2,True,0,4393.960471340834,4492.095096928738,1.022333980068318,0.021846070368144798,0.25962671798834236,0.11119055747293993,2.9296,10.2569
quality,d2537a5380a4aa943f88,2098856714,47,ring,Anillo,moderate,240,53,160,0.2,True,0,4406.4710769645235,4479.941161951536,1.0166732252870303,0.01639978792824314,0.254725205958267,0.11506022966421492,2.4915,8.1767
quality,20ec5ea70da2dda428a4,1138925844,48,ring,Anillo,moderate,240,53,160,0.2,True,0,4225.97876037099,4308.006233388704,1.019410289939676,0.019040704347632782,0.25109674802308,0.12878368323168066,1.9986,10.4482
quality,29e536d9ed3d1febc96d,711668011,49,ring,Anillo,moderate,240,53,160,0.2,True,0,4321.343295827961,4396.263921149719,1.0173373463279556,0.017041885261102493,0.2541103040075505,0.1194946190154671,2.7057,12.7903
quality,50666e5c26e102ca1439,3383777988,50,ring,Anillo,moderate,240,53,160,0.2,True,0,4384.890022429785,4488.852320416407,1.0237092144739843,0.02316010654076891,0.24698486573923756,0.10938039031959312,1.6605,8.9356
quality,47f12a2aa9b7f77e0990,992054635,51,ring,Anillo,moderate,240,53,160,0.2,True,0,4556.983299269615,4631.920424973386,1.0164444591481785,0.01617841388201344,0.2631142420668082,0.10276034509872378,1.7718,6.356
quality,855a2cfae343a1dbda1a,2371616559,52,ring,Anillo,moderate,240,53,160,0.2,True,0,4385.645970636327,4488.627931868988,1.0234815947119686,0.022942859777148217,0.2587378915714332,0.1437976172956239,3.031,10.8267
quality,cd0c68e14f7af81a2f22,819091877,53,ring,Anillo,moderate,240,53,160,0.2,True,0,4386.358165684732,4464.379052213716,1.0177871672995962,0.01747631319305125,0.2550894499685268,0.10356862118637711,1.9119,8.5959
quality,0f005a9adad996438e93,265903523,54,ring,Anillo,moderate,240,53,160,0.2,True,0,4428.045408238227,4504.626304501479,1.0172945146679788,0.01700049928375309,0.2575089813763458,0.11797370775179239,2.4414,10.5504
quality,9b9ebc847a8bdda32809,1691388975,55,ring,Anillo,moderate,240,53,160,0.2,True,0,4209.247076951615,4291.218388443613,1.019474103086237,0.01910210669136512,0.25274033588979017,0.11338203761234622,2.3485,11.9393
quality,be0aa3c8fd27bf1a4666,2440923330,56,ring,Anillo,moderate,240,53,160,0.2,True,0,4166.404494605271,4229.065432950214,1.0150395715120981,0.014816734178839743,0.24469299901425987,0.12280432094726557,1.8728,9.7224
quality,18a0caa228f01e692bee,3264516047,57,ring,Anillo,moderate,240,53,160,0.2,True,0,4332.766214449673,4416.461169920915,1.0193167485455648,0.018950682967906973,0.254316962216667,0.11782480901475534,1.9976,6.6445
quality,2f789ea7b3bc82429d28,1363961158,58,ring,Anillo,moderate,240,53,160,0.2,True,0,4473.07290463259,4557.585692174146,1.018893675409142,0.01854332386699252,0.2519633799209846,0.10389517393479708,2.177,8.8657
quality,8b0d5468d3f6ac9e3d14,3011400366,59,ring,Anillo,moderate,240,53,160,0.2,True,0,4407.936312492302,4484.930018216678,1.0174670640104695,0.017167203370319403,0.2662687874432775,0.1292271644424925,1.8035,6.2687
quality,b738bd892bdd11e77dd5,104685310,60,ring,Anillo,moderate,240,53,160,0.2,True,0,4410.7305115193585,4471.905530019308,1.0138695887994473,0.013679854838007953,0.2638806180681428,0.11921015946655267,2.0422,9.1107
quality,6186c736204aea78d326,109415115,61,ring,Anillo,moderate,240,53,160,0.2,True,0,4181.617051705004,4268.647098885052,1.02081253402785,0.020388203841629374,0.24169387610170512,0.10805977049183735,1.7275,10.1214
quality,5ca599c33fcff2eae385,3752128007,62,ring,Anillo,moderate,240,53,160,0.2,True,0,4327.658544005977,4402.186711125481,1.0172213603179783,0.016929806028252305,0.2541877502421731,0.10893127259550384,2.77,12.41
quality,c1b04effc65d36efc79f,1860389921,63,ring,Anillo,moderate,240,53,160,0.2,True,0,4234.22511390597,4302.350536134077,1.0160892301177777,0.015834465754462124,0.25552261342524696,0.11829635003238126,2.624,9.3371
quality,7e0f4cb2745bc0d2b450,1916408012,64,ring,Anillo,moderate,240,53,160,0.2,True,0,4484.242458903442,4558.236987475583,1.01650100975812,0.016233146450141175,0.26751592851468375,0.11275619034131346,2.8972,11.9521
quality,e4937f38a90f937c9b2b,1941579111,65,ring,Anillo,moderate,240,53,160,0.2,True,0,4077.834764612559,4152.2766059869555,1.0182552373186875,0.017927958187338153,0.24673499290243525,0.11635133966721312,2.9098,12.0547
quality,0527f2b7bddc6d8eb96c,1890147100,66,ring,Anillo,moderate,240,53,160,0.2,True,0,4185.579272862799,4298.1180988491915,1.0268872762047627,0.0261832791464069,0.25498582168237893,0.1388828202437824,4.2276,13.4341
quality,2839f881736a74a63a4a,362700294,67,ring,Anillo,moderate,240,53,160,0.2,True,0,4385.348686509095,4445.100263025644,1.0136252737895999,0.013442121207830286,0.25517452860668927,0.11374466558791063,1.7484,6.2197
quality,d9f459abe714bfaa21f9,1114769924,68,ring,Anillo,moderate,240,53,160,0.2,True,0,4342.28192559398,4411.733378329967,1.0159942292845223,0.01574244107251046,0.2589985310357884,0.1297276868315469,2.3084,6.8999
quality,b749a540d246d3fb6ecc,4203998499,69,ring,Anillo,moderate,240,53,160,0.2,True,0,4533.125732471283,4634.826010732778,1.0224349123019034,0.0219426312931681,0.26470970212212175,0.11555071131245476,2.4171,9.6272
quality,d582de692fc97db38d5d,3104639590,70,ring,Anillo,moderate,240,53,160,0.2,True,0,4198.677177606123,4274.774723134004,1.018124171568548,0.017801533520833183,0.2509971267664275,0.1141333482822835,2.39,11.8165
quality,34b6efcc57bb3a8d98af,2424479581,71,ring,Anillo,moderate,240,53,160,0.2,True,0,4486.114016036176,4552.879442100198,1.0148826859561215,0.01466443970526568,0.2626638497659453,0.11612145287283604,2.5837,11.3014
quality,f1ad398ffa8f9d9607cc,3197425822,72,ring,Anillo,moderate,240,53,160,0.2,True,0,4328.415509219751,4398.324235767642,1.0161511126644338,0.015894400412635765,0.2544920508434591,0.12078432576894937,1.4622,7.946
quality,fbd21652627e60f50d98,3004105332,73,ring,Anillo,moderate,240,53,160,0.2,True,0,4316.928831451325,4380.945004191024,1.014829100788807,0.014612411860559307,0.2510954622249827,0.1144747063964715,2.0877,10.5068
quality,0a73da74bbc60bbd154e,1211180969,74,ring,Anillo,moderate,240,53,160,0.2,True,0,4206.145779341851,4302.297398629924,1.0228597923924352,0.022348901151903713,0.251204026947996,0.12017116427915986,2.451,8.369
quality,392f7ddf7b8421a36ddc,1371931213,75,ring,Anillo,moderate,240,53,160,0.2,True,0,4527.632445247298,4592.6432531124165,1.0143586761185441,0.014155422984587518,0.2667904454232924,0.12198858887151443,1.7491,6.9252
quality,a501973a61f647909c83,203449793,76,ring,Anillo,moderate,240,53,160,0.2,True,0,4283.19783004329,4385.6337919767275,1.0239157671436347,0.02335716267984759,0.2517760229020585,0.1293567708222929,2.5328,9.356
quality,50c302ebb557e177a703,3097838710,77,ring,Anillo,moderate,240,53,160,0.2,True,0,4406.0088153688075,4483.412600311158,1.0175677780471875,0.017264479503175396,0.2501063443465969,0.1134579033978691,1.9446,6.2962
quality,12671a1cda2eb6f850a4,1648872028,78,ring,Anillo,moderate,240,53,160,0.2,True,0,4676.4596451030075,4755.172405440093,1.0168316988300135,0.01655308233346811,0.2802587111416053,0.12101178282706115,1.9377,6.2437
quality,403bee4141382cc3b0dd,2386486764,79,ring,Anillo,moderate,240,53,160,0.2,True,0,4356.581654335136,4419.294964000945,1.0143950727064657,0.014190795178114205,0.25684532299294605,0.11546505810329921,2.7789,13.0871
quality,cea9f68587186f3e17b0,1736473913,80,ring,Anillo,moderate,240,53,160,0.2,True,0,4299.282339256482,4372.744852259221,1.017087157159221,0.01680009135789932,0.25553297935391134,0.11537778281096789,2.3048,9.4995
quality,bdfad4af1a0dcc36f6d3,2057473940,81,ring,Anillo,moderate,240,53,160,0.2,True,0,4657.426684979028,4721.266856583873,1.013707176928998,0.013521830801793953,0.26775545959835695,0.124820397840127,2.8604,12.0453
quality,8112930221152eff763f,2446314747,82,ring,Anillo,moderate,240,53,160,0.2,True,0,4261.41866242324,4332.615243256201,1.0167072485650765,0.016432703306341428,0.24458564891844622,0.11289603631793677,3.2299,10.9211
quality,0f901791a88bdcc59991,572163828,83,ring,Anillo,moderate,240,53,160,0.2,True,0,4351.9479356459715,4416.400483046749,1.0148100456057527,0.01459390914573803,0.2510717752567448,0.12005860630848897,2.6977,11.9672
quality,0893a7427ddb67c71caf,3598034895,84,ring,Anillo,moderate,240,53,160,0.2,True,0,4308.572861154541,4370.068814061805,1.0142729286213776,0.01407207884447611,0.25333654943721173,0.12058301103791069,2.6188,13.1602
quality,705e216a020a223acbe6,676551894,85,ring,Anillo,moderate,240,53,160,0.2,True,0,4372.045808239822,4442.563508305861,1.0161292226017251,0.015873200221943714,0.24979725242916764,0.11506062470708822,1.9866,9.0758
quality,736e3bd454cb9b9e2321,2741265978,86,ring,Anillo,moderate,240,53,160,0.2,True,0,4306.016997347308,4389.9840651233535,1.0194999387665615,0.01912696413709797,0.24347686503146923,0.10447422710594734,2.2685,8.9318
quality,8292f893ae15749cffc3,1422551855,87,ring,Anillo,moderate,240,53,160,0.2,True,0,4286.945765307004,4368.433234280512,1.0190082808215029,0.018653705940621764,0.24657072736296373,0.11751060716216277,2.2106,9.7745
quality,a985df54b0675db4d21d,2643361974,88,ring,Anillo,moderate,240,53,160,0.2,True,0,4435.757430132932,4533.81205614674,1.0221054977776072,0.02162741304657081,0.267010373113601,0.12451913998967612,3.0993,9.7325
quality,78558b2f49f75572056c,950318821,89,ring,Anillo,moderate,240,53,160,0.2,True,0,4558.63204682978,4617.330291843353,1.0128762849053354,0.01271259392408315,0.2602414286750634,0.10656836474062281,2.868,18.5537
quality,fa13026c6798f6b300b0,2412813314,90,ring,Anillo,moderate,240,53,160,0.2,True,0,4315.252462007138,4412.014697317447,1.022423308059548,0.021931530592847144,0.2658486985247965,0.12860754895767568,3.0057,11.5319
quality,fc0243795eba8a87ce7a,2571642349,91,ring,Anillo,moderate,240,53,160,0.2,True,0,4457.202707909179,4543.723731510931,1.019411507456958,0.01904187594015138,0.26063545199108706,0.12232371066529679,2.3405,8.4723
quality,f51cc21ac3da5e5bace0,2996724110,92,ring,Anillo,moderate,240,53,160,0.2,True,0,4583.779520517926,4645.879046730121,1.0135476686725933,0.013366582639705653,0.25932157565311453,0.10764798659904407,3.9025,11.7218
quality,e949def6ba8d91036ecc,2945237963,93,ring,Anillo,moderate,240,53,160,0.2,True,0,4597.081763264169,4672.315142708821,1.0163654647271778,0.016101948851214454,0.26994562521905363,0.11229075156873214,2.2242,8.6171
quality,0b3afed477b5d70bd903,1637550469,94,ring,Anillo,moderate,240,53,160,0.2,True,0,4443.719735160799,4505.731270868224,1.0139548710096995,0.013762812733275908,0.2661977640283837,0.11365657269487728,2.5077,7.7476
quality,f48567925497d6ac22a0,2647226573,95,ring,Anillo,moderate,240,53,160,0.2,True,0,4298.159331471742,4388.3429497866655,1.0209819160622051,0.020550722527123286,0.25685095947111947,0.13497337982448498,1.6979,10.138
quality,c48b2dd2406ddf454d90,432120203,96,ring,Anillo,moderate,240,53,160,0.2,True,0,4349.3769089443085,4423.092917343106,1.0169486365385358,0.016666167719369917,0.2639347306292839,0.12911599664713957,2.7043,9.7325
quality,e8a6c618e00bad034eba,1080629095,97,ring,Anillo,moderate,240,53,160,0.2,True,0,4643.593973238888,4718.354623960494,1.0160997389419602,0.01584464430502118,0.2589200836507019,0.10189504822675155,2.8902,11.0521
quality,cb404ee8795c69c3c092,3824882919,98,ring,Anillo,moderate,240,53,160,0.2,True,0,4254.106837543673,4332.2050668370375,1.018358314042357,0.018027362068154553,0.2475564947416307,0.12046454121351347,2.1673,11.1972
quality,f17ce479bd76326c0e89,3950102495,99,ring,Anillo,moderate,240,53,160,0.2,True,0,4132.598100442199,4236.77348756981,1.0252082067008799,0.02458837779108294,0.2543044273853348,0.12499781435154977,2.8798,10.9133
quality,a6416668425dbd5a38e6,892258547,0,corridor,Pasillo,moderate,240,53,160,0.2,True,0,704.8421604289251,740.2494983401774,1.0502344211216104,0.047831627026623184,0.09820636217934532,0.46106941108312305,0.4984,5.0362
quality,3b1ae7da4476f5d8aeab,3668356349,1,corridor,Pasillo,moderate,240,53,160,0.2,True,0,626.5223685267969,673.1198003340767,1.074374729695364,0.06922606018149072,0.06459659381652509,0.39421431383850125,0.892,8.8864
quality,40599d8b7244afd284cf,4278815441,2,corridor,Pasillo,moderate,240,53,160,0.2,True,0,700.6893406316346,739.5157572580822,1.0554117415165007,0.05250248726329383,0.08384120969790242,0.42637850274886824,0.9188,9.989
quality,28da9e442bd182cb0b2f,326943053,3,corridor,Pasillo,moderate,240,53,160,0.2,True,0,658.4754252072067,757.3476418568681,1.1501532371060752,0.13055063643856613,0.06608715583450137,0.37909211206586435,1.5431,11.0796
quality,028cbd840e361afd35a1,2405542306,4,corridor,Pasillo,moderate,240,53,160,0.2,True,0,609.5133323790254,666.0454254660206,1.0927495594991197,0.08487723348214665,0.0725522608387114,0.4246073428470889,0.6542,8.4022
quality,0a83dca3742a79191222,3252826007,5,corridor,Pasillo,moderate,240,53,160,0.2,True,0,1159.4086295916811,1334.7746343695308,1.1512547002859637,0.13138248230247668,0.15486376226315005,0.49393542070673835,1.3022,10.951
quality,eb6bb6a994b827e2117f,1375503702,6,corridor,Pasillo,moderate,240,53,160,0.2,True,0,790.8577743867862,861.6068688500337,1.089458682401023,0.082112964765096,0.08174179756413591,0.3712571402390612,0.983,10.2089
quality,90de399e89b4c84b7148,3480326816,7,corridor,Pasillo,moderate,240,53,160,0.2,True,0,836.6470413717306,908.4391271548826,1.0858092866323232,0.07902795425379339,0.10871478848832607,0.42982860697265735,0.8854,6.7934
quality,1dd0c606fa1bb22937bb,1840475056,8,corridor,Pasillo,moderate,240,53,160,0.2,True,0,760.8017907572099,844.0311839208522,1.1093969469772222,0.09860938167830419,0.08421323266194847,0.4199336958627282,0.8988,10.1208
quality,c9c4e355c9bacfe5ab47,2842978519,9,corridor,Pasillo,moderate,240,53,160,0.2,True,0,708.1823400211425,759.8262050812199,1.0729245310727962,0.0679679967796807,0.07604364686507219,0.398951927287021,0.7328,6.445
quality,fe5030cf6a4c19199a8d,923504067,10,corridor,Pasillo,moderate,240,53,160,0.2,True,0,898.7658674895047,947.9980304171544,1.0547775173807705,0.051932769212596076,0.09115652967150574,0.39852869995379336,0.6915,9.924
quality,8a393f2c12a5eda271f1,3121093230,11,corridor,Pasillo,moderate,240,53,160,0.2,True,0,676.7277576142574,728.7781758416144,1.0769148562944366,0.07142148317936065,0.08698479622595169,0.43928895848956073,0.6564,9.7875
quality,f0ec0f3df47af0f02651,3012523772,12,corridor,Pasillo,moderate,240,53,160,0.2,True,0,851.8980485112876,950.1538822985347,1.115337550026029,0.10341044289537037,0.09487290228100863,0.39609765105400463,0.5989,8.0839
quality,99f037efda5817f47460,1356034592,13,corridor,Pasillo,moderate,240,53,160,0.2,True,0,621.152864720866,691.9520001578421,1.1139802123729912,0.10231798653783218,0.05914530974427636,0.35786107119673316,0.9849,9.0549
quality,3e907583d9224409c433,848233158,14,corridor,Pasillo,moderate,240,53,160,0.2,True,0,621.4975863707231,671.75507533691,1.0808651394121558,0.07481519799605667,0.07962569815871157,0.4348900185129192,0.4415,6.803
quality,fcd5c415d7dfe8df52f7,3133454198,15,corridor,Pasillo,moderate,240,53,160,0.2,True,0,663.027326522987,698.3323149701127,1.0532481649470924,0.050556143100204017,0.09875265260566056,0.4381381744546511,0.6655,6.9928
quality,24cd8a51438584a3ef9b,3335896863,16,corridor,Pasillo,moderate,240,53,160,0.2,True,0,645.1846339164391,727.086037992677,1.1269425832092048,0.11264334589940618,0.07795658357902087,0.44189010405357854,1.0684,9.6071
quality,41f37e17b8a8a80bff9f,4070870106,17,corridor,Pasillo,moderate,240,53,160,0.2,True,0,733.6956109941326,805.6079786439527,1.0980138991868593,0.08926471628405082,0.07772068632148171,0.4197866918445119,0.521,7.2844
quality,650e6c8ead1a3b163c9f,1744874417,18,corridor,Pasillo,moderate,240,53,160,0.2,True,0,615.2588773467763,670.7328638137215,1.090163650634623,0.08270652812734634,0.0727791297124682,0.4029242564166242,0.5215,6.3619
quality,9420a89bd0c5941647ff,1713529439,19,corridor,Pasillo,moderate,240,53,160,0.2,True,0,554.4111865312814,599.0589790577566,1.0805319113523264,0.07452987783723815,0.0526531617678821,0.3100986046382992,0.681,8.3691
quality,c8a3aef54af1b4efe65f,927024729,20,corridor,Pasillo,moderate,240,53,160,0.2,True,0,753.0723365938082,806.3162125648372,1.0707022066589966,0.06603349299112292,0.07327567382735352,0.37171028204794165,0.6437,7.7166
quality,be88937d5f06574ef61d,206572243,21,corridor,Pasillo,moderate,240,53,160,0.2,True,0,636.0165512747295,706.3806083515337,1.1106324307689444,0.09961210181153105,0.076037345408331,0.3971387185613142,0.6886,9.4601
quality,362197cfcf087bcc67db,4036006399,22,corridor,Pasillo,moderate,240,53,160,0.2,True,0,644.2276478612763,700.3213144562726,1.0870711879274624,0.08009704322443373,0.06971682552985324,0.38794934744043363,0.4665,7.2242
quality,bf821be73dc1d88de1b0,3541727742,23,corridor,Pasillo,moderate,240,53,160,0.2,True,0,710.6344819074096,764.1394795534252,1.0752918680534655,0.07001993625206318,0.10741381476117653,0.4371662784804855,0.435,4.9724
quality,2beb7dd95c31c776b3e8,2563461667,24,corridor,Pasillo,moderate,240,53,160,0.2,True,0,766.2349887657612,830.958709050201,1.084469805259997,0.07789041691183442,0.12546123878570029,0.4603688714344476,0.528,5.1483
quality,a9c1f75017cb85d794a8,369687051,25,corridor,Pasillo,moderate,240,53,160,0.2,True,0,642.9318354839214,722.0535693369967,1.1230639540403564,0.10957875871415795,0.07068992262296071,0.372030097916348,0.645,5.5127
quality,8ff004be154887bd57de,989269884,26,corridor,Pasillo,moderate,240,53,160,0.2,True,0,803.9532522614314,958.1987221910795,1.1918587548414943,0.16097440578603603,0.09112174502151804,0.42481839659046816,0.754,6.8824
quality,d458785bad85c5e6155f,318032660,27,corridor,Pasillo,moderate,240,53,160,0.2,True,0,673.8630982700907,722.4747421600415,1.072138753427431,0.06728490430629114,0.07351757325816652,0.38156545349947146,0.6034,4.8261
quality,5d2e25e4aac8d4987b6e,3541313691,28,corridor,Pasillo,moderate,240,53,160,0.2,True,0,682.0705874625296,864.3144533692298,1.2671920901686908,0.21085366002649356,0.09875265742014831,0.46457430598772986,1.0659,8.2875
quality,5bd8a86202abace5f5ba,3415989250,29,corridor,Pasillo,moderate,240,53,160,0.2,True,0,681.5809928272253,767.6989520201424,1.1263502945346178,0.11217673147306531,0.074865539966556,0.4347823979596137,1.0392,10.2489
quality,375f23876c3cbedd853a,1782485442,30,corridor,Pasillo,moderate,240,53,160,0.2,True,0,778.5956729836897,848.0742298034145,1.089235734580277,0.0819250890760235,0.09084509483310943,0.3795078259876128,0.9419,10.5231
quality,0f6cfce6cba43ccadc30,1378305650,31,corridor,Pasillo,moderate,240,53,160,0.2,True,0,904.529304071485,1025.193425633382,1.13339990315268,0.11769888349347221,0.09570473211984527,0.3983340084249303,1.3075,10.2794
quality,dc43299c1b7658777f97,1417601028,32,corridor,Pasillo,moderate,240,53,160,0.2,True,0,608.3730810415924,673.9869098996879,1.1078513019441267,0.09735178516725361,0.07047099188765278,0.38831507308403834,0.8923,10.312
quality,ba42967605c4c9ade691,1032397215,33,corridor,Pasillo,moderate,240,53,160,0.2,True,0,551.2473825848505,601.713120678605,1.0915482588908014,0.08387009749237294,0.06336843537751799,0.3935586867932406,0.8472,10.0221
quality,807cef2c6f4741421acd,2587848206,34,corridor,Pasillo,moderate,240,53,160,0.2,True,0,757.5205657889976,821.9532996136872,1.085057405349226,0.07838977452243652,0.08555003590977434,0.3997653044492291,0.5384,5.1716
quality,fc6205cabe3e8aacbfe4,2147405350,35,corridor,Pasillo,moderate,240,53,160,0.2,True,0,715.7218365339301,780.5793496169371,1.0906183237290852,0.08308894299450184,0.07958097383767453,0.40559809508744626,0.9042,10.6682
quality,73ec98a851a61d82ab7b,1661276584,36,corridor,Pasillo,moderate,240,53,160,0.2,True,0,851.0439127984242,928.4829517459531,1.0909930002235628,0.08340383504286175,0.0938682879373299,0.4156519170230639,0.8906,10.1295
quality,f07ee328da3f99adbf7d,2568181546,37,corridor,Pasillo,moderate,240,53,160,0.2,True,0,989.3624769218299,1062.4991532332704,1.0739230342947594,0.0688345737395458,0.10876719748431807,0.4248727337751659,0.9609,8.7999
quality,fe2d6805a1a201f2a922,1503302599,38,corridor,Pasillo,moderate,240,53,160,0.2,True,0,681.546059073027,738.4329143070912,1.0834673672846649,0.07703726923852525,0.07360990698417323,0.3960989363791274,0.7667,8.0177
quality,099e4a3abdcf26ffbd8b,3326013194,39,corridor,Pasillo,moderate,240,53,160,0.2,True,0,670.3755836195951,776.9333608852185,1.1589523542762106,0.1371517592502581,0.08222846159524694,0.4195339564009908,0.8076,5.3608
