experiment,world_id,world_seed,replicate,scenario,scenario_label,capacity_mode,capacity_label,capacity_sigma,capacity_cv,N,K,M,reserve_delta,hungarian_declared_feasible,hungarian_capacity_feasible,hungarian_false_feasible,hungarian_total_shortfall_kg,hungarian_minimum_margin_kg,hungarian_mean_margin_kg,hungarian_relative_deficit,cardinality_certificate,false_feasible_permuted_order,cross_load_cost_ties,capacity_spread,milp_feasible,milp_optimal_certified,milp_mip_gap,milp_repairs_false_feasible,milp_repairs_false_feasible_certified,milp_solver_ms,milp_error
heterogeneity,78bc64ea182f9aef7499,3203917229,23,uniform,Aleatorio,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,0.6401104811912894,2.6529126474739453,0.0,True,False,0,1.0,True,True,0.0,False,False,4.9804,
heterogeneity,78bc64ea182f9aef7499,3203917229,23,uniform,Aleatorio,low,Baja,0.15,0.1481584975879849,36,8,24,0.2,True,True,False,0.0,0.6270346173216197,2.7531546021696682,0.0,False,False,0,1.737819322516379,True,True,0.0,False,False,65.2918,
heterogeneity,78bc64ea182f9aef7499,3203917229,23,uniform,Aleatorio,moderate,Moderada,0.35,0.3377867125655835,36,8,24,0.2,True,False,True,1.2697892910739803,-1.2697892910739803,3.6283490341256464,0.0884261184190031,False,True,0,3.6832109564391184,True,True,0.0,True,True,256.9485,
heterogeneity,78bc64ea182f9aef7499,3203917229,23,uniform,Aleatorio,high,Alta,0.65,0.6591331584724895,36,8,24,0.2,True,False,True,9.036981432055615,-5.101823032064537,3.163483401070416,0.408831392477263,False,True,0,9.393720949103672,True,True,0.0,True,True,56.8442,
heterogeneity,78bc64ea182f9aef7499,3203917229,23,uniform,Aleatorio,extreme,Extrema,1.0,1.0267009790803154,36,8,24,0.2,True,False,True,11.977425729254236,-6.211045660422705,4.87079762561783,0.5969622379838986,False,True,0,123.9056923867738,True,True,0.0,True,True,42.1704,
heterogeneity,fdf26de4d01211f1aee8,221667482,24,uniform,Aleatorio,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,0.2955433749482026,2.047334272572499,0.0,True,False,0,1.0,True,True,0.0,False,False,6.8596,
heterogeneity,fdf26de4d01211f1aee8,221667482,24,uniform,Aleatorio,low,Baja,0.15,0.16681307882633561,36,8,24,0.2,True,False,True,0.7885391316036774,-0.7296079580119255,1.970282469960176,0.03706856629636169,False,True,0,1.952437389111716,True,True,0.0,True,True,1031.7323,
heterogeneity,fdf26de4d01211f1aee8,221667482,24,uniform,Aleatorio,moderate,Moderada,0.35,0.32079609388822616,36,8,24,0.2,True,False,True,1.6665910478957358,-1.6665910478957358,2.368270214843153,0.08467306321079932,False,True,0,4.344933992075388,True,True,0.0,True,True,1822.7232,
heterogeneity,fdf26de4d01211f1aee8,221667482,24,uniform,Aleatorio,high,Alta,0.65,0.5275250664411921,36,8,24,0.2,True,False,True,12.131531674426409,-7.514689767234229,1.0755233165990832,0.3935252221776149,False,True,0,11.420950470666195,True,True,0.0,True,True,1298.6873,
heterogeneity,fdf26de4d01211f1aee8,221667482,24,uniform,Aleatorio,extreme,Extrema,1.0,1.2267746740170424,36,8,24,0.2,True,False,True,14.704512205051179,-12.86740998227857,6.101273040716421,0.865379767345037,False,True,0,98.78655880633164,True,True,0.0,True,True,106.7501,
heterogeneity,b8d4bcf4767273551a6a,312004975,25,uniform,Aleatorio,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,0.4230489064714895,2.672505088494708,0.0,True,False,0,1.0,True,True,0.0,False,False,5.5177,
heterogeneity,b8d4bcf4767273551a6a,312004975,25,uniform,Aleatorio,low,Baja,0.15,0.18606679091141,36,8,24,0.2,True,False,True,2.1131305698699414,-1.0654742705723166,2.530042278102728,0.053514783496800236,False,True,0,2.2345713058368006,True,True,0.0,True,True,758.3644,
heterogeneity,b8d4bcf4767273551a6a,312004975,25,uniform,Aleatorio,moderate,Moderada,0.35,0.31933051397780915,36,8,24,0.2,True,False,True,3.3911716724811605,-3.3911716724811605,3.2423599536902774,0.17322266660829372,False,True,0,4.059096642772559,True,True,0.0,True,True,544.1572,
heterogeneity,b8d4bcf4767273551a6a,312004975,25,uniform,Aleatorio,high,Alta,0.65,0.6494168600119823,36,8,24,0.2,True,False,True,10.092425273366683,-5.671271362573453,0.3636816695625448,0.25243089643498995,False,True,0,12.709581405218561,True,True,0.0,True,True,164.2037,
heterogeneity,b8d4bcf4767273551a6a,312004975,25,uniform,Aleatorio,extreme,Extrema,1.0,2.1983864534268833,36,8,24,0.2,True,False,True,17.202095832146345,-9.080299839271943,6.8671782511945665,0.6661642667074745,False,True,0,130.29391984433394,True,True,0.0,True,True,17.3608,
heterogeneity,6494d6614ad6399c1612,3884560463,26,uniform,Aleatorio,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,0.3856202987945174,2.5535433140872845,0.0,True,False,0,1.0,True,True,0.0,False,False,5.9883,
heterogeneity,6494d6614ad6399c1612,3884560463,26,uniform,Aleatorio,low,Baja,0.15,0.12340363646345653,36,8,24,0.2,True,False,True,0.821134998652969,-0.821134998652969,2.5096685264507834,0.08540696583368892,False,True,0,1.776137197361599,True,True,0.0,True,True,96.4763,
heterogeneity,6494d6614ad6399c1612,3884560463,26,uniform,Aleatorio,moderate,Moderada,0.35,0.3836841218896534,36,8,24,0.2,True,False,True,7.399020711818524,-4.618395705092793,2.119094515830755,0.4803633566202636,False,True,0,5.740544764395642,True,True,0.0,True,True,304.6225,
heterogeneity,6494d6614ad6399c1612,3884560463,26,uniform,Aleatorio,high,Alta,0.65,0.6532618283853954,36,8,24,0.2,True,False,True,18.00310460265309,-8.993785094208228,1.7308212524829907,0.5093194641257583,False,True,0,17.980389721419833,True,True,0.0,True,True,80.1357,
heterogeneity,6494d6614ad6399c1612,3884560463,26,uniform,Aleatorio,extreme,Extrema,1.0,0.8409729368116023,36,8,24,0.2,True,False,True,8.100252510559445,-3.8621861958533987,5.99172453353704,0.4017093474443437,False,True,0,33.308766967367404,True,True,0.0,True,True,82.8242,
heterogeneity,387f3faafa322188f348,99500733,27,uniform,Aleatorio,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,0.3325343169099355,2.2998604852454068,0.0,True,False,0,1.0,True,True,0.0,False,False,6.0399,
heterogeneity,387f3faafa322188f348,99500733,27,uniform,Aleatorio,low,Baja,0.15,0.11045663634733831,36,8,24,0.2,True,True,False,0.0,1.060192301079356,2.417307498844788,0.0,False,False,0,1.5798729987444207,True,True,0.0,False,False,128.5162,
heterogeneity,387f3faafa322188f348,99500733,27,uniform,Aleatorio,moderate,Moderada,0.35,0.42524004535474214,36,8,24,0.2,True,False,True,6.330167776977104,-6.0215007984827515,2.212121563120548,0.30616556782198895,False,True,0,5.5380997687212625,True,True,0.0,True,True,63.6782,
heterogeneity,387f3faafa322188f348,99500733,27,uniform,Aleatorio,high,Alta,0.65,0.7486850469276197,36,8,24,0.2,True,False,True,17.955647569797968,-9.560677852114342,2.5433144372467393,0.3351966552194655,False,True,0,21.36784124225038,True,True,0.0,True,True,148.2308,
heterogeneity,387f3faafa322188f348,99500733,27,uniform,Aleatorio,extreme,Extrema,1.0,0.9352829826634258,36,8,24,0.2,True,False,True,16.51513420769802,-5.939903587041559,2.6804513748021925,0.728752653814996,False,True,0,62.05920535249618,True,True,0.0,True,True,31.3457,
heterogeneity,39de263b9a24491e873b,1024232492,28,uniform,Aleatorio,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,1.9272731563898091,3.2659990292749352,0.0,True,False,0,1.0,True,True,0.0,False,False,4.0297,
heterogeneity,39de263b9a24491e873b,1024232492,28,uniform,Aleatorio,low,Baja,0.15,0.13203579158387724,36,8,24,0.2,True,True,False,0.0,1.5306345264171775,3.2117017849790033,0.0,False,False,0,2.0821157898905263,True,True,0.0,False,False,136.9312,
heterogeneity,39de263b9a24491e873b,1024232492,28,uniform,Aleatorio,moderate,Moderada,0.35,0.3575953337276257,36,8,24,0.2,True,True,False,0.0,0.3255469842408911,4.818232275013436,0.0,False,False,0,4.849948620545279,True,True,0.0,False,False,209.1368,
heterogeneity,39de263b9a24491e873b,1024232492,28,uniform,Aleatorio,high,Alta,0.65,0.7682577707207932,36,8,24,0.2,True,False,True,2.7216921915525614,-1.7353097681618355,4.136846349530407,0.14890815912769978,False,True,0,13.867185151304906,True,True,0.0,True,True,97.7336,
heterogeneity,39de263b9a24491e873b,1024232492,28,uniform,Aleatorio,extreme,Extrema,1.0,1.2095629879176992,36,8,24,0.2,True,False,True,9.624527102638478,-7.3571873073995135,6.0298643937415015,0.43105052149649997,False,True,0,108.10055605168087,True,True,0.0,True,True,102.0017,
heterogeneity,d88f7352a1e30383611c,796466217,29,uniform,Aleatorio,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,0.30771478839404054,2.0060586350959597,0.0,True,False,0,1.0,True,True,0.0,False,False,5.2764,
heterogeneity,d88f7352a1e30383611c,796466217,29,uniform,Aleatorio,low,Baja,0.15,0.14921812172915788,36,8,24,0.2,True,True,False,0.0,0.2387451853508047,1.6479958685935565,0.0,False,False,0,2.130567217615285,True,True,0.0,False,False,54.4015,
heterogeneity,d88f7352a1e30383611c,796466217,29,uniform,Aleatorio,moderate,Moderada,0.35,0.3599516079394799,36,8,24,0.2,True,False,True,0.8490246213055457,-0.8490246213055457,2.6489211110158912,0.06902215436463853,False,True,0,4.850484123938037,True,True,0.0,True,True,198.8634,
heterogeneity,d88f7352a1e30383611c,796466217,29,uniform,Aleatorio,high,Alta,0.65,0.7697743280873938,36,8,24,0.2,True,False,True,10.278430621654676,-3.682886089356696,1.140077798116141,0.3933702139293119,False,True,0,24.55667853950335,True,True,0.0,True,True,198.8966,
heterogeneity,d88f7352a1e30383611c,796466217,29,uniform,Aleatorio,extreme,Extrema,1.0,0.7856613398114652,36,8,24,0.2,True,False,True,8.270508161111232,-5.677172766396401,1.5926392016240318,0.4615304258601892,False,True,0,45.96496227991025,True,True,0.0,True,True,141.9432,
heterogeneity,9612f0f70acb3545d520,2956670727,0,clustered,Agrupado,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,1.7860508410564098,3.2641232190472538,0.0,True,False,0,1.0,True,True,0.0,False,False,6.0521,
heterogeneity,9612f0f70acb3545d520,2956670727,0,clustered,Agrupado,low,Baja,0.15,0.17695869238946996,36,8,24,0.2,True,True,False,0.0,0.731193728960946,3.012756886374934,0.0,False,False,0,2.1194816805113907,True,True,0.0,False,False,223.4985,
heterogeneity,9612f0f70acb3545d520,2956670727,0,clustered,Agrupado,moderate,Moderada,0.35,0.3055187504639979,36,8,24,0.2,True,False,True,3.523620635978169,-3.523620635978169,3.168719275067452,0.15743746048567206,False,True,0,3.083565545484805,True,True,0.0,True,True,225.7382,
heterogeneity,9612f0f70acb3545d520,2956670727,0,clustered,Agrupado,high,Alta,0.65,0.649324342686813,36,8,24,0.2,True,False,True,4.272355551262755,-4.052530944931378,1.8696963155105593,0.24173125273344387,False,True,0,14.872965567402616,True,True,0.0,True,True,335.3256,
heterogeneity,9612f0f70acb3545d520,2956670727,0,clustered,Agrupado,extreme,Extrema,1.0,0.8240769399932827,36,8,24,0.2,True,False,True,11.192115112054173,-4.597790733356021,0.8002634677911402,0.5245195878886213,False,True,0,22.501162534952226,True,True,0.0,True,True,226.75,
heterogeneity,7c077ae8fd460fde9ca1,2561353798,1,clustered,Agrupado,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,0.5733835365116491,2.4592522898286475,0.0,True,False,0,1.0,True,True,0.0,False,False,6.38,
heterogeneity,7c077ae8fd460fde9ca1,2561353798,1,clustered,Agrupado,low,Baja,0.15,0.16109475534429782,36,8,24,0.2,True,False,True,0.3679690893633776,-0.3679690893633776,1.9198445317381918,0.015064267698041554,False,True,0,1.941945938604566,True,True,0.0,True,True,1174.255,
heterogeneity,7c077ae8fd460fde9ca1,2561353798,1,clustered,Agrupado,moderate,Moderada,0.35,0.594876527278004,36,8,24,0.2,True,False,True,2.9579995384254794,-2.9579995384254794,4.239724762214929,0.35959867480549457,False,True,0,10.7659245173252,True,True,0.0,True,True,925.1849,
heterogeneity,7c077ae8fd460fde9ca1,2561353798,1,clustered,Agrupado,high,Alta,0.65,0.6656565003582633,36,8,24,0.2,True,False,True,6.512856441773181,-6.512856441773181,3.442324904337823,0.3718584049953399,False,True,0,25.587821289589662,True,True,0.0,True,True,1001.9619,
heterogeneity,7c077ae8fd460fde9ca1,2561353798,1,clustered,Agrupado,extreme,Extrema,1.0,1.1042318861444596,36,8,24,0.2,True,False,True,19.316767196103164,-8.286375477309473,2.8695323789848453,0.7579504883290077,False,True,0,93.41539967654877,True,True,0.0,True,True,123.953,
heterogeneity,aa3a043d3298b833a315,1504369632,2,clustered,Agrupado,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,0.41127665245397793,2.2732302870321135,0.0,True,False,0,1.0,True,True,0.0,False,False,5.6833,
heterogeneity,aa3a043d3298b833a315,1504369632,2,clustered,Agrupado,low,Baja,0.15,0.1788899455146014,36,8,24,0.2,True,False,True,0.748487340660283,-0.748487340660283,2.3874246551835068,0.05305604751807748,False,True,0,2.314535237147689,True,True,0.0,True,True,283.0529,
heterogeneity,aa3a043d3298b833a315,1504369632,2,clustered,Agrupado,moderate,Moderada,0.35,0.3162528113981856,36,8,24,0.2,True,False,True,5.726834998967666,-4.349791111914325,2.97434873527702,0.24062080551758477,False,True,0,3.460303082878612,True,True,0.0,True,True,1511.7717,
heterogeneity,aa3a043d3298b833a315,1504369632,2,clustered,Agrupado,high,Alta,0.65,0.5918649816961066,36,8,24,0.2,True,False,True,8.832914788200437,-8.832914788200437,2.6870610333899503,0.4886172730417861,False,True,0,12.057871510928546,True,True,0.0,True,True,704.1427,
heterogeneity,aa3a043d3298b833a315,1504369632,2,clustered,Agrupado,extreme,Extrema,1.0,1.017794985008769,36,8,24,0.2,True,False,True,4.100282368505808,-1.9923150367299485,4.481842760005689,0.20127831183732325,False,True,0,86.32992400545432,True,True,0.0,True,True,292.6574,
heterogeneity,86a1c5cee1fae709c400,2296820918,3,clustered,Agrupado,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,1.0795233683722731,2.7917714900433275,0.0,True,False,0,1.0,True,True,0.0,False,False,3.7192,
heterogeneity,86a1c5cee1fae709c400,2296820918,3,clustered,Agrupado,low,Baja,0.15,0.14518834212828663,36,8,24,0.2,True,True,False,0.0,0.16587557902839123,2.690319403358124,0.0,False,False,0,1.8076525820497549,True,False,0.021381239001095533,False,False,5008.2774,
heterogeneity,86a1c5cee1fae709c400,2296820918,3,clustered,Agrupado,moderate,Moderada,0.35,0.32174200628845484,36,8,24,0.2,True,True,False,0.0,1.6774887476078106,3.954031018439342,0.0,False,False,0,4.295076347394933,True,True,0.0,False,False,2044.9142,
heterogeneity,86a1c5cee1fae709c400,2296820918,3,clustered,Agrupado,high,Alta,0.65,0.709840537791053,36,8,24,0.2,True,False,True,3.240821570251207,-1.7942489873599783,2.8017365572896042,0.5666556540860543,False,True,0,17.108010162508844,True,True,0.0,True,True,557.7363,
heterogeneity,86a1c5cee1fae709c400,2296820918,3,clustered,Agrupado,extreme,Extrema,1.0,0.9902802818762797,36,8,24,0.2,True,False,True,17.0798016612889,-10.603501823735272,5.734584337610354,0.6572523279954624,False,True,0,136.33554346919982,True,True,0.0,True,True,92.3816,
heterogeneity,f9f5517499470a62b537,3273098361,4,clustered,Agrupado,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,0.8613157534180118,2.5106265541112394,0.0,True,False,0,1.0,True,True,0.0,False,False,6.4823,
heterogeneity,f9f5517499470a62b537,3273098361,4,clustered,Agrupado,low,Baja,0.15,0.13925008075615963,36,8,24,0.2,True,True,False,0.0,0.39742936989133604,2.6027843133658637,0.0,False,False,0,1.9238962020627102,True,True,0.0,False,False,96.3364,
heterogeneity,f9f5517499470a62b537,3273098361,4,clustered,Agrupado,moderate,Moderada,0.35,0.24242458341174702,36,8,24,0.2,True,True,False,0.0,0.6892577463071117,3.230188508941409,0.0,False,False,0,2.953318335673445,True,True,0.0,False,False,349.6777,
heterogeneity,f9f5517499470a62b537,3273098361,4,clustered,Agrupado,high,Alta,0.65,0.7185563393103785,36,8,24,0.2,True,False,True,5.252809191377403,-5.2463362221180985,1.346722809410514,0.4998508220870165,False,True,0,14.669285821370316,True,True,0.0,True,True,896.4588,
heterogeneity,f9f5517499470a62b537,3273098361,4,clustered,Agrupado,extreme,Extrema,1.0,0.8353379907077109,36,8,24,0.2,True,False,True,6.754236299681373,-3.032990371706486,3.767268223504014,0.4015439033774011,False,True,0,67.7955974427046,True,True,0.0,True,True,147.1114,
heterogeneity,9b6999cb8b6f611782d8,1599522867,5,clustered,Agrupado,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,0.34880009514446897,2.5075939494223283,0.0,True,False,0,1.0,True,True,0.0,False,False,6.275,
heterogeneity,9b6999cb8b6f611782d8,1599522867,5,clustered,Agrupado,low,Baja,0.15,0.1291966223465956,36,8,24,0.2,True,False,True,1.6038441904519516,-1.6038441904519516,2.6400472522425695,0.06506150599736298,False,True,0,1.6887881918338123,True,True,0.0,True,True,24.9484,
heterogeneity,9b6999cb8b6f611782d8,1599522867,5,clustered,Agrupado,moderate,Moderada,0.35,0.38433014402500254,36,8,24,0.2,True,False,True,3.657391466595321,-3.657391466595321,2.851470704709306,0.2626400013300179,False,True,0,5.377133383811519,True,True,0.0,True,True,568.4149,
heterogeneity,9b6999cb8b6f611782d8,1599522867,5,clustered,Agrupado,high,Alta,0.65,0.8919314332182223,36,8,24,0.2,True,False,True,9.915443482581638,-5.570180122224068,3.24977842176762,0.3530094764079756,False,True,0,22.565815478629002,True,True,0.0,True,True,232.0933,
heterogeneity,9b6999cb8b6f611782d8,1599522867,5,clustered,Agrupado,extreme,Extrema,1.0,0.9426123796170451,36,8,24,0.2,True,False,True,9.519337191898888,-4.691511170902379,3.776111614294941,0.628355778407354,False,True,0,45.353701856890304,True,True,0.0,True,True,66.8812,
heterogeneity,cb78f9f162561819218e,970911066,6,clustered,Agrupado,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,1.4155001187492857,2.7401095190732887,0.0,True,False,0,1.0,True,True,0.0,False,False,7.3895,
heterogeneity,cb78f9f162561819218e,970911066,6,clustered,Agrupado,low,Baja,0.15,0.1344411594348775,36,8,24,0.2,True,True,False,0.0,1.1066759525909262,3.0860929138161466,0.0,False,False,0,1.7885017417885314,True,True,0.0,False,False,168.6359,
heterogeneity,cb78f9f162561819218e,970911066,6,clustered,Agrupado,moderate,Moderada,0.35,0.34885450928260153,36,8,24,0.2,True,False,True,1.6297194146133833,-1.0396719185561736,2.7577678817739573,0.03698753093484243,False,True,0,3.7881622372080717,True,True,0.0,True,True,1298.2588,
heterogeneity,cb78f9f162561819218e,970911066,6,clustered,Agrupado,high,Alta,0.65,0.748629094085968,36,8,24,0.2,True,False,True,5.502682637908519,-3.0002225054906644,3.9798853873505102,0.493905317384809,False,True,0,14.433349572667185,True,True,0.0,True,True,489.488,
heterogeneity,cb78f9f162561819218e,970911066,6,clustered,Agrupado,extreme,Extrema,1.0,1.1520828801564023,36,8,24,0.2,True,False,True,23.10912450059089,-19.069851275897022,0.8209059915038538,0.6784320143700944,False,True,0,95.22595144793668,True,True,0.0,True,True,499.689,
heterogeneity,e0d7fcd38877220ab8ab,1578851735,7,clustered,Agrupado,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,1.4495666904512134,2.695685291707797,0.0,True,False,0,1.0,True,True,0.0,False,False,4.826,
heterogeneity,e0d7fcd38877220ab8ab,1578851735,7,clustered,Agrupado,low,Baja,0.15,0.13568685711572864,36,8,24,0.2,True,True,False,0.0,1.122399331103182,2.8668118999172965,0.0,False,False,0,1.754750565210341,True,True,0.0,False,False,240.0858,
heterogeneity,e0d7fcd38877220ab8ab,1578851735,7,clustered,Agrupado,moderate,Moderada,0.35,0.3112010130097172,36,8,24,0.2,True,False,True,4.106727366552125,-4.106727366552125,2.3608251582127817,0.2216810820249253,False,True,0,2.9735754600523663,True,True,0.0,True,True,4872.89,
heterogeneity,e0d7fcd38877220ab8ab,1578851735,7,clustered,Agrupado,high,Alta,0.65,0.6889804556616892,36,8,24,0.2,True,False,True,3.836702292582122,-1.4651105042418786,3.7711703544376207,0.21966358177553097,False,True,0,15.944764174612821,True,True,0.0,True,True,952.3988,
heterogeneity,e0d7fcd38877220ab8ab,1578851735,7,clustered,Agrupado,extreme,Extrema,1.0,1.1974037099286807,36,8,24,0.2,True,False,True,21.874176298126798,-12.58249861254093,1.6642962727508714,0.7139318810033383,False,True,0,118.77492683849108,True,True,0.0,True,True,152.6892,
heterogeneity,d802c0590b64c8c50b78,1881077096,8,clustered,Agrupado,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,0.6221768928049256,2.4999325955454244,0.0,True,False,0,1.0,True,True,0.0,False,False,5.4549,
heterogeneity,d802c0590b64c8c50b78,1881077096,8,clustered,Agrupado,low,Baja,0.15,0.12861383640965235,36,8,24,0.2,True,False,True,0.41059223256306643,-0.41059223256306643,2.6412994705210187,0.09378913275144594,False,True,0,1.6130495589870089,True,True,0.0,True,True,30.6156,
heterogeneity,d802c0590b64c8c50b78,1881077096,8,clustered,Agrupado,moderate,Moderada,0.35,0.3167771742925683,36,8,24,0.2,True,True,False,0.0,0.7869673533385013,3.003567551249291,0.0,False,False,0,3.577940249268943,True,True,0.0,False,False,352.2535,
heterogeneity,d802c0590b64c8c50b78,1881077096,8,clustered,Agrupado,high,Alta,0.65,0.6008355328033019,36,8,24,0.2,True,False,True,4.974125116225403,-3.8171445113037823,3.021362687490923,0.2061536150370234,False,True,0,13.184485788180963,True,True,0.0,True,True,576.8166,
heterogeneity,d802c0590b64c8c50b78,1881077096,8,clustered,Agrupado,extreme,Extrema,1.0,0.842965553773379,36,8,24,0.2,True,False,True,9.682966561471956,-6.8706495336555875,2.499215633953214,0.6424007912047078,False,True,0,32.41196926029677,True,True,0.0,True,True,92.7257,
heterogeneity,f16146e53059e7f3a530,618123735,9,clustered,Agrupado,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,0.41502254888036916,1.7293835369772104,0.0,True,False,0,1.0,True,True,0.0,False,False,6.2809,
heterogeneity,f16146e53059e7f3a530,618123735,9,clustered,Agrupado,low,Baja,0.15,0.13501264092459422,36,8,24,0.2,True,False,True,0.48994445493899974,-0.48994445493899974,1.8124537500257258,0.05111586933172898,False,True,0,1.7509269529953633,True,True,0.0,True,True,116.7755,
heterogeneity,f16146e53059e7f3a530,618123735,9,clustered,Agrupado,moderate,Moderada,0.35,0.3854731002734927,36,8,24,0.2,True,False,True,4.6758634293146955,-3.8327873111554815,1.0457440631078134,0.27634190171167133,False,True,0,4.720269376088812,True,True,0.0,True,True,724.7945,
heterogeneity,f16146e53059e7f3a530,618123735,9,clustered,Agrupado,high,Alta,0.65,0.4956260234922385,36,8,24,0.2,True,False,True,9.034940647123497,-4.217180873957044,-0.15274509315027274,0.2632960323204448,False,True,0,14.96557632360711,True,True,0.0,True,True,1138.8688,
heterogeneity,f16146e53059e7f3a530,618123735,9,clustered,Agrupado,extreme,Extrema,1.0,1.0306308847987125,36,8,24,0.2,True,False,True,25.312666121711967,-9.96320090385841,0.9713892863209075,0.6626219019552774,False,True,0,62.34089934536553,True,True,0.0,True,True,110.0638,
heterogeneity,90ee88548ac4b067dc99,2327978924,10,clustered,Agrupado,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,0.2858857945433133,1.8400843632770691,0.0,True,False,0,1.0,True,True,0.0,False,False,5.6663,
heterogeneity,90ee88548ac4b067dc99,2327978924,10,clustered,Agrupado,low,Baja,0.15,0.13678982259792502,36,8,24,0.2,True,False,True,1.5441054525063578,-1.089096517874248,1.7044967209325974,0.07815646807078877,False,True,0,1.6725979087748355,True,True,0.0,True,True,471.2293,
heterogeneity,90ee88548ac4b067dc99,2327978924,10,clustered,Agrupado,moderate,Moderada,0.35,0.3025616272666587,36,8,24,0.2,True,False,True,5.322883240389675,-4.209844981716952,1.487491920199427,0.2504390619710659,False,True,0,4.044804101624675,True,True,0.0,True,True,199.5978,
heterogeneity,90ee88548ac4b067dc99,2327978924,10,clustered,Agrupado,high,Alta,0.65,0.723470357613167,36,8,24,0.2,True,False,True,9.262315092506576,-5.173149603199892,3.281698405550491,0.4024683659329878,False,True,0,18.969217369546385,True,True,0.0,True,True,1476.6537,
heterogeneity,90ee88548ac4b067dc99,2327978924,10,clustered,Agrupado,extreme,Extrema,1.0,1.1830122205582931,36,8,24,0.2,True,False,True,17.246134615515878,-10.812455610979047,3.6753150999550703,0.7759306249328028,False,True,0,130.6831175282183,True,True,0.0,True,True,127.1187,
heterogeneity,353287de5c07787edd65,3300310274,11,clustered,Agrupado,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,0.2972154001973255,1.6887947067380171,0.0,True,False,0,1.0,True,True,0.0,False,False,6.2446,
heterogeneity,353287de5c07787edd65,3300310274,11,clustered,Agrupado,low,Baja,0.15,0.14349695683688507,36,8,24,0.2,True,False,True,1.0724094627054566,-1.0724094627054566,2.1122067243716476,0.11052594764674732,False,True,0,1.806920391686578,True,True,0.0,True,True,3555.7367,
heterogeneity,353287de5c07787edd65,3300310274,11,clustered,Agrupado,moderate,Moderada,0.35,0.3805603310091065,36,8,24,0.2,True,False,True,0.9354878922656824,-0.7277774963479047,2.561208976114349,0.049781771236436435,False,True,0,4.569691695938062,True,True,0.0,True,True,2611.0323,
heterogeneity,353287de5c07787edd65,3300310274,11,clustered,Agrupado,high,Alta,0.65,0.6369334437088263,36,8,24,0.2,True,False,True,10.684053881223065,-4.6588034926803905,0.7779671448455536,0.5588684285261671,False,True,0,13.242042643268825,True,True,0.0,True,True,1415.1429,
heterogeneity,353287de5c07787edd65,3300310274,11,clustered,Agrupado,extreme,Extrema,1.0,1.1802453355065392,36,8,24,0.2,True,False,True,22.36733938375096,-11.518481763179107,-0.9492778495867538,0.6427911921061567,False,True,0,84.04237339985366,True,True,0.0,True,True,160.9184,
heterogeneity,74c683ddaaf357940b6d,1135964190,12,clustered,Agrupado,homogeneous,Homogénea,0.0,0.0,36,8,24,0.2,True,True,False,0.0,0.365441102768461,2.980757522076317,0.0,True,False,0,1.0,True,True,0.0,False,False,7.2203,
heterogeneity,74c683ddaaf357940b6d,1135964190,12,clustered,Agrupado,low,Baja,0.15,0.12657976876336705,36,8,24,0.2,True,False,True,0.5425057133771176,-0.5425057133771176,2.9123170817412243,0.03707017869050669,False,True,0,1.7396988774529458,True,True,0.0,True,True,2493.0088,
heterogeneity,74c683ddaaf357940b6d,1135964190,12,clustered,Agrupado,moderate,Moderada,0.35,0.30501783242651115,36,8,24,0.2,True,True,False,0.0,0.42478014677586984,2.417396449216998,0.0,False,False,0,3.595801517896305,True,True,0.0,False,False,481.3202,
heterogeneity,74c683ddaaf357940b6d,1135964190,12,clustered,Agrupado,high,Alta,0.65,0.6617258680180316,36,8,24,0.2,True,False,True,15.19075768406033,-5.770824819705137,-0.006917814497863661,0.46159741115059516,False,True,0,23.622642747744496,True,True,0.0,True,True,681.9752,
heterogeneity,74c683ddaaf357940b6d,1135964190,12,clustered,Agrupado,extreme,Extrema,1.0,0.755757520127688,36,8,24,0.2,True,False,True,5.355016722987513,-3.1018120345941345,3.1310249915533004,0.35965564324867927,False,True,0,17.934898612829457,True,True,0.0,True,True,933.2855,
