experiment,world_id,world_seed,treatment_seed,replicate,N_original,N_active,K,M,reserve_delta,failure_fraction_nominal,failure_fraction_realized,failure_count,recovery_feasible,theoretical_recoverable,theory_agreement,assignment_churn,relative_cost_increase,solver_ms,total_ms
failure,74e12acafbe4690a57a9,781215942,1610702032,64,240,168,53,160,0.2,0.3,0.3,72,True,True,True,0.5952380952380952,0.7995472089090281,1.6586,7.6523
failure,08a74d6013df524f5099,3342286197,2467394185,65,240,240,53,160,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.7581,8.4375
failure,08a74d6013df524f5099,3342286197,1581946185,65,240,228,53,160,0.2,0.05,0.05,12,True,True,True,0.07017543859649122,0.046224903227704305,0.7836,7.9557
failure,08a74d6013df524f5099,3342286197,2093927871,65,240,216,53,160,0.2,0.1,0.1,24,True,True,True,0.16666666666666666,0.10164290395254333,0.9884,7.9237
failure,08a74d6013df524f5099,3342286197,4218072214,65,240,192,53,160,0.2,0.2,0.2,48,True,True,True,0.3229166666666667,0.3869249026055264,1.118,7.0851
failure,08a74d6013df524f5099,3342286197,2015809813,65,240,168,53,160,0.2,0.3,0.3,72,True,True,True,0.5119047619047619,0.59427633885233,1.2155,6.5388
failure,25cb5909ad5094ee6687,2536367491,55592669,66,240,240,53,160,0.2,0.0,0.0,0,True,True,True,0.0,0.0,2.005,10.1041
failure,25cb5909ad5094ee6687,2536367491,1113217342,66,240,228,53,160,0.2,0.05,0.05,12,True,True,True,0.06140350877192982,0.02305737804230119,1.2716,12.3683
failure,25cb5909ad5094ee6687,2536367491,1439968934,66,240,216,53,160,0.2,0.1,0.1,24,True,True,True,0.17592592592592593,0.15370325548547897,1.2722,9.3985
failure,25cb5909ad5094ee6687,2536367491,4183044207,66,240,192,53,160,0.2,0.2,0.2,48,True,True,True,0.3125,0.3567641287775316,1.5348,7.8967
failure,25cb5909ad5094ee6687,2536367491,1210322449,66,240,168,53,160,0.2,0.3,0.3,72,True,True,True,0.5833333333333334,0.896198290799116,1.6765,7.017
failure,adbd76d9e2f233bc339a,3601017901,2894393155,67,240,240,53,160,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.9531,7.8487
failure,adbd76d9e2f233bc339a,3601017901,2190923987,67,240,228,53,160,0.2,0.05,0.05,12,True,True,True,0.05263157894736842,0.0220876786188239,0.6326,5.2756
failure,adbd76d9e2f233bc339a,3601017901,228460996,67,240,216,53,160,0.2,0.1,0.1,24,True,True,True,0.1388888888888889,0.09556402862020769,0.6436,7.733
failure,adbd76d9e2f233bc339a,3601017901,1832827031,67,240,192,53,160,0.2,0.2,0.2,48,True,True,True,0.28125,0.21546756320229854,0.8113,6.917
failure,adbd76d9e2f233bc339a,3601017901,3098521853,67,240,168,53,160,0.2,0.3,0.3,72,True,True,True,0.4583333333333333,0.4212180143645269,0.6113,4.281
failure,a743b44cc337857e9fc1,1991981645,74401329,68,240,240,53,160,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.5671,5.1863
failure,a743b44cc337857e9fc1,1991981645,3715006510,68,240,228,53,160,0.2,0.05,0.05,12,True,True,True,0.09649122807017543,0.029072519023935636,0.4832,4.7522
failure,a743b44cc337857e9fc1,1991981645,2622858092,68,240,216,53,160,0.2,0.1,0.1,24,True,True,True,0.1527777777777778,0.11293278112499347,0.4548,3.9086
failure,a743b44cc337857e9fc1,1991981645,344338152,68,240,192,53,160,0.2,0.2,0.2,48,True,True,True,0.28125,0.2557584834655587,0.7774,8.029
failure,a743b44cc337857e9fc1,1991981645,3915648554,68,240,168,53,160,0.2,0.3,0.3,72,True,True,True,0.43452380952380953,0.5074928138482274,0.8429,6.6999
failure,8bdc40a70513a5a38b85,2244289070,1275584410,69,240,240,53,160,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.5558,4.4671
failure,8bdc40a70513a5a38b85,2244289070,1117321461,69,240,228,53,160,0.2,0.05,0.05,12,True,True,True,0.07456140350877193,0.03349899388804571,0.4639,4.1119
failure,8bdc40a70513a5a38b85,2244289070,3308573526,69,240,216,53,160,0.2,0.1,0.1,24,True,True,True,0.14351851851851852,0.16112327320375067,0.6154,4.242
failure,8bdc40a70513a5a38b85,2244289070,543053269,69,240,192,53,160,0.2,0.2,0.2,48,True,True,True,0.3802083333333333,0.4402380461153201,0.8968,4.1596
failure,8bdc40a70513a5a38b85,2244289070,1426706328,69,240,168,53,160,0.2,0.3,0.3,72,True,True,True,0.5833333333333334,0.8625627007655485,1.4679,4.6315
failure,d0a7fe91d3e59bbb7537,1607689574,26630266,70,240,240,53,160,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.7435,7.9769
failure,d0a7fe91d3e59bbb7537,1607689574,2190117239,70,240,228,53,160,0.2,0.05,0.05,12,True,True,True,0.09210526315789473,0.05160284182760148,0.7229,7.4007
failure,d0a7fe91d3e59bbb7537,1607689574,1191873920,70,240,216,53,160,0.2,0.1,0.1,24,True,True,True,0.125,0.1105486592007317,0.8116,7.4817
failure,d0a7fe91d3e59bbb7537,1607689574,3675572022,70,240,192,53,160,0.2,0.2,0.2,48,True,True,True,0.3177083333333333,0.32572509866934446,0.8377,6.7582
failure,d0a7fe91d3e59bbb7537,1607689574,735188012,70,240,168,53,160,0.2,0.3,0.3,72,True,True,True,0.4523809523809524,0.5662458448603686,0.977,6.0415
failure,293325a04970acd57169,3510729616,3712404268,71,240,240,53,160,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.7499,7.9458
failure,293325a04970acd57169,3510729616,4287515697,71,240,228,53,160,0.2,0.05,0.05,12,True,True,True,0.10526315789473684,0.07034370950386583,0.8299,7.93
failure,293325a04970acd57169,3510729616,1812075251,71,240,216,53,160,0.2,0.1,0.1,24,True,True,True,0.1388888888888889,0.11205176515302301,0.8177,7.3487
failure,293325a04970acd57169,3510729616,640487377,71,240,192,53,160,0.2,0.2,0.2,48,True,True,True,0.3697916666666667,0.4374118683159691,1.1197,7.8247
failure,293325a04970acd57169,3510729616,1209908349,71,240,168,53,160,0.2,0.3,0.3,72,True,True,True,0.5654761904761905,0.7919758881659711,1.3409,6.6267
failure,d97657a88ad638de1488,121843886,2785710160,72,240,240,53,160,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.5426,4.5427
failure,d97657a88ad638de1488,121843886,4154426147,72,240,228,53,160,0.2,0.05,0.05,12,True,True,True,0.05263157894736842,0.03744617097440032,0.5302,4.312
failure,d97657a88ad638de1488,121843886,2755626180,72,240,216,53,160,0.2,0.1,0.1,24,True,True,True,0.08796296296296297,0.05019563809131842,0.5956,8.0759
failure,d97657a88ad638de1488,121843886,545800371,72,240,192,53,160,0.2,0.2,0.2,48,True,True,True,0.3072916666666667,0.266044335859975,1.0748,5.2876
failure,d97657a88ad638de1488,121843886,1095250811,72,240,168,53,160,0.2,0.3,0.3,72,True,True,True,0.4107142857142857,0.4208860722074746,1.4402,8.3668
failure,a874bd2bd6b19173c705,4166255014,1627540841,73,240,240,53,160,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.6377,7.5199
failure,a874bd2bd6b19173c705,4166255014,2398740520,73,240,228,53,160,0.2,0.05,0.05,12,True,True,True,0.10087719298245613,0.08910476362918363,0.7937,8.3612
failure,a874bd2bd6b19173c705,4166255014,1381510463,73,240,216,53,160,0.2,0.1,0.1,24,True,True,True,0.16203703703703703,0.15030035931659907,0.64,7.4778
failure,a874bd2bd6b19173c705,4166255014,1686473902,73,240,192,53,160,0.2,0.2,0.2,48,True,True,True,0.2760416666666667,0.17660620660642914,0.7936,4.6981
failure,a874bd2bd6b19173c705,4166255014,249376886,73,240,168,53,160,0.2,0.3,0.3,72,True,True,True,0.5892857142857143,0.7141814924359988,1.3178,5.3747
failure,f16172e55377f9beb6ec,1311288840,1311224476,74,240,240,53,160,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.5423,8.4841
failure,f16172e55377f9beb6ec,1311288840,84304233,74,240,228,53,160,0.2,0.05,0.05,12,True,True,True,0.06140350877192982,0.029234527883577884,0.6366,8.0909
failure,f16172e55377f9beb6ec,1311288840,2058420722,74,240,216,53,160,0.2,0.1,0.1,24,True,True,True,0.09722222222222222,0.07624767313555215,0.6486,7.4409
failure,f16172e55377f9beb6ec,1311288840,1224697476,74,240,192,53,160,0.2,0.2,0.2,48,True,True,True,0.28125,0.1749807537365996,0.6191,6.2375
failure,f16172e55377f9beb6ec,1311288840,2583444001,74,240,168,53,160,0.2,0.3,0.3,72,True,True,True,0.4107142857142857,0.44122466933511617,0.6822,6.1536
failure,fdaa8457f595031da860,62003961,108888974,75,240,240,53,160,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.6287,8.3012
failure,fdaa8457f595031da860,62003961,1613903479,75,240,228,53,160,0.2,0.05,0.05,12,True,True,True,0.04824561403508772,0.04855620847530148,0.7531,7.839
failure,fdaa8457f595031da860,62003961,137450183,75,240,216,53,160,0.2,0.1,0.1,24,True,True,True,0.12962962962962962,0.08222223777023992,0.6326,7.2148
failure,fdaa8457f595031da860,62003961,3969572541,75,240,192,53,160,0.2,0.2,0.2,48,True,True,True,0.24479166666666666,0.21120310642031662,0.8397,6.7293
failure,fdaa8457f595031da860,62003961,2294840238,75,240,168,53,160,0.2,0.3,0.3,72,True,True,True,0.39285714285714285,0.3606332909038699,0.8715,6.5575
failure,0e3819d0030c4544fe24,2779741305,2592167092,76,240,240,53,160,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.9791,5.5074
failure,0e3819d0030c4544fe24,2779741305,103328332,76,240,228,53,160,0.2,0.05,0.05,12,True,True,True,0.08771929824561403,0.05961224930732538,0.9239,9.4254
failure,0e3819d0030c4544fe24,2779741305,781815982,76,240,216,53,160,0.2,0.1,0.1,24,True,True,True,0.1111111111111111,0.10808526887738265,0.8712,8.2556
failure,0e3819d0030c4544fe24,2779741305,703227485,76,240,192,53,160,0.2,0.2,0.2,48,True,True,True,0.3072916666666667,0.28785951340253796,1.0471,7.3459
failure,0e3819d0030c4544fe24,2779741305,3541095732,76,240,168,53,160,0.2,0.3,0.3,72,True,True,True,0.5654761904761905,0.6339001499988158,1.1639,6.8433
failure,d3e7b960603efaf2d052,1877718505,3311513599,77,240,240,53,160,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.7347,8.644
failure,d3e7b960603efaf2d052,1877718505,1676358586,77,240,228,53,160,0.2,0.05,0.05,12,True,True,True,0.07017543859649122,0.03801832264867562,0.6407,7.916
failure,d3e7b960603efaf2d052,1877718505,644725000,77,240,216,53,160,0.2,0.1,0.1,24,True,True,True,0.1388888888888889,0.09419585799219021,0.69,7.1767
failure,d3e7b960603efaf2d052,1877718505,982278888,77,240,192,53,160,0.2,0.2,0.2,48,True,True,True,0.2604166666666667,0.24074522215950378,1.039,8.9229
failure,d3e7b960603efaf2d052,1877718505,2913667844,77,240,168,53,160,0.2,0.3,0.3,72,True,True,True,0.4880952380952381,0.5890944842900097,1.2549,8.0275
failure,28703c2646732eb82783,1545861594,2834867669,78,240,240,53,160,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.86,6.6249
failure,28703c2646732eb82783,1545861594,1390553577,78,240,228,53,160,0.2,0.05,0.05,12,True,True,True,0.05263157894736842,0.04801329796021087,0.9696,8.8322
failure,28703c2646732eb82783,1545861594,666590192,78,240,216,53,160,0.2,0.1,0.1,24,True,True,True,0.1388888888888889,0.10765270203631715,1.0055,8.9293
failure,28703c2646732eb82783,1545861594,418717505,78,240,192,53,160,0.2,0.2,0.2,48,True,True,True,0.3125,0.23054011708927885,1.1816,7.6427
failure,28703c2646732eb82783,1545861594,2208282213,78,240,168,53,160,0.2,0.3,0.3,72,True,True,True,0.5297619047619048,0.5607359592457509,1.4526,6.6641
failure,fb8c320a3c7dc08d5d0b,2962896049,417677366,79,240,240,53,160,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.7176,8.7877
failure,fb8c320a3c7dc08d5d0b,2962896049,293482820,79,240,228,53,160,0.2,0.05,0.05,12,True,True,True,0.05701754385964912,0.029837527264231938,0.7012,7.8344
failure,fb8c320a3c7dc08d5d0b,2962896049,1009228986,79,240,216,53,160,0.2,0.1,0.1,24,True,True,True,0.1712962962962963,0.08745062032386622,0.6123,7.527
failure,fb8c320a3c7dc08d5d0b,2962896049,3446430735,79,240,192,53,160,0.2,0.2,0.2,48,True,True,True,0.2604166666666667,0.2202760485594467,0.8269,7.1739
failure,fb8c320a3c7dc08d5d0b,2962896049,3490592729,79,240,168,53,160,0.2,0.3,0.3,72,True,True,True,0.4523809523809524,0.4455870109224582,1.1076,6.7689
failure,a3f16a1c00052555d158,297834120,3196857838,80,240,240,53,160,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.7914,7.7279
failure,a3f16a1c00052555d158,297834120,576053786,80,240,228,53,160,0.2,0.05,0.05,12,True,True,True,0.10964912280701754,0.10028346417381846,1.1683,5.9589
failure,a3f16a1c00052555d158,297834120,2025823042,80,240,216,53,160,0.2,0.1,0.1,24,True,True,True,0.14351851851851852,0.14610730250714046,1.2214,8.6777
failure,a3f16a1c00052555d158,297834120,830342892,80,240,192,53,160,0.2,0.2,0.2,48,True,True,True,0.296875,0.31560539502682516,1.3036,8.112
failure,a3f16a1c00052555d158,297834120,2941562824,80,240,168,53,160,0.2,0.3,0.3,72,True,True,True,0.47023809523809523,0.6134362229448177,1.5807,7.7911
failure,d8c9e9ae32dc5fad22be,1259584280,1285967352,81,240,240,53,160,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.7513,9.5399
failure,d8c9e9ae32dc5fad22be,1259584280,4292562189,81,240,228,53,160,0.2,0.05,0.05,12,True,True,True,0.08333333333333333,0.05098216881088372,0.7339,8.8507
failure,d8c9e9ae32dc5fad22be,1259584280,427767303,81,240,216,53,160,0.2,0.1,0.1,24,True,True,True,0.12962962962962962,0.0776912180346793,0.7117,8.4436
failure,d8c9e9ae32dc5fad22be,1259584280,1507956800,81,240,192,53,160,0.2,0.2,0.2,48,True,True,True,0.3125,0.25225944129176103,0.9846,8.1878
failure,d8c9e9ae32dc5fad22be,1259584280,4007222293,81,240,168,53,160,0.2,0.3,0.3,72,True,True,True,0.4880952380952381,0.48072859425382647,1.0275,7.1519
failure,8c97fd6aaa5f0db237f6,1603076978,2357739257,82,240,240,53,160,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.9454,9.5587
failure,8c97fd6aaa5f0db237f6,1603076978,2394045268,82,240,228,53,160,0.2,0.05,0.05,12,True,True,True,0.039473684210526314,0.05997017158678407,0.8241,6.2124
failure,8c97fd6aaa5f0db237f6,1603076978,3048603065,82,240,216,53,160,0.2,0.1,0.1,24,True,True,True,0.16203703703703703,0.2122018289452303,0.6776,4.2849
failure,8c97fd6aaa5f0db237f6,1603076978,3340919992,82,240,192,53,160,0.2,0.2,0.2,48,True,True,True,0.3333333333333333,0.47771897993410745,1.4431,5.8123
failure,8c97fd6aaa5f0db237f6,1603076978,274152893,82,240,168,53,160,0.2,0.3,0.3,72,True,True,True,0.5119047619047619,0.7431749182457641,1.0869,4.8178
failure,ec5a0d42c445fb20f268,3441894761,3892985297,83,240,240,53,160,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.5303,4.5268
failure,ec5a0d42c445fb20f268,3441894761,4159802249,83,240,228,53,160,0.2,0.05,0.05,12,True,True,True,0.07894736842105263,0.03955514659979743,0.8132,8.5107
failure,ec5a0d42c445fb20f268,3441894761,3034754243,83,240,216,53,160,0.2,0.1,0.1,24,True,True,True,0.11574074074074074,0.10550008819750605,0.5794,7.2866
failure,ec5a0d42c445fb20f268,3441894761,520093531,83,240,192,53,160,0.2,0.2,0.2,48,True,True,True,0.234375,0.17696419870819366,0.5858,3.7784
failure,ec5a0d42c445fb20f268,3441894761,2538737125,83,240,168,53,160,0.2,0.3,0.3,72,True,True,True,0.5178571428571429,0.5703230087652329,0.8251,3.9542
failure,dd04510697f4619d176c,3800225144,2416026029,84,240,240,53,160,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.6287,5.6502
failure,dd04510697f4619d176c,3800225144,3714068535,84,240,228,53,160,0.2,0.05,0.05,12,True,True,True,0.07894736842105263,0.055024459583851014,0.8582,7.7842
failure,dd04510697f4619d176c,3800225144,929081211,84,240,216,53,160,0.2,0.1,0.1,24,True,True,True,0.1388888888888889,0.10291133704802405,1.0531,9.1992
failure,dd04510697f4619d176c,3800225144,1803147772,84,240,192,53,160,0.2,0.2,0.2,48,True,True,True,0.2708333333333333,0.181509083657555,0.7135,4.6244
failure,dd04510697f4619d176c,3800225144,1201517274,84,240,168,53,160,0.2,0.3,0.3,72,True,True,True,0.6845238095238095,1.1605048455310274,1.1099,4.2612
failure,486317a387ae9a186d0d,98701235,628489936,85,240,240,53,160,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.7872,8.697
failure,486317a387ae9a186d0d,98701235,2684211990,85,240,228,53,160,0.2,0.05,0.05,12,True,True,True,0.03508771929824561,0.04902689400567358,0.4209,4.4291
failure,486317a387ae9a186d0d,98701235,636330788,85,240,216,53,160,0.2,0.1,0.1,24,True,True,True,0.10185185185185185,0.08049786525691867,0.439,4.2978
failure,486317a387ae9a186d0d,98701235,1546714056,85,240,192,53,160,0.2,0.2,0.2,48,True,True,True,0.21875,0.22142986149225366,0.5785,4.2096
failure,486317a387ae9a186d0d,98701235,3741392877,85,240,168,53,160,0.2,0.3,0.3,72,True,True,True,0.44642857142857145,0.4439334511615005,0.622,4.0291
failure,dced23a3d13c69dbc630,4140470228,3396290900,86,240,240,53,160,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.7871,9.407
failure,dced23a3d13c69dbc630,4140470228,1465044087,86,240,228,53,160,0.2,0.05,0.05,12,True,True,True,0.07456140350877193,0.04629380925540125,0.747,9.0855
failure,dced23a3d13c69dbc630,4140470228,113018031,86,240,216,53,160,0.2,0.1,0.1,24,True,True,True,0.10648148148148148,0.10666892825188194,0.8095,8.9717
failure,dced23a3d13c69dbc630,4140470228,687912070,86,240,192,53,160,0.2,0.2,0.2,48,True,True,True,0.22916666666666666,0.18224866426433817,0.985,8.2372
failure,dced23a3d13c69dbc630,4140470228,364433821,86,240,168,53,160,0.2,0.3,0.3,72,True,True,True,0.4107142857142857,0.4408439917624442,0.8018,3.8806
failure,08aadf8b089a534f754f,3908974949,1223783270,87,240,240,53,160,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.4819,4.7326
failure,08aadf8b089a534f754f,3908974949,2561654932,87,240,228,53,160,0.2,0.05,0.05,12,True,True,True,0.07894736842105263,0.052899571808258834,0.5249,5.1486
failure,08aadf8b089a534f754f,3908974949,1163126389,87,240,216,53,160,0.2,0.1,0.1,24,True,True,True,0.1388888888888889,0.10781809452854368,0.5867,4.7372
failure,08aadf8b089a534f754f,3908974949,1966354996,87,240,192,53,160,0.2,0.2,0.2,48,True,True,True,0.3229166666666667,0.3512135980484834,0.6639,3.9896
failure,08aadf8b089a534f754f,3908974949,4079861733,87,240,168,53,160,0.2,0.3,0.3,72,True,True,True,0.44642857142857145,0.5802479200225836,0.809,3.8938
failure,746d25a05afa7b5d6446,1945402386,1702439691,88,240,240,53,160,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.54,4.6358
failure,746d25a05afa7b5d6446,1945402386,1914217000,88,240,228,53,160,0.2,0.05,0.05,12,True,True,True,0.04824561403508772,0.0289699638679412,0.8237,8.2961
failure,746d25a05afa7b5d6446,1945402386,1357260150,88,240,216,53,160,0.2,0.1,0.1,24,True,True,True,0.14814814814814814,0.12850629005175554,0.6566,4.2099
failure,746d25a05afa7b5d6446,1945402386,2450749235,88,240,192,53,160,0.2,0.2,0.2,48,True,True,True,0.265625,0.27809177030345167,0.9698,4.6554
failure,746d25a05afa7b5d6446,1945402386,2916788193,88,240,168,53,160,0.2,0.3,0.3,72,True,True,True,0.4880952380952381,0.6425844449875658,0.8522,4.8967
failure,b0f2dcc18155a6da1e9d,1630475783,3783866108,89,240,240,53,160,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.7938,9.793
failure,b0f2dcc18155a6da1e9d,1630475783,3069428621,89,240,228,53,160,0.2,0.05,0.05,12,True,True,True,0.07017543859649122,0.026680643501597868,0.7948,8.981
failure,b0f2dcc18155a6da1e9d,1630475783,825451325,89,240,216,53,160,0.2,0.1,0.1,24,True,True,True,0.12962962962962962,0.08303538995211455,0.8483,8.7655
failure,b0f2dcc18155a6da1e9d,1630475783,1692446210,89,240,192,53,160,0.2,0.2,0.2,48,True,True,True,0.3020833333333333,0.2155815130316521,1.069,8.5211
failure,b0f2dcc18155a6da1e9d,1630475783,804619037,89,240,168,53,160,0.2,0.3,0.3,72,True,True,True,0.4583333333333333,0.49766922096514543,0.876,4.196
failure,71f0086c7b9f906e0736,3620802809,804271661,90,240,240,53,160,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.4764,4.7223
failure,71f0086c7b9f906e0736,3620802809,3605745454,90,240,228,53,160,0.2,0.05,0.05,12,True,True,True,0.043859649122807015,0.03220801460094683,0.7939,4.9231
failure,71f0086c7b9f906e0736,3620802809,3239596807,90,240,216,53,160,0.2,0.1,0.1,24,True,True,True,0.125,0.09383124739893305,1.3344,10.2339
failure,71f0086c7b9f906e0736,3620802809,3875757216,90,240,192,53,160,0.2,0.2,0.2,48,True,True,True,0.2864583333333333,0.19647107110823475,0.6592,5.3829
failure,71f0086c7b9f906e0736,3620802809,3543533548,90,240,168,53,160,0.2,0.3,0.3,72,True,True,True,0.4523809523809524,0.4334949821728239,0.6708,5.1393
failure,ee8beef1fb9740fb1b69,1389877415,3330532579,91,240,240,53,160,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.7889,8.1282
failure,ee8beef1fb9740fb1b69,1389877415,2915270753,91,240,228,53,160,0.2,0.05,0.05,12,True,True,True,0.05263157894736842,0.045895310955766676,0.7227,9.0152
failure,ee8beef1fb9740fb1b69,1389877415,2617198878,91,240,216,53,160,0.2,0.1,0.1,24,True,True,True,0.1574074074074074,0.177702314119452,0.8316,9.0669
failure,ee8beef1fb9740fb1b69,1389877415,817573092,91,240,192,53,160,0.2,0.2,0.2,48,True,True,True,0.23958333333333334,0.26494469724114406,1.0135,8.3834
failure,ee8beef1fb9740fb1b69,1389877415,3563248620,91,240,168,53,160,0.2,0.3,0.3,72,True,True,True,0.39880952380952384,0.5386831037729475,1.1291,7.3808
failure,5bf07a660a940666ea1c,3156082494,138936316,92,240,240,53,160,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.7766,8.995
failure,5bf07a660a940666ea1c,3156082494,2467918045,92,240,228,53,160,0.2,0.05,0.05,12,True,True,True,0.05263157894736842,0.03433821049939302,0.6132,9.4321
failure,5bf07a660a940666ea1c,3156082494,1127818518,92,240,216,53,160,0.2,0.1,0.1,24,True,True,True,0.14814814814814814,0.12674611238502728,0.8099,7.3557
failure,5bf07a660a940666ea1c,3156082494,1626949511,92,240,192,53,160,0.2,0.2,0.2,48,True,True,True,0.3020833333333333,0.27686305711273895,1.1965,9.819
failure,5bf07a660a940666ea1c,3156082494,3258769938,92,240,168,53,160,0.2,0.3,0.3,72,True,True,True,0.5119047619047619,0.5491813042912131,1.4977,7.9291
failure,baa34228079bc3f33060,1307133278,222698764,93,240,240,53,160,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.7876,9.5762
failure,baa34228079bc3f33060,1307133278,978566809,93,240,228,53,160,0.2,0.05,0.05,12,True,True,True,0.06578947368421052,0.053201006438065315,0.7992,9.0542
failure,baa34228079bc3f33060,1307133278,4151240282,93,240,216,53,160,0.2,0.1,0.1,24,True,True,True,0.14351851851851852,0.12839356224973994,0.7814,8.7427
failure,baa34228079bc3f33060,1307133278,2162493548,93,240,192,53,160,0.2,0.2,0.2,48,True,True,True,0.2604166666666667,0.21137800191085931,0.9811,8.6503
failure,baa34228079bc3f33060,1307133278,208233587,93,240,168,53,160,0.2,0.3,0.3,72,True,True,True,0.44047619047619047,0.47388284532952324,1.0977,7.5844
failure,147ecdcac9df1866f821,700741478,987178945,94,240,240,53,160,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.6292,9.8449
failure,147ecdcac9df1866f821,700741478,466615246,94,240,228,53,160,0.2,0.05,0.05,12,True,True,True,0.03070175438596491,0.016020458827417743,0.4995,6.2989
failure,147ecdcac9df1866f821,700741478,1476067059,94,240,216,53,160,0.2,0.1,0.1,24,True,True,True,0.08796296296296297,0.08443851975742969,0.5286,7.13
failure,147ecdcac9df1866f821,700741478,2538454535,94,240,192,53,160,0.2,0.2,0.2,48,True,True,True,0.21875,0.20633283127385812,0.7952,6.5681
failure,147ecdcac9df1866f821,700741478,2646704988,94,240,168,53,160,0.2,0.3,0.3,72,True,True,True,0.5,0.5610512073269311,1.0919,6.445
failure,a96e46c98de0300825f2,1548175997,3629284961,95,240,240,53,160,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.3762,5.7306
failure,a96e46c98de0300825f2,1548175997,575904081,95,240,228,53,160,0.2,0.05,0.05,12,True,True,True,0.07017543859649122,0.06263826736064129,0.4695,4.4728
failure,a96e46c98de0300825f2,1548175997,97831849,95,240,216,53,160,0.2,0.1,0.1,24,True,True,True,0.125,0.0928465821890431,0.4744,4.8799
failure,a96e46c98de0300825f2,1548175997,718059503,95,240,192,53,160,0.2,0.2,0.2,48,True,True,True,0.2604166666666667,0.2958369306191846,0.7795,5.1802
failure,a96e46c98de0300825f2,1548175997,275357294,95,240,168,53,160,0.2,0.3,0.3,72,True,True,True,0.4642857142857143,0.5102927373406814,1.0693,5.0137
failure,8ed22eb18eb9cfcc4210,1849772628,219955051,96,240,240,53,160,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.8449,6.0532
failure,8ed22eb18eb9cfcc4210,1849772628,849250622,96,240,228,53,160,0.2,0.05,0.05,12,True,True,True,0.04824561403508772,0.053753385976915896,0.9014,7.8675
failure,8ed22eb18eb9cfcc4210,1849772628,548639745,96,240,216,53,160,0.2,0.1,0.1,24,True,True,True,0.13425925925925927,0.15053890022848562,1.2925,9.7168
failure,8ed22eb18eb9cfcc4210,1849772628,2048220400,96,240,192,53,160,0.2,0.2,0.2,48,True,True,True,0.328125,0.4254696579698124,1.1968,8.8993
failure,8ed22eb18eb9cfcc4210,1849772628,2509785215,96,240,168,53,160,0.2,0.3,0.3,72,True,True,True,0.4583333333333333,0.568836839773869,1.0628,7.1933
failure,ad82c19364daa2950bd1,62545753,3731861445,97,240,240,53,160,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.8902,9.2039
failure,ad82c19364daa2950bd1,62545753,4229099716,97,240,228,53,160,0.2,0.05,0.05,12,True,True,True,0.07017543859649122,0.06153354104510837,0.6208,4.5828
failure,ad82c19364daa2950bd1,62545753,262685679,97,240,216,53,160,0.2,0.1,0.1,24,True,True,True,0.14351851851851852,0.10716750537917245,0.7703,4.8318
failure,ad82c19364daa2950bd1,62545753,2646118276,97,240,192,53,160,0.2,0.2,0.2,48,True,True,True,0.375,0.4106515083551412,1.342,8.1156
failure,ad82c19364daa2950bd1,62545753,2565691182,97,240,168,53,160,0.2,0.3,0.3,72,True,True,True,0.6428571428571429,0.9551817174490541,1.6814,10.1278
failure,73185e5acb4c29223ee2,3720964258,2032678852,98,240,240,53,160,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.5755,4.541
failure,73185e5acb4c29223ee2,3720964258,2179989264,98,240,228,53,160,0.2,0.05,0.05,12,True,True,True,0.08333333333333333,0.05560925799774557,0.6293,6.0364
failure,73185e5acb4c29223ee2,3720964258,2633879948,98,240,216,53,160,0.2,0.1,0.1,24,True,True,True,0.08333333333333333,0.07373578248943133,1.1855,7.927
