experiment,world_id,world_seed,replicate,scenario,scenario_label,pressure,capacity_cv,realized_cv,N,K,supply,demand,realized_pressure,milp_status,certified_feasible,proven_infeasible,censored,milp_objective,excess_capacity,coalition_size,milp_runtime_s
phase_diagram,a48b8d4097c00e2131e4,2765494002,6,clustered,Agrupado,0.75,0.65,0.5596922304189912,24,8,120.0,90.0,0.75,OPTIMAL,True,False,False,352.3124294607448,7.3496314132052225,16.000000000000178,0.24321530002634972
phase_diagram,a48b8d4097c00e2131e4,2765494002,6,clustered,Agrupado,0.75,1.0,0.7230616762393718,24,8,120.0,90.0,0.75,OPTIMAL,True,False,False,371.55733182966196,3.6833856734904122,14.999999999970848,0.4985809999634512
phase_diagram,2ea1e72ee0711a26a6d0,1473906880,7,clustered,Agrupado,0.75,0.0,0.0,24,8,120.0,90.0,0.75,OPTIMAL,True,False,False,588.7218438484176,20.0,22.0,0.00253060000250116
phase_diagram,2ea1e72ee0711a26a6d0,1473906880,7,clustered,Agrupado,0.75,0.15,0.10408931355490962,24,8,120.0,90.0,0.75,OPTIMAL,True,False,False,470.42341876927566,4.928553337605695,19.0,0.032425599987618625
phase_diagram,2ea1e72ee0711a26a6d0,1473906880,7,clustered,Agrupado,0.75,0.35,0.31909224261709507,24,8,119.99999999999997,90.0,0.7500000000000002,OPTIMAL,True,False,False,461.128304964248,4.537140609153074,18.00000000000002,0.10425460000988096
phase_diagram,2ea1e72ee0711a26a6d0,1473906880,7,clustered,Agrupado,0.75,0.65,0.7216976946476479,24,8,120.0,90.0,0.75,OPTIMAL,True,False,False,401.4183961865242,8.177888948222957,16.0,0.10056980000808835
phase_diagram,2ea1e72ee0711a26a6d0,1473906880,7,clustered,Agrupado,0.75,1.0,0.5434569906202715,24,8,120.00000000000003,90.0,0.7499999999999998,OPTIMAL,True,False,False,438.94641434724974,5.489198690644399,16.999999999999883,0.3737312000012025
phase_diagram,b20b09f972612c302a8e,3036872844,8,clustered,Agrupado,0.75,0.0,0.0,24,8,120.0,90.00000000000001,0.7500000000000001,OPTIMAL,True,False,False,423.83145133703835,19.999999999999986,22.0,0.0026732999831438065
phase_diagram,b20b09f972612c302a8e,3036872844,8,clustered,Agrupado,0.75,0.15,0.1841041247838402,24,8,120.0,90.00000000000001,0.7500000000000001,OPTIMAL,True,False,False,339.22486711832886,3.2829100178466275,17.999999999999996,0.07726510002976283
phase_diagram,b20b09f972612c302a8e,3036872844,8,clustered,Agrupado,0.75,0.35,0.31957850995023634,24,8,120.0,90.00000000000001,0.7500000000000001,OPTIMAL,True,False,False,336.0139489255799,9.446384110750886,19.0,0.1037913000327535
phase_diagram,b20b09f972612c302a8e,3036872844,8,clustered,Agrupado,0.75,0.65,0.6350531413078776,24,8,120.0,90.00000000000001,0.7500000000000001,OPTIMAL,True,False,False,319.95673937563197,6.214537413377974,16.999999999996227,0.18980409996584058
phase_diagram,b20b09f972612c302a8e,3036872844,8,clustered,Agrupado,0.75,1.0,0.6533760189038016,24,8,120.0,90.00000000000001,0.7500000000000001,OPTIMAL,True,False,False,292.5543248821262,11.554349906468582,14.999999999999998,0.14215189998503774
phase_diagram,e22f0c1e2c658639efa7,1155804586,9,clustered,Agrupado,0.75,0.0,0.0,24,8,120.0,90.0,0.75,OPTIMAL,True,False,False,539.217208359298,15.000000000000004,21.0,0.002985199971590191
phase_diagram,e22f0c1e2c658639efa7,1155804586,9,clustered,Agrupado,0.75,0.15,0.16709589146276355,24,8,120.0,90.0,0.75,OPTIMAL,True,False,False,471.21171439121133,7.460412280092181,18.99999999999999,0.08023779996437952
phase_diagram,e22f0c1e2c658639efa7,1155804586,9,clustered,Agrupado,0.75,0.35,0.2774479208402306,24,8,120.0,90.0,0.75,OPTIMAL,True,False,False,454.8781103589336,4.081918187364522,17.999999999993783,1.3669738000025973
phase_diagram,e22f0c1e2c658639efa7,1155804586,9,clustered,Agrupado,0.75,0.65,0.4884667151526316,24,8,119.99999999999999,90.0,0.7500000000000001,OPTIMAL,True,False,False,434.4528006383672,8.404404990933317,16.999999999998515,0.19170199998188764
phase_diagram,e22f0c1e2c658639efa7,1155804586,9,clustered,Agrupado,0.75,1.0,0.6828129502592413,24,8,120.0,90.0,0.75,OPTIMAL,True,False,False,420.7512239011336,4.016682153798459,15.999999999999993,0.10005010000895709
phase_diagram,4b9c32639341a729967b,2228263269,10,clustered,Agrupado,0.75,0.0,0.0,24,8,120.0,90.00000000000001,0.7500000000000001,OPTIMAL,True,False,False,503.5724090857517,19.99999999999999,22.0,0.0026345999795012176
phase_diagram,4b9c32639341a729967b,2228263269,10,clustered,Agrupado,0.75,0.15,0.15306756689028908,24,8,120.0,90.00000000000001,0.7500000000000001,OPTIMAL,True,False,False,426.13591791616614,10.966394006089338,19.99999999999949,0.23878489999333397
phase_diagram,4b9c32639341a729967b,2228263269,10,clustered,Agrupado,0.75,0.35,0.19782724043052058,24,8,120.0,90.00000000000001,0.7500000000000001,OPTIMAL,True,False,False,399.9577335812508,2.8166269967309066,18.0,0.13069759996142238
phase_diagram,4b9c32639341a729967b,2228263269,10,clustered,Agrupado,0.75,0.65,0.48377981005389026,24,8,120.0,90.00000000000001,0.7500000000000001,OPTIMAL,True,False,False,369.77250207732527,5.364666931258014,15.999999999997941,0.41057910001836717
phase_diagram,4b9c32639341a729967b,2228263269,10,clustered,Agrupado,0.75,1.0,0.8944658802102445,24,8,120.0,90.00000000000001,0.7500000000000001,OPTIMAL,True,False,False,316.5297003502648,7.916828367746178,13.999999999999998,0.08127359999343753
phase_diagram,417813fc4e3df8bd5836,3380364985,11,clustered,Agrupado,0.75,0.0,0.0,24,8,120.0,90.0,0.75,OPTIMAL,True,False,False,494.41053510312713,9.999999999999998,20.0,0.0023754999856464565
phase_diagram,417813fc4e3df8bd5836,3380364985,11,clustered,Agrupado,0.75,0.15,0.173745397716697,24,8,120.00000000000001,90.0,0.7499999999999999,OPTIMAL,True,False,False,465.5791817514193,6.6575409555314184,19.000000000000064,0.1385207999846898
phase_diagram,417813fc4e3df8bd5836,3380364985,11,clustered,Agrupado,0.75,0.35,0.3851617263859442,24,8,120.0,90.0,0.75,OPTIMAL,True,False,False,465.08261314874096,4.531460027724647,17.000000000008562,0.254209200036712
phase_diagram,417813fc4e3df8bd5836,3380364985,11,clustered,Agrupado,0.75,0.65,0.6276691205926088,24,8,120.0,90.0,0.75,OPTIMAL,True,False,False,392.97710461311266,4.518733518360795,15.000000000000153,0.1505058000329882
phase_diagram,417813fc4e3df8bd5836,3380364985,11,clustered,Agrupado,0.75,1.0,1.3311349339211243,24,8,120.00000000000001,90.0,0.7499999999999999,OPTIMAL,True,False,False,323.39111356884774,10.972449928526425,13.999999999999892,0.1647388999699615
phase_diagram,a3212700961df56c8c5c,3319350949,0,clustered,Agrupado,0.85,0.0,0.0,24,8,120.0,101.99999999999999,0.8499999999999999,OPTIMAL,True,False,False,959.2372427583512,18.00000000000001,24.0,0.0025815999833866954
phase_diagram,a3212700961df56c8c5c,3319350949,0,clustered,Agrupado,0.85,0.15,0.10238449937861993,24,8,120.00000000000001,101.99999999999999,0.8499999999999998,OPTIMAL,True,False,False,882.958023413761,12.723694293807426,23.0,0.13134989998070523
phase_diagram,a3212700961df56c8c5c,3319350949,0,clustered,Agrupado,0.85,0.35,0.31625634126920144,24,8,120.00000000000001,101.99999999999999,0.8499999999999998,OPTIMAL,True,False,False,755.7124092172431,3.23275826376704,20.000000000000032,1.3614067999878898
phase_diagram,a3212700961df56c8c5c,3319350949,0,clustered,Agrupado,0.85,0.65,0.5426899698057465,24,8,120.0,101.99999999999999,0.8499999999999999,OPTIMAL,True,False,False,707.8272935630246,5.074478381148346,18.99999999999842,1.0363175999955274
phase_diagram,a3212700961df56c8c5c,3319350949,0,clustered,Agrupado,0.85,1.0,0.545319536587143,24,8,120.0,101.99999999999999,0.8499999999999999,OPTIMAL,True,False,False,651.4286831148065,3.413736146296542,18.99999999999953,0.655151900020428
phase_diagram,76e979ef9164850971eb,3689121523,1,clustered,Agrupado,0.85,0.0,0.0,24,8,120.0,102.00000000000001,0.8500000000000001,OPTIMAL,True,False,False,803.3452994442264,17.999999999999993,24.0,0.002570000011473894
phase_diagram,76e979ef9164850971eb,3689121523,1,clustered,Agrupado,0.85,0.15,0.14420856930035278,24,8,120.00000000000001,102.00000000000001,0.85,OPTIMAL,True,False,False,695.0734055072842,8.892917448537705,21.999999999977636,0.7410475999931805
phase_diagram,76e979ef9164850971eb,3689121523,1,clustered,Agrupado,0.85,0.35,0.27529102847963177,24,8,120.00000000000003,102.00000000000001,0.8499999999999999,OPTIMAL,True,False,False,607.6832307884684,5.036260070597232,20.000000000002117,1.6221018999931403
phase_diagram,76e979ef9164850971eb,3689121523,1,clustered,Agrupado,0.85,0.65,0.6662208190222918,24,8,120.0,102.00000000000001,0.8500000000000001,OPTIMAL,True,False,False,614.1816602156498,2.247986843007743,18.999999999999293,0.9697804999887012
phase_diagram,76e979ef9164850971eb,3689121523,1,clustered,Agrupado,0.85,1.0,0.7276324657380195,24,8,120.0,102.00000000000001,0.8500000000000001,OPTIMAL,True,False,False,535.5770263282512,3.675981293801872,15.999999999999979,0.35998080001445487
phase_diagram,db0a5c749a60bf0d7cc4,3936069250,2,clustered,Agrupado,0.85,0.0,0.0,24,8,120.0,102.0,0.85,OPTIMAL,True,False,False,653.2583725305353,13.00000000000001,23.0,0.0037880000309087336
phase_diagram,db0a5c749a60bf0d7cc4,3936069250,2,clustered,Agrupado,0.85,0.15,0.15016822181742917,24,8,119.99999999999997,102.0,0.8500000000000002,OPTIMAL,True,False,False,586.6300037614352,4.221538282021317,20.999999999999915,0.28878209996037185
phase_diagram,db0a5c749a60bf0d7cc4,3936069250,2,clustered,Agrupado,0.85,0.35,0.3095558325503251,24,8,120.00000000000003,102.0,0.8499999999999998,OPTIMAL,True,False,False,527.4953291781242,5.19762917122838,19.99999999999124,0.4539355999440886
phase_diagram,db0a5c749a60bf0d7cc4,3936069250,2,clustered,Agrupado,0.85,0.65,0.719453876440215,24,8,120.00000000000001,102.0,0.8499999999999999,OPTIMAL,True,False,False,484.6175710580718,5.193320659485072,18.000000000000004,1.124006099998951
phase_diagram,db0a5c749a60bf0d7cc4,3936069250,2,clustered,Agrupado,0.85,1.0,0.6597157760213178,24,8,120.00000000000001,102.0,0.8499999999999999,OPTIMAL,True,False,False,451.308884668712,4.1910615928112325,17.0,0.70387159998063
phase_diagram,291445cf7b9d043ea1dc,8829541,3,clustered,Agrupado,0.85,0.0,0.0,24,8,120.0,102.0,0.85,INFEASIBLE,False,True,False,,,,0.0022673000348731875
phase_diagram,291445cf7b9d043ea1dc,8829541,3,clustered,Agrupado,0.85,0.15,0.12529137156086131,24,8,120.0,102.0,0.85,OPTIMAL,True,False,False,584.0903656979144,8.16513431534062,21.999999999866525,0.143546300008893
phase_diagram,291445cf7b9d043ea1dc,8829541,3,clustered,Agrupado,0.85,0.35,0.3092370461262289,24,8,120.0,102.0,0.85,OPTIMAL,True,False,False,532.7792774922985,4.328331201559277,19.99999999991762,0.7247930000303313
phase_diagram,291445cf7b9d043ea1dc,8829541,3,clustered,Agrupado,0.85,0.65,0.6143886813090665,24,8,120.0,102.0,0.85,OPTIMAL,True,False,False,517.6494896569844,5.48979612038926,18.999999999999638,0.5082005999865942
phase_diagram,291445cf7b9d043ea1dc,8829541,3,clustered,Agrupado,0.85,1.0,0.8915515517561987,24,8,119.99999999999999,102.0,0.8500000000000001,OPTIMAL,True,False,False,444.6807096872558,8.017336126248702,17.999999999995097,0.3953592999605462
phase_diagram,2134a2eab72174c86ae0,747475769,4,clustered,Agrupado,0.85,0.0,0.0,24,8,120.0,102.0,0.85,INFEASIBLE,False,True,False,,,,0.0023444000398740172
phase_diagram,2134a2eab72174c86ae0,747475769,4,clustered,Agrupado,0.85,0.15,0.1788798327267548,24,8,120.00000000000001,102.0,0.8499999999999999,OPTIMAL,True,False,False,594.615811257011,4.810028520596791,20.999999999999986,2.489788399951067
phase_diagram,2134a2eab72174c86ae0,747475769,4,clustered,Agrupado,0.85,0.35,0.3123444066899794,24,8,120.0,102.0,0.85,OPTIMAL,True,False,False,572.9454216692113,3.5634542286200466,20.000000000000018,1.7033634000108577
phase_diagram,2134a2eab72174c86ae0,747475769,4,clustered,Agrupado,0.85,0.65,0.5544132086404766,24,8,120.00000000000001,102.0,0.8499999999999999,OPTIMAL,True,False,False,467.87363033213046,4.327939878427334,17.999999999999986,0.289601499971468
phase_diagram,2134a2eab72174c86ae0,747475769,4,clustered,Agrupado,0.85,1.0,0.7239602948729063,24,8,120.0,102.0,0.85,OPTIMAL,True,False,False,570.0968325143124,6.51221361364582,18.999999999999098,0.6884787000017241
phase_diagram,fd909ba4be3322ca11ad,2612951487,5,clustered,Agrupado,0.85,0.0,0.0,24,8,120.0,102.0,0.85,OPTIMAL,True,False,False,657.8111581785791,18.0,24.0,0.0035194000229239464
phase_diagram,fd909ba4be3322ca11ad,2612951487,5,clustered,Agrupado,0.85,0.15,0.14824427115437544,24,8,120.0,102.0,0.85,OPTIMAL,True,False,False,599.6574563433875,8.647759691052737,22.0,0.024571899964939803
phase_diagram,fd909ba4be3322ca11ad,2612951487,5,clustered,Agrupado,0.85,0.35,0.27870049887766496,24,8,120.0,102.0,0.85,OPTIMAL,True,False,False,551.0866717893881,8.416331513132143,20.999999999999865,0.1959816999733448
phase_diagram,fd909ba4be3322ca11ad,2612951487,5,clustered,Agrupado,0.85,0.65,0.4242481751232029,24,8,120.0,102.0,0.85,OPTIMAL,True,False,False,514.3986165137953,4.87812365416687,18.999999999999716,0.9570557999541052
phase_diagram,fd909ba4be3322ca11ad,2612951487,5,clustered,Agrupado,0.85,1.0,0.6128627448174208,24,8,120.0,102.0,0.85,OPTIMAL,True,False,False,495.0248490789448,6.355476080241474,19.999999999998607,0.42644020001171157
phase_diagram,839b4c43e861b8595157,1795710437,6,clustered,Agrupado,0.85,0.0,0.0,24,8,120.0,102.0,0.85,INFEASIBLE,False,True,False,,,,0.0023199000279419124
phase_diagram,839b4c43e861b8595157,1795710437,6,clustered,Agrupado,0.85,0.15,0.1856992376131807,24,8,120.0,102.0,0.85,OPTIMAL,True,False,False,578.6326227614657,5.618564856025669,21.00000000000002,1.7067539999843575
phase_diagram,839b4c43e861b8595157,1795710437,6,clustered,Agrupado,0.85,0.35,0.36226876138858743,24,8,120.0,102.0,0.85,OPTIMAL,True,False,False,510.71688652985443,2.206805315931157,19.99999999999996,0.23073850001674145
phase_diagram,839b4c43e861b8595157,1795710437,6,clustered,Agrupado,0.85,0.65,0.4739807228756912,24,8,120.0,102.0,0.85,OPTIMAL,True,False,False,536.6569710116125,4.773646891465803,20.000000000000227,0.9865078000002541
phase_diagram,839b4c43e861b8595157,1795710437,6,clustered,Agrupado,0.85,1.0,0.8680407915724551,24,8,120.0,102.0,0.85,OPTIMAL,True,False,False,456.9799327666818,4.8831642552744805,16.000000000017902,1.383452199981548
phase_diagram,883fa57cf45962638eaf,3710059270,7,clustered,Agrupado,0.85,0.0,0.0,24,8,120.0,102.00000000000003,0.8500000000000002,INFEASIBLE,False,True,False,,,,0.0021023000008426607
phase_diagram,883fa57cf45962638eaf,3710059270,7,clustered,Agrupado,0.85,0.15,0.17215808637073096,24,8,120.0,102.00000000000003,0.8500000000000002,OPTIMAL,True,False,False,563.1059629959602,4.953771402190567,21.0,0.1499373999540694
phase_diagram,883fa57cf45962638eaf,3710059270,7,clustered,Agrupado,0.85,0.35,0.35198607188702924,24,8,120.0,102.00000000000003,0.8500000000000002,OPTIMAL,True,False,False,532.3746452838237,3.431055135761712,19.999999999997712,0.6151038999669254
phase_diagram,883fa57cf45962638eaf,3710059270,7,clustered,Agrupado,0.85,0.65,1.285074377908063,24,8,120.00000000000001,102.00000000000003,0.8500000000000001,OPTIMAL,True,False,False,521.4931385953761,11.764855728604319,18.000000000000114,0.5855427000205964
phase_diagram,883fa57cf45962638eaf,3710059270,7,clustered,Agrupado,0.85,1.0,0.8705999479061102,24,8,120.0,102.00000000000003,0.8500000000000002,OPTIMAL,True,False,False,483.2972726485815,8.514373013012598,19.00000000000004,0.21835740003734827
phase_diagram,e39f0ac7489082c41309,3863770439,8,clustered,Agrupado,0.85,0.0,0.0,24,8,120.0,102.0,0.85,INFEASIBLE,False,True,False,,,,0.0022425000206567347
phase_diagram,e39f0ac7489082c41309,3863770439,8,clustered,Agrupado,0.85,0.15,0.120798479186356,24,8,119.99999999999997,102.0,0.8500000000000002,OPTIMAL,True,False,False,688.881388942818,9.782843152534554,22.0,0.10355569998500869
phase_diagram,e39f0ac7489082c41309,3863770439,8,clustered,Agrupado,0.85,0.35,0.419672361049118,24,8,120.00000000000003,102.0,0.8499999999999998,OPTIMAL,True,False,False,632.8791222887048,6.693384264292639,21.0,0.6660469999769703
phase_diagram,e39f0ac7489082c41309,3863770439,8,clustered,Agrupado,0.85,0.65,0.6575132864152383,24,8,120.0,102.0,0.85,OPTIMAL,True,False,False,620.9764406197223,4.41747409309877,19.99999999997104,0.3205994999734685
phase_diagram,e39f0ac7489082c41309,3863770439,8,clustered,Agrupado,0.85,1.0,1.0176210915120443,24,8,120.0,102.0,0.85,OPTIMAL,True,False,False,621.2274558499571,4.559467279411957,18.00000000000009,1.9555085999891162
phase_diagram,1eb02f8ce77c1017a04a,600959346,9,clustered,Agrupado,0.85,0.0,0.0,24,8,120.0,101.99999999999999,0.8499999999999999,INFEASIBLE,False,True,False,,,,0.002876000013202429
phase_diagram,1eb02f8ce77c1017a04a,600959346,9,clustered,Agrupado,0.85,0.15,0.19093506234473026,24,8,120.0,101.99999999999999,0.8499999999999999,OPTIMAL,True,False,False,549.7727138868048,5.494955768369466,21.00000000000022,0.2059504000353627
phase_diagram,1eb02f8ce77c1017a04a,600959346,9,clustered,Agrupado,0.85,0.35,0.3220362535474629,24,8,120.0,101.99999999999999,0.8499999999999999,OPTIMAL,True,False,False,520.0335735640356,4.323608119807653,20.00000000000001,0.21180079999612644
phase_diagram,1eb02f8ce77c1017a04a,600959346,9,clustered,Agrupado,0.85,0.65,0.6608664988110792,24,8,120.00000000000003,101.99999999999999,0.8499999999999996,OPTIMAL,True,False,False,448.7855498740298,4.732947633657091,18.000000000000014,0.16120949998730794
phase_diagram,1eb02f8ce77c1017a04a,600959346,9,clustered,Agrupado,0.85,1.0,0.7221780758639235,24,8,120.0,101.99999999999999,0.8499999999999999,OPTIMAL,True,False,False,461.4163414996064,6.01146925436586,18.000000000000007,1.3760051999706775
phase_diagram,5146d2b50e8a3611f1e8,4226517772,10,clustered,Agrupado,0.85,0.0,0.0,24,8,120.0,102.00000000000001,0.8500000000000001,INFEASIBLE,False,True,False,,,,0.0036791000165976584
phase_diagram,5146d2b50e8a3611f1e8,4226517772,10,clustered,Agrupado,0.85,0.15,0.19636426253183964,24,8,120.0,102.00000000000001,0.8500000000000001,OPTIMAL,True,False,False,488.29140861655526,6.386916190862401,21.000000000000014,0.3751664999872446
phase_diagram,5146d2b50e8a3611f1e8,4226517772,10,clustered,Agrupado,0.85,0.35,0.29188626102967746,24,8,120.0,102.00000000000001,0.8500000000000001,OPTIMAL,True,False,False,487.1681877027176,2.8614460597926286,20.999999999999993,1.0415265000192448
phase_diagram,5146d2b50e8a3611f1e8,4226517772,10,clustered,Agrupado,0.85,0.65,0.6309909493449176,24,8,120.0,102.00000000000001,0.8500000000000001,OPTIMAL,True,False,False,440.0734468353494,5.165038175107428,18.999999999955786,0.7299196000094526
phase_diagram,5146d2b50e8a3611f1e8,4226517772,10,clustered,Agrupado,0.85,1.0,1.093019135042378,24,8,119.99999999999999,102.00000000000001,0.8500000000000002,OPTIMAL,True,False,False,463.8207388309527,10.122796272694035,18.00000000000101,0.31232080003246665
phase_diagram,516e45dcb26042bf5b21,1863982339,11,clustered,Agrupado,0.85,0.0,0.0,24,8,120.0,102.0,0.85,INFEASIBLE,False,True,False,,,,0.0020239000441506505
phase_diagram,516e45dcb26042bf5b21,1863982339,11,clustered,Agrupado,0.85,0.15,0.1529304516154725,24,8,120.0,102.0,0.85,OPTIMAL,True,False,False,576.6041595949026,4.4142916876369895,21.000000000000014,1.5670908000320196
phase_diagram,516e45dcb26042bf5b21,1863982339,11,clustered,Agrupado,0.85,0.35,0.3706251860843899,24,8,119.99999999999997,102.0,0.8500000000000002,OPTIMAL,True,False,False,461.04613592981286,3.8792603265769934,20.000000000000032,1.395738999999594
phase_diagram,516e45dcb26042bf5b21,1863982339,11,clustered,Agrupado,0.85,0.65,0.682430453292643,24,8,120.0,102.0,0.85,OPTIMAL,True,False,False,431.63018119536576,4.00086202429471,18.00000000000139,0.5197286999900825
phase_diagram,516e45dcb26042bf5b21,1863982339,11,clustered,Agrupado,0.85,1.0,0.9516003590321331,24,8,119.99999999999999,102.0,0.8500000000000001,OPTIMAL,True,False,False,487.8668109648531,5.945905449003338,18.000000000001215,0.947567600000184
phase_diagram,a9a32c7a95f902243fc1,2175025437,0,clustered,Agrupado,0.92,0.0,0.0,24,8,120.0,110.40000000000002,0.9200000000000002,INFEASIBLE,False,True,False,,,,0.002167800033930689
phase_diagram,a9a32c7a95f902243fc1,2175025437,0,clustered,Agrupado,0.92,0.15,0.15803295763605577,24,8,120.00000000000003,110.40000000000002,0.9199999999999999,OPTIMAL,True,False,False,603.8525558348533,5.026935236581883,23.0,0.05094350001309067
phase_diagram,a9a32c7a95f902243fc1,2175025437,0,clustered,Agrupado,0.92,0.35,0.34749112028007,24,8,120.00000000000001,110.40000000000002,0.92,OPTIMAL,True,False,False,563.2213853900674,1.9983033428052526,21.99999999998056,1.967330499959644
phase_diagram,a9a32c7a95f902243fc1,2175025437,0,clustered,Agrupado,0.92,0.65,0.6344569498236468,24,8,120.0,110.40000000000002,0.9200000000000002,OPTIMAL,True,False,False,637.2734670680238,4.626670643755693,22.999999999999925,1.708005599968601
phase_diagram,a9a32c7a95f902243fc1,2175025437,0,clustered,Agrupado,0.92,1.0,1.0655324675479898,24,8,119.99999999999997,110.40000000000002,0.9200000000000004,OPTIMAL,True,False,False,396.89804258797335,2.872600742106675,16.999999999999666,0.5504571999772452
phase_diagram,2c11f3995910b870c7b5,740520265,1,clustered,Agrupado,0.92,0.0,0.0,24,8,120.0,110.4,0.92,INFEASIBLE,False,True,False,,,,0.0021189000108279288
phase_diagram,2c11f3995910b870c7b5,740520265,1,clustered,Agrupado,0.92,0.15,0.11600624646035888,24,8,120.0,110.4,0.92,OPTIMAL,True,False,False,554.805662794739,9.599999999999845,23.99999999999997,0.05766300001414493
phase_diagram,2c11f3995910b870c7b5,740520265,1,clustered,Agrupado,0.92,0.35,0.2973391949816676,24,8,120.0,110.4,0.92,OPTIMAL,True,False,False,527.3391847653496,6.363114007215342,22.999999999999996,1.1883147999760695
phase_diagram,2c11f3995910b870c7b5,740520265,1,clustered,Agrupado,0.92,0.65,0.5157931808964765,24,8,119.99999999999997,110.4,0.9200000000000003,OPTIMAL,True,False,False,485.0981759623112,3.439758943952172,20.99999999999918,0.9446702999994159
phase_diagram,2c11f3995910b870c7b5,740520265,1,clustered,Agrupado,0.92,1.0,0.7984275827399,24,8,120.0,110.4,0.92,OPTIMAL,True,False,False,451.0954008226306,4.0488596203252865,19.000000000000036,1.0329616999952123
phase_diagram,ecef985be24b2a12c588,1458428306,2,clustered,Agrupado,0.92,0.0,0.0,24,8,120.0,110.40000000000002,0.9200000000000002,INFEASIBLE,False,True,False,,,,0.0021155999857001007
phase_diagram,ecef985be24b2a12c588,1458428306,2,clustered,Agrupado,0.92,0.15,0.13890955926912935,24,8,119.99999999999997,110.40000000000002,0.9200000000000004,OPTIMAL,True,False,False,632.5849193908173,5.423491771098988,22.999999999999996,0.835724400007166
phase_diagram,ecef985be24b2a12c588,1458428306,2,clustered,Agrupado,0.92,0.35,0.3883925285251788,24,8,120.0,110.40000000000002,0.9200000000000002,OPTIMAL,True,False,False,603.7372108711974,5.634766761050489,23.000000000000163,2.624123800022062
phase_diagram,ecef985be24b2a12c588,1458428306,2,clustered,Agrupado,0.92,0.65,0.4567508016480177,24,8,120.00000000000001,110.40000000000002,0.92,OPTIMAL,True,False,False,598.16050616676,3.0977769206730876,20.999999999999954,1.1403953999979421
phase_diagram,ecef985be24b2a12c588,1458428306,2,clustered,Agrupado,0.92,1.0,1.1978499556813946,24,8,120.0,110.40000000000002,0.9200000000000002,OPTIMAL,True,False,False,522.6287990186892,3.8744978135986066,18.999999999999957,0.8233571000164375
phase_diagram,3baf0a9147861e5998c7,2924781318,3,clustered,Agrupado,0.92,0.0,0.0,24,8,120.0,110.40000000000002,0.9200000000000002,INFEASIBLE,False,True,False,,,,0.002278399944771081
phase_diagram,3baf0a9147861e5998c7,2924781318,3,clustered,Agrupado,0.92,0.15,0.19015989187537247,24,8,120.00000000000003,110.40000000000002,0.9199999999999999,OPTIMAL,True,False,False,827.6193057421337,4.68881228257462,23.000000000000007,2.3729275000514463
phase_diagram,3baf0a9147861e5998c7,2924781318,3,clustered,Agrupado,0.92,0.35,0.31502685059866115,24,8,120.0,110.40000000000002,0.9200000000000002,OPTIMAL,True,False,False,807.7698808760223,3.4835881171050884,22.000000000000036,4.251629900012631
phase_diagram,3baf0a9147861e5998c7,2924781318,3,clustered,Agrupado,0.92,0.65,0.5267043136550098,24,8,120.0,110.40000000000002,0.9200000000000002,OPTIMAL,True,False,False,753.948223070933,3.0710348607909523,22.000000000029587,3.9768405000213534
phase_diagram,3baf0a9147861e5998c7,2924781318,3,clustered,Agrupado,0.92,1.0,1.516428268185885,24,8,120.0,110.40000000000002,0.9200000000000002,INFEASIBLE,False,True,False,,,,0.0023382999934256077
phase_diagram,704dd2792d6da94f4733,2548579606,4,clustered,Agrupado,0.92,0.0,0.0,24,8,120.0,110.4,0.92,INFEASIBLE,False,True,False,,,,0.001850999949965626
phase_diagram,704dd2792d6da94f4733,2548579606,4,clustered,Agrupado,0.92,0.15,0.14203322791481968,24,8,120.00000000000001,110.4,0.9199999999999999,OPTIMAL,True,False,False,688.4395948588035,5.10334422879804,22.999999999999957,0.2597220000461675
phase_diagram,704dd2792d6da94f4733,2548579606,4,clustered,Agrupado,0.92,0.35,0.30610900751745695,24,8,120.00000000000001,110.4,0.9199999999999999,OPTIMAL,True,False,False,672.0149650007007,5.64761992323907,22.99999999998564,3.255141999979969
phase_diagram,704dd2792d6da94f4733,2548579606,4,clustered,Agrupado,0.92,0.65,0.7078993872614099,24,8,119.99999999999997,110.4,0.9200000000000003,OPTIMAL,True,False,False,616.4181962444388,3.785580920996548,21.00000000000039,3.5850923999678344
phase_diagram,704dd2792d6da94f4733,2548579606,4,clustered,Agrupado,0.92,1.0,0.8061557484248679,24,8,120.0,110.4,0.92,OPTIMAL,True,False,False,602.176753248591,5.423691315117905,22.0,3.6220016999868676
phase_diagram,2802faddfa32bc6ad214,3118489295,5,clustered,Agrupado,0.92,0.0,0.0,24,8,120.0,110.4,0.92,INFEASIBLE,False,True,False,,,,0.0020522000268101692
phase_diagram,2802faddfa32bc6ad214,3118489295,5,clustered,Agrupado,0.92,0.15,0.12050789838497415,24,8,120.0,110.4,0.92,OPTIMAL,True,False,False,702.2695656971691,9.600000000000005,24.0,0.054203900042921305
phase_diagram,2802faddfa32bc6ad214,3118489295,5,clustered,Agrupado,0.92,0.35,0.30873750223553637,24,8,120.0,110.4,0.92,OPTIMAL,True,False,False,582.1578057817799,3.4695586389182944,21.999999999996582,0.7789172999910079
phase_diagram,2802faddfa32bc6ad214,3118489295,5,clustered,Agrupado,0.92,0.65,0.5812491198198599,24,8,120.0,110.4,0.92,OPTIMAL,True,False,False,556.2902606680115,3.3645146114818614,21.000000000000004,2.3590513999806717
