campaign_id,experiment,block,world_key,world_id,world_seed,scenario,N,K,robots_per_load,capacity_cv,realized_cv,pressure,graph_regime,graph_edges,graph_connected,br_status,br_phase,br_feasible,br_distance,br_deficit,br_rounds,br_bytes_per_agent,hstar_order,hstar_category,searched_through,phase,witness_robots,witness_old_actions,witness_new_actions,witness_delta_deficit,witness_delta_distance,search_runtime_ms,br_assignment,gap_br,gap_2br,gap_c3
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.0:r14,ring-p0.7-r14,3859469219,ring,16,5,3.2,0.0,0.0,0.7,medium,68,True,LOCAL_MINIMUM,G,True,535.2410086465156,0.0,29,495.0,2.0,2,3,G,0;2,1;4,4;1,0.0,-30.77494944191625,8.881999994628131,1;0;4;-1;4;2;-1;3;2;2;1;-1;4;1;3;0,0.3606113091944039,0.0581638500685852,0.0
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.0:r15,ring-p0.7-r15,3787395907,ring,16,5,3.2,0.0,0.0,0.7,medium,57,True,LOCAL_MINIMUM,G,True,565.4591374541676,0.0,30,498.75,2.0,2,3,G,6;15,-1;0,0;-1,0.0,-21.47039740918064,6.737599993357435,2;1;2;2;4;-1;-1;4;4;2;0;3;1;2;1;0,0.1658016383852357,0.0046868356212656,0.0026262979014985
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.0:r16,ring-p0.7-r16,1607733890,ring,16,5,3.2,0.0,0.0,0.7,medium,75,True,LOCAL_MINIMUM,G,True,554.6263176817857,0.0,30,514.5,2.0,2,3,G,1;4,4;1,1;4,0.0,-29.28038993800179,9.080299991182983,0;4;0;1;1;3;-1;0;2;3;2;0;2;-1;3;0,0.210156009131782,0.0324033763743238,0.0001506099275659
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.0:r17,ring-p0.7-r17,816164270,ring,16,5,3.2,0.0,0.0,0.7,medium,55,True,LOCAL_MINIMUM,G,True,456.8501544642362,0.0,29,510.75,2.0,2,3,G,1;15,2;0,0;2,0.0,-20.010577544207408,9.494600002653897,2;2;1;3;-1;3;0;-1;1;-1;1;2;4;1;3;0,0.1009359557922084,0.0045974729068862,0.0045974729068863
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.0:r18,ring-p0.7-r18,2478402079,ring,16,5,3.2,0.0,0.0,0.7,medium,47,True,LOCAL_MINIMUM,G,True,522.3443901279957,0.0,30,561.75,2.0,2,3,G,2;13,4;2,2;4,0.0,-14.49314042764395,6.880400003865361,1;4;4;1;2;1;3;3;-1;0;4;3;-1;2;3;2,0.2021247531001453,0.0,0.0
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.0:r19,ring-p0.7-r19,1831046566,ring,16,5,3.2,0.0,0.0,0.7,medium,50,True,LOCAL_MINIMUM,G,True,527.5428063710019,0.0,30,530.25,2.0,2,3,G,1;3,-1;2,2;-1,0.0,-11.47446874117146,5.931899999268353,4;-1;2;2;-1;0;1;4;3;3;2;1;3;2;0;2,0.1471674791646582,0.0200099729627788,0.0200099729627787
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.0:r2,ring-p0.7-r2,2919990507,ring,16,5,3.2,0.0,0.0,0.7,medium,49,True,LOCAL_MINIMUM,G,True,609.3657505407906,0.0,31,576.0,2.0,2,3,G,8;9,0;-1,-1;0,0.0,-14.457761583165762,7.660200004465878,4;4;3;4;1;2;3;1;0;-1;2;4;2;3;3;4,0.1472004876445278,0.0484350087399633,0.0484350087399633
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.0:r20,ring-p0.7-r20,3607648233,ring,16,5,3.2,0.0,0.0,0.7,medium,34,True,LOCAL_MINIMUM,G,True,548.6566073881834,0.0,29,558.0,2.0,2,3,G,0;7,4;1,1;4,0.0,-21.754527698921407,5.061899981228635,4;-1;4;1;-1;3;-1;1;4;2;0;0;4;0;1;1,0.3621643024699418,0.0315789977802267,0.0028879009803528
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.0:r21,ring-p0.7-r21,301046530,ring,16,5,3.2,0.0,0.0,0.7,medium,46,True,LOCAL_MINIMUM,G,True,589.2991545716035,0.0,29,521.25,2.0,2,3,G,10;14,4;-1,-1;4,0.0,-20.832777802928753,10.015799984103069,2;4;4;1;4;1;4;2;3;4;4;1;-1;0;-1;-1,0.3486318760633234,0.0050480746471448,-2.601763332779058e-16
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.0:r22,ring-p0.7-r22,242291834,ring,16,5,3.2,0.0,0.0,0.7,medium,76,True,LOCAL_MINIMUM,G,True,568.3443941126326,0.0,30,504.0,2.0,2,3,G,10;14,3;-1,-1;3,0.0,-9.620233026598669,7.258800003910437,4;1;1;-1;1;1;3;4;3;1;3;4;0;0;-1;2,0.0640799666460276,0.0,0.0
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.0:r23,ring-p0.7-r23,2454962610,ring,16,5,3.2,0.0,0.0,0.7,medium,45,True,LOCAL_MINIMUM,G,True,484.56579919626125,0.0,28,459.75,2.0,2,3,G,7;8,1;4,4;1,0.0,-13.392488599707605,5.170399992493913,2;-1;3;3;1;0;1;1;4;0;0;4;-1;-1;-1;2,0.2135216576857671,0.0286661385986073,0.0286661385986073
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.0:r24,ring-p0.7-r24,897208501,ring,16,5,3.2,0.0,0.0,0.7,medium,59,True,LOCAL_MINIMUM,G,True,553.0959610225055,0.0,30,519.75,2.0,2,3,G,1;11,-1;2,2;-1,0.0,-30.59489703492821,6.464400008553639,0;-1;0;4;0;4;3;1;2;1;-1;2;1;1;3;1,0.2197586551556518,0.0042089552353711,0.0042089552353711
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.0:r25,ring-p0.7-r25,2440550824,ring,16,5,3.2,0.0,0.0,0.7,medium,80,True,LOCAL_MINIMUM,G,True,519.0746297245507,0.0,29,489.75,2.0,2,3,G,14;15,3;0,0;3,0.0,-20.19298089556807,13.63220001803711,-1;4;0;4;2;2;-1;-1;2;1;1;0;4;1;3;0,0.1170335943953965,0.0149307996801849,2.446507875813769e-16
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.0:r26,ring-p0.7-r26,3122038130,ring,16,5,3.2,0.0,0.0,0.7,medium,51,True,LOCAL_MINIMUM,G,True,600.4551422764425,0.0,30,561.75,2.0,2,3,G,5;6,-1;4,4;-1,0.0,-16.03998568202576,6.020999979227781,2;4;4;-1;2;-1;4;0;3;4;3;4;2;3;3;1,0.2186456591816421,0.0152391973612947,0.0152391973612946
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.0:r27,ring-p0.7-r27,3818994574,ring,16,5,3.2,0.0,0.0,0.7,medium,50,True,LOCAL_MINIMUM,G,True,530.0880613437204,0.0,29,510.75,2.0,2,3,G,5;14,0;1,1;0,0.0,-23.2943428338004,10.456999996677041,1;-1;-1;1;4;0;4;4;3;2;3;-1;2;4;1;1,0.2866539518065533,0.0,-1.3797294231840788e-16
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.0:r28,ring-p0.7-r28,1109248767,ring,16,5,3.2,0.0,0.0,0.7,medium,50,True,LOCAL_MINIMUM,G,True,484.1205570212835,0.0,29,521.25,2.0,2,3,G,0;2,-1;4,4;-1,0.0,-15.469931001782033,6.6439000074751675,-1;1;4;2;-1;0;3;1;-1;4;0;3;1;1;3;2,0.2848787035957377,0.0259426847394574,0.0226902697660235
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.0:r29,ring-p0.7-r29,63493012,ring,16,5,3.2,0.0,0.0,0.7,medium,71,True,LOCAL_MINIMUM,G,True,553.9868386860932,0.0,30,525.0,2.0,2,3,G,0;14,-1;4,4;-1,0.0,-12.762993923515637,7.978100009495392,-1;-1;1;4;0;0;0;2;2;3;1;4;1;3;4;3,0.125838226471751,0.0017498686364226,-2.310397627085341e-16
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.0:r3,ring-p0.7-r3,3951724661,ring,16,5,3.2,0.0,0.0,0.7,medium,52,True,LOCAL_MINIMUM,G,True,603.1080235178491,0.0,30,509.25,2.0,2,3,G,5;15,1;-1,-1;1,0.0,-21.06815322635282,7.36210000468418,4;4;2;3;4;1;1;-1;0;3;0;1;1;2;2;-1,0.14926113365894,0.0114850753001272,0.0114850753001272
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.0:r4,ring-p0.7-r4,4161759163,ring,16,5,3.2,0.0,0.0,0.7,medium,58,True,LOCAL_MINIMUM,G,True,574.0332674414229,0.0,30,535.5,2.0,2,3,G,12;14,-1;3,3;-1,0.0,-22.95150339991967,7.557100005215034,4;4;1;2;1;1;1;0;-1;2;2;2;-1;1;3;0,0.2432180674740512,0.0401060950229077,0.0
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.0:r5,ring-p0.7-r5,1474626948,ring,16,5,3.2,0.0,0.0,0.7,medium,45,True,LOCAL_MINIMUM,G,True,504.92083486752813,0.0,29,495.0,2.0,2,3,G,8;12,-1;1,1;-1,0.0,-10.169105219951334,6.651200004853308,1;2;-1;3;2;4;-1;3;-1;1;0;2;1;0;0;4,0.097611031269576,0.0054698077338887,0.0054698077338887
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.0:r6,ring-p0.7-r6,2288750101,ring,16,5,3.2,0.0,0.0,0.7,medium,43,True,LOCAL_MINIMUM,G,True,568.5263274327937,0.0,31,623.25,2.0,2,3,G,5;10,3;2,2;3,0.0,-12.434513768926863,9.216200007358566,2;4;3;-1;0;3;1;1;4;1;2;1;4;3;1;0,0.1406238875496431,0.0593783565936919,0.010593937495611
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.0:r7,ring-p0.7-r7,863744462,ring,16,5,3.2,0.0,0.0,0.7,medium,53,True,LOCAL_MINIMUM,G,True,588.7966221242668,0.0,31,618.0,2.0,2,3,G,5;10,1;4,4;1,0.0,-22.234150945978612,7.8381000203080475,2;4;3;2;2;1;3;0;3;-1;4;4;4;1;0;4,0.1857808550119533,0.0388254087502838,0.0057460875198047
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.0:r8,ring-p0.7-r8,2881884972,ring,16,5,3.2,0.0,0.0,0.7,medium,91,True,LOCAL_MINIMUM,G,True,521.790327887973,0.0,30,493.5,2.0,2,3,G,7;8,1;3,3;1,0.0,-22.807341557589467,10.421199986012653,4;1;-1;3;4;0;2;1;3;3;1;4;4;4;-1;4,0.1213198440161227,0.0,0.0
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.0:r9,ring-p0.7-r9,921717903,ring,16,5,3.2,0.0,0.0,0.7,medium,72,True,LOCAL_MINIMUM,G,True,526.6428290638903,0.0,30,514.5,2.0,2,3,G,2;9,1;2,2;1,0.0,-34.52026536761418,10.989700007485226,0;2;1;4;0;0;-1;3;4;2;3;1;3;3;-1;0,0.2647574901720204,0.0,-1.3651214030386164e-16
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.35:r0,ring-p0.7-r0,2233214363,ring,16,5,3.2,0.35,0.3873550966267876,0.7,medium,58,True,LOCAL_MINIMUM,G,True,535.5807193590955,0.0,38,662.25,2.0,2,3,G,2;6,2;-1,-1;2,0.0,-11.832947916468342,6.691699993098155,0;0;2;2;-1;-1;-1;4;0;4;1;3;1;4;4;3,0.3605359635407275,0.1456857264633203,0.0121875296310206
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.35:r1,ring-p0.7-r1,1081172274,ring,16,5,3.2,0.35,0.34793461228809786,0.7,medium,69,True,LOCAL_MINIMUM,G,True,527.4988312122342,0.0,28,444.0,2.0,2,3,G,0;3,2;0,0;2,0.0,-17.315750509361038,10.176299983868375,2;3;1;0;-1;-1;1;-1;0;-1;3;2;1;2;3;4,0.3943857209100613,0.2546925245765675,0.1000876306161729
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.35:r10,ring-p0.7-r10,1700845737,ring,16,5,3.2,0.35,0.4497705932190471,0.7,medium,45,True,LOCAL_MINIMUM,G,True,538.2084786551032,0.0,38,667.5,2.0,2,3,G,3;13,4;0,0;4,0.0,-12.996498380289324,7.524799992097542,-1;-1;4;4;2;1;0;3;4;1;1;1;-1;0;0;0,0.4726463943606355,0.2906459715391467,0.0151758059763954
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.35:r11,ring-p0.7-r11,2267211959,ring,16,5,3.2,0.35,0.4025078472173685,0.7,medium,50,True,LOCAL_MINIMUM,G,True,438.9346415524533,0.0,42,708.0,2.0,2,3,G,1;14,3;1,1;3,0.0,-16.623933147974938,8.112899988191202,-1;3;2;1;1;-1;4;0;0;4;2;-1;4;-1;1;3,0.51429446470889,0.1830631082176622,0.0171040843375087
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.35:r12,ring-p0.7-r12,1731101288,ring,16,5,3.2,0.35,0.3588742171550622,0.7,medium,58,True,LOCAL_MINIMUM,G,True,475.67337269964725,0.0,36,658.5,2.0,2,3,G,11;14,2;-1,-1;2,0.0,-4.073554352437441,8.979300007922575,-1;4;0;1;-1;0;0;4;1;3;0;2;0;3;-1;-1,0.25629195555083,0.0946337203925731,0.0249804611334436
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.35:r13,ring-p0.7-r13,2132301445,ring,16,5,3.2,0.35,0.3594364525872954,0.7,medium,62,True,LOCAL_MINIMUM,G,True,479.97958685296226,0.0,40,535.5,2.0,2,3,G,0;11,1;-1,-1;1,0.0,-17.092930131098786,11.032600014004856,1;-1;0;1;-1;-1;2;2;3;3;4;-1;4;2;1;1,0.500282613402245,0.2108701841815017,0.1803244203933386
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.35:r14,ring-p0.7-r14,3859469219,ring,16,5,3.2,0.35,0.349372054633927,0.7,medium,68,True,LOCAL_MINIMUM,G,True,566.9151761538535,0.0,36,555.0,2.0,2,3,G,5;12,-1;2,2;-1,0.0,-32.297932969204695,13.34619999397546,4;0;4;-1;4;-1;1;1;2;3;3;2;2;1;0;-1,0.5907433678216802,0.1460290590003038,0.0518857339649608
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.35:r15,ring-p0.7-r15,3787395907,ring,16,5,3.2,0.35,0.30649442007522054,0.7,medium,57,True,LOCAL_MINIMUM,G,True,497.5261706093102,0.0,39,530.25,2.0,2,3,G,0;13,1;2,2;1,0.0,-13.69579947610545,6.457899988163263,1;3;2;4;0;-1;0;-1;2;4;1;-1;2;2;-1;1,0.2590860972364354,0.0056711438033593,0.0056711438033593
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.35:r16,ring-p0.7-r16,1607733890,ring,16,5,3.2,0.35,0.3453082276226302,0.7,medium,75,True,LOCAL_MINIMUM,G,True,520.7575662982905,0.0,42,620.25,2.0,2,3,G,10;12,4;2,2;4,0.0,-30.03042953520638,7.438700005877763,0;2;0;0;2;-1;-1;3;3;0;4;1;2;1;3;-1,0.4251022332654291,0.108076010996719,0.108076010996719
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.35:r17,ring-p0.7-r17,816164270,ring,16,5,3.2,0.35,0.32236579942263455,0.7,medium,55,True,LOCAL_MINIMUM,G,True,631.3216746418304,0.0,35,600.75,2.0,2,3,G,3;14,4;1,1;4,0.0,-19.18797768865052,11.809500021627173,1;1;3;4;-1;3;1;2;2;0;1;0;-1;2;1;3,0.6377991626687747,0.0688877784970285,4.423962025362717e-15
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.35:r18,ring-p0.7-r18,2478402079,ring,16,5,3.2,0.35,0.3893847978864229,0.7,medium,47,True,LOCAL_MINIMUM,G,True,487.1013697727095,0.0,40,692.25,2.0,2,3,G,6;8,2;4,4;2,0.0,-14.00390920651435,6.168599997181445,-1;1;4;-1;-1;1;2;-1;4;3;4;2;1;0;3;2,0.3349738188618721,0.1204508713819565,0.0782484976063306
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.35:r19,ring-p0.7-r19,1831046566,ring,16,5,3.2,0.35,0.33167749833671534,0.7,medium,50,True,LOCAL_MINIMUM,G,True,501.4015144273756,0.0,34,555.0,2.0,2,3,G,1;9,-1;2,2;-1,0.0,-18.49489742887665,5.965100019238889,4;-1;0;1;4;-1;1;-1;3;2;3;2;0;2;2;0,0.3767086311179893,0.0607465684588007,0.0607465684588007
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.35:r2,ring-p0.7-r2,2919990507,ring,16,5,3.2,0.35,0.4075842514947329,0.7,medium,49,True,LOCAL_MINIMUM,G,True,526.5038926919942,0.0,34,565.5,2.0,2,3,G,3;4,2;4,4;2,0.0,-10.845218027670512,10.047399991890416,0;2;3;2;4;4;-1;-1;3;4;4;-1;3;2;4;1,0.5058900622493369,0.2713362864932734,0.0901409596887921
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.35:r20,ring-p0.7-r20,3607648233,ring,16,5,3.2,0.35,0.3087623436353785,0.7,medium,34,True,LOCAL_MINIMUM,G,True,498.9158746684578,0.0,41,581.25,2.0,2,3,G,2;4,-1;4,4;-1,0.0,-18.992811708789525,7.455899991327897,3;1;-1;0;4;4;1;2;0;0;4;-1;1;4;-1;1,0.3920965795105962,0.0556988141801176,0.0523356291686213
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.35:r21,ring-p0.7-r21,301046530,ring,16,5,3.2,0.35,0.3674939497282522,0.7,medium,46,True,LOCAL_MINIMUM,G,True,494.7536199462887,0.0,42,759.0,2.0,2,3,G,7;12,2;4,4;2,0.0,-17.01037399962948,6.3590999925509095,-1;4;0;1;-1;1;-1;2;-1;4;4;-1;4;3;2;4,0.3307131979717779,0.1317404668500202,0.0114565652622544
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.35:r22,ring-p0.7-r22,242291834,ring,16,5,3.2,0.35,0.4230176108026568,0.7,medium,76,True,LOCAL_MINIMUM,G,True,584.1425226811971,0.0,30,509.25,2.0,2,3,G,3;4,1;4,4;1,0.0,-9.135654328377427,8.983200008515269,4;1;1;1;4;4;3;1;2;1;0;-1;2;3;0;-1,0.5158884765348088,0.3242811047469373,8.216442411159134e-14
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.35:r23,ring-p0.7-r23,2454962610,ring,16,5,3.2,0.35,0.34487809707632394,0.7,medium,45,True,LOCAL_MINIMUM,G,True,526.8742255701925,0.0,36,641.25,2.0,2,3,G,4;5,4;-1,-1;4,0.0,-7.370807663210094,4.952000017510727,2;0;-1;3;4;-1;-1;2;4;4;0;3;1;0;1;2,0.4116048122111972,0.128989613611176,0.128989613611176
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.35:r24,ring-p0.7-r24,897208501,ring,16,5,3.2,0.35,0.37815746086516044,0.7,medium,59,True,LOCAL_MINIMUM,G,True,485.0042285851172,0.0,40,514.5,2.0,2,3,G,6;13,2;-1,-1;2,0.0,-20.89044475955414,11.416299996199086,-1;2;4;-1;0;3;2;-1;1;0;0;1;4;-1;1;3,0.4178908668431419,0.2041494011871068,0.0339040971411267
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.35:r25,ring-p0.7-r25,2440550824,ring,16,5,3.2,0.35,0.3496741904309964,0.7,medium,80,True,LOCAL_MINIMUM,G,True,505.4632080499557,0.0,29,468.75,2.0,2,3,G,3;12,4;-1,-1;4,0.0,-14.119442450892148,8.812999993097037,-1;0;0;4;4;-1;4;0;1;1;2;1;-1;1;3;2,0.3295348338680323,0.1307998790301179,0.0724769952412175
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.35:r26,ring-p0.7-r26,3122038130,ring,16,5,3.2,0.35,0.31354179591896153,0.7,medium,51,True,LOCAL_MINIMUM,G,True,518.4424057851528,0.0,37,669.0,2.0,2,3,G,5;6,-1;4,4;-1,0.0,-16.03998568202576,6.4965999918058515,-1;3;3;2;4;-1;4;2;2;4;4;1;4;3;2;0,0.3132220007195791,0.1537416711807801,1.439851898902463e-16
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.35:r27,ring-p0.7-r27,3818994574,ring,16,5,3.2,0.35,0.32185087211013086,0.7,medium,50,True,LOCAL_MINIMUM,G,True,446.16399325981456,0.0,42,708.0,2.0,2,3,G,13;14,4;3,3;4,0.0,-9.35636120119014,10.10750001296401,1;-1;-1;4;2;1;3;0;-1;1;2;1;-1;4;3;4,0.3116758521769136,0.0831813152792514,0.0805896503569388
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.35:r28,ring-p0.7-r28,1109248767,ring,16,5,3.2,0.35,0.428912424910703,0.7,medium,50,True,LOCAL_MINIMUM,G,True,486.46574054177455,0.0,38,602.25,2.0,2,3,G,0;7,1;-1,-1;1,0.0,-9.17198856925122,5.455100006656721,1;-1;3;1;2;0;4;-1;0;1;-1;3;1;4;3;1,0.5162855243057014,0.4299398129057188,0.0241117735255482
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.35:r29,ring-p0.7-r29,63493012,ring,16,5,3.2,0.35,0.30167107391094344,0.7,medium,71,True,LOCAL_MINIMUM,G,True,513.9750958606504,0.0,33,549.75,2.0,2,3,G,2;14,-1;2,2;-1,0.0,-16.90159581169318,10.411499999463558,3;1;-1;-1;1;4;0;4;0;4;-1;1;0;3;2;2,0.3851204104790991,0.2331514392040378,0.0301255888830287
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.35:r3,ring-p0.7-r3,3951724661,ring,16,5,3.2,0.35,0.290948376655273,0.7,medium,52,True,LOCAL_MINIMUM,G,True,573.5479679688375,0.0,34,581.25,2.0,2,3,G,5;15,1;-1,-1;1,0.0,-21.06815322635282,5.472899996675551,1;3;4;-1;2;1;4;3;-1;1;0;0;2;4;1;-1,0.5768316624237056,0.3167781098941862,0.0847649618767136
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.35:r4,ring-p0.7-r4,4161759163,ring,16,5,3.2,0.35,0.3396834504960647,0.7,medium,58,True,LOCAL_MINIMUM,G,True,532.710114538649,0.0,29,495.0,2.0,2,3,G,11;12,0;2,2;0,0.0,-33.235474636665316,6.545600015670061,-1;1;-1;2;4;0;-1;2;4;3;2;0;2;1;1;1,0.4470428180577198,0.1232025649710368,0.1036977186402283
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.35:r5,ring-p0.7-r5,1474626948,ring,16,5,3.2,0.35,0.25489860855311236,0.7,medium,45,True,LOCAL_MINIMUM,G,True,555.1457349858938,0.0,29,510.75,2.0,2,3,G,2;15,4;-1,-1;4,0.0,-13.366336214995687,8.019100001547486,1;0;4;3;3;4;2;-1;0;0;2;2;1;-1;1;-1,0.4192371312938653,0.1144511291491754,0.0044881186994453
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.35:r6,ring-p0.7-r6,2288750101,ring,16,5,3.2,0.35,0.3160927140049073,0.7,medium,43,True,LOCAL_MINIMUM,G,True,548.8709716800612,0.0,36,644.25,2.0,2,3,G,13;14,4;3,3;4,0.0,-28.989285612528377,5.732599995099008,3;4;-1;-1;2;1;-1;1;1;1;2;3;0;4;3;4,0.4911756124166033,0.1061032021212505,0.0810330147598032
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.35:r7,ring-p0.7-r7,863744462,ring,16,5,3.2,0.35,0.32772891451020586,0.7,medium,53,True,LOCAL_MINIMUM,G,True,488.17961140327975,0.0,29,500.25,2.0,2,3,G,10;11,3;1,1;3,0.0,-7.8471607872367315,5.348800012143329,4;3;-1;4;4;2;0;3;-1;0;3;1;2;1;4;-1,0.2801773932181666,0.1905470171065762,0.0640894375041127
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.35:r8,ring-p0.7-r8,2881884972,ring,16,5,3.2,0.35,0.27364694058156536,0.7,medium,91,True,LOCAL_MINIMUM,G,True,505.8327232842966,0.0,38,604.5,2.0,2,3,G,6;9,4;1,1;4,0.0,-40.80772763066108,11.041599995223805,4;-1;4;3;1;2;4;0;1;1;-1;3;-1;4;4;4,0.4169981368225846,0.0802462277727716,0.0129133893171932
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.35:r9,ring-p0.7-r9,921717903,ring,16,5,3.2,0.35,0.3032782604417152,0.7,medium,72,True,LOCAL_MINIMUM,G,True,510.19318625619286,0.0,29,479.25,2.0,2,3,G,10;14,2;4,4;2,0.0,-37.80450410112878,12.628599972231314,0;0;3;2;-1;4;0;3;1;1;2;3;-1;-1;4;3,0.4382711439830287,0.1301281382509367,0.0175470272392731
SP1_N4_HSTAR_v4,E9_HSTAR_BARRIERS,frozen_main,E3:ring:p0.7:cv0.65:r0,ring-p0.7-r0,2233214363,ring,16,5,3.2,0.65,0.5313053641801322,0.7,medium,58,True,LOCAL_MINIMUM,G,True,546.1322557784807,0.0,35,565.5,2.0,2,3,G,2;6,0;-1,-1;0,0.0,-20.09675756217013,10.003600007621571,0;1;0;4;0;4;-1;2;2;4;-1;-1;2;3;1;3,0.5671920809567453,0.1971513554988508,0.1377671873504643
