actual,bound,kind,label,method,oracle_method,scenario,scenario_case,seed
0.33386219401631917,0.3224161378059837,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2029
0.33386219401631917,0.3224161378059837,method_capture_gt_oracle_policy,Proxy token passing,proxy_token_passing,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2029
0.3344439338235294,0.2828584558823529,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2030
0.3200827205882353,0.2828584558823529,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2030
0.3478860294117647,0.2828584558823529,method_capture_gt_oracle_policy,Smith effective occupancy,smith_effective_occupancy,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2030
0.2907858455882353,0.2828584558823529,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2030
0.2907858455882353,0.2828584558823529,method_capture_gt_oracle_policy,Proxy token passing,proxy_token_passing,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2030
0.3475665748393021,0.2932736455463728,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2031
0.3341368227731864,0.2932736455463728,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2031
0.33505509641873277,0.2932736455463728,method_capture_gt_oracle_policy,Smith effective occupancy,smith_effective_occupancy,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2031
0.3267906336088154,0.3109504132231405,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2032
0.3267906336088154,0.3109504132231405,method_capture_gt_oracle_policy,Smith effective occupancy,smith_effective_occupancy,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2032
0.33599537037037036,0.2849537037037037,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2033
0.3107638888888889,0.2849537037037037,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2033
0.33599537037037036,0.2849537037037037,method_capture_gt_oracle_policy,Smith effective occupancy,smith_effective_occupancy,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2033
0.29201388888888885,0.2849537037037037,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2033
0.29201388888888885,0.2849537037037037,method_capture_gt_oracle_policy,Proxy token passing,proxy_token_passing,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2033
0.3648459383753502,0.2615546218487395,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2034
0.3757002801120448,0.2615546218487395,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2034
0.3648459383753502,0.2615546218487395,method_capture_gt_oracle_policy,Smith effective occupancy,smith_effective_occupancy,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2034
0.31057422969187676,0.2615546218487395,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2034
0.31057422969187676,0.2615546218487395,method_capture_gt_oracle_policy,Proxy token passing,proxy_token_passing,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2034
0.3608926919518964,0.3178769657724329,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2035
0.37257169287696573,0.3178769657724329,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2035
0.3608926919518964,0.3178769657724329,method_capture_gt_oracle_policy,Smith effective occupancy,smith_effective_occupancy,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2035
0.32770582793709524,0.3178769657724329,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2035
0.32770582793709524,0.3178769657724329,method_capture_gt_oracle_policy,Proxy token passing,proxy_token_passing,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2035
0.2747479376718607,0.27142529789184233,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2036
0.27566452795600366,0.27142529789184233,method_capture_gt_oracle_policy,Smith effective occupancy,smith_effective_occupancy,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2036
0.28299725022914757,0.27142529789184233,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2036
0.28299725022914757,0.27142529789184233,method_capture_gt_oracle_policy,Proxy token passing,proxy_token_passing,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2036
0.3101598173515982,0.2995433789954338,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2037
0.30924657534246575,0.2995433789954338,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2037
0.3101598173515982,0.2995433789954338,method_capture_gt_oracle_policy,Smith effective occupancy,smith_effective_occupancy,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2037
0.30319634703196346,0.2995433789954338,method_capture_gt_oracle_policy,Proxy PIBT priority,proxy_pibt_priority,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2037
0.37373853211009167,0.35607798165137616,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2038
0.36032110091743114,0.35607798165137616,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2038
0.37373853211009167,0.35607798165137616,method_capture_gt_oracle_policy,Smith effective occupancy,smith_effective_occupancy,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2038
0.35114059590316576,0.3205307262569832,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2039
0.37558193668528866,0.3205307262569832,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2039
0.35114059590316576,0.3205307262569832,method_capture_gt_oracle_policy,Smith effective occupancy,smith_effective_occupancy,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2039
0.34590316573556795,0.3205307262569832,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2039
0.3322858472998138,0.3205307262569832,method_capture_gt_oracle_policy,Classic auction/CBBA-lite,classic_auction_cbba,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2039
0.34590316573556795,0.3205307262569832,method_capture_gt_oracle_policy,Proxy token passing,proxy_token_passing,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2039
0.3322858472998138,0.3205307262569832,method_capture_gt_oracle_policy,Proxy PIBT priority,proxy_pibt_priority,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2039
0.3229944029850746,0.31774720149253727,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2040
0.345615671641791,0.31774720149253727,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2040
0.33383861940298504,0.31774720149253727,method_capture_gt_oracle_policy,Smith effective occupancy,smith_effective_occupancy,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2040
0.3412037037037037,0.30983796296296295,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2041
0.3655092592592592,0.30983796296296295,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2041
0.3412037037037037,0.30983796296296295,method_capture_gt_oracle_policy,Smith effective occupancy,smith_effective_occupancy,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2041
0.3683844011142061,0.2918987929433612,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2043
0.34308263695450325,0.2918987929433612,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2043
0.3069870009285051,0.2918987929433612,method_capture_gt_oracle_policy,Smith effective occupancy,smith_effective_occupancy,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2043
0.33597337006427913,0.3085399449035812,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2044
0.32254361799816345,0.3085399449035812,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2044
0.33597337006427913,0.3085399449035812,method_capture_gt_oracle_policy,Smith effective occupancy,smith_effective_occupancy,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2044
0.3685779816513761,0.33749999999999997,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2045
0.3658256880733945,0.33749999999999997,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2045
0.3685779816513761,0.33749999999999997,method_capture_gt_oracle_policy,Smith effective occupancy,smith_effective_occupancy,oracle_clairvoyant,scarcity_extreme,rho2.2_heavy,2045
0.45,0.41944444444444445,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,scarcity_priority,triage_forced,2026
0.44722222222222224,0.41944444444444445,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,scarcity_priority,triage_forced,2026
0.4722222222222222,0.41944444444444445,method_capture_gt_oracle_policy,Smith effective occupancy,smith_effective_occupancy,oracle_clairvoyant,scarcity_priority,triage_forced,2026
0.425,0.41944444444444445,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,scarcity_priority,triage_forced,2026
0.4222222222222222,0.41944444444444445,method_capture_gt_oracle_policy,Classic centralized min-cost,classic_centralized_mincost,oracle_clairvoyant,scarcity_priority,triage_forced,2026
0.425,0.41944444444444445,method_capture_gt_oracle_policy,Proxy PIBT priority,proxy_pibt_priority,oracle_clairvoyant,scarcity_priority,triage_forced,2026
0.475,0.41944444444444445,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,scarcity_priority,triage_forced,2027
0.45,0.41944444444444445,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,scarcity_priority,triage_forced,2027
0.4722222222222222,0.41944444444444445,method_capture_gt_oracle_policy,Smith effective occupancy,smith_effective_occupancy,oracle_clairvoyant,scarcity_priority,triage_forced,2027
0.425,0.41944444444444445,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,scarcity_priority,triage_forced,2027
0.42777777777777776,0.41944444444444445,method_capture_gt_oracle_policy,Classic auction/CBBA-lite,classic_auction_cbba,oracle_clairvoyant,scarcity_priority,triage_forced,2027
0.4222222222222222,0.41944444444444445,method_capture_gt_oracle_policy,Proxy PIBT priority,proxy_pibt_priority,oracle_clairvoyant,scarcity_priority,triage_forced,2027
0.4722222222222222,0.4083333333333333,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,scarcity_priority,triage_forced,2028
0.4666666666666667,0.4083333333333333,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,scarcity_priority,triage_forced,2028
0.4666666666666667,0.4083333333333333,method_capture_gt_oracle_policy,Smith effective occupancy,smith_effective_occupancy,oracle_clairvoyant,scarcity_priority,triage_forced,2028
0.4222222222222222,0.4083333333333333,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,scarcity_priority,triage_forced,2028
0.41944444444444445,0.4083333333333333,method_capture_gt_oracle_policy,Classic auction/CBBA-lite,classic_auction_cbba,oracle_clairvoyant,scarcity_priority,triage_forced,2028
0.41944444444444445,0.4083333333333333,method_capture_gt_oracle_policy,Proxy PIBT priority,proxy_pibt_priority,oracle_clairvoyant,scarcity_priority,triage_forced,2028
0.475,0.4305555555555556,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,scarcity_priority,triage_forced,2029
0.4666666666666667,0.4305555555555556,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,scarcity_priority,triage_forced,2029
0.475,0.4305555555555556,method_capture_gt_oracle_policy,Smith effective occupancy,smith_effective_occupancy,oracle_clairvoyant,scarcity_priority,triage_forced,2029
0.4388888888888889,0.4305555555555556,method_capture_gt_oracle_policy,Classic auction/CBBA-lite,classic_auction_cbba,oracle_clairvoyant,scarcity_priority,triage_forced,2029
0.4388888888888889,0.4305555555555556,method_capture_gt_oracle_policy,Proxy PIBT priority,proxy_pibt_priority,oracle_clairvoyant,scarcity_priority,triage_forced,2029
0.4666666666666667,0.41944444444444445,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,scarcity_priority,triage_forced,2030
0.4666666666666667,0.41944444444444445,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,scarcity_priority,triage_forced,2030
0.475,0.41944444444444445,method_capture_gt_oracle_policy,Smith effective occupancy,smith_effective_occupancy,oracle_clairvoyant,scarcity_priority,triage_forced,2030
0.425,0.41944444444444445,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,scarcity_priority,triage_forced,2030
0.42777777777777776,0.41944444444444445,method_capture_gt_oracle_policy,Classic auction/CBBA-lite,classic_auction_cbba,oracle_clairvoyant,scarcity_priority,triage_forced,2030
0.425,0.41944444444444445,method_capture_gt_oracle_policy,Proxy token passing,proxy_token_passing,oracle_clairvoyant,scarcity_priority,triage_forced,2030
0.42777777777777776,0.41944444444444445,method_capture_gt_oracle_policy,Proxy PIBT priority,proxy_pibt_priority,oracle_clairvoyant,scarcity_priority,triage_forced,2030
0.4666666666666667,0.4083333333333333,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,scarcity_priority,triage_forced,2031
0.4666666666666667,0.4083333333333333,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,scarcity_priority,triage_forced,2031
0.44722222222222224,0.4083333333333333,method_capture_gt_oracle_policy,Smith effective occupancy,smith_effective_occupancy,oracle_clairvoyant,scarcity_priority,triage_forced,2031
0.41388888888888886,0.4083333333333333,method_capture_gt_oracle_policy,Classic auction/CBBA-lite,classic_auction_cbba,oracle_clairvoyant,scarcity_priority,triage_forced,2031
0.41388888888888886,0.4083333333333333,method_capture_gt_oracle_policy,Proxy PIBT priority,proxy_pibt_priority,oracle_clairvoyant,scarcity_priority,triage_forced,2031
0.44722222222222224,0.41388888888888886,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,scarcity_priority,triage_forced,2032
0.44166666666666665,0.41388888888888886,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,scarcity_priority,triage_forced,2032
0.4638888888888889,0.41388888888888886,method_capture_gt_oracle_policy,Smith effective occupancy,smith_effective_occupancy,oracle_clairvoyant,scarcity_priority,triage_forced,2032
0.425,0.41388888888888886,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,scarcity_priority,triage_forced,2032
0.42777777777777776,0.41388888888888886,method_capture_gt_oracle_policy,Classic auction/CBBA-lite,classic_auction_cbba,oracle_clairvoyant,scarcity_priority,triage_forced,2032
0.4222222222222222,0.41388888888888886,method_capture_gt_oracle_policy,Proxy token passing,proxy_token_passing,oracle_clairvoyant,scarcity_priority,triage_forced,2032
0.425,0.41388888888888886,method_capture_gt_oracle_policy,Proxy PIBT priority,proxy_pibt_priority,oracle_clairvoyant,scarcity_priority,triage_forced,2032
0.4722222222222222,0.43333333333333335,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,scarcity_priority,triage_forced,2033
0.44722222222222224,0.43333333333333335,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,scarcity_priority,triage_forced,2033
0.45,0.43333333333333335,method_capture_gt_oracle_policy,Smith effective occupancy,smith_effective_occupancy,oracle_clairvoyant,scarcity_priority,triage_forced,2033
0.4722222222222222,0.4111111111111111,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,scarcity_priority,triage_forced,2034
0.4722222222222222,0.4111111111111111,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,scarcity_priority,triage_forced,2034
0.4722222222222222,0.4111111111111111,method_capture_gt_oracle_policy,Smith effective occupancy,smith_effective_occupancy,oracle_clairvoyant,scarcity_priority,triage_forced,2034
0.4222222222222222,0.4111111111111111,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,scarcity_priority,triage_forced,2034
0.4166666666666667,0.4111111111111111,method_capture_gt_oracle_policy,Classic auction/CBBA-lite,classic_auction_cbba,oracle_clairvoyant,scarcity_priority,triage_forced,2034
0.4166666666666667,0.4111111111111111,method_capture_gt_oracle_policy,Proxy PIBT priority,proxy_pibt_priority,oracle_clairvoyant,scarcity_priority,triage_forced,2034
0.44722222222222224,0.4111111111111111,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,scarcity_priority,triage_forced,2035
0.45,0.4111111111111111,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,scarcity_priority,triage_forced,2035
0.4722222222222222,0.4111111111111111,method_capture_gt_oracle_policy,Smith effective occupancy,smith_effective_occupancy,oracle_clairvoyant,scarcity_priority,triage_forced,2035
0.4222222222222222,0.4111111111111111,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,scarcity_priority,triage_forced,2035
0.4166666666666667,0.4111111111111111,method_capture_gt_oracle_policy,Classic auction/CBBA-lite,classic_auction_cbba,oracle_clairvoyant,scarcity_priority,triage_forced,2035
0.4222222222222222,0.4111111111111111,method_capture_gt_oracle_policy,Proxy token passing,proxy_token_passing,oracle_clairvoyant,scarcity_priority,triage_forced,2035
0.475,0.4444444444444444,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,scarcity_priority,triage_forced,2036
0.475,0.4444444444444444,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,scarcity_priority,triage_forced,2036
0.49166666666666664,0.4444444444444444,method_capture_gt_oracle_policy,Smith effective occupancy,smith_effective_occupancy,oracle_clairvoyant,scarcity_priority,triage_forced,2036
0.44722222222222224,0.4,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,scarcity_priority,triage_forced,2037
0.44722222222222224,0.4,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,scarcity_priority,triage_forced,2037
0.45,0.4,method_capture_gt_oracle_policy,Smith effective occupancy,smith_effective_occupancy,oracle_clairvoyant,scarcity_priority,triage_forced,2037
0.4111111111111111,0.4,method_capture_gt_oracle_policy,Classic auction/CBBA-lite,classic_auction_cbba,oracle_clairvoyant,scarcity_priority,triage_forced,2037
0.4111111111111111,0.4,method_capture_gt_oracle_policy,Proxy PIBT priority,proxy_pibt_priority,oracle_clairvoyant,scarcity_priority,triage_forced,2037
0.4722222222222222,0.4111111111111111,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,scarcity_priority,triage_forced,2038
0.4666666666666667,0.4111111111111111,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,scarcity_priority,triage_forced,2038
0.475,0.4111111111111111,method_capture_gt_oracle_policy,Smith effective occupancy,smith_effective_occupancy,oracle_clairvoyant,scarcity_priority,triage_forced,2038
0.4222222222222222,0.4111111111111111,method_capture_gt_oracle_policy,Classic auction/CBBA-lite,classic_auction_cbba,oracle_clairvoyant,scarcity_priority,triage_forced,2038
0.4166666666666667,0.4111111111111111,method_capture_gt_oracle_policy,Proxy PIBT priority,proxy_pibt_priority,oracle_clairvoyant,scarcity_priority,triage_forced,2038
0.4666666666666667,0.4166666666666667,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,scarcity_priority,triage_forced,2039
0.44722222222222224,0.4166666666666667,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,scarcity_priority,triage_forced,2039
0.4666666666666667,0.4166666666666667,method_capture_gt_oracle_policy,Smith effective occupancy,smith_effective_occupancy,oracle_clairvoyant,scarcity_priority,triage_forced,2039
0.425,0.4166666666666667,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,scarcity_priority,triage_forced,2039
0.42777777777777776,0.4166666666666667,method_capture_gt_oracle_policy,Classic auction/CBBA-lite,classic_auction_cbba,oracle_clairvoyant,scarcity_priority,triage_forced,2039
0.425,0.4166666666666667,method_capture_gt_oracle_policy,Proxy token passing,proxy_token_passing,oracle_clairvoyant,scarcity_priority,triage_forced,2039
0.41944444444444445,0.4166666666666667,method_capture_gt_oracle_policy,Proxy PIBT priority,proxy_pibt_priority,oracle_clairvoyant,scarcity_priority,triage_forced,2039
0.4722222222222222,0.41944444444444445,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,scarcity_priority,triage_forced,2040
0.4722222222222222,0.41944444444444445,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,scarcity_priority,triage_forced,2040
0.44722222222222224,0.41944444444444445,method_capture_gt_oracle_policy,Smith effective occupancy,smith_effective_occupancy,oracle_clairvoyant,scarcity_priority,triage_forced,2040
0.425,0.41944444444444445,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,scarcity_priority,triage_forced,2040
0.42777777777777776,0.41944444444444445,method_capture_gt_oracle_policy,Classic auction/CBBA-lite,classic_auction_cbba,oracle_clairvoyant,scarcity_priority,triage_forced,2040
0.42777777777777776,0.41944444444444445,method_capture_gt_oracle_policy,Proxy PIBT priority,proxy_pibt_priority,oracle_clairvoyant,scarcity_priority,triage_forced,2040
0.4666666666666667,0.4111111111111111,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,scarcity_priority,triage_forced,2041
0.44722222222222224,0.4111111111111111,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,scarcity_priority,triage_forced,2041
0.4638888888888889,0.4111111111111111,method_capture_gt_oracle_policy,Smith effective occupancy,smith_effective_occupancy,oracle_clairvoyant,scarcity_priority,triage_forced,2041
0.4222222222222222,0.4111111111111111,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,scarcity_priority,triage_forced,2041
0.41944444444444445,0.4111111111111111,method_capture_gt_oracle_policy,Classic auction/CBBA-lite,classic_auction_cbba,oracle_clairvoyant,scarcity_priority,triage_forced,2041
0.4222222222222222,0.4111111111111111,method_capture_gt_oracle_policy,Proxy token passing,proxy_token_passing,oracle_clairvoyant,scarcity_priority,triage_forced,2041
0.425,0.4111111111111111,method_capture_gt_oracle_policy,Proxy PIBT priority,proxy_pibt_priority,oracle_clairvoyant,scarcity_priority,triage_forced,2041
0.4638888888888889,0.4111111111111111,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,scarcity_priority,triage_forced,2042
0.44722222222222224,0.4111111111111111,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,scarcity_priority,triage_forced,2042
0.4638888888888889,0.4111111111111111,method_capture_gt_oracle_policy,Smith effective occupancy,smith_effective_occupancy,oracle_clairvoyant,scarcity_priority,triage_forced,2042
0.41388888888888886,0.4111111111111111,method_capture_gt_oracle_policy,Classic auction/CBBA-lite,classic_auction_cbba,oracle_clairvoyant,scarcity_priority,triage_forced,2042
0.4166666666666667,0.4111111111111111,method_capture_gt_oracle_policy,Proxy PIBT priority,proxy_pibt_priority,oracle_clairvoyant,scarcity_priority,triage_forced,2042
0.4722222222222222,0.43333333333333335,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,scarcity_priority,triage_forced,2043
0.4722222222222222,0.43333333333333335,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,scarcity_priority,triage_forced,2043
0.4722222222222222,0.43333333333333335,method_capture_gt_oracle_policy,Smith effective occupancy,smith_effective_occupancy,oracle_clairvoyant,scarcity_priority,triage_forced,2043
0.4722222222222222,0.4166666666666667,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,scarcity_priority,triage_forced,2044
0.45,0.4166666666666667,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,scarcity_priority,triage_forced,2044
0.4666666666666667,0.4166666666666667,method_capture_gt_oracle_policy,Smith effective occupancy,smith_effective_occupancy,oracle_clairvoyant,scarcity_priority,triage_forced,2044
0.425,0.4166666666666667,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,scarcity_priority,triage_forced,2044
0.425,0.4166666666666667,method_capture_gt_oracle_policy,Classic auction/CBBA-lite,classic_auction_cbba,oracle_clairvoyant,scarcity_priority,triage_forced,2044
0.4222222222222222,0.4166666666666667,method_capture_gt_oracle_policy,Proxy token passing,proxy_token_passing,oracle_clairvoyant,scarcity_priority,triage_forced,2044
0.44722222222222224,0.3972222222222222,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,scarcity_priority,triage_forced,2045
0.45,0.3972222222222222,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,scarcity_priority,triage_forced,2045
0.44722222222222224,0.3972222222222222,method_capture_gt_oracle_policy,Smith effective occupancy,smith_effective_occupancy,oracle_clairvoyant,scarcity_priority,triage_forced,2045
0.4027777777777778,0.3972222222222222,method_capture_gt_oracle_policy,Classic auction/CBBA-lite,classic_auction_cbba,oracle_clairvoyant,scarcity_priority,triage_forced,2045
0.4027777777777778,0.3972222222222222,method_capture_gt_oracle_policy,Proxy PIBT priority,proxy_pibt_priority,oracle_clairvoyant,scarcity_priority,triage_forced,2045
0.5132534188755697,0.41769373628228934,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,robot_failures,fail4,2026
0.44774607462434574,0.41769373628228934,method_capture_gt_oracle_policy,Smith effective occupancy,smith_effective_occupancy,oracle_clairvoyant,robot_failures,fail4,2026
0.4886037481006247,0.41769373628228934,method_capture_gt_oracle_policy,Classic greedy nearest,classic_greedy_nearest,oracle_clairvoyant,robot_failures,fail4,2026
0.5419550903258483,0.41769373628228934,method_capture_gt_oracle_policy,Proxy PIBT priority,proxy_pibt_priority,oracle_clairvoyant,robot_failures,fail4,2026
0.37741342323015625,0.3383389518847686,method_capture_gt_oracle_policy,Smith main raw,smith,oracle_clairvoyant,robot_failures,fail4,2027
0.4388599448360404,0.3383389518847686,method_capture_gt_oracle_policy,Smith no prices,smith_no_prices,oracle_clairvoyant,robot_failures,fail4,2027
0.3904382470119522,0.3383389518847686,method_capture_gt_oracle_policy,Smith effective occupancy,smith_effective_occupancy,oracle_clairvoyant,robot_failures,fail4,2027
