video_id,SP,path_local,sha256,bytes,used_in_doc,caption
sp3_point-load-degenerate_baseline_sota_decentralized_cbba-slot-wrench-proxy_cbba-slots_seed4100,SP3,results\sp3\SP3_MC_wrench_comparison_methodology_v3\videos\sp3_point-load-degenerate_baseline_sota_decentralized_cbba-slot-wrench-proxy_cbba-slots_seed4100.mp4,dad2356e8f80e2dae00f27146ebcbb1f25af7c28cef3cfd9f2006148a028e67b,41945,false,
sp3_point-load-degenerate_proposed_model-based_decentralized_smith-qr-delta-rho-wrench-marginal_smith-wrench-marginal_seed4100,SP3,results\sp3\SP3_MC_wrench_comparison_methodology_v3\videos\sp3_point-load-degenerate_proposed_model-based_decentralized_smith-qr-delta-rho-wrench-marginal_smith-wrench-marginal_seed4100.mp4,f9bc1f906e5d951cefc78e4995d96300b0009239dfac5e6f422494ddea40a0e7,41662,false,
sp3_point-load-degenerate_reference_model-based-oracle_centralized_exact-role-slot-wrench_wrench-oracle_seed4100,SP3,results\sp3\SP3_MC_wrench_comparison_methodology_v3\videos\sp3_point-load-degenerate_reference_model-based-oracle_centralized_exact-role-slot-wrench_wrench-oracle_seed4100.mp4,b0bdff6aeb0474bad7dde4424fdf31f851c505018668adc3755eb1bac1819383,40678,false,
sp3_point-load-degenerate_reference_model-based-oracle_centralized_exact-scalar-capacity-reference_oracle-scalar-assignment_seed4100,SP3,results\sp3\SP3_MC_wrench_comparison_methodology_v3\videos\sp3_point-load-degenerate_reference_model-based-oracle_centralized_exact-scalar-capacity-reference_oracle-scalar-assignment_seed4100.mp4,00b28e516501d3ba9e6c3640a9feb750fe529248ba61d3d5ca4c689276c6fa50,40735,false,
sp3_slot-saturation_baseline_classic_centralized_hungarian-robot-slot-cost_hungarian-slots_seed4100,SP3,results\sp3\SP3_MC_wrench_comparison_methodology_v3\videos\sp3_slot-saturation_baseline_classic_centralized_hungarian-robot-slot-cost_hungarian-slots_seed4100.mp4,9709a3c95b694952311eef0245b598e1c6d5f175f458b3ac127a1ba14cd7bc07,45534,false,
sp3_slot-saturation_baseline_classic_decentralized_capacity-greedy-slots_capacity-greedy-slots_seed4100,SP3,results\sp3\SP3_MC_wrench_comparison_methodology_v3\videos\sp3_slot-saturation_baseline_classic_decentralized_capacity-greedy-slots_capacity-greedy-slots_seed4100.mp4,3305b057916fa1c77eee3507c290d3bf773a0b13370c4446303780cf7aa97f07,45330,false,
sp3_slot-saturation_proposed_model-based_decentralized_residual-support-wrench-market_support-dual-wrench-market_seed4100,SP3,results\sp3\SP3_MC_wrench_comparison_methodology_v3\videos\sp3_slot-saturation_proposed_model-based_decentralized_residual-support-wrench-market_support-dual-wrench-market_seed4100.mp4,96ce28b63c8cb58d6acd80be2b06d5d6cdaa37c199e7ec50c5bfe61499c21b44,45689,false,
sp3_slot-saturation_reference_model-based-oracle_centralized_exact-role-slot-wrench_wrench-oracle_seed4100,SP3,results\sp3\SP3_MC_wrench_comparison_methodology_v3\videos\sp3_slot-saturation_reference_model-based-oracle_centralized_exact-role-slot-wrench_wrench-oracle_seed4100.mp4,e54e1ee476eae1428ba6df7cb9276bc215d0d3282028b207d7514d35da77b08d,26156,false,
sp3-pose-balanced-push-drag-equal-robots-loads-pose-push-drag-balanced-capacity-greedy-slots-seed5301,SP3,results\sp3\SP3_POSE_suite_euler_lagrange_transport\videos\sp3-pose-balanced-push-drag-equal-robots-loads-pose-push-drag-balanced-capacity-greedy-slots-seed5301.mp4,fe4ba2bf01626a70a8acdb06135d7e1a2ee03cec6324a6c2791a5f215eaabaf5,104047,false,
sp3-pose-balanced-push-drag-equal-robots-loads-pose-push-drag-balanced-cbba-slots-seed5301,SP3,results\sp3\SP3_POSE_suite_euler_lagrange_transport\videos\sp3-pose-balanced-push-drag-equal-robots-loads-pose-push-drag-balanced-cbba-slots-seed5301.mp4,72220a0ed38c99bd22e1dd928d0e19b855fd6c0d4c1b78518f483d8f044a302b,105498,false,
sp3-pose-balanced-push-drag-equal-robots-loads-pose-push-drag-balanced-hungarian-slots-seed5301,SP3,results\sp3\SP3_POSE_suite_euler_lagrange_transport\videos\sp3-pose-balanced-push-drag-equal-robots-loads-pose-push-drag-balanced-hungarian-slots-seed5301.mp4,0c3af64dc8c3541975eb5e06c58dbde5087cc85744ae05a410687795fea4f693,152371,false,
sp3-pose-balanced-push-drag-equal-robots-loads-pose-push-drag-balanced-smith-wrench-deficit-seed5301,SP3,results\sp3\SP3_POSE_suite_euler_lagrange_transport\videos\sp3-pose-balanced-push-drag-equal-robots-loads-pose-push-drag-balanced-smith-wrench-deficit-seed5301.mp4,068ac4d8a330d46db379627934c73df97be788334d388e6a5756d7c673e688cd,153296,false,
sp3-pose-balanced-push-drag-equal-robots-loads-pose-push-drag-balanced-support-dual-wrench-market-seed5301,SP3,results\sp3\SP3_POSE_suite_euler_lagrange_transport\videos\sp3-pose-balanced-push-drag-equal-robots-loads-pose-push-drag-balanced-support-dual-wrench-market-seed5301.mp4,005999aa574bc2e230bb6c76063a0dba13be2bb9f75da04420e9405f37ad9a92,141685,false,
sp3-pose-balanced-push-drag-equal-robots-loads-pose-push-drag-balanced-wrench-oracle-seed5301,SP3,results\sp3\SP3_POSE_suite_euler_lagrange_transport\videos\sp3-pose-balanced-push-drag-equal-robots-loads-pose-push-drag-balanced-wrench-oracle-seed5301.mp4,2772026ac3ecdf57d2d34a1030f7d8752e6173e9502e174f29ea8bfcc4c264d7,98799,false,
sp3-pose-overactuated-push-more-robots-than-loads-pose-push-overactuated-capacity-greedy-slots-seed5300,SP3,results\sp3\SP3_POSE_suite_euler_lagrange_transport\videos\sp3-pose-overactuated-push-more-robots-than-loads-pose-push-overactuated-capacity-greedy-slots-seed5300.mp4,cbba3ba4b6575050e3dc5dd3011ea215f0880fa3d1b50652f8092b35a1eef851,162935,false,
sp3-pose-overactuated-push-more-robots-than-loads-pose-push-overactuated-cbba-slots-seed5300,SP3,results\sp3\SP3_POSE_suite_euler_lagrange_transport\videos\sp3-pose-overactuated-push-more-robots-than-loads-pose-push-overactuated-cbba-slots-seed5300.mp4,bb4a7887f3cfa681ad4d4893dea5ec68536d0cc51a1a4f042b4dd9b56f42f1ad,162695,false,
sp3-pose-overactuated-push-more-robots-than-loads-pose-push-overactuated-hungarian-slots-seed5300,SP3,results\sp3\SP3_POSE_suite_euler_lagrange_transport\videos\sp3-pose-overactuated-push-more-robots-than-loads-pose-push-overactuated-hungarian-slots-seed5300.mp4,ebe5988b833fa9ae8515794f5d374f64ea750ab5178ecc9ba428fbebc297bd63,156989,false,
sp3-pose-overactuated-push-more-robots-than-loads-pose-push-overactuated-smith-wrench-deficit-seed5300,SP3,results\sp3\SP3_POSE_suite_euler_lagrange_transport\videos\sp3-pose-overactuated-push-more-robots-than-loads-pose-push-overactuated-smith-wrench-deficit-seed5300.mp4,047d7c702156e3296f0e341f17120fc388ebf78f77a2f9f56208756ce67398b2,165759,false,
sp3-pose-overactuated-push-more-robots-than-loads-pose-push-overactuated-support-dual-wrench-market-seed5300,SP3,results\sp3\SP3_POSE_suite_euler_lagrange_transport\videos\sp3-pose-overactuated-push-more-robots-than-loads-pose-push-overactuated-support-dual-wrench-market-seed5300.mp4,058eea32cf62f057bc85550f132ea97dae36734d242c98fb9077a53bc7b41154,165196,false,
sp3-pose-overactuated-push-more-robots-than-loads-pose-push-overactuated-wrench-oracle-seed5300,SP3,results\sp3\SP3_POSE_suite_euler_lagrange_transport\videos\sp3-pose-overactuated-push-more-robots-than-loads-pose-push-overactuated-wrench-oracle-seed5300.mp4,e77e9094e31ecccd85ce0006efc1fca24bb1afeded87a33bb3cf4a7caff69830,157040,false,
sp3-pose-scarce-heavy-cargo-fewer-robots-than-loads-pose-cargo-scarce-capacity-greedy-slots-seed5302,SP3,results\sp3\SP3_POSE_suite_euler_lagrange_transport\videos\sp3-pose-scarce-heavy-cargo-fewer-robots-than-loads-pose-cargo-scarce-capacity-greedy-slots-seed5302.mp4,ce57cc79000d95bed414b7c69d80a94b11269dfe9b4affbf7948e75770e97e58,153914,false,
sp3-pose-scarce-heavy-cargo-fewer-robots-than-loads-pose-cargo-scarce-cbba-slots-seed5302,SP3,results\sp3\SP3_POSE_suite_euler_lagrange_transport\videos\sp3-pose-scarce-heavy-cargo-fewer-robots-than-loads-pose-cargo-scarce-cbba-slots-seed5302.mp4,e6dc74e70d360429ac22fca11750271459b120fb88fa23f9bc05926d624ce34c,46451,false,
sp3-pose-scarce-heavy-cargo-fewer-robots-than-loads-pose-cargo-scarce-hungarian-slots-seed5302,SP3,results\sp3\SP3_POSE_suite_euler_lagrange_transport\videos\sp3-pose-scarce-heavy-cargo-fewer-robots-than-loads-pose-cargo-scarce-hungarian-slots-seed5302.mp4,3500d980a3805b89fa742554129cf7cc858549ef95a23f1ead834abfe3ab2a99,153665,false,
sp3-pose-scarce-heavy-cargo-fewer-robots-than-loads-pose-cargo-scarce-smith-wrench-deficit-seed5302,SP3,results\sp3\SP3_POSE_suite_euler_lagrange_transport\videos\sp3-pose-scarce-heavy-cargo-fewer-robots-than-loads-pose-cargo-scarce-smith-wrench-deficit-seed5302.mp4,d33a8a417cbb94f95c0f7885cf7adf038b60623339412612b762c54fc5113500,155948,false,
sp3-pose-scarce-heavy-cargo-fewer-robots-than-loads-pose-cargo-scarce-support-dual-wrench-market-seed5302,SP3,results\sp3\SP3_POSE_suite_euler_lagrange_transport\videos\sp3-pose-scarce-heavy-cargo-fewer-robots-than-loads-pose-cargo-scarce-support-dual-wrench-market-seed5302.mp4,9412d41fb598946f5acbe474bcea57000f001d4dab4b4c8190c26c9257e8692c,155324,false,
sp3-pose-scarce-heavy-cargo-fewer-robots-than-loads-pose-cargo-scarce-wrench-oracle-seed5302,SP3,results\sp3\SP3_POSE_suite_euler_lagrange_transport\videos\sp3-pose-scarce-heavy-cargo-fewer-robots-than-loads-pose-cargo-scarce-wrench-oracle-seed5302.mp4,4bdecfcd78ad7972ab6e4d7b9efd1c6ef6837a5e9120bee03a0713780753d301,154637,false,
sp4_cluttered-warehouse_baseline_sota_centralized_cbf-velocity-projection-proxy_cbf-safety-filter_seed5400,SP4,results\sp4\SP4_MC_explicit_control_law\videos\sp4_cluttered-warehouse_baseline_sota_centralized_cbf-velocity-projection-proxy_cbf-safety-filter_seed5400.mp4,117fd9005137527c1e682245fb37689a6471ced43c6c9a8db3022a9a98eaa885,167107,false,
sp4_cluttered-warehouse_proposed_model-based_decentralized_closed-form-explicit-amr-vgne-cbf_explicit-vgne-cbf-motion_seed5400,SP4,results\sp4\SP4_MC_explicit_control_law\videos\sp4_cluttered-warehouse_proposed_model-based_decentralized_closed-form-explicit-amr-vgne-cbf_explicit-vgne-cbf-motion_seed5400.mp4,9f8376380e48fb8ae728e71b84fef0c09af40a58e596e7afabe119437b0494e6,153812,false,
sp4_cluttered-warehouse_reference_model-based-reference_centralized_time-expanded-safe-cbf-reference_reference-time-expanded-cbf_seed5400,SP4,results\sp4\SP4_MC_explicit_control_law\videos\sp4_cluttered-warehouse_reference_model-based-reference_centralized_time-expanded-safe-cbf-reference_reference-time-expanded-cbf_seed5400.mp4,3a6c844967dd0900f028b4b60864a62bd78a5c981f02e85bb008de1d515a55b3,281752,false,
sp4_communication-limited_baseline_sota_centralized_cbf-velocity-projection-proxy_cbf-safety-filter_seed5400,SP4,results\sp4\SP4_MC_explicit_control_law\videos\sp4_communication-limited_baseline_sota_centralized_cbf-velocity-projection-proxy_cbf-safety-filter_seed5400.mp4,fd42b47fb808826e50f938ab57d720b648e4a3ec73db919b0e295f3ad0ade9f5,294461,false,
sp4_communication-limited_proposed_model-based_decentralized_smooth-tensor-flow-barrier-motion_tensor-flow-motion-field_seed5406,SP4,results\sp4\SP4_MC_explicit_control_law\videos\sp4_communication-limited_proposed_model-based_decentralized_smooth-tensor-flow-barrier-motion_tensor-flow-motion-field_seed5406.mp4,c9dbd038b1d1a5aca8fb0f618ad384221796a0b115c3e4cd8790b7d9e8df2bba,328366,false,
sp4_communication-limited_reference_model-based-reference_centralized_time-expanded-safe-cbf-reference_reference-time-expanded-cbf_seed5400,SP4,results\sp4\SP4_MC_explicit_control_law\videos\sp4_communication-limited_reference_model-based-reference_centralized_time-expanded-safe-cbf-reference_reference-time-expanded-cbf_seed5400.mp4,0d6552ccbc31b0ff34b3726443598ed2f7feedf0c6f24754f2f46010dc1c0e9d,170493,false,
sp4_crossing-traffic_proposed_model-based_decentralized_closed-form-explicit-amr-vgne-cbf_explicit-vgne-cbf-motion_seed5400,SP4,results\sp4\SP4_MC_explicit_control_law\videos\sp4_crossing-traffic_proposed_model-based_decentralized_closed-form-explicit-amr-vgne-cbf_explicit-vgne-cbf-motion_seed5400.mp4,188daa8f91f3de889c4697393446f07028b4810c6add84598f000717dab1d912,210078,false,
sp4_crossing-traffic_proposed_model-based_decentralized_smooth-tensor-flow-barrier-motion_tensor-flow-motion-field_seed5405,SP4,results\sp4\SP4_MC_explicit_control_law\videos\sp4_crossing-traffic_proposed_model-based_decentralized_smooth-tensor-flow-barrier-motion_tensor-flow-motion-field_seed5405.mp4,55a3760d132f2b4c6f35faecee5013fccbcd0d89434146bbfefa660dee53b17d,242579,false,
sp4_crossing-traffic_reference_model-based-reference_centralized_time-expanded-safe-cbf-reference_reference-time-expanded-cbf_seed5400,SP4,results\sp4\SP4_MC_explicit_control_law\videos\sp4_crossing-traffic_reference_model-based-reference_centralized_time-expanded-safe-cbf-reference_reference-time-expanded-cbf_seed5400.mp4,ce242569fc3c7bf17816a135d12ef118f711c0598a1e73bfa06861f07060938d,134685,false,
sp4_crossing_traffic_explicit-vgne-cbf-motion_manual_seed5400,SP4,results\sp4\SP4_MC_explicit_control_law\videos\sp4_crossing_traffic_explicit-vgne-cbf-motion_manual_seed5400.mp4,1e11d073bc79e24216b00a56c482c261e4273345a612dca8e78999683b19f4b7,134306,false,
sp4_long-distance-energy_baseline_classic_decentralized_direct-single-integrator_direct-to-target_seed5400,SP4,results\sp4\SP4_MC_explicit_control_law\videos\sp4_long-distance-energy_baseline_classic_decentralized_direct-single-integrator_direct-to-target_seed5400.mp4,1717af086ab9b927710fc47660e4ff950e8440366e5c53408b239f95268162b3,100092,false,
sp4_long-distance-energy_baseline_sota_centralized_cbf-velocity-projection-proxy_cbf-safety-filter_seed5400,SP4,results\sp4\SP4_MC_explicit_control_law\videos\sp4_long-distance-energy_baseline_sota_centralized_cbf-velocity-projection-proxy_cbf-safety-filter_seed5400.mp4,388a6f6f227e9d76639b896abb48c44b9456de11257dc29ea7b20564e151f24f,188663,false,
sp4_long-distance-energy_reference_model-based-reference_centralized_time-expanded-safe-cbf-reference_reference-time-expanded-cbf_seed5400,SP4,results\sp4\SP4_MC_explicit_control_law\videos\sp4_long-distance-energy_reference_model-based-reference_centralized_time-expanded-safe-cbf-reference_reference-time-expanded-cbf_seed5400.mp4,47e65bd2b625ea437f17ec6a87f077a694134c2d4e0f27af114946753d4f0d3e,190180,false,
sp4_narrow-passage_baseline_classic_decentralized_direct-single-integrator_direct-to-target_seed5400,SP4,results\sp4\SP4_MC_explicit_control_law\videos\sp4_narrow-passage_baseline_classic_decentralized_direct-single-integrator_direct-to-target_seed5400.mp4,cf6390f2637125421d1490946d6fb257f1c413c97f20fa4044ab8813649d47da,118699,false,
sp4_narrow-passage_baseline_sota_centralized_cbf-velocity-projection-proxy_cbf-safety-filter_seed5406,SP4,results\sp4\SP4_MC_explicit_control_law\videos\sp4_narrow-passage_baseline_sota_centralized_cbf-velocity-projection-proxy_cbf-safety-filter_seed5406.mp4,5f8340899f0669d5fe98900adcf50b51d48e8c0c50be645ea26efaa5eb5f63d9,285648,false,
sp4_narrow-passage_proposed_model-based_decentralized_closed-form-explicit-amr-vgne-cbf_explicit-vgne-cbf-motion_seed5400,SP4,results\sp4\SP4_MC_explicit_control_law\videos\sp4_narrow-passage_proposed_model-based_decentralized_closed-form-explicit-amr-vgne-cbf_explicit-vgne-cbf-motion_seed5400.mp4,3d53c0099c7d5305bce56ef7912a8ca6a2eec350566aab07336066ba48ea7853,109420,false,
sp4_narrow-passage_proposed_model-based_decentralized_smith-qr-congestion-field_smith-motion-field_seed5401,SP4,results\sp4\SP4_MC_explicit_control_law\videos\sp4_narrow-passage_proposed_model-based_decentralized_smith-qr-congestion-field_smith-motion-field_seed5401.mp4,13d5a899c55a10ecf9a49c77a09cc24b0d178b096390448097b837fb1d229669,153751,false,
sp4_open-field-arrival_baseline_classic_decentralized_direct-single-integrator_direct-to-target_seed5400,SP4,results\sp4\SP4_MC_explicit_control_law\videos\sp4_open-field-arrival_baseline_classic_decentralized_direct-single-integrator_direct-to-target_seed5400.mp4,6b5a00e443f08ab8119998bd5b558452d20a44d70e5c2ebc37f1e329776d96d5,91213,false,
sp4_cluttered-warehouse_baseline_sota_centralized_cbf-velocity-projection-proxy_cbf-safety-filter_seed5100,SP4,results\sp4\SP4_MC_motion_comparison\videos\sp4_cluttered-warehouse_baseline_sota_centralized_cbf-velocity-projection-proxy_cbf-safety-filter_seed5100.mp4,7178a1c9c5a916ccb022b3507a64870497c7876954d9e030bdf520985753d3a9,110458,false,
sp4_cluttered-warehouse_proposed_model-based_decentralized_smith-qr-congestion-field_smith-motion-field_seed5114,SP4,results\sp4\SP4_MC_motion_comparison\videos\sp4_cluttered-warehouse_proposed_model-based_decentralized_smith-qr-congestion-field_smith-motion-field_seed5114.mp4,48ae8b40177bb9209fc9fcb626295a7d6282aa77319b2bd4adb41c74a7684f74,110767,false,
sp4_cluttered-warehouse_proposed_model-based_decentralized_smith-qr-energy-congestion-field_energy-aware-smith-motion_seed5108,SP4,results\sp4\SP4_MC_motion_comparison\videos\sp4_cluttered-warehouse_proposed_model-based_decentralized_smith-qr-energy-congestion-field_energy-aware-smith-motion_seed5108.mp4,4f0344011fbec95a6a5276994dff884dce90beb0122275295268d49822b9af9f,121024,false,
sp4_cluttered-warehouse_reference_model-based-oracle_centralized_time-expanded-safe-cbf-reference_reference-time-expanded-cbf_seed5100,SP4,results\sp4\SP4_MC_motion_comparison\videos\sp4_cluttered-warehouse_reference_model-based-oracle_centralized_time-expanded-safe-cbf-reference_reference-time-expanded-cbf_seed5100.mp4,696dea4a7fb5ed741b4bc3819a83617f1755d1d1ba3e84b5c75f75e3f1cbccaa,111998,false,
sp4_cluttered-warehouse_reference_model-based-reference_centralized_time-expanded-safe-cbf-reference_reference-time-expanded-cbf_seed5100,SP4,results\sp4\SP4_MC_motion_comparison\videos\sp4_cluttered-warehouse_reference_model-based-reference_centralized_time-expanded-safe-cbf-reference_reference-time-expanded-cbf_seed5100.mp4,696dea4a7fb5ed741b4bc3819a83617f1755d1d1ba3e84b5c75f75e3f1cbccaa,111998,false,
sp4_communication-limited_baseline_sota_centralized_cbf-velocity-projection-proxy_cbf-safety-filter_seed5139,SP4,results\sp4\SP4_MC_motion_comparison\videos\sp4_communication-limited_baseline_sota_centralized_cbf-velocity-projection-proxy_cbf-safety-filter_seed5139.mp4,5f0779c52b0368d122a7e19c0015ce0be6426f65fd48c2859b47e72f7f847c2a,111785,false,
sp4_communication-limited_proposed_model-based_decentralized_smith-qr-congestion-field_smith-motion-field_seed5120,SP4,results\sp4\SP4_MC_motion_comparison\videos\sp4_communication-limited_proposed_model-based_decentralized_smith-qr-congestion-field_smith-motion-field_seed5120.mp4,5c68b7a0f5cd4ac2eac8072e523d876c5250a05f7a387737b8e0c638dc445985,111853,false,
sp4_communication-limited_proposed_model-based_decentralized_smith-qr-energy-congestion-field_energy-aware-smith-motion_seed5128,SP4,results\sp4\SP4_MC_motion_comparison\videos\sp4_communication-limited_proposed_model-based_decentralized_smith-qr-energy-congestion-field_energy-aware-smith-motion_seed5128.mp4,478f844dd6a68f9e384242f59ae3ca08bea54e32c9c5ad20913b354d98eb2dcf,107304,false,
sp4_communication-limited_reference_model-based-oracle_centralized_time-expanded-safe-cbf-reference_reference-time-expanded-cbf_seed5130,SP4,results\sp4\SP4_MC_motion_comparison\videos\sp4_communication-limited_reference_model-based-oracle_centralized_time-expanded-safe-cbf-reference_reference-time-expanded-cbf_seed5130.mp4,66e4b62ebf1cf63fbecc4e62d484d2cdd9fd1f4ca8e32ac7e56828f160522311,111034,false,
sp4_communication-limited_reference_model-based-reference_centralized_time-expanded-safe-cbf-reference_reference-time-expanded-cbf_seed5130,SP4,results\sp4\SP4_MC_motion_comparison\videos\sp4_communication-limited_reference_model-based-reference_centralized_time-expanded-safe-cbf-reference_reference-time-expanded-cbf_seed5130.mp4,66e4b62ebf1cf63fbecc4e62d484d2cdd9fd1f4ca8e32ac7e56828f160522311,111034,false,
sp4_crossing-traffic_baseline_classic_decentralized_direct-single-integrator_direct-to-target_seed5100,SP4,results\sp4\SP4_MC_motion_comparison\videos\sp4_crossing-traffic_baseline_classic_decentralized_direct-single-integrator_direct-to-target_seed5100.mp4,f847fc70626722b09535b6b1822dafc2524f29830e82b9d125669a636bf2c96b,67273,false,
sp4_crossing-traffic_baseline_sota_centralized_cbf-velocity-projection-proxy_cbf-safety-filter_seed5100,SP4,results\sp4\SP4_MC_motion_comparison\videos\sp4_crossing-traffic_baseline_sota_centralized_cbf-velocity-projection-proxy_cbf-safety-filter_seed5100.mp4,05ab835d0405b10926425c19b8d12688edfed7bf37ab6c7b53b0ebbd8af4b295,80400,false,
sp4_crossing-traffic_baseline_sota_decentralized_velocity-obstacle-proxy_velocity-obstacle-proxy_seed5100,SP4,results\sp4\SP4_MC_motion_comparison\videos\sp4_crossing-traffic_baseline_sota_decentralized_velocity-obstacle-proxy_velocity-obstacle-proxy_seed5100.mp4,226c04bdce256d9a30e26382ac46c8c61213c0638fcdc3bb70aba31c5d4e9d6d,69904,false,
sp4_crossing-traffic_proposed_model-based_decentralized_smith-qr-energy-congestion-field_energy-aware-smith-motion_seed5107,SP4,results\sp4\SP4_MC_motion_comparison\videos\sp4_crossing-traffic_proposed_model-based_decentralized_smith-qr-energy-congestion-field_energy-aware-smith-motion_seed5107.mp4,cf8631a550981451064317c2478b0268e3e7cdf48848e59742f9d5f40856371b,86804,false,
sp4_long-distance-energy_baseline_classic_centralized_priority-release-yield_priority-yield_seed5100,SP4,results\sp4\SP4_MC_motion_comparison\videos\sp4_long-distance-energy_baseline_classic_centralized_priority-release-yield_priority-yield_seed5100.mp4,dbb7320725fd75e624502de5fc775cee7dc3b8825b740408cdd45995070fbc8f,73794,false,
sp4_long-distance-energy_baseline_classic_decentralized_artificial-potential-field_apf-obstacle-avoidance_seed5100,SP4,results\sp4\SP4_MC_motion_comparison\videos\sp4_long-distance-energy_baseline_classic_decentralized_artificial-potential-field_apf-obstacle-avoidance_seed5100.mp4,ae93b8478b3e790e6725be1a3e7afe87a8759aef32704450afa8383cd6104cf0,73972,false,
sp4_long-distance-energy_baseline_classic_decentralized_direct-single-integrator_direct-to-target_seed5100,SP4,results\sp4\SP4_MC_motion_comparison\videos\sp4_long-distance-energy_baseline_classic_decentralized_direct-single-integrator_direct-to-target_seed5100.mp4,2f32224cab58b0d562cc6328234de07585e381023a9fb8707f83d9ffed8a7d12,78151,false,
sp4_long-distance-energy_reference_model-based-oracle_centralized_time-expanded-safe-cbf-reference_reference-time-expanded-cbf_seed5100,SP4,results\sp4\SP4_MC_motion_comparison\videos\sp4_long-distance-energy_reference_model-based-oracle_centralized_time-expanded-safe-cbf-reference_reference-time-expanded-cbf_seed5100.mp4,a6f0ad36a0cc80a3b409a0a2a706c95eb55a1aa42d7af4d40db2e3af61d27c9a,77898,false,
sp4_long-distance-energy_reference_model-based-reference_centralized_time-expanded-safe-cbf-reference_reference-time-expanded-cbf_seed5100,SP4,results\sp4\SP4_MC_motion_comparison\videos\sp4_long-distance-energy_reference_model-based-reference_centralized_time-expanded-safe-cbf-reference_reference-time-expanded-cbf_seed5100.mp4,a6f0ad36a0cc80a3b409a0a2a706c95eb55a1aa42d7af4d40db2e3af61d27c9a,77898,false,
sp4_narrow-passage_baseline_sota_centralized_cbf-velocity-projection-proxy_cbf-safety-filter_seed5115,SP4,results\sp4\SP4_MC_motion_comparison\videos\sp4_narrow-passage_baseline_sota_centralized_cbf-velocity-projection-proxy_cbf-safety-filter_seed5115.mp4,5ec9fcf579eb479e6fe649ced31ca6822034014e83d5d92591d36d8470495628,96767,false,
sp4_narrow-passage_proposed_model-based_decentralized_smith-qr-congestion-field_smith-motion-field_seed5102,SP4,results\sp4\SP4_MC_motion_comparison\videos\sp4_narrow-passage_proposed_model-based_decentralized_smith-qr-congestion-field_smith-motion-field_seed5102.mp4,27dc0340eb4f304dd98bd3463931745ede35899341299507d98120a3d60a7150,100137,false,
sp4_narrow-passage_proposed_model-based_decentralized_smith-qr-energy-congestion-field_energy-aware-smith-motion_seed5100,SP4,results\sp4\SP4_MC_motion_comparison\videos\sp4_narrow-passage_proposed_model-based_decentralized_smith-qr-energy-congestion-field_energy-aware-smith-motion_seed5100.mp4,972f6a47cac4f272de57a8796e7411fe65c5a82e562cbc6f62b4fbf8ace4baa5,100219,false,
sp4_narrow-passage_reference_model-based-oracle_centralized_time-expanded-safe-cbf-reference_reference-time-expanded-cbf_seed5115,SP4,results\sp4\SP4_MC_motion_comparison\videos\sp4_narrow-passage_reference_model-based-oracle_centralized_time-expanded-safe-cbf-reference_reference-time-expanded-cbf_seed5115.mp4,1ee4399de63d37eb0158e58c77add1b0d418a806bf25ed26abb4b974a5d9622e,101262,false,
sp4_narrow-passage_reference_model-based-reference_centralized_time-expanded-safe-cbf-reference_reference-time-expanded-cbf_seed5115,SP4,results\sp4\SP4_MC_motion_comparison\videos\sp4_narrow-passage_reference_model-based-reference_centralized_time-expanded-safe-cbf-reference_reference-time-expanded-cbf_seed5115.mp4,1ee4399de63d37eb0158e58c77add1b0d418a806bf25ed26abb4b974a5d9622e,101262,false,
sp4_open-field-arrival_baseline_classic_decentralized_direct-single-integrator_direct-to-target_seed5100,SP4,results\sp4\SP4_MC_motion_comparison\videos\sp4_open-field-arrival_baseline_classic_decentralized_direct-single-integrator_direct-to-target_seed5100.mp4,1e4e1527e635fd3e9c429c7d4eafe153998c6dddd423804e86dc318ee6f62ead,56490,false,
sp4_open-field-arrival_baseline_sota_centralized_cbf-velocity-projection-proxy_cbf-safety-filter_seed5100,SP4,results\sp4\SP4_MC_motion_comparison\videos\sp4_open-field-arrival_baseline_sota_centralized_cbf-velocity-projection-proxy_cbf-safety-filter_seed5100.mp4,1ff3cc92473a69ef8a8488705da3100d6905ac4dda5a94c19734eb2220909881,57811,false,
sp4_open-field-arrival_proposed_model-based_decentralized_smith-qr-congestion-field_smith-motion-field_seed5100,SP4,results\sp4\SP4_MC_motion_comparison\videos\sp4_open-field-arrival_proposed_model-based_decentralized_smith-qr-congestion-field_smith-motion-field_seed5100.mp4,aef1291732ec9ada174eabdad442bea93ffbdf6bb72c1c3a0685afad83416a11,57677,false,
sp4_open-field-arrival_reference_model-based-oracle_centralized_time-expanded-safe-cbf-reference_reference-time-expanded-cbf_seed5100,SP4,results\sp4\SP4_MC_motion_comparison\videos\sp4_open-field-arrival_reference_model-based-oracle_centralized_time-expanded-safe-cbf-reference_reference-time-expanded-cbf_seed5100.mp4,b6224307b6802207d83f2cdf269d564f723d6b0ca1bd4b7ec871a7025a299a78,57536,false,
sp4_open-field-arrival_reference_model-based-reference_centralized_time-expanded-safe-cbf-reference_reference-time-expanded-cbf_seed5100,SP4,results\sp4\SP4_MC_motion_comparison\videos\sp4_open-field-arrival_reference_model-based-reference_centralized_time-expanded-safe-cbf-reference_reference-time-expanded-cbf_seed5100.mp4,b6224307b6802207d83f2cdf269d564f723d6b0ca1bd4b7ec871a7025a299a78,57536,false,
