ci95_high,ci95_low,label,mean,method,metric,n_seeds,scenario,scenario_case
0.41856610796587307,0.4067116698119047,Proxy token passing,0.4126388888888889,proxy_token_passing,capture,20,scarcity_priority,triage_forced
nan,nan,Proxy token passing,nan,proxy_token_passing,recovery,0,scarcity_priority,triage_forced
5.115728000042722,4.950938666623944,Proxy token passing,5.033333333333333,proxy_token_passing,throughput,20,scarcity_priority,triage_forced
0.02081073167316085,0.005855934993505817,Random feasible,0.013333333333333332,random_feasible,capture,5,scarcity_priority,triage_forced
nan,nan,Random feasible,nan,random_feasible,recovery,0,scarcity_priority,triage_forced
0.6957948779881803,-0.16246154465484686,Random feasible,0.2666666666666667,random_feasible,throughput,5,scarcity_priority,triage_forced
0.010291707833455128,0.004430514388767097,Response threshold,0.0073611111111111125,response_threshold,capture,20,scarcity_priority,triage_forced
nan,nan,Response threshold,nan,response_threshold,recovery,0,scarcity_priority,triage_forced
0.02577520045340219,-0.009108533786735524,Response threshold,0.008333333333333333,response_threshold,throughput,20,scarcity_priority,triage_forced
0.4699977953911766,0.46000220460882335,Smith main raw,0.46499999999999997,smith,capture,20,scarcity_priority,triage_forced
nan,nan,Smith main raw,nan,smith,recovery,0,scarcity_priority,triage_forced
6.0364341351469415,5.89689919818639,Smith main raw,5.966666666666666,smith,throughput,20,scarcity_priority,triage_forced
0.47110972934808654,0.4600013817630247,Smith effective occupancy,0.4655555555555556,smith_effective_occupancy,capture,20,scarcity_priority,triage_forced
nan,nan,Smith effective occupancy,nan,smith_effective_occupancy,recovery,0,scarcity_priority,triage_forced
5.998671758301381,5.834661575031953,Smith effective occupancy,5.916666666666667,smith_effective_occupancy,throughput,20,scarcity_priority,triage_forced
0.0008591733484467397,-0.00030361779289118414,Smith no integer,0.0002777777777777778,smith_no_integer,capture,20,scarcity_priority,triage_forced
nan,nan,Smith no integer,nan,smith_no_integer,recovery,0,scarcity_priority,triage_forced
0.0,0.0,Smith no integer,0.0,smith_no_integer,throughput,20,scarcity_priority,triage_forced
0.46285356017428975,0.45214643982571007,Smith no prices,0.4574999999999999,smith_no_prices,capture,20,scarcity_priority,triage_forced
nan,nan,Smith no prices,nan,smith_no_prices,recovery,0,scarcity_priority,triage_forced
5.526342585626561,5.373657414373439,Smith no prices,5.45,smith_no_prices,throughput,20,scarcity_priority,triage_forced
0.6916649022946091,0.583937500123836,Classic auction/CBBA-lite,0.6378012012092226,classic_auction_cbba,capture,20,task_churn,cancel30
nan,nan,Classic auction/CBBA-lite,nan,classic_auction_cbba,recovery,0,task_churn,cancel30
4.38513885142619,3.7981944819071427,Classic auction/CBBA-lite,4.091666666666667,classic_auction_cbba,throughput,20,task_churn,cancel30
0.693417548249541,0.5847040803241279,Classic centralized min-cost,0.6390608142868345,classic_centralized_mincost,capture,20,task_churn,cancel30
nan,nan,Classic centralized min-cost,nan,classic_centralized_mincost,recovery,0,task_churn,cancel30
4.385435333641576,3.7812313330250897,Classic centralized min-cost,4.083333333333333,classic_centralized_mincost,throughput,20,task_churn,cancel30
0.6957795917242237,0.5829406089399017,Classic greedy nearest,0.6393601003320627,classic_greedy_nearest,capture,20,task_churn,cancel30
nan,nan,Classic greedy nearest,nan,classic_greedy_nearest,recovery,0,task_churn,cancel30
4.3782397607133134,3.7050935726200187,Classic greedy nearest,4.041666666666666,classic_greedy_nearest,throughput,20,task_churn,cancel30
0.6933892372532662,0.5841272866154881,Oracle clairvoyant,0.6387582619343771,oracle_clairvoyant,capture,20,task_churn,cancel30
nan,nan,Oracle clairvoyant,nan,oracle_clairvoyant,recovery,0,task_churn,cancel30
4.4019443599654995,3.764722306701169,Oracle clairvoyant,4.083333333333334,oracle_clairvoyant,throughput,20,task_churn,cancel30
0.6797279914561349,0.5779474378998684,Proxy PIBT priority,0.6288377146780016,proxy_pibt_priority,capture,20,task_churn,cancel30
nan,nan,Proxy PIBT priority,nan,proxy_pibt_priority,recovery,0,task_churn,cancel30
4.2740163052606945,3.7093170280726397,Proxy PIBT priority,3.991666666666667,proxy_pibt_priority,throughput,20,task_churn,cancel30
0.6861426955506486,0.5762185112792856,Proxy token passing,0.6311806034149671,proxy_token_passing,capture,20,task_churn,cancel30
nan,nan,Proxy token passing,nan,proxy_token_passing,recovery,0,task_churn,cancel30
4.312231152264208,3.6544355144024583,Proxy token passing,3.983333333333333,proxy_token_passing,throughput,20,task_churn,cancel30
0.054938090193527786,-0.011801574550542274,Random feasible,0.021568257821492756,random_feasible,capture,5,task_churn,cancel30
nan,nan,Random feasible,nan,random_feasible,recovery,0,task_churn,cancel30
0.28509634034651987,-0.08509634034651986,Random feasible,0.1,random_feasible,throughput,5,task_churn,cancel30
0.40829451602328753,0.21789875389197905,Response threshold,0.3130966349576333,response_threshold,capture,20,task_churn,cancel30
nan,nan,Response threshold,nan,response_threshold,recovery,0,task_churn,cancel30
2.3131541062811434,0.9535125603855237,Response threshold,1.6333333333333335,response_threshold,throughput,20,task_churn,cancel30
0.593459544166009,0.5293274745118558,Smith main raw,0.5613935093389324,smith,capture,20,task_churn,cancel30
nan,nan,Smith main raw,nan,smith,recovery,0,task_churn,cancel30
3.861951276342478,3.5213820569908547,Smith main raw,3.6916666666666664,smith,throughput,20,task_churn,cancel30
0.5373211731212569,0.46927865544605185,Smith effective occupancy,0.5032999142836544,smith_effective_occupancy,capture,20,task_churn,cancel30
nan,nan,Smith effective occupancy,nan,smith_effective_occupancy,recovery,0,task_churn,cancel30
3.388688674510492,2.894644658822841,Smith effective occupancy,3.1416666666666666,smith_effective_occupancy,throughput,20,task_churn,cancel30
0.3281153266688045,0.17451823903870956,Smith no integer,0.251316782853757,smith_no_integer,capture,20,task_churn,cancel30
nan,nan,Smith no integer,nan,smith_no_integer,recovery,0,task_churn,cancel30
1.875508163753859,0.7411585029128076,Smith no integer,1.3083333333333333,smith_no_integer,throughput,20,task_churn,cancel30
0.6521173227325544,0.5673039493345976,Smith no prices,0.609710636033576,smith_no_prices,capture,20,task_churn,cancel30
nan,nan,Smith no prices,nan,smith_no_prices,recovery,0,task_churn,cancel30
4.111235933032646,3.672097400300687,Smith no prices,3.8916666666666666,smith_no_prices,throughput,20,task_churn,cancel30
