bias,mae,method,n_points,r2,rmse,scenario,scenario_case,slope,theory_capped_to_weight,window
-0.5012916962787759,0.7533168952040228,smith_no_integer,152,0.849129054524154,1.2470504767824881,comm_degradation,R6_p0,1.0039379539485362,True,post_first_contact_20s
-1.213921772731983,1.569525243501865,smith_no_integer,67,0.7030642849370796,2.04145425985108,comm_degradation,R6_p0,0.938358783850527,False,post_first_contact_40s
-0.7464607727483875,1.102064243518269,smith_no_integer,67,0.7540469832076969,1.6654374444145084,comm_degradation,R6_p0,0.9674737236083696,True,post_first_contact_40s
-2.7049373394649217,3.5250975915703258,smith_effective_occupancy,340,0.21587505779577187,4.105469586600748,comm_degradation,R6_p0,0.28469703477419617,False,all
-1.6936888453552255,2.5138490974606302,smith_effective_occupancy,340,0.2950183539223933,3.1471444764051806,comm_degradation,R6_p0,0.3668643923517043,True,all
-0.6790599544999234,2.272459959238622,smith_effective_occupancy,312,0.43249244841230405,2.844211573911186,comm_degradation,R6_p0,0.4473766097698401,False,contact_only
0.3481319614710314,1.245268043267667,smith_effective_occupancy,312,0.6653904415238394,1.9069564830886694,comm_degradation,R6_p0,0.6292414041179718,True,contact_only
-0.25014991092822597,2.0973556873851114,smith_effective_occupancy,190,0.4564902536463902,2.6452380242486386,comm_degradation,R6_p0,0.5960734856333648,False,post_first_contact_20s
0.6090085793690945,1.238197197087791,smith_effective_occupancy,190,0.6291555072514815,2.0914131284330795,comm_degradation,R6_p0,0.7583172117244846,True,post_first_contact_20s
-2.157809457838323,2.4909052477889557,smith_effective_occupancy,35,0.6895220638183768,2.812297522948925,comm_degradation,R6_p0,0.9737169644700207,False,post_first_contact_40s
-0.9270174438873665,1.2601132338379988,smith_effective_occupancy,35,0.8479567205005748,1.574810632212994,comm_degradation,R6_p0,1.0620583752750112,True,post_first_contact_40s
-3.1796262218154308,3.7949816784817436,smith,1203,0.16332289656650756,4.49755922073316,load_sweep,rho0.5,0.2365900893623111,False,all
-1.9008272894360125,2.5161827461023263,smith,1203,0.3129664450771783,3.1259279888158154,load_sweep,rho0.5,0.3766523236474484,True,all
-1.2561064502392614,2.4398445390212466,smith,1139,0.31554446262580627,3.328629428997691,load_sweep,rho0.5,0.3725114225244653,False,contact_only
0.0995801354200587,1.0841579533619266,smith,1139,0.6948313219074772,1.68959194411284,load_sweep,rho0.5,0.6704929080604685,True,contact_only
-0.24125798484575794,2.0644701023895915,smith,711,0.3590782206174834,2.7909642366412406,load_sweep,rho0.5,0.5197883865808277,False,post_first_contact_20s
0.6409359408540275,1.182276176689806,smith,711,0.591422260501727,2.0791562946352107,load_sweep,rho0.5,0.7429249685948588,True,post_first_contact_20s
-1.3163674500008289,2.018621887521609,smith,142,0.4413950386981067,2.724774569914604,load_sweep,rho0.5,0.727720802546513,False,post_first_contact_40s
-0.3061954060859124,1.0084498436066927,smith,142,0.7776488682738709,1.4620100911347615,load_sweep,rho0.5,0.9773039133887605,True,post_first_contact_40s
-2.758881422699126,3.7477059030748596,smith_no_prices,357,0.06060958552964224,4.589539443020022,load_sweep,rho0.5,0.1327341275520653,False,all
-1.5869161314919717,2.5757406118677046,smith_no_prices,357,0.12700664372349613,3.3317573547061587,load_sweep,rho0.5,0.23294839759707114,True,all
-0.7104676801533176,2.540271894370471,smith_no_prices,335,0.24766853175562276,3.5702348954055187,load_sweep,rho0.5,0.3091027760108271,False,contact_only
0.5747200414557553,1.2550841727613988,smith_no_prices,335,0.6232750474986108,1.9726847271395014,load_sweep,rho0.5,0.6371843864572109,True,contact_only
0.47874083903020004,2.4191975193316066,smith_no_prices,193,0.2802778056324763,3.245971950781072,load_sweep,rho0.5,0.4111084485635612,False,post_first_contact_20s
1.2708392681782077,1.6270990901835993,smith_no_prices,193,0.479199515203928,2.647615446975361,load_sweep,rho0.5,0.6360327193403714,True,post_first_contact_20s
-1.1205605203450757,2.313933140806745,smith_no_prices,19,0.333790287680388,3.113942084520106,load_sweep,rho0.5,0.5645235065281878,False,post_first_contact_40s
-0.047702756380632476,1.2410753768423022,smith_no_prices,19,0.6530901476490212,1.8540502764752291,load_sweep,rho0.5,0.9191506393383265,True,post_first_contact_40s
-3.6562789517480265,3.66617269152409,smith_no_integer,198,0.3600591068852229,4.370337423448642,load_sweep,rho0.5,0.46951318970644673,False,all
-2.0681530818373655,2.078046821613429,smith_no_integer,198,0.7623465814775265,2.469716502284518,load_sweep,rho0.5,0.7229598117703988,True,all
-2.234476465575128,2.297430380201977,smith_no_integer,188,0.39588796326000975,3.2626650078360417,load_sweep,rho0.5,0.508715563769647,False,contact_only
-0.6520344043448477,0.7149883189716967,smith_no_integer,188,0.9000827281022817,1.0922126980098394,load_sweep,rho0.5,0.8407347685601719,True,contact_only
-1.3622157603735328,1.5610345218154766,smith_no_integer,131,0.6382793935409495,2.1986625140247598,load_sweep,rho0.5,0.8258542017775418,False,post_first_contact_20s
-0.3599499143281444,0.5587686757700882,smith_no_integer,131,0.8687039805460878,1.0640649822419281,load_sweep,rho0.5,1.0055997595839512,True,post_first_contact_20s
-0.8683609211611972,1.083773274626993,smith_no_integer,55,0.8250023558658016,1.4447899465496372,load_sweep,rho0.5,1.1023849040821776,False,post_first_contact_40s
-0.49333294546551415,0.7087452989313099,smith_no_integer,55,0.9172410127334873,0.9503621932029302,load_sweep,rho0.5,1.0983858644804276,True,post_first_contact_40s
-3.4019103157187582,3.905448344651745,smith_effective_occupancy,314,0.24683751053840697,4.4833684070470365,load_sweep,rho0.5,0.2961684883825393,False,all
-2.042693623613054,2.5462316525460404,smith_effective_occupancy,314,0.4059434147485298,3.061163509790975,load_sweep,rho0.5,0.42974529237514786,True,all
-1.5136110218820313,2.4974150373127424,smith_effective_occupancy,297,0.35373402738465154,3.261699353090264,load_sweep,rho0.5,0.40940664611941185,False,contact_only
-0.023693229002852662,1.007497244433564,smith_effective_occupancy,297,0.7425384197935274,1.552553845138508,load_sweep,rho0.5,0.6960351320159285,True,contact_only
-0.5288020937948947,2.030408730580357,smith_effective_occupancy,183,0.42579461970870924,2.63183573310854,load_sweep,rho0.5,0.6159398970987937,False,post_first_contact_20s
0.4954369250661792,1.006169711719283,smith_effective_occupancy,183,0.6947817706165658,1.7914024825121413,load_sweep,rho0.5,0.8415913916531218,True,post_first_contact_20s
-2.078174823305207,3.2109516038374073,smith_effective_occupancy,32,0.1604280357308574,3.799549843243965,load_sweep,rho0.5,0.44484007960773986,False,post_first_contact_40s
-0.35032962292870656,1.4831064034609065,smith_effective_occupancy,32,0.5797239718467831,2.0066019095746674,load_sweep,rho0.5,0.9899131365257926,True,post_first_contact_40s
-2.0635656220559855,3.2384628755991804,smith,1390,0.09239631550037497,3.889606439895176,load_sweep,rho1.0,0.1832296178014014,False,all
-1.452276340960517,2.627173594503712,smith,1390,0.13150068233079037,3.3490287010706243,load_sweep,rho1.0,0.23269156979928937,True,all
0.010605404124512111,2.0638645691942283,smith,1315,0.41811305546868627,2.6206814821905695,load_sweep,rho1.0,0.46771206994187514,False,contact_only
0.6421874013694331,1.4322825719493075,smith,1315,0.5759475418316233,2.159254861405439,load_sweep,rho1.0,0.5930713786818964,True,contact_only
0.4700776925996802,2.192156159846752,smith,799,0.3317676330947825,2.8826582952356308,load_sweep,rho1.0,0.5197350952718361,False,post_first_contact_20s
0.997544543135317,1.664689309311115,smith,799,0.45105802600584366,2.6436021183641945,load_sweep,rho1.0,0.6296038272847803,True,post_first_contact_20s
-1.4123131272185616,2.070275582571785,smith,166,0.5144971025075861,2.6409237859375256,load_sweep,rho1.0,0.8641594282029927,False,post_first_contact_40s
-0.5862047426191431,1.244167197972367,smith,166,0.6287810358810094,2.043724949362378,load_sweep,rho1.0,0.8774014558302395,True,post_first_contact_40s
-1.2754760915522567,3.0676446995427904,smith_no_prices,416,0.0016345843095616486,3.918558019491153,load_sweep,rho1.0,0.023980089631073193,False,all
-0.9252479588416487,2.7174165668321826,smith_no_prices,416,0.0035824619473223684,3.630631499750793,load_sweep,rho1.0,0.03772366109090412,True,all
0.9535642072861132,2.0937328839109743,smith_no_prices,392,0.38217960038367105,2.7593157257493437,load_sweep,rho1.0,0.46632844940184165,False,contact_only
1.296068498675693,1.7512285925213948,smith_no_prices,392,0.4965986081562107,2.522359198692679,load_sweep,rho1.0,0.5721635764156731,True,contact_only
1.6259732563811717,2.6495438073473134,smith_no_prices,217,0.21312775267607165,3.442969589290294,load_sweep,rho1.0,0.40910781284948505,False,post_first_contact_20s
1.8891259585152718,2.386391105213213,smith_no_prices,217,0.28719888855895614,3.3637024846632824,load_sweep,rho1.0,0.48537351312088717,True,post_first_contact_20s
-0.4189645054380353,2.9531865537714,smith_no_prices,22,0.11190231233414483,3.7632579610773544,load_sweep,rho1.0,0.3655177614681298,False,post_first_contact_40s
0.2195483603582253,2.314673687975139,smith_no_prices,22,0.21224103481720336,3.4460151735908884,load_sweep,rho1.0,0.48038813417308723,True,post_first_contact_40s
-3.0478100797901977,3.051746381231847,smith_no_integer,223,0.6317700517788881,3.44984913029222,load_sweep,rho1.0,0.6888051179978105,False,all
-2.141415902390705,2.1453522038323545,smith_no_integer,223,0.766908823882375,2.525662441705808,load_sweep,rho1.0,0.7269329880239599,True,all
-1.6395682367693567,1.7142380849180494,smith_no_integer,217,0.7458733289502628,2.118163054241633,load_sweep,rho1.0,0.817260377614592,False,contact_only
-0.7063284499729137,0.7809982981216061,smith_no_integer,217,0.8881269775298618,1.178387470128615,load_sweep,rho1.0,0.8398511475569245,True,contact_only
-1.1662752059094292,1.296552793985045,smith_no_integer,159,0.8713261003822463,1.6143915680178642,load_sweep,rho1.0,1.098863022138336,False,post_first_contact_20s
-0.47511124575722036,0.605388833832836,smith_no_integer,159,0.9243571121659965,0.9819806824352675,load_sweep,rho1.0,1.0776909255430622,True,post_first_contact_20s
-1.2155503420073468,1.3358915916353509,smith_no_integer,72,0.8634102043375299,1.6713834088564925,load_sweep,rho1.0,1.1007462296635293,False,post_first_contact_40s
-0.6684233892887281,0.7887646389167321,smith_no_integer,72,0.9243384564767285,1.0835827780650655,load_sweep,rho1.0,1.0688227585466796,True,post_first_contact_40s
-2.408915216775927,3.409063033641027,smith_effective_occupancy,357,0.14271177491432208,3.994941015846577,load_sweep,rho1.0,0.2212227876685376,False,all
-1.5939403925871993,2.5940882094523,smith_effective_occupancy,357,0.20154963486570976,3.249439570703934,load_sweep,rho1.0,0.2845185351231783,True,all
-0.3264421424595593,2.1907761703640967,smith_effective_occupancy,335,0.41593798667577453,2.700439949096365,load_sweep,rho1.0,0.4592706085290808,False,contact_only
0.52191614157516,1.3424178863293768,smith_effective_occupancy,335,0.609435898098335,2.058534759323642,load_sweep,rho1.0,0.6096354397061324,True,contact_only
0.2453592090971206,2.18606942948461,smith_effective_occupancy,210,0.3940469390712903,2.7770456592463364,load_sweep,rho1.0,0.5678007279680441,False,post_first_contact_20s
0.9755793765820259,1.4558492619997048,smith_effective_occupancy,210,0.5670806555352157,2.3944091460856973,load_sweep,rho1.0,0.7169429867591347,True,post_first_contact_20s
-2.169221161183264,2.53863743993647,smith_effective_occupancy,34,0.5461855617612311,2.8667082788552216,load_sweep,rho1.0,0.9176293492391192,False,post_first_contact_40s
-0.8805778955708327,1.2499941743240388,smith_effective_occupancy,34,0.7009740688044941,1.7514762116355442,load_sweep,rho1.0,0.9973302590686796,True,post_first_contact_40s
-1.6710719862840855,3.19368096991333,smith,1382,0.05224913689163102,3.8555226698631717,load_sweep,rho1.7,0.13972627693396333,False,all
-1.1662525917563913,2.688861575385636,smith,1382,0.07739460832922263,3.4502046214857267,load_sweep,rho1.7,0.17869504982503787,True,all
0.402164566539196,2.1334449887442006,smith,1289,0.3935601051988298,2.709313653931584,load_sweep,rho1.7,0.45057569042032564,False,contact_only
0.92912581262723,1.6064837426561662,smith,1289,0.5277348814086724,2.3853192328867534,load_sweep,rho1.7,0.5588284482493622,True,contact_only
0.7450357482234559,2.3384822607108,smith,779,0.28979120764622734,3.0600882311973043,load_sweep,rho1.7,0.4644792227703508,False,post_first_contact_20s
1.2500212770473236,1.8334967318869324,smith,779,0.4053038579896864,2.8446474258469876,load_sweep,rho1.7,0.5773192703621263,True,post_first_contact_20s
-1.327349621326332,2.011522148873989,smith,146,0.474927614959314,2.645908911499174,load_sweep,rho1.7,0.7954509805862093,False,post_first_contact_40s
-0.58404172862466,1.2682142561723166,smith,146,0.5753688407790762,2.1384706605399004,load_sweep,rho1.7,0.8278478486839386,True,post_first_contact_40s
-1.023377856487186,3.0421232097560544,smith_no_prices,425,0.002175465713384672,3.863588527221921,load_sweep,rho1.7,0.02888484465180548,False,all
-0.7281502235800619,2.74689557684893,smith_no_prices,425,0.004077973177545657,3.6479950466421376,load_sweep,rho1.7,0.041400070399510554,True,all
1.0684262808423401,2.119931201248934,smith_no_prices,401,0.3805213030357414,2.794289324193201,load_sweep,rho1.7,0.4688188155001868,False,contact_only
1.365854681056768,1.8225028010345061,smith_no_prices,401,0.4704546382653586,2.6265957710180983,load_sweep,rho1.7,0.5531519452418054,True,contact_only
1.7187681549024072,2.5433226099379938,smith_no_prices,223,0.29738868081561853,3.3203197784831335,load_sweep,rho1.7,0.48689382194333536,False,post_first_contact_20s
2.0111234389790082,2.2509673258613927,smith_no_prices,223,0.3895677212009351,3.228832245296029,load_sweep,rho1.7,0.5788573156014516,True,post_first_contact_20s
-0.20654885454914776,2.8025007176512085,smith_no_prices,17,0.012229621410532077,3.7937637617306503,load_sweep,rho1.7,0.12698606262685158,False,post_first_contact_40s
0.2874667239769283,2.3084851391251324,smith_no_prices,17,0.03725693633072902,3.6116394515269135,load_sweep,rho1.7,0.22315158663181403,True,post_first_contact_40s
-3.0048183832257647,3.0178469479467775,smith_no_integer,214,0.6390985297575054,3.401168252476811,load_sweep,rho1.7,0.7273805791607838,False,all
-2.170844543558184,2.1838731082791973,smith_no_integer,214,0.7245150038578869,2.6155126308671406,load_sweep,rho1.7,0.7268718524813773,True,all
-1.6046534774265806,1.6827620180898963,smith_no_integer,196,0.7929506286020558,1.9848287039468084,load_sweep,rho1.7,0.8922639542470914,False,contact_only
-0.698645024298441,0.776753564961757,smith_no_integer,196,0.9086783068761485,1.0950189871840006,load_sweep,rho1.7,0.8638491796148459,True,contact_only
-1.2608123355289138,1.4086970640616825,smith_no_integer,147,0.8322543834384276,1.7475594691937302,load_sweep,rho1.7,1.084974219862404,False,post_first_contact_20s
-0.47875693738665587,0.6266416659194245,smith_no_integer,147,0.9021644852457071,1.0377945449209531,load_sweep,rho1.7,1.0524597459705853,True,post_first_contact_20s
-1.119192301092681,1.3140029703604936,smith_no_integer,69,0.8157793045967404,1.7051990221364812,load_sweep,rho1.7,1.1425109775910556,False,post_first_contact_40s
-0.6354192973869061,0.8302299666547187,smith_no_integer,69,0.8773383360504208,1.2320212711757124,load_sweep,rho1.7,1.1187720371752643,True,post_first_contact_40s
-1.7945655237656697,3.3533340545155297,smith_effective_occupancy,357,0.06082372002028047,3.9618708296503446,load_sweep,rho1.7,0.13960295990129287,False,all
-1.1525771212778022,2.7113456520276618,smith_effective_occupancy,357,0.09092940407068595,3.423154803318445,load_sweep,rho1.7,0.1836356814298418,True,all
0.4397088163085475,2.3228073263286984,smith_effective_occupancy,326,0.3831588826181176,2.8710132025735784,load_sweep,rho1.7,0.4135482132677586,False,contact_only
1.0830223953763398,1.6794937472609062,smith_effective_occupancy,326,0.537049375215698,2.4722670783508462,load_sweep,rho1.7,0.5404329554652125,True,contact_only
0.7153257267334677,2.5911333372869056,smith_effective_occupancy,188,0.2443840068288642,3.2593866452557125,load_sweep,rho1.7,0.41146225277945836,False,post_first_contact_20s
1.3467265146912242,1.95973254932915,smith_effective_occupancy,188,0.38704895626880376,2.960064875232243,load_sweep,rho1.7,0.5545049446618747,True,post_first_contact_20s
-2.1245235238332736,2.725997897490541,smith_effective_occupancy,29,0.4213292132550954,3.239181997511526,load_sweep,rho1.7,0.7520274393376777,False,post_first_contact_40s
-0.8094284722791869,1.4109028459364543,smith_effective_occupancy,29,0.5704227006369429,2.252777029054007,load_sweep,rho1.7,0.808315423774324,True,post_first_contact_40s
-2.458691254754161,3.3371045015424534,smith,2586,0.1690220825609512,3.906288708955494,nominal_flow,rho0.7,0.24174125868261453,False,all
-1.5351563152972203,2.413569562085513,smith,2586,0.25805541888769434,3.0346548856667974,nominal_flow,rho0.7,0.32503552820393855,True,all
-0.5899219977043528,2.12873613284231,smith,2493,0.4263260217432612,2.6708915050420647,nominal_flow,rho0.7,0.4821771084235474,False,contact_only
0.39669359755576306,1.142120537582194,smith,2493,0.6787922965970021,1.7884919611243866,nominal_flow,rho0.7,0.6757486981081073,True,contact_only
-0.2316807941285579,2.0401320828994542,smith,1428,0.39543161787460746,2.671134742117446,nominal_flow,rho0.7,0.5723217848152087,False,post_first_contact_20s
0.6092865099420461,1.1991647788288504,smith,1428,0.5996095390959343,2.0795284255857025,nominal_flow,rho0.7,0.7590981985775637,True,post_first_contact_20s
-1.4185457966368042,1.9989997846209735,smith,267,0.558908277290753,2.5279444544097553,nominal_flow,rho0.7,0.9222327939150202,False,post_first_contact_40s
-0.49897033919307376,1.079424327177243,smith,267,0.7724420590574614,1.5810694287108709,nominal_flow,rho0.7,1.0418515354390403,True,post_first_contact_40s
-1.8804467709973636,3.1161571024020462,smith_no_prices,811,0.0529009591306705,3.809405292261915,nominal_flow,rho0.7,0.12531175479189052,False,all
-1.2178892302579922,2.4535995616626742,smith_no_prices,811,0.09429404546565168,3.176280605532068,nominal_flow,rho0.7,0.18386876288461232,True,all
0.09262005565088229,2.0748583727883934,smith_no_prices,786,0.374518750492857,2.7323334763762954,nominal_flow,rho0.7,0.4520818928356187,False,contact_only
0.7982772066083751,1.3692012218309004,smith_no_prices,786,0.6002292013632218,2.082936383117571,nominal_flow,rho0.7,0.6437892384567019,True,contact_only
0.49699078363463023,2.123832117312127,smith_no_prices,425,0.29759369070213826,2.926177126781907,nominal_flow,rho0.7,0.4921419142442098,False,post_first_contact_20s
1.07027835333235,1.550544547614407,smith_no_prices,425,0.4864223943291368,2.4881467577539147,nominal_flow,rho0.7,0.6828980008908354,True,post_first_contact_20s
-1.3130804474847544,2.5692759795858886,smith_no_prices,42,0.25260746405095946,3.3964316846133795,nominal_flow,rho0.7,0.6545652958700556,False,post_first_contact_40s
-0.27476618585140977,1.5309617179525443,smith_no_prices,42,0.5549278227529164,2.329854109512211,nominal_flow,rho0.7,0.9583168643540732,True,post_first_contact_40s
-3.1506636965128725,3.1676925681967902,smith_no_integer,370,0.5761481419419846,3.646419682934531,nominal_flow,rho0.7,0.6221360915603207,False,all
-1.949950779828762,1.9669796515126794,smith_no_integer,370,0.8113210101500876,2.303819771141129,nominal_flow,rho0.7,0.7444509979708734,True,all
-1.864592417270438,1.9352300940106368,smith_no_integer,362,0.7012033132009587,2.3857786431569195,nominal_flow,rho0.7,0.7641362251665371,False,contact_only
-0.6087662624915634,0.6794039392317623,smith_no_integer,362,0.9248311720816453,0.992761023908171,nominal_flow,rho0.7,0.8556345938142382,True,contact_only
-1.3533163795758518,1.491417897432169,smith_no_integer,246,0.8094205331645282,1.8636569366854545,nominal_flow,rho0.7,1.0188898115885072,False,post_first_contact_20s
-0.4097500882682542,0.5478516061245712,smith_no_integer,246,0.9241811131570651,0.9217131330900034,nominal_flow,rho0.7,1.0648305689254904,True,post_first_contact_20s
-1.2209216465059125,1.4322435001254628,smith_no_integer,100,0.8356244342077156,1.7788134392318977,nominal_flow,rho0.7,1.1599930841115493,False,post_first_contact_40s
-0.641576541353649,0.8528983949731992,smith_no_integer,100,0.894804365750559,1.2124434922309593,nominal_flow,rho0.7,1.110189959286009,True,post_first_contact_40s
-2.8555142343143376,3.6539148806677426,smith_effective_occupancy,649,0.2210974161291741,4.117329259808883,nominal_flow,rho0.7,0.27996270355137565,False,all
-1.6187273249548513,2.417127971308256,smith_effective_occupancy,649,0.3230541778278788,3.0052442259177834,nominal_flow,rho0.7,0.36757635102978603,True,all
-1.0118588272378823,2.374258024811574,smith_effective_occupancy,619,0.44282374776618283,2.819271300659225,nominal_flow,rho0.7,0.4807326420947471,False,contact_only
0.31161541077029686,1.0507837868033947,smith_effective_occupancy,619,0.7380641035476567,1.6409320581671833,nominal_flow,rho0.7,0.696169384565569,True,contact_only
-0.6275098069917165,2.2105499451323403,smith_effective_occupancy,335,0.42662336479708374,2.7388156612070764,nominal_flow,rho0.7,0.5884729266690474,False,post_first_contact_20s
0.5113089560810046,1.071731182059619,smith_effective_occupancy,335,0.659092658502507,1.945447739951682,nominal_flow,rho0.7,0.7896661015169467,True,post_first_contact_20s
-1.7579383113352332,2.548627232481176,smith_effective_occupancy,48,0.39629734932376515,2.878989774511401,nominal_flow,rho0.7,0.7155035433889883,False,post_first_contact_40s
-0.4689460271302512,1.2596349482761933,smith_effective_occupancy,48,0.7124462199143835,1.5718459262722244,nominal_flow,rho0.7,0.9643642102573001,True,post_first_contact_40s
-3.62400840762471,3.914852699154386,smith,855,0.19469680336357464,4.563934680023228,nominal_flow_big,rho0.7_L30,0.24527425784623158,False,all
-2.597685239994352,2.888529531524029,smith,855,0.2827228860578411,3.5868573982859506,nominal_flow_big,rho0.7_L30,0.3109560547690091,True,all
-1.3333343438927732,2.2191577633385555,smith,735,0.39638111384172503,2.9525414777989227,nominal_flow_big,rho0.7_L30,0.45249411884934027,False,contact_only
-0.22395143221228955,1.109774851658072,smith,735,0.6618342716608008,1.7550272683133823,nominal_flow_big,rho0.7_L30,0.6580238849556106,True,contact_only
-0.9485110189618329,2.0438534683608856,smith,657,0.41689187888052015,2.7590034436587993,nominal_flow_big,rho0.7_L30,0.5569056331079876,False,post_first_contact_20s
0.06086795126278816,1.0344744981362644,smith,657,0.6398779933966188,1.8250092184815199,nominal_flow_big,rho0.7_L30,0.7660291500876143,True,post_first_contact_20s
-0.9625353815443365,1.9283739388147878,smith,500,0.4728649102742506,2.5677664364746575,nominal_flow_big,rho0.7_L30,0.6271163174158902,False,post_first_contact_40s
-0.046200227949001145,1.0120387852194523,smith,500,0.6610407827563923,1.753097475451351,nominal_flow_big,rho0.7_L30,0.8079971105716215,True,post_first_contact_40s
-3.3600067035367283,3.7920283678290385,smith_no_prices,227,0.07363080279292755,4.584161114328019,nominal_flow_big,rho0.7_L30,0.13600677481027554,False,all
-2.521931575311397,2.953953239603707,smith_no_prices,227,0.11045314788138227,3.783582910444158,nominal_flow_big,rho0.7_L30,0.17978359153677043,True,all
-0.759985795929192,2.0976428673785845,smith_no_prices,190,0.35394160119617135,2.999597855647027,nominal_flow_big,rho0.7_L30,0.4083177269853745,False,contact_only
0.15332373904611046,1.1843333324032816,smith_no_prices,190,0.6146586652106609,1.8822181322189704,nominal_flow_big,rho0.7_L30,0.63950476769099,True,contact_only
-0.22987020893549437,2.013114949111316,smith_no_prices,167,0.36290564295395655,2.894733585408608,nominal_flow_big,rho0.7_L30,0.48259083682483633,False,post_first_contact_20s
0.5726966487998935,1.2105480913759286,smith_no_prices,167,0.6087893858653054,2.019009597148808,nominal_flow_big,rho0.7_L30,0.7298772925386653,True,post_first_contact_20s
-0.04752883816684388,1.9600668152406577,smith_no_prices,119,0.37833381272845457,2.7177845244610346,nominal_flow_big,rho0.7_L30,0.5315499887532011,False,post_first_contact_40s
0.5818581108030279,1.330679866270786,smith_no_prices,119,0.5552303672604337,2.1575501981352403,nominal_flow_big,rho0.7_L30,0.7125003646743778,True,post_first_contact_40s
-3.5311103640349244,3.5458799432467254,smith_no_integer,200,0.4574943389697782,4.038502850038515,nominal_flow_big,rho0.7_L30,0.49718070522413665,False,all
-2.5006209804586312,2.515390559670432,smith_no_integer,200,0.6312445219531384,3.021215234225304,nominal_flow_big,rho0.7_L30,0.5606933943486713,True,all
-1.7266633929604565,1.8688119196147628,smith_no_integer,179,0.6345202520239315,2.341446730402608,nominal_flow_big,rho0.7_L30,0.7044427669610578,False,contact_only
-0.7820647813359927,0.9242133079902988,smith_no_integer,179,0.8057629006346027,1.428095454346282,nominal_flow_big,rho0.7_L30,0.762487105409435,True,contact_only
-1.4935238686923726,1.7089052181223405,smith_no_integer,163,0.663831319855088,2.190201997646201,nominal_flow_big,rho0.7_L30,0.8526370575153978,False,post_first_contact_20s
-0.5908774756730004,0.8062588251029688,smith_no_integer,163,0.8052017507656779,1.3440883587430597,nominal_flow_big,rho0.7_L30,0.9126701809753562,True,post_first_contact_20s
-1.3771516883893418,1.6856717866947213,smith_no_integer,136,0.6510351626553135,2.1750148952820783,nominal_flow_big,rho0.7_L30,0.8428547932079969,False,post_first_contact_40s
-0.5482897287900941,0.8568098270954737,smith_no_integer,136,0.7865956862329868,1.401006804494343,nominal_flow_big,rho0.7_L30,0.9294423162608528,True,post_first_contact_40s
-4.0867560645088075,4.345590147593426,smith_effective_occupancy,195,0.26447854493602907,4.90799932177765,nominal_flow_big,rho0.7_L30,0.27839433595046603,False,all
-2.8148836353820115,3.0737177184666296,smith_effective_occupancy,195,0.3283880620410654,3.712666650750804,nominal_flow_big,rho0.7_L30,0.3326534403763762,True,all
-1.888343752333562,2.6328153601533963,smith_effective_occupancy,164,0.3499068983216572,3.3282577424970095,nominal_flow_big,rho0.7_L30,0.42380152209087646,False,contact_only
-0.3667388538591095,1.1112104616789436,smith_effective_occupancy,164,0.6540177940828551,1.8171690508618525,nominal_flow_big,rho0.7_L30,0.6433896297532332,True,contact_only
-1.4943141142024081,2.264656623687238,smith_effective_occupancy,151,0.4670255446471544,2.844614231680553,nominal_flow_big,rho0.7_L30,0.634722104612407,False,post_first_contact_20s
-0.14109824122479256,0.9114407507096224,smith_effective_occupancy,151,0.6759791374513704,1.733962745508452,nominal_flow_big,rho0.7_L30,0.8346545089522389,True,post_first_contact_20s
-1.643825985926483,2.054757730757744,smith_effective_occupancy,114,0.5974339009828746,2.5935634696814973,nominal_flow_big,rho0.7_L30,0.7577184954424259,False,post_first_contact_40s
-0.32376721546255444,0.7346989602938154,smith_effective_occupancy,114,0.7979061389387574,1.3687361237479396,nominal_flow_big,rho0.7_L30,0.956296766829151,True,post_first_contact_40s
-2.005036300278076,3.066831100546632,smith,2434,0.16789254069954906,3.600723543088372,robot_failures,fail4,0.2558020442874672,False,all
-1.279970630146507,2.3417654304150632,smith,2434,0.23894676176498353,2.9508814418614104,robot_failures,fail4,0.32618889033609827,True,all
-0.3102320618924408,2.0225431166272076,smith,2351,0.4356721029731285,2.4957662636742337,robot_failures,fail4,0.5033807654670889,False,contact_only
0.465827845850029,1.2464832088847375,smith,2351,0.6126403316940963,1.9546043887804587,robot_failures,fail4,0.6402616655942878,True,contact_only
0.21602228605956791,2.0240283645914827,smith,1405,0.39339058132917903,2.6977060080437396,robot_failures,fail4,0.5633129082010842,False,post_first_contact_20s
0.8026302601277182,1.4374203905233318,smith,1405,0.4957732538263073,2.443572253328895,robot_failures,fail4,0.6732287861787327,True,post_first_contact_20s
-0.6220689554904089,1.818224823420635,smith,369,0.4845293653961693,2.341866489534846,robot_failures,fail4,0.7332467906219153,False,post_first_contact_40s
-0.07567492142727629,1.2718307893575025,smith,369,0.583950057362413,1.9900188138409471,robot_failures,fail4,0.8065540610029772,True,post_first_contact_40s
-1.3013973303473825,2.8289648882724436,smith_no_prices,756,0.05826394451674466,3.4529615574691896,robot_failures,fail4,0.14894769278181613,False,all
-0.8354579379530216,2.3630254958780825,smith_no_prices,756,0.0884208841973031,3.065313407117801,robot_failures,fail4,0.19501299085169563,True,all
0.46064851458242323,1.995313120372214,smith_no_prices,734,0.3925688460345228,2.5608160506725652,robot_failures,fail4,0.4930992768211493,False,contact_only
0.947189467032182,1.508772167922455,smith_no_prices,734,0.5326925647972409,2.2639309777274117,robot_failures,fail4,0.6121362603761421,True,contact_only
