scenario_generator,method,method_label,method_family,method_scope,method_ownership,method_variant,method_comparison_group,method_training_type,method_execution_model,method_communication_pattern,method_trainable_parameters,method_training_parameters,method_tuned_parameters,method_training_episodes,method_train_seed_count,method_validation_seed_count,method_test_seed_count,method_uses_neural_policy,method_uses_decoder,method_checkpoint_version,method_rollout_action_mode,n,assignment_cost_mean,assignment_cost_std,coalition_success_rate_mean,coalition_success_rate_std,communication_messages_mean,communication_messages_std,demand_satisfaction_ratio_mean,demand_satisfaction_ratio_std,energy_proxy_wh_mean,energy_proxy_wh_std,estimated_arrival_time_s_mean,estimated_arrival_time_s_std,max_assigned_travel_distance_m_mean,max_assigned_travel_distance_m_std,mean_assigned_travel_distance_m_mean,mean_assigned_travel_distance_m_std,optimality_gap_vs_oracle_mean,optimality_gap_vs_oracle_std,priority_regret_mean,priority_regret_std,robots_overassigned_mean,robots_overassigned_std,robots_underassigned_mean,robots_underassigned_std,runtime_ms_mean,runtime_ms_std,served_load_rate_mean,served_load_rate_std,travel_distance_m_mean,travel_distance_m_std
monte_carlo,mappo_recruitment,MAPPO recruitment checkpoint,data_driven,decentralized,proposed,mappo_ctde_quorum_decoder,proposed_data_driven_variation,ctde_ppo_with_bc_warm_start,decentralized_neural_actor_with_quorum_decoder,local_features_plus_centralized_training,4674,9411,12,768,1000,200,200,True,True,sp1-mappo-v5,sampled_policy,3,35.139772914988775,16.058824642245597,0.8666666666666667,0.23094010767585033,8.333333333333334,5.686240703077327,0.8666666666666667,0.23094010767585033,175.69886457494388,80.29412321122801,13.212523221264007,1.949257967898118,8.588140093821606,1.2670176791337764,5.26451449256228,1.2574931214736438,0.0009734341362551105,0.0016860373818157767,0.0,0.0,0.3333333333333333,0.5773502691896258,2.0,3.4641016151377544,38.871466647833586,55.359202789908025,0.8666666666666667,0.23094010767585033,35.139772914988775,16.058824642245597
monte_carlo,oracle_reference,Oracle reference,model_based_oracle,centralized,reference,exact_capacity_feasible_reference,centralized_oracle_reference,none,centralized_exact_reference_replay,centralized_all_robot_load_pairs,0,0,2,0,0,0,0,False,False,,none,3,35.02273911438184,15.917549707322351,0.8666666666666667,0.23094010767585033,30.0,26.153393661244042,0.8666666666666667,0.23094010767585033,175.11369557190923,79.58774853661178,13.087738956029925,1.762012619585686,8.507030321419453,1.1453082027306958,5.252811112501587,1.2639525129622724,0.0,0.0,0.0,0.0,0.3333333333333333,0.5773502691896258,2.0,3.4641016151377544,10.000899977361163,15.499403035956876,0.8666666666666667,0.23094010767585033,35.02273911438184,15.917549707322351
monte_carlo,primal_dual_cardinality_capacity,Primal-dual cardinality capacity,model_based,decentralized,proposed,primal_dual_capacity,proposed_model_based_variation,model_based_tuning_optional,distributed_primal_dual_capacity_rule,local_deficit_capacity_prices,0,0,4,0,0,0,0,False,False,,none,3,42.79438791193178,26.9998637808052,0.7999999999999999,0.34641016151377546,8.333333333333334,5.686240703077327,0.9333333333333332,0.11547005383792512,213.97193955965886,134.999318904026,15.812752144314155,6.287856780827384,10.278288893804202,4.0871069075378,5.637588494240092,1.2265731505299848,0.21733170051814546,0.3752456091480555,0.9166666666666673,1.5877132402714718,0.0,0.0,1.0,1.7320508075688772,1.031099973867337,0.805149221627868,0.7999999999999999,0.34641016151377546,42.79438791193178,26.9998637808052
monte_carlo,primal_dual_wrench_market,Primal-dual wrench market,model_based,decentralized,proposed,primal_dual_wrench_proxy,proposed_model_based_variation,model_based_tuning_optional,distributed_primal_dual_wrench_rule,local_deficit_capacity_wrench_prices,0,0,5,0,0,0,0,False,False,,none,3,42.79438791193178,26.9998637808052,0.7999999999999999,0.34641016151377546,8.333333333333334,5.686240703077327,0.9333333333333332,0.11547005383792512,213.97193955965886,134.999318904026,15.812752144314155,6.287856780827384,10.278288893804202,4.0871069075378,5.637588494240092,1.2265731505299848,0.21733170051814546,0.3752456091480555,0.9166666666666673,1.5877132402714718,0.0,0.0,1.0,1.7320508075688772,1.0167667254184682,0.7664876972630477,0.7999999999999999,0.34641016151377546,42.79438791193178,26.9998637808052
over_demand,centralized_coalition_milp,Centralized coalition oracle,model_based_oracle,centralized,reference,exact_capacity_feasible_coalition,centralized_oracle_reference,none,centralized_exact_subset_slot_search,centralized_all_robot_load_pairs,0,0,2,0,0,0,0,False,False,,none,24,36.229608172500356,9.113821741116766,0.6666666666666666,0.12038585308576921,28.0,4.086031347641994,0.6474537037037037,0.10244893425282747,181.14804086250174,45.56910870558383,15.701967964866824,4.727226717496848,10.206279177163436,3.0726973663729518,5.705494458849301,1.2433799250710873,4.891616189855121e-18,2.39639273653645e-17,0.0,0.0,0.125,0.3378319623460881,3.5416666666666665,1.5316704909195133,2.4399083437553295,1.2132245729538125,0.6666666666666666,0.12038585308576921,36.229608172500356,9.113821741116766
over_demand,greedy_nearest,Greedy nearest,classic,decentralized,baseline,nearest_greedy,classic_decentralized_baseline,none,distributed_greedy_rule,local_robot_load_distances,0,0,0,0,0,0,0,False,False,,none,24,36.56859433947409,8.532277097346226,0.46875,0.18522166508643448,28.0,4.086031347641994,0.7208333333333333,0.058203789905987166,182.84297169737044,42.661385486731135,16.94137488066892,3.979740572807995,11.0118936724348,2.5868313723251966,5.242436647153055,1.081382721171777,0.5359819093277236,0.5293776206650088,1.5862499999999997,1.3127363141296817,0.0,0.0,2.75,0.8469895538599198,0.14170416883037737,0.045830000639462715,0.46875,0.18522166508643448,36.56859433947409,8.532277097346226
over_demand,imitation_oracle,Data-driven imitation oracle,data_driven,decentralized,baseline,oracle_imitation_linear,data_driven_baseline,supervised_oracle_imitation,distributed_linear_score_policy,local_robot_load_features,7,7,1,0,1000,200,200,False,False,sp1-imitation-linear-v1,supervised_or_static,24,34.073721054427374,9.015201832608723,0.40625,0.19241740181630956,28.0,4.086031347641994,0.7040509259259261,0.07684472761538724,170.36860527213688,45.076009163043615,15.074780218533725,3.1913670302029677,9.79860714204692,2.074388569631929,4.982699089668114,1.051300498408737,0.6231420039366647,0.4587260171618321,2.0566666666666666,1.3721473702912166,0.0,0.0,2.9166666666666665,1.017954755408103,0.7679249974898994,0.15296282202267614,0.40625,0.19241740181630956,34.073721054427374,9.015201832608723
over_demand,mappo_recruitment,MAPPO recruitment checkpoint,data_driven,decentralized,proposed,mappo_ctde_quorum_decoder,proposed_data_driven_variation,ctde_ppo_with_bc_warm_start,decentralized_neural_actor_with_quorum_decoder,local_features_plus_centralized_training,4674,9411,12,768,1000,200,200,True,True,sp1-mappo-v5,sampled_policy,24,35.593588425419775,8.617053501983603,0.6666666666666666,0.12038585308576921,28.0,4.086031347641994,0.6474537037037037,0.10244893425282747,177.96794212709884,43.085267509918026,15.606911173065555,4.504343327560536,10.144492262492612,2.9278231629143483,5.543261641475152,1.2315389989027377,0.0030678816946079126,0.014759102070366235,0.00833333333333334,0.02632021320560316,0.20833333333333334,0.5089773777040516,3.5416666666666665,1.5316704909195133,14.88093332348702,4.588143279103802,0.6666666666666666,0.12038585308576921,35.593588425419775,8.617053501983603
over_demand,oracle_reference,Oracle reference,model_based_oracle,centralized,reference,exact_capacity_feasible_reference,centralized_oracle_reference,none,centralized_exact_reference_replay,centralized_all_robot_load_pairs,0,0,2,0,0,0,0,False,False,,none,24,36.229608172500356,9.113821741116766,0.6666666666666666,0.12038585308576921,28.0,4.086031347641994,0.6474537037037037,0.10244893425282747,181.14804086250174,45.56910870558383,15.701967964866824,4.727226717496848,10.206279177163436,3.0726973663729518,5.705494458849301,1.2433799250710873,4.891616189855121e-18,2.39639273653645e-17,0.0,0.0,0.125,0.3378319623460881,3.5416666666666665,1.5316704909195133,2.6932625041808933,1.8160158786722975,0.6666666666666666,0.12038585308576921,36.229608172500356,9.113821741116766
over_demand,primal_dual_cardinality_capacity,Primal-dual cardinality capacity,model_based,decentralized,proposed,primal_dual_capacity,proposed_model_based_variation,model_based_tuning_optional,distributed_primal_dual_capacity_rule,local_deficit_capacity_prices,0,0,4,0,0,0,0,False,False,,none,24,39.661523770223646,8.791506585361812,0.28125,0.18522166508643448,28.0,4.086031347641994,0.7208333333333333,0.058203789905987166,198.30761885111824,43.957532926809066,16.949492202567175,4.035758516140763,11.017169931668663,2.6232430354914964,5.689643053308778,1.1172681031019611,1.0341664452542045,0.5581644036573085,2.922083333333333,1.0518058143091302,0.0,0.0,2.75,0.8469895538599198,0.6555791818148767,0.25455714298097987,0.28125,0.18522166508643448,39.661523770223646,8.791506585361812
over_demand,primal_dual_wrench_market,Primal-dual wrench market,model_based,decentralized,proposed,primal_dual_wrench_proxy,proposed_model_based_variation,model_based_tuning_optional,distributed_primal_dual_wrench_rule,local_deficit_capacity_wrench_prices,0,0,5,0,0,0,0,False,False,,none,24,40.17321024025002,8.339127996037385,0.2708333333333333,0.19388290205725964,28.0,4.086031347641994,0.7208333333333333,0.058203789905987166,200.86605120125012,41.69563998018693,17.584583896783972,3.9300303532823335,11.429979532909584,2.554519729633517,5.757951542506274,1.0272424300879124,1.0719645471510297,0.5674749967878598,3.015416666666667,1.0825653074653445,0.0,0.0,2.75,0.8469895538599198,0.645191675478903,0.29036668906074226,0.2708333333333333,0.19388290205725964,40.17321024025002,8.339127996037385
under_demand,centralized_coalition_milp,Centralized coalition oracle,model_based_oracle,centralized,reference,exact_capacity_feasible_coalition,centralized_oracle_reference,none,centralized_exact_subset_slot_search,centralized_all_robot_load_pairs,0,0,2,0,0,0,0,False,False,,none,24,21.53309664999647,9.377114255586774,1.0,0.0,21.0,3.064523510731495,1.0,0.0,107.66548324998234,46.88557127793386,11.083866380079096,4.173309252128158,7.204513147051412,2.7126510138833027,4.704785894666116,1.5462125750737514,0.0,0.0,0.0,0.0,0.2916666666666667,0.6240935455708451,0.0,0.0,2.922979178644406,1.4948608421208367,1.0,0.0,21.53309664999647,9.377114255586774
under_demand,greedy_nearest,Greedy nearest,classic,decentralized,baseline,nearest_greedy,classic_decentralized_baseline,none,distributed_greedy_rule,local_robot_load_distances,0,0,0,0,0,0,0,False,False,,none,24,21.976289569811,9.168601819277676,0.9166666666666666,0.20263958629144294,21.0,3.064523510731495,1.0,0.0,109.88144784905501,45.84300909638838,13.43659296155304,5.218736983193453,8.733785425009478,3.3921790390757445,5.177551878331968,1.7937499678785178,0.12380399275228389,0.23704085106483092,0.4008333333333333,1.0007167721043824,0.0,0.0,0.0,0.0,0.11719166165372978,0.040022992377373355,0.9166666666666666,0.20263958629144294,21.976289569811,9.168601819277676
under_demand,imitation_oracle,Data-driven imitation oracle,data_driven,decentralized,baseline,oracle_imitation_linear,data_driven_baseline,supervised_oracle_imitation,distributed_linear_score_policy,local_robot_load_features,7,7,1,0,1000,200,200,False,False,sp1-imitation-linear-v1,supervised_or_static,24,21.17504572910007,9.203868402177136,0.9166666666666666,0.20263958629144294,21.0,3.064523510731495,1.0,0.0,105.87522864550034,46.01934201088569,12.666796531440257,4.333455418335118,8.233417745436169,2.816746021917827,4.947295704385512,1.6329968337098504,0.11668417638249562,0.23889954119811413,0.4008333333333333,1.0007167721043824,0.0,0.0,0.0,0.0,0.6224791577551514,0.18260688324071245,0.9166666666666666,0.20263958629144294,21.17504572910007,9.203868402177136
under_demand,mappo_recruitment,MAPPO recruitment checkpoint,data_driven,decentralized,proposed,mappo_ctde_quorum_decoder,proposed_data_driven_variation,ctde_ppo_with_bc_warm_start,decentralized_neural_actor_with_quorum_decoder,local_features_plus_centralized_training,4674,9411,12,768,1000,200,200,True,True,sp1-mappo-v5,sampled_policy,24,21.21552449280637,8.936539401794333,1.0,0.0,21.0,3.064523510731495,1.0,0.0,106.07762246403183,44.68269700897166,11.13867444103856,4.167902203725933,7.240138386675066,2.7091364324218565,4.689140874491074,1.541621205168663,0.000143313243955626,0.0005678672153248586,0.0,0.0,0.25,0.6079187588743288,0.0,0.0,13.144195821951143,5.264169150624529,1.0,0.0,21.21552449280637,8.936539401794333
under_demand,oracle_reference,Oracle reference,model_based_oracle,centralized,reference,exact_capacity_feasible_reference,centralized_oracle_reference,none,centralized_exact_reference_replay,centralized_all_robot_load_pairs,0,0,2,0,0,0,0,False,False,,none,24,21.53309664999647,9.377114255586774,1.0,0.0,21.0,3.064523510731495,1.0,0.0,107.66548324998234,46.88557127793386,11.083866380079096,4.173309252128158,7.204513147051412,2.7126510138833027,4.704785894666116,1.5462125750737514,0.0,0.0,0.0,0.0,0.2916666666666667,0.6240935455708451,0.0,0.0,2.8224208363099024,1.1630911045965098,1.0,0.0,21.53309664999647,9.377114255586774
under_demand,primal_dual_cardinality_capacity,Primal-dual cardinality capacity,model_based,decentralized,proposed,primal_dual_capacity,proposed_model_based_variation,model_based_tuning_optional,distributed_primal_dual_capacity_rule,local_deficit_capacity_prices,0,0,4,0,0,0,0,False,False,,none,24,21.534971028963316,9.644248756056538,1.0,0.0,21.0,3.064523510731495,1.0,0.0,107.67485514481659,48.22124378028269,11.724707926921264,4.311098853485391,7.6210601524988215,2.8022142547655045,4.7212165843509535,1.5994985295453974,0.009823002134615516,0.03169404056011742,0.0,0.0,0.25,0.7372097807744856,0.0,0.0,0.49697917226391536,0.2866423087066751,1.0,0.0,21.534971028963316,9.644248756056538
under_demand,primal_dual_wrench_market,Primal-dual wrench market,model_based,decentralized,proposed,primal_dual_wrench_proxy,proposed_model_based_variation,model_based_tuning_optional,distributed_primal_dual_wrench_rule,local_deficit_capacity_wrench_prices,0,0,5,0,0,0,0,False,False,,none,24,21.534971028963316,9.644248756056538,1.0,0.0,21.0,3.064523510731495,1.0,0.0,107.67485514481659,48.22124378028269,11.724707926921264,4.311098853485391,7.6210601524988215,2.8022142547655045,4.7212165843509535,1.5994985295453974,0.009823002134615516,0.03169404056011742,0.0,0.0,0.25,0.7372097807744856,0.0,0.0,0.406149997919177,0.17299640859161736,1.0,0.0,21.534971028963316,9.644248756056538
