experiment_id,scenario_generator,scenario_variant_id,seed,method,method_family,method_scope,method_ownership,method_variant,load_id,status,assigned_capacity_kg,assigned_robot_ids,assigned_robots,capacity_deficit_kg,load_index,mass_kg,method_comparison_group,method_file_tag,method_title,required_capacity_kg,required_robots,reward,robot_deficit,robot_surplus
SP1_MC_smoke,under_demand,under_demand_v00,2000,greedy_nearest,classic,decentralized,baseline,nearest_greedy,load-01,OK,25.0,amr-06,1,0.0,1,22.470640601169922,classic_decentralized_baseline,baseline-classic-decentralized-greedy-nearest,Greedy nearest [baseline | classic | decentralized | nearest_greedy],22.470640601169922,1,1.35,0,0
SP1_MC_smoke,under_demand,under_demand_v02,2001,imitation_oracle,data_driven,decentralized,baseline,oracle_imitation_linear,load-02,OK,50.0,amr-01 amr-06,2,0.0,2,45.82437477156902,data_driven_baseline,baseline-data-driven-decentralized-imitation-oracle,Data-driven imitation oracle [baseline | data_driven | decentralized | oracle_imitation_linear],45.82437477156902,2,1.74,0,0
SP1_MC_smoke,under_demand,under_demand_v02,2001,imitation_oracle,data_driven,decentralized,baseline,oracle_imitation_linear,load-03,OK,25.0,amr-02,1,0.0,3,19.697679646275784,data_driven_baseline,baseline-data-driven-decentralized-imitation-oracle,Data-driven imitation oracle [baseline | data_driven | decentralized | oracle_imitation_linear],19.697679646275784,1,1.4300000000000002,0,0
SP1_MC_smoke,under_demand,under_demand_v02,2001,mappo_recruitment,data_driven,decentralized,proposed,mappo_ctde_quorum_decoder,load-01,OK,25.0,amr-02,1,0.0,1,21.409839364085364,proposed_data_driven_variation,proposed-data-driven-decentralized-mappo-recruitment,MAPPO recruitment checkpoint [proposed | data_driven | decentralized | mappo_ctde_quorum_decoder],21.409839364085364,1,1.35,0,0
SP1_MC_smoke,under_demand,under_demand_v02,2001,mappo_recruitment,data_driven,decentralized,proposed,mappo_ctde_quorum_decoder,load-02,OK,50.0,amr-01 amr-05,2,0.0,2,45.82437477156902,proposed_data_driven_variation,proposed-data-driven-decentralized-mappo-recruitment,MAPPO recruitment checkpoint [proposed | data_driven | decentralized | mappo_ctde_quorum_decoder],45.82437477156902,2,1.74,0,0
SP1_MC_smoke,under_demand,under_demand_v02,2001,mappo_recruitment,data_driven,decentralized,proposed,mappo_ctde_quorum_decoder,load-03,OK,25.0,amr-06,1,0.0,3,19.697679646275784,proposed_data_driven_variation,proposed-data-driven-decentralized-mappo-recruitment,MAPPO recruitment checkpoint [proposed | data_driven | decentralized | mappo_ctde_quorum_decoder],19.697679646275784,1,1.4300000000000002,0,0
SP1_MC_smoke,under_demand,under_demand_v03,2001,greedy_nearest,classic,decentralized,baseline,nearest_greedy,load-01,OK,31.815571802635546,amr-03,1,0.0,1,23.328723766099312,classic_decentralized_baseline,baseline-classic-decentralized-greedy-nearest,Greedy nearest [baseline | classic | decentralized | nearest_greedy],23.328723766099312,1,1.35,0,0
SP1_MC_smoke,under_demand,under_demand_v03,2001,greedy_nearest,classic,decentralized,baseline,nearest_greedy,load-02,OK,32.51247002415092,amr-05,1,0.0,2,21.386050103509383,classic_decentralized_baseline,baseline-classic-decentralized-greedy-nearest,Greedy nearest [baseline | classic | decentralized | nearest_greedy],21.386050103509383,1,1.3900000000000001,0,0
SP1_MC_smoke,under_demand,under_demand_v03,2001,greedy_nearest,classic,decentralized,baseline,nearest_greedy,load-03,OK,56.47166652864911,amr-02 amr-06,2,0.0,3,45.46641583292475,classic_decentralized_baseline,baseline-classic-decentralized-greedy-nearest,Greedy nearest [baseline | classic | decentralized | nearest_greedy],45.46641583292475,2,1.78,0,0
SP1_MC_smoke,under_demand,under_demand_v03,2001,centralized_coalition_milp,model_based_oracle,centralized,reference,exact_capacity_feasible_coalition,load-01,OK,31.815571802635546,amr-03,1,0.0,1,23.328723766099312,centralized_oracle_reference,reference-model-based-oracle-centralized-centralized-coalition-milp,Centralized coalition oracle [reference | model_based_oracle | centralized | exact_capacity_feasible_coalition],23.328723766099312,1,1.35,0,0
SP1_MC_smoke,under_demand,under_demand_v03,2001,centralized_coalition_milp,model_based_oracle,centralized,reference,exact_capacity_feasible_coalition,load-02,OK,32.51247002415092,amr-05,1,0.0,2,21.386050103509383,centralized_oracle_reference,reference-model-based-oracle-centralized-centralized-coalition-milp,Centralized coalition oracle [reference | model_based_oracle | centralized | exact_capacity_feasible_coalition],21.386050103509383,1,1.3900000000000001,0,0
SP1_MC_smoke,under_demand,under_demand_v03,2001,centralized_coalition_milp,model_based_oracle,centralized,reference,exact_capacity_feasible_coalition,load-03,OK,56.47166652864911,amr-02 amr-06,2,0.0,3,45.46641583292475,centralized_oracle_reference,reference-model-based-oracle-centralized-centralized-coalition-milp,Centralized coalition oracle [reference | model_based_oracle | centralized | exact_capacity_feasible_coalition],45.46641583292475,2,1.78,0,0
SP1_MC_smoke,under_demand,under_demand_v03,2001,primal_dual_cardinality_capacity,model_based,decentralized,proposed,primal_dual_capacity,load-01,OK,31.815571802635546,amr-03,1,0.0,1,23.328723766099312,proposed_model_based_variation,proposed-model-based-decentralized-primal-dual-cardinality-capacity,Primal-dual cardinality capacity [proposed | model_based | decentralized | primal_dual_capacity],23.328723766099312,1,1.35,0,0
SP1_MC_smoke,under_demand,under_demand_v03,2001,primal_dual_cardinality_capacity,model_based,decentralized,proposed,primal_dual_capacity,load-02,OK,32.51247002415092,amr-05,1,0.0,2,21.386050103509383,proposed_model_based_variation,proposed-model-based-decentralized-primal-dual-cardinality-capacity,Primal-dual cardinality capacity [proposed | model_based | decentralized | primal_dual_capacity],21.386050103509383,1,1.3900000000000001,0,0
SP1_MC_smoke,under_demand,under_demand_v03,2001,primal_dual_cardinality_capacity,model_based,decentralized,proposed,primal_dual_capacity,load-03,OK,56.47166652864911,amr-02 amr-06,2,0.0,3,45.46641583292475,proposed_model_based_variation,proposed-model-based-decentralized-primal-dual-cardinality-capacity,Primal-dual cardinality capacity [proposed | model_based | decentralized | primal_dual_capacity],45.46641583292475,2,1.78,0,0
SP1_MC_smoke,under_demand,under_demand_v03,2001,primal_dual_wrench_market,model_based,decentralized,proposed,primal_dual_wrench_proxy,load-01,OK,31.815571802635546,amr-03,1,0.0,1,23.328723766099312,proposed_model_based_variation,proposed-model-based-decentralized-primal-dual-wrench-market,Primal-dual wrench market [proposed | model_based | decentralized | primal_dual_wrench_proxy],23.328723766099312,1,1.35,0,0
SP1_MC_smoke,under_demand,under_demand_v03,2001,primal_dual_wrench_market,model_based,decentralized,proposed,primal_dual_wrench_proxy,load-02,OK,32.51247002415092,amr-05,1,0.0,2,21.386050103509383,proposed_model_based_variation,proposed-model-based-decentralized-primal-dual-wrench-market,Primal-dual wrench market [proposed | model_based | decentralized | primal_dual_wrench_proxy],21.386050103509383,1,1.3900000000000001,0,0
SP1_MC_smoke,under_demand,under_demand_v03,2001,primal_dual_wrench_market,model_based,decentralized,proposed,primal_dual_wrench_proxy,load-03,OK,56.47166652864911,amr-02 amr-06,2,0.0,3,45.46641583292475,proposed_model_based_variation,proposed-model-based-decentralized-primal-dual-wrench-market,Primal-dual wrench market [proposed | model_based | decentralized | primal_dual_wrench_proxy],45.46641583292475,2,1.78,0,0
SP1_MC_smoke,under_demand,under_demand_v03,2001,imitation_oracle,data_driven,decentralized,baseline,oracle_imitation_linear,load-01,OK,31.815571802635546,amr-03,1,0.0,1,23.328723766099312,data_driven_baseline,baseline-data-driven-decentralized-imitation-oracle,Data-driven imitation oracle [baseline | data_driven | decentralized | oracle_imitation_linear],23.328723766099312,1,1.35,0,0
SP1_MC_smoke,under_demand,under_demand_v03,2001,imitation_oracle,data_driven,decentralized,baseline,oracle_imitation_linear,load-02,OK,32.51247002415092,amr-05,1,0.0,2,21.386050103509383,data_driven_baseline,baseline-data-driven-decentralized-imitation-oracle,Data-driven imitation oracle [baseline | data_driven | decentralized | oracle_imitation_linear],21.386050103509383,1,1.3900000000000001,0,0
SP1_MC_smoke,under_demand,under_demand_v03,2001,imitation_oracle,data_driven,decentralized,baseline,oracle_imitation_linear,load-03,OK,56.47166652864911,amr-02 amr-06,2,0.0,3,45.46641583292475,data_driven_baseline,baseline-data-driven-decentralized-imitation-oracle,Data-driven imitation oracle [baseline | data_driven | decentralized | oracle_imitation_linear],45.46641583292475,2,1.78,0,0
SP1_MC_smoke,under_demand,under_demand_v03,2001,mappo_recruitment,data_driven,decentralized,proposed,mappo_ctde_quorum_decoder,load-01,OK,31.815571802635546,amr-03,1,0.0,1,23.328723766099312,proposed_data_driven_variation,proposed-data-driven-decentralized-mappo-recruitment,MAPPO recruitment checkpoint [proposed | data_driven | decentralized | mappo_ctde_quorum_decoder],23.328723766099312,1,1.35,0,0
SP1_MC_smoke,under_demand,under_demand_v03,2001,mappo_recruitment,data_driven,decentralized,proposed,mappo_ctde_quorum_decoder,load-02,OK,32.51247002415092,amr-05,1,0.0,2,21.386050103509383,proposed_data_driven_variation,proposed-data-driven-decentralized-mappo-recruitment,MAPPO recruitment checkpoint [proposed | data_driven | decentralized | mappo_ctde_quorum_decoder],21.386050103509383,1,1.3900000000000001,0,0
SP1_MC_smoke,under_demand,under_demand_v03,2001,mappo_recruitment,data_driven,decentralized,proposed,mappo_ctde_quorum_decoder,load-03,OK,56.47166652864911,amr-02 amr-06,2,0.0,3,45.46641583292475,proposed_data_driven_variation,proposed-data-driven-decentralized-mappo-recruitment,MAPPO recruitment checkpoint [proposed | data_driven | decentralized | mappo_ctde_quorum_decoder],45.46641583292475,2,1.78,0,0
SP1_MC_smoke,under_demand,under_demand_v04,2001,greedy_nearest,classic,decentralized,baseline,nearest_greedy,load-01,OK,50.0,amr-04 amr-05,2,0.0,1,46.67807453186161,classic_decentralized_baseline,baseline-classic-decentralized-greedy-nearest,Greedy nearest [baseline | classic | decentralized | nearest_greedy],46.67807453186161,2,1.7,0,0
SP1_MC_smoke,under_demand,under_demand_v04,2001,greedy_nearest,classic,decentralized,baseline,nearest_greedy,load-02,OK,25.0,amr-07,1,0.0,2,22.973192528207846,classic_decentralized_baseline,baseline-classic-decentralized-greedy-nearest,Greedy nearest [baseline | classic | decentralized | nearest_greedy],22.973192528207846,1,1.3900000000000001,0,0
SP1_MC_smoke,under_demand,under_demand_v04,2001,greedy_nearest,classic,decentralized,baseline,nearest_greedy,load-03,OK,25.0,amr-02,1,0.0,3,20.93882432875861,classic_decentralized_baseline,baseline-classic-decentralized-greedy-nearest,Greedy nearest [baseline | classic | decentralized | nearest_greedy],20.93882432875861,1,1.4300000000000002,0,0
SP1_MC_smoke,under_demand,under_demand_v04,2001,centralized_coalition_milp,model_based_oracle,centralized,reference,exact_capacity_feasible_coalition,load-01,OK,50.0,amr-03 amr-04,2,0.0,1,46.67807453186161,centralized_oracle_reference,reference-model-based-oracle-centralized-centralized-coalition-milp,Centralized coalition oracle [reference | model_based_oracle | centralized | exact_capacity_feasible_coalition],46.67807453186161,2,1.7,0,0
SP1_MC_smoke,under_demand,under_demand_v04,2001,centralized_coalition_milp,model_based_oracle,centralized,reference,exact_capacity_feasible_coalition,load-02,OK,25.0,amr-07,1,0.0,2,22.973192528207846,centralized_oracle_reference,reference-model-based-oracle-centralized-centralized-coalition-milp,Centralized coalition oracle [reference | model_based_oracle | centralized | exact_capacity_feasible_coalition],22.973192528207846,1,1.3900000000000001,0,0
SP1_MC_smoke,under_demand,under_demand_v04,2001,centralized_coalition_milp,model_based_oracle,centralized,reference,exact_capacity_feasible_coalition,load-03,OK,25.0,amr-02,1,0.0,3,20.93882432875861,centralized_oracle_reference,reference-model-based-oracle-centralized-centralized-coalition-milp,Centralized coalition oracle [reference | model_based_oracle | centralized | exact_capacity_feasible_coalition],20.93882432875861,1,1.4300000000000002,0,0
SP1_MC_smoke,under_demand,under_demand_v04,2001,primal_dual_cardinality_capacity,model_based,decentralized,proposed,primal_dual_capacity,load-01,OK,50.0,amr-03 amr-04,2,0.0,1,46.67807453186161,proposed_model_based_variation,proposed-model-based-decentralized-primal-dual-cardinality-capacity,Primal-dual cardinality capacity [proposed | model_based | decentralized | primal_dual_capacity],46.67807453186161,2,1.7,0,0
SP1_MC_smoke,under_demand,under_demand_v04,2001,primal_dual_cardinality_capacity,model_based,decentralized,proposed,primal_dual_capacity,load-02,OK,25.0,amr-07,1,0.0,2,22.973192528207846,proposed_model_based_variation,proposed-model-based-decentralized-primal-dual-cardinality-capacity,Primal-dual cardinality capacity [proposed | model_based | decentralized | primal_dual_capacity],22.973192528207846,1,1.3900000000000001,0,0
SP1_MC_smoke,under_demand,under_demand_v04,2001,primal_dual_cardinality_capacity,model_based,decentralized,proposed,primal_dual_capacity,load-03,OK,25.0,amr-02,1,0.0,3,20.93882432875861,proposed_model_based_variation,proposed-model-based-decentralized-primal-dual-cardinality-capacity,Primal-dual cardinality capacity [proposed | model_based | decentralized | primal_dual_capacity],20.93882432875861,1,1.4300000000000002,0,0
SP1_MC_smoke,under_demand,under_demand_v04,2001,primal_dual_wrench_market,model_based,decentralized,proposed,primal_dual_wrench_proxy,load-01,OK,50.0,amr-03 amr-04,2,0.0,1,46.67807453186161,proposed_model_based_variation,proposed-model-based-decentralized-primal-dual-wrench-market,Primal-dual wrench market [proposed | model_based | decentralized | primal_dual_wrench_proxy],46.67807453186161,2,1.7,0,0
SP1_MC_smoke,under_demand,under_demand_v04,2001,primal_dual_wrench_market,model_based,decentralized,proposed,primal_dual_wrench_proxy,load-02,OK,25.0,amr-07,1,0.0,2,22.973192528207846,proposed_model_based_variation,proposed-model-based-decentralized-primal-dual-wrench-market,Primal-dual wrench market [proposed | model_based | decentralized | primal_dual_wrench_proxy],22.973192528207846,1,1.3900000000000001,0,0
SP1_MC_smoke,under_demand,under_demand_v04,2001,primal_dual_wrench_market,model_based,decentralized,proposed,primal_dual_wrench_proxy,load-03,OK,25.0,amr-02,1,0.0,3,20.93882432875861,proposed_model_based_variation,proposed-model-based-decentralized-primal-dual-wrench-market,Primal-dual wrench market [proposed | model_based | decentralized | primal_dual_wrench_proxy],20.93882432875861,1,1.4300000000000002,0,0
SP1_MC_smoke,under_demand,under_demand_v04,2001,imitation_oracle,data_driven,decentralized,baseline,oracle_imitation_linear,load-01,OK,50.0,amr-04 amr-05,2,0.0,1,46.67807453186161,data_driven_baseline,baseline-data-driven-decentralized-imitation-oracle,Data-driven imitation oracle [baseline | data_driven | decentralized | oracle_imitation_linear],46.67807453186161,2,1.7,0,0
SP1_MC_smoke,under_demand,under_demand_v04,2001,imitation_oracle,data_driven,decentralized,baseline,oracle_imitation_linear,load-02,OK,25.0,amr-07,1,0.0,2,22.973192528207846,data_driven_baseline,baseline-data-driven-decentralized-imitation-oracle,Data-driven imitation oracle [baseline | data_driven | decentralized | oracle_imitation_linear],22.973192528207846,1,1.3900000000000001,0,0
SP1_MC_smoke,under_demand,under_demand_v04,2001,imitation_oracle,data_driven,decentralized,baseline,oracle_imitation_linear,load-03,OK,25.0,amr-02,1,0.0,3,20.93882432875861,data_driven_baseline,baseline-data-driven-decentralized-imitation-oracle,Data-driven imitation oracle [baseline | data_driven | decentralized | oracle_imitation_linear],20.93882432875861,1,1.4300000000000002,0,0
SP1_MC_smoke,under_demand,under_demand_v04,2001,mappo_recruitment,data_driven,decentralized,proposed,mappo_ctde_quorum_decoder,load-01,OK,50.0,amr-03 amr-04,2,0.0,1,46.67807453186161,proposed_data_driven_variation,proposed-data-driven-decentralized-mappo-recruitment,MAPPO recruitment checkpoint [proposed | data_driven | decentralized | mappo_ctde_quorum_decoder],46.67807453186161,2,1.7,0,0
SP1_MC_smoke,under_demand,under_demand_v04,2001,mappo_recruitment,data_driven,decentralized,proposed,mappo_ctde_quorum_decoder,load-02,OK,25.0,amr-07,1,0.0,2,22.973192528207846,proposed_data_driven_variation,proposed-data-driven-decentralized-mappo-recruitment,MAPPO recruitment checkpoint [proposed | data_driven | decentralized | mappo_ctde_quorum_decoder],22.973192528207846,1,1.3900000000000001,0,0
SP1_MC_smoke,under_demand,under_demand_v04,2001,mappo_recruitment,data_driven,decentralized,proposed,mappo_ctde_quorum_decoder,load-03,OK,25.0,amr-02,1,0.0,3,20.93882432875861,proposed_data_driven_variation,proposed-data-driven-decentralized-mappo-recruitment,MAPPO recruitment checkpoint [proposed | data_driven | decentralized | mappo_ctde_quorum_decoder],20.93882432875861,1,1.4300000000000002,0,0
SP1_MC_smoke,under_demand,under_demand_v05,2001,greedy_nearest,classic,decentralized,baseline,nearest_greedy,load-01,OK,31.384222634875215,amr-05,1,0.0,1,23.427106941318257,classic_decentralized_baseline,baseline-classic-decentralized-greedy-nearest,Greedy nearest [baseline | classic | decentralized | nearest_greedy],23.427106941318257,1,1.35,0,0
SP1_MC_smoke,under_demand,under_demand_v05,2001,greedy_nearest,classic,decentralized,baseline,nearest_greedy,load-02,OK,58.185630005304326,amr-06 amr-08,2,0.0,2,47.44930241078052,classic_decentralized_baseline,baseline-classic-decentralized-greedy-nearest,Greedy nearest [baseline | classic | decentralized | nearest_greedy],47.44930241078052,2,1.74,0,0
SP1_MC_smoke,under_demand,under_demand_v05,2001,greedy_nearest,classic,decentralized,baseline,nearest_greedy,load-03,OK,31.41424147585532,amr-04,1,0.0,3,23.17921649400726,classic_decentralized_baseline,baseline-classic-decentralized-greedy-nearest,Greedy nearest [baseline | classic | decentralized | nearest_greedy],23.17921649400726,1,1.4300000000000002,0,0
SP1_MC_smoke,under_demand,under_demand_v05,2001,centralized_coalition_milp,model_based_oracle,centralized,reference,exact_capacity_feasible_coalition,load-01,OK,25.704915856717797,amr-06,1,0.0,1,23.427106941318257,centralized_oracle_reference,reference-model-based-oracle-centralized-centralized-coalition-milp,Centralized coalition oracle [reference | model_based_oracle | centralized | exact_capacity_feasible_coalition],23.427106941318257,1,1.35,0,0
SP1_MC_smoke,under_demand,under_demand_v05,2001,centralized_coalition_milp,model_based_oracle,centralized,reference,exact_capacity_feasible_coalition,load-02,OK,57.41419687039542,amr-03 amr-05,2,0.0,2,47.44930241078052,centralized_oracle_reference,reference-model-based-oracle-centralized-centralized-coalition-milp,Centralized coalition oracle [reference | model_based_oracle | centralized | exact_capacity_feasible_coalition],47.44930241078052,2,1.74,0,0
SP1_MC_smoke,under_demand,under_demand_v05,2001,centralized_coalition_milp,model_based_oracle,centralized,reference,exact_capacity_feasible_coalition,load-03,OK,31.41424147585532,amr-04,1,0.0,3,23.17921649400726,centralized_oracle_reference,reference-model-based-oracle-centralized-centralized-coalition-milp,Centralized coalition oracle [reference | model_based_oracle | centralized | exact_capacity_feasible_coalition],23.17921649400726,1,1.4300000000000002,0,0
SP1_MC_smoke,under_demand,under_demand_v05,2001,primal_dual_cardinality_capacity,model_based,decentralized,proposed,primal_dual_capacity,load-01,OK,25.704915856717797,amr-06,1,0.0,1,23.427106941318257,proposed_model_based_variation,proposed-model-based-decentralized-primal-dual-cardinality-capacity,Primal-dual cardinality capacity [proposed | model_based | decentralized | primal_dual_capacity],23.427106941318257,1,1.35,0,0
SP1_MC_smoke,under_demand,under_demand_v05,2001,primal_dual_cardinality_capacity,model_based,decentralized,proposed,primal_dual_capacity,load-02,OK,57.41419687039542,amr-03 amr-05,2,0.0,2,47.44930241078052,proposed_model_based_variation,proposed-model-based-decentralized-primal-dual-cardinality-capacity,Primal-dual cardinality capacity [proposed | model_based | decentralized | primal_dual_capacity],47.44930241078052,2,1.74,0,0
SP1_MC_smoke,under_demand,under_demand_v05,2001,primal_dual_cardinality_capacity,model_based,decentralized,proposed,primal_dual_capacity,load-03,OK,31.41424147585532,amr-04,1,0.0,3,23.17921649400726,proposed_model_based_variation,proposed-model-based-decentralized-primal-dual-cardinality-capacity,Primal-dual cardinality capacity [proposed | model_based | decentralized | primal_dual_capacity],23.17921649400726,1,1.4300000000000002,0,0
SP1_MC_smoke,under_demand,under_demand_v05,2001,primal_dual_wrench_market,model_based,decentralized,proposed,primal_dual_wrench_proxy,load-01,OK,25.704915856717797,amr-06,1,0.0,1,23.427106941318257,proposed_model_based_variation,proposed-model-based-decentralized-primal-dual-wrench-market,Primal-dual wrench market [proposed | model_based | decentralized | primal_dual_wrench_proxy],23.427106941318257,1,1.35,0,0
SP1_MC_smoke,under_demand,under_demand_v05,2001,primal_dual_wrench_market,model_based,decentralized,proposed,primal_dual_wrench_proxy,load-02,OK,57.41419687039542,amr-03 amr-05,2,0.0,2,47.44930241078052,proposed_model_based_variation,proposed-model-based-decentralized-primal-dual-wrench-market,Primal-dual wrench market [proposed | model_based | decentralized | primal_dual_wrench_proxy],47.44930241078052,2,1.74,0,0
SP1_MC_smoke,under_demand,under_demand_v05,2001,primal_dual_wrench_market,model_based,decentralized,proposed,primal_dual_wrench_proxy,load-03,OK,31.41424147585532,amr-04,1,0.0,3,23.17921649400726,proposed_model_based_variation,proposed-model-based-decentralized-primal-dual-wrench-market,Primal-dual wrench market [proposed | model_based | decentralized | primal_dual_wrench_proxy],23.17921649400726,1,1.4300000000000002,0,0
SP1_MC_smoke,under_demand,under_demand_v05,2001,imitation_oracle,data_driven,decentralized,baseline,oracle_imitation_linear,load-01,OK,31.384222634875215,amr-05,1,0.0,1,23.427106941318257,data_driven_baseline,baseline-data-driven-decentralized-imitation-oracle,Data-driven imitation oracle [baseline | data_driven | decentralized | oracle_imitation_linear],23.427106941318257,1,1.35,0,0
SP1_MC_smoke,under_demand,under_demand_v05,2001,imitation_oracle,data_driven,decentralized,baseline,oracle_imitation_linear,load-02,OK,58.185630005304326,amr-06 amr-08,2,0.0,2,47.44930241078052,data_driven_baseline,baseline-data-driven-decentralized-imitation-oracle,Data-driven imitation oracle [baseline | data_driven | decentralized | oracle_imitation_linear],47.44930241078052,2,1.74,0,0
SP1_MC_smoke,under_demand,under_demand_v05,2001,imitation_oracle,data_driven,decentralized,baseline,oracle_imitation_linear,load-03,OK,31.41424147585532,amr-04,1,0.0,3,23.17921649400726,data_driven_baseline,baseline-data-driven-decentralized-imitation-oracle,Data-driven imitation oracle [baseline | data_driven | decentralized | oracle_imitation_linear],23.17921649400726,1,1.4300000000000002,0,0
SP1_MC_smoke,under_demand,under_demand_v05,2001,mappo_recruitment,data_driven,decentralized,proposed,mappo_ctde_quorum_decoder,load-01,OK,25.704915856717797,amr-06,1,0.0,1,23.427106941318257,proposed_data_driven_variation,proposed-data-driven-decentralized-mappo-recruitment,MAPPO recruitment checkpoint [proposed | data_driven | decentralized | mappo_ctde_quorum_decoder],23.427106941318257,1,1.35,0,0
SP1_MC_smoke,under_demand,under_demand_v05,2001,mappo_recruitment,data_driven,decentralized,proposed,mappo_ctde_quorum_decoder,load-02,OK,57.41419687039542,amr-03 amr-05,2,0.0,2,47.44930241078052,proposed_data_driven_variation,proposed-data-driven-decentralized-mappo-recruitment,MAPPO recruitment checkpoint [proposed | data_driven | decentralized | mappo_ctde_quorum_decoder],47.44930241078052,2,1.74,0,0
SP1_MC_smoke,under_demand,under_demand_v05,2001,mappo_recruitment,data_driven,decentralized,proposed,mappo_ctde_quorum_decoder,load-03,OK,31.41424147585532,amr-04,1,0.0,3,23.17921649400726,proposed_data_driven_variation,proposed-data-driven-decentralized-mappo-recruitment,MAPPO recruitment checkpoint [proposed | data_driven | decentralized | mappo_ctde_quorum_decoder],23.17921649400726,1,1.4300000000000002,0,0
SP1_MC_smoke,under_demand,under_demand_v06,2001,greedy_nearest,classic,decentralized,baseline,nearest_greedy,load-01,OK,25.0,amr-01,1,0.0,1,20.776149188654426,classic_decentralized_baseline,baseline-classic-decentralized-greedy-nearest,Greedy nearest [baseline | classic | decentralized | nearest_greedy],20.776149188654426,1,1.35,0,0
SP1_MC_smoke,under_demand,under_demand_v06,2001,greedy_nearest,classic,decentralized,baseline,nearest_greedy,load-02,OK,75.0,amr-04 amr-06 amr-08,3,0.0,2,71.94600575416328,classic_decentralized_baseline,baseline-classic-decentralized-greedy-nearest,Greedy nearest [baseline | classic | decentralized | nearest_greedy],71.94600575416328,3,2.09,0,0
SP1_MC_smoke,under_demand,under_demand_v06,2001,greedy_nearest,classic,decentralized,baseline,nearest_greedy,load-03,OK,50.0,amr-03 amr-05,2,0.0,3,46.900365481248244,classic_decentralized_baseline,baseline-classic-decentralized-greedy-nearest,Greedy nearest [baseline | classic | decentralized | nearest_greedy],46.900365481248244,2,1.78,0,0
SP1_MC_smoke,under_demand,under_demand_v06,2001,centralized_coalition_milp,model_based_oracle,centralized,reference,exact_capacity_feasible_coalition,load-01,OK,25.0,amr-01,1,0.0,1,20.776149188654426,centralized_oracle_reference,reference-model-based-oracle-centralized-centralized-coalition-milp,Centralized coalition oracle [reference | model_based_oracle | centralized | exact_capacity_feasible_coalition],20.776149188654426,1,1.35,0,0
SP1_MC_smoke,under_demand,under_demand_v06,2001,centralized_coalition_milp,model_based_oracle,centralized,reference,exact_capacity_feasible_coalition,load-02,OK,75.0,amr-04 amr-06 amr-08,3,0.0,2,71.94600575416328,centralized_oracle_reference,reference-model-based-oracle-centralized-centralized-coalition-milp,Centralized coalition oracle [reference | model_based_oracle | centralized | exact_capacity_feasible_coalition],71.94600575416328,3,2.09,0,0
SP1_MC_smoke,under_demand,under_demand_v06,2001,centralized_coalition_milp,model_based_oracle,centralized,reference,exact_capacity_feasible_coalition,load-03,OK,50.0,amr-02 amr-05,2,0.0,3,46.900365481248244,centralized_oracle_reference,reference-model-based-oracle-centralized-centralized-coalition-milp,Centralized coalition oracle [reference | model_based_oracle | centralized | exact_capacity_feasible_coalition],46.900365481248244,2,1.78,0,0
SP1_MC_smoke,under_demand,under_demand_v06,2001,primal_dual_cardinality_capacity,model_based,decentralized,proposed,primal_dual_capacity,load-01,OK,25.0,amr-01,1,0.0,1,20.776149188654426,proposed_model_based_variation,proposed-model-based-decentralized-primal-dual-cardinality-capacity,Primal-dual cardinality capacity [proposed | model_based | decentralized | primal_dual_capacity],20.776149188654426,1,1.35,0,0
SP1_MC_smoke,under_demand,under_demand_v06,2001,primal_dual_cardinality_capacity,model_based,decentralized,proposed,primal_dual_capacity,load-02,OK,75.0,amr-05 amr-06 amr-08,3,0.0,2,71.94600575416328,proposed_model_based_variation,proposed-model-based-decentralized-primal-dual-cardinality-capacity,Primal-dual cardinality capacity [proposed | model_based | decentralized | primal_dual_capacity],71.94600575416328,3,2.09,0,0
SP1_MC_smoke,under_demand,under_demand_v06,2001,primal_dual_cardinality_capacity,model_based,decentralized,proposed,primal_dual_capacity,load-03,OK,50.0,amr-02 amr-04,2,0.0,3,46.900365481248244,proposed_model_based_variation,proposed-model-based-decentralized-primal-dual-cardinality-capacity,Primal-dual cardinality capacity [proposed | model_based | decentralized | primal_dual_capacity],46.900365481248244,2,1.78,0,0
SP1_MC_smoke,under_demand,under_demand_v06,2001,primal_dual_wrench_market,model_based,decentralized,proposed,primal_dual_wrench_proxy,load-01,OK,25.0,amr-01,1,0.0,1,20.776149188654426,proposed_model_based_variation,proposed-model-based-decentralized-primal-dual-wrench-market,Primal-dual wrench market [proposed | model_based | decentralized | primal_dual_wrench_proxy],20.776149188654426,1,1.35,0,0
SP1_MC_smoke,under_demand,under_demand_v06,2001,primal_dual_wrench_market,model_based,decentralized,proposed,primal_dual_wrench_proxy,load-02,OK,75.0,amr-05 amr-06 amr-08,3,0.0,2,71.94600575416328,proposed_model_based_variation,proposed-model-based-decentralized-primal-dual-wrench-market,Primal-dual wrench market [proposed | model_based | decentralized | primal_dual_wrench_proxy],71.94600575416328,3,2.09,0,0
SP1_MC_smoke,under_demand,under_demand_v06,2001,primal_dual_wrench_market,model_based,decentralized,proposed,primal_dual_wrench_proxy,load-03,OK,50.0,amr-02 amr-04,2,0.0,3,46.900365481248244,proposed_model_based_variation,proposed-model-based-decentralized-primal-dual-wrench-market,Primal-dual wrench market [proposed | model_based | decentralized | primal_dual_wrench_proxy],46.900365481248244,2,1.78,0,0
