scenario_generator,method,method_label,method_family,method_scope,method_ownership,method_variant,method_comparison_group,method_training_type,method_execution_model,method_communication_pattern,method_trainable_parameters,method_training_parameters,method_tuned_parameters,method_training_episodes,method_train_seed_count,method_validation_seed_count,method_test_seed_count,method_tuning_type,method_tuning_seed_count,method_tuning_validation_seed_count,method_tuning_artifact,method_uses_neural_policy,method_uses_decoder,method_checkpoint_version,method_rollout_action_mode,n,capacity_success_rate_mean,served_load_rate_mean,capacity_satisfaction_ratio_mean,demand_satisfaction_ratio_mean,coalition_success_rate_mean,under_capacity_kg_mean,over_capacity_kg_mean,capacity_waste_ratio_mean,mean_capacity_margin_kg_mean,nominal_payload_assigned_kg_mean,effective_capacity_assigned_kg_mean,incomplete_capacity_kg_mean,incomplete_capacity_ratio_mean,served_capacity_alignment_mean,robots_underassigned_mean,robots_overassigned_mean,travel_distance_m_mean,estimated_arrival_time_s_mean,energy_proxy_wh_mean,score_value_mean,oracle_score_value_mean,signed_score_delta_vs_oracle_mean,oracle_dominance_violation_mean,optimality_gap_vs_oracle_mean,capacity_oracle_satisfaction_ratio_mean,capacity_oracle_success_rate_mean,effective_feasibility_ratio_mean,capacity_gap_vs_capacity_oracle_mean,signed_capacity_delta_vs_capacity_oracle_mean,priority_regret_mean,communication_messages_mean,communication_coverage_ratio_mean,runtime_ms_mean,captured_reward_mean,oracle_reward_mean
balanced_capacity,primal_dual_capacity,Primal-dual capacity,model_based,decentralized,proposed,primal_dual_effective_capacity,proposed_model_based_variation,model_based_tuning_optional,distributed_primal_dual_capacity_rule,local_capacity_prices,0,0,5,0,0,0,0,tune_model_based,8,6,outputs\tuning\SP2\model_based\v1\best_params.yaml,False,False,,supervised_or_static,640,0.030859375,0.030859375,0.4994324994206659,0.4994324994206659,0.030859375,201.03668343784025,0.8972057536663598,0.003936909607532023,-58.59057306828489,430.30484344975946,197.95428445578588,180.36736694853926,0.9245276690245163,0.07421808236020377,2.634375,2.7015625,66.47052417098799,21.343050700776836,403.8074612580709,150.5612364573072,239.98060503580714,-89.41936857849996,0.0,0.3656635698972457,0.5049633105748023,0.16848958333333333,0.5049633105748023,0.031711372004026114,-0.005530811154136391,4.5986436419401455,31.5,1.0,1.2961890666701947,0.5390860831600615,5.113777064361914
balanced_capacity,replicator_capacity,Replicator capacity,model_based,decentralized,baseline,population_game_capacity,model_based_decentralized_baseline,model_based_tuning_optional,distributed_capacity_utility_rule,local_capacity_deficit_scores,0,0,4,0,0,0,0,tune_model_based,8,6,outputs\tuning\SP2\model_based\v1\best_params.yaml,False,False,,supervised_or_static,640,0.06276041666666668,0.06276041666666668,0.508125356005208,0.508125356005208,0.06276041666666668,197.34211514910308,2.3950768840188292,0.011286222746878294,-57.0681886994545,430.30484344975946,203.1467238748755,175.6481754883851,0.8768109065386263,0.11790134052410702,2.3078125,2.375,60.6406328389135,19.89685164285338,367.88869454326334,165.27603187039375,239.98060503580714,-74.7045731654134,0.0,0.30611106750160744,0.5049633105748023,0.16848958333333333,0.5049633105748023,0.018075281467260337,0.003162045430405733,4.257221230664398,31.5,1.0,0.3835149978840491,0.8839512674912484,5.113777064361914
balanced_capacity,smith_capacity,Smith-QR capacity,model_based,decentralized,proposed,smith_qr_effective_capacity,proposed_model_based_variation,model_based_tuning_optional,distributed_smith_qr_capacity_rule,local_effective_capacity_scores,0,0,4,0,0,0,0,tune_model_based,8,6,outputs\tuning\SP2\model_based\v1\best_params.yaml,False,False,,supervised_or_static,640,0.04049479166666666,0.04049479166666666,0.49813361251586585,0.49813361251586585,0.04049479166666666,201.60359941244428,1.408841567250702,0.006399695821875125,-58.61488440153985,430.30484344975946,197.8990042947662,175.78058093406335,0.9018772316815067,0.09599688485218127,2.634375,2.7015625,66.19192776353631,20.936222423449024,402.1904872225575,151.3925020660812,239.98060503580714,-88.58810296972597,0.0,0.36199527530207287,0.5049633105748023,0.16848958333333333,0.5049633105748023,0.0320746915181962,-0.006829698058936481,4.4767024033762635,31.5,1.0,0.3647475003162981,0.6774313742096215,5.113777064361914
battery_constrained,bnn_capacity,BNN capacity,model_based,decentralized,baseline,bnn_capacity_utility,model_based_decentralized_baseline,model_based_tuning_optional,distributed_nonlinear_capacity_rule,local_capacity_deficit_scores,0,0,5,0,0,0,0,tune_model_based,8,6,outputs\tuning\SP2\model_based\v1\best_params.yaml,False,False,,supervised_or_static,240,0.03229166666666667,0.03229166666666667,0.4110923190728722,0.4110923190728722,0.03229166666666667,229.8772454059111,1.0687230741831395,0.006446630408373421,-57.20213058293199,382.9263855296774,154.3530307367791,142.4308099855595,0.9311626741520944,0.06573547653071424,2.9208333333333334,1.9541666666666666,51.745252026230375,18.956367400863087,313.1505363002873,147.9096170871743,228.4307685261226,-80.52115143894835,0.0,0.3456162103267762,0.4015636813793924,0.134375,0.4015636813793924,0.017424750647042506,0.009528637693479827,3.9547240248109343,16.6875,0.6958333333333333,0.33905916498042643,0.4233562939592179,4.366408358636024
battery_constrained,capacity_oracle_reference,Pure capacity oracle reference,model_based_oracle,centralized,reference,exact_capacity_coverage_replay,centralized_capacity_ceiling_reference,none,centralized_exact_capacity_ceiling_replay,centralized_all_robot_load_pairs,0,0,2,0,0,0,0,,0,0,,False,False,,supervised_or_static,240,0.134375,0.134375,0.4015636813793924,0.4015636813793924,0.134375,233.29556828700032,1.0414467246690284,0.0061393661467401385,-58.06353039058283,382.9263855296774,150.90743150617575,120.08757517201136,0.7998878805572072,0.19744046119332517,4.016666666666667,3.05,57.2959487217196,21.287204751757606,347.24278864417977,217.10455090414507,228.4307685261226,-11.326217621977577,0.0,0.05054447711407929,0.4015636813793924,0.134375,0.4015636813793924,0.0,0.0,2.9685041080647787,32.0,0.6557291666666667,9.53447916690493,1.3979042505712442,4.366408358636024
battery_constrained,cbba_capacity,CBBA capacity auction,sota,decentralized,baseline,cbba_payload_capacity_proxy,sota_decentralized_baseline,none,distributed_payload_auction_proxy,auction_bids_capacity_deficit,0,0,3,0,0,0,0,,0,0,,False,False,,supervised_or_static,240,0.11145833333333334,0.11145833333333334,0.4057649885118913,0.4057649885118913,0.11145833333333334,231.45718931703703,4.522340201615292,0.026197063270930018,-56.73371227885544,382.9263855296774,156.2267039530853,116.6702930848776,0.7660934705523926,0.2214789117705287,3.2416666666666667,2.275,49.545138171380785,18.44720918181961,299.5585774737165,154.82501648977606,228.4307685261226,-73.60575203634654,0.0,0.31639035099955637,0.4015636813793924,0.134375,0.4015636813793924,0.024502330889089423,0.004201307132498921,2.9995161861025825,16.6875,0.7114583333333333,0.689735837901632,1.4062100749543371,4.366408358636024
battery_constrained,centralized_capacity_milp,Centralized capacity oracle,model_based_oracle,centralized,reference,exact_effective_capacity_milp,centralized_oracle_reference,none,centralized_binary_milp_effective_capacity,centralized_all_robot_load_pairs,0,0,3,0,0,0,0,,0,0,,False,False,,supervised_or_static,240,0.390625,0.390625,0.3883858300775225,0.3883858300775225,0.390625,238.09884269355328,3.5042740178191667,0.02231048896541665,-58.64864216893352,382.9263855296774,148.56698439277298,45.587947685254036,0.31210228093191966,0.6823032786380947,4.166666666666667,3.2,59.80266300285328,21.948583999073755,362.149867447646,228.4307685261226,228.4307685261226,0.0,0.0,0.0,0.4015636813793924,0.134375,0.4015636813793924,0.03257671761330963,-0.013177851301869967,0.0,32.0,0.640625,35.188403335632756,4.366408358636024,4.366408358636024
battery_constrained,greedy_capacity_nearest,Greedy capacity nearest,classic,decentralized,baseline,nearest_capacity_greedy,classic_decentralized_baseline,none,distributed_capacity_greedy_rule,local_robot_load_distance_capacity,0,0,0,0,0,0,0,,0,0,,False,False,,supervised_or_static,240,0.13541666666666666,0.13541666666666666,0.4045256667904837,0.4045256667904837,0.13541666666666666,231.62989609211175,7.079894854978041,0.04073557387425272,-56.13750030928343,382.9263855296774,158.6115518313733,112.97122243740455,0.7299668390639055,0.24994961688992548,3.075,2.1083333333333334,46.78352595422764,17.609158547407322,282.9691448178539,165.0027447327848,228.4307685261226,-63.42802379333783,0.0,0.2720358524271536,0.4015636813793924,0.134375,0.4015636813793924,0.026620971059102144,0.00296198541109128,2.800464590252426,16.6875,0.7354166666666667,0.2893079154697868,1.6125772455292926,4.366408358636024
battery_constrained,hungarian_capacity,Hungarian capacity expanded,classic,centralized,baseline,hungarian_capacity_expanded,classic_centralized_baseline,none,centralized_capacity_slot_assignment,centralized_all_robot_load_pairs,0,0,0,0,0,0,0,,0,0,,False,False,,supervised_or_static,240,0.042708333333333334,0.042708333333333334,0.41668631888760144,0.41668631888760144,0.042708333333333334,227.25666210593616,2.142375696734509,0.011031430553617083,-56.27857160230042,382.5938246488798,158.04726665930542,145.14345640508853,0.9315338988019609,0.06148501336745106,1.5583333333333333,0.5833333333333334,47.322115462182474,17.831894238425775,285.6718156527577,174.92997920597566,228.4307685261226,-53.50078932014696,0.0,0.23285829694631174,0.4015636813793924,0.134375,0.4015636813793924,0.010418370983911608,0.015122637508209016,3.901526048015543,32.0,0.729389880952381,0.2119424995422984,0.46947145364453097,4.366408358636024
battery_constrained,imitation_capacity,Data-driven capacity imitation,data_driven,decentralized,baseline,oracle_capacity_imitation_linear,data_driven_baseline,supervised_oracle_imitation,distributed_linear_capacity_score_policy,local_robot_load_capacity_features,8,8,1,0,24,10,10,,0,0,,False,False,sp2-imitation-capacity-linear-v2,supervised_or_static,240,0.121875,0.121875,0.406997253627787,0.406997253627787,0.121875,230.9313359495038,6.107305077423049,0.034645378631133046,-56.20600771802019,382.9263855296774,158.33752219642636,126.51474527817263,0.8110260095047869,0.17049113212300115,2.5208333333333335,1.5541666666666667,46.741292861579836,17.884232609078786,282.4505187733492,198.1516487848791,228.4307685261226,-30.27911974124349,0.0,0.13391573592507786,0.4015636813793924,0.134375,0.4015636813793924,0.023648449992087813,0.005433572248394619,3.1368100158345706,16.6875,0.7526041666666666,0.9617862500211535,1.231429053476811,4.366408358636024
battery_constrained,local_primal_dual_capacity,Local primal-dual capacity,model_based,decentralized_local,proposed,local_primal_dual_effective_capacity,proposed_local_variation,model_based_tuning_optional,local_primal_dual_capacity_rule,radius_limited_capacity_scores,0,0,5,0,0,0,0,tune_model_based,8,6,outputs\tuning\SP2\model_based\v1\best_params.yaml,False,False,,supervised_or_static,240,0.029166666666666667,0.029166666666666667,0.3325319513544853,0.3325319513544853,0.029166666666666667,258.8858256276272,1.432836700735795,0.010697647832167223,-64.36324723172284,295.93348887394,125.70856414161568,117.09346741911509,0.9367511331178836,0.05841864556383455,3.841666666666667,1.0291666666666666,32.2406101943293,12.638365934483225,196.00287414566455,128.44363086300217,228.4307685261226,-99.98713766312045,0.0,0.43728034409414285,0.4015636813793924,0.134375,0.4015636813793924,0.19067303084949003,-0.06903173002490709,4.049044250433666,16.6875,1.0,0.7997741617145948,0.32195325122640844,4.366408358636024
battery_constrained,neural_capacity_scorer,Neural capacity scorer,data_driven,decentralized,proposed,oracle_capacity_neural_scorer,proposed_data_driven_variation,supervised_oracle_imitation,distributed_neural_capacity_score_policy,local_robot_load_capacity_features,121,121,3,220,24,10,10,,0,0,,True,False,sp2-neural-capacity-imitation-v2,supervised_or_static,240,0.146875,0.146875,0.4047198336657897,0.4047198336657897,0.146875,231.77713633788483,7.282972163009328,0.04279296814312102,-56.12354104371887,382.9263855296774,158.66738889363154,118.77791445806064,0.7585372902020135,0.22051455817775314,2.7625,1.7958333333333334,46.117900725578664,17.27963055289275,278.6801446240393,200.7736266752218,228.4307685261226,-27.65714185090083,0.0,0.12206032400092418,0.4015636813793924,0.134375,0.4015636813793924,0.029075448602484417,0.003156152286397246,2.8524028328191036,16.6875,0.7552083333333334,0.9656620905540573,1.5204253795163296,4.366408358636024
battery_constrained,oracle_reference,Oracle reference,model_based_oracle,centralized,reference,exact_capacity_reference_replay,centralized_oracle_reference,none,centralized_exact_reference_replay,centralized_all_robot_load_pairs,0,0,3,0,0,0,0,,0,0,,False,False,,supervised_or_static,240,0.390625,0.390625,0.3883858300775225,0.3883858300775225,0.390625,238.09884269355328,3.5042740178191667,0.02231048896541665,-58.64864216893352,382.9263855296774,148.56698439277298,45.587947685254036,0.31210228093191966,0.6823032786380947,4.166666666666667,3.2,59.80266300285328,21.948583999073755,362.149867447646,228.4307685261226,228.4307685261226,0.0,0.0,0.0,0.4015636813793924,0.134375,0.4015636813793924,0.03257671761330963,-0.013177851301869967,0.0,32.0,0.640625,36.03772791587593,4.366408358636024,4.366408358636024
battery_constrained,primal_dual_capacity,Primal-dual capacity,model_based,decentralized,proposed,primal_dual_effective_capacity,proposed_model_based_variation,model_based_tuning_optional,distributed_primal_dual_capacity_rule,local_capacity_prices,0,0,5,0,0,0,0,tune_model_based,8,6,outputs\tuning\SP2\model_based\v1\best_params.yaml,False,False,,supervised_or_static,240,0.015625,0.015625,0.40754005541533783,0.40754005541533783,0.015625,231.41701211149987,0.4589769280691354,0.0026358968346775814,-57.73950879585769,382.9263855296774,152.20351788507634,146.03724078827136,0.9667323367869243,0.031901247690903876,2.975,2.0083333333333333,55.43995581138201,20.052708973582902,335.928166732351,142.1177854052418,228.4307685261226,-86.31298312088083,0.0,0.3714014794318891,0.4015636813793924,0.134375,0.4015636813793924,0.023267616369582595,0.005976374035945355,4.158547480242485,16.6875,0.6744791666666666,1.0164141635565709,0.21953283852766678,4.366408358636024
battery_constrained,replicator_capacity,Replicator capacity,model_based,decentralized,baseline,population_game_capacity,model_based_decentralized_baseline,model_based_tuning_optional,distributed_capacity_utility_rule,local_capacity_deficit_scores,0,0,4,0,0,0,0,tune_model_based,8,6,outputs\tuning\SP2\model_based\v1\best_params.yaml,False,False,,supervised_or_static,240,0.046875,0.046875,0.41538151041762733,0.41538151041762733,0.046875,228.13180697733733,1.875127202471368,0.010748387195358844,-56.5641699437165,382.9263855296774,156.9048732936411,141.6058646972717,0.910548952145362,0.08389020524286224,2.7291666666666665,1.7625,48.788526905047895,18.247922818094665,295.22934486402943,157.9935952976693,228.4307685261226,-70.43717322845335,0.0,0.30428949941773786,0.4015636813793924,0.134375,0.4015636813793924,0.011686011428791675,0.013817829038234981,3.8130725567826973,16.6875,0.7197916666666667,0.3331341644904266,0.5579249448773773,4.366408358636024
battery_constrained,smith_capacity,Smith-QR capacity,model_based,decentralized,proposed,smith_qr_effective_capacity,proposed_model_based_variation,model_based_tuning_optional,distributed_smith_qr_capacity_rule,local_effective_capacity_scores,0,0,4,0,0,0,0,tune_model_based,8,6,outputs\tuning\SP2\model_based\v1\best_params.yaml,False,False,,supervised_or_static,240,0.021875,0.021875,0.4091930462983118,0.4091930462983118,0.021875,230.74175008035886,0.504287034062901,0.0029805918426315916,-57.55936576157398,382.9263855296774,152.92409002221115,144.51626530288803,0.9528699593882343,0.045663845794429704,2.95,1.9833333333333334,53.93897907653504,19.502876811489777,326.77898533942533,144.89754213543776,228.4307685261226,-83.53322639068483,0.0,0.3592905906391222,0.4015636813793924,0.134375,0.4015636813793924,0.020273643728418177,0.007629364918919365,4.076122499140944,16.6875,0.6807291666666667,0.32943208013117936,0.3019578196292075,4.366408358636024
heavy_capacity,bnn_capacity,BNN capacity,model_based,decentralized,baseline,bnn_capacity_utility,model_based_decentralized_baseline,model_based_tuning_optional,distributed_nonlinear_capacity_rule,local_capacity_deficit_scores,0,0,5,0,0,0,0,tune_model_based,8,6,outputs\tuning\SP2\model_based\v1\best_params.yaml,False,False,,supervised_or_static,320,0.013750000000000002,0.013750000000000002,0.3703068600148955,0.3703068600148955,0.013750000000000002,351.66897001544874,0.9067049760646766,0.004166033782069563,-79.06577988369827,444.55286489761,204.6140862493703,194.8845662169021,0.9557438079709712,0.043325163530967846,5.015625,2.5,65.77100050364756,20.680652179940136,398.7280495761487,124.36892912875723,272.4363212532254,-148.06739212446809,0.0,0.5236178517767195,0.3740869455949615,0.18703124999999998,0.3740869455949615,0.041989196573791854,-0.003780085580065995,5.6756417778397665,40.5,1.0,0.36954437382519245,0.29997952975652353,5.966646954368498
heavy_capacity,capacity_oracle_reference,Pure capacity oracle reference,model_based_oracle,centralized,reference,exact_capacity_coverage_replay,centralized_capacity_ceiling_reference,none,centralized_exact_capacity_ceiling_replay,centralized_all_robot_load_pairs,0,0,2,0,0,0,0,,0,0,,False,False,,supervised_or_static,320,0.18703124999999998,0.18703124999999998,0.3740869455949615,0.3740869455949615,0.18703124999999998,348.73036572901526,2.1280811226658445,0.009937861352070431,-78.09707776030348,444.55286489761,208.7740666824049,153.88089480189456,0.7370611930573078,0.2587193244410063,5.7125,3.196875,61.984073504238154,20.808495114207886,376.00566723404876,258.18489969661493,272.4363212532254,-14.251421556610405,0.0,0.05461426129808537,0.3740869455949615,0.18703124999999998,0.3740869455949615,0.0,0.0,3.614351106849989,40.5,1.0,15.522740310188965,2.352295847518509,5.966646954368498
heavy_capacity,cbba_capacity,CBBA capacity auction,sota,decentralized,baseline,cbba_payload_capacity_proxy,sota_decentralized_baseline,none,distributed_payload_auction_proxy,auction_bids_capacity_deficit,0,0,3,0,0,0,0,,0,0,,False,False,,supervised_or_static,320,0.06171875,0.06171875,0.37151885328890993,0.37151885328890993,0.06171875,350.89397359666503,3.3414905469232585,0.015023478803803541,-78.3281440847693,444.55286489761,207.8238682390126,169.32464088228414,0.8279181402379979,0.16702789966714077,5.159375,2.64375,62.39690245991274,20.004842432185775,378.5331192984942,134.72072691979952,272.4363212532254,-137.71559433342583,0.0,0.4855961360832266,0.3740869455949615,0.18703124999999998,0.3740869455949615,0.03722719516818758,-0.0025680923060515835,4.7998010454378655,40.5,1.0,0.8528746846423019,1.1919970805571491,5.966646954368498
