world_hash,regime,seed,event_type,n_robots,n_loads,n_slots,method,method_family,method_label,information_scope,network_case,communication_radius_m,gossip_rounds,load_id,decision,required_roles,assigned_claims,unmet_roles,duplicate_slots,load_value
cfbb7010a89c267a12143cec49b0728a9b97cb40e00f092a1eaea86759f54878,tight,9228,robot_failure,8,3,7,local_no_gossip__nominal,local_no_gossip,Sin gossip,neighbors,nominal,5.0,0,0,wait,2,3,0,1,3.0021531944226347
cfbb7010a89c267a12143cec49b0728a9b97cb40e00f092a1eaea86759f54878,tight,9228,robot_failure,8,3,7,local_no_gossip__nominal,local_no_gossip,Sin gossip,neighbors,nominal,5.0,0,1,idle,3,0,3,0,2.33989991469248
cfbb7010a89c267a12143cec49b0728a9b97cb40e00f092a1eaea86759f54878,tight,9228,robot_failure,8,3,7,local_no_gossip__nominal,local_no_gossip,Sin gossip,neighbors,nominal,5.0,0,2,wait,2,1,1,0,2.381524222843725
cfbb7010a89c267a12143cec49b0728a9b97cb40e00f092a1eaea86759f54878,tight,9228,robot_failure,8,3,7,local_no_switch_penalty__nominal,local_no_switch_penalty,Sin coste de cambio,neighbors,nominal,5.0,4,0,start,2,2,0,0,3.0021531944226347
cfbb7010a89c267a12143cec49b0728a9b97cb40e00f092a1eaea86759f54878,tight,9228,robot_failure,8,3,7,local_no_switch_penalty__nominal,local_no_switch_penalty,Sin coste de cambio,neighbors,nominal,5.0,4,1,wait,3,1,2,0,2.33989991469248
cfbb7010a89c267a12143cec49b0728a9b97cb40e00f092a1eaea86759f54878,tight,9228,robot_failure,8,3,7,local_no_switch_penalty__nominal,local_no_switch_penalty,Sin coste de cambio,neighbors,nominal,5.0,4,2,wait,2,1,1,0,2.381524222843725
cfbb7010a89c267a12143cec49b0728a9b97cb40e00f092a1eaea86759f54878,tight,9228,robot_failure,8,3,7,local_gossip__dense,local_gossip,Gossip local,neighbors,dense,15.0,1,0,start,2,2,0,0,3.0021531944226347
cfbb7010a89c267a12143cec49b0728a9b97cb40e00f092a1eaea86759f54878,tight,9228,robot_failure,8,3,7,local_gossip__dense,local_gossip,Gossip local,neighbors,dense,15.0,1,1,wait,3,1,2,0,2.33989991469248
cfbb7010a89c267a12143cec49b0728a9b97cb40e00f092a1eaea86759f54878,tight,9228,robot_failure,8,3,7,local_gossip__dense,local_gossip,Gossip local,neighbors,dense,15.0,1,2,wait,2,1,1,0,2.381524222843725
cfbb7010a89c267a12143cec49b0728a9b97cb40e00f092a1eaea86759f54878,tight,9228,robot_failure,8,3,7,local_no_gossip__dense,local_no_gossip,Sin gossip,neighbors,dense,15.0,0,0,wait,2,3,0,1,3.0021531944226347
cfbb7010a89c267a12143cec49b0728a9b97cb40e00f092a1eaea86759f54878,tight,9228,robot_failure,8,3,7,local_no_gossip__dense,local_no_gossip,Sin gossip,neighbors,dense,15.0,0,1,idle,3,0,3,0,2.33989991469248
cfbb7010a89c267a12143cec49b0728a9b97cb40e00f092a1eaea86759f54878,tight,9228,robot_failure,8,3,7,local_no_gossip__dense,local_no_gossip,Sin gossip,neighbors,dense,15.0,0,2,wait,2,1,1,0,2.381524222843725
cfbb7010a89c267a12143cec49b0728a9b97cb40e00f092a1eaea86759f54878,tight,9228,robot_failure,8,3,7,local_no_switch_penalty__dense,local_no_switch_penalty,Sin coste de cambio,neighbors,dense,15.0,1,0,start,2,2,0,0,3.0021531944226347
cfbb7010a89c267a12143cec49b0728a9b97cb40e00f092a1eaea86759f54878,tight,9228,robot_failure,8,3,7,local_no_switch_penalty__dense,local_no_switch_penalty,Sin coste de cambio,neighbors,dense,15.0,1,1,wait,3,1,2,0,2.33989991469248
cfbb7010a89c267a12143cec49b0728a9b97cb40e00f092a1eaea86759f54878,tight,9228,robot_failure,8,3,7,local_no_switch_penalty__dense,local_no_switch_penalty,Sin coste de cambio,neighbors,dense,15.0,1,2,wait,2,1,1,0,2.381524222843725
cfbb7010a89c267a12143cec49b0728a9b97cb40e00f092a1eaea86759f54878,tight,9228,robot_failure,8,3,7,global_greedy,global_greedy,Greedy global,global,global,0.0,0,0,start,2,2,0,0,3.0021531944226347
cfbb7010a89c267a12143cec49b0728a9b97cb40e00f092a1eaea86759f54878,tight,9228,robot_failure,8,3,7,global_greedy,global_greedy,Greedy global,global,global,0.0,0,1,wait,3,1,2,0,2.33989991469248
cfbb7010a89c267a12143cec49b0728a9b97cb40e00f092a1eaea86759f54878,tight,9228,robot_failure,8,3,7,global_greedy,global_greedy,Greedy global,global,global,0.0,0,2,wait,2,1,1,0,2.381524222843725
cfbb7010a89c267a12143cec49b0728a9b97cb40e00f092a1eaea86759f54878,tight,9228,robot_failure,8,3,7,central_milp,central_milp,Oráculo MILP,global_oracle,global,0.0,0,0,start,2,2,0,0,3.0021531944226347
cfbb7010a89c267a12143cec49b0728a9b97cb40e00f092a1eaea86759f54878,tight,9228,robot_failure,8,3,7,central_milp,central_milp,Oráculo MILP,global_oracle,global,0.0,0,1,idle,3,0,3,0,2.33989991469248
cfbb7010a89c267a12143cec49b0728a9b97cb40e00f092a1eaea86759f54878,tight,9228,robot_failure,8,3,7,central_milp,central_milp,Oráculo MILP,global_oracle,global,0.0,0,2,start,2,2,0,0,2.381524222843725
bab4df6676d4f16b033bbcfbc8b701e6246ce659fecb520efb0a1dc5a89797f5,tight,9229,priority_change,8,3,8,local_gossip__sparse,local_gossip,Gossip local,neighbors,sparse,3.0,2,0,wait,3,1,2,0,2.491194726256065
bab4df6676d4f16b033bbcfbc8b701e6246ce659fecb520efb0a1dc5a89797f5,tight,9229,priority_change,8,3,8,local_gossip__sparse,local_gossip,Gossip local,neighbors,sparse,3.0,2,1,wait,2,1,1,0,3.7336376642550024
bab4df6676d4f16b033bbcfbc8b701e6246ce659fecb520efb0a1dc5a89797f5,tight,9229,priority_change,8,3,8,local_gossip__sparse,local_gossip,Gossip local,neighbors,sparse,3.0,2,2,wait,3,4,0,1,6.0484411262308715
bab4df6676d4f16b033bbcfbc8b701e6246ce659fecb520efb0a1dc5a89797f5,tight,9229,priority_change,8,3,8,local_no_gossip__sparse,local_no_gossip,Sin gossip,neighbors,sparse,3.0,0,0,wait,3,1,2,0,2.491194726256065
bab4df6676d4f16b033bbcfbc8b701e6246ce659fecb520efb0a1dc5a89797f5,tight,9229,priority_change,8,3,8,local_no_gossip__sparse,local_no_gossip,Sin gossip,neighbors,sparse,3.0,0,1,wait,2,2,1,1,3.7336376642550024
bab4df6676d4f16b033bbcfbc8b701e6246ce659fecb520efb0a1dc5a89797f5,tight,9229,priority_change,8,3,8,local_no_gossip__sparse,local_no_gossip,Sin gossip,neighbors,sparse,3.0,0,2,start,3,3,0,0,6.0484411262308715
bab4df6676d4f16b033bbcfbc8b701e6246ce659fecb520efb0a1dc5a89797f5,tight,9229,priority_change,8,3,8,local_no_switch_penalty__sparse,local_no_switch_penalty,Sin coste de cambio,neighbors,sparse,3.0,2,0,wait,3,2,1,0,2.491194726256065
bab4df6676d4f16b033bbcfbc8b701e6246ce659fecb520efb0a1dc5a89797f5,tight,9229,priority_change,8,3,8,local_no_switch_penalty__sparse,local_no_switch_penalty,Sin coste de cambio,neighbors,sparse,3.0,2,1,wait,2,1,1,0,3.7336376642550024
bab4df6676d4f16b033bbcfbc8b701e6246ce659fecb520efb0a1dc5a89797f5,tight,9229,priority_change,8,3,8,local_no_switch_penalty__sparse,local_no_switch_penalty,Sin coste de cambio,neighbors,sparse,3.0,2,2,start,3,3,0,0,6.0484411262308715
bab4df6676d4f16b033bbcfbc8b701e6246ce659fecb520efb0a1dc5a89797f5,tight,9229,priority_change,8,3,8,local_gossip__nominal,local_gossip,Gossip local,neighbors,nominal,5.0,4,0,wait,3,2,1,0,2.491194726256065
bab4df6676d4f16b033bbcfbc8b701e6246ce659fecb520efb0a1dc5a89797f5,tight,9229,priority_change,8,3,8,local_gossip__nominal,local_gossip,Gossip local,neighbors,nominal,5.0,4,1,wait,2,1,1,0,3.7336376642550024
bab4df6676d4f16b033bbcfbc8b701e6246ce659fecb520efb0a1dc5a89797f5,tight,9229,priority_change,8,3,8,local_gossip__nominal,local_gossip,Gossip local,neighbors,nominal,5.0,4,2,start,3,3,0,0,6.0484411262308715
bab4df6676d4f16b033bbcfbc8b701e6246ce659fecb520efb0a1dc5a89797f5,tight,9229,priority_change,8,3,8,local_no_gossip__nominal,local_no_gossip,Sin gossip,neighbors,nominal,5.0,0,0,wait,3,1,2,0,2.491194726256065
bab4df6676d4f16b033bbcfbc8b701e6246ce659fecb520efb0a1dc5a89797f5,tight,9229,priority_change,8,3,8,local_no_gossip__nominal,local_no_gossip,Sin gossip,neighbors,nominal,5.0,0,1,wait,2,2,1,1,3.7336376642550024
bab4df6676d4f16b033bbcfbc8b701e6246ce659fecb520efb0a1dc5a89797f5,tight,9229,priority_change,8,3,8,local_no_gossip__nominal,local_no_gossip,Sin gossip,neighbors,nominal,5.0,0,2,start,3,3,0,0,6.0484411262308715
bab4df6676d4f16b033bbcfbc8b701e6246ce659fecb520efb0a1dc5a89797f5,tight,9229,priority_change,8,3,8,local_no_switch_penalty__nominal,local_no_switch_penalty,Sin coste de cambio,neighbors,nominal,5.0,4,0,wait,3,2,1,0,2.491194726256065
bab4df6676d4f16b033bbcfbc8b701e6246ce659fecb520efb0a1dc5a89797f5,tight,9229,priority_change,8,3,8,local_no_switch_penalty__nominal,local_no_switch_penalty,Sin coste de cambio,neighbors,nominal,5.0,4,1,wait,2,1,1,0,3.7336376642550024
bab4df6676d4f16b033bbcfbc8b701e6246ce659fecb520efb0a1dc5a89797f5,tight,9229,priority_change,8,3,8,local_no_switch_penalty__nominal,local_no_switch_penalty,Sin coste de cambio,neighbors,nominal,5.0,4,2,start,3,3,0,0,6.0484411262308715
bab4df6676d4f16b033bbcfbc8b701e6246ce659fecb520efb0a1dc5a89797f5,tight,9229,priority_change,8,3,8,local_gossip__dense,local_gossip,Gossip local,neighbors,dense,15.0,1,0,wait,3,2,1,0,2.491194726256065
bab4df6676d4f16b033bbcfbc8b701e6246ce659fecb520efb0a1dc5a89797f5,tight,9229,priority_change,8,3,8,local_gossip__dense,local_gossip,Gossip local,neighbors,dense,15.0,1,1,wait,2,1,1,0,3.7336376642550024
bab4df6676d4f16b033bbcfbc8b701e6246ce659fecb520efb0a1dc5a89797f5,tight,9229,priority_change,8,3,8,local_gossip__dense,local_gossip,Gossip local,neighbors,dense,15.0,1,2,start,3,3,0,0,6.0484411262308715
bab4df6676d4f16b033bbcfbc8b701e6246ce659fecb520efb0a1dc5a89797f5,tight,9229,priority_change,8,3,8,local_no_gossip__dense,local_no_gossip,Sin gossip,neighbors,dense,15.0,0,0,wait,3,1,2,0,2.491194726256065
bab4df6676d4f16b033bbcfbc8b701e6246ce659fecb520efb0a1dc5a89797f5,tight,9229,priority_change,8,3,8,local_no_gossip__dense,local_no_gossip,Sin gossip,neighbors,dense,15.0,0,1,wait,2,2,1,1,3.7336376642550024
bab4df6676d4f16b033bbcfbc8b701e6246ce659fecb520efb0a1dc5a89797f5,tight,9229,priority_change,8,3,8,local_no_gossip__dense,local_no_gossip,Sin gossip,neighbors,dense,15.0,0,2,start,3,3,0,0,6.0484411262308715
bab4df6676d4f16b033bbcfbc8b701e6246ce659fecb520efb0a1dc5a89797f5,tight,9229,priority_change,8,3,8,local_no_switch_penalty__dense,local_no_switch_penalty,Sin coste de cambio,neighbors,dense,15.0,1,0,wait,3,2,1,0,2.491194726256065
bab4df6676d4f16b033bbcfbc8b701e6246ce659fecb520efb0a1dc5a89797f5,tight,9229,priority_change,8,3,8,local_no_switch_penalty__dense,local_no_switch_penalty,Sin coste de cambio,neighbors,dense,15.0,1,1,wait,2,1,1,0,3.7336376642550024
bab4df6676d4f16b033bbcfbc8b701e6246ce659fecb520efb0a1dc5a89797f5,tight,9229,priority_change,8,3,8,local_no_switch_penalty__dense,local_no_switch_penalty,Sin coste de cambio,neighbors,dense,15.0,1,2,start,3,3,0,0,6.0484411262308715
bab4df6676d4f16b033bbcfbc8b701e6246ce659fecb520efb0a1dc5a89797f5,tight,9229,priority_change,8,3,8,global_greedy,global_greedy,Greedy global,global,global,0.0,0,0,wait,3,2,1,0,2.491194726256065
bab4df6676d4f16b033bbcfbc8b701e6246ce659fecb520efb0a1dc5a89797f5,tight,9229,priority_change,8,3,8,global_greedy,global_greedy,Greedy global,global,global,0.0,0,1,wait,2,1,1,0,3.7336376642550024
bab4df6676d4f16b033bbcfbc8b701e6246ce659fecb520efb0a1dc5a89797f5,tight,9229,priority_change,8,3,8,global_greedy,global_greedy,Greedy global,global,global,0.0,0,2,start,3,3,0,0,6.0484411262308715
bab4df6676d4f16b033bbcfbc8b701e6246ce659fecb520efb0a1dc5a89797f5,tight,9229,priority_change,8,3,8,central_milp,central_milp,Oráculo MILP,global_oracle,global,0.0,0,0,idle,3,0,3,0,2.491194726256065
bab4df6676d4f16b033bbcfbc8b701e6246ce659fecb520efb0a1dc5a89797f5,tight,9229,priority_change,8,3,8,central_milp,central_milp,Oráculo MILP,global_oracle,global,0.0,0,1,start,2,2,0,0,3.7336376642550024
bab4df6676d4f16b033bbcfbc8b701e6246ce659fecb520efb0a1dc5a89797f5,tight,9229,priority_change,8,3,8,central_milp,central_milp,Oráculo MILP,global_oracle,global,0.0,0,2,start,3,3,0,0,6.0484411262308715
77396dc9c343c51e72a1ac1966e7e72cbb204b5b9c8cb6a90730c4430d4e4752,tight,9200,robot_failure,16,2,5,local_gossip__sparse,local_gossip,Gossip local,neighbors,sparse,3.0,2,0,wait,2,3,1,1,3.2122082936543017
77396dc9c343c51e72a1ac1966e7e72cbb204b5b9c8cb6a90730c4430d4e4752,tight,9200,robot_failure,16,2,5,local_gossip__sparse,local_gossip,Gossip local,neighbors,sparse,3.0,2,1,wait,3,2,1,0,2.595074668561302
77396dc9c343c51e72a1ac1966e7e72cbb204b5b9c8cb6a90730c4430d4e4752,tight,9200,robot_failure,16,2,5,local_no_gossip__sparse,local_no_gossip,Sin gossip,neighbors,sparse,3.0,0,0,wait,2,5,1,1,3.2122082936543017
77396dc9c343c51e72a1ac1966e7e72cbb204b5b9c8cb6a90730c4430d4e4752,tight,9200,robot_failure,16,2,5,local_no_gossip__sparse,local_no_gossip,Sin gossip,neighbors,sparse,3.0,0,1,wait,3,1,2,0,2.595074668561302
77396dc9c343c51e72a1ac1966e7e72cbb204b5b9c8cb6a90730c4430d4e4752,tight,9200,robot_failure,16,2,5,local_no_switch_penalty__sparse,local_no_switch_penalty,Sin coste de cambio,neighbors,sparse,3.0,2,0,wait,2,3,1,1,3.2122082936543017
77396dc9c343c51e72a1ac1966e7e72cbb204b5b9c8cb6a90730c4430d4e4752,tight,9200,robot_failure,16,2,5,local_no_switch_penalty__sparse,local_no_switch_penalty,Sin coste de cambio,neighbors,sparse,3.0,2,1,wait,3,2,1,0,2.595074668561302
77396dc9c343c51e72a1ac1966e7e72cbb204b5b9c8cb6a90730c4430d4e4752,tight,9200,robot_failure,16,2,5,local_gossip__nominal,local_gossip,Gossip local,neighbors,nominal,5.0,4,0,wait,2,1,1,0,3.2122082936543017
77396dc9c343c51e72a1ac1966e7e72cbb204b5b9c8cb6a90730c4430d4e4752,tight,9200,robot_failure,16,2,5,local_gossip__nominal,local_gossip,Gossip local,neighbors,nominal,5.0,4,1,wait,3,2,1,0,2.595074668561302
77396dc9c343c51e72a1ac1966e7e72cbb204b5b9c8cb6a90730c4430d4e4752,tight,9200,robot_failure,16,2,5,local_no_gossip__nominal,local_no_gossip,Sin gossip,neighbors,nominal,5.0,0,0,wait,2,5,1,1,3.2122082936543017
77396dc9c343c51e72a1ac1966e7e72cbb204b5b9c8cb6a90730c4430d4e4752,tight,9200,robot_failure,16,2,5,local_no_gossip__nominal,local_no_gossip,Sin gossip,neighbors,nominal,5.0,0,1,wait,3,1,2,0,2.595074668561302
77396dc9c343c51e72a1ac1966e7e72cbb204b5b9c8cb6a90730c4430d4e4752,tight,9200,robot_failure,16,2,5,local_no_switch_penalty__nominal,local_no_switch_penalty,Sin coste de cambio,neighbors,nominal,5.0,4,0,wait,2,1,1,0,3.2122082936543017
77396dc9c343c51e72a1ac1966e7e72cbb204b5b9c8cb6a90730c4430d4e4752,tight,9200,robot_failure,16,2,5,local_no_switch_penalty__nominal,local_no_switch_penalty,Sin coste de cambio,neighbors,nominal,5.0,4,1,wait,3,2,1,0,2.595074668561302
77396dc9c343c51e72a1ac1966e7e72cbb204b5b9c8cb6a90730c4430d4e4752,tight,9200,robot_failure,16,2,5,local_gossip__dense,local_gossip,Gossip local,neighbors,dense,15.0,1,0,wait,2,1,1,0,3.2122082936543017
77396dc9c343c51e72a1ac1966e7e72cbb204b5b9c8cb6a90730c4430d4e4752,tight,9200,robot_failure,16,2,5,local_gossip__dense,local_gossip,Gossip local,neighbors,dense,15.0,1,1,wait,3,2,1,0,2.595074668561302
77396dc9c343c51e72a1ac1966e7e72cbb204b5b9c8cb6a90730c4430d4e4752,tight,9200,robot_failure,16,2,5,local_no_gossip__dense,local_no_gossip,Sin gossip,neighbors,dense,15.0,0,0,wait,2,5,1,1,3.2122082936543017
77396dc9c343c51e72a1ac1966e7e72cbb204b5b9c8cb6a90730c4430d4e4752,tight,9200,robot_failure,16,2,5,local_no_gossip__dense,local_no_gossip,Sin gossip,neighbors,dense,15.0,0,1,wait,3,1,2,0,2.595074668561302
77396dc9c343c51e72a1ac1966e7e72cbb204b5b9c8cb6a90730c4430d4e4752,tight,9200,robot_failure,16,2,5,local_no_switch_penalty__dense,local_no_switch_penalty,Sin coste de cambio,neighbors,dense,15.0,1,0,wait,2,1,1,0,3.2122082936543017
77396dc9c343c51e72a1ac1966e7e72cbb204b5b9c8cb6a90730c4430d4e4752,tight,9200,robot_failure,16,2,5,local_no_switch_penalty__dense,local_no_switch_penalty,Sin coste de cambio,neighbors,dense,15.0,1,1,wait,3,2,1,0,2.595074668561302
77396dc9c343c51e72a1ac1966e7e72cbb204b5b9c8cb6a90730c4430d4e4752,tight,9200,robot_failure,16,2,5,global_greedy,global_greedy,Greedy global,global,global,0.0,0,0,wait,2,1,1,0,3.2122082936543017
77396dc9c343c51e72a1ac1966e7e72cbb204b5b9c8cb6a90730c4430d4e4752,tight,9200,robot_failure,16,2,5,global_greedy,global_greedy,Greedy global,global,global,0.0,0,1,wait,3,2,1,0,2.595074668561302
77396dc9c343c51e72a1ac1966e7e72cbb204b5b9c8cb6a90730c4430d4e4752,tight,9200,robot_failure,16,2,5,central_milp,central_milp,Oráculo MILP,global_oracle,global,0.0,0,0,idle,2,0,2,0,3.2122082936543017
77396dc9c343c51e72a1ac1966e7e72cbb204b5b9c8cb6a90730c4430d4e4752,tight,9200,robot_failure,16,2,5,central_milp,central_milp,Oráculo MILP,global_oracle,global,0.0,0,1,start,3,3,0,0,2.595074668561302
b91940a951f633cfab821ae0b6bf8c94959b409cddbcc85b82bf5811ea2f6027,tight,9201,priority_change,16,2,5,local_gossip__sparse,local_gossip,Gossip local,neighbors,sparse,3.0,2,0,wait,3,5,0,2,2.726402617821935
b91940a951f633cfab821ae0b6bf8c94959b409cddbcc85b82bf5811ea2f6027,tight,9201,priority_change,16,2,5,local_gossip__sparse,local_gossip,Gossip local,neighbors,sparse,3.0,2,1,wait,2,3,1,1,4.358638933436379
b91940a951f633cfab821ae0b6bf8c94959b409cddbcc85b82bf5811ea2f6027,tight,9201,priority_change,16,2,5,local_no_gossip__sparse,local_no_gossip,Sin gossip,neighbors,sparse,3.0,0,0,wait,3,2,2,1,2.726402617821935
b91940a951f633cfab821ae0b6bf8c94959b409cddbcc85b82bf5811ea2f6027,tight,9201,priority_change,16,2,5,local_no_gossip__sparse,local_no_gossip,Sin gossip,neighbors,sparse,3.0,0,1,wait,2,10,1,1,4.358638933436379
b91940a951f633cfab821ae0b6bf8c94959b409cddbcc85b82bf5811ea2f6027,tight,9201,priority_change,16,2,5,local_no_switch_penalty__sparse,local_no_switch_penalty,Sin coste de cambio,neighbors,sparse,3.0,2,0,wait,3,4,0,1,2.726402617821935
b91940a951f633cfab821ae0b6bf8c94959b409cddbcc85b82bf5811ea2f6027,tight,9201,priority_change,16,2,5,local_no_switch_penalty__sparse,local_no_switch_penalty,Sin coste de cambio,neighbors,sparse,3.0,2,1,wait,2,3,0,1,4.358638933436379
b91940a951f633cfab821ae0b6bf8c94959b409cddbcc85b82bf5811ea2f6027,tight,9201,priority_change,16,2,5,local_gossip__nominal,local_gossip,Gossip local,neighbors,nominal,5.0,4,0,start,3,3,0,0,2.726402617821935
b91940a951f633cfab821ae0b6bf8c94959b409cddbcc85b82bf5811ea2f6027,tight,9201,priority_change,16,2,5,local_gossip__nominal,local_gossip,Gossip local,neighbors,nominal,5.0,4,1,start,2,2,0,0,4.358638933436379
b91940a951f633cfab821ae0b6bf8c94959b409cddbcc85b82bf5811ea2f6027,tight,9201,priority_change,16,2,5,local_no_gossip__nominal,local_no_gossip,Sin gossip,neighbors,nominal,5.0,0,0,wait,3,2,2,1,2.726402617821935
b91940a951f633cfab821ae0b6bf8c94959b409cddbcc85b82bf5811ea2f6027,tight,9201,priority_change,16,2,5,local_no_gossip__nominal,local_no_gossip,Sin gossip,neighbors,nominal,5.0,0,1,wait,2,10,1,1,4.358638933436379
b91940a951f633cfab821ae0b6bf8c94959b409cddbcc85b82bf5811ea2f6027,tight,9201,priority_change,16,2,5,local_no_switch_penalty__nominal,local_no_switch_penalty,Sin coste de cambio,neighbors,nominal,5.0,4,0,start,3,3,0,0,2.726402617821935
b91940a951f633cfab821ae0b6bf8c94959b409cddbcc85b82bf5811ea2f6027,tight,9201,priority_change,16,2,5,local_no_switch_penalty__nominal,local_no_switch_penalty,Sin coste de cambio,neighbors,nominal,5.0,4,1,start,2,2,0,0,4.358638933436379
b91940a951f633cfab821ae0b6bf8c94959b409cddbcc85b82bf5811ea2f6027,tight,9201,priority_change,16,2,5,local_gossip__dense,local_gossip,Gossip local,neighbors,dense,15.0,1,0,start,3,3,0,0,2.726402617821935
b91940a951f633cfab821ae0b6bf8c94959b409cddbcc85b82bf5811ea2f6027,tight,9201,priority_change,16,2,5,local_gossip__dense,local_gossip,Gossip local,neighbors,dense,15.0,1,1,start,2,2,0,0,4.358638933436379
b91940a951f633cfab821ae0b6bf8c94959b409cddbcc85b82bf5811ea2f6027,tight,9201,priority_change,16,2,5,local_no_gossip__dense,local_no_gossip,Sin gossip,neighbors,dense,15.0,0,0,wait,3,2,2,1,2.726402617821935
b91940a951f633cfab821ae0b6bf8c94959b409cddbcc85b82bf5811ea2f6027,tight,9201,priority_change,16,2,5,local_no_gossip__dense,local_no_gossip,Sin gossip,neighbors,dense,15.0,0,1,wait,2,10,1,1,4.358638933436379
b91940a951f633cfab821ae0b6bf8c94959b409cddbcc85b82bf5811ea2f6027,tight,9201,priority_change,16,2,5,local_no_switch_penalty__dense,local_no_switch_penalty,Sin coste de cambio,neighbors,dense,15.0,1,0,start,3,3,0,0,2.726402617821935
b91940a951f633cfab821ae0b6bf8c94959b409cddbcc85b82bf5811ea2f6027,tight,9201,priority_change,16,2,5,local_no_switch_penalty__dense,local_no_switch_penalty,Sin coste de cambio,neighbors,dense,15.0,1,1,start,2,2,0,0,4.358638933436379
b91940a951f633cfab821ae0b6bf8c94959b409cddbcc85b82bf5811ea2f6027,tight,9201,priority_change,16,2,5,global_greedy,global_greedy,Greedy global,global,global,0.0,0,0,start,3,3,0,0,2.726402617821935
b91940a951f633cfab821ae0b6bf8c94959b409cddbcc85b82bf5811ea2f6027,tight,9201,priority_change,16,2,5,global_greedy,global_greedy,Greedy global,global,global,0.0,0,1,start,2,2,0,0,4.358638933436379
b91940a951f633cfab821ae0b6bf8c94959b409cddbcc85b82bf5811ea2f6027,tight,9201,priority_change,16,2,5,central_milp,central_milp,Oráculo MILP,global_oracle,global,0.0,0,0,start,3,3,0,0,2.726402617821935
b91940a951f633cfab821ae0b6bf8c94959b409cddbcc85b82bf5811ea2f6027,tight,9201,priority_change,16,2,5,central_milp,central_milp,Oráculo MILP,global_oracle,global,0.0,0,1,start,2,2,0,0,4.358638933436379
40ba6affe408015bc84941ebd65b34305c6ca3729e54455f75de7902aec58c3a,tight,9202,robot_failure,16,2,5,local_gossip__sparse,local_gossip,Gossip local,neighbors,sparse,3.0,2,0,wait,2,5,0,2,3.6240560804996935
40ba6affe408015bc84941ebd65b34305c6ca3729e54455f75de7902aec58c3a,tight,9202,robot_failure,16,2,5,local_gossip__sparse,local_gossip,Gossip local,neighbors,sparse,3.0,2,1,wait,3,1,2,0,2.618629121502746
40ba6affe408015bc84941ebd65b34305c6ca3729e54455f75de7902aec58c3a,tight,9202,robot_failure,16,2,5,local_no_gossip__sparse,local_no_gossip,Sin gossip,neighbors,sparse,3.0,0,0,wait,2,6,0,2,3.6240560804996935
40ba6affe408015bc84941ebd65b34305c6ca3729e54455f75de7902aec58c3a,tight,9202,robot_failure,16,2,5,local_no_gossip__sparse,local_no_gossip,Sin gossip,neighbors,sparse,3.0,0,1,idle,3,0,3,0,2.618629121502746
40ba6affe408015bc84941ebd65b34305c6ca3729e54455f75de7902aec58c3a,tight,9202,robot_failure,16,2,5,local_no_switch_penalty__sparse,local_no_switch_penalty,Sin coste de cambio,neighbors,sparse,3.0,2,0,wait,2,5,0,2,3.6240560804996935
40ba6affe408015bc84941ebd65b34305c6ca3729e54455f75de7902aec58c3a,tight,9202,robot_failure,16,2,5,local_no_switch_penalty__sparse,local_no_switch_penalty,Sin coste de cambio,neighbors,sparse,3.0,2,1,wait,3,1,2,0,2.618629121502746
40ba6affe408015bc84941ebd65b34305c6ca3729e54455f75de7902aec58c3a,tight,9202,robot_failure,16,2,5,local_gossip__nominal,local_gossip,Gossip local,neighbors,nominal,5.0,4,0,start,2,2,0,0,3.6240560804996935
40ba6affe408015bc84941ebd65b34305c6ca3729e54455f75de7902aec58c3a,tight,9202,robot_failure,16,2,5,local_gossip__nominal,local_gossip,Gossip local,neighbors,nominal,5.0,4,1,wait,3,2,1,0,2.618629121502746
40ba6affe408015bc84941ebd65b34305c6ca3729e54455f75de7902aec58c3a,tight,9202,robot_failure,16,2,5,local_no_gossip__nominal,local_no_gossip,Sin gossip,neighbors,nominal,5.0,0,0,wait,2,6,0,2,3.6240560804996935
40ba6affe408015bc84941ebd65b34305c6ca3729e54455f75de7902aec58c3a,tight,9202,robot_failure,16,2,5,local_no_gossip__nominal,local_no_gossip,Sin gossip,neighbors,nominal,5.0,0,1,idle,3,0,3,0,2.618629121502746
40ba6affe408015bc84941ebd65b34305c6ca3729e54455f75de7902aec58c3a,tight,9202,robot_failure,16,2,5,local_no_switch_penalty__nominal,local_no_switch_penalty,Sin coste de cambio,neighbors,nominal,5.0,4,0,start,2,2,0,0,3.6240560804996935
40ba6affe408015bc84941ebd65b34305c6ca3729e54455f75de7902aec58c3a,tight,9202,robot_failure,16,2,5,local_no_switch_penalty__nominal,local_no_switch_penalty,Sin coste de cambio,neighbors,nominal,5.0,4,1,wait,3,2,1,0,2.618629121502746
40ba6affe408015bc84941ebd65b34305c6ca3729e54455f75de7902aec58c3a,tight,9202,robot_failure,16,2,5,local_gossip__dense,local_gossip,Gossip local,neighbors,dense,15.0,1,0,start,2,2,0,0,3.6240560804996935
40ba6affe408015bc84941ebd65b34305c6ca3729e54455f75de7902aec58c3a,tight,9202,robot_failure,16,2,5,local_gossip__dense,local_gossip,Gossip local,neighbors,dense,15.0,1,1,wait,3,2,1,0,2.618629121502746
40ba6affe408015bc84941ebd65b34305c6ca3729e54455f75de7902aec58c3a,tight,9202,robot_failure,16,2,5,local_no_gossip__dense,local_no_gossip,Sin gossip,neighbors,dense,15.0,0,0,wait,2,6,0,2,3.6240560804996935
