world_hash,regime,seed,event_type,n_robots,n_loads,n_slots,method,method_family,method_label,information_scope,network_case,communication_radius_m,gossip_rounds,started_loads,waiting_loads,idle_loads,assigned_robots,unmet_roles,duplicate_slots,overrecruitment,invalid_assignments,switches,abandonments,joins,failed_departures,assignment_cost,social_value,oracle_social_value,optimality_gap,messages,bytes_sent,mean_view_coverage,min_view_coverage,network_components,runtime_ms,solver_status,solver_gap,assignment_signature,status
cadaa73754be8e67cc909b6a0e790e8686df69ac99e3008affdbac9fa808b2e8,abundant,9206,robot_failure,16,3,7,local_no_gossip__dense,local_no_gossip,Sin gossip,neighbors,dense,15.0,0,0,2,1,15,4,2,12,0,0,0,14,1,4.263634739310466,-4.263634739310466,6.3968725510475055,1.6665186316104241,0,0,0.06666666666666667,0.06666666666666667,1,0.37560000782832503,-1,0.0,0;-1;0;0;0;6;0;0;1;6;0;0;6;0;0;0,completed
cadaa73754be8e67cc909b6a0e790e8686df69ac99e3008affdbac9fa808b2e8,abundant,9206,robot_failure,16,3,7,local_no_switch_penalty__dense,local_no_switch_penalty,Sin coste de cambio,neighbors,dense,15.0,1,3,0,0,7,0,0,0,0,1,0,6,1,1.4999569259601757,6.196872551047505,6.3968725510475055,0.03126527821274939,210,28784,1.0,1.0,1,3.8662999868392944,-1,0.0,1;-1;6;-1;5;3;-1;-1;0;4;2;-1;-1;-1;-1;-1,completed
cadaa73754be8e67cc909b6a0e790e8686df69ac99e3008affdbac9fa808b2e8,abundant,9206,robot_failure,16,3,7,global_greedy,global_greedy,Greedy global,global,global,0.0,0,3,0,0,7,0,0,0,0,0,0,6,1,1.2999569259601758,6.3968725510475055,6.3968725510475055,0.0,0,0,1.0,1.0,1,0.12399998377077281,-1,0.0,0;-1;6;-1;5;3;-1;-1;1;4;2;-1;-1;-1;-1;-1,completed
cadaa73754be8e67cc909b6a0e790e8686df69ac99e3008affdbac9fa808b2e8,abundant,9206,robot_failure,16,3,7,central_milp,central_milp,Oráculo MILP,global_oracle,global,0.0,0,3,0,0,7,0,0,0,0,0,0,6,1,1.2999569259601758,6.3968725510475055,6.3968725510475055,0.0,0,0,1.0,1.0,1,3.9701000205241144,0,0.0,0;-1;5;-1;6;4;-1;-1;1;3;2;-1;-1;-1;-1;-1,completed
b446c0b1ad086a4c66a936a11202c511f540b60e064f5cf5097166e5656fa79b,abundant,9207,priority_change,16,3,8,local_gossip__sparse,local_gossip,Gossip local,neighbors,sparse,3.0,2,0,3,0,14,0,5,6,0,0,0,11,0,3.277524183508425,-3.277524183508425,10.270998035657746,1.3191047425118638,136,78144,0.515625,0.0625,3,4.258500004652888,-1,0.0,0;2;6;5;1;3;-1;7;-1;7;3;6;7;2;5;4,completed
b446c0b1ad086a4c66a936a11202c511f540b60e064f5cf5097166e5656fa79b,abundant,9207,priority_change,16,3,8,local_no_gossip__sparse,local_no_gossip,Sin gossip,neighbors,sparse,3.0,0,0,3,0,16,4,2,12,0,1,0,13,0,3.8042265122214016,-3.8042265122214016,10.270998035657746,1.370385282814221,0,0,0.0625,0.0625,3,0.9098000009544194,-1,0.0,0;2;3;5;3;3;3;5;3;3;3;5;3;3;3;3,completed
b446c0b1ad086a4c66a936a11202c511f540b60e064f5cf5097166e5656fa79b,abundant,9207,priority_change,16,3,8,local_no_switch_penalty__sparse,local_no_switch_penalty,Sin coste de cambio,neighbors,sparse,3.0,2,0,3,0,14,0,6,6,0,3,0,11,0,3.7840184609863345,-3.7840184609863345,10.270998035657746,1.3684177961917028,136,78144,0.515625,0.0625,3,4.8983000160660595,-1,0.0,6;5;1;5;3;4;-1;7;-1;0;3;6;1;2;7;0,completed
b446c0b1ad086a4c66a936a11202c511f540b60e064f5cf5097166e5656fa79b,abundant,9207,priority_change,16,3,8,local_gossip__nominal,local_gossip,Gossip local,neighbors,nominal,5.0,4,3,0,0,8,0,0,0,0,0,0,5,0,1.210344254176396,10.270998035657746,10.270998035657746,0.0,640,1038768,1.0,1.0,1,42.09279999486171,-1,0.0,0;2;-1;5;1;3;-1;7;-1;-1;-1;6;-1;-1;-1;4,completed
b446c0b1ad086a4c66a936a11202c511f540b60e064f5cf5097166e5656fa79b,abundant,9207,priority_change,16,3,8,local_no_gossip__nominal,local_no_gossip,Sin gossip,neighbors,nominal,5.0,0,0,3,0,16,4,2,12,0,1,0,13,0,3.8042265122214016,-3.8042265122214016,10.270998035657746,1.370385282814221,0,0,0.0625,0.0625,1,0.4375999851617962,-1,0.0,0;2;3;5;3;3;3;5;3;3;3;5;3;3;3;3,completed
b446c0b1ad086a4c66a936a11202c511f540b60e064f5cf5097166e5656fa79b,abundant,9207,priority_change,16,3,8,local_no_switch_penalty__nominal,local_no_switch_penalty,Sin coste de cambio,neighbors,nominal,5.0,4,3,0,0,8,0,0,0,0,2,0,5,0,1.7348198492694766,9.746522440564666,10.270998035657746,0.051063742128297715,640,1038768,1.0,1.0,1,34.79090001201257,-1,0.0,0;7;-1;5;3;4;-1;-1;-1;-1;-1;6;-1;-1;1;2,completed
b446c0b1ad086a4c66a936a11202c511f540b60e064f5cf5097166e5656fa79b,abundant,9207,priority_change,16,3,8,local_gossip__dense,local_gossip,Gossip local,neighbors,dense,15.0,1,3,0,0,8,0,0,0,0,0,0,5,0,1.210344254176396,10.270998035657746,10.270998035657746,0.0,240,40320,1.0,1.0,1,3.274599992437288,-1,0.0,0;2;-1;5;1;3;-1;7;-1;-1;-1;6;-1;-1;-1;4,completed
b446c0b1ad086a4c66a936a11202c511f540b60e064f5cf5097166e5656fa79b,abundant,9207,priority_change,16,3,8,local_no_gossip__dense,local_no_gossip,Sin gossip,neighbors,dense,15.0,0,0,3,0,16,4,2,12,0,1,0,13,0,3.8042265122214016,-3.8042265122214016,10.270998035657746,1.370385282814221,0,0,0.0625,0.0625,1,0.30499999411404133,-1,0.0,0;2;3;5;3;3;3;5;3;3;3;5;3;3;3;3,completed
b446c0b1ad086a4c66a936a11202c511f540b60e064f5cf5097166e5656fa79b,abundant,9207,priority_change,16,3,8,local_no_switch_penalty__dense,local_no_switch_penalty,Sin coste de cambio,neighbors,dense,15.0,1,3,0,0,8,0,0,0,0,2,0,5,0,1.7348198492694766,9.746522440564666,10.270998035657746,0.051063742128297715,240,40320,1.0,1.0,1,3.1592000159434974,-1,0.0,0;7;-1;5;3;4;-1;-1;-1;-1;-1;6;-1;-1;1;2,completed
b446c0b1ad086a4c66a936a11202c511f540b60e064f5cf5097166e5656fa79b,abundant,9207,priority_change,16,3,8,global_greedy,global_greedy,Greedy global,global,global,0.0,0,3,0,0,8,0,0,0,0,0,0,5,0,1.210344254176396,10.270998035657746,10.270998035657746,0.0,0,0,1.0,1.0,1,0.13930001296103,-1,0.0,0;2;-1;5;1;3;-1;7;-1;-1;-1;6;-1;-1;-1;4,completed
b446c0b1ad086a4c66a936a11202c511f540b60e064f5cf5097166e5656fa79b,abundant,9207,priority_change,16,3,8,central_milp,central_milp,Oráculo MILP,global_oracle,global,0.0,0,3,0,0,8,0,0,0,0,0,0,5,0,1.210344254176396,10.270998035657746,10.270998035657746,0.0,0,0,1.0,1.0,1,5.019400006858632,0,0.0,0;2;-1;6;1;4;-1;5;-1;-1;-1;7;-1;-1;-1;3,completed
02e2e3aa77117e3dfdc84cf86648f2ff1698c9572620ae51aed1f8dbf649c412,abundant,9208,robot_failure,16,3,7,local_gossip__sparse,local_gossip,Gossip local,neighbors,sparse,3.0,2,0,3,0,14,0,4,7,0,0,0,13,1,3.835164293578526,-3.835164293578526,7.811916595497114,1.4909376907312557,92,37232,0.4133333333333333,0.13333333333333333,2,2.941300015663728,-1,0.0,-1;1;6;-1;6;4;2;0;3;5;0;3;5;5;3;6,completed
02e2e3aa77117e3dfdc84cf86648f2ff1698c9572620ae51aed1f8dbf649c412,abundant,9208,robot_failure,16,3,7,local_no_gossip__sparse,local_no_gossip,Sin gossip,neighbors,sparse,3.0,0,0,1,2,15,6,1,14,0,1,0,14,1,4.341614561186044,-4.341614561186044,7.811916595497114,1.5557681662511098,0,0,0.06666666666666667,0.06666666666666667,2,0.46449998626485467,-1,0.0,-1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5,completed
02e2e3aa77117e3dfdc84cf86648f2ff1698c9572620ae51aed1f8dbf649c412,abundant,9208,robot_failure,16,3,7,local_no_switch_penalty__sparse,local_no_switch_penalty,Sin coste de cambio,neighbors,sparse,3.0,2,0,3,0,14,0,4,7,0,1,0,13,1,4.035164293578526,-4.035164293578526,7.811916595497114,1.516539602573899,92,37232,0.4133333333333333,0.13333333333333333,2,2.8433999978005886,-1,0.0,-1;0;6;-1;6;4;2;1;3;5;0;3;5;6;3;6,completed
02e2e3aa77117e3dfdc84cf86648f2ff1698c9572620ae51aed1f8dbf649c412,abundant,9208,robot_failure,16,3,7,local_gossip__nominal,local_gossip,Gossip local,neighbors,nominal,5.0,4,3,0,0,7,0,0,0,0,0,0,6,1,1.2080811848002297,7.747753995739428,7.811916595497114,0.008213426112955419,384,461616,1.0,1.0,1,20.977599982870743,-1,0.0,-1;1;-1;-1;6;-1;2;3;-1;-1;-1;-1;5;0;-1;4,completed
02e2e3aa77117e3dfdc84cf86648f2ff1698c9572620ae51aed1f8dbf649c412,abundant,9208,robot_failure,16,3,7,local_no_gossip__nominal,local_no_gossip,Sin gossip,neighbors,nominal,5.0,0,0,1,2,15,6,1,14,0,1,0,14,1,4.341614561186044,-4.341614561186044,7.811916595497114,1.5557681662511098,0,0,0.06666666666666667,0.06666666666666667,1,0.6451999943237752,-1,0.0,-1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5,completed
02e2e3aa77117e3dfdc84cf86648f2ff1698c9572620ae51aed1f8dbf649c412,abundant,9208,robot_failure,16,3,7,local_no_switch_penalty__nominal,local_no_switch_penalty,Sin coste de cambio,neighbors,nominal,5.0,4,3,0,0,7,0,0,0,0,1,0,6,1,1.4080811848002297,7.547753995739429,7.811916595497114,0.03381533795559872,384,461616,1.0,1.0,1,15.300300001399592,-1,0.0,-1;0;-1;-1;6;-1;2;3;-1;-1;-1;-1;5;1;-1;4,completed
02e2e3aa77117e3dfdc84cf86648f2ff1698c9572620ae51aed1f8dbf649c412,abundant,9208,robot_failure,16,3,7,local_gossip__dense,local_gossip,Gossip local,neighbors,dense,15.0,1,3,0,0,7,0,0,0,0,0,0,6,1,1.2080811848002297,7.747753995739428,7.811916595497114,0.008213426112955419,210,30800,1.0,1.0,1,2.6305000064894557,-1,0.0,-1;1;-1;-1;6;-1;2;3;-1;-1;-1;-1;5;0;-1;4,completed
02e2e3aa77117e3dfdc84cf86648f2ff1698c9572620ae51aed1f8dbf649c412,abundant,9208,robot_failure,16,3,7,local_no_gossip__dense,local_no_gossip,Sin gossip,neighbors,dense,15.0,0,0,1,2,15,6,1,14,0,1,0,14,1,4.341614561186044,-4.341614561186044,7.811916595497114,1.5557681662511098,0,0,0.06666666666666667,0.06666666666666667,1,0.3096000000368804,-1,0.0,-1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5,completed
02e2e3aa77117e3dfdc84cf86648f2ff1698c9572620ae51aed1f8dbf649c412,abundant,9208,robot_failure,16,3,7,local_no_switch_penalty__dense,local_no_switch_penalty,Sin coste de cambio,neighbors,dense,15.0,1,3,0,0,7,0,0,0,0,1,0,6,1,1.4080811848002297,7.547753995739429,7.811916595497114,0.03381533795559872,210,30800,1.0,1.0,1,4.272299993317574,-1,0.0,-1;0;-1;-1;6;-1;2;3;-1;-1;-1;-1;5;1;-1;4,completed
02e2e3aa77117e3dfdc84cf86648f2ff1698c9572620ae51aed1f8dbf649c412,abundant,9208,robot_failure,16,3,7,global_greedy,global_greedy,Greedy global,global,global,0.0,0,3,0,0,7,0,0,0,0,0,0,6,1,1.2080811848002297,7.747753995739428,7.811916595497114,0.008213426112955419,0,0,1.0,1.0,1,0.2477999951224774,-1,0.0,-1;1;-1;-1;6;-1;2;3;-1;-1;-1;-1;5;0;-1;4,completed
02e2e3aa77117e3dfdc84cf86648f2ff1698c9572620ae51aed1f8dbf649c412,abundant,9208,robot_failure,16,3,7,central_milp,central_milp,Oráculo MILP,global_oracle,global,0.0,0,3,0,0,7,0,0,0,0,0,0,6,1,1.1439185850425442,7.811916595497114,7.811916595497114,0.0,0,0,1.0,1.0,1,5.882199999177828,0,0.0,-1;1;-1;-1;0;-1;4;3;-1;-1;-1;5;6;2;-1;-1,completed
35d0bb56729c5e956a76e302d172e5f977ae8bd94d5b55c48f8eba8ec6d2ecf3,abundant,9209,priority_change,16,3,8,local_gossip__sparse,local_gossip,Gossip local,neighbors,sparse,3.0,2,0,3,0,16,0,5,8,0,0,0,13,0,3.595002944128093,-3.595002944128093,9.374777884725399,1.383476066135448,100,41488,0.4453125,0.3125,1,4.5384000113699585,-1,0.0,2;1;6;3;5;3;3;7;4;0;4;7;0;3;3;6,completed
35d0bb56729c5e956a76e302d172e5f977ae8bd94d5b55c48f8eba8ec6d2ecf3,abundant,9209,priority_change,16,3,8,local_no_gossip__sparse,local_no_gossip,Sin gossip,neighbors,sparse,3.0,0,0,2,1,16,6,1,14,0,3,0,13,0,4.532371994690748,-4.532371994690748,9.374777884725399,1.4834644671502537,0,0,0.0625,0.0625,1,0.3293000045232475,-1,0.0,5;5;5;3;5;5;5;5;5;5;5;5;5;5;5;5,completed
35d0bb56729c5e956a76e302d172e5f977ae8bd94d5b55c48f8eba8ec6d2ecf3,abundant,9209,priority_change,16,3,8,local_no_switch_penalty__sparse,local_no_switch_penalty,Sin coste de cambio,neighbors,sparse,3.0,2,0,3,0,16,1,4,9,0,3,0,13,0,4.350006889924259,-4.350006889924259,9.374777884725399,1.464011728428452,100,41488,0.4453125,0.3125,1,1.9915000011678785,-1,0.0,4;6;4;4;5;3;4;7;4;6;4;0;0;1;3;6,completed
35d0bb56729c5e956a76e302d172e5f977ae8bd94d5b55c48f8eba8ec6d2ecf3,abundant,9209,priority_change,16,3,8,local_gossip__nominal,local_gossip,Gossip local,neighbors,nominal,5.0,4,3,0,0,8,0,0,0,0,0,0,5,0,0.9039791170882641,9.374777884725399,9.374777884725399,0.0,472,680816,1.0,1.0,1,25.89400002034381,-1,0.0,2;1;-1;-1;5;-1;3;7;-1;0;-1;-1;-1;-1;4;6,completed
35d0bb56729c5e956a76e302d172e5f977ae8bd94d5b55c48f8eba8ec6d2ecf3,abundant,9209,priority_change,16,3,8,local_no_gossip__nominal,local_no_gossip,Sin gossip,neighbors,nominal,5.0,0,0,2,1,16,6,1,14,0,3,0,13,0,4.532371994690748,-4.532371994690748,9.374777884725399,1.4834644671502537,0,0,0.0625,0.0625,1,0.5623000033665448,-1,0.0,5;5;5;3;5;5;5;5;5;5;5;5;5;5;5;5,completed
35d0bb56729c5e956a76e302d172e5f977ae8bd94d5b55c48f8eba8ec6d2ecf3,abundant,9209,priority_change,16,3,8,local_no_switch_penalty__nominal,local_no_switch_penalty,Sin coste de cambio,neighbors,nominal,5.0,4,3,0,0,8,0,0,0,0,3,0,5,0,1.5543829945523568,8.724374007261305,9.374777884725399,0.06937805732163696,472,680816,1.0,1.0,1,32.35110000241548,-1,0.0,1;0;2;-1;5;-1;4;7;-1;3;-1;-1;-1;-1;-1;6,completed
35d0bb56729c5e956a76e302d172e5f977ae8bd94d5b55c48f8eba8ec6d2ecf3,abundant,9209,priority_change,16,3,8,local_gossip__dense,local_gossip,Gossip local,neighbors,dense,15.0,1,3,0,0,8,0,0,0,0,0,0,5,0,0.9039791170882641,9.374777884725399,9.374777884725399,0.0,240,38880,1.0,1.0,1,3.491600014967844,-1,0.0,2;1;-1;-1;5;-1;3;7;-1;0;-1;-1;-1;-1;4;6,completed
35d0bb56729c5e956a76e302d172e5f977ae8bd94d5b55c48f8eba8ec6d2ecf3,abundant,9209,priority_change,16,3,8,local_no_gossip__dense,local_no_gossip,Sin gossip,neighbors,dense,15.0,0,0,2,1,16,6,1,14,0,3,0,13,0,4.532371994690748,-4.532371994690748,9.374777884725399,1.4834644671502537,0,0,0.0625,0.0625,1,0.3358999965712428,-1,0.0,5;5;5;3;5;5;5;5;5;5;5;5;5;5;5;5,completed
35d0bb56729c5e956a76e302d172e5f977ae8bd94d5b55c48f8eba8ec6d2ecf3,abundant,9209,priority_change,16,3,8,local_no_switch_penalty__dense,local_no_switch_penalty,Sin coste de cambio,neighbors,dense,15.0,1,3,0,0,8,0,0,0,0,3,0,5,0,1.5543829945523568,8.724374007261305,9.374777884725399,0.06937805732163696,240,38880,1.0,1.0,1,4.584999987855554,-1,0.0,1;0;2;-1;5;-1;4;7;-1;3;-1;-1;-1;-1;-1;6,completed
35d0bb56729c5e956a76e302d172e5f977ae8bd94d5b55c48f8eba8ec6d2ecf3,abundant,9209,priority_change,16,3,8,global_greedy,global_greedy,Greedy global,global,global,0.0,0,3,0,0,8,0,0,0,0,0,0,5,0,0.9039791170882641,9.374777884725399,9.374777884725399,0.0,0,0,1.0,1.0,1,0.1776999852154404,-1,0.0,2;1;-1;-1;5;-1;3;7;-1;0;-1;-1;-1;-1;4;6,completed
35d0bb56729c5e956a76e302d172e5f977ae8bd94d5b55c48f8eba8ec6d2ecf3,abundant,9209,priority_change,16,3,8,central_milp,central_milp,Oráculo MILP,global_oracle,global,0.0,0,3,0,0,8,0,0,0,0,0,0,5,0,0.9039791170882641,9.374777884725399,9.374777884725399,0.0,0,0,1.0,1.0,1,6.309599993983284,0,0.0,2;1;-1;-1;6;-1;3;7;-1;0;-1;-1;-1;-1;4;5,completed
195379d15d3ec62105b765ef8abb617f78c593ebf7da1cd291a0e0bed5929fb2,abundant,9210,robot_failure,16,3,7,local_gossip__sparse,local_gossip,Gossip local,neighbors,sparse,3.0,2,0,3,0,15,0,7,8,0,0,0,14,1,3.9564164842777165,-3.9564164842777165,7.912513763516907,1.5000201708994174,112,43936,0.48444444444444446,0.4,2,4.802799987373874,-1,0.0,-1;0;3;1;1;4;6;2;5;0;2;5;4;4;3;6,completed
195379d15d3ec62105b765ef8abb617f78c593ebf7da1cd291a0e0bed5929fb2,abundant,9210,robot_failure,16,3,7,local_no_gossip__sparse,local_no_gossip,Sin gossip,neighbors,sparse,3.0,0,0,2,1,15,4,2,12,0,0,0,14,1,3.9050997843124327,-3.9050997843124327,7.912513763516907,1.4935346592783323,0,0,0.06666666666666667,0.06666666666666667,2,0.29250001534819603,-1,0.0,-1;0;5;5;5;6;6;6;5;5;5;5;6;5;5;5,completed
195379d15d3ec62105b765ef8abb617f78c593ebf7da1cd291a0e0bed5929fb2,abundant,9210,robot_failure,16,3,7,local_no_switch_penalty__sparse,local_no_switch_penalty,Sin coste de cambio,neighbors,sparse,3.0,2,0,3,0,15,0,7,8,0,0,0,14,1,3.9564164842777165,-3.9564164842777165,7.912513763516907,1.5000201708994174,112,43936,0.48444444444444446,0.4,2,2.9198999982327223,-1,0.0,-1;0;3;1;1;4;6;2;5;0;2;5;4;4;3;6,completed
195379d15d3ec62105b765ef8abb617f78c593ebf7da1cd291a0e0bed5929fb2,abundant,9210,robot_failure,16,3,7,local_gossip__nominal,local_gossip,Gossip local,neighbors,nominal,5.0,4,3,0,0,7,0,0,0,0,0,0,6,1,1.2817202134967614,7.911052038651237,7.912513763516907,0.00018473583861683345,472,540832,1.0,1.0,1,21.547900018049404,-1,0.0,-1;0;-1;-1;1;4;-1;-1;2;-1;3;5;-1;-1;-1;6,completed
195379d15d3ec62105b765ef8abb617f78c593ebf7da1cd291a0e0bed5929fb2,abundant,9210,robot_failure,16,3,7,local_no_gossip__nominal,local_no_gossip,Sin gossip,neighbors,nominal,5.0,0,0,2,1,15,4,2,12,0,0,0,14,1,3.9050997843124327,-3.9050997843124327,7.912513763516907,1.4935346592783323,0,0,0.06666666666666667,0.06666666666666667,1,0.6098999874666333,-1,0.0,-1;0;5;5;5;6;6;6;5;5;5;5;6;5;5;5,completed
195379d15d3ec62105b765ef8abb617f78c593ebf7da1cd291a0e0bed5929fb2,abundant,9210,robot_failure,16,3,7,local_no_switch_penalty__nominal,local_no_switch_penalty,Sin coste de cambio,neighbors,nominal,5.0,4,3,0,0,7,0,0,0,0,0,0,6,1,1.2817202134967614,7.911052038651237,7.912513763516907,0.00018473583861683345,472,540832,1.0,1.0,1,20.50400001462549,-1,0.0,-1;0;-1;-1;1;4;-1;-1;2;-1;3;5;-1;-1;-1;6,completed
195379d15d3ec62105b765ef8abb617f78c593ebf7da1cd291a0e0bed5929fb2,abundant,9210,robot_failure,16,3,7,local_gossip__dense,local_gossip,Gossip local,neighbors,dense,15.0,1,3,0,0,7,0,0,0,0,0,0,6,1,1.2817202134967614,7.911052038651237,7.912513763516907,0.00018473583861683345,210,28784,1.0,1.0,1,4.916999983834103,-1,0.0,-1;0;-1;-1;1;4;-1;-1;2;-1;3;5;-1;-1;-1;6,completed
195379d15d3ec62105b765ef8abb617f78c593ebf7da1cd291a0e0bed5929fb2,abundant,9210,robot_failure,16,3,7,local_no_gossip__dense,local_no_gossip,Sin gossip,neighbors,dense,15.0,0,0,2,1,15,4,2,12,0,0,0,14,1,3.9050997843124327,-3.9050997843124327,7.912513763516907,1.4935346592783323,0,0,0.06666666666666667,0.06666666666666667,1,0.30679997871629894,-1,0.0,-1;0;5;5;5;6;6;6;5;5;5;5;6;5;5;5,completed
195379d15d3ec62105b765ef8abb617f78c593ebf7da1cd291a0e0bed5929fb2,abundant,9210,robot_failure,16,3,7,local_no_switch_penalty__dense,local_no_switch_penalty,Sin coste de cambio,neighbors,dense,15.0,1,3,0,0,7,0,0,0,0,0,0,6,1,1.2817202134967614,7.911052038651237,7.912513763516907,0.00018473583861683345,210,28784,1.0,1.0,1,2.519600006053224,-1,0.0,-1;0;-1;-1;1;4;-1;-1;2;-1;3;5;-1;-1;-1;6,completed
195379d15d3ec62105b765ef8abb617f78c593ebf7da1cd291a0e0bed5929fb2,abundant,9210,robot_failure,16,3,7,global_greedy,global_greedy,Greedy global,global,global,0.0,0,3,0,0,7,0,0,0,0,0,0,6,1,1.2817202134967614,7.911052038651237,7.912513763516907,0.00018473583861683345,0,0,1.0,1.0,1,0.1196000084746629,-1,0.0,-1;0;-1;-1;1;4;-1;-1;2;-1;3;5;-1;-1;-1;6,completed
195379d15d3ec62105b765ef8abb617f78c593ebf7da1cd291a0e0bed5929fb2,abundant,9210,robot_failure,16,3,7,central_milp,central_milp,Oráculo MILP,global_oracle,global,0.0,0,3,0,0,7,0,0,0,0,0,0,6,1,1.280258488631091,7.912513763516907,7.912513763516907,0.0,0,0,1.0,1.0,1,5.31450001290068,0,0.0,-1;0;-1;-1;1;4;-1;-1;3;-1;6;2;-1;-1;-1;5,completed
3be86200c0134ad1ccc8f8b32eb2f948b914a0d630a91f1db7f1fcff5c03bffe,abundant,9211,priority_change,16,3,8,local_gossip__sparse,local_gossip,Gossip local,neighbors,sparse,3.0,2,1,2,0,13,0,4,5,0,0,0,10,0,2.9769516554032074,0.46061213015774793,9.301493199829455,0.9504797648869759,136,75056,0.5625,0.1875,1,7.221899984870106,-1,0.0,7;0;1;-1;4;3;3;-1;6;2;6;5;4;5;5;-1,completed
3be86200c0134ad1ccc8f8b32eb2f948b914a0d630a91f1db7f1fcff5c03bffe,abundant,9211,priority_change,16,3,8,local_no_gossip__sparse,local_no_gossip,Sin gossip,neighbors,sparse,3.0,0,0,2,1,16,6,1,14,0,2,0,13,0,5.291699825895465,-5.291699825895465,9.301493199829455,1.5689086378080124,0,0,0.0625,0.0625,1,0.6959000020287931,-1,0.0,3;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3,completed
3be86200c0134ad1ccc8f8b32eb2f948b914a0d630a91f1db7f1fcff5c03bffe,abundant,9211,priority_change,16,3,8,local_no_switch_penalty__sparse,local_no_switch_penalty,Sin coste de cambio,neighbors,sparse,3.0,2,0,3,0,14,1,5,7,0,2,0,11,0,3.6002946034476495,-3.6002946034476495,9.301493199829455,1.3870663049577525,136,75056,0.5625,0.1875,1,6.826000026194379,-1,0.0,1;0;5;2;7;4;3;2;-1;3;2;5;4;7;5;-1,completed
3be86200c0134ad1ccc8f8b32eb2f948b914a0d630a91f1db7f1fcff5c03bffe,abundant,9211,priority_change,16,3,8,local_gossip__nominal,local_gossip,Gossip local,neighbors,nominal,5.0,4,3,0,0,8,0,0,0,0,0,0,5,0,1.2193012427379544,9.207477137928262,9.301493199829455,0.010107631095501654,536,817504,1.0,1.0,1,23.735900002066046,-1,0.0,-1;0;1;-1;-1;3;4;-1;-1;2;-1;-1;5;7;6;-1,completed
3be86200c0134ad1ccc8f8b32eb2f948b914a0d630a91f1db7f1fcff5c03bffe,abundant,9211,priority_change,16,3,8,local_no_gossip__nominal,local_no_gossip,Sin gossip,neighbors,nominal,5.0,0,0,2,1,16,6,1,14,0,2,0,13,0,5.291699825895465,-5.291699825895465,9.301493199829455,1.5689086378080124,0,0,0.0625,0.0625,1,0.35749998642131686,-1,0.0,3;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3,completed
3be86200c0134ad1ccc8f8b32eb2f948b914a0d630a91f1db7f1fcff5c03bffe,abundant,9211,priority_change,16,3,8,local_no_switch_penalty__nominal,local_no_switch_penalty,Sin coste de cambio,neighbors,nominal,5.0,4,3,0,0,8,0,0,0,0,3,0,5,0,1.741477419640126,8.68530096102609,9.301493199829455,0.06624659348400776,536,817504,1.0,1.0,1,28.080099989892915,-1,0.0,-1;1;0;-1;-1;4;5;-1;-1;3;-1;-1;6;2;7;-1,completed
3be86200c0134ad1ccc8f8b32eb2f948b914a0d630a91f1db7f1fcff5c03bffe,abundant,9211,priority_change,16,3,8,local_gossip__dense,local_gossip,Gossip local,neighbors,dense,15.0,1,3,0,0,8,0,0,0,0,0,0,5,0,1.2193012427379544,9.207477137928262,9.301493199829455,0.010107631095501654,240,40080,1.0,1.0,1,3.9738000195939094,-1,0.0,-1;0;1;-1;-1;3;4;-1;-1;2;-1;-1;5;7;6;-1,completed
3be86200c0134ad1ccc8f8b32eb2f948b914a0d630a91f1db7f1fcff5c03bffe,abundant,9211,priority_change,16,3,8,local_no_gossip__dense,local_no_gossip,Sin gossip,neighbors,dense,15.0,0,0,2,1,16,6,1,14,0,2,0,13,0,5.291699825895465,-5.291699825895465,9.301493199829455,1.5689086378080124,0,0,0.0625,0.0625,1,0.38219999987632036,-1,0.0,3;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3,completed
3be86200c0134ad1ccc8f8b32eb2f948b914a0d630a91f1db7f1fcff5c03bffe,abundant,9211,priority_change,16,3,8,local_no_switch_penalty__dense,local_no_switch_penalty,Sin coste de cambio,neighbors,dense,15.0,1,3,0,0,8,0,0,0,0,3,0,5,0,1.741477419640126,8.68530096102609,9.301493199829455,0.06624659348400776,240,40080,1.0,1.0,1,7.2527999873273075,-1,0.0,-1;1;0;-1;-1;4;5;-1;-1;3;-1;-1;6;2;7;-1,completed
3be86200c0134ad1ccc8f8b32eb2f948b914a0d630a91f1db7f1fcff5c03bffe,abundant,9211,priority_change,16,3,8,global_greedy,global_greedy,Greedy global,global,global,0.0,0,3,0,0,8,0,0,0,0,0,0,5,0,1.2193012427379544,9.207477137928262,9.301493199829455,0.010107631095501654,0,0,1.0,1.0,1,0.30509999487549067,-1,0.0,-1;0;1;-1;-1;3;4;-1;-1;2;-1;-1;5;7;6;-1,completed
3be86200c0134ad1ccc8f8b32eb2f948b914a0d630a91f1db7f1fcff5c03bffe,abundant,9211,priority_change,16,3,8,central_milp,central_milp,Oráculo MILP,global_oracle,global,0.0,0,3,0,0,8,0,0,0,0,0,0,5,0,1.1252851808367608,9.301493199829455,9.301493199829455,0.0,0,0,1.0,1.0,1,7.7782000007573515,0,0.0,-1;0;1;-1;4;3;5;-1;-1;2;-1;-1;6;-1;7;-1,completed
