study,seed,N,N_original,K,M,requested_delta,observed_delta,capacity_delta,quota_mode,spatial_mode,capacity_mode,treatment,failure_count,failed_robot_was_assigned,total_capacity_kg,total_demand_kg,capacity_mean_kg,capacity_std_kg,capacity_cv,capacity_min_kg,capacity_max_kg,quota_cv,milp_feasible,milp_optimal,milp_status,milp_message,milp_mip_gap,milp_node_count,milp_assigned_robot_count,milp_idle_robot_count,milp_robot_utilization,milp_total_distance,milp_mean_distance_per_assigned_robot,milp_normalized_mean_distance_per_assigned_robot,milp_distance_per_nominal_slot,milp_normalized_distance_p95,milp_total_excess_kg,milp_objective_value,milp_matrix_bytes,milp_binary_variable_count,milp_constraint_count,milp_solver_wall_ns,milp_total_wall_ns,milp_total_cpu_ns,base_milp_total_distance,relative_distance_increase,assignment_churn,central_logical_messages,central_communication_bytes,retry_messages
balance,2035454014,211,211,27,80,0.45,0.45017182130584193,0.5249390085031911,symmetric,uniform,moderate,none,0,False,1055.0,328.6618961377856,5.0,1.8003739085035662,0.3600747817007132,2.1418431940010607,14.993743178470261,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,58,153,0.27488151658767773,380.4004117383579,6.558627788592378,0.046376501845922,4.755005146729474,0.09982640789700549,28.785387561432486,387.654758628716,252056,5697,265,1846020400,1856289100,1968750000,nan,nan,nan,269,26223,0
balance,4089759156,211,211,27,80,0.45,0.45017182130584193,0.5294683999523052,symmetric,uniform,moderate,none,0,False,1055.0,324.56429833123593,5.0,1.7874751740559263,0.3574950348111853,2.007924948534487,11.843397130528786,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,62,149,0.2938388625592417,371.7766596394628,5.996397736120368,0.04240093501902374,4.647208245493285,0.09269719598411252,26.60857416667264,378.490803181131,252056,5697,265,2001573900,2009384300,2093750000,nan,nan,nan,273,26366,0
balance,3950843505,211,211,27,80,0.45,0.45017182130584193,0.534711859320382,symmetric,uniform,moderate,none,0,False,1055.0,319.85091236238543,5.0,1.5900248826222705,0.3180049765244541,1.6917299286193332,10.242149623232082,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,64,147,0.3033175355450237,403.0399036053153,6.297498493833052,0.0445300388950142,5.037998795066441,0.08462112688618087,27.810964784249176,410.0566448013776,252056,5697,265,1521975800,1532844500,1656250000,nan,nan,nan,275,26452,0
balance,2395066839,211,211,27,80,0.45,0.45017182130584193,0.5344317935986574,symmetric,uniform,moderate,none,0,False,1055.0,320.10185125366803,5.0,1.7164092555655164,0.3432818511131033,2.0539290997928332,12.773551590271744,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,61,150,0.2890995260663507,375.09869260265214,6.149158895125445,0.0434811195333678,4.6887336575331515,0.08522572180324538,35.81188829104978,384.1126646754146,252056,5697,265,1736215400,1744897200,1796875000,nan,nan,nan,272,26326,0
balance,359346273,211,211,27,80,0.45,0.45017182130584193,0.5159234317632895,symmetric,uniform,moderate,none,0,False,1055.0,336.8908803630626,5.0,1.797880932466857,0.3595761864933714,1.927041984420169,10.776707766366208,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,5,67,144,0.3175355450236967,441.6808493075425,6.592251482202126,0.046614257263521926,5.521010616344281,0.09383026847341658,30.425346696097318,449.3541859815668,252056,5697,265,2922293900,2932754000,3234375000,nan,nan,nan,278,26565,0
balance,1716920741,211,211,27,80,0.45,0.45017182130584193,0.5212012391419267,symmetric,uniform,moderate,none,0,False,1055.0,332.06171524695884,5.0,1.8216869817431216,0.36433739634862433,1.5901784164302506,11.212460041250797,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,65,146,0.3080568720379147,387.7180846388792,5.964893609828911,0.042178167205663274,4.84647605798599,0.08144565371028911,36.36578885641253,396.87453185298233,252056,5697,265,2064263700,2072319600,2140625000,nan,nan,nan,276,26494,0
balance,819590283,211,211,27,80,0.45,0.45017182130584193,0.512711157908558,symmetric,uniform,moderate,none,0,False,1055.0,339.8465898256747,5.0,1.9101300029182213,0.3820260005836443,1.916894957991622,13.439607420050367,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,63,148,0.2985781990521327,367.8588481040383,5.839029334984735,0.04128817238314883,4.598235601300479,0.08058548936240027,26.62076078559941,374.5770383004382,252056,5697,265,1623831600,1634133300,1718750000,nan,nan,nan,274,26423,0
balance,4288977831,240,240,27,80,0.5,0.5,0.5686617656606118,symmetric,uniform,moderate,none,0,False,1200.0,329.96653105093446,5.0,1.670485182275796,0.3340970364551592,1.898001423395526,12.384371395691934,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,65,175,0.2708333333333333,396.1257537755014,6.094242365776944,0.043092801030352255,4.951571922193767,0.08506158737080212,29.55380534353784,403.5792051113858,286624,6480,294,2128903100,2137174100,2265625000,nan,nan,nan,305,29793,0
balance,1931193563,240,240,27,80,0.5,0.5,0.5581852774062738,symmetric,uniform,moderate,none,0,False,1200.0,340.25329002915197,5.0,1.840183940784414,0.3680367881568828,1.536135524314781,12.149287364071997,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,62,178,0.25833333333333336,347.3470420780219,5.602371646419708,0.03961474981910618,4.341838025975274,0.0844434125449373,33.04516504228299,355.6703333385927,286624,6480,294,2126059400,2138094600,2250000000,nan,nan,nan,302,29683,0
balance,1795408001,240,240,27,80,0.5,0.5,0.5677344112286707,symmetric,uniform,moderate,none,0,False,1200.0,330.87154482949876,5.0,1.7135625914164134,0.3427125182832827,1.9763743260209583,10.829221220912352,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,65,175,0.2708333333333333,397.7420423604921,6.1191083440075715,0.04326863004862939,4.971775529506152,0.08929297145188798,30.807867495448583,405.50900923435427,286624,6480,294,2340663000,2352292900,2437500000,nan,nan,nan,305,29815,0
balance,3456215357,240,240,27,80,0.5,0.5,0.5647864290297556,symmetric,uniform,moderate,none,0,False,1200.0,333.7556330215094,5.0,1.6294723040904182,0.32589446081808365,1.7144163167596176,11.557429339355465,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,62,178,0.25833333333333336,336.446396591925,5.426554783740726,0.03837153686063366,4.205579957399062,0.07073721021180807,31.208289870688183,344.31046905959704,286624,6480,294,2616352200,2629947100,2781250000,nan,nan,nan,302,29718,0
balance,282838062,240,240,27,80,0.5,0.5,0.5580803648939785,symmetric,uniform,moderate,none,0,False,1200.0,340.3570021648472,5.0,1.838181530572292,0.3676363061144584,1.8817600678599478,12.031372605380298,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,61,179,0.25416666666666665,353.50516749416624,5.795166680232233,0.040978016576985445,4.418814593677078,0.07703537550161382,30.70875904642721,361.24335725577305,286624,6480,294,2427756000,2439842900,2609375000,nan,nan,nan,301,29662,0
balance,223510251,240,240,27,80,0.5,0.5,0.560249003000459,symmetric,uniform,moderate,none,0,False,1200.0,338.2160125625114,5.0,1.844978881841871,0.3689957763683742,1.596625265015848,14.898436666552413,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,11,64,176,0.26666666666666666,350.1028856797142,5.470357588745534,0.03868126946517258,4.376286070996427,0.08395326553226856,32.70271403009136,358.34256418723703,286624,6480,294,3273973500,3285093600,3953125000,nan,nan,nan,304,29804,0
balance,3519048089,240,240,27,80,0.5,0.5,0.5763291855770917,symmetric,uniform,moderate,none,0,False,1200.0000000000002,322.52462363777386,5.0,1.9730502329346662,0.3946100465869332,1.5453807918767493,13.197296633753007,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,6,64,176,0.26666666666666666,378.2138290196122,5.909591078431441,0.04178711925598394,4.727672862745153,0.08690726510859596,33.913138380143536,386.7561136146481,286624,6480,294,4452142200,4464423600,5500000000,nan,nan,nan,304,29804,0
balance,1756833747,240,240,27,80,0.5,0.5,0.568662393659885,symmetric,uniform,moderate,none,0,False,1200.0,329.9659185431867,5.0,1.7238818822319266,0.3447763764463853,1.8204842253351758,11.415787737366134,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,56,184,0.23333333333333334,371.4762668410225,6.633504765018259,0.04690596202377686,4.643453335512781,0.0846809884239778,26.927129640093305,378.2640492510458,286624,6480,294,2534917300,2544802000,2671875000,nan,nan,nan,296,29458,0
balance,3708132429,240,240,27,80,0.5,0.5,0.5600481987710612,symmetric,uniform,moderate,none,0,False,1199.9999999999998,338.41400662531885,4.999999999999999,1.751460716942175,0.35029214338843506,2.2372077336502247,12.08681672730874,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,65,175,0.2708333333333333,336.80484034033594,5.181612928312861,0.03663953639093907,4.2100605042542,0.07299194124045065,28.743920535723994,344.05582047426697,286624,6480,294,1968722500,1981566900,2078125000,nan,nan,nan,305,29828,0
balance,3692447654,240,240,27,80,0.5,0.5,0.564007546648973,symmetric,uniform,moderate,none,0,False,1199.9999999999998,334.51944982120835,5.0,1.5535272178146036,0.31070544356292074,2.143828801687352,10.003148892082905,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,5,64,176,0.26666666666666666,363.42991190909476,5.678592373579606,0.040153711749523514,4.542873898863684,0.07657885446446741,26.008738814019036,369.99609661259956,286624,6480,294,2799963700,2810189700,3078125000,nan,nan,nan,304,29764,0
balance,3452360249,276,276,27,80,0.55,0.550561797752809,0.607960882665805,symmetric,uniform,moderate,none,0,False,1380.0,336.4596662477592,5.0,1.8027759818887887,0.36055519637775774,1.3751662659803525,12.005939617880955,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,65,211,0.23550724637681159,346.05733696914984,5.323959030294613,0.037646075330806765,4.325716712114373,0.07889080997571898,28.20078274802043,353.17253265615494,329536,7452,330,2240873100,2254348700,2296875000,nan,nan,nan,341,33949,0
balance,458436669,276,276,27,80,0.55,0.550561797752809,0.6174657347540983,symmetric,uniform,moderate,none,0,False,1380.0000000000002,326.37308766210134,5.0,1.9149362762039448,0.38298725524078897,1.6334016152207056,18.009841206267666,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,60,216,0.21739130434782608,269.04603117171956,4.484100519528659,0.03170737884880835,3.3630753896464944,0.06415026025182505,35.411714156047644,277.95895971073145,329536,7452,330,1869925500,1881113400,1843750000,nan,nan,nan,336,33734,0
balance,783527156,276,276,27,80,0.55,0.550561797752809,0.6093615272100547,symmetric,uniform,moderate,none,0,False,1380.0000000000002,334.96581304802334,5.000000000000001,1.8659074992471658,0.3731814998494331,1.8876489305260125,15.780270962101994,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,63,213,0.22826086956521738,326.3279129507153,5.179808142074846,0.03662677462506415,4.079098911883941,0.0799474997487269,31.3838070103349,334.23686470329903,329536,7452,330,1833747400,1844523100,1875000000,nan,nan,nan,339,33864,0
balance,228366569,276,276,27,80,0.55,0.550561797752809,0.6111269487344821,symmetric,uniform,moderate,none,0,False,1380.0,333.0866082079637,5.0,1.823877916502732,0.3647755833005464,1.4329235491136196,15.096293229923793,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,62,214,0.2246376811594203,337.0152233354034,5.435729408635539,0.03843641125541331,4.212690291692542,0.0728610551958718,29.95749244109993,344.5665964456784,329536,7452,330,2077202100,2091050100,2187500000,nan,nan,nan,338,33795,0
balance,1689271000,276,276,27,80,0.55,0.550561797752809,0.607912607562646,symmetric,uniform,moderate,none,0,False,1380.0,336.5112003094157,5.0,1.9123338200792426,0.3824667640158485,1.7829159106414454,14.425794161763747,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,64,212,0.2318840579710145,331.4260457969697,5.178531965577651,0.03661775069451258,4.142825572462121,0.08124444856596565,36.35968022188347,340.5799658524406,329536,7452,330,2132878900,2147284000,2234375000,nan,nan,nan,340,33876,0
balance,3830522809,276,276,27,80,0.55,0.550561797752809,0.6114504282565777,symmetric,uniform,moderate,none,0,False,1379.9999999999998,332.742726430644,5.0,1.697277856552542,0.3394555713105084,1.4512025974428506,10.612721345907548,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,0,67,209,0.2427536231884058,318.3404304575155,4.7513497083211265,0.03359711598542593,3.9792553807189437,0.06802827687630143,35.54382999396897,327.29338795600773,329536,7452,330,3131727600,3142837600,3359375000,nan,nan,nan,343,34000,0
balance,1279874225,276,276,27,80,0.55,0.550561797752809,0.6107791701385432,symmetric,uniform,moderate,none,0,False,1379.9999999999998,333.4564757021362,5.0,1.7941975755489166,0.3588395151097833,1.5781562200617807,11.00245474533853,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,60,216,0.21739130434782608,289.61551190868016,4.826925198478003,0.034131515401240174,3.620193898858502,0.06542386418739764,30.3969445360267,297.27474804268684,329536,7452,330,2058314100,2072034500,2093750000,nan,nan,nan,336,33724,0
balance,632815726,276,276,27,80,0.55,0.550561797752809,0.6171249755528633,symmetric,uniform,moderate,none,0,False,1380.0,326.7326531497111,5.0,1.7905151993604733,0.3581030398720947,1.9603674897126182,11.536344660214866,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,60,216,0.21739130434782608,305.07643472666507,5.084607245444418,0.03595360262924,3.8134554340833136,0.07548384335424346,32.08526178413351,313.15775017269846,329536,7452,330,1834500000,1847958300,1937500000,nan,nan,nan,336,33729,0
balance,1115947917,276,276,27,80,0.55,0.550561797752809,0.6101420847982906,symmetric,uniform,moderate,none,0,False,1380.0,334.1344394744871,5.0,1.8525084545296409,0.37050169090592816,1.7832362198439324,16.00027698893259,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,65,211,0.23550724637681159,313.4621408493014,4.822494474604637,0.03410018545227596,3.918276760616268,0.06020892084999584,24.793573152110888,319.72553413732913,329536,7452,330,2216337200,2228108600,2328125000,nan,nan,nan,341,33950,0
balance,4031350342,276,276,27,80,0.55,0.550561797752809,0.6113179649340674,symmetric,uniform,moderate,none,0,False,1379.9999999999998,332.88352768594285,5.0,1.8069757275357339,0.3613951455071468,1.922965029738853,13.050463257755748,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,61,215,0.2210144927536232,342.82659178328316,5.6201080620210355,0.0397401652165626,4.2853323972910395,0.07671769737702343,29.79896118521517,350.33733207958693,329536,7452,330,2203171600,2217371200,2250000000,nan,nan,nan,337,33795,0
balance,1318137761,320,320,27,80,0.6,0.6,0.6520976703853736,symmetric,uniform,moderate,none,0,False,1600.0,336.9314885926557,5.0,1.7199308418165695,0.3439861683633139,2.025631961022765,11.659474735790921,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,64,256,0.2,279.4796057802622,4.366868840316597,0.030878425695401005,3.4934950722532774,0.051182638088989124,35.766970401588296,288.4853483806593,381984,8640,374,2293844900,2310191600,2390625000,nan,nan,nan,384,38915,0
balance,1938592436,320,320,27,80,0.6,0.6,0.6644451862506977,symmetric,uniform,moderate,none,0,False,1600.0000000000002,322.5625610467042,5.0,1.7417580595748985,0.3483516119149797,1.713172371305488,11.645275560004517,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,61,259,0.190625,313.4509772951624,5.138540611396104,0.03633496911720653,3.9181372161895296,0.07253234350879306,24.70573917323783,319.6884120884718,381984,8640,374,2506245400,2521054100,2578125000,nan,nan,nan,381,38846,0
balance,1036929678,320,320,27,80,0.6,0.6,0.6566192228448332,symmetric,uniform,moderate,none,0,False,1600.0,331.64485590405764,5.0,1.8926408635067467,0.3785281727013493,1.3541016062686082,16.454445453536376,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,62,258,0.19375,323.3699879547089,5.215644967011434,0.03688017924435272,4.042124849433861,0.06953570666755951,39.24065011691577,333.24215048393785,381984,8640,374,2228887400,2242204200,2296875000,nan,nan,nan,382,38856,0
balance,159868953,320,320,27,80,0.6,0.6,0.6555140797995781,symmetric,uniform,moderate,none,0,False,1600.0,332.9343308197066,5.0,2.088374277755825,0.417674855551165,1.8062718326071476,16.114088351069046,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,60,260,0.1875,316.5528240158013,5.275880400263356,0.037306108077554155,3.9569103001975163,0.07575852893006096,32.64875993307332,324.77501399906964,381984,8640,374,2885941100,2896009700,2875000000,nan,nan,nan,380,38775,0
balance,1190346945,320,320,27,80,0.6,0.6,0.6633499054239402,symmetric,uniform,moderate,none,0,False,1600.0,323.8285279394728,5.0,1.7932621042284573,0.3586524208456915,2.0006961671225234,12.459332558395344,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,59,261,0.184375,306.7872021945732,5.199783088043613,0.036768018822547655,3.834840027432165,0.07465132822533364,19.90155564327038,311.8215911053908,381984,8640,374,2239572600,2254375200,2328125000,nan,nan,nan,379,38756,0
balance,3921192681,320,320,27,80,0.6,0.6,0.659980506134661,symmetric,uniform,moderate,none,0,False,1600.0,327.73348131138204,5.0,1.8547269279036436,0.3709453855807287,2.0742644519910467,17.584882512206825,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,59,261,0.184375,253.04654408843692,4.288924476075202,0.030327275810297358,3.1630818011054616,0.0676298662947129,34.463644934025055,261.7214553219432,381984,8640,374,2045776900,2057394700,2140625000,nan,nan,nan,379,38723,0
balance,3775833211,320,320,27,80,0.6,0.6,0.6551292193135567,symmetric,uniform,moderate,none,0,False,1600.0,333.383788201841,5.0,1.808255013812301,0.3616510027624602,1.8562170089335417,13.839282669181083,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,61,259,0.190625,334.87971643497195,5.489831416966753,0.03881897022508144,4.18599645543715,0.07283939127316293,38.627346431787885,344.5975530429189,381984,8640,374,2056392500,2071058600,2140625000,nan,nan,nan,381,38820,0
balance,148778556,320,320,27,80,0.6,0.6,0.6614320598087442,symmetric,uniform,moderate,none,0,False,1600.0,326.0492664192168,5.0,1.8778294442770584,0.3755658888554117,1.8733855598859928,11.616508067520261,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,58,262,0.18125,262.53548085306295,4.52647380781143,0.03200700324366756,3.281693510663287,0.06477281456802832,35.26453685624937,271.4096150671253,381984,8640,374,2307475700,2321591800,2421875000,nan,nan,nan,378,38692,0
balance,1677965195,320,320,27,80,0.6,0.6,0.6573841110646473,symmetric,uniform,moderate,none,0,False,1599.9999999999998,330.75339544822145,5.0,1.7708741990958738,0.35417483981917475,1.554102429825338,15.846170565333729,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,66,254,0.20625,314.33753854639906,4.762689977975743,0.03367730380115856,3.9292192318299883,0.07357740046092939,31.184319043542384,322.19961830728465,381984,8640,374,3478891900,3494423500,3640625000,nan,nan,nan,386,38991,0
balance,2982367324,320,320,27,80,0.6,0.6,0.6623893084861171,symmetric,uniform,moderate,none,0,False,1600.0,324.9401952146421,5.0,1.7579814344523297,0.35159628689046596,2.101382783171899,12.009147484006299,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,64,256,0.2,320.0684047196009,5.001068823743764,0.035362896784498464,4.000855058995011,0.07145763410978259,31.932588456939087,328.1155518338357,381984,8640,374,2819959700,2836443700,2953125000,nan,nan,nan,384,38961,0
balance,3113544026,377,377,27,80,0.65,0.649890590809628,0.7085059875351272,symmetric,uniform,moderate,none,0,False,1885.0,321.60625570238926,5.0,1.9621785749369411,0.3924357149873882,1.7766457391174313,14.324796696784585,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,58,319,0.15384615384615385,257.26648366898496,4.435629028775603,0.03136463365075128,3.215831045862312,0.062178135059932325,19.46925362369275,262.19179707490815,449928,10179,431,3380789200,3399692900,3500000000,nan,nan,nan,435,45210,0
balance,1066372514,377,377,27,80,0.65,0.649890590809628,0.7011127316082764,symmetric,uniform,moderate,none,0,False,1885.0,331.1964518575694,5.0,1.9816501286024275,0.3963300257204855,1.5059740286998269,14.357967362588596,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,60,317,0.15915119363395225,238.29983490371964,3.971663915061994,0.02808390486934248,2.9787479362964957,0.05975714847353435,30.35785126018076,245.94929771876483,449928,10179,431,2334154900,2350925400,2343750000,nan,nan,nan,437,45293,0
balance,1669946384,377,377,27,80,0.65,0.649890590809628,0.7022864968684698,symmetric,uniform,moderate,none,0,False,1885.0,329.6683339938962,5.0,1.8230193446042215,0.3646038689208443,1.5145390651260338,11.576581248859851,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,66,311,0.17506631299734748,225.0015130391471,3.4091138339264715,0.024106075098062774,2.812518912989339,0.049913262921179126,36.38954803726776,234.16490004846406,449928,10179,431,2280441700,2296280100,2375000000,nan,nan,nan,443,45504,0
balance,659949208,377,377,27,80,0.65,0.649890590809628,0.7102422197804896,symmetric,uniform,moderate,none,0,False,1885.0,319.36611632934734,5.0,1.6262174625727241,0.3252434925145448,1.5874043871447412,9.469838029359975,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,57,320,0.15119363395225463,272.0728550717787,4.773207983715416,0.03375167733298938,3.4009106883972335,0.06795826805111228,28.35017747161504,279.2173994396825,449928,10179,431,2679248700,2695085100,2750000000,nan,nan,nan,434,45195,0
balance,1929664650,377,377,27,80,0.65,0.649890590809628,0.6925725506262393,symmetric,uniform,moderate,none,0,False,1885.0000000000002,342.3786719541965,5.000000000000001,1.8939456688996452,0.37878913377992895,1.4962920214149618,12.278656670283889,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,7,62,315,0.16445623342175067,303.58451772667195,4.8965244794624505,0.03462365663673828,3.7948064715833993,0.059523063159094634,34.178958944838726,312.19125746288165,449928,10179,431,3713669000,3728951400,3890625000,nan,nan,nan,439,45385,0
balance,2077297337,377,377,27,80,0.65,0.649890590809628,0.6997065178420416,symmetric,uniform,moderate,none,0,False,1885.0000000000002,333.0299718956285,5.0,1.8609355804069554,0.3721871160813911,1.8623905745541443,10.776419111850169,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,63,314,0.16710875331564987,287.8946603240605,4.569756513080326,0.0323130581877049,3.5986832540507563,0.07566717701438877,27.90835811183741,294.9347498520199,449928,10179,431,2973663400,2987607100,3078125000,nan,nan,nan,440,45400,0
balance,2263954678,377,377,27,80,0.65,0.649890590809628,0.6954141928245217,symmetric,uniform,moderate,none,0,False,1885.0,338.64541712327275,5.0,1.8605174148514259,0.37210348297028517,1.7742413013498812,12.61531177012152,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,63,314,0.16710875331564987,279.527688246995,4.436947432491984,0.031373956172833235,3.4940961030874376,0.08777274328574701,36.69490795905067,288.76441523675766,449928,10179,431,2588762800,2607878900,2671875000,nan,nan,nan,440,45413,0
balance,4125322261,377,377,27,80,0.65,0.649890590809628,0.6964071703302086,symmetric,uniform,moderate,none,0,False,1885.0,337.3438251950814,5.0,1.7213437432095446,0.34426874864190893,1.6961424063298811,12.14928400974122,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,63,314,0.16710875331564987,313.7130368829871,4.979572014015669,0.03521089138517233,3.921412961037339,0.07079814437184499,31.40404292536631,321.6270476143287,449928,10179,431,3044275900,3063001100,3171875000,nan,nan,nan,440,45423,0
balance,1113415118,377,377,27,80,0.65,0.649890590809628,0.6968029085226679,symmetric,uniform,moderate,none,0,False,1885.0000000000002,336.8255173091224,5.0,1.8351060027227757,0.3670212005445551,1.3706865882966641,12.144054678804828,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,64,313,0.16976127320954906,303.88391867703933,4.74818622932874,0.03357474681094935,3.7985489834629917,0.06068033100568718,25.819572425488907,310.4028117834116,449928,10179,431,2336835600,2352508500,2375000000,nan,nan,nan,441,45447,0
balance,1405101658,377,377,27,80,0.65,0.649890590809628,0.696646784217366,symmetric,uniform,moderate,none,0,False,1884.9999999999998,337.0299682111125,4.999999999999999,1.8161349653746777,0.3632269930749356,1.6682375105669982,11.655628608744642,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,64,313,0.16976127320954906,263.70366781984575,4.12036980968509,0.02913541433424651,3.296295847748072,0.06788698798658947,32.6978191984424,271.94212261945637,449928,10179,431,2481629600,2499210600,2578125000,nan,nan,nan,441,45455,0
balance,2188825115,453,453,27,80,0.7,0.699812382739212,0.7454937370814705,symmetric,uniform,moderate,none,0,False,2265.0,330.25422736510416,5.0,1.7460273439314657,0.34920546878629316,1.7682501158792923,14.010242130057089,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,58,395,0.1280353200883002,214.2580915320342,3.6941050264143827,0.026121267145929203,2.6782261441504276,0.054531356225976206,25.13280634321879,220.5992931178389,540520,12231,507,2746928800,2764715600,2890625000,nan,nan,nan,511,53916,0
balance,1658081031,453,453,27,80,0.7,0.699812382739212,0.7444631952132438,symmetric,uniform,moderate,none,0,False,2264.9999999999995,331.78737415050557,5.0,1.7980668103237873,0.35961336206475747,1.7686867885825337,12.832595806620809,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,65,388,0.1434878587196468,238.24201452342274,3.6652617618988113,0.025917314466624024,2.978025181542784,0.047580793559368964,34.73925036848271,246.9918271155434,540520,12231,507,3360552000,3379882700,3515625000,nan,nan,nan,518,54176,0
balance,435517093,453,453,27,80,0.7,0.699812382739212,0.7457918217717269,symmetric,uniform,moderate,none,0,False,2265.0,329.8111014764083,5.0,1.8405511027783794,0.3681102205556759,1.8948925931393998,11.0802845521442,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,59,394,0.13024282560706402,257.7790231484471,4.3691359855669,0.030894456833205245,3.2222377893555887,0.06004332125426041,26.80487876923015,264.53924284075464,540520,12231,507,3457337400,3475741200,3562500000,nan,nan,nan,512,53896,0
balance,1241963144,453,453,27,80,0.7,0.699812382739212,0.7459788860596249,symmetric,uniform,moderate,none,0,False,2265.0,329.5330932514504,5.0,2.0327441469736574,0.40654882939473147,1.1688834747117478,18.61221475024799,0.06373774391990981,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,57,396,0.12582781456953643,233.38993078563567,4.094560189221679,0.02895291275775122,2.917374134820446,0.059392158163308686,35.692138785544415,242.36996548202177,540520,12231,507,3545431100,3567814300,3671875000,nan,nan,nan,510,53914,0
