study,seed,N,N_original,K,M,requested_delta,observed_delta,capacity_delta,quota_mode,spatial_mode,capacity_mode,treatment,failure_count,failed_robot_was_assigned,total_capacity_kg,total_demand_kg,capacity_mean_kg,capacity_std_kg,capacity_cv,capacity_min_kg,capacity_max_kg,quota_cv,milp_feasible,milp_optimal,milp_status,milp_message,milp_mip_gap,milp_node_count,milp_assigned_robot_count,milp_idle_robot_count,milp_robot_utilization,milp_total_distance,milp_mean_distance_per_assigned_robot,milp_normalized_mean_distance_per_assigned_robot,milp_distance_per_nominal_slot,milp_normalized_distance_p95,milp_total_excess_kg,milp_objective_value,milp_matrix_bytes,milp_binary_variable_count,milp_constraint_count,milp_solver_wall_ns,milp_total_wall_ns,milp_total_cpu_ns,base_milp_total_distance,relative_distance_increase,assignment_churn,central_logical_messages,central_communication_bytes,retry_messages
asymmetry,89521578,60,60,13,40,0.2,0.2,0.27170821032028714,moderate,separated,moderate,none,0,False,299.99999999999994,171.80634294158284,5.0,1.7689487769945644,0.3537897553989129,1.8932052032135454,9.450166266064754,0.5623610939600996,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.010664744828609128,211,30,30,0.5,1949.3051411154313,64.97683803718104,0.4594556279615071,48.73262852788578,0.6070131798161125,7.826416960663358,1951.2917453555972,34824,780,86,5010187500,5011866100,5718750000,nan,nan,nan,90,7969,0
asymmetry,1286897088,60,60,13,40,0.2,0.2,0.29117204148343045,moderate,separated,moderate,none,0,False,300.00000000000006,164.69407694938832,5.000000000000001,1.747206884280782,0.34944137685615634,1.9897874280631311,10.851579551672208,0.6432340165134304,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,210,29,31,0.48333333333333334,1644.7131852014159,56.714247765566064,0.40103029184925765,41.117829630035395,0.6357851799176747,11.440814540602917,1647.6023888365667,34824,780,86,4222454600,4224273300,4843750000,nan,nan,nan,89,7901,0
asymmetry,4244898135,60,60,13,40,0.2,0.2,0.2803949919089254,moderate,separated,moderate,none,0,False,299.99999999999994,168.60539426623905,5.0,1.8423302021918349,0.36846604043836695,2.2263426278176652,10.605421355215023,0.5623610939600996,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.024323428840812462,270,29,31,0.48333333333333334,1628.1281367414506,56.14234954280864,0.39698636073465454,40.70320341853626,0.5724231573831438,8.293369534333479,1630.230479125034,34824,780,86,5012536400,5014148300,5640625000,nan,nan,nan,89,7919,0
asymmetry,2749685683,60,60,13,40,0.2,0.2,0.2868334884031674,moderate,separated,moderate,none,0,False,300.0,166.26079085378825,5.0,1.9285303614950506,0.3857060722990101,2.2690498261615724,12.346814917519382,0.5766281297335397,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.016444494406869303,262,28,32,0.4666666666666667,1640.4464757361218,58.587374133432924,0.4142752954166375,41.01116189340304,0.5628494241921015,8.703329109922217,1642.6503080136024,34824,780,86,5014637700,5015987500,5750000000,nan,nan,nan,88,7891,0
asymmetry,1133814354,60,60,13,40,0.2,0.2,0.2864641814872312,moderate,separated,moderate,none,0,False,300.0,166.3946409346301,5.0,2.0512206978184455,0.4102441395636891,2.1494535242900636,11.247114186409844,0.5477225575051662,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.004886070498364905,282,27,33,0.45,1815.1132297704437,67.22641591742384,0.4753625457007765,45.37783074426109,0.6979709772688065,9.34933569585058,1817.4775636944064,34824,780,86,5013333900,5014932900,5296875000,nan,nan,nan,87,7838,0
asymmetry,3164310605,60,60,13,40,0.2,0.2,0.2780714377576985,moderate,ring,moderate,none,0,False,299.99999999999994,169.45732630772568,4.999999999999999,1.8405037434137699,0.36810074868275405,2.4153573804401436,13.403287088565692,0.6557438524302001,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,51,31,29,0.5166666666666667,967.9079244772666,31.222836273460214,0.2207787925684103,24.197698111931665,0.2782610402684058,7.165330419482349,969.7302570821372,34824,780,86,4285521800,4287413800,5015625000,nan,nan,nan,91,7971,0
asymmetry,957116976,60,60,13,40,0.2,0.2,0.29150088260421825,moderate,ring,moderate,none,0,False,300.0,164.57575684357516,5.0,1.8972549260913092,0.3794509852182618,1.936440322557682,12.751161992389191,0.5477225575051662,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.006632185446829274,703,28,32,0.4666666666666667,812.1782581774336,29.00636636347977,0.2051059835319792,20.30445645443584,0.2675061311241124,11.004602751445486,814.957408865295,34824,780,86,5008586200,5010360200,5328125000,nan,nan,nan,88,7851,0
asymmetry,2161248164,60,60,13,40,0.2,0.2,0.2736246284513516,moderate,ring,moderate,none,0,False,300.0,171.09641773303545,5.0,1.7259958046099582,0.34519916092199165,1.9328153308488252,9.334218845214442,0.5012484413940855,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,29,31,0.48333333333333334,841.5903200016212,29.02035586212487,0.2052049042255527,21.03975800004053,0.27951168588583053,6.990250740178208,843.3668826866657,34824,780,86,928564100,930372200,1031250000,nan,nan,nan,89,7881,0
asymmetry,117795484,60,60,13,40,0.2,0.2,0.2840401840872506,moderate,ring,moderate,none,0,False,300.00000000000006,167.27509577630943,5.0,1.5976375665402365,0.3195275133080473,2.244111510427958,9.748972656835578,0.29790938219532465,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,3,28,32,0.4666666666666667,805.7149652076752,28.775534471702684,0.20347375557208225,20.142874130191878,0.29392891301356194,3.9948733154735114,806.7416835365435,34824,780,86,1278639200,1280372800,1484375000,nan,nan,nan,88,7854,0
asymmetry,4002999105,60,60,13,40,0.2,0.2,0.27965196486333926,moderate,ring,moderate,none,0,False,300.0,168.8774889382342,5.0,1.502867872139928,0.3005735744279856,2.5173603713580426,9.514129536544221,0.5623610939600997,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,7,30,30,0.5,955.6428119916884,31.854760399722945,0.22524717091716792,23.89107029979221,0.2998640740807294,10.272938454907063,958.2410466054151,34824,780,86,914463000,916254100,1031250000,nan,nan,nan,90,7927,0
asymmetry,384125974,60,60,13,40,0.2,0.2,0.27564350315702324,moderate,ring,moderate,none,0,False,300.00000000000006,170.35084529109542,5.0,1.5674781329206529,0.31349562658413055,2.4533292576553247,9.529187480426062,0.5477225575051661,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.004607667767298734,551,32,28,0.5333333333333333,885.5967292871682,27.674897790224005,0.19569107896111992,22.139918232179205,0.2621833787660086,5.945680166047975,887.1151493286802,34824,780,86,5015299300,5016883200,5609375000,nan,nan,nan,92,7992,0
asymmetry,459123642,60,60,13,40,0.2,0.2,0.2906778597577331,moderate,ring,moderate,none,0,False,300.0,164.8720015330728,5.0,1.7410517105393848,0.34821034210787694,2.3111621683331864,10.410526922553931,0.5905505905508858,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,175,28,32,0.4666666666666667,913.6171451134603,32.62918375405216,0.2307231709707221,22.84042862783651,0.2958743467022998,9.13229882270936,915.9282198191377,34824,780,86,3662315200,3663593400,4156250000,nan,nan,nan,88,7842,0
asymmetry,2739782982,60,60,13,40,0.2,0.2,0.273604758233653,moderate,ring,moderate,none,0,False,299.99999999999994,171.10376757082213,5.0,1.5804235216974751,0.31608470433949504,2.248364073536417,8.791662214453842,0.44999999999999996,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,21,30,30,0.5,867.27365227379,28.909121742459668,0.20441836022240692,21.681841306844753,0.2688476171813043,5.078758325444725,868.5733418551512,34824,780,86,1720443600,1722283600,2015625000,nan,nan,nan,90,7921,0
asymmetry,4205192324,60,60,13,40,0.2,0.2,0.28054190367860027,moderate,ring,moderate,none,0,False,300.0,168.55163292695525,5.0,1.9491584095308798,0.38983168190617595,2.3624205800047533,11.62929669126856,0.34820970692960296,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.0064853849291427014,77,28,32,0.4666666666666667,819.9252436651971,29.28304441661418,0.20706239280774755,20.498131091629926,0.2720511697255216,7.529254930504154,821.8355573978231,34824,780,86,5012591500,5014069800,6015625000,nan,nan,nan,88,7851,0
asymmetry,3294360411,60,60,13,40,0.2,0.2,0.2656741423786895,moderate,ring,moderate,none,0,False,300.0,174.05566718173506,5.0,1.606718385189409,0.3213436770378818,2.101769101037219,8.79322172983752,0.4315669125408017,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,118,29,31,0.48333333333333334,842.5125222584186,29.052155939945468,0.20542976473224475,21.062813056460463,0.2844998156345188,3.65878884407488,843.4562194694373,34824,780,86,1512986600,1514657800,1796875000,nan,nan,nan,89,7883,0
asymmetry,3312112078,60,60,13,40,0.2,0.2,0.24399267327625795,moderate,corridor,moderate,none,0,False,300.00000000000006,182.31795322379352,5.0,1.4669719783891078,0.29339439567782155,1.829569896816776,9.164477269537601,0.3708099243547831,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,38,22,0.6333333333333333,343.26185684035556,9.033206758956725,0.06387441755118455,8.58154642100889,0.15117043076687123,11.8027711424979,346.25054962598006,34824,780,86,397296300,398619100,468750000,nan,nan,nan,98,8235,0
asymmetry,1358916979,60,60,13,40,0.2,0.2,0.28378071219107864,moderate,corridor,moderate,none,0,False,300.0,167.36953928522308,5.0,1.9596243803996163,0.39192487607992327,1.533603755223671,11.849768940017322,0.7591113225344489,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,27,33,27,0.55,391.0494063500694,11.849982010608162,0.0837920263663963,9.776235158751735,0.16708028459715085,7.8759936802724715,393.0514047701375,34824,780,86,1197635100,1199460600,1437500000,nan,nan,nan,93,8067,0
asymmetry,3798527835,60,60,13,40,0.2,0.2,0.27614502964458965,moderate,corridor,moderate,none,0,False,300.00000000000006,170.16599685938667,5.0,1.9501766830159348,0.39003533660318696,2.046136654494594,10.553359832500995,0.5766281297335398,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,30,30,0.5,254.09245630362736,8.469748543454246,0.05989016630021381,6.352311407590684,0.10158552975175729,10.957640426654656,256.861866410291,34824,780,86,420346900,422347400,468750000,nan,nan,nan,90,7934,0
asymmetry,3148917766,60,60,13,40,0.2,0.2,0.28479716571752217,moderate,corridor,moderate,none,0,False,299.99999999999994,166.99978487648457,5.0,2.136788266504817,0.4273576533009634,2.178982994953129,17.776851168803944,0.4847679857416328,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,31,32,28,0.5333333333333333,284.6516955323812,8.895365485386913,0.06289973255849851,7.11629238830953,0.12299137002677048,13.959958997544286,288.1736852817673,34824,780,86,1619784300,1621289100,1890625000,nan,nan,nan,92,8000,0
asymmetry,891915826,60,60,13,40,0.2,0.2,0.28609696580846283,moderate,corridor,moderate,none,0,False,300.0,166.52780929533537,5.0,1.925046364209507,0.3850092728419014,1.953558112806553,12.951181323425594,0.6680194607943694,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,15,33,27,0.55,212.95881977426728,6.453297568917191,0.045631704719960066,5.323970494356682,0.08833802097270939,16.16908013109539,217.0340898070411,34824,780,86,1243467500,1244711900,1562500000,nan,nan,nan,93,8043,0
asymmetry,1728273687,60,60,13,40,0.2,0.2,0.2952917149102239,moderate,corridor,moderate,none,0,False,300.0,163.21611810941425,5.0,1.4726330231954523,0.2945266046390905,1.8496321875994532,8.769275661141469,0.4315669125408017,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,54,34,26,0.5666666666666667,278.9177935857285,8.203464517227308,0.05800725389354657,6.972944839643212,0.11326979352973074,7.4916055629065,280.8246949764551,34824,780,86,2099074800,2100498300,2500000000,nan,nan,nan,94,8090,0
asymmetry,2361931063,60,60,13,40,0.2,0.2,0.2692068781733051,moderate,corridor,moderate,none,0,False,300.0,172.73617116190292,5.0,1.7904542225547457,0.35809084451094914,2.536319895027616,10.215350059660835,0.5477225575051661,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,25,32,28,0.5333333333333333,296.86816822205384,9.277130256939182,0.06559921714632594,7.421704205551346,0.1865746765500819,12.408199978413345,300.0022182166572,34824,780,86,1020185100,1021902500,1218750000,nan,nan,nan,92,7997,0
asymmetry,1156622077,60,60,13,40,0.2,0.2,0.26502308921255674,moderate,corridor,moderate,none,0,False,300.00000000000006,174.29964331598413,5.0,1.9515374546683473,0.39030749093366945,2.409465689726075,11.838605067975248,0.29790938219532465,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,33,27,0.55,245.17209319139886,7.429457369436329,0.05253419686464797,6.129302329784972,0.09701786744115355,11.140893308485664,247.99031651852027,34824,780,86,434057100,435939200,515625000,nan,nan,nan,93,8063,0
asymmetry,3927973501,60,60,13,40,0.2,0.2,0.29805002211851733,moderate,corridor,moderate,none,0,False,300.00000000000006,162.23180137600087,5.000000000000001,1.4519576376822636,0.29039152753645264,2.385946306639378,8.771532399736943,0.6174544517614233,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,32,28,0.5333333333333333,289.0681140361976,9.033378563631175,0.06387563239368797,7.22670285090494,0.11233955255314837,17.035317550175858,293.35894342374155,34824,780,86,416339100,418033600,484375000,nan,nan,nan,92,8005,0
asymmetry,3413468343,60,60,13,40,0.2,0.2,0.2849512623196499,moderate,corridor,moderate,none,0,False,300.0,166.94378035541513,5.0,1.9788182990819154,0.39576365981638306,1.8172460078410284,9.880445885528328,0.5172040216394299,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,33,27,0.55,277.0175996112614,8.39447271549277,0.05935788581610389,6.925439990281535,0.15397463298599287,13.706606705727246,280.4772512876932,34824,780,86,677472400,678914600,828125000,nan,nan,nan,93,8057,0
asymmetry,289003990,60,60,13,40,0.2,0.2,0.27327387805119463,high,uniform,moderate,none,0,False,300.0,171.22619127184808,5.0,1.6668772137322765,0.3333754427464553,1.9135381512787024,9.095817276307749,0.9993748045653342,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,34,26,0.5666666666666667,514.091304475423,15.120332484571266,0.1069168963363558,12.852282611885576,0.1703856340213212,23.418909195049196,519.9800317741854,34824,780,86,158503800,160384200,203125000,nan,nan,nan,94,8088,0
asymmetry,812741880,60,60,13,40,0.2,0.2,0.29565615039809034,high,uniform,moderate,none,0,False,300.00000000000006,163.0858270658076,5.000000000000001,1.5576668297399543,0.3115333659479908,2.0917144292507754,9.221741738155703,1.2389511693363866,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,493,34,26,0.5666666666666667,644.3282807445667,18.9508317866049,0.13400261665433902,16.108207018614166,0.295785980555894,24.088290002264305,650.3843532451327,34824,780,86,1843767600,1845561800,2078125000,nan,nan,nan,94,8093,0
asymmetry,131738442,60,60,13,40,0.2,0.2,0.27451379516810703,high,uniform,moderate,none,0,False,300.00000000000006,170.76775651601375,5.000000000000001,2.2696459654041976,0.45392919308083945,1.8645764137676006,14.097981390736301,0.9663074045043845,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,31,29,0.5166666666666667,464.8584420318087,14.995433613929313,0.10603372795242114,11.621461050795217,0.20434082270338658,13.215281629220442,468.1932624391138,34824,780,86,130873000,132545300,140625000,nan,nan,nan,91,7979,0
asymmetry,3066673853,60,60,13,40,0.2,0.2,0.2782909164540746,high,uniform,moderate,none,0,False,300.0,169.3767219001875,5.0,2.286566342717146,0.4573132685434292,2.158280928350145,17.402469203061173,0.940744386111339,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,8,32,28,0.5333333333333333,582.4683113050509,18.20213472828284,0.12870852898439952,14.561707782626272,0.22244150766620596,9.896330101927404,584.9743938305328,34824,780,86,821059500,822767300,1000000000,nan,nan,nan,92,8030,0
asymmetry,2729049893,60,60,13,40,0.2,0.2,0.30283646204001186,high,uniform,moderate,none,0,False,299.9999999999999,160.5336260396841,4.999999999999998,2.3118578888422787,0.4623715777684559,2.4917229807915287,18.031407902588253,0.8595056718835542,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,31,29,0.5166666666666667,463.6303187676983,14.955816734441882,0.10575359431107101,11.590757969192458,0.2682898769934777,20.035473301259888,468.6701870930133,34824,780,86,306176200,308130400,390625000,nan,nan,nan,91,7968,0
asymmetry,4074184482,60,60,13,40,0.2,0.2,0.2947787530434093,high,uniform,moderate,none,0,False,299.9999999999999,163.39963379047205,4.999999999999999,1.6461362840192122,0.3292272568038425,1.6627841012103972,9.56096919035207,1.3638181696985854,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,33,27,0.55,477.7874841495159,14.47840861059139,0.10237780909338871,11.944687103737897,0.21793995544957998,20.818030245769627,483.0249917109583,34824,780,86,231303200,232891300,250000000,nan,nan,nan,93,8049,0
asymmetry,778330131,60,60,13,40,0.2,0.2,0.2686552889074305,high,uniform,moderate,none,0,False,300.00000000000006,172.94170863128764,5.000000000000001,1.6639234939842245,0.33278469879684486,2.6698649394635954,10.30746537555303,1.5215124054702938,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,19,33,27,0.55,900.7729267613711,27.296149295799125,0.19301292267339965,22.519323169034276,0.48975641601286957,10.136510831739379,903.340054469306,34824,780,86,842632600,843909000,1093750000,nan,nan,nan,93,8049,0
asymmetry,1397783015,60,60,13,40,0.2,0.2,0.30477451350049417,high,uniform,moderate,none,0,False,300.0,159.84957078162054,5.0,1.5888429624458995,0.3177685924891799,2.646486626800642,8.55154454294307,1.0547511554864493,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,34,26,0.5666666666666667,438.214999764245,12.888676463654265,0.09113670527969381,10.955374994106126,0.2013619419003734,30.95427068679127,445.9875674359428,34824,780,86,72713600,74845100,93750000,nan,nan,nan,94,8083,0
asymmetry,2735392604,60,60,13,40,0.2,0.2,0.29178500697783916,high,uniform,moderate,none,0,False,299.99999999999994,164.47357475042523,4.999999999999999,1.6070876865550252,0.3214175373110051,2.1992104045369674,8.417357980117336,1.6197993702925064,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,35,25,0.5833333333333334,732.9539902282578,20.941542577950223,0.14807906765375417,18.323849755706444,0.3378339435840128,21.55294910194273,738.3772275037435,34824,780,86,270851200,272492800,312500000,nan,nan,nan,95,8125,0
asymmetry,513467356,60,60,13,40,0.2,0.2,0.2663253667452471,high,uniform,moderate,none,0,False,300.00000000000006,173.81187786053803,5.0,1.747619264996456,0.3495238529992912,2.322061308042295,9.490985411091346,1.1921619017566363,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,35,25,0.5833333333333334,512.5995891198958,14.645702546282736,0.10356075585717608,12.814989727997395,0.2320802358359609,20.65890185207248,517.7993145829139,34824,780,86,413004900,414608800,468750000,nan,nan,nan,95,8129,0
asymmetry,1967960026,60,60,13,40,0.2,0.2,0.27546489114567824,high,clustered,moderate,none,0,False,300.00000000000006,170.4167117144666,5.000000000000001,1.2983493393172314,0.25966986786344626,2.216215168633769,8.486446235924399,1.0776131031126153,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,119,35,25,0.5833333333333334,696.4616188610805,19.89890339603087,0.1407064952950945,17.41154047152701,0.35179359253103487,10.590933932227788,699.1443523441375,34824,780,86,1640373600,1641677300,2109375000,nan,nan,nan,95,8122,0
asymmetry,2685516713,60,60,13,40,0.2,0.2,0.2894409192799987,high,clustered,moderate,none,0,False,300.00000000000006,165.31794596299113,5.0,1.8869875805517828,0.37739751611035655,1.357166272734468,13.631460489990275,1.1784523749392675,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,33,27,0.55,636.924333048436,19.30073736510412,0.136476822727657,15.9231083262109,0.2920850413809032,15.883773348103844,640.9282763854619,34824,780,86,402160800,403961600,421875000,nan,nan,nan,93,8035,0
asymmetry,693260835,60,60,13,40,0.2,0.2,0.3153790640396172,high,clustered,moderate,none,0,False,300.0000000000001,156.1422759439092,5.000000000000001,1.741285211098727,0.3482570422197453,2.4981646123546213,10.993513734618105,0.8595056718835542,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,28,31,29,0.5166666666666667,642.0742853431443,20.71207372074659,0.146456477803756,16.051857133578608,0.2974858426467438,21.250603050611353,647.4179361057971,34824,780,86,1237385300,1239157300,1531250000,nan,nan,nan,91,7964,0
asymmetry,678834047,60,60,13,40,0.2,0.2,0.2705479054486895,high,clustered,moderate,none,0,False,299.9999999999999,172.23721154230074,4.999999999999999,1.896667858584959,0.3793335717169919,2.2875552142689455,11.134834433082613,0.940744386111339,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,351,31,29,0.5166666666666667,568.403464281218,18.335595621974775,0.12965224001392736,14.210086607030451,0.28303803109699954,11.016159596721325,571.1885041803984,34824,780,86,2110954000,2112830600,2531250000,nan,nan,nan,91,7980,0
asymmetry,3127192767,60,60,13,40,0.2,0.2,0.2936002013934786,high,clustered,moderate,none,0,False,300.00000000000006,163.82182018344946,5.0,1.6752153933777048,0.33504307867554095,2.3332464779048996,10.238291713512053,1.258471294865322,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,27,35,25,0.5833333333333334,581.1062052737727,16.603034436393507,0.11740118238247617,14.527655131844318,0.2662324190395136,19.192332435925223,585.9392883827541,34824,780,86,851513800,852683600,1015625000,nan,nan,nan,95,8135,0
asymmetry,324657463,60,60,13,40,0.2,0.2,0.3012432176972136,high,clustered,moderate,none,0,False,299.99999999999994,161.09750417128706,4.999999999999999,1.801236547698077,0.3602473095396155,2.0073333801510627,11.210335379698225,0.9144670579085942,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,154,32,28,0.5333333333333333,605.2778426138387,18.91493258168246,0.13374877094194038,15.131946065345968,0.2343337591592661,16.42386531704957,609.4158089431012,34824,780,86,2156447500,2157670800,2500000000,nan,nan,nan,92,8014,0
asymmetry,3351532239,60,60,13,40,0.2,0.2,0.27617634044164385,high,clustered,moderate,none,0,False,299.9999999999999,170.15446140645352,4.999999999999999,1.8352419095389239,0.3670483819077848,2.171608554010396,10.734395535720012,1.3397761006974263,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,45,37,23,0.6166666666666667,659.6792763330383,17.829169630622655,0.1260712674873853,16.491981908325958,0.29044133001383604,25.31671585220814,666.0454552960904,34824,780,86,977929200,979866200,1187500000,nan,nan,nan,97,8183,0
asymmetry,1147423161,60,60,13,40,0.2,0.2,0.29753223215891417,high,clustered,moderate,none,0,False,300.0,162.4162584398254,5.0,1.877378550165297,0.3754757100330594,1.688237714552972,13.013482933701553,1.55844473755087,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,34,26,0.5666666666666667,567.8268628217838,16.70079008299364,0.11809241918857848,14.195671570544595,0.26204096528834003,25.507918496439782,574.2378424458938,34824,780,86,393169100,394827100,421875000,nan,nan,nan,94,8073,0
asymmetry,4036259224,60,60,13,40,0.2,0.2,0.3147497591211032,high,clustered,moderate,none,0,False,300.0,156.3606084256626,5.0,2.1634874403582813,0.43269748807165626,2.3900507848067516,11.984103200172163,0.6304760106459245,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,9,29,31,0.48333333333333334,444.22531106199204,15.31811417455145,0.10831542407815103,11.1056327765498,0.3439740817109508,10.31749784852994,446.8336855241245,34824,780,86,1329799600,1331392700,1515625000,nan,nan,nan,89,7904,0
asymmetry,895393414,60,60,13,40,0.2,0.2,0.27873817982638327,high,clustered,moderate,none,0,False,300.0,169.2125483274951,5.0,1.8546321729480741,0.37092643458961483,2.27843797951846,9.98362681550975,1.2776932339180638,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.0031480112178076396,1107,35,25,0.5833333333333334,792.5792006443221,22.6451200184092,0.16012517925800382,19.814480016108053,0.3239162959141879,11.39374599382149,795.4626371427775,34824,780,86,5018543300,5020295300,5781250000,nan,nan,nan,95,8114,0
asymmetry,1329024514,60,60,13,40,0.2,0.2,0.2788681515711257,high,separated,moderate,none,0,False,300.00000000000006,169.16486211880644,5.0,2.0759203118231606,0.4151840623646321,2.144765396032543,13.450688512978898,1.2776932339180638,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.016332768641501117,807,29,31,0.48333333333333334,1750.532091514164,60.36317556945393,0.4268321077911501,43.7633022878541,0.5519403397892052,6.897339638376657,1752.285426423758,34824,780,86,5021004900,5022733500,5875000000,nan,nan,nan,89,7915,0
asymmetry,1488241742,60,60,13,40,0.2,0.2,0.2644570022341278,high,separated,moderate,none,0,False,300.0,174.51198335718777,5.0,1.7391474177027477,0.34782948354054954,1.6713433333004375,10.16932560683108,0.9993748045653342,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,38,30,30,0.5,1888.4403897477937,62.948012991593124,0.4451096684857439,47.211009743694845,0.6809993628547973,7.661234761176539,1890.3856984380877,34824,780,86,2606952200,2608687900,3281250000,nan,nan,nan,90,7965,0
asymmetry,1661978883,60,60,13,40,0.2,0.2,0.2770712951109861,high,separated,moderate,none,0,False,299.9999999999999,169.8249833795347,4.999999999999998,1.7398623553408579,0.3479724710681717,2.1513799037409775,9.554687873292664,1.0624264680437887,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.010084801088840136,673,30,30,0.5,1901.0924621911586,63.36974873970529,0.4480917905593328,47.52731155477896,0.6018491873796116,11.984646236145013,1904.1186237501947,34824,780,86,5013793100,5015663600,5703125000,nan,nan,nan,90,7952,0
asymmetry,201536046,60,60,13,40,0.2,0.2,0.27936803403971117,high,separated,moderate,none,0,False,300.0,168.98154716704153,5.0,2.1158181172611363,0.42316362345222724,2.2249190723901213,11.275740577076673,1.1219402836158439,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,19,29,31,0.48333333333333334,1609.126455002097,55.487119138003344,0.39235318210988024,40.22816137505242,0.5369849247939937,9.341963718506452,1611.4909459317234,34824,780,86,2037629600,2039624900,2625000000,nan,nan,nan,89,7912,0
asymmetry,172586891,60,60,13,40,0.2,0.2,0.2718093899481776,high,separated,moderate,none,0,False,300.00000000000006,171.7688080793681,5.000000000000001,1.745526953549455,0.34910539070989094,2.2371573196300756,10.881532004290134,1.4221462653327892,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,44,30,30,0.5,2001.1485453052196,66.70495151017398,0.47167523551563856,50.02871363263049,0.6347240448804148,6.6134252995548275,2002.8319016301084,34824,780,86,2129956100,2131692400,2500000000,nan,nan,nan,90,7951,0
asymmetry,2613612961,60,60,13,40,0.2,0.2,0.2864585779974324,high,separated,moderate,none,0,False,300.0,166.39667243230704,5.0,1.6743888792227952,0.334877775844559,2.441971694930097,9.313872317288228,1.0155048005794949,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,92,30,30,0.5,1829.179337916065,60.97264459720216,0.4311417046155896,45.72948344790162,0.6057538777563982,10.155913095056558,1831.748316189829,34824,780,86,3102598000,3104357900,4000000000,nan,nan,nan,90,7959,0
