M,quota_mode,spatial_mode,replicates,milp_feasible_mean,milp_feasible_std,milp_feasible_median,milp_feasible_p05,milp_feasible_p95,milp_optimal_mean,milp_optimal_std,milp_optimal_median,milp_optimal_p05,milp_optimal_p95,milp_total_distance_mean,milp_total_distance_std,milp_total_distance_median,milp_total_distance_p05,milp_total_distance_p95,milp_normalized_distance_p95_mean,milp_normalized_distance_p95_std,milp_normalized_distance_p95_median,milp_normalized_distance_p95_p05,milp_normalized_distance_p95_p95,milp_total_excess_kg_mean,milp_total_excess_kg_std,milp_total_excess_kg_median,milp_total_excess_kg_p05,milp_total_excess_kg_p95,milp_assigned_robot_count_mean,milp_assigned_robot_count_std,milp_assigned_robot_count_median,milp_assigned_robot_count_p05,milp_assigned_robot_count_p95,milp_robot_utilization_mean,milp_robot_utilization_std,milp_robot_utilization_median,milp_robot_utilization_p05,milp_robot_utilization_p95,milp_assignment_distance_gini_mean,milp_assignment_distance_gini_std,milp_assignment_distance_gini_median,milp_assignment_distance_gini_p05,milp_assignment_distance_gini_p95,milp_solver_wall_ns_mean,milp_solver_wall_ns_std,milp_solver_wall_ns_median,milp_solver_wall_ns_p05,milp_solver_wall_ns_p95,milp_total_wall_ns_mean,milp_total_wall_ns_std,milp_total_wall_ns_median,milp_total_wall_ns_p05,milp_total_wall_ns_p95,milp_matrix_bytes_mean,milp_matrix_bytes_std,milp_matrix_bytes_median,milp_matrix_bytes_p05,milp_matrix_bytes_p95,assignment_churn_mean,assignment_churn_std,assignment_churn_median,assignment_churn_p05,assignment_churn_p95,relative_distance_increase_mean,relative_distance_increase_std,relative_distance_increase_median,relative_distance_increase_p05,relative_distance_increase_p95,capacity_cv_mean,capacity_cv_std,capacity_cv_median,capacity_cv_p05,capacity_cv_p95
40,extreme,separated,10,1.0,0.0,1.0,1.0,1.0,0.7,0.45825756949558394,1.0,0.0,1.0,1935.0010596062625,148.09322188123633,1951.057626948193,1733.6260606951937,2141.9981698634256,0.5849171430964116,0.05545285027242947,0.5816840713361615,0.5138750257821663,0.6803712871918643,14.981482535512725,3.692868699422459,15.358140302561683,9.21142917092087,20.068033998114366,30.9,1.3,31.0,28.9,32.55,0.5149999999999999,0.021666666666666674,0.5166666666666667,0.4816666666666667,0.5425,nan,nan,nan,nan,nan,2880375170.0,1893561700.822877,3236639800.0,233955690.0,5014721550.0,2882258870.0,1893668959.0501943,3238573500.0,235454550.0,5016457160.0,34824.0,0.0,34824.0,34824.0,34824.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.35871531647190646,0.046001565125481286,0.355935185472862,0.2926158713295659,0.4282503300996813
40,extreme,uniform,10,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,716.4458281755221,91.72460932686137,716.4244414546158,585.8310411359126,851.5672200349051,0.33340291374625614,0.07551976240335934,0.30787084782439633,0.26635657082691233,0.46903259344064563,23.513713965803326,6.302260355437221,23.0099635582952,14.737628929905405,33.52953310382152,34.9,1.3,35.0,33.0,36.55,0.5816666666666666,0.021666666666666654,0.5833333333333334,0.55,0.6091666666666666,nan,nan,nan,nan,nan,636021960.0,515450769.74512935,443718600.0,142193785.0,1601554919.9999993,637637890.0,515544496.5314215,445495950.0,143617990.0,1603231809.9999993,34824.0,0.0,34824.0,34824.0,34824.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.347392690366508,0.036247783742735774,0.3505598399161023,0.295064944290889,0.4028443276618025
40,high,clustered,10,1.0,0.0,1.0,1.0,1.0,0.9,0.3,1.0,0.45,1.0,619.4558400282627,87.16971942409775,621.1010878311374,499.84600935389835,749.3262888418633,0.29453413587817756,0.03497251168888498,0.29126318569736964,0.24680200191734938,0.348274812661997,16.689354587163844,5.639216858015153,16.15381933257671,10.44054408619397,25.421877306535542,33.2,2.3151673805580453,33.5,29.9,36.099999999999994,0.5533333333333333,0.038586123009300755,0.5583333333333333,0.49833333333333335,0.6016666666666667,nan,nan,nan,nan,nan,1611827620.0,1276727775.4026594,1283592450.0,397215365.0,3730600189.999997,1613436250.0,1276741876.590672,1285275000.0,398937625.0,3732114274.999997,34824.0,0.0,34824.0,34824.0,34824.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3606096400727812,0.041464653068907543,0.3689874082486998,0.2935878127288889,0.40868372571205724
40,high,corridor,10,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,335.7646729089426,70.86484696048774,332.39780450224407,228.79337698954566,447.6797450177966,0.15213959422866447,0.043440458647772524,0.1445868234519557,0.09624539236499677,0.229347018773638,16.568614014447895,2.691928426173827,16.853557765772408,12.78296890672045,20.31121893473517,34.2,1.0770329614269007,34.5,33.0,35.55,0.57,0.017950549357115004,0.575,0.55,0.5925,nan,nan,nan,nan,nan,966406360.0,861619271.2174933,652971600.0,307322340.0,2654370654.9999995,968147890.0,861675943.3552715,654645000.0,308823555.0,2656199739.9999995,34824.0,0.0,34824.0,34824.0,34824.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.36565100061981803,0.032980279613601685,0.37451839137210674,0.3127847129809653,0.4071451087527685
40,high,ring,10,1.0,0.0,1.0,1.0,1.0,0.7,0.45825756949558405,1.0,0.0,1.0,950.1420943694629,66.23479799717485,936.4640351188716,877.8305928718838,1066.1416624481496,0.31963611480448745,0.03686255960787046,0.3105140054453841,0.2750206690375657,0.37954382575439005,14.529521749450094,2.728517127751586,14.798954687487232,10.213065607328854,17.585567786414067,31.0,0.6324555320336759,31.0,30.0,32.0,0.5166666666666666,0.010540925533894595,0.5166666666666667,0.5,0.5333333333333333,nan,nan,nan,nan,nan,2756166730.0,1612399282.4243157,2512739650.0,856508065.0,5013487195.0,2757939660.0,1612427164.4616523,2514415600.0,858280865.0,5015353785.0,34824.0,0.0,34824.0,34824.0,34824.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3417668298705584,0.03298776881473826,0.3378952184732111,0.30487438493066743,0.39486150150837385
40,high,separated,10,1.0,0.0,1.0,1.0,1.0,0.6,0.4898979485566356,1.0,0.0,1.0,1818.7592480917033,131.18846111749718,1836.963683497091,1607.2331876290598,1996.6168043294895,0.5764423069247819,0.05448317646770871,0.5651159059358064,0.5019901246945742,0.6601754697663251,9.512168946526378,2.510781347534006,9.748938406781505,6.583229569182766,13.4565016717413,30.1,0.8306623862918076,30.0,29.0,31.549999999999997,0.5016666666666667,0.013844373104863462,0.5,0.48333333333333334,0.5258333333333334,nan,nan,nan,nan,nan,3188816450.0,1623020309.1467187,2854775100.0,929942705.0,5018148165.0,3190535390.0,1623062110.8791513,2856522900.0,931453730.0,5019987060.0,34824.0,0.0,34824.0,34824.0,34824.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3588582535596229,0.03277711525255591,0.34790097730436065,0.3309903032304602,0.41957282096280946
40,high,uniform,10,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,573.1705647347833,140.0730664246275,513.3454467976594,449.651893315799,825.2544053214699,0.2640216314723082,0.08863411201708936,0.22726087175108345,0.1843249725668947,0.42139130341988384,19.477494694803674,6.281641388370635,20.738466048921055,10.004411430342794,27.86457937875413,33.2,1.4,33.5,31.0,35.0,0.5533333333333333,0.023333333333333324,0.5583333333333333,0.5166666666666667,0.5833333333333334,nan,nan,nan,nan,nan,509088560.0,512898885.240996,288513700.0,98885330.0,1393256849.999999,510813600.0,512849887.36128235,290311600.0,100810190.0,1394818039.999999,34824.0,0.0,34824.0,34824.0,34824.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3669244786487334,0.060349304311487655,0.3330800707716501,0.3143392178915259,0.46009533861719387
40,low,clustered,10,1.0,0.0,1.0,1.0,1.0,0.7,0.45825756949558394,1.0,0.0,1.0,495.01142512998615,48.7742890934961,493.36781071387566,428.0689517176885,572.5543313277651,0.2223274868173069,0.03039906979272833,0.21925102787867917,0.1817136955096082,0.2710530287164056,9.546227380055127,2.922729041771705,9.835225069645109,5.30993626195127,14.025642557437441,32.1,1.1357816691600546,32.0,30.45,33.55,0.5349999999999999,0.01892969448600091,0.5333333333333333,0.5075000000000001,0.5591666666666667,nan,nan,nan,nan,nan,3248762710.0,1418880952.5191867,3279218450.0,1175484730.0,5010821710.0,3250560670.0,1418938292.7171428,3281074500.0,1177134515.0,5012743050.0,34824.0,0.0,34824.0,34824.0,34824.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3493953621723726,0.0449311054653877,0.3463544918357541,0.29145648318201706,0.41355277181388406
40,low,corridor,10,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,271.32833505316495,56.13442431962758,247.1875361837897,218.78549828742828,372.4987470679756,0.1210664844978869,0.03233065248128688,0.11314044368625659,0.08856359099066131,0.1794744105912664,11.38896077465447,4.860242026133997,11.245303904734655,4.89777189174576,19.100524312032906,33.1,1.4456832294800963,33.0,31.0,35.55,0.5516666666666666,0.02409472049133492,0.55,0.5166666666666667,0.5925,nan,nan,nan,nan,nan,794830680.0,477164858.0321183,614757700.0,249135435.0,1534178419.999999,796505480.0,477167777.96377194,616562100.0,250839290.0,1535781579.999999,34824.0,0.0,34824.0,34824.0,34824.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.33946612998326475,0.0317347408947187,0.33745594435417126,0.2952282846721617,0.3868212002990466
40,low,ring,10,1.0,0.0,1.0,1.0,1.0,0.5,0.5,0.5,0.0,1.0,836.9138835550618,41.5440065405247,830.1959759094939,789.326067808393,909.3510846060416,0.28881885174220545,0.01666105041643945,0.289884317647894,0.2621063257579982,0.30911644088625695,8.044460896538862,1.623259081307969,8.530465877939042,5.44815673661181,9.9828070208705,28.5,1.284523257866513,28.5,26.45,30.0,0.475,0.021408720964441876,0.475,0.44083333333333335,0.5,nan,nan,nan,nan,nan,3759706320.0,1580380010.467898,4554847400.0,1094063705.0,5015052925.0,3761494690.0,1580381180.7487657,4556483800.0,1095804755.0,5016882550.0,34824.0,0.0,34824.0,34824.0,34824.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3537404093186277,0.03694474455901818,0.34372740278365627,0.3169801655061938,0.4219632869957352
40,low,separated,10,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1699.737341208732,91.55439824062928,1721.6082756269534,1571.6691103926046,1830.1126634743132,0.5997671281886471,0.027213665788849463,0.5996199466081277,0.5560429236717708,0.6355341012322137,7.009886228418564,2.411520850295588,7.198357604501597,3.2319885837594984,10.330197680123105,28.0,1.2649110640673518,28.0,26.45,30.0,0.4666666666666667,0.02108185106778919,0.4666666666666667,0.44083333333333335,0.5,nan,nan,nan,nan,nan,5014894990.0,2750580.830824646,5015711900.0,5010335730.0,5017999900.0,5016823610.0,2759530.8389108465,5017576650.0,5012264460.0,5020029740.0,34824.0,0.0,34824.0,34824.0,34824.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.36391991131673074,0.04338871930178013,0.3543425908433576,0.30790611945497837,0.4353056287124693
40,low,uniform,10,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,484.5788759336383,68.84068881484849,481.0941276271143,402.852680034602,599.1835006739584,0.23866235496978008,0.035438448892385635,0.23961895005070732,0.1890275579974773,0.28432803029194015,14.674478529789525,3.8736787588458337,14.995340896354572,9.728306250520234,19.870689209031614,32.7,1.6155494421403513,33.0,29.9,34.55,0.545,0.02692582403567252,0.55,0.49833333333333335,0.5758333333333333,nan,nan,nan,nan,nan,794947620.0,462056645.2622206,633446850.0,261091885.0,1521934244.9999998,796773000.0,461988088.5114983,635114550.0,263091775.0,1523656874.9999998,34824.0,0.0,34824.0,34824.0,34824.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.35856184826292725,0.022641528596473892,0.3620688403448655,0.3202699539559898,0.38332492989778116
40,moderate,clustered,10,1.0,0.0,1.0,1.0,1.0,0.8,0.4,1.0,0.0,1.0,555.5643072479703,91.96621601320493,523.8848053929926,465.762882860355,722.497104010896,0.26116728983182297,0.052071835358490186,0.2545618050340813,0.2045762296736518,0.3535947412888863,12.54317321307551,3.932234723667393,12.456396687293019,6.463492145823757,18.51567680879331,32.2,1.16619037896906,32.5,30.45,33.55,0.5366666666666667,0.019436506316151,0.5416666666666667,0.5075000000000001,0.5591666666666667,nan,nan,nan,nan,nan,2282558600.0,1516013318.7492986,1822660900.0,598947340.0,5014688895.0,2284126260.0,1516107908.1360168,1824262400.0,600380130.0,5016390600.0,34824.0,0.0,34824.0,34824.0,34824.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.35344031525233877,0.034244919616680754,0.3501082056391043,0.30843144974493775,0.4075251411241516
40,moderate,corridor,10,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,287.30580034473405,47.515744442655375,281.78474455905484,227.4547928119765,369.5450090706981,0.12943421591753665,0.03141217339295522,0.11813058177825062,0.09224395188350926,0.17780220017126291,12.254806748377334,2.96990716451257,12.105485560455623,7.6645802157211875,16.645510711589647,33.0,1.9493588689617927,33.0,30.9,36.199999999999996,0.55,0.03248931448269654,0.55,0.515,0.6033333333333333,nan,nan,nan,nan,nan,952565860.0,559693348.5454946,848828750.0,405865560.0,1883394074.9999995,954171630.0,559600683.3147795,850408550.0,407355625.0,1884854159.9999995,34824.0,0.0,34824.0,34824.0,34824.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.36168016619403415,0.04777577468784541,0.3875223047225442,0.29174281820006864,0.41314035623290224
40,moderate,ring,10,1.0,0.0,1.0,1.0,1.0,0.7,0.45825756949558394,1.0,0.0,1.0,871.1959572453719,55.32229945151628,854.8930872661043,808.6234470440664,962.3886238587564,0.2802528172382293,0.012347270321034078,0.27888636307711817,0.2645786173271553,0.29806869676043607,7.077277677026771,2.3778294186534037,7.077790579830278,3.810026856204264,10.675353818003195,29.3,1.3453624047073711,29.0,28.0,31.549999999999997,0.4883333333333334,0.022422706745122853,0.48333333333333334,0.4666666666666667,0.5258333333333334,nan,nan,nan,nan,nan,2933941050.0,1721796501.142728,2691379400.0,920808495.0,5014080790.0,2935626090.0,1721727858.5402148,2692938500.0,922607245.0,5015617170.0,34824.0,0.0,34824.0,34824.0,34824.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3401818014534601,0.029187988308308103,0.33327141897993673,0.30638849789825084,0.3851603683966146
40,moderate,separated,10,1.0,0.0,1.0,1.0,1.0,0.1,0.30000000000000004,0.0,0.0,0.5499999999999989,1777.414203189553,121.52219848614824,1753.8796434841433,1633.6713892890525,1956.9057746594087,0.6362934832864617,0.04899977266760149,0.6305397755001013,0.5671576041280705,0.7051807418706617,7.727616737727804,2.4704283724249376,8.07083450481581,3.211982074008159,10.532042159749711,28.5,0.806225774829855,28.5,27.45,29.549999999999997,0.475,0.013437096247164246,0.475,0.4575,0.4925,nan,nan,nan,nan,nan,4934647120.0,237406988.76121485,5013289250.0,4576934405.0,5017369740.0,4936355710.0,237370575.08727342,5015108950.0,4578690060.0,5019145980.0,34824.0,0.0,34824.0,34824.0,34824.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.35573047471238567,0.04123116500716126,0.35161556612753464,0.3102510701049311,0.4226916696040198
40,moderate,uniform,10,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,461.473237843417,74.15180223833217,468.111474264219,359.31726486189706,560.7632189428995,0.2069997628427057,0.04355119795603196,0.20346911057067446,0.14738644570839504,0.27210014461813986,19.196590757703877,4.589737349961452,17.679410981682878,14.061898005666034,27.038009307946457,33.1,0.9433981132056604,33.0,32.0,34.55,0.5516666666666666,0.01572330188676101,0.55,0.5333333333333333,0.5758333333333333,nan,nan,nan,nan,nan,850295140.0,620123792.6516128,612288950.0,284525440.0,1974727619.9999998,851972530.0,620086514.3012869,614233200.0,286044495.0,1976297394.9999998,34824.0,0.0,34824.0,34824.0,34824.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.32888455339824796,0.027974186759201526,0.31577075969055646,0.30306602482936834,0.373661733422184
40,symmetric,clustered,10,1.0,0.0,1.0,1.0,1.0,0.8,0.4,1.0,0.0,1.0,524.549711979241,80.99730618444966,510.2922764673416,421.0366902490594,652.2747115462655,0.24178147090735852,0.04603371309022386,0.23270119546751503,0.18681361609441494,0.31442210047009256,7.469935097980714,1.9197809932304268,7.36365665422098,4.976523438439978,10.487850987425286,31.6,1.624807680927192,32.0,28.9,33.55,0.5266666666666666,0.0270801280154532,0.5333333333333333,0.4816666666666667,0.5591666666666667,nan,nan,nan,nan,nan,2919510700.0,1666053842.6727703,2800256600.0,578807780.0,5015022720.0,2921144380.0,1666064374.491982,2802066650.0,580290305.0,5016686665.0,34824.0,0.0,34824.0,34824.0,34824.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.33323196578044184,0.03083861039211926,0.334907628172904,0.2813616718707875,0.3731991230499805
40,symmetric,corridor,10,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,204.2586016132873,49.89123122331403,186.1287608919125,165.60164044785526,288.0730134833685,0.09494966088711206,0.027573542258349563,0.08940404823476455,0.06979341542990225,0.14349866067978503,11.627328218837736,1.4863302304466326,11.82016004478009,9.073740681520365,13.231495550110708,32.8,1.661324772583615,32.5,30.45,35.099999999999994,0.5466666666666666,0.027688746209726903,0.5416666666666667,0.5075000000000001,0.585,nan,nan,nan,nan,nan,839351670.0,558901123.0715108,604584850.0,395751715.0,1811128369.9999988,841136850.0,558984700.4036895,606211950.0,397473700.0,1813097909.9999988,34824.0,0.0,34824.0,34824.0,34824.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.36427096507979956,0.06558584631089756,0.34827632662244523,0.29440565953892595,0.4662560658503515
40,symmetric,ring,10,1.0,0.0,1.0,1.0,1.0,0.8,0.4,1.0,0.0,1.0,832.7587294139088,69.54347281754984,865.3509058843215,728.7154785335811,904.4933434275662,0.2931187469387122,0.027307632981797024,0.2989557733560008,0.2512579595127519,0.327138034246079,5.565846811252001,1.8657814635208363,5.3000325791727025,3.3930615001108086,8.029056532503233,27.8,1.9390719429665317,27.0,25.45,31.099999999999998,0.4633333333333334,0.03231786571610885,0.45,0.4241666666666667,0.5183333333333333,nan,nan,nan,nan,nan,2180349190.0,1753578919.1407921,1468532900.0,514499405.0,5011560710.0,2182067570.0,1753622207.6781206,1470002700.0,516100430.0,5013423845.0,34824.0,0.0,34824.0,34824.0,34824.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.35744471285819296,0.04625841864664644,0.3559229143426228,0.29018813595329174,0.4171110853303795
40,symmetric,separated,10,1.0,0.0,1.0,1.0,1.0,0.5,0.5,0.5,0.0,1.0,1670.9983900277887,122.34473594350163,1667.9240508958528,1522.6727650756814,1878.7694822106523,0.5937042847460632,0.055910457196032375,0.6001006939835134,0.5087988946881827,0.6783869127920329,3.2446515801069338,1.138862194657448,3.0627340651105035,1.9573817955145318,5.056114571328676,26.9,0.8306623862918074,27.0,26.0,28.0,0.44833333333333336,0.013844373104863455,0.45,0.43333333333333335,0.4666666666666667,nan,nan,nan,nan,nan,3723972910.0,1719608099.4457622,4933607350.0,719768330.0,5015009000.0,3725704710.0,1719494764.9594631,4935524650.0,721620780.0,5016629790.0,34824.0,0.0,34824.0,34824.0,34824.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.35460765498503777,0.03834508243341687,0.352494836693247,0.2901908968066191,0.4049173582598309
40,symmetric,uniform,10,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,418.21136422854516,56.42746233945228,403.7488638449463,360.7882058010357,518.7289624285295,0.19712802979341965,0.04027712953364673,0.2011310043607572,0.14364944220167197,0.26216432801720474,12.474340419813641,2.0406566941764392,12.672759931221407,9.196597773130474,15.011564160109995,32.3,1.2688577540449522,32.0,31.0,34.55,0.5383333333333333,0.02114762923408253,0.5333333333333333,0.5166666666666667,0.5758333333333333,nan,nan,nan,nan,nan,616241930.0,193643373.18924212,565708300.0,407552295.0,911980089.9999998,618074760.0,193660731.41596463,567384500.0,409277045.0,913865384.9999998,34824.0,0.0,34824.0,34824.0,34824.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.37888308315488456,0.05045399827873579,0.3698166079054045,0.3235956716106041,0.46558401746969613
