block,method_family,method,architecture,dynamic_id,fitness_id,rounding_id,bytes_mean,bytes_std,convergence_time_mean,convergence_time_std,cost_gap_mean,cost_gap_std,coverage_mean,coverage_std,epsilon_ne_1_mean,epsilon_ne_1_std,epsilon_ne_2_mean,epsilon_ne_2_std,fractionality_mean,fractionality_std,makespan_proxy_mean,makespan_proxy_std,matching_valid_mean,matching_valid_std,memory_peak_mean,memory_peak_std,messages_mean,messages_std,n,normalized_regret_mean,normalized_regret_std,observed_poa_ratio_mean,observed_poa_ratio_std,occupancy_error_mean,occupancy_error_std,p95_individual_cost_mean,p95_individual_cost_std,potential_violations_mean,potential_violations_std,price_of_integrality_mean,price_of_integrality_std,rank,ranking_rule,runtime_wall_mean,runtime_wall_std,social_cost_mean,social_cost_std,social_regret_mean,social_regret_std,success_mean,success_std,switches_mean,switches_std,timeout_mean,timeout_std
smoke_disconnected,classic,EPS-AUCTION,distributed_global,,,POLICY,9600.0,0.0,0.0,0.0,-2.220446049250313e-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5064351645327043,0.0,1.0,0.0,0.0009765625,0.0,300.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.4241989682970836,0.0,0.0,0.0,1.0,0.0,2,"max success/coverage, min regret/runtime/messages/timeout",0.0006405999884009361,0.0,1.584333169770187,0.0,-2.220446049250313e-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0
smoke_disconnected,population,HYB,distributed_global,HYB,ASYM,QR2,108032.0,0.0,,0.0,-2.220446049250313e-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7033158452876972,0.0,0.5064351645327043,0.0,1.0,0.0,0.00152587890625,0.0,3376.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.4241989682970836,0.0,15.0,0.0,0.13686522694347716,0.0,3,"max success/coverage, min regret/runtime/messages/timeout",0.019871899974532425,0.0,1.584333169770187,0.0,-2.220446049250313e-16,0.0,1.0,0.0,7.0,0.0,1.0,0.0
smoke_disconnected,population,LOG,distributed_global,LOG,SIG,REPAIR,107776.0,0.0,,0.0,0.0008892833695732794,0.0,1.0,0.0,0.0,0.0,0.0008892833695735014,0.0,0.8022713187652342,0.0,0.5312297475986173,0.0,1.0,0.0,0.00152587890625,0.0,3368.0,0.0,1,1.1116042119665992e-05,0.0,1.0003441055433469,0.0,0.0,0.0,0.440315447289927,0.0,0.0,0.0,0.2230077668553884,0.0,4,"max success/coverage, min regret/runtime/messages/timeout",0.025086400099098682,0.0,1.5852224531397605,0.0,0.0008892833695732794,0.0,1.0,0.0,9.0,0.0,1.0,0.0
smoke_disconnected,population,GPC,distributed_global,GPC,LIN,QR1,107776.0,0.0,,0.0,0.02041439774055198,0.0,1.0,0.0,0.0,0.0,0.019525114370978702,0.0,0.680015544696413,0.0,0.5312297475986173,0.0,1.0,0.0,0.00152587890625,0.0,3368.0,0.0,1,0.0002551799717568998,0.0,1.0078992902228499,0.0,0.0,0.0,0.440315447289927,0.0,0.0,0.0,0.13778017829150496,0.0,5,"max success/coverage, min regret/runtime/messages/timeout",0.013632399961352348,0.0,1.6047475675107392,0.0,0.02041439774055198,0.0,1.0,0.0,7.0,0.0,1.0,0.0
smoke_disconnected,population,REP,distributed_global,REP,LIN,QR1,107776.0,0.0,,0.0,0.02041439774055198,0.0,1.0,0.0,0.0,0.0,0.019525114370978702,0.0,0.8222752775784952,0.0,0.5312297475986173,0.0,1.0,0.0,0.00152587890625,0.0,3368.0,0.0,1,0.0002551799717568998,0.0,1.0078992902228499,0.0,0.0,0.0,0.440315447289927,0.0,0.0,0.0,0.1706028081106255,0.0,6,"max success/coverage, min regret/runtime/messages/timeout",0.013902500038966537,0.0,1.6047475675107392,0.0,0.02041439774055198,0.0,1.0,0.0,4.0,0.0,1.0,0.0
smoke_disconnected,population,IBR,distributed_global,IBR,LIN,QR1,107776.0,0.0,,0.0,0.02041439774055198,0.0,1.0,0.0,0.0,0.0,0.019525114370978702,0.0,0.6070790353522365,0.0,0.5312297475986173,0.0,1.0,0.0,0.00152587890625,0.0,3368.0,0.0,1,0.0002551799717568998,0.0,1.0078992902228499,0.0,0.0,0.0,0.440315447289927,0.0,26.0,0.0,0.6490823428256087,0.0,7,"max success/coverage, min regret/runtime/messages/timeout",0.014744700049050152,0.0,1.6047475675107392,0.0,0.02041439774055198,0.0,1.0,0.0,390.0,0.0,1.0,0.0
smoke_disconnected,population,SMI,distributed_global,SMI,ASYM,QR1,107776.0,0.0,,0.0,0.02041439774055198,0.0,1.0,0.0,0.0,0.0,0.019525114370978702,0.0,0.6800155446964131,0.0,0.5312297475986173,0.0,1.0,0.0,0.00152587890625,0.0,3368.0,0.0,1,0.0002551799717568998,0.0,1.0078992902228499,0.0,0.0,0.0,0.440315447289927,0.0,14.0,0.0,0.13778017829150502,0.0,8,"max success/coverage, min regret/runtime/messages/timeout",0.018046199926175177,0.0,1.6047475675107392,0.0,0.02041439774055198,0.0,1.0,0.0,7.0,0.0,1.0,0.0
smoke_disconnected,population,BNN,distributed_global,BNN,MC,QR1,107776.0,0.0,,0.0,0.02041439774055198,0.0,1.0,0.0,0.0,0.0,0.019525114370978702,0.0,0.6098778723659948,0.0,0.5312297475986173,0.0,1.0,0.0,0.00152587890625,0.0,3368.0,0.0,1,0.0002551799717568998,0.0,1.0078992902228499,0.0,0.0,0.0,0.440315447289927,0.0,60.0,0.0,0.08599389980893517,0.0,9,"max success/coverage, min regret/runtime/messages/timeout",0.02179130003787577,0.0,1.6047475675107392,0.0,0.02041439774055198,0.0,1.0,0.0,0.0,0.0,1.0,0.0
smoke_disconnected,population,PROJ,distributed_global,PROJ,QUAD,QR1,107776.0,0.0,,0.0,0.02041439774055198,0.0,1.0,0.0,0.0,0.0,0.019525114370978702,0.0,0.6330534154245573,0.0,0.5312297475986173,0.0,1.0,0.0,0.00152587890625,0.0,3368.0,0.0,1,0.0002551799717568998,0.0,1.0078992902228499,0.0,0.0,0.0,0.440315447289927,0.0,0.0,0.0,0.13675733487211408,0.0,10,"max success/coverage, min regret/runtime/messages/timeout",0.024513600044883788,0.0,1.6047475675107392,0.0,0.02041439774055198,0.0,1.0,0.0,8.0,0.0,1.0,0.0
smoke_disconnected,classic,GRD,distributed_global,,,POLICY,256.0,0.0,0.0,0.0,0.146399012982372,0.0,1.0,0.0,0.0,0.0,0.03377840972217694,0.0,0.0,0.0,0.5312297475986173,0.0,1.0,0.0,0.0009765625,0.0,8.0,0.0,1,0.00182998766227965,0.0,1.0566486607434562,0.0,0.0,0.0,0.49636698990573114,0.0,0.0,0.0,1.0566486607434562,0.0,11,"max success/coverage, min regret/runtime/messages/timeout",8.439994417130947e-05,0.0,1.7307321827525592,0.0,0.146399012982372,0.0,1.0,0.0,0.0,0.0,0.0,0.0
smoke_disconnected,data_driven_debug,MAPPO-GNN,distributed_local,,,DEBUG_UNTRAINED_POLICY_REPAIR,0.0,0.0,2.0,0.0,0.15508891945926662,0.0,1.0,0.0,0.0,0.0,0.13467452171871463,0.0,0.0,0.0,0.5312297475986173,0.0,1.0,0.0,0.0009765625,0.0,0.0,0.0,1,0.0019386114932408327,0.0,1.06001119409579,0.0,,0.0,0.49636698990573114,0.0,0.0,0.0,1.06001119409579,0.0,12,"max success/coverage, min regret/runtime/messages/timeout",0.003426999901421368,0.0,1.7394220892294538,0.0,0.15508891945926662,0.0,1.0,0.0,0.0,0.0,0.0,0.0
smoke_disconnected,data_driven_debug,IPPO-GNN,distributed_local,,,DEBUG_UNTRAINED_POLICY_REPAIR,0.0,0.0,2.0,0.0,0.5394610631104602,0.0,1.0,0.0,0.0,0.0,0.3504259153830296,0.0,0.0,0.0,0.7107929583019652,0.0,1.0,0.0,0.0009765625,0.0,0.0,0.0,1,0.006743263288880752,0.0,1.2087428468669277,0.0,,0.0,0.6685386077291715,0.0,0.0,0.0,1.2087428468669277,0.0,13,"max success/coverage, min regret/runtime/messages/timeout",0.0039657000452280045,0.0,2.1237942328806474,0.0,0.5394610631104602,0.0,1.0,0.0,3.0,0.0,0.0,0.0
smoke_nominal,classic,HUN,centralized,,,EXACT,2048.0,0.0,0.0,0.0,-2.220446049250313e-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5064351645327043,0.0,1.0,0.0,0.0009765625,0.0,64.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.4241989682970836,0.0,0.0,0.0,1.0,0.0,1,"max success/coverage, min regret/runtime/messages/timeout",8.100061677396297e-06,0.0,1.584333169770187,0.0,-2.220446049250313e-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0
smoke_nominal,classic,EPS-AUCTION,distributed_global,,,POLICY,9600.0,0.0,0.0,0.0,-2.220446049250313e-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5064351645327043,0.0,1.0,0.0,0.0009765625,0.0,300.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.4241989682970836,0.0,0.0,0.0,1.0,0.0,2,"max success/coverage, min regret/runtime/messages/timeout",0.0005534000229090452,0.0,1.584333169770187,0.0,-2.220446049250313e-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0
smoke_nominal,population,HYB,distributed_global,HYB,ASYM,QR2,108032.0,0.0,,0.0,-2.220446049250313e-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7033158452876972,0.0,0.5064351645327043,0.0,1.0,0.0,0.00152587890625,0.0,3376.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.4241989682970836,0.0,15.0,0.0,0.13686522694347716,0.0,3,"max success/coverage, min regret/runtime/messages/timeout",0.020998300053179264,0.0,1.584333169770187,0.0,-2.220446049250313e-16,0.0,1.0,0.0,7.0,0.0,1.0,0.0
smoke_nominal,population,LOG,distributed_global,LOG,SIG,REPAIR,107776.0,0.0,,0.0,0.0008892833695732794,0.0,1.0,0.0,0.0,0.0,0.0008892833695735014,0.0,0.8022713187652342,0.0,0.5312297475986173,0.0,1.0,0.0,0.00152587890625,0.0,3368.0,0.0,1,1.1116042119665992e-05,0.0,1.0003441055433469,0.0,0.0,0.0,0.440315447289927,0.0,0.0,0.0,0.2230077668553884,0.0,4,"max success/coverage, min regret/runtime/messages/timeout",0.025016300030983984,0.0,1.5852224531397605,0.0,0.0008892833695732794,0.0,1.0,0.0,9.0,0.0,1.0,0.0
smoke_nominal,population,IBR,distributed_global,IBR,LIN,QR1,107776.0,0.0,,0.0,0.02041439774055198,0.0,1.0,0.0,0.0,0.0,0.019525114370978702,0.0,0.6070790353522365,0.0,0.5312297475986173,0.0,1.0,0.0,0.00152587890625,0.0,3368.0,0.0,1,0.0002551799717568998,0.0,1.0078992902228499,0.0,0.0,0.0,0.440315447289927,0.0,26.0,0.0,0.6490823428256087,0.0,5,"max success/coverage, min regret/runtime/messages/timeout",0.012022000038996339,0.0,1.6047475675107392,0.0,0.02041439774055198,0.0,1.0,0.0,390.0,0.0,1.0,0.0
smoke_nominal,population,REP,distributed_global,REP,LIN,QR1,107776.0,0.0,,0.0,0.02041439774055198,0.0,1.0,0.0,0.0,0.0,0.019525114370978702,0.0,0.8222752775784952,0.0,0.5312297475986173,0.0,1.0,0.0,0.00152587890625,0.0,3368.0,0.0,1,0.0002551799717568998,0.0,1.0078992902228499,0.0,0.0,0.0,0.440315447289927,0.0,0.0,0.0,0.1706028081106255,0.0,6,"max success/coverage, min regret/runtime/messages/timeout",0.013067099964246154,0.0,1.6047475675107392,0.0,0.02041439774055198,0.0,1.0,0.0,4.0,0.0,1.0,0.0
smoke_nominal,population,GPC,distributed_global,GPC,LIN,QR1,107776.0,0.0,,0.0,0.02041439774055198,0.0,1.0,0.0,0.0,0.0,0.019525114370978702,0.0,0.680015544696413,0.0,0.5312297475986173,0.0,1.0,0.0,0.00152587890625,0.0,3368.0,0.0,1,0.0002551799717568998,0.0,1.0078992902228499,0.0,0.0,0.0,0.440315447289927,0.0,0.0,0.0,0.13778017829150496,0.0,7,"max success/coverage, min regret/runtime/messages/timeout",0.015029200003482401,0.0,1.6047475675107392,0.0,0.02041439774055198,0.0,1.0,0.0,7.0,0.0,1.0,0.0
smoke_nominal,population,BNN,distributed_global,BNN,MC,QR1,107776.0,0.0,,0.0,0.02041439774055198,0.0,1.0,0.0,0.0,0.0,0.019525114370978702,0.0,0.6098778723659948,0.0,0.5312297475986173,0.0,1.0,0.0,0.00152587890625,0.0,3368.0,0.0,1,0.0002551799717568998,0.0,1.0078992902228499,0.0,0.0,0.0,0.440315447289927,0.0,60.0,0.0,0.08599389980893517,0.0,8,"max success/coverage, min regret/runtime/messages/timeout",0.022091299993917346,0.0,1.6047475675107392,0.0,0.02041439774055198,0.0,1.0,0.0,0.0,0.0,1.0,0.0
smoke_nominal,population,SMI,distributed_global,SMI,ASYM,QR1,107776.0,0.0,,0.0,0.02041439774055198,0.0,1.0,0.0,0.0,0.0,0.019525114370978702,0.0,0.6800155446964131,0.0,0.5312297475986173,0.0,1.0,0.0,0.00152587890625,0.0,3368.0,0.0,1,0.0002551799717568998,0.0,1.0078992902228499,0.0,0.0,0.0,0.440315447289927,0.0,14.0,0.0,0.13778017829150502,0.0,9,"max success/coverage, min regret/runtime/messages/timeout",0.025808300008066,0.0,1.6047475675107392,0.0,0.02041439774055198,0.0,1.0,0.0,7.0,0.0,1.0,0.0
smoke_nominal,population,PROJ,distributed_global,PROJ,QUAD,QR1,107776.0,0.0,,0.0,0.02041439774055198,0.0,1.0,0.0,0.0,0.0,0.019525114370978702,0.0,0.6330534154245573,0.0,0.5312297475986173,0.0,1.0,0.0,0.00152587890625,0.0,3368.0,0.0,1,0.0002551799717568998,0.0,1.0078992902228499,0.0,0.0,0.0,0.440315447289927,0.0,0.0,0.0,0.13675733487211408,0.0,10,"max success/coverage, min regret/runtime/messages/timeout",0.03152710001450032,0.0,1.6047475675107392,0.0,0.02041439774055198,0.0,1.0,0.0,8.0,0.0,1.0,0.0
smoke_nominal,classic,GRD,distributed_global,,,POLICY,256.0,0.0,0.0,0.0,0.146399012982372,0.0,1.0,0.0,0.0,0.0,0.03377840972217694,0.0,0.0,0.0,0.5312297475986173,0.0,1.0,0.0,0.0009765625,0.0,8.0,0.0,1,0.00182998766227965,0.0,1.0566486607434562,0.0,0.0,0.0,0.49636698990573114,0.0,0.0,0.0,1.0566486607434562,0.0,11,"max success/coverage, min regret/runtime/messages/timeout",9.290000889450312e-05,0.0,1.7307321827525592,0.0,0.146399012982372,0.0,1.0,0.0,0.0,0.0,0.0,0.0
smoke_nominal,data_driven_debug,MAPPO-GNN,distributed_local,,,DEBUG_UNTRAINED_POLICY_REPAIR,3584.0,0.0,2.0,0.0,0.15508891945926662,0.0,1.0,0.0,0.0,0.0,0.13467452171871463,0.0,0.0,0.0,0.5312297475986173,0.0,1.0,0.0,0.0009765625,0.0,112.0,0.0,1,0.0019386114932408327,0.0,1.06001119409579,0.0,,0.0,0.49636698990573114,0.0,0.0,0.0,1.06001119409579,0.0,12,"max success/coverage, min regret/runtime/messages/timeout",0.004770600004121661,0.0,1.7394220892294538,0.0,0.15508891945926662,0.0,1.0,0.0,0.0,0.0,0.0,0.0
smoke_nominal,data_driven_debug,IPPO-GNN,distributed_local,,,DEBUG_UNTRAINED_POLICY_REPAIR,3584.0,0.0,2.0,0.0,0.5249272478627889,0.0,1.0,0.0,0.0,0.0,0.519993588806728,0.0,0.0,0.0,0.5900662423796976,0.0,1.0,0.0,0.0009765625,0.0,112.0,0.0,1,0.006561590598284861,0.0,1.2031190304729433,0.0,,0.0,0.5708425122932083,0.0,0.0,0.0,1.2031190304729433,0.0,13,"max success/coverage, min regret/runtime/messages/timeout",0.005664799944497645,0.0,2.109260417632976,0.0,0.5249272478627889,0.0,1.0,0.0,5.0,0.0,0.0,0.0
smoke_robot_scarcity,classic,HUN,centralized,,,EXACT,3072.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3343447954901768,0.0,1.0,0.0,0.001220703125,0.0,96.0,0.0,1,2.7755575615628915e-18,0.0,1.0,0.0,0.0,0.0,0.2896442153644671,0.0,0.0,0.0,1.0,0.0,1,"max success/coverage, min regret/runtime/messages/timeout",1.1399970389902592e-05,0.0,1.1847123564511588,0.0,2.220446049250313e-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0
smoke_robot_scarcity,classic,EPS-AUCTION,distributed_global,,,POLICY,1088.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3343447954901768,0.0,1.0,0.0,0.001220703125,0.0,34.0,0.0,1,2.7755575615628915e-18,0.0,1.0,0.0,0.0,0.0,0.2896442153644671,0.0,0.0,0.0,1.0,0.0,2,"max success/coverage, min regret/runtime/messages/timeout",0.00015840004198253155,0.0,1.1847123564511588,0.0,2.220446049250313e-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0
smoke_robot_scarcity,population,IBR,distributed_global,IBR,LIN,QR1,107776.0,0.0,,0.0,0.0016596472107517357,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6131108821739795,0.0,0.2356297717017765,0.0,1.0,0.0,0.00201416015625,0.0,3368.0,0.0,1,2.0745590134396698e-05,0.0,1.000759663946538,0.0,0.0,0.0,0.22547944990200697,0.0,27.0,0.0,0.850711875671924,0.0,3,"max success/coverage, min regret/runtime/messages/timeout",0.012868600082583725,0.0,1.1863720036619103,0.0,0.0016596472107517357,0.0,1.0,0.0,429.0,0.0,1.0,0.0
smoke_robot_scarcity,population,GPC,distributed_global,GPC,LIN,QR1,107776.0,0.0,,0.0,0.0016596472107517357,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7098815623618884,0.0,0.2356297717017765,0.0,1.0,0.0,0.00201416015625,0.0,3368.0,0.0,1,2.0745590134396698e-05,0.0,1.000759663946538,0.0,0.0,0.0,0.22547944990200697,0.0,0.0,0.0,0.5149580151513949,0.0,4,"max success/coverage, min regret/runtime/messages/timeout",0.014219600008800626,0.0,1.1863720036619103,0.0,0.0016596472107517357,0.0,1.0,0.0,13.0,0.0,1.0,0.0
smoke_robot_scarcity,population,SMI,distributed_global,SMI,ASYM,QR1,107776.0,0.0,,0.0,0.0016596472107517357,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7098815623618885,0.0,0.2356297717017765,0.0,1.0,0.0,0.00201416015625,0.0,3368.0,0.0,1,2.0745590134396698e-05,0.0,1.000759663946538,0.0,0.0,0.0,0.22547944990200697,0.0,0.0,0.0,0.5149580151513949,0.0,5,"max success/coverage, min regret/runtime/messages/timeout",0.014797599986195564,0.0,1.1863720036619103,0.0,0.0016596472107517357,0.0,1.0,0.0,13.0,0.0,1.0,0.0
smoke_robot_scarcity,population,HYB,distributed_global,HYB,ASYM,QR2,108032.0,0.0,,0.0,0.0016596472107517357,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7368003565193052,0.0,0.2356297717017765,0.0,1.0,0.0,0.00201416015625,0.0,3376.0,0.0,1,2.0745590134396698e-05,0.0,1.000759663946538,0.0,0.0,0.0,0.22547944990200697,0.0,0.0,0.0,0.4696894075898881,0.0,6,"max success/coverage, min regret/runtime/messages/timeout",0.016971300006844103,0.0,1.1863720036619103,0.0,0.0016596472107517357,0.0,1.0,0.0,10.0,0.0,1.0,0.0
smoke_robot_scarcity,population,PROJ,distributed_global,PROJ,QUAD,QR1,107776.0,0.0,,0.0,0.0016596472107517357,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.673229472695954,0.0,0.2356297717017765,0.0,1.0,0.0,0.00201416015625,0.0,3368.0,0.0,1,2.0745590134396698e-05,0.0,1.000759663946538,0.0,0.0,0.0,0.22547944990200697,0.0,0.0,0.0,0.550521486283499,0.0,7,"max success/coverage, min regret/runtime/messages/timeout",0.023383500054478645,0.0,1.1863720036619103,0.0,0.0016596472107517357,0.0,1.0,0.0,16.0,0.0,1.0,0.0
smoke_robot_scarcity,classic,GRD,distributed_global,,,POLICY,256.0,0.0,0.0,0.0,0.0892880926923163,0.0,1.0,0.0,0.0,0.0,0.08762844548156457,0.0,0.0,0.0,0.4345538252342518,0.0,1.0,0.0,0.001220703125,0.0,8.0,0.0,1,0.0011161011586539537,0.0,1.0408694958989273,0.0,0.0,0.0,0.3547800846981158,0.0,0.0,0.0,1.0408694958989273,0.0,8,"max success/coverage, min regret/runtime/messages/timeout",0.0001650999765843153,0.0,1.2740004491434749,0.0,0.0892880926923163,0.0,1.0,0.0,0.0,0.0,0.0,0.0
smoke_robot_scarcity,data_driven_debug,MAPPO-GNN,distributed_local,,,DEBUG_UNTRAINED_POLICY_REPAIR,3584.0,0.0,2.0,0.0,0.0892880926923163,0.0,1.0,0.0,0.0,0.0,0.08762844548156457,0.0,0.0,0.0,0.4345538252342518,0.0,1.0,0.0,0.001220703125,0.0,112.0,0.0,1,0.0011161011586539537,0.0,1.0408694958989273,0.0,,0.0,0.3547800846981158,0.0,0.0,0.0,1.0408694958989273,0.0,9,"max success/coverage, min regret/runtime/messages/timeout",0.004958300036378205,0.0,1.2740004491434749,0.0,0.0892880926923163,0.0,1.0,0.0,0.0,0.0,0.0,0.0
smoke_robot_scarcity,population,REP,distributed_global,REP,LIN,QR1,107776.0,0.0,,0.0,0.0892880926923163,0.0,1.0,0.0,0.0,0.0,0.08762844548156457,0.0,0.8724159293759091,0.0,0.4345538252342518,0.0,1.0,0.0,0.00201416015625,0.0,3368.0,0.0,1,0.0011161011586539537,0.0,1.0408694958989273,0.0,0.0,0.0,0.3547800846981158,0.0,0.0,0.0,0.2979670082674369,0.0,10,"max success/coverage, min regret/runtime/messages/timeout",0.011472000041976571,0.0,1.2740004491434749,0.0,0.0892880926923163,0.0,1.0,0.0,9.0,0.0,1.0,0.0
smoke_robot_scarcity,population,BNN,distributed_global,BNN,MC,QR1,107776.0,0.0,,0.0,0.0892880926923163,0.0,1.0,0.0,0.0,0.0,0.08762844548156457,0.0,0.6511996338915942,0.0,0.4345538252342518,0.0,1.0,0.0,0.00201416015625,0.0,3368.0,0.0,1,0.0011161011586539537,0.0,1.0408694958989273,0.0,0.0,0.0,0.3547800846981158,0.0,60.0,0.0,0.08332189344059002,0.0,11,"max success/coverage, min regret/runtime/messages/timeout",0.020116399973630905,0.0,1.2740004491434749,0.0,0.0892880926923163,0.0,1.0,0.0,0.0,0.0,1.0,0.0
smoke_robot_scarcity,population,LOG,distributed_global,LOG,SIG,REPAIR,107776.0,0.0,,0.0,0.1859640150566817,0.0,1.0,0.0,0.0966759223643654,0.0,0.0008892833695732794,0.0,0.8355045077308922,0.0,0.5312297475986173,0.0,1.0,0.0,0.00201416015625,0.0,3368.0,0.0,1,0.002324550188208521,0.0,1.0851205947124138,0.0,0.0,0.0,0.4176194342349533,0.0,0.0,0.0,0.5757427580560422,0.0,12,"max success/coverage, min regret/runtime/messages/timeout",0.024581799982115626,0.0,1.3706763715078403,0.0,0.1859640150566817,0.0,1.0,0.0,9.0,0.0,1.0,0.0
smoke_robot_scarcity,data_driven_debug,IPPO-GNN,distributed_local,,,DEBUG_UNTRAINED_POLICY_REPAIR,3584.0,0.0,2.0,0.0,0.7332276649853722,0.0,1.0,0.0,0.4000368531166669,0.0,0.5199935888067282,0.0,0.0,0.0,0.5900662423796976,0.0,1.0,0.0,0.001220703125,0.0,112.0,0.0,1,0.009165345812317153,0.0,1.3356174842973036,0.0,,0.0,0.5708425122932083,0.0,0.0,0.0,1.3356174842973036,0.0,13,"max success/coverage, min regret/runtime/messages/timeout",0.004194100038148463,0.0,1.9179400214365308,0.0,0.7332276649853722,0.0,1.0,0.0,5.0,0.0,0.0,0.0
smoke_robot_surplus,classic,HUN,centralized,,,EXACT,1536.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20662885227386357,0.0,1.0,0.0,0.0008544921875,0.0,48.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.19123651059280372,0.0,0.0,0.0,1.0,0.0,1,"max success/coverage, min regret/runtime/messages/timeout",7.500057108700275e-06,0.0,0.7825181016816407,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
smoke_robot_surplus,classic,EPS-AUCTION,distributed_global,,,POLICY,960.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20662885227386357,0.0,1.0,0.0,0.0008544921875,0.0,30.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.19123651059280372,0.0,0.0,0.0,1.0,0.0,2,"max success/coverage, min regret/runtime/messages/timeout",0.00013379997108131647,0.0,0.7825181016816407,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
smoke_robot_surplus,population,GPC,distributed_global,GPC,LIN,QR1,107776.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6017564914744399,0.0,0.20662885227386357,0.0,1.0,0.0,0.00128173828125,0.0,3368.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.19123651059280372,0.0,0.0,0.0,0.19198762109413914,0.0,3,"max success/coverage, min regret/runtime/messages/timeout",0.015035599935799837,0.0,0.7825181016816407,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0
smoke_robot_surplus,population,SMI,distributed_global,SMI,ASYM,QR1,107776.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6017564914744398,0.0,0.20662885227386357,0.0,1.0,0.0,0.00128173828125,0.0,3368.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.19123651059280372,0.0,29.0,0.0,0.191987621094139,0.0,4,"max success/coverage, min regret/runtime/messages/timeout",0.018347300007008016,0.0,0.7825181016816407,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0
smoke_robot_surplus,population,HYB,distributed_global,HYB,ASYM,QR2,108032.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6120167959834115,0.0,0.20662885227386357,0.0,1.0,0.0,0.00128173828125,0.0,3376.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.19123651059280372,0.0,36.0,0.0,0.19275082045648986,0.0,5,"max success/coverage, min regret/runtime/messages/timeout",0.019612699979916215,0.0,0.7825181016816407,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0
smoke_robot_surplus,population,LOG,distributed_global,LOG,SIG,REPAIR,107776.0,0.0,,0.0,0.004933659056061135,0.0,1.0,0.0,0.0,0.0,0.004933659056061135,0.0,0.7169761272332404,0.0,0.20662885227386357,0.0,1.0,0.0,0.00128173828125,0.0,3368.0,0.0,1,0.00010278456366794031,0.0,1.0027678030598437,0.0,0.0,0.0,0.19123651059280372,0.0,4.0,0.0,0.43373077411233235,0.0,6,"max success/coverage, min regret/runtime/messages/timeout",0.03054469998460263,0.0,0.7874517607377018,0.0,0.004933659056061135,0.0,1.0,0.0,1.0,0.0,1.0,0.0
smoke_robot_surplus,data_driven_debug,MAPPO-GNN,distributed_local,,,DEBUG_UNTRAINED_POLICY_REPAIR,3584.0,0.0,2.0,0.0,0.019525114370978924,0.0,1.0,0.0,0.0,0.0,0.019525114370978924,0.0,0.0,0.0,0.21269998025998343,0.0,1.0,0.0,0.0008544921875,0.0,112.0,0.0,1,0.0004067732160620609,0.0,1.010953669616347,0.0,,0.0,0.21118219826345347,0.0,0.0,0.0,1.010953669616347,0.0,7,"max success/coverage, min regret/runtime/messages/timeout",0.0032911000307649374,0.0,0.8020432160526196,0.0,0.019525114370978924,0.0,1.0,0.0,0.0,0.0,0.0,0.0
