experiment_id,distribution_split,scenario_generator,scenario_variant_id,seed,method,assigned_capacity_kg,assigned_robot_ids,assigned_robots,capacity_deficit_kg,load_id,load_index,mass_kg,required_capacity_kg,required_robots,reward,robot_deficit,robot_surplus,status
SP7_DEBUG_smoke,OOD,ood_capacity_shift,ood_capacity_shift_seed7700_v00,7700,primal_dual_local_repair,74.39387949070935,amr-02 amr-03 amr-04 amr-08,4,0.0,load-01,1,70.59970633329308,70.59970633329308,3,2.6500000000000004,0,1,OVER
SP7_DEBUG_smoke,OOD,ood_capacity_shift,ood_capacity_shift_seed7700_v00,7700,primal_dual_local_repair,0.0,,0,71.72800511129516,load-02,2,71.72800511129516,71.72800511129516,3,2.7,3,0,UNDER
SP7_DEBUG_smoke,OOD,ood_capacity_shift,ood_capacity_shift_seed7700_v00,7700,primal_dual_local_repair,0.0,,0,72.76521214160525,load-03,3,72.76521214160525,72.76521214160525,3,2.7500000000000004,3,0,UNDER
SP7_DEBUG_smoke,OOD,ood_capacity_shift,ood_capacity_shift_seed7700_v00,7700,primal_dual_local_repair,48.223911705479715,amr-05 amr-06 amr-07,3,0.0,load-04,4,46.50291700839525,46.50291700839525,2,2.25,0,1,OVER
SP7_DEBUG_smoke,OOD,ood_capacity_shift,ood_capacity_shift_seed7701_v00,7701,oracle_reference,0.0,,0,97.53305164426952,load-01,1,97.53305164426952,97.53305164426952,4,3.2,4,0,UNDER
SP7_DEBUG_smoke,OOD,ood_capacity_shift,ood_capacity_shift_seed7701_v00,7701,oracle_reference,0.0,,0,44.6479490556736,load-02,2,44.6479490556736,44.6479490556736,2,2.15,2,0,UNDER
SP7_DEBUG_smoke,OOD,ood_capacity_shift,ood_capacity_shift_seed7701_v00,7701,oracle_reference,55.643565595064146,amr-02 amr-05 amr-06,3,0.0,load-03,3,47.40511334926395,47.40511334926395,2,2.2,0,1,OVER
SP7_DEBUG_smoke,OOD,ood_capacity_shift,ood_capacity_shift_seed7701_v00,7701,oracle_reference,62.14278293832071,amr-01 amr-03 amr-04 amr-08,4,0.0,load-04,4,47.69286233448003,47.69286233448003,2,2.25,0,2,OVER
SP7_DEBUG_smoke,OOD,ood_capacity_shift,ood_capacity_shift_seed7701_v00,7701,mappo_with_decoder,0.0,,0,97.53305164426952,load-01,1,97.53305164426952,97.53305164426952,4,3.2,4,0,UNDER
SP7_DEBUG_smoke,OOD,ood_capacity_shift,ood_capacity_shift_seed7701_v00,7701,mappo_with_decoder,0.0,,0,44.6479490556736,load-02,2,44.6479490556736,44.6479490556736,2,2.15,2,0,UNDER
SP7_DEBUG_smoke,OOD,ood_capacity_shift,ood_capacity_shift_seed7701_v00,7701,mappo_with_decoder,55.643565595064146,amr-02 amr-05 amr-06,3,0.0,load-03,3,47.40511334926395,47.40511334926395,2,2.2,0,1,OVER
SP7_DEBUG_smoke,OOD,ood_capacity_shift,ood_capacity_shift_seed7701_v00,7701,mappo_with_decoder,62.14278293832071,amr-01 amr-03 amr-04 amr-08,4,0.0,load-04,4,47.69286233448003,47.69286233448003,2,2.25,0,2,OVER
SP7_DEBUG_smoke,OOD,ood_capacity_shift,ood_capacity_shift_seed7701_v00,7701,imitation_oracle,62.14278293832071,amr-01 amr-03 amr-04 amr-08,4,35.39026870594881,load-01,1,97.53305164426952,97.53305164426952,4,3.2,0,0,UNDER
SP7_DEBUG_smoke,OOD,ood_capacity_shift,ood_capacity_shift_seed7701_v00,7701,imitation_oracle,27.560440766036997,amr-06 amr-07,2,17.087508289636602,load-02,2,44.6479490556736,44.6479490556736,2,2.15,0,0,UNDER
SP7_DEBUG_smoke,OOD,ood_capacity_shift,ood_capacity_shift_seed7701_v00,7701,imitation_oracle,43.112282771627115,amr-02 amr-05,2,4.292830577636835,load-03,3,47.40511334926395,47.40511334926395,2,2.2,0,0,UNDER
SP7_DEBUG_smoke,OOD,ood_capacity_shift,ood_capacity_shift_seed7701_v00,7701,imitation_oracle,0.0,,0,47.69286233448003,load-04,4,47.69286233448003,47.69286233448003,2,2.25,2,0,UNDER
SP7_DEBUG_smoke,OOD,ood_capacity_shift,ood_capacity_shift_seed7701_v00,7701,smith_cardinality,89.70322370435771,amr-01 amr-03 amr-04 amr-06 amr-07 amr-08,6,7.829827939911809,load-01,1,97.53305164426952,97.53305164426952,4,3.2,0,2,UNDER
SP7_DEBUG_smoke,OOD,ood_capacity_shift,ood_capacity_shift_seed7701_v00,7701,smith_cardinality,0.0,,0,44.6479490556736,load-02,2,44.6479490556736,44.6479490556736,2,2.15,2,0,UNDER
SP7_DEBUG_smoke,OOD,ood_capacity_shift,ood_capacity_shift_seed7701_v00,7701,smith_cardinality,43.112282771627115,amr-02 amr-05,2,4.292830577636835,load-03,3,47.40511334926395,47.40511334926395,2,2.2,0,0,UNDER
SP7_DEBUG_smoke,OOD,ood_capacity_shift,ood_capacity_shift_seed7701_v00,7701,smith_cardinality,0.0,,0,47.69286233448003,load-04,4,47.69286233448003,47.69286233448003,2,2.25,2,0,UNDER
SP7_DEBUG_smoke,OOD,ood_capacity_shift,ood_capacity_shift_seed7701_v00,7701,smith_qr_local_repair,98.24955175865982,amr-01 amr-02 amr-03 amr-04 amr-07 amr-08,6,0.0,load-01,1,97.53305164426952,97.53305164426952,4,3.2,0,2,OVER
SP7_DEBUG_smoke,OOD,ood_capacity_shift,ood_capacity_shift_seed7701_v00,7701,smith_qr_local_repair,0.0,,0,44.6479490556736,load-02,2,44.6479490556736,44.6479490556736,2,2.15,2,0,UNDER
SP7_DEBUG_smoke,OOD,ood_capacity_shift,ood_capacity_shift_seed7701_v00,7701,smith_qr_local_repair,0.0,,0,47.40511334926395,load-03,3,47.40511334926395,47.40511334926395,2,2.2,2,0,UNDER
SP7_DEBUG_smoke,OOD,ood_capacity_shift,ood_capacity_shift_seed7701_v00,7701,smith_qr_local_repair,0.0,,0,47.69286233448003,load-04,4,47.69286233448003,47.69286233448003,2,2.25,2,0,UNDER
SP7_DEBUG_smoke,OOD,ood_capacity_shift,ood_capacity_shift_seed7701_v00,7701,primal_dual_local_repair,98.24955175865982,amr-01 amr-02 amr-03 amr-04 amr-07 amr-08,6,0.0,load-01,1,97.53305164426952,97.53305164426952,4,3.2,0,2,OVER
SP7_DEBUG_smoke,OOD,ood_capacity_shift,ood_capacity_shift_seed7701_v00,7701,primal_dual_local_repair,0.0,,0,44.6479490556736,load-02,2,44.6479490556736,44.6479490556736,2,2.15,2,0,UNDER
SP7_DEBUG_smoke,OOD,ood_capacity_shift,ood_capacity_shift_seed7701_v00,7701,primal_dual_local_repair,0.0,,0,47.40511334926395,load-03,3,47.40511334926395,47.40511334926395,2,2.2,2,0,UNDER
SP7_DEBUG_smoke,OOD,ood_capacity_shift,ood_capacity_shift_seed7701_v00,7701,primal_dual_local_repair,0.0,,0,47.69286233448003,load-04,4,47.69286233448003,47.69286233448003,2,2.25,2,0,UNDER
