method,scenario,seed,n_robots,safe_docking_success,arrival_success,any_collision,timeout,docking_time_s,time_to_wrench_feasible_s,min_clearance_m,final_position_error_m,final_orientation_error_rad,energy_wh,path_length_m,guard_interventions,closure_interventions,guard_intervention_norm,raw_barrier_violations,exec_barrier_violations,max_exec_barrier_residual,torque_saturation_events,mean_kkt_residual,final_kkt_residual,max_simplex_error,max_capacity_violation,consensus_error,messages,runtime_s,steps
apf_navigation,symmetric_deadlock,462000,4,0,0,1,0,35.0,35.0,-0.08824435095515898,3.536982155702412,2.1260659413349137,0.026700406165182072,10.30769213875326,0,0,0.0,3,0,1.6110666301930048,0,nan,nan,0.0,0.0,0.0,0,0.027344099944457412,31
rvo_proxy,symmetric_deadlock,462000,4,0,0,1,0,35.0,35.0,-0.04026954370822372,4.212419068493801,3.127988042863789,0.012812118324770798,5.755360030780728,0,0,0.0,3,0,0.8729113161633809,0,nan,nan,0.0,0.0,0.0,0,0.007727799937129021,13
cbf_qp,symmetric_deadlock,462000,4,0,0,0,1,35.0,35.0,0.019359283834269048,0.5643329639878909,1.4222826007553044,0.20073644355375073,30.391756452181838,8730,0,64.46570667303378,202,81,0.2119971262857684,0,nan,nan,0.0,0.0,0.0,0,0.7221944001503289,219
central_potential_reference,symmetric_deadlock,462000,4,0,0,0,1,35.0,35.0,0.06462575148459665,1.1169736011937448,1.1944149924352534,0.08161734358195198,24.763231963203825,175,0,6.720434681840229,9,1,2.3739839166037058e-05,0,0.004043515058679618,0.0004100666693972929,4.440892098500626e-16,0.0019968399002092685,0.0,1465044,1.6348475001286715,219
nash_pd_exact_raw,symmetric_deadlock,462000,4,0,0,0,1,35.0,35.0,0.047553992586676086,0.9050631105547612,1.0764144537893405,0.09761876038149772,25.923466375243454,451,0,10.661073590083658,20,3,0.16773963553639853,0,0.03368644228958967,0.0006265168739870737,5.551115123125783e-16,0.20679798357476042,0.0,602400,0.9751337000634521,219
nash_pd_exact,symmetric_deadlock,462000,4,0,0,0,1,35.0,35.0,0.047553992586676086,0.9050631105547612,1.0764144537893405,0.09761876038149772,25.923466375243454,451,0,10.661073590083658,20,3,0.16773963553639853,0,0.03368644228958967,0.0006265168739870737,5.551115123125783e-16,0.20679798357476042,0.0,602400,0.9740122999064624,219
nash_pd_ring,symmetric_deadlock,462000,4,0,0,0,1,35.0,35.0,0.046646294197675464,1.1761015798616115,1.2650289749433048,0.0823535934933009,24.453588360105435,322,0,7.341901152324135,16,0,5.9994245711347816e-06,0,0.03918056066395802,0.02142247480835278,4.440892098500626e-16,0.10613181753949652,0.08346690179213562,3806720,1.2975626999977976,219
smith_primitives,symmetric_deadlock,462000,4,0,0,0,1,35.0,35.0,0.1013570017668145,0.7811123535434049,0.8568828698426844,0.09281952735590085,25.39115404876206,329,0,9.265769513099809,14,2,0.00012638633071893057,0,0.055618999856475705,1.2192073624581503e-06,2.220446049250313e-16,0.35690461909005466,0.0,552720,1.157320800004527,219
replicator_primitives,symmetric_deadlock,462000,4,1,1,0,0,16.16,16.16,0.05527101105442073,0.11748702290095485,0.1041364669192576,0.1122799478715561,28.872124861066634,677,0,9.135135301904304,26,5,0.003189999954578804,0,0.9613179448225381,1.4142135623730951,2.220446049250313e-16,0.15975834468448635,0.0,329760,0.5909553000237793,101
erv_bnn_primitives,symmetric_deadlock,462000,4,0,0,0,1,35.0,35.0,0.060983720392226715,0.8015596077572783,0.7693520011850621,0.08744127583792509,25.45515373262261,382,0,12.242800843211088,18,1,1.8430029911864487e-05,0,0.13458073776454213,0.07385348571060293,3.3306690738754696e-16,0.19602774887173102,0.0,557280,1.1219568001106381,219
direct_to_slot,symmetric_deadlock,462001,4,0,0,1,0,35.0,35.0,-0.08584419401388566,3.897477057192811,3.108596250749189,0.01288047896796106,7.235553379630727,0,0,0.0,4,0,0.8587909619886591,0,nan,nan,0.0,0.0,0.0,0,0.010234400164335966,16
apf_navigation,symmetric_deadlock,462001,4,0,0,1,0,35.0,35.0,-0.01890639885446649,3.4758344610105376,2.049619408838354,0.02221339086515198,10.488594417646205,0,0,0.0,3,0,1.3456687890884402,0,nan,nan,0.0,0.0,0.0,0,0.019236099906265736,29
rvo_proxy,symmetric_deadlock,462001,4,0,0,1,0,35.0,35.0,-0.08584419401388604,3.89747705719281,3.108596250749189,0.012880478967961058,7.235553379630727,0,0,0.0,4,0,0.8587909619886596,0,nan,nan,0.0,0.0,0.0,0,0.009778200183063745,16
cbf_qp,symmetric_deadlock,462001,4,0,0,0,1,35.0,35.0,0.022605598013791528,0.14815486550950935,1.687451916072751,0.1527932940399261,29.491356577463794,8772,0,58.7088545378527,199,85,0.17897899553535757,0,nan,nan,0.0,0.0,0.0,0,0.7199742998927832,219
central_potential_reference,symmetric_deadlock,462001,4,0,0,0,1,35.0,35.0,0.055693250092527735,0.8230890055573334,0.7912920920766182,0.08899498591735949,25.763488761578184,746,0,16.334735707638156,33,8,0.018417202170928834,0,0.023714447193447414,0.0005347636117849306,4.440892098500626e-16,0.1784857754413849,0.0,1531536,2.0735295999329537,219
nash_pd_exact_raw,symmetric_deadlock,462001,4,0,0,0,1,35.0,35.0,0.05792249969276797,0.8072897197573241,0.7489775458034608,0.08433860720619733,25.38074674025237,423,0,9.79959219632529,21,0,4.217936626749186e-06,0,0.03651412942111961,0.0006456001169373289,4.440892098500626e-16,0.3774123143115833,0.0,508548,0.9792363001033664,219
nash_pd_exact,symmetric_deadlock,462001,4,0,0,0,1,35.0,35.0,0.045142064553781835,0.8430136395717878,0.734232292639986,0.07569741312909496,25.41645002230364,471,1,9.488194069450982,24,3,0.026618615768430255,0,0.04120577040372109,0.0007073977669712352,3.3306690738754696e-16,0.3774123143115833,0.0,519480,0.9943420998752117,219
nash_pd_ring,symmetric_deadlock,462001,4,0,0,0,1,35.0,35.0,0.045142064553781835,0.8430136395717878,0.734232292639986,0.07569741312909496,25.41645002230364,471,1,9.488194069450982,24,3,0.026618615768430255,0,0.05103469721158777,0.0215425755963322,6.661338147750939e-16,0.3573061121719956,0.08588898558492732,3144960,1.3510847999714315,219
smith_primitives,symmetric_deadlock,462001,4,0,0,0,1,35.0,35.0,0.02947010927996785,0.5743453368199002,0.48230963360479795,0.11297154687328634,28.094153446102762,1296,9,16.58837352159378,58,14,0.03136190408877705,0,0.0797446990668404,0.0019542821933833912,2.220446049250313e-16,0.3710183800497411,0.0,608640,1.340265000006184,219
replicator_primitives,symmetric_deadlock,462001,4,1,1,0,0,15.52,15.52,0.05049800485720829,0.07105264952774164,0.12284908532885619,0.09280730011934062,29.297662105382866,637,1,9.226508146932867,23,3,0.0003568080807632157,0,0.9342360729350286,1.4142135623730951,4.440892098500626e-16,0.7795287331665517,0.0,328080,0.5869573000818491,97
erv_bnn_primitives,symmetric_deadlock,462001,4,0,0,0,1,35.0,35.0,0.042279182834407736,1.2131187627859494,1.6292072816639291,0.09881561400341643,26.522736844544532,993,46,17.902256656313526,43,15,0.11198636164766573,0,0.21863992203304428,0.20519326443224362,4.440892098500626e-16,0.5425029109506192,0.0,718080,1.2810527000110596,219
direct_to_slot,actuator_limited,462000,4,0,0,1,0,35.0,35.0,-0.060338812186711666,2.348305297280681,0.05114089152120427,0.010327110348575237,5.870512461847184,0,0,0.0,3,0,0.8475506115415573,0,nan,nan,0.0,0.0,0.0,0,0.012995100114494562,16
apf_navigation,actuator_limited,462000,4,0,0,1,0,35.0,35.0,-0.010062187203061457,1.1048480093265265,0.5411219101879865,0.040233646124142444,18.127365284972218,0,0,0.0,4,0,0.5055923717534246,0,nan,nan,0.0,0.0,0.0,0,0.11408299999311566,150
rvo_proxy,actuator_limited,462000,4,0,0,1,0,35.0,35.0,-0.06033881218671211,2.348305297280681,0.05114089152120427,0.010327110348575237,5.870512461847185,0,0,0.0,3,0,0.8475506115415581,0,nan,nan,0.0,0.0,0.0,0,0.011756200110539794,16
cbf_qp,actuator_limited,462000,4,0,0,0,1,35.0,35.0,0.020548005892865595,0.24212956351939033,0.5591415041174786,0.05344071235338891,16.734468313797898,17380,0,50.56027295527395,206,35,0.06143582902341205,0,nan,nan,0.0,0.0,0.0,0,0.7998679000884295,219
central_potential_reference,actuator_limited,462000,4,0,0,0,1,35.0,35.0,0.18696078780253095,1.6112924206441972,0.056579414745611234,0.015479326004384956,8.828255291334282,0,0,3.0185308383036076,0,0,0.0,0,0.002863736306125886,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,746520,1.2223773999139667,219
nash_pd_exact_raw,actuator_limited,462000,4,0,0,0,1,35.0,35.0,0.18696078780253095,1.6263152039408129,0.058573081816238104,0.015507601547586245,8.769595350470535,0,0,3.016256868167986,0,0,0.0,0,0.015438072135396592,0.0,4.440892098500626e-16,4.440892098500626e-16,0.0,313260,0.6938023001421243,219
nash_pd_exact,actuator_limited,462000,4,0,0,0,1,35.0,35.0,0.18696078780253095,1.6263152039408129,0.058573081816238104,0.015507601547586245,8.769595350470535,0,0,3.016256868167986,0,0,0.0,0,0.015438072135396592,0.0,4.440892098500626e-16,4.440892098500626e-16,0.0,313260,0.6904910998418927,219
nash_pd_ring,actuator_limited,462000,4,0,0,0,1,35.0,35.0,0.18696078780253095,1.660712779638902,0.05536913401188548,0.015450792508071277,8.630665504073308,0,0,3.0338252281751017,0,0,0.0,0,0.029165599161659582,0.019941167800079946,4.440892098500626e-16,2.220446049250313e-16,0.08494103671500172,3472640,1.3234047000296414,219
smith_primitives,actuator_limited,462000,4,0,0,0,1,35.0,35.0,0.1881701447389083,1.6268807850485287,0.06503203325888751,0.015982233687105656,8.768298966203368,0,0,3.1578393226962254,0,0,0.0,0,0.02509788601996375,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,669120,1.3029879000969231,219
replicator_primitives,actuator_limited,462000,4,0,0,0,1,35.0,35.0,0.02440219328548926,1.1120469695371848,0.3111302752550763,0.019955887889980775,11.786927825080813,5764,0,16.51956405207263,175,11,0.008127200982637,0,1.3125339481902991,1.4142135623730951,3.3306690738754696e-16,2.220446049250313e-16,0.0,592560,1.598007399821654,219
erv_bnn_primitives,actuator_limited,462000,4,0,0,0,1,35.0,35.0,0.18816712322368961,1.6268787070531319,0.0649971472858798,0.01598253283490727,8.768302708637506,0,0,3.157842996849008,0,0,0.0,0,0.052630019353085734,0.00043647016846468437,2.220446049250313e-16,0.0,0.0,672000,1.2880107997916639,219
direct_to_slot,actuator_limited,462001,4,0,0,1,0,35.0,35.0,-0.09537902669085618,2.048625736056939,0.2606028188304945,0.010397546564913327,7.143349541267433,0,0,0.0,4,0,0.8274615581113175,0,nan,nan,0.0,0.0,0.0,0,0.01133859995752573,19
apf_navigation,actuator_limited,462001,4,0,0,1,0,35.0,35.0,-0.0010196301813101827,1.1095350190664983,0.8319532458087207,0.041265488067506885,16.363851682684682,0,0,0.0,3,0,0.466350954503372,0,nan,nan,0.0,0.0,0.0,0,0.07158400001935661,97
rvo_proxy,actuator_limited,462001,4,0,0,1,0,35.0,35.0,-0.09537902669085613,2.048625736056939,0.2606028188304945,0.010397546564913339,7.143349541267433,0,0,0.0,4,0,0.8274615581113177,0,nan,nan,0.0,0.0,0.0,0,0.013423800002783537,19
cbf_qp,actuator_limited,462001,4,0,0,0,1,35.0,35.0,0.014691365302626658,0.2433248851176198,0.689210367354981,0.049668729040333065,16.03297240870179,17862,0,34.09299281598286,196,39,0.0484633870167783,0,nan,nan,0.0,0.0,0.0,0,0.836462200153619,219
central_potential_reference,actuator_limited,462001,4,0,0,0,1,35.0,35.0,0.23903228690285622,1.592080900875508,0.24418284171835736,0.017190081396254584,8.979608051762497,0,0,3.5463198455250016,0,0,0.0,0,0.0025026169002518132,1.5700924586837752e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,812412,1.208844300126657,219
nash_pd_exact_raw,actuator_limited,462001,4,0,0,0,1,35.0,35.0,0.2411001312862004,1.6877911464254225,0.24162375835207972,0.01708631060985023,8.594574176395302,0,0,3.43609831592848,0,0,0.0,0,0.01671115394612266,1.5700924586837752e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,339840,0.6809514998458326,219
nash_pd_exact,actuator_limited,462001,4,0,0,0,1,35.0,35.0,0.2411001312862004,1.6877911464254225,0.24162375835207972,0.01708631060985023,8.594574176395302,0,0,3.43609831592848,0,0,0.0,0,0.01671115394612266,1.5700924586837752e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,339840,0.7819419999141246,219
nash_pd_ring,actuator_limited,462001,4,0,0,0,1,35.0,35.0,0.2411001312862004,1.6451924812119498,0.24183641876920925,0.018245549970308902,8.766235419333857,0,0,3.448249333253279,0,0,0.0,0,0.036851987294866405,0.026601725209055353,3.3306690738754696e-16,2.220446049250313e-16,0.08525766001181445,3846400,1.286809400189668,219
smith_primitives,actuator_limited,462001,4,0,0,0,1,35.0,35.0,0.23512674502659053,1.6563405892085188,0.24030933674752908,0.018476530855690034,8.72010200629265,0,0,3.5720128599915415,0,0,0.0,0,0.02875589287850014,4.201624588466818e-08,2.220446049250313e-16,2.220446049250313e-16,0.0,710880,1.1678659000899643,219
replicator_primitives,actuator_limited,462001,4,0,0,0,1,35.0,35.0,0.029348499303516296,0.5233522632295464,0.5232816827440804,0.040259707570418905,14.054882772847286,9224,0,53.261552108008026,175,15,0.02048692244105571,0,1.346877795651138,1.4142135623730951,2.220446049250313e-16,2.220446049250313e-16,0.0,570240,1.6414402001537383,219
erv_bnn_primitives,actuator_limited,462001,4,0,0,0,1,35.0,35.0,0.23939439865015472,1.698930586552544,0.21357345000831685,0.017021231898546364,8.549126779572205,0,0,3.566182942303702,0,0,0.0,0,0.06268630904371775,0.008769986196547916,3.3306690738754696e-16,2.220446049250313e-16,0.0,718800,1.1526161001529545,219
