experiment_id,scenario_generator,scenario_variant_id,seed,method,passed,rates_valid,finite_metrics,shape_valid,speed_valid,event_valid,clearance_evaluated,battery_valid,message,hard_clearance_valid
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7255,primal_dual_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7255,tensor_flow_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7255,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7255,reference_resilient_oracle,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7256,classic_centralized_replan,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7256,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7256,cbba_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7256,cbf_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7256,replicator_repair_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7256,smith_qr_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7256,primal_dual_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7256,tensor_flow_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7256,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7256,reference_resilient_oracle,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7257,classic_centralized_replan,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7257,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7257,cbba_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7257,cbf_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7257,replicator_repair_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7257,smith_qr_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7257,primal_dual_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7257,tensor_flow_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7257,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7257,reference_resilient_oracle,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7258,classic_centralized_replan,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7258,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7258,cbba_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7258,cbf_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7258,replicator_repair_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7258,smith_qr_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7258,primal_dual_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7258,tensor_flow_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7258,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7258,reference_resilient_oracle,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7259,classic_centralized_replan,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7259,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7259,cbba_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7259,cbf_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7259,replicator_repair_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7259,smith_qr_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7259,primal_dual_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7259,tensor_flow_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7259,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,communication_radius_decay,communication_radius_decay_v00,7259,reference_resilient_oracle,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7200,classic_centralized_replan,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7200,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7200,cbba_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7200,cbf_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7200,replicator_repair_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7200,smith_qr_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7200,primal_dual_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7200,tensor_flow_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7200,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7200,reference_resilient_oracle,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7201,classic_centralized_replan,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7201,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7201,cbba_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7201,cbf_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7201,replicator_repair_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7201,smith_qr_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7201,primal_dual_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7201,tensor_flow_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7201,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7201,reference_resilient_oracle,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7202,classic_centralized_replan,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7202,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7202,cbba_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7202,cbf_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7202,replicator_repair_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7202,smith_qr_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7202,primal_dual_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7202,tensor_flow_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7202,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7202,reference_resilient_oracle,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7203,classic_centralized_replan,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7203,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7203,cbba_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7203,cbf_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7203,replicator_repair_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7203,smith_qr_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7203,primal_dual_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7203,tensor_flow_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7203,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7203,reference_resilient_oracle,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7204,classic_centralized_replan,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7204,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7204,cbba_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7204,cbf_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7204,replicator_repair_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7204,smith_qr_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7204,primal_dual_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7204,tensor_flow_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7204,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7204,reference_resilient_oracle,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7205,classic_centralized_replan,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7205,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7205,cbba_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7205,cbf_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7205,replicator_repair_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7205,smith_qr_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7205,primal_dual_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7205,tensor_flow_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7205,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7205,reference_resilient_oracle,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7206,classic_centralized_replan,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7206,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7206,cbba_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7206,cbf_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7206,replicator_repair_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7206,smith_qr_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7206,primal_dual_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7206,tensor_flow_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7206,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7206,reference_resilient_oracle,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7207,classic_centralized_replan,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7207,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7207,cbba_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7207,cbf_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7207,replicator_repair_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7207,smith_qr_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7207,primal_dual_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7207,tensor_flow_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7207,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7207,reference_resilient_oracle,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7208,classic_centralized_replan,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7208,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7208,cbba_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7208,cbf_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7208,replicator_repair_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7208,smith_qr_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7208,primal_dual_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7208,tensor_flow_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7208,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7208,reference_resilient_oracle,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7209,classic_centralized_replan,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7209,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7209,cbba_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7209,cbf_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7209,replicator_repair_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7209,smith_qr_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7209,primal_dual_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7209,tensor_flow_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7209,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7209,reference_resilient_oracle,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7210,classic_centralized_replan,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7210,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7210,cbba_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7210,cbf_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7210,replicator_repair_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7210,smith_qr_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7210,primal_dual_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7210,tensor_flow_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7210,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7210,reference_resilient_oracle,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7211,classic_centralized_replan,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7211,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7211,cbba_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7211,cbf_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7211,replicator_repair_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7211,smith_qr_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7211,primal_dual_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7211,tensor_flow_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7211,ours_guarded_wrench_market_recovery,False,True,True,True,True,True,True,True,SP6 theory check failed,False
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7211,reference_resilient_oracle,False,True,True,True,True,True,True,True,SP6 theory check failed,False
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7212,classic_centralized_replan,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7212,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7212,cbba_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7212,cbf_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7212,replicator_repair_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7212,smith_qr_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7212,primal_dual_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7212,tensor_flow_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7212,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7212,reference_resilient_oracle,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7213,classic_centralized_replan,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7213,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7213,cbba_recovery,True,True,True,True,True,True,True,True,,True
SP6_MC_robustness_comparison_high_power,robot_dropout_mid_task,robot_dropout_mid_task_v00,7213,cbf_recovery,True,True,True,True,True,True,True,True,,True
