t_s,method,robot,x_m,y_m,command_x_m,command_y_m,replay_error_m
19.08,direct_hocbf,2,-1.0382281400000002,0.03812484,-1.038228136007791,0.0381248449136816,6.331034781616598e-09
19.08,direct_hocbf,3,0.98567508,-0.41011369,0.9856750775765688,-0.4101136937250247,4.443965369538512e-09
19.08,distributed_pd_hocbf,0,1.16826324,0.03835712,1.1682632448951962,0.03835712145649214,5.107280651179129e-09
19.08,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
19.08,distributed_pd_hocbf,2,-1.0861572199999996,0.03378678,-1.0861572211207022,0.03378678301931949,3.2206000352764674e-09
19.08,distributed_pd_hocbf,3,4.33438101,0.31109539,4.33438101238442,0.3110953860874506,4.5818665257573e-09
19.2,direct_hocbf,0,-1.3899338100000005,0.08108932,-1.3899338077921621,0.08108932284800327,3.603563902484192e-09
19.2,direct_hocbf,1,1.3606462199999996,0.16784227,1.3606462183603938,0.16784226761772758,2.891976651048784e-09
19.2,direct_hocbf,2,-1.0382281400000002,0.03812484,-1.038228136007791,0.0381248449136816,6.331034781616598e-09
19.2,direct_hocbf,3,0.98567508,-0.41011369,0.9856750775765688,-0.4101136937250247,4.443965369538512e-09
19.2,distributed_pd_hocbf,0,1.16826324,0.03835712,1.1682632448951962,0.03835712145649214,5.107280651179129e-09
19.2,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
19.2,distributed_pd_hocbf,2,-1.0861572199999996,0.03378678,-1.0861572211207022,0.03378678301931949,3.2206000352764674e-09
19.2,distributed_pd_hocbf,3,4.28292254,0.24933836,4.282922536209427,0.2493383594354289,3.832386415699398e-09
19.32,direct_hocbf,0,-1.3899338100000005,0.08108932,-1.3899338077921621,0.08108932284800327,3.603563902484192e-09
19.32,direct_hocbf,1,1.3606462199999996,0.16784227,1.3606462183603938,0.16784226761772758,2.891976651048784e-09
19.32,direct_hocbf,2,-1.0382281400000002,0.03812484,-1.038228136007791,0.0381248449136816,6.331034781616598e-09
19.32,direct_hocbf,3,0.98567508,-0.41011369,0.9856750775765688,-0.4101136937250247,4.443965369538512e-09
19.32,distributed_pd_hocbf,0,1.16826324,0.03835712,1.1682632448951962,0.03835712145649214,5.107280651179129e-09
19.32,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
19.32,distributed_pd_hocbf,2,-1.0861572199999996,0.03378678,-1.0861572211207022,0.03378678301931949,3.2206000352764674e-09
19.32,distributed_pd_hocbf,3,4.23131221,0.18507211,4.231312208335198,0.18507210885512887,2.020468856334741e-09
19.44,direct_hocbf,0,-1.3899338100000005,0.08108932,-1.3899338077921621,0.08108932284800327,3.603563902484192e-09
19.44,direct_hocbf,1,1.3606462199999996,0.16784227,1.3606462183603938,0.16784226761772758,2.891976651048784e-09
19.44,direct_hocbf,2,-1.0382281400000002,0.03812484,-1.038228136007791,0.0381248449136816,6.331034781616598e-09
19.44,direct_hocbf,3,0.98567508,-0.41011369,0.9856750775765688,-0.4101136937250247,4.443965369538512e-09
19.44,distributed_pd_hocbf,0,1.16826324,0.03835712,1.1682632448951962,0.03835712145649214,5.107280651179129e-09
19.44,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
19.44,distributed_pd_hocbf,2,-1.0861572199999996,0.03378678,-1.0861572211207022,0.03378678301931949,3.2206000352764674e-09
19.44,distributed_pd_hocbf,3,4.17933454,0.11924893,4.179334539388674,0.11924893127677184,1.4155797171584586e-09
19.56,direct_hocbf,0,-1.3899338100000005,0.08108932,-1.3899338077921621,0.08108932284800327,3.603563902484192e-09
19.56,direct_hocbf,1,1.3606462199999996,0.16784227,1.3606462183603938,0.16784226761772758,2.891976651048784e-09
19.56,direct_hocbf,2,-1.0382281400000002,0.03812484,-1.038228136007791,0.0381248449136816,6.331034781616598e-09
19.56,direct_hocbf,3,0.98567508,-0.41011369,0.9856750775765688,-0.4101136937250247,4.443965369538512e-09
19.56,distributed_pd_hocbf,0,1.16826324,0.03835712,1.1682632448951962,0.03835712145649214,5.107280651179129e-09
19.56,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
19.56,distributed_pd_hocbf,2,-1.0861572199999996,0.03378678,-1.0861572211207022,0.03378678301931949,3.2206000352764674e-09
19.56,distributed_pd_hocbf,3,4.126792470000001,0.05255883,4.1267924665550995,0.05255883052592272,3.484815540812606e-09
19.68,direct_hocbf,0,-1.3899338100000005,0.08108932,-1.3899338077921621,0.08108932284800327,3.603563902484192e-09
19.68,direct_hocbf,1,1.3606462199999996,0.16784227,1.3606462183603938,0.16784226761772758,2.891976651048784e-09
19.68,direct_hocbf,2,-1.0382281400000002,0.03812484,-1.038228136007791,0.0381248449136816,6.331034781616598e-09
19.68,direct_hocbf,3,0.98567508,-0.41011369,0.9856750775765688,-0.4101136937250247,4.443965369538512e-09
19.68,distributed_pd_hocbf,0,1.16826324,0.03835712,1.1682632448951962,0.03835712145649214,5.107280651179129e-09
19.68,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
19.68,distributed_pd_hocbf,2,-1.0861572199999996,0.03378678,-1.0861572211207022,0.03378678301931949,3.2206000352764674e-09
19.68,distributed_pd_hocbf,3,4.07355651,-0.01452719,4.073556507118213,-0.01452719397382668,4.908767284078487e-09
19.8,direct_hocbf,0,-1.3899338100000005,0.08108932,-1.3899338077921621,0.08108932284800327,3.603563902484192e-09
19.8,direct_hocbf,1,1.3606462199999996,0.16784227,1.3606462183603938,0.16784226761772758,2.891976651048784e-09
19.8,direct_hocbf,2,-1.0382281400000002,0.03812484,-1.038228136007791,0.0381248449136816,6.331034781616598e-09
19.8,direct_hocbf,3,0.98567508,-0.41011369,0.9856750775765688,-0.4101136937250247,4.443965369538512e-09
19.8,distributed_pd_hocbf,0,1.16826324,0.03835712,1.1682632448951962,0.03835712145649214,5.107280651179129e-09
19.8,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
19.8,distributed_pd_hocbf,2,-1.0861572199999996,0.03378678,-1.0861572211207022,0.03378678301931949,3.2206000352764674e-09
19.8,distributed_pd_hocbf,3,4.01957658,-0.08170912,4.0195765797956335,-0.08170911622249424,3.78302990954562e-09
19.92,direct_hocbf,0,-1.3899338100000005,0.08108932,-1.3899338077921621,0.08108932284800327,3.603563902484192e-09
19.92,direct_hocbf,1,1.3606462199999996,0.16784227,1.3606462183603938,0.16784226761772758,2.891976651048784e-09
19.92,direct_hocbf,2,-1.0382281400000002,0.03812484,-1.038228136007791,0.0381248449136816,6.331034781616598e-09
19.92,direct_hocbf,3,0.98567508,-0.41011369,0.9856750775765688,-0.4101136937250247,4.443965369538512e-09
19.92,distributed_pd_hocbf,0,1.16826324,0.03835712,1.1682632448951962,0.03835712145649214,5.107280651179129e-09
19.92,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
19.92,distributed_pd_hocbf,2,-1.0861572199999996,0.03378678,-1.0861572211207022,0.03378678301931949,3.2206000352764674e-09
19.92,distributed_pd_hocbf,3,3.9648723499999994,-0.14881408,3.9648723472296874,-0.1488140782135428,3.296370384143473e-09
20.04,direct_hocbf,0,-1.3899338100000005,0.08108932,-1.3899338077921621,0.08108932284800327,3.603563902484192e-09
20.04,direct_hocbf,1,1.3606462199999996,0.16784227,1.3606462183603938,0.16784226761772758,2.891976651048784e-09
20.04,direct_hocbf,2,-1.0382281400000002,0.03812484,-1.038228136007791,0.0381248449136816,6.331034781616598e-09
20.04,direct_hocbf,3,0.98567508,-0.41011369,0.9856750775765688,-0.4101136937250247,4.443965369538512e-09
20.04,distributed_pd_hocbf,0,1.16826324,0.03835712,1.1682632448951962,0.03835712145649214,5.107280651179129e-09
20.04,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
20.04,distributed_pd_hocbf,2,-1.0861572199999996,0.03378678,-1.0861572211207022,0.03378678301931949,3.2206000352764674e-09
20.04,distributed_pd_hocbf,3,3.909514110000001,-0.2157595,3.9095141080035196,-0.21575950061068933,2.0877927706107534e-09
20.16,direct_hocbf,0,-1.3899338100000005,0.08108932,-1.3899338077921621,0.08108932284800327,3.603563902484192e-09
20.16,direct_hocbf,1,1.3606462199999996,0.16784227,1.3606462183603938,0.16784226761772758,2.891976651048784e-09
20.16,direct_hocbf,2,-1.0382281400000002,0.03812484,-1.038228136007791,0.0381248449136816,6.331034781616598e-09
20.16,direct_hocbf,3,0.98567508,-0.41011369,0.9856750775765688,-0.4101136937250247,4.443965369538512e-09
20.16,distributed_pd_hocbf,0,1.16826324,0.03835712,1.1682632448951962,0.03835712145649214,5.107280651179129e-09
20.16,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
20.16,distributed_pd_hocbf,2,-1.0861572199999996,0.03378678,-1.0861572211207022,0.03378678301931949,3.2206000352764674e-09
20.16,distributed_pd_hocbf,3,3.8536020199999994,-0.28252325,3.8536020247663947,-0.2825232485533271,4.981102930952217e-09
20.28,direct_hocbf,0,-1.3899338100000005,0.08108932,-1.3899338077921621,0.08108932284800327,3.603563902484192e-09
20.28,direct_hocbf,1,1.3606462199999996,0.16784227,1.3606462183603938,0.16784226761772758,2.891976651048784e-09
20.28,direct_hocbf,2,-1.0382281400000002,0.03812484,-1.038228136007791,0.0381248449136816,6.331034781616598e-09
20.28,direct_hocbf,3,0.98567508,-0.41011369,0.9856750775765688,-0.4101136937250247,4.443965369538512e-09
20.28,distributed_pd_hocbf,0,1.16826324,0.03835712,1.1682632448951962,0.03835712145649214,5.107280651179129e-09
20.28,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
20.28,distributed_pd_hocbf,2,-1.0861572199999996,0.03378678,-1.0861572211207022,0.03378678301931949,3.2206000352764674e-09
20.28,distributed_pd_hocbf,3,3.79724799,-0.34912027,3.7972479862207296,-0.3491202655886181,5.80888749872293e-09
20.4,direct_hocbf,0,-1.3899338100000005,0.08108932,-1.3899338077921621,0.08108932284800327,3.603563902484192e-09
20.4,direct_hocbf,1,1.3606462199999996,0.16784227,1.3606462183603938,0.16784226761772758,2.891976651048784e-09
20.4,direct_hocbf,2,-1.0382281400000002,0.03812484,-1.038228136007791,0.0381248449136816,6.331034781616598e-09
20.4,direct_hocbf,3,0.98567508,-0.41011369,0.9856750775765688,-0.4101136937250247,4.443965369538512e-09
20.4,distributed_pd_hocbf,0,1.16826324,0.03835712,1.1682632448951962,0.03835712145649214,5.107280651179129e-09
20.4,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
20.4,distributed_pd_hocbf,2,-1.0861572199999996,0.03378678,-1.0861572211207022,0.03378678301931949,3.2206000352764674e-09
20.4,distributed_pd_hocbf,3,3.74056192,-0.41558498,3.7405619167266133,-0.41558498175652264,3.7148934819101283e-09
20.52,direct_hocbf,0,-1.3899338100000005,0.08108932,-1.3899338077921621,0.08108932284800327,3.603563902484192e-09
20.52,direct_hocbf,1,1.3606462199999996,0.16784227,1.3606462183603938,0.16784226761772758,2.891976651048784e-09
20.52,direct_hocbf,2,-1.0382281400000002,0.03812484,-1.038228136007791,0.0381248449136816,6.331034781616598e-09
20.52,direct_hocbf,3,0.98567508,-0.41011369,0.9856750775765688,-0.4101136937250247,4.443965369538512e-09
20.52,distributed_pd_hocbf,0,1.16826324,0.03835712,1.1682632448951962,0.03835712145649214,5.107280651179129e-09
20.52,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
20.52,distributed_pd_hocbf,2,-1.0861572199999996,0.03378678,-1.0861572211207022,0.03378678301931949,3.2206000352764674e-09
20.52,distributed_pd_hocbf,3,3.6836427800000004,-0.48195878,3.6836427838422994,-0.48195878465858655,6.038682792355938e-09
20.64,direct_hocbf,0,-1.3899338100000005,0.08108932,-1.3899338077921621,0.08108932284800327,3.603563902484192e-09
20.64,direct_hocbf,1,1.3606462199999996,0.16784227,1.3606462183603938,0.16784226761772758,2.891976651048784e-09
20.64,direct_hocbf,2,-1.0382281400000002,0.03812484,-1.038228136007791,0.0381248449136816,6.331034781616598e-09
20.64,direct_hocbf,3,0.98567508,-0.41011369,0.9856750775765688,-0.4101136937250247,4.443965369538512e-09
20.64,distributed_pd_hocbf,0,1.16826324,0.03835712,1.1682632448951962,0.03835712145649214,5.107280651179129e-09
20.64,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
20.64,distributed_pd_hocbf,2,-1.0861572199999996,0.03378678,-1.0861572211207022,0.03378678301931949,3.2206000352764674e-09
20.64,distributed_pd_hocbf,3,3.6265737099999997,-0.54828179,3.626573713642995,-0.5482817880563047,4.129087767372236e-09
20.76,direct_hocbf,0,-1.3899338100000005,0.08108932,-1.3899338077921621,0.08108932284800327,3.603563902484192e-09
20.76,direct_hocbf,1,1.3606462199999996,0.16784227,1.3606462183603938,0.16784226761772758,2.891976651048784e-09
20.76,direct_hocbf,2,-1.0382281400000002,0.03812484,-1.038228136007791,0.0381248449136816,6.331034781616598e-09
20.76,direct_hocbf,3,0.98567508,-0.41011369,0.9856750775765688,-0.4101136937250247,4.443965369538512e-09
20.76,distributed_pd_hocbf,0,1.16826324,0.03835712,1.1682632448951962,0.03835712145649214,5.107280651179129e-09
20.76,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
20.76,distributed_pd_hocbf,2,-1.0861572199999996,0.03378678,-1.0861572211207022,0.03378678301931949,3.2206000352764674e-09
20.76,distributed_pd_hocbf,3,3.56942028,-0.61458807,3.569420284431282,-0.6145880717200671,4.753408358668693e-09
20.88,direct_hocbf,0,-1.3899338100000005,0.08108932,-1.3899338077921621,0.08108932284800327,3.603563902484192e-09
20.88,direct_hocbf,1,1.3606462199999996,0.16784227,1.3606462183603938,0.16784226761772758,2.891976651048784e-09
20.88,direct_hocbf,2,-1.0382281400000002,0.03812484,-1.038228136007791,0.0381248449136816,6.331034781616598e-09
20.88,direct_hocbf,3,0.98567508,-0.41011369,0.9856750775765688,-0.4101136937250247,4.443965369538512e-09
20.88,distributed_pd_hocbf,0,1.16826324,0.03835712,1.1682632448951962,0.03835712145649214,5.107280651179129e-09
20.88,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
20.88,distributed_pd_hocbf,2,-1.0861572199999996,0.03378678,-1.0861572211207022,0.03378678301931949,3.2206000352764674e-09
20.88,distributed_pd_hocbf,3,3.5122310299999997,-0.68090355,3.5122310337236877,-0.6809035491813092,3.81262469969913e-09
21.0,direct_hocbf,0,-1.3899338100000005,0.08108932,-1.3899338077921621,0.08108932284800327,3.603563902484192e-09
21.0,direct_hocbf,1,1.3606462199999996,0.16784227,1.3606462183603938,0.16784226761772758,2.891976651048784e-09
21.0,direct_hocbf,2,-1.0382281400000002,0.03812484,-1.038228136007791,0.0381248449136816,6.331034781616598e-09
21.0,direct_hocbf,3,0.98567508,-0.41011369,0.9856750775765688,-0.4101136937250247,4.443965369538512e-09
21.0,distributed_pd_hocbf,0,1.16826324,0.03835712,1.1682632448951962,0.03835712145649214,5.107280651179129e-09
21.0,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
21.0,distributed_pd_hocbf,2,-1.0861572199999996,0.03378678,-1.0861572211207022,0.03378678301931949,3.2206000352764674e-09
21.0,distributed_pd_hocbf,3,3.455039330000001,-0.74724567,3.4550393320313715,-0.7472456683539807,2.6145451286804396e-09
21.12,direct_hocbf,0,-1.3899338100000005,0.08108932,-1.3899338077921621,0.08108932284800327,3.603563902484192e-09
21.12,direct_hocbf,1,1.3606462199999996,0.16784227,1.3606462183603938,0.16784226761772758,2.891976651048784e-09
21.12,direct_hocbf,2,-1.0382281400000002,0.03812484,-1.038228136007791,0.0381248449136816,6.331034781616598e-09
21.12,direct_hocbf,3,0.98567508,-0.41011369,0.9856750775765688,-0.4101136937250247,4.443965369538512e-09
21.12,distributed_pd_hocbf,0,1.16826324,0.03835712,1.1682632448951962,0.03835712145649214,5.107280651179129e-09
21.12,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
21.12,distributed_pd_hocbf,2,-1.0861572199999996,0.03378678,-1.0861572211207022,0.03378678301931949,3.2206000352764674e-09
21.12,distributed_pd_hocbf,3,3.397865950000001,-0.81362426,3.397865953415404,-0.8136242556760441,5.510133611820202e-09
21.24,direct_hocbf,0,-1.3899338100000005,0.08108932,-1.3899338077921621,0.08108932284800327,3.603563902484192e-09
21.24,direct_hocbf,1,1.3606462199999996,0.16784227,1.3606462183603938,0.16784226761772758,2.891976651048784e-09
21.24,direct_hocbf,2,-1.0382281400000002,0.03812484,-1.038228136007791,0.0381248449136816,6.331034781616598e-09
21.24,direct_hocbf,3,0.98567508,-0.41011369,0.9856750775765688,-0.4101136937250247,4.443965369538512e-09
21.24,distributed_pd_hocbf,0,1.16826324,0.03835712,1.1682632448951962,0.03835712145649214,5.107280651179129e-09
21.24,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
21.24,distributed_pd_hocbf,2,-1.0861572199999996,0.03378678,-1.0861572211207022,0.03378678301931949,3.2206000352764674e-09
21.24,distributed_pd_hocbf,3,3.3407218500000004,-0.88004295,3.3407218535199954,-0.8800429540625797,5.375399379707833e-09
21.36,direct_hocbf,0,-1.3899338100000005,0.08108932,-1.3899338077921621,0.08108932284800327,3.603563902484192e-09
21.36,direct_hocbf,1,1.3606462199999996,0.16784227,1.3606462183603938,0.16784226761772758,2.891976651048784e-09
21.36,direct_hocbf,2,-1.0382281400000002,0.03812484,-1.038228136007791,0.0381248449136816,6.331034781616598e-09
21.36,direct_hocbf,3,0.98567508,-0.41011369,0.9856750775765688,-0.4101136937250247,4.443965369538512e-09
21.36,distributed_pd_hocbf,0,1.16826324,0.03835712,1.1682632448951962,0.03835712145649214,5.107280651179129e-09
21.36,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
21.36,distributed_pd_hocbf,2,-1.0861572199999996,0.03378678,-1.0861572211207022,0.03378678301931949,3.2206000352764674e-09
21.36,distributed_pd_hocbf,3,3.2836108299999998,-0.94650085,3.283610825916136,-0.946500853067734,5.107733036301502e-09
21.48,direct_hocbf,0,-1.3899338100000005,0.08108932,-1.3899338077921621,0.08108932284800327,3.603563902484192e-09
21.48,direct_hocbf,1,1.3606462199999996,0.16784227,1.3606462183603938,0.16784226761772758,2.891976651048784e-09
21.48,direct_hocbf,2,-1.0382281400000002,0.03812484,-1.038228136007791,0.0381248449136816,6.331034781616598e-09
21.48,direct_hocbf,3,0.98567508,-0.41011369,0.9856750775765688,-0.4101136937250247,4.443965369538512e-09
21.48,distributed_pd_hocbf,0,1.16826324,0.03835712,1.1682632448951962,0.03835712145649214,5.107280651179129e-09
21.48,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
21.48,distributed_pd_hocbf,2,-1.0861572199999996,0.03378678,-1.0861572211207022,0.03378678301931949,3.2206000352764674e-09
21.48,distributed_pd_hocbf,3,3.2265318400000007,-1.01299405,3.22653183846922,-1.0129940463159177,3.9894552126169765e-09
21.6,direct_hocbf,0,-1.3899338100000005,0.08108932,-1.3899338077921621,0.08108932284800327,3.603563902484192e-09
21.6,direct_hocbf,1,1.3606462199999996,0.16784227,1.3606462183603938,0.16784226761772758,2.891976651048784e-09
21.6,direct_hocbf,2,-1.0382281400000002,0.03812484,-1.038228136007791,0.0381248449136816,6.331034781616598e-09
21.6,direct_hocbf,3,0.98567508,-0.41011369,0.9856750775765688,-0.4101136937250247,4.443965369538512e-09
21.6,distributed_pd_hocbf,0,1.16826324,0.03835712,1.1682632448951962,0.03835712145649214,5.107280651179129e-09
21.6,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
21.6,distributed_pd_hocbf,2,-1.0861572199999996,0.03378678,-1.0861572211207022,0.03378678301931949,3.2206000352764674e-09
21.6,distributed_pd_hocbf,3,3.1694809499999996,-1.07951696,3.169480952248384,-1.079516964658963,5.173119893702949e-09
21.72,direct_hocbf,0,-1.3899338100000005,0.08108932,-1.3899338077921621,0.08108932284800327,3.603563902484192e-09
21.72,direct_hocbf,1,1.3606462199999996,0.16784227,1.3606462183603938,0.16784226761772758,2.891976651048784e-09
21.72,direct_hocbf,2,-1.0382281400000002,0.03812484,-1.038228136007791,0.0381248449136816,6.331034781616598e-09
21.72,direct_hocbf,3,0.98567508,-0.41011369,0.9856750775765688,-0.4101136937250247,4.443965369538512e-09
21.72,distributed_pd_hocbf,0,1.16826324,0.03835712,1.1682632448951962,0.03835712145649214,5.107280651179129e-09
21.72,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
21.72,distributed_pd_hocbf,2,-1.0861572199999996,0.03378678,-1.0861572211207022,0.03378678301931949,3.2206000352764674e-09
21.72,distributed_pd_hocbf,3,3.1124528000000007,-1.14606342,3.1124527986784516,-1.1460634192135755,1.5378411712638536e-09
21.84,direct_hocbf,0,-1.3899338100000005,0.08108932,-1.3899338077921621,0.08108932284800327,3.603563902484192e-09
21.84,direct_hocbf,1,1.3606462199999996,0.16784227,1.3606462183603938,0.16784226761772758,2.891976651048784e-09
21.84,direct_hocbf,2,-1.0382281400000002,0.03812484,-1.038228136007791,0.0381248449136816,6.331034781616598e-09
21.84,direct_hocbf,3,0.98567508,-0.41011369,0.9856750775765688,-0.4101136937250247,4.443965369538512e-09
21.84,distributed_pd_hocbf,0,1.16826324,0.03835712,1.1682632448951962,0.03835712145649214,5.107280651179129e-09
21.84,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
21.84,distributed_pd_hocbf,2,-1.0861572199999996,0.03378678,-1.0861572211207022,0.03378678301931949,3.2206000352764674e-09
21.84,distributed_pd_hocbf,3,3.0554416400000006,-1.21262735,3.0554416399004927,-1.2126273473201779,2.6816689852012074e-09
21.96,direct_hocbf,0,-1.3899338100000005,0.08108932,-1.3899338077921621,0.08108932284800327,3.603563902484192e-09
21.96,direct_hocbf,1,1.3606462199999996,0.16784227,1.3606462183603938,0.16784226761772758,2.891976651048784e-09
21.96,direct_hocbf,2,-1.0382281400000002,0.03812484,-1.038228136007791,0.0381248449136816,6.331034781616598e-09
21.96,direct_hocbf,3,0.98567508,-0.41011369,0.9856750775765688,-0.4101136937250247,4.443965369538512e-09
21.96,distributed_pd_hocbf,0,1.16826324,0.03835712,1.1682632448951962,0.03835712145649214,5.107280651179129e-09
21.96,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
21.96,distributed_pd_hocbf,2,-1.0861572199999996,0.03378678,-1.0861572211207022,0.03378678301931949,3.2206000352764674e-09
21.96,distributed_pd_hocbf,3,2.9984420700000003,-1.27920329,2.998442066806276,-1.279203290486433,3.230556063325856e-09
22.08,direct_hocbf,0,-1.3899338100000005,0.08108932,-1.3899338077921621,0.08108932284800327,3.603563902484192e-09
22.08,direct_hocbf,1,1.3606462199999996,0.16784227,1.3606462183603938,0.16784226761772758,2.891976651048784e-09
22.08,direct_hocbf,2,-1.0382281400000002,0.03812484,-1.038228136007791,0.0381248449136816,6.331034781616598e-09
22.08,direct_hocbf,3,0.98567508,-0.41011369,0.9856750775765688,-0.4101136937250247,4.443965369538512e-09
22.08,distributed_pd_hocbf,0,1.16826324,0.03835712,1.1682632448951962,0.03835712145649214,5.107280651179129e-09
22.08,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
22.08,distributed_pd_hocbf,2,-1.0861572199999996,0.03378678,-1.0861572211207022,0.03378678301931949,3.2206000352764674e-09
22.08,distributed_pd_hocbf,3,2.9414494000000007,-1.34578665,2.9414494032004876,-1.3457866516997252,3.6238353818307516e-09
22.2,direct_hocbf,0,-1.3899338100000005,0.08108932,-1.3899338077921621,0.08108932284800327,3.603563902484192e-09
22.2,direct_hocbf,1,1.3606462199999996,0.16784227,1.3606462183603938,0.16784226761772758,2.891976651048784e-09
22.2,direct_hocbf,2,-1.0382281400000002,0.03812484,-1.038228136007791,0.0381248449136816,6.331034781616598e-09
22.2,direct_hocbf,3,0.98567508,-0.41011369,0.9856750775765688,-0.4101136937250247,4.443965369538512e-09
22.2,distributed_pd_hocbf,0,1.16826324,0.03835712,1.1682632448951962,0.03835712145649214,5.107280651179129e-09
22.2,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
22.2,distributed_pd_hocbf,2,-1.0861572199999996,0.03378678,-1.0861572211207022,0.03378678301931949,3.2206000352764674e-09
22.2,distributed_pd_hocbf,3,2.8844598899999996,-1.41237379,2.884459887135489,-1.4123737852616784,5.536886365976031e-09
22.32,direct_hocbf,0,-1.3899338100000005,0.08108932,-1.3899338077921621,0.08108932284800327,3.603563902484192e-09
22.32,direct_hocbf,1,1.3606462199999996,0.16784227,1.3606462183603938,0.16784226761772758,2.891976651048784e-09
22.32,direct_hocbf,2,-1.0382281400000002,0.03812484,-1.038228136007791,0.0381248449136816,6.331034781616598e-09
22.32,direct_hocbf,3,0.98567508,-0.41011369,0.9856750775765688,-0.4101136937250247,4.443965369538512e-09
22.32,distributed_pd_hocbf,0,1.16826324,0.03835712,1.1682632448951962,0.03835712145649214,5.107280651179129e-09
22.32,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
22.32,distributed_pd_hocbf,2,-1.0861572199999996,0.03378678,-1.0861572211207022,0.03378678301931949,3.2206000352764674e-09
22.32,distributed_pd_hocbf,3,2.8274707,-1.47896197,2.8274706953987527,-1.4789619699774603,4.60130258956979e-09
22.44,direct_hocbf,0,-1.3899338100000005,0.08108932,-1.3899338077921621,0.08108932284800327,3.603563902484192e-09
22.44,direct_hocbf,1,1.3606462199999996,0.16784227,1.3606462183603938,0.16784226761772758,2.891976651048784e-09
22.44,direct_hocbf,2,-1.0382281400000002,0.03812484,-1.038228136007791,0.0381248449136816,6.331034781616598e-09
22.44,direct_hocbf,3,0.98567508,-0.41011369,0.9856750775765688,-0.4101136937250247,4.443965369538512e-09
22.44,distributed_pd_hocbf,0,1.16826324,0.03835712,1.1682632448951962,0.03835712145649214,5.107280651179129e-09
22.44,distributed_pd_hocbf,1,4.63871635,-0.54270509,4.638716346875129,-0.542705090777555,3.2201569457262833e-09
22.44,distributed_pd_hocbf,2,-1.0861572199999996,0.03378678,-1.0861572211207022,0.03378678301931949,3.2206000352764674e-09
22.44,distributed_pd_hocbf,3,2.77047987,-1.54554931,2.7704798675965945,-1.5455493096390895,2.4303526907614204e-09
22.56,direct_hocbf,0,-1.3899338100000005,0.08108932,-1.3899338077921621,0.08108932284800327,3.603563902484192e-09
22.56,direct_hocbf,1,1.3606462199999996,0.16784227,1.3606462183603938,0.16784226761772758,2.891976651048784e-09
