experiment_id,scenario_generator,scenario_variant_id,seed,method,method_label,method_family,method_scope,method_ownership,method_variant,method_comparison_group,method_training_type,method_execution_model,method_communication_pattern,method_trainable_parameters,method_tuned_parameters,method_uses_neural_policy,method_uses_decoder,event_kind,event_time_s,event_observation_delay_s,event_observed_time_s,n_robots,n_loads,world_size_m,obstacle_count_initial,obstacle_count_post_event,robot_radius_m,target_tolerance_m,safety_margin_m,dt_s,horizon_s,communication_radius_initial,communication_radius_post_event,feasible_load_count,completed_load_count,task_completion_rate,recovery_success,recovery_time_s,load_target_reached_rate,mean_final_pose_error_m,max_final_pose_error_m,mean_final_orientation_error_deg,max_final_orientation_error_deg,lost_load_rate,infeasible_load_count,infeasible_load_detection_rate,post_event_wrench_feasible_rate,mean_wrench_residual_norm,min_wrench_margin,unsupported_time_s,load_pause_time_s,degraded_speed_time_s,replacement_arrival_time_s,final_assigned_loads,final_idle_robots,reassignment_count,final_active_robot_rate,failed_robot_count,battery_margin_final,min_battery_fraction,communication_coverage_ratio,communication_messages,collision_count,collision_rate,safety_violation_count,min_robot_clearance_m,min_obstacle_clearance_m,min_load_clearance_m,travel_distance_m,mean_path_length_m,path_efficiency_ratio,energy_proxy_wh,mean_speed_mps,max_speed_mps,max_speed_violation_mps,runtime_ms,score_value,reference_score_value,signed_score_delta_vs_reference,performance_gap_vs_reference,optimality_gap_vs_reference
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7117,primal_dual_recovery,Primal-dual recovery,model_based,decentralized,proposed,primal_dual_recovery,proposed_model_based_decentralized,model_based_tuning_optional,distributed_primal_dual_recovery,local_dual_prices,0,6,False,False,battery_depletion_reallocation,18.360000000000003,0.0,18.360000000000003,8,3,24.0,1,1,0.3,0.45,0.08,0.14,54.0,inf,inf,1,0,0.0,False,54.0,0.0,11.22419531673967,11.22419531673967,44.000000000000014,44.000000000000014,1.0,2,1.0,1.0,5.404407192869649,-0.02693422433506254,0.0,35.7,0.0,0.11999999999999744,1,3,103,1.0,0,0.056061114923908445,0.20606111492390844,1.0,21616,261,0.0172927847346452,347,-0.5761584020896549,0.05409736199141785,0.08000061246113588,179.59380199297027,22.449225249121284,0.24843605398535057,1321.1180857472032,0.4143608774616902,0.7679594501972103,0.0,293.21699996944517,-163.44479358909263,-180.7959105120256,17.351116922932988,0.0,0.0
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7117,tensor_flow_recovery,Tensor-flow recovery,model_based,decentralized,proposed,tensor_flow_recovery,proposed_model_based_decentralized,model_based_tuning_optional,distributed_tensor_flow_recovery,local_tensor_field,0,7,False,False,battery_depletion_reallocation,18.360000000000003,0.0,18.360000000000003,8,3,24.0,1,1,0.3,0.45,0.08,0.14,54.0,inf,inf,1,0,0.0,False,54.0,0.0,10.601345791589473,10.601345791589473,19.030852756167075,19.030852756167075,1.0,2,1.0,1.0,5.051519370697764,-0.01631865435078561,0.0,34.02,1.6800000000000002,0.11999999999999744,1,5,105,1.0,0,0.06725376316138038,0.21725376316138037,1.0,21616,262,0.01735904061485457,330,-0.5829314309015766,0.05409736199141785,0.08000056795146904,170.13791431969503,21.26723928996188,0.23897268130935373,1241.071587427162,0.39798869807824594,0.7679594501972105,0.0,308.63419990055263,-161.5194827504493,-180.7959105120256,19.276427761576315,0.0,0.0
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7117,ours_guarded_wrench_market_recovery,Ours guarded wrench-market recovery,model_based,decentralized,proposed,guarded_wrench_market_recovery,proposed_model_based_decentralized,model_based_tuning_optional,guarded_wrench_market_recovery,local_wrench_prices_and_repair,0,8,False,False,battery_depletion_reallocation,18.360000000000003,0.0,18.360000000000003,8,3,24.0,1,1,0.3,0.45,0.08,0.14,54.0,inf,inf,1,0,0.0,False,54.0,0.0,10.432059460340886,10.432059460340886,20.568345533307866,20.568345533307866,1.0,2,1.0,1.0,4.474035602746987,-0.0015535519868660197,0.0,33.32,2.3800000000000003,0.11999999999999744,1,4,159,1.0,0,0.07342475416187105,0.22342475416187105,1.0,21616,385,0.025508513880606903,507,-0.5634227662728836,0.05409736199141785,0.0800024060934792,179.25283613597898,22.406604516997373,0.2569398746425608,1332.0816662881132,0.4135585920449864,0.7850252157571485,0.0,287.2208000626415,-193.39936790840042,-180.7959105120256,-12.603457396374807,0.05728844271079458,0.05728844271079458
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7117,reference_resilient_oracle,Reference centralized resilient recovery,model_based_reference,centralized,reference,centralized_resilient_recovery,reference_model_based_reference_centralized,none,centralized_resilient_recovery,global_state_and_event_observation,0,10,False,False,battery_depletion_reallocation,18.360000000000003,0.0,18.360000000000003,8,3,24.0,1,1,0.3,0.45,0.08,0.14,54.0,inf,inf,1,0,0.0,False,54.0,0.0,10.575271853735728,10.575271853735728,21.70610132413206,21.70610132413206,1.0,2,1.0,1.0,4.345886325442386,-0.02410737724329437,0.0,33.88,1.4000000000000001,0.11999999999999744,1,5,103,1.0,0,0.07441567171047136,0.22441567171047136,1.0,21616,471,0.0312065195786126,555,-0.5714052470485447,0.05409736199141785,0.08000027012492827,183.88420102895032,22.98552512861879,0.2666414588444262,1357.884394744313,0.4242437269955477,0.7850252157571483,0.0,303.55559999588877,-180.7959105120256,-180.7959105120256,0.0,0.0,0.0
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7118,classic_centralized_replan,Classic centralized replanning,classic,centralized,baseline,periodic_global_replan,baseline_classic_centralized,none,centralized_periodic_replan,global_state,0,2,False,False,battery_depletion_reallocation,18.360000000000003,0.0,18.360000000000003,8,3,24.0,1,1,0.3,0.45,0.08,0.14,54.0,inf,inf,1,0,0.0,False,54.0,0.0,11.22028754080232,11.22028754080232,44.000000000000014,44.000000000000014,1.0,2,1.0,0.9372549019607843,6.4310949233311385,-0.08697396175894834,0.0,35.7,0.0,0.11999999999999744,1,1,59,1.0,0,0.008145755410351674,0.15814575541035167,1.0,21616,549,0.03637447823494335,764,-0.5878083025671397,0.08000000000000013,0.08000496048385242,224.8569184736018,28.107114809200226,0.1942610700084402,2030.7330146771085,0.5193310794412488,0.746503463339776,0.0,331.6003999207169,-190.8526937703793,-170.50484074073535,-20.347853029643943,0.0924902410438361,0.0924902410438361
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7118,classic_decentralized_greedy_recovery,Classic decentralized greedy recovery,classic,decentralized,baseline,local_greedy_recovery,baseline_classic_decentralized,none,local_greedy_recovery,local_load_robot_state,0,2,False,False,battery_depletion_reallocation,18.360000000000003,0.0,18.360000000000003,8,3,24.0,1,1,0.3,0.45,0.08,0.14,54.0,inf,inf,1,0,0.0,False,54.0,0.0,11.22028754080232,11.22028754080232,44.000000000000014,44.000000000000014,1.0,2,1.0,0.8627450980392157,5.6386079787616525,-0.10900834631517253,0.0,35.7,0.0,0.11999999999999744,1,1,52,1.0,0,0.010046291680656877,0.16004629168065687,1.0,21616,361,0.02391837275558206,455,-0.5577763801056324,0.10412740325836461,0.08009538129330462,205.9567396622424,25.7445924577803,0.2036479013668201,1844.5366545954355,0.47516781944961806,0.713325531635786,0.0,303.0401000287384,-169.91375687274072,-170.50484074073535,0.5910838679946266,0.0,0.0
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7118,cbba_recovery,CBBA recovery,sota,decentralized,baseline,cbba_recovery_auction,baseline_sota_decentralized,none,distributed_auction_recovery,local_bids_plus_neighbors,0,4,False,False,battery_depletion_reallocation,18.360000000000003,0.0,18.360000000000003,8,3,24.0,1,1,0.3,0.45,0.08,0.14,54.0,inf,inf,1,0,0.0,False,54.0,0.0,10.43347603566515,10.43347603566515,14.114194444314107,14.114194444314107,1.0,2,1.0,0.984313725490196,4.9785975317533735,-0.05118002485330675,0.0,33.6,1.8200000000000003,0.11999999999999744,1,3,68,1.0,0,0.022459553161973567,0.17245955316197356,1.0,21616,556,0.03683826939640893,723,-0.5892120103338288,0.1044268144876786,0.0800383181360188,216.79359518039348,27.099199397549185,0.18041386737010148,1970.5440326152066,0.5001697932364196,0.729914497487781,0.0,303.93179995007813,-189.63269247815072,-170.50484074073535,-19.12785173741537,0.08694478062461532,0.08694478062461532
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7118,cbf_recovery,CBF recovery,sota,centralized,baseline,centralized_cbf_recovery,baseline_sota_centralized,none,centralized_cbf_recovery,global_state_and_obstacles,0,5,False,False,battery_depletion_reallocation,18.360000000000003,0.0,18.360000000000003,8,3,24.0,1,1,0.3,0.45,0.08,0.14,54.0,inf,inf,1,0,0.0,False,54.0,0.0,11.13840389016476,11.13840389016476,42.295266520775094,42.295266520775094,1.0,2,1.0,0.9333333333333333,5.622444086401711,-0.4166332795587365,0.0,35.28,0.42000000000000004,2.5,1,3,67,1.0,0,0.028461318356112514,0.1784613183561125,1.0,21616,468,0.031007751937984496,593,-0.595202171329617,0.1044268144876786,0.08000581102699067,174.52865610646683,21.816082013308353,0.2810311707542527,1579.3201984798015,0.4026593210282093,0.729914497487781,0.0,288.398600067012,-172.9549175419137,-170.50484074073535,-2.4500768011783407,0.011136712732628822,0.011136712732628822
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7118,replicator_repair_recovery,Replicator repair recovery,model_based,decentralized,proposed,replicator_integer_repair,proposed_model_based_decentralized,model_based_tuning_optional,distributed_replicator_repair,local_payoff_and_repair,0,5,False,False,battery_depletion_reallocation,18.360000000000003,0.0,18.360000000000003,8,3,24.0,1,1,0.3,0.45,0.08,0.14,54.0,inf,inf,1,0,0.0,False,54.0,0.0,10.962229676066684,10.962229676066684,36.872024144948625,36.872024144948625,1.0,2,1.0,0.9333333333333333,4.999323527444335,-0.470464765314044,0.0,34.580000000000005,1.12,2.5,1,3,87,1.0,0,0.03473546576217815,0.18473546576217814,1.0,21616,406,0.026899887365003643,512,-0.5517244948948341,0.1044268144876786,0.0800310279645523,172.0370452794906,21.504630659936325,0.2635524473839767,1563.690656131442,0.39691086489361993,0.746503463339776,0.0,298.6611999804154,-174.23854329400416,-170.50484074073535,-3.733702553268813,0.01697137524213097,0.01697137524213097
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7118,smith_qr_recovery,Smith-QR recovery,model_based,decentralized,proposed,smith_qr_recovery,proposed_model_based_decentralized,model_based_tuning_optional,distributed_smith_qr_recovery,local_deficit_prices,0,5,False,False,battery_depletion_reallocation,18.360000000000003,0.0,18.360000000000003,8,3,24.0,1,1,0.3,0.45,0.08,0.14,54.0,inf,inf,1,0,0.0,False,54.0,0.0,5.1624445004928186,5.1624445004928186,0.007381472735739921,0.007381472735739921,1.0,2,1.0,0.9764705882352941,2.7318279935259118,-0.03983382623724163,0.0,24.500000000000004,2.8000000000000003,0.11999999999999744,1,4,77,1.0,0,0.04615556717410971,0.1961555671741097,1.0,21616,364,0.024117140396210164,482,-0.5382877208334109,0.1044268144876786,0.0800049821726132,171.57717284773804,21.447146605967255,0.21952327961472565,1568.4554105609943,0.39584988198536825,0.746503463339776,0.0,296.493100002408,-165.74109073989354,-170.50484074073535,4.76375000084181,0.0,0.0
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7118,primal_dual_recovery,Primal-dual recovery,model_based,decentralized,proposed,primal_dual_recovery,proposed_model_based_decentralized,model_based_tuning_optional,distributed_primal_dual_recovery,local_dual_prices,0,6,False,False,battery_depletion_reallocation,18.360000000000003,0.0,18.360000000000003,8,3,24.0,1,1,0.3,0.45,0.08,0.14,54.0,inf,inf,1,0,0.0,False,54.0,0.0,10.655350482220658,10.655350482220658,17.444995472811403,17.444995472811403,1.0,2,1.0,0.9529411764705882,4.49418063294459,-0.3853974478319667,0.0,34.02,1.6800000000000002,1.8000000000000007,1,3,102,1.0,0,0.03772904044015499,0.18772904044015498,1.0,21616,334,0.022129463989929106,431,-0.5740226921496979,0.1044268144876786,0.08000629812154247,168.07623368488134,21.009529210610168,0.26114797201491435,1530.0114756700787,0.38777277981930935,0.746503463339776,0.0,287.5564999412745,-171.85653741053287,-170.50484074073535,-1.3516966697975192,0.006144075771806905,0.006144075771806905
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7118,tensor_flow_recovery,Tensor-flow recovery,model_based,decentralized,proposed,tensor_flow_recovery,proposed_model_based_decentralized,model_based_tuning_optional,distributed_tensor_flow_recovery,local_tensor_field,0,7,False,False,battery_depletion_reallocation,18.360000000000003,0.0,18.360000000000003,8,3,24.0,1,1,0.3,0.45,0.08,0.14,54.0,inf,inf,1,0,0.0,False,54.0,0.0,11.22028754080232,11.22028754080232,44.000000000000014,44.000000000000014,1.0,2,1.0,0.9803921568627451,6.098893395691301,-0.042451828710974526,0.0,35.7,0.0,0.11999999999999744,1,3,115,1.0,0,0.026283393687521667,0.17628339368752166,1.0,21616,366,0.0242496521566289,509,-0.5859263988428473,0.1044268144876786,0.0800000180083178,185.81776671768017,23.22722083971002,0.23532273208874824,1680.470919118374,0.42870470357530516,0.746503463339776,0.0,283.4494999842718,-182.95015591921498,-170.50484074073535,-12.445315178479632,0.05656961444763469,0.05656961444763469
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7118,ours_guarded_wrench_market_recovery,Ours guarded wrench-market recovery,model_based,decentralized,proposed,guarded_wrench_market_recovery,proposed_model_based_decentralized,model_based_tuning_optional,guarded_wrench_market_recovery,local_wrench_prices_and_repair,0,8,False,False,battery_depletion_reallocation,18.360000000000003,0.0,18.360000000000003,8,3,24.0,1,1,0.3,0.45,0.08,0.14,54.0,inf,inf,1,0,0.0,False,54.0,0.0,6.677379742297861,6.677379742297861,1.7010190484473333,1.7010190484473333,1.0,2,1.0,1.0,3.0000940149370736,-0.02612058317637289,0.0,26.180000000000003,4.9,0.11999999999999744,1,4,114,1.0,0,0.040111461997097114,0.1901114619970971,1.0,21616,245,0.016232690651295303,332,-0.5621171983129518,0.1044268144876786,0.0800057287160334,171.71425940513691,21.464282425642114,0.23093323888599818,1563.61156090889,0.39616615772687575,0.763092429191771,0.0,290.75240006204695,-167.798699227843,-170.50484074073535,2.7061415128923443,0.0,0.0
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7118,reference_resilient_oracle,Reference centralized resilient recovery,model_based_reference,centralized,reference,centralized_resilient_recovery,reference_model_based_reference_centralized,none,centralized_resilient_recovery,global_state_and_event_observation,0,10,False,False,battery_depletion_reallocation,18.360000000000003,0.0,18.360000000000003,8,3,24.0,1,1,0.3,0.45,0.08,0.14,54.0,inf,inf,1,0,0.0,False,54.0,0.0,5.9795089424473895,5.9795089424473895,0.08268270838170276,0.08268270838170276,1.0,2,1.0,0.9333333333333333,2.9944140709852776,-0.3936022293550656,0.0,25.060000000000002,4.340000000000001,2.0799999999999983,1,3,94,1.0,0,0.029302233861515176,0.17930223386151517,1.0,21616,301,0.019943019943019943,401,-0.5117165752913042,0.1044268144876786,0.08003947304469372,179.5512472787048,22.4439059098381,0.21089957957233127,1642.7196416843058,0.41424706367364544,0.763092429191771,0.0,299.5651999954134,-170.50484074073535,-170.50484074073535,0.0,0.0,0.0
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7119,classic_centralized_replan,Classic centralized replanning,classic,centralized,baseline,periodic_global_replan,baseline_classic_centralized,none,centralized_periodic_replan,global_state,0,2,False,False,battery_depletion_reallocation,18.360000000000003,0.0,18.360000000000003,8,3,24.0,1,1,0.3,0.45,0.08,0.14,54.0,inf,inf,1,0,0.0,False,54.0,0.0,9.854226530949726,9.854226530949726,8.352038973833995,8.352038973833995,1.0,2,1.0,0.8823529411764706,5.242537790383235,-0.10804731121477651,0.0,31.360000000000003,4.2,0.11999999999999744,1,3,70,0.75,2,-0.0005156345802438955,0.1494843654197561,1.0,21616,610,0.04041608692771483,844,-0.5928885712366384,0.08000000000000013,0.08001496724630408,227.82299352664796,28.477874190830995,0.1800285566666052,1817.5676457275408,0.5261404489469049,0.7805986431895509,0.0,290.03060003742576,-200.13765665972986,-183.71966822051235,-16.41798843921751,0.07462722017826141,0.07462722017826141
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7119,classic_decentralized_greedy_recovery,Classic decentralized greedy recovery,classic,decentralized,baseline,local_greedy_recovery,baseline_classic_decentralized,none,local_greedy_recovery,local_load_robot_state,0,2,False,False,battery_depletion_reallocation,18.360000000000003,0.0,18.360000000000003,8,3,24.0,1,1,0.3,0.45,0.08,0.14,54.0,inf,inf,1,0,0.0,False,54.0,0.0,11.261385474917468,11.261385474917468,44.000000000000014,44.000000000000014,1.0,2,1.0,0.8431372549019608,6.26426125092143,-0.48779499829892703,0.0,35.7,0.0,5.02,1,2,57,0.875,1,-0.00039665093314808497,0.1496033490668519,1.0,21616,428,0.028357516729609754,558,-0.5808870373056189,0.08000000000000013,0.08269065103379958,218.56846263050662,27.321057828813327,0.16662537236461475,1751.5307099528898,0.5051946382900152,0.7459053701589041,0.0,286.8494000285864,-179.1710265000712,-183.71966822051235,4.54864172044114,0.0,0.0
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7119,cbba_recovery,CBBA recovery,sota,decentralized,baseline,cbba_recovery_auction,baseline_sota_decentralized,none,distributed_auction_recovery,local_bids_plus_neighbors,0,4,False,False,battery_depletion_reallocation,18.360000000000003,0.0,18.360000000000003,8,3,24.0,1,1,0.3,0.45,0.08,0.14,54.0,inf,inf,1,0,0.0,False,54.0,0.0,9.315139812145661,9.315139812145661,0.35536984571751684,0.35536984571751684,1.0,2,1.0,0.8627450980392157,4.080484316923965,-0.4660305817552083,0.0,29.820000000000004,5.74,3.0599999999999987,1,3,77,1.0,0,0.0027781548035663295,0.15277815480356632,1.0,21616,650,0.04306632213608958,782,-0.5927219476655988,0.14874326632927032,0.080101412482258,221.36542150721016,27.67067768840127,0.19261395602111203,1752.5254264520838,0.5107175653082557,0.7632520066742275,0.0,296.25510005280375,-202.99007885422242,-183.71966822051235,-19.27041063371007,0.08759277560777305,0.08759277560777305
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7119,cbf_recovery,CBF recovery,sota,centralized,baseline,centralized_cbf_recovery,baseline_sota_centralized,none,centralized_cbf_recovery,global_state_and_obstacles,0,5,False,False,battery_depletion_reallocation,18.360000000000003,0.0,18.360000000000003,8,3,24.0,1,1,0.3,0.45,0.08,0.14,54.0,inf,inf,1,0,0.0,False,54.0,0.0,10.889654706752413,10.889654706752413,29.547301349755557,29.547301349755557,1.0,2,1.0,1.0,5.938965507041428,-0.02711176496809775,0.0,34.440000000000005,1.2600000000000002,0.11999999999999744,1,3,88,1.0,0,0.0266384776740968,0.1766384776740968,1.0,21616,528,0.03498310475054661,752,-0.5812214715919375,0.14874326632927032,0.08013299691998776,189.29100526463264,23.66137565807908,0.2616652416572699,1511.3628708064975,0.43671789697451247,0.7632520066742275,0.0,305.24660006631166,-185.14359951486483,-183.71966822051235,-1.423931294352485,0.0064724149743294775,0.0064724149743294775
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7119,replicator_repair_recovery,Replicator repair recovery,model_based,decentralized,proposed,replicator_integer_repair,proposed_model_based_decentralized,model_based_tuning_optional,distributed_replicator_repair,local_payoff_and_repair,0,5,False,False,battery_depletion_reallocation,18.360000000000003,0.0,18.360000000000003,8,3,24.0,1,1,0.3,0.45,0.08,0.14,54.0,inf,inf,1,0,0.0,False,54.0,0.0,11.105539500405213,11.105539500405213,40.83776823985818,40.83776823985818,1.0,2,1.0,0.9333333333333333,6.203972526634288,-0.06383441807692103,0.0,35.14,0.56,0.11999999999999744,1,4,94,1.0,0,0.024122136885985135,0.17412213688598513,1.0,21616,589,0.03902471344331809,759,-0.5183487295351474,0.14874326632927032,0.08007662803907134,191.2727386337998,23.909092329224976,0.2525714182206771,1530.0041005739804,0.44129000238510474,0.7805986431895509,0.0,338.57609995175153,-194.528002100944,-183.71966822051235,-10.808333880431661,0.04912879036559846,0.04912879036559846
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7119,smith_qr_recovery,Smith-QR recovery,model_based,decentralized,proposed,smith_qr_recovery,proposed_model_based_decentralized,model_based_tuning_optional,distributed_smith_qr_recovery,local_deficit_prices,0,5,False,False,battery_depletion_reallocation,18.360000000000003,0.0,18.360000000000003,8,3,24.0,1,1,0.3,0.45,0.08,0.14,54.0,inf,inf,1,0,0.0,False,54.0,0.0,11.040639630115239,11.040639630115239,37.058076205056125,37.058076205056125,1.0,2,1.0,1.0,6.325140478467648,0.018251548822262542,0.0,34.86000000000001,0.8400000000000001,0.11999999999999744,1,3,88,1.0,0,0.02838830295598907,0.17838830295598906,1.0,21616,611,0.040482342807924204,772,-0.5593305735070884,0.14874326632927032,0.08455201166604964,184.77066843086186,23.096333553857733,0.2462752390812856,1475.7865395826389,0.4262889175684335,0.7805986431895507,0.0,291.4239999372512,-189.34794726675273,-183.71966822051235,-5.62827904624038,0.025583086573819906,0.025583086573819906
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7119,primal_dual_recovery,Primal-dual recovery,model_based,decentralized,proposed,primal_dual_recovery,proposed_model_based_decentralized,model_based_tuning_optional,distributed_primal_dual_recovery,local_dual_prices,0,6,False,False,battery_depletion_reallocation,18.360000000000003,0.0,18.360000000000003,8,3,24.0,1,1,0.3,0.45,0.08,0.14,54.0,inf,inf,1,0,0.0,False,54.0,0.0,10.112607098239096,10.112607098239096,2.235515384630955,2.235515384630955,1.0,2,1.0,0.996078431372549,5.8324916821446395,-0.030487596435966213,0.0,33.88,0.28,0.11999999999999744,1,3,108,1.0,0,0.023884796331787528,0.17388479633178752,1.0,21616,620,0.04107864572980852,816,-0.5784796540696672,0.14874326632927032,0.08009360902532092,187.56339775856753,23.44542471982094,0.23408539689637556,1499.1182181712272,0.43273209154339104,0.7805986431895509,0.0,303.41000005137175,-198.5519800269028,-183.71966822051235,-14.832311806390464,0.06741959911995665,0.06741959911995665
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7119,tensor_flow_recovery,Tensor-flow recovery,model_based,decentralized,proposed,tensor_flow_recovery,proposed_model_based_decentralized,model_based_tuning_optional,distributed_tensor_flow_recovery,local_tensor_field,0,7,False,False,battery_depletion_reallocation,18.360000000000003,0.0,18.360000000000003,8,3,24.0,1,1,0.3,0.45,0.08,0.14,54.0,inf,inf,1,0,0.0,False,54.0,0.0,11.261385474917468,11.261385474917468,44.000000000000014,44.000000000000014,1.0,2,1.0,0.996078431372549,6.433895484458202,-0.03144221388424806,0.0,35.7,0.0,0.11999999999999744,1,3,108,1.0,0,0.018388984408691134,0.16838898440869113,1.0,21616,461,0.030543960776518917,603,-0.5606367257804352,0.14874326632927032,0.08007497089006332,198.93913381243556,24.867391726554445,0.24706607506862457,1586.2992549963938,0.45897732976290967,0.7805986431895507,0.0,300.84669997449964,-187.98929641892437,-183.71966822051235,-4.269628198412022,0.019407400901872828,0.019407400901872828
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7119,ours_guarded_wrench_market_recovery,Ours guarded wrench-market recovery,model_based,decentralized,proposed,guarded_wrench_market_recovery,proposed_model_based_decentralized,model_based_tuning_optional,guarded_wrench_market_recovery,local_wrench_prices_and_repair,0,8,False,False,battery_depletion_reallocation,18.360000000000003,0.0,18.360000000000003,8,3,24.0,1,1,0.3,0.45,0.08,0.14,54.0,inf,inf,1,0,0.0,False,54.0,0.0,11.261385474917468,11.261385474917468,44.000000000000014,44.000000000000014,1.0,2,1.0,0.9921568627450981,5.8808819653631135,-0.03569129842959273,0.0,35.7,0.0,0.11999999999999744,1,3,130,1.0,0,0.02454300968685874,0.17454300968685874,1.0,21616,397,0.026303584443119327,562,-0.5607394360029121,0.14874326632927032,0.08001002202601115,195.43406266215035,24.429257832768794,0.2331771740630555,1556.6352324444197,0.4508906945878328,0.7979452797048743,0.0,361.4575999090448,-190.42969936393357,-183.71966822051235,-6.710031143421219,0.03050014156100554,0.03050014156100554
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7119,reference_resilient_oracle,Reference centralized resilient recovery,model_based_reference,centralized,reference,centralized_resilient_recovery,reference_model_based_reference_centralized,none,centralized_resilient_recovery,global_state_and_event_observation,0,10,False,False,battery_depletion_reallocation,18.360000000000003,0.0,18.360000000000003,8,3,24.0,1,1,0.3,0.45,0.08,0.14,54.0,inf,inf,1,0,0.0,False,54.0,0.0,10.371936330976604,10.371936330976604,5.029965335921592,5.029965335921592,1.0,2,1.0,0.9921568627450981,5.430654438712144,-0.03330860809372005,0.0,33.46,2.24,0.11999999999999744,1,3,99,1.0,0,0.022442826783995118,0.1724428267839951,1.0,21616,443,0.029351354932750283,592,-0.5809162072936702,0.14874326632927032,0.08553595657279645,198.70522370385282,24.838152962981603,0.22820403672271872,1587.1603374157169,0.45843767004395664,0.7979452797048743,0.0,295.44080002233386,-183.71966822051235,-183.71966822051235,0.0,0.0,0.0
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7120,classic_centralized_replan,Classic centralized replanning,classic,centralized,baseline,periodic_global_replan,baseline_classic_centralized,none,centralized_periodic_replan,global_state,0,2,False,False,battery_depletion_reallocation,18.360000000000003,0.0,18.360000000000003,8,3,24.0,1,1,0.3,0.45,0.08,0.14,54.0,inf,inf,1,0,0.0,False,54.0,0.0,11.283919762602276,11.283919762602276,44.000000000000014,44.000000000000014,1.0,2,0.5,0.8156862745098039,4.772715462606454,-0.5178944278852964,0.0,35.7,0.0,4.039999999999999,2,0,72,1.0,0,0.0009197749946247835,0.15091977499462478,1.0,21616,379,0.025110978599350693,461,-0.5516812014961214,0.17696092921625933,0.08002728173162688,230.2245468942009,28.778068361775112,0.1620266993840974,1826.0292351872956,0.5311566696525487,0.7752898563742469,0.0,583.2821000367403,-206.13083124285214,-155.8295822139128,-50.30124902893934,0.22864204104063335,0.22864204104063335
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7120,classic_decentralized_greedy_recovery,Classic decentralized greedy recovery,classic,decentralized,baseline,local_greedy_recovery,baseline_classic_decentralized,none,local_greedy_recovery,local_load_robot_state,0,2,False,False,battery_depletion_reallocation,18.360000000000003,0.0,18.360000000000003,8,3,24.0,1,1,0.3,0.45,0.08,0.14,54.0,inf,inf,1,0,0.0,False,54.0,0.0,10.36483855927158,10.36483855927158,13.496766589923135,13.496766589923135,1.0,2,0.5,0.7176470588235294,3.5872733210259797,-0.4710128475711668,0.0,31.92,3.7800000000000002,5.02,2,0,65,1.0,0,0.002469635195500114,0.1524696351955001,1.0,21616,467,0.030941496057775127,584,-0.5826884931893885,0.08000000000000013,0.08001086694136184,223.4055137213284,27.92568921516605,0.16453244929839295,1775.6931573131083,0.5171048151347211,0.7408325294242804,0.0,573.0731999501586,-213.92717375089535,-155.8295822139128,-58.09759153698255,0.26407996153173885,0.26407996153173885
