experiment_id,scenario_generator,scenario_variant_id,seed,method,passed,rates_valid,finite_metrics,shape_valid,speed_valid,event_valid,clearance_evaluated,battery_valid,message
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7116,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7116,cbba_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7116,cbf_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7116,replicator_repair_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7116,smith_qr_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7116,primal_dual_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7116,tensor_flow_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7116,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7116,reference_resilient_oracle,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7117,classic_centralized_replan,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7117,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7117,cbba_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7117,cbf_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7117,replicator_repair_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7117,smith_qr_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7117,primal_dual_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7117,tensor_flow_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7117,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7117,reference_resilient_oracle,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7118,classic_centralized_replan,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7118,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7118,cbba_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7118,cbf_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7118,replicator_repair_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7118,smith_qr_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7118,primal_dual_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7118,tensor_flow_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7118,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7118,reference_resilient_oracle,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7119,classic_centralized_replan,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7119,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7119,cbba_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7119,cbf_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7119,replicator_repair_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7119,smith_qr_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7119,primal_dual_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7119,tensor_flow_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7119,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7119,reference_resilient_oracle,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7120,classic_centralized_replan,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7120,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7120,cbba_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7120,cbf_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7120,replicator_repair_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7120,smith_qr_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7120,primal_dual_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7120,tensor_flow_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7120,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7120,reference_resilient_oracle,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7121,classic_centralized_replan,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7121,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7121,cbba_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7121,cbf_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7121,replicator_repair_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7121,smith_qr_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7121,primal_dual_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7121,tensor_flow_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7121,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7121,reference_resilient_oracle,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7122,classic_centralized_replan,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7122,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7122,cbba_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7122,cbf_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7122,replicator_repair_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7122,smith_qr_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7122,primal_dual_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7122,tensor_flow_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7122,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7122,reference_resilient_oracle,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7123,classic_centralized_replan,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7123,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7123,cbba_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7123,cbf_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7123,replicator_repair_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7123,smith_qr_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7123,primal_dual_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7123,tensor_flow_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7123,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7123,reference_resilient_oracle,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7124,classic_centralized_replan,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7124,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7124,cbba_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7124,cbf_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7124,replicator_repair_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7124,smith_qr_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7124,primal_dual_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7124,tensor_flow_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7124,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7124,reference_resilient_oracle,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7125,classic_centralized_replan,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7125,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7125,cbba_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7125,cbf_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7125,replicator_repair_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7125,smith_qr_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7125,primal_dual_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7125,tensor_flow_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7125,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7125,reference_resilient_oracle,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7126,classic_centralized_replan,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7126,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7126,cbba_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7126,cbf_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7126,replicator_repair_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7126,smith_qr_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7126,primal_dual_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7126,tensor_flow_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7126,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7126,reference_resilient_oracle,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7127,classic_centralized_replan,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7127,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7127,cbba_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7127,cbf_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7127,replicator_repair_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7127,smith_qr_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7127,primal_dual_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7127,tensor_flow_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7127,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7127,reference_resilient_oracle,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7128,classic_centralized_replan,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7128,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7128,cbba_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7128,cbf_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7128,replicator_repair_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7128,smith_qr_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7128,primal_dual_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7128,tensor_flow_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7128,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7128,reference_resilient_oracle,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7129,classic_centralized_replan,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7129,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7129,cbba_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7129,cbf_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7129,replicator_repair_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7129,smith_qr_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7129,primal_dual_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7129,tensor_flow_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7129,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7129,reference_resilient_oracle,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7130,classic_centralized_replan,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7130,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7130,cbba_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7130,cbf_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7130,replicator_repair_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7130,smith_qr_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7130,primal_dual_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7130,tensor_flow_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7130,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7130,reference_resilient_oracle,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7131,classic_centralized_replan,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7131,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7131,cbba_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7131,cbf_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7131,replicator_repair_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7131,smith_qr_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7131,primal_dual_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7131,tensor_flow_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7131,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7131,reference_resilient_oracle,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7132,classic_centralized_replan,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7132,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7132,cbba_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7132,cbf_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7132,replicator_repair_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7132,smith_qr_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7132,primal_dual_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7132,tensor_flow_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7132,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7132,reference_resilient_oracle,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7133,classic_centralized_replan,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7133,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7133,cbba_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7133,cbf_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7133,replicator_repair_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7133,smith_qr_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7133,primal_dual_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7133,tensor_flow_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7133,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7133,reference_resilient_oracle,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7134,classic_centralized_replan,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7134,classic_decentralized_greedy_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7134,cbba_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7134,cbf_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7134,replicator_repair_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7134,smith_qr_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7134,primal_dual_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7134,tensor_flow_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7134,ours_guarded_wrench_market_recovery,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7134,reference_resilient_oracle,True,True,True,True,True,True,True,True,
SP6_MC_robustness_comparison,battery_depletion_reallocation,battery_depletion_reallocation_v00,7135,classic_centralized_replan,True,True,True,True,True,True,True,True,
