scenario_generator,method,method_label,method_family,method_scope,method_ownership,method_variant,method_comparison_group,method_training_type,method_execution_model,method_communication_pattern,method_trainable_parameters,method_training_parameters,method_tuned_parameters,method_training_episodes,method_train_seed_count,method_validation_seed_count,method_test_seed_count,method_uses_neural_policy,method_uses_decoder,method_checkpoint_version,method_rollout_action_mode,n,assignment_cost_mean,assignment_cost_std,coalition_success_rate_mean,coalition_success_rate_std,communication_messages_mean,communication_messages_std,demand_satisfaction_ratio_mean,demand_satisfaction_ratio_std,energy_proxy_wh_mean,energy_proxy_wh_std,estimated_arrival_time_s_mean,estimated_arrival_time_s_std,max_assigned_travel_distance_m_mean,max_assigned_travel_distance_m_std,mean_assigned_travel_distance_m_mean,mean_assigned_travel_distance_m_std,optimality_gap_vs_oracle_mean,optimality_gap_vs_oracle_std,priority_regret_mean,priority_regret_std,robots_overassigned_mean,robots_overassigned_std,robots_underassigned_mean,robots_underassigned_std,runtime_ms_mean,runtime_ms_std,served_load_rate_mean,served_load_rate_std,travel_distance_m_mean,travel_distance_m_std
over_demand,primal_dual_wrench_market,Primal-dual wrench market,model_based,decentralized,proposed,primal_dual_wrench_proxy,proposed_model_based_variation,model_based_tuning_optional,distributed_primal_dual_wrench_rule,local_deficit_capacity_wrench_prices,0,0,5,0,0,0,0,False,False,,none,800,38.036717460235394,10.554776604183136,0.27375,0.20337807355022627,28.0,4.002502346194079,0.7208333333333334,0.05701395457735298,190.18358730117697,52.773883020915676,16.070280585107422,4.351461251666097,10.445682380319827,2.828449813582963,5.440847850893655,1.331272220746524,1.0371733024581364,0.5711745854878677,2.9821124999999995,1.1026324910670353,0.0,0.0,2.75,0.8296749065526835,0.6227516218496021,0.2817470552540981,0.27375,0.20337807355022627,38.036717460235394,10.554776604183136
over_demand,replicator_cardinality,Replicator cardinality,model_based,decentralized,baseline,population_game_replicator,model_based_decentralized_baseline,model_based_tuning_optional,distributed_utility_rule,local_deficit_scores,0,0,4,0,0,0,0,False,False,,none,800,35.02744631734189,9.258311335799133,0.29625,0.17435290697379485,28.0,4.002502346194079,0.6954305555555556,0.06623819191805716,175.13723158670945,46.291556678995676,14.330466800054458,3.4696921141335237,9.314803420035396,2.2552998741867905,5.1462888246962875,1.179797985181303,0.8883412439610447,0.48480958058668655,2.7048375,1.134081412159421,0.0675,0.25597979817036187,2.97875,0.8210609684380117,0.16746875073295087,0.06783488727884206,0.29625,0.17435290697379485,35.02744631734189,9.258311335799133
over_demand,smith_cardinality,Smith cardinality,model_based,decentralized,proposed,smith_qr_cardinality,proposed_model_based_variation,model_based_tuning_optional,distributed_smith_qr_rule,local_capacity_scores,0,0,3,0,0,0,0,False,False,,none,800,29.877858763692494,8.11808948114112,0.3825,0.15300494482671723,28.0,4.002502346194079,0.5714479166666666,0.11783698749009669,149.38929381846248,40.590447405705596,11.858654900594608,2.849402490876481,7.708125685386497,1.8521116190697124,4.333340623300049,1.0073949315674744,0.641163046383277,0.35024113147676317,2.2361375,1.1392323156099076,1.30375,1.0477873163602462,4.15375,1.2039197298386917,0.18770537804812193,0.0916022851781848,0.3825,0.15300494482671723,29.877858763692494,8.11808948114112
under_demand,bnn_cardinality,BNN cardinality,model_based,decentralized,baseline,bnn_cardinality,model_based_decentralized_baseline,model_based_tuning_optional,distributed_nonlinear_utility_rule,local_deficit_scores,0,0,5,0,0,0,0,False,False,,none,800,23.981586965500128,9.817245258032914,0.8529166666666665,0.21201523272389428,21.0,3.0018767596455596,0.9579166666666667,0.10058150353878792,119.90793482750065,49.086226290164575,11.416390214455651,3.335074206776875,7.420653639396172,2.1677982344049687,4.6168069315211495,1.2055547423845308,0.23824733761772088,0.23990470214910906,0.65375,0.9606880812661613,1.0975,1.021909547809825,0.185,0.4195175726261985,0.15489737837924622,0.06878413307023767,0.8529166666666665,0.21201523272389428,23.981586965500128,9.817245258032914
under_demand,cbba,CBBA-like auction,sota,decentralized,baseline,cbba_like_auction,sota_decentralized_baseline,none,distributed_auction_proxy,auction_bids,0,0,2,0,0,0,0,False,False,,none,800,18.83428616784049,8.888963988712531,0.8729166666666666,0.21639090631534294,21.0,3.0018767596455596,1.0,0.0,94.17143083920244,44.44481994356265,11.355273119205995,4.270273523276934,7.3809275274838955,2.775677790130007,4.3470361481693285,1.4343557015942423,0.15442090818242035,0.2830993358824571,0.583675,0.998985966155541,0.0,0.0,0.0,0.0,0.35123237408697605,0.2004003099894767,0.8729166666666666,0.21639090631534294,18.83428616784049,8.888963988712531
under_demand,centralized_coalition_milp,Centralized coalition oracle,model_based_oracle,centralized,reference,exact_capacity_feasible_coalition,centralized_oracle_reference,none,centralized_exact_subset_slot_search,centralized_all_robot_load_pairs,0,0,2,0,0,0,0,False,False,,none,800,21.105223104188127,10.38141322484915,0.9983333333333333,0.023525934939897148,21.0,3.0018767596455596,0.9989583333333334,0.014996349159383346,105.52611552094064,51.90706612424575,11.165450010896938,3.9850210579092793,7.257542507083013,2.590263687641032,4.449011548561643,1.4380778354818005,4.381796266639463e-19,8.903383317898296e-18,0.0,0.0,0.37375,0.6301247964283284,0.005,0.07057780481969143,2.9638316288765054,1.388472162457856,0.9983333333333333,0.023525934939897148,21.105223104188127,10.38141322484915
under_demand,greedy_nearest,Greedy nearest,classic,decentralized,baseline,nearest_greedy,classic_decentralized_baseline,none,distributed_greedy_rule,local_robot_load_distances,0,0,0,0,0,0,0,False,False,,none,800,21.19593372643707,9.451035459146349,0.8770833333333333,0.20903615284694624,21.0,3.0018767596455596,1.0,0.0,105.97966863218534,47.25517729573175,14.05228135966509,5.4989577946171675,9.133982883782307,3.5743225665011593,4.937108988176041,1.6541067773812608,0.179860250148428,0.2727746683758825,0.562725,0.9635732541665847,0.0,0.0,0.0,0.0,0.11866774555528536,0.04611588915951078,0.8770833333333333,0.20903615284694624,21.19593372643707,9.451035459146349
under_demand,hungarian_expanded,Hungarian expanded,classic,centralized,baseline,hungarian_expanded,classic_centralized_baseline,none,centralized_hungarian_assignment,centralized_all_robot_load_pairs,0,0,0,0,0,0,0,False,False,,none,800,18.250427118022152,8.509133931580077,0.8758333333333335,0.21259042265398437,21.0,3.0018767596455596,1.0,0.0,91.25213559011075,42.54566965790039,10.30573543107814,3.6308632310387807,6.69872803020079,2.3600611001752076,4.214493925658358,1.3640467940657002,0.14111222469684137,0.27367624324123774,0.570625,0.9789766869374157,0.0,0.0,0.0,0.0,0.06313562465948053,0.029615205835467895,0.8758333333333335,0.21259042265398437,18.250427118022152,8.509133931580077
under_demand,imitation_oracle,Data-driven imitation oracle,data_driven,decentralized,baseline,oracle_imitation_linear,data_driven_baseline,supervised_oracle_imitation,distributed_linear_score_policy,local_robot_load_features,7,7,1,0,1000,200,200,False,False,sp1-imitation-linear-v1,supervised_or_static,800,19.535819539645907,8.44116476595604,0.8616666666666666,0.21942263779880222,21.0,3.0018767596455596,0.9892708333333333,0.0503549794660828,97.67909769822953,42.2058238297802,12.400201759693935,4.204160923865962,8.060131143801058,2.7327046005128754,4.5985858902913685,1.4410607607625239,0.1808706006044329,0.2962248860218536,0.6385500000000001,1.0192847120187736,0.0,0.0,0.05125,0.23705206094758885,0.621671501576202,0.19021256204681597,0.8616666666666666,0.21942263779880222,19.535819539645907,8.44116476595604
under_demand,local_primal_dual_wrench_market,Local primal-dual wrench market,model_based,decentralized_local,proposed,local_primal_dual_wrench_proxy,proposed_local_variation,model_based_tuning_optional,local_primal_dual_wrench_rule,radius_limited_local_scores,0,0,5,0,0,0,0,False,False,,none,800,22.94965211480675,12.189019048594488,0.9508333333333333,0.12842173864448875,21.0,3.0018767596455596,1.0,0.0,114.74826057403378,60.94509524297244,12.151765961293231,4.468613305728772,7.898647874840599,2.904598648723702,4.627172354200788,1.5198261573336682,0.10591137031375052,0.29122887810729237,0.2101625,0.558836041021587,0.54375,1.004662939511324,0.0,0.0,0.5710676245507784,0.29803668360585217,0.9508333333333333,0.12842173864448875,22.94965211480675,12.189019048594488
under_demand,mappo_recruitment,MAPPO recruitment checkpoint,data_driven,decentralized,proposed,mappo_ctde_quorum_decoder,proposed_data_driven_variation,ctde_ppo_with_bc_warm_start,decentralized_neural_actor_with_quorum_decoder,local_features_plus_centralized_training,4674,9411,12,768,1000,200,200,True,True,sp1-mappo-v5,sampled_policy,800,21.089171278616313,10.498558536277947,0.99875,0.02038685106354156,21.0,3.0018767596455596,0.9991666666666668,0.01380275054766727,105.44585639308157,52.49279268138974,11.212683963020702,4.033281598583829,7.288244575963456,2.621633039079489,4.4482347231103985,1.439692205279176,0.0012368844327237773,0.011430151015877773,5.000000000000004e-05,0.0014142135623730963,0.36625,0.6245787065701777,0.00375,0.06116055319062466,14.229066623520339,6.637025922187266,0.99875,0.02038685106354156,21.089171278616313,10.498558536277947
under_demand,oracle_reference,Oracle reference,model_based_oracle,centralized,reference,exact_capacity_feasible_reference,centralized_oracle_reference,none,centralized_exact_reference_replay,centralized_all_robot_load_pairs,0,0,2,0,0,0,0,False,False,,none,800,21.105223104188127,10.38141322484915,0.9983333333333333,0.023525934939897148,21.0,3.0018767596455596,0.9989583333333334,0.014996349159383346,105.52611552094064,51.90706612424575,11.165450010896938,3.9850210579092793,7.257542507083013,2.590263687641032,4.449011548561643,1.4380778354818005,4.381796266639463e-19,8.903383317898296e-18,0.0,0.0,0.37375,0.6301247964283284,0.005,0.07057780481969143,2.995945247093914,1.3621717423959432,0.9983333333333333,0.023525934939897148,21.105223104188127,10.38141322484915
under_demand,primal_dual_cardinality_capacity,Primal-dual cardinality capacity,model_based,decentralized,proposed,primal_dual_capacity,proposed_model_based_variation,model_based_tuning_optional,distributed_primal_dual_capacity_rule,local_deficit_capacity_prices,0,0,4,0,0,0,0,False,False,,none,800,22.96469153757049,12.123435535434567,0.9508333333333334,0.12842173864448875,21.0,3.0018767596455596,1.0,0.0,114.82345768785248,60.61717767717283,12.11213093104761,4.452224101109456,7.872885105180947,2.8939456657211466,4.614548115883943,1.5174915707847785,0.10647535111274503,0.2911853401288865,0.21221249999999997,0.5619220812314367,0.56375,1.0172164711537477,0.0,0.0,0.5487663745589089,0.25678101742728004,0.9508333333333334,0.12842173864448875,22.96469153757049,12.123435535434567
under_demand,primal_dual_wrench_market,Primal-dual wrench market,model_based,decentralized,proposed,primal_dual_wrench_proxy,proposed_model_based_variation,model_based_tuning_optional,distributed_primal_dual_wrench_rule,local_deficit_capacity_wrench_prices,0,0,5,0,0,0,0,False,False,,none,800,22.94965211480675,12.189019048594488,0.9508333333333333,0.12842173864448875,21.0,3.0018767596455596,1.0,0.0,114.74826057403378,60.94509524297244,12.151765961293231,4.468613305728772,7.898647874840599,2.904598648723702,4.627172354200788,1.5198261573336682,0.10591137031375052,0.29122887810729237,0.2101625,0.558836041021587,0.54375,1.004662939511324,0.0,0.0,0.5406436251359992,0.26818336139768745,0.9508333333333333,0.12842173864448875,22.94965211480675,12.189019048594488
under_demand,replicator_cardinality,Replicator cardinality,model_based,decentralized,baseline,population_game_replicator,model_based_decentralized_baseline,model_based_tuning_optional,distributed_utility_rule,local_deficit_scores,0,0,4,0,0,0,0,False,False,,none,800,22.274655382120272,9.026365531376218,0.8141666666666666,0.2278590810394141,21.0,3.0018767596455596,0.923125,0.12874871822015138,111.37327691060136,45.13182765688109,10.433260088361326,2.944704592591012,6.781619057434863,1.9140579851841577,4.327593853042904,1.098205816195316,0.2674986236610509,0.25562322551210115,0.8350750000000001,1.0436210641472865,1.20625,1.0452639180240095,0.33,0.5328742287628475,0.15899037156486884,0.05946589542370261,0.8141666666666666,0.2278590810394141,22.274655382120272,9.026365531376218
under_demand,smith_cardinality,Smith cardinality,model_based,decentralized,proposed,smith_qr_cardinality,proposed_model_based_variation,model_based_tuning_optional,distributed_smith_qr_rule,local_capacity_scores,0,0,3,0,0,0,0,False,False,,none,800,32.79653009267067,8.708866732491492,0.7408333333333332,0.2110805516969444,21.0,3.0018767596455596,0.79125,0.1993414097369982,163.98265046335334,43.54433366245746,12.718785226119543,2.7325357263469505,8.267210396977703,1.776148222125518,4.863095757744736,1.1063895502922556,0.5417037511812568,0.30838646940148773,1.2770000000000001,1.0549205285954317,3.425,1.079737139475601,0.905,0.8941332914776524,0.14782437327085063,0.0805209608146285,0.7408333333333332,0.2110805516969444,32.79653009267067,8.708866732491492
