candidate_id,title,title_original,title_norm,authors,authors_original,authors_norm,year,year_original,venue,venue_original,doi,doi_original,doi_norm,abstract,document_type,source_ids,provenance,provenance_sources,provenance_queries,verification_status,metadata_verification_status,evidence_status,screening_status,legacy_seed_id,wos_ut,citation_count,citation_count_source,retrieved_at_utc,duplicate_status,dedup_status,dedup_parent_candidate_id,notes,seed_raw,screening_decision,exclusion_reason,screening_reason,screening_basis,screening_protocol,screening_method,screening_relevant_axes,problem_family,method_family,coordination_architecture,robot_type,heterogeneity,coalition_or_team,physical_transport,contact_or_wrench,local_communication,robustness_or_failures,industrial_context,theoretical_guarantees_claimed,experimental_platform,manual_audit_status,manual_audit_decision,manual_audit_correction,manual_audit_reviewer,doi_recovery_status,doi_recovery_method,doi_recovery_candidates,snowball_anchor_ids,snowball_directions,identity_resolution,version_relationship,doi_recovered,alias_candidate_ids,alias_dois,alias_titles,alias_source_ids
CBB0E89E3743A,A Decentralized Architecture for Multi-Robot Systems Based on the Null-Space-Behavioral Control with Application to Multi-Robot Border Patrolling,A Decentralized Architecture for Multi-Robot Systems Based on the Null-Space-Behavioral Control with Application to Multi-Robot Border Patrolling,a decentralized architecture for multi robot systems based on the null space behavioral control with application to multi robot border patrolling,Alessandro Marino; Lynne E. Parker; Gianluca Antonelli; Fabrizio Caccavale,Alessandro Marino; Lynne E. Parker; Gianluca Antonelli; Fabrizio Caccavale,alessandro marino; lynne e. parker; gianluca antonelli; fabrizio caccavale,2012,2012,Journal of Intelligent & Robotic Systems,Journal of Intelligent & Robotic Systems,10.1007/s10846-012-9783-5,https://doi.org/10.1007/s10846-012-9783-5,10.1007/s10846-012-9783-5,,article,openalex:https://openalex.org/W2045447221,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_C0C34B3D7DD20,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,73,openalex,2026-09-12T20:41:58.792702+00:00,unique,unique,,,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination,distributed_coordination,unclear,decentralized;centralized,mobile_robot,unclear,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,C0C34B3D7DD20,backward,new_snowball_candidate,,,,,,
C71F6E51F8D69,REAL TIME AUCTION BASED ALLOCATION OF TASKS FOR MULTI-ROBOT EXPLORATION PROBLEM IN DYNAMIC ENVIRONMENTS,REAL TIME AUCTION BASED ALLOCATION OF TASKS FOR MULTI-ROBOT EXPLORATION PROBLEM IN DYNAMIC ENVIRONMENTS,real time auction based allocation of tasks for multi robot exploration problem in dynamic environments,Sanem Sarıel; Tucker Balch,Sanem Sarıel; Tucker Balch,sanem sarıel; tucker balch,2005,2005,,,,,,,conference-paper,openalex:https://openalex.org/W1498804459,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_C0C34B3D7DD20;SB_B_CD4F0CFD7E495,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,72,openalex,2026-09-12T20:41:58.794553+00:00,unique,unique,,,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition;game_or_distributed_optimization,task_allocation,auction_market,unclear,mobile_robot,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,selected_single_reviewer,include_fulltext,none_recorded,codex_agent_manual_pass,,,,C0C34B3D7DD20;CD4F0CFD7E495,backward,new_snowball_candidate,,,,,,
C50131131FACD,Multirobot exploration for search and rescue missions: A report on map building in RoboCupRescue 2009,Multirobot exploration for search and rescue missions: A report on map building in RoboCupRescue 2009,multirobot exploration for search and rescue missions a report on map building in robocuprescue 2009,Keiji Nagatani; Yoshito Okada; Naoki Tokunaga; Seiga Kiribayashi; Kazuya Yoshida; Kazunori Ohno; Eijiro Takeuchi; Satoshı Tadokoro; Hidehisa Akiyama; Itsuki Noda; Tomoaki Yoshida; Eiji Koyanagi,Keiji Nagatani; Yoshito Okada; Naoki Tokunaga; Seiga Kiribayashi; Kazuya Yoshida; Kazunori Ohno; Eijiro Takeuchi; Satoshı Tadokoro; Hidehisa Akiyama; Itsuki Noda; Tomoaki Yoshida; Eiji Koyanagi,keiji nagatani; yoshito okada; naoki tokunaga; seiga kiribayashi; kazuya yoshida; kazunori ohno; eijiro takeuchi; satoshı tadokoro; hidehisa akiyama; itsuki noda; tomoaki yoshida; eiji koyanagi,2011,2011,Journal of Field Robotics,Journal of Field Robotics,10.1002/rob.20389,https://doi.org/10.1002/rob.20389,10.1002/rob.20389,,article,openalex:https://openalex.org/W2021760780,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_C0C34B3D7DD20,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,54,openalex,2026-09-12T20:41:58.800649+00:00,unique,unique,,,,maybe_fulltext,,"A multi-robot signal is explicit, but the available metadata does not identify a specific TFM coordination axis; full-text inspection is required.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,C0C34B3D7DD20,backward,new_snowball_candidate,,,,,,
C1B46567906BB,Multi-robot-based intelligent security system,Multi-robot-based intelligent security system,multi robot based intelligent security system,Yi-Lin Liao; Kuo-Lan Su,Yi-Lin Liao; Kuo-Lan Su,yi-lin liao; kuo-lan su,2011,2011,Artificial Life and Robotics,Artificial Life and Robotics,10.1007/s10015-011-0888-x,https://doi.org/10.1007/s10015-011-0888-x,10.1007/s10015-011-0888-x,,article,openalex:https://openalex.org/W1973419186,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_C0C34B3D7DD20,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,30,openalex,2026-09-12T20:41:58.804696+00:00,unique,unique,,,,maybe_fulltext,,"A multi-robot signal is explicit, but the available metadata does not identify a specific TFM coordination axis; full-text inspection is required.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,mobile_robot,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,selected_single_reviewer,maybe_fulltext,none_recorded,codex_agent_manual_pass,,,,C0C34B3D7DD20,backward,new_snowball_candidate,,,,,,
C377D9D07E9CA,Non-additive multi-objective robot coalition formation,Non-additive multi-objective robot coalition formation,non additive multi objective robot coalition formation,Manoj Agarwal; Naveen Kumar; Lovekesh Vig,Manoj Agarwal; Naveen Kumar; Lovekesh Vig,manoj agarwal; naveen kumar; lovekesh vig,2013,2013,Expert Systems with Applications,Expert Systems with Applications,10.1016/j.eswa.2013.11.044,https://doi.org/10.1016/j.eswa.2013.11.044,10.1016/j.eswa.2013.11.044,,article,openalex:https://openalex.org/W2068305009,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_C0C34B3D7DD20;SB_B_CD4F0CFD7E495,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,25,openalex,2026-09-12T20:41:58.807946+00:00,unique,unique,,,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition,task_allocation,unclear,unclear,unclear,unclear,explicit_coalition,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,C0C34B3D7DD20;CD4F0CFD7E495,backward,new_snowball_candidate,,,,,,
CA9E5C42352EB,Multi-robot Teams for Environmental Monitoring,Multi-robot Teams for Environmental Monitoring,multi robot teams for environmental monitoring,Maria Valera Espina; Raphael Grech; Deon de Jager; Paolo Remagnino; Luca Iocchi; Luca Marchetti; Daniele Nardi; Dorothy Monekosso; Mircea Nicolescu; Christopher King,Maria Valera Espina; Raphael Grech; Deon de Jager; Paolo Remagnino; Luca Iocchi; Luca Marchetti; Daniele Nardi; Dorothy Monekosso; Mircea Nicolescu; Christopher King,maria valera espina; raphael grech; deon de jager; paolo remagnino; luca iocchi; luca marchetti; daniele nardi; dorothy monekosso; mircea nicolescu; christopher king,2011,2011,Studies in computational intelligence,Studies in computational intelligence,10.1007/978-3-642-18278-5_8,https://doi.org/10.1007/978-3-642-18278-5_8,10.1007/978-3-642-18278-5_8,,book-chapter,openalex:https://openalex.org/W2129928924,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_C0C34B3D7DD20,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,22,openalex,2026-09-12T20:41:58.809454+00:00,unique,unique,,,,maybe_fulltext,,"A multi-robot signal is explicit, but the available metadata does not identify a specific TFM coordination axis; full-text inspection is required.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,mobile_robot,unclear,team,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,C0C34B3D7DD20,backward,new_snowball_candidate,,,,,,
CF78CD428E991,A fast distributed auction and consensus process using parallel task allocation and execution,A fast distributed auction and consensus process using parallel task allocation and execution,a fast distributed auction and consensus process using parallel task allocation and execution,Gautham P. Das; T.M. McGinnity; Sonya Coleman; Laxmidhar Behera,Gautham P. Das; T.M. McGinnity; Sonya Coleman; Laxmidhar Behera,gautham p. das; t.m. mcginnity; sonya coleman; laxmidhar behera,2011,2011,2011 IEEE/RSJ International Conference on Intelligent Robots and Systems,2011 IEEE/RSJ International Conference on Intelligent Robots and Systems,10.1109/iros.2011.6094948,https://doi.org/10.1109/iros.2011.6094948,10.1109/iros.2011.6094948,,conference-paper,openalex:https://openalex.org/W2146121432,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_C0C34B3D7DD20;SB_B_CD4F0CFD7E495,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,21,openalex,2026-09-12T20:41:58.811061+00:00,unique,unique,,,,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition;distributed_coordination;game_or_distributed_optimization,task_allocation;distributed_coordination,auction_market;consensus_control,distributed,unclear,unclear,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,C0C34B3D7DD20;CD4F0CFD7E495,backward,new_snowball_candidate,,,,,,
CF7091D0684FA,Auction and Swarm Multi-Robot Task Allocation Algorithms in Real Time Scenarios,Auction and Swarm Multi-Robot Task Allocation Algorithms in Real Time Scenarios,auction and swarm multi robot task allocation algorithms in real time scenarios,Gabriel Oliver; José Guerrero,Gabriel Oliver; José Guerrero,gabriel oliver; josé guerrero,2011,2011,InTech eBooks,InTech eBooks,10.5772/13281,https://doi.org/10.5772/13281,10.5772/13281,,book-chapter,openalex:https://openalex.org/W1547850430,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_C0C34B3D7DD20;SB_B_CD4F0CFD7E495,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,13,openalex,2026-09-12T20:41:58.813807+00:00,unique,unique,,,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition;game_or_distributed_optimization,task_allocation,auction_market,unclear,mobile_robot,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,C0C34B3D7DD20;CD4F0CFD7E495,backward,new_snowball_candidate,,,,,,
C39BAA6ADDA08,Robotic service coordination for elderly people and caregivers with Ubiquitous Network Robot Platform,Robotic service coordination for elderly people and caregivers with Ubiquitous Network Robot Platform,robotic service coordination for elderly people and caregivers with ubiquitous network robot platform,Masahiro Shiomi; Koji Kamei; Tadahisa Kondo; Takahiro Miyashita; Norihiro Hagita,Masahiro Shiomi; Koji Kamei; Tadahisa Kondo; Takahiro Miyashita; Norihiro Hagita,masahiro shiomi; koji kamei; tadahisa kondo; takahiro miyashita; norihiro hagita,2013,2013,,,10.1109/arso.2013.6705506,https://doi.org/10.1109/arso.2013.6705506,10.1109/arso.2013.6705506,,conference-paper,openalex:https://openalex.org/W1980880797,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_C0C34B3D7DD20,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,13,openalex,2026-09-12T20:41:58.817549+00:00,unique,unique,,,,maybe_fulltext,,Topic signal plausible but full-text inspection is required.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination,distributed_coordination,unclear,unclear,unclear,unclear,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,C0C34B3D7DD20,backward,new_snowball_candidate,,,,,,
CF167AA03914E,A Systematic Literature Review on Multi-Robot Task Allocation,A Systematic Literature Review on Multi-Robot Task Allocation,a systematic literature review on multi robot task allocation,K A Athira; J. Divya Udayan; Umashankar Subramaniam,K A Athira; J. Divya Udayan; Umashankar Subramaniam,k a athira; j. divya udayan; umashankar subramaniam,2024,2024,ACM Computing Surveys,ACM Computing Surveys,10.1145/3700591,https://doi.org/10.1145/3700591,10.1145/3700591,,review,openalex:https://openalex.org/W4403398416,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C0C34B3D7DD20,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,42,openalex,2026-09-12T20:41:58.822674+00:00,unique,unique,,,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition,task_allocation,survey,unclear,mobile_robot,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,C0C34B3D7DD20,forward,new_snowball_candidate,,,,,,
CF03115A798F5,Distributed job allocation using response threshold for heterogeneous robot team under deadline constraints,Distributed job allocation using response threshold for heterogeneous robot team under deadline constraints,distributed job allocation using response threshold for heterogeneous robot team under deadline constraints,Dani Reagan Vivek Joseph; Shantha Selvakumari Ramapackiyam,Dani Reagan Vivek Joseph; Shantha Selvakumari Ramapackiyam,dani reagan vivek joseph; shantha selvakumari ramapackiyam,2023,2023,Concurrency and Computation Practice and Experience,Concurrency and Computation Practice and Experience,10.1002/cpe.7623,https://doi.org/10.1002/cpe.7623,10.1002/cpe.7623,,article,openalex:https://openalex.org/W4317717752,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C0C34B3D7DD20,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,3,openalex,2026-09-12T20:41:58.825855+00:00,unique,unique,,,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination;heterogeneous_capabilities,distributed_coordination,unclear,distributed,unclear,explicit_heterogeneous,team,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,C0C34B3D7DD20,forward,new_snowball_candidate,,,,,,
C11E0360EA11E,Multi-robot Task Assignment Method in the Construction Waste Sorting System,Multi-robot Task Assignment Method in the Construction Waste Sorting System,multi robot task assignment method in the construction waste sorting system,Bofeng Qi; Lishen Pu; Chunquan Xu; Aiqun Zheng,Bofeng Qi; Lishen Pu; Chunquan Xu; Aiqun Zheng,bofeng qi; lishen pu; chunquan xu; aiqun zheng,2022,2022,2022 IEEE International Conference on Mechatronics and Automation (ICMA),2022 IEEE International Conference on Mechatronics and Automation (ICMA),10.1109/icma54519.2022.9856058,https://doi.org/10.1109/icma54519.2022.9856058,10.1109/icma54519.2022.9856058,,conference-paper,openalex:https://openalex.org/W4292873941,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C0C34B3D7DD20,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,3,openalex,2026-09-12T20:41:58.827296+00:00,unique,unique,,,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition,task_allocation,unclear,unclear,mobile_robot,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,C0C34B3D7DD20,forward,new_snowball_candidate,,,,,,
C1E313DFBDE56,Consensus Problems in Networks of Agents With Switching Topology and Time-Delays,Consensus Problems in Networks of Agents With Switching Topology and Time-Delays,consensus problems in networks of agents with switching topology and time delays,Reza Olfati‐Saber; Richard M. Murray,Reza Olfati‐Saber; Richard M. Murray,reza olfati‐saber; richard m. murray,2004,2004,IEEE Transactions on Automatic Control,IEEE Transactions on Automatic Control,10.1109/tac.2004.834113,https://doi.org/10.1109/tac.2004.834113,10.1109/tac.2004.834113,,article,openalex:https://openalex.org/W2107396783,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CE7932A8945FD,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,12894,openalex,2026-09-12T20:41:58.830560+00:00,unique,unique,,,,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination;robustness_or_communication,distributed_coordination;robustness_communication,consensus_control,unclear,unclear,unclear,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CE7932A8945FD,backward,new_snowball_candidate,,,,,,
C097854BF158A,Consensus seeking in multiagent systems under dynamically changing interaction topologies,Consensus seeking in multiagent systems under dynamically changing interaction topologies,consensus seeking in multiagent systems under dynamically changing interaction topologies,Wei Ren; Randal W. Beard,Wei Ren; Randal W. Beard,wei ren; randal w. beard,2005,2005,IEEE Transactions on Automatic Control,IEEE Transactions on Automatic Control,10.1109/tac.2005.846556,https://doi.org/10.1109/tac.2005.846556,10.1109/tac.2005.846556,,article,openalex:https://openalex.org/W2099175737,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CE7932A8945FD,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,6619,openalex,2026-09-12T20:41:58.832053+00:00,unique,unique,,,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination,distributed_coordination,consensus_control,unclear,unclear,unclear,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CE7932A8945FD,backward,new_snowball_candidate,,,,,,
CA81B3751040D,Some necessary and sufficient conditions for second-order consensus in multi-agent dynamical systems,Some necessary and sufficient conditions for second-order consensus in multi-agent dynamical systems,some necessary and sufficient conditions for second order consensus in multi agent dynamical systems,Wenwu Yu; Guanrong Chen; Ming Cao,Wenwu Yu; Guanrong Chen; Ming Cao,wenwu yu; guanrong chen; ming cao,2010,2010,Automatica,Automatica,10.1016/j.automatica.2010.03.006,https://doi.org/10.1016/j.automatica.2010.03.006,10.1016/j.automatica.2010.03.006,,article,openalex:https://openalex.org/W2143843955,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CE7932A8945FD,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,1391,openalex,2026-09-12T20:41:58.834963+00:00,unique,unique,,,,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination,distributed_coordination,consensus_control,unclear,unclear,unclear,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CE7932A8945FD,backward,new_snowball_candidate,,,,,,
C8FDA7534A590,Recent Advances in Consensus of Multi-Agent Systems: A Brief Survey,Recent Advances in Consensus of Multi-Agent Systems: A Brief Survey,recent advances in consensus of multi agent systems a brief survey,Jiahu Qin; Qichao Ma; Yang Shi; Long Wang,Jiahu Qin; Qichao Ma; Yang Shi; Long Wang,jiahu qin; qichao ma; yang shi; long wang,2016,2016,IEEE Transactions on Industrial Electronics,IEEE Transactions on Industrial Electronics,10.1109/tie.2016.2636810,https://doi.org/10.1109/tie.2016.2636810,10.1109/tie.2016.2636810,,article,openalex:https://openalex.org/W2560814118,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CE7932A8945FD,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,862,openalex,2026-09-12T20:41:58.836531+00:00,unique,unique,,,,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination,distributed_coordination,consensus_control;survey,unclear,unclear,unclear,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CE7932A8945FD,backward,new_snowball_candidate,,,,,,
C559A8025F2C6,Consensus Conditions of Multi-Agent Systems With Time-Varying Topologies and Stochastic Communication Noises,Consensus Conditions of Multi-Agent Systems With Time-Varying Topologies and Stochastic Communication Noises,consensus conditions of multi agent systems with time varying topologies and stochastic communication noises,Tao Li; Ji‐Feng Zhang,Tao Li; Ji‐Feng Zhang,tao li; ji‐feng zhang,2010,2010,IEEE Transactions on Automatic Control,IEEE Transactions on Automatic Control,10.1109/tac.2010.2042982,https://doi.org/10.1109/tac.2010.2042982,10.1109/tac.2010.2042982,,article,openalex:https://openalex.org/W2145554346,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CE7932A8945FD,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,613,openalex,2026-09-12T20:41:58.840687+00:00,unique,unique,,,,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination,distributed_coordination,consensus_control,unclear,unclear,unclear,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CE7932A8945FD,backward,new_snowball_candidate,,,,,,
C456355A05C2C,Mean square average-consensus under measurement noises and fixed topologies: Necessary and sufficient conditions,Mean square average-consensus under measurement noises and fixed topologies: Necessary and sufficient conditions,mean square average consensus under measurement noises and fixed topologies necessary and sufficient conditions,Tao Li; Ji‐Feng Zhang,Tao Li; Ji‐Feng Zhang,tao li; ji‐feng zhang,2009,2009,Automatica,Automatica,10.1016/j.automatica.2009.04.017,https://doi.org/10.1016/j.automatica.2009.04.017,10.1016/j.automatica.2009.04.017,,article,openalex:https://openalex.org/W1982439975,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CE7932A8945FD,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,456,openalex,2026-09-12T20:41:58.842773+00:00,unique,unique,,,,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination,distributed_coordination,consensus_control,unclear,unclear,unclear,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CE7932A8945FD,backward,new_snowball_candidate,,,,,,
C30FEA6D709C4,Containment of Higher-Order Multi-Leader Multi-Agent Systems: A Dynamic Output Approach,Containment of Higher-Order Multi-Leader Multi-Agent Systems: A Dynamic Output Approach,containment of higher order multi leader multi agent systems a dynamic output approach,Guanghui Wen; Yu Zhao; Zhisheng Duan; Wenwu Yu; Guanrong Chen,Guanghui Wen; Yu Zhao; Zhisheng Duan; Wenwu Yu; Guanrong Chen,guanghui wen; yu zhao; zhisheng duan; wenwu yu; guanrong chen,2015,2015,IEEE Transactions on Automatic Control,IEEE Transactions on Automatic Control,10.1109/tac.2015.2465071,https://doi.org/10.1109/tac.2015.2465071,10.1109/tac.2015.2465071,,article,openalex:https://openalex.org/W2310756702,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CE7932A8945FD,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,438,openalex,2026-09-12T20:41:58.844237+00:00,unique,unique,,,,maybe_fulltext,,"A multi-robot signal is explicit, but the available metadata does not identify a specific TFM coordination axis; full-text inspection is required.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CE7932A8945FD,backward,new_snowball_candidate,,,,,,
C258B49A5CDCE,Distributed leader–follower flocking control for multi-agent dynamical systems with time-varying velocities,Distributed leader–follower flocking control for multi-agent dynamical systems with time-varying velocities,distributed leader follower flocking control for multi agent dynamical systems with time varying velocities,Wenwu Yu; Guanrong Chen; Ming Cao,Wenwu Yu; Guanrong Chen; Ming Cao,wenwu yu; guanrong chen; ming cao,2010,2010,Systems & Control Letters,Systems & Control Letters,10.1016/j.sysconle.2010.06.014,https://doi.org/10.1016/j.sysconle.2010.06.014,10.1016/j.sysconle.2010.06.014,,article,openalex:https://openalex.org/W1998030085,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CE7932A8945FD,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,287,openalex,2026-09-12T20:41:58.847454+00:00,unique,unique,,,,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination,distributed_coordination,unclear,distributed,unclear,unclear,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CE7932A8945FD,backward,new_snowball_candidate,,,,,,
CD26FC79C412E,Prescribed Performance Consensus of Uncertain Nonlinear Strict-Feedback Systems With Unknown Control Directions,Prescribed Performance Consensus of Uncertain Nonlinear Strict-Feedback Systems With Unknown Control Directions,prescribed performance consensus of uncertain nonlinear strict feedback systems with unknown control directions,Wei Wang; Dan Wang; Zhouhua Peng; Tieshan Li,Wei Wang; Dan Wang; Zhouhua Peng; Tieshan Li,wei wang; dan wang; zhouhua peng; tieshan li,2015,2015,IEEE Transactions on Systems Man and Cybernetics Systems,IEEE Transactions on Systems Man and Cybernetics Systems,10.1109/tsmc.2015.2486751,https://doi.org/10.1109/tsmc.2015.2486751,10.1109/tsmc.2015.2486751,,article,openalex:https://openalex.org/W2514534586,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CE7932A8945FD,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,271,openalex,2026-09-12T20:41:58.848945+00:00,unique,unique,,,,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination,distributed_coordination,consensus_control,unclear,unclear,unclear,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,CE7932A8945FD,backward,new_snowball_candidate,,,,,,
