world_hash,scenario,reserve_size,seed,physically_recoverable,delta_min,penalty,pure_nash_count,exact_potential_verified,all_nash_feasible,all_feasible_nash_minimal
5d9a270427092bc062d6417f487466d886de5d6ecd0e69a213dab60f9c25811a,tight_deadline,8,8612,True,0.002441344351372443,346.92676430084254,42,True,True,True
9cd9f093f4cd2d005a67f28767c959f013dd8212181c33fdb5e402b088f4c34b,tight_deadline,8,8613,True,0.009278605205908175,87.13742672477005,65,True,True,True
e84b191d250f99dab8cd241ebbaabd126b79198bccefdc9e9932469c5f58f43f,tight_deadline,8,8614,True,0.0016387646555637847,514.9890117259514,61,True,True,True
2b4a39529d987eabaf77606ca924988ec711e9a976bbf023568dd2c35961606a,tight_deadline,8,8615,True,0.005556561820767025,184.89075551427518,45,True,True,True
fa127d9d92eb73d6f8f7763fb01a411a0983a3aec66f7aa84e5fab33ffa62be0,tight_deadline,8,8616,True,0.001780790885851924,561.4371094229159,43,True,True,True
5a3b656b427d8d89a4ef1d1f49a70b83bc3cb1d1e1081fb23c29cd11fb993348,tight_deadline,8,8617,True,0.007510303149904862,132.1918803390901,37,True,True,True
568c610850c7afbc719e67ed48fce3ae6f4b1dff5c4d1190bba9462122b7a646,tight_deadline,8,8618,True,0.0013924047801218142,785.4480031770271,62,True,True,True
9a00b11edae1c8a4f1bedf83d09398fb5d24e5737c1f17da5cc604b935514459,tight_deadline,8,8619,True,0.007979477376940047,126.24937608776416,50,True,True,True
465deb5658a24b6071f9947c26344bdedc2959d39be076e850c3c18bb8008d3c,tight_deadline,8,8620,True,0.009112183319440414,119.64161368469473,39,True,True,True
66e57eba8d0eb8cdd36af42cf918ccbc9b5444fdebf4d01874e893aa604411c8,tight_deadline,8,8621,True,0.001720003047436025,601.6281204972263,39,True,True,True
167a9eb9e5713ff6c77c800b7757b660bb21260c435b9a861c126c06e830e145,tight_deadline,8,8622,True,0.001492342192877305,594.1808081943446,42,True,True,True
b6dd6152394cdfee9c4186a8e6355910efa1fef8d0293b6ff7b8b63e9932b5ac,tight_deadline,8,8623,True,0.0037530831820932198,236.8467730542526,39,True,True,True
adfd5af4725be6b227012724d7c8f834905d31be7825a6e093cd8e8712c592f3,tight_deadline,8,8624,True,0.00021242012518651876,5258.293799950126,41,True,True,True
899f255c7b598586cf56e1b199bfe964fb06b41336e51ca2716fc0fa8a770e92,tight_deadline,8,8625,True,0.0010357558063078809,1066.6642225335027,40,True,True,True
c606de573763de12b36474e9faf13a881599c5c3623f1030081e62700b8a3f3b,tight_deadline,8,8626,True,0.00042757562920392456,2491.421532083536,37,True,True,True
606c8ffeb79dd3e6a1733ccda0968c0b3c8fd5d63c266be03e265c9fc2fbe210,tight_deadline,8,8627,True,0.000948820790006133,1143.128113743684,27,True,True,True
ba1de5b04f463ff8d7c241b06d494a5aca0c11ea4551665f86f58d63410706a6,tight_deadline,8,8628,True,0.006953916597057352,147.07673354908755,47,True,True,True
da002ddd478f2aa12e8955c990091f5d8a6a20929e80665fce7d876c70844d20,tight_deadline,8,8629,True,0.0025992986130624063,342.580659167067,50,True,True,True
65846be8023ac59b9de3d678b8013f55c5abecb0bdd6d7a0f827074e4b5c93f4,tight_deadline,8,8630,True,0.00287519024872962,321.95502705199164,40,True,True,True
df6d8964a303d45e836bfa779354989c6dd0c01f531bb6feab8cacc2a740351d,tight_deadline,8,8631,True,0.0032071453157497265,311.34979656992965,38,True,True,True
915be68441a097409e5e3cf26b35afdd9626f345a46d32532293bf93792de1f8,tight_deadline,8,8632,True,0.013702951366281413,66.67965890150286,69,True,True,True
a52278182178429bb69aac634c3b95e8988b80993d3db48b99d93a67d91f2b1a,tight_deadline,8,8633,True,0.006798360629291289,104.953069618404,41,True,True,True
4008a632ef7493180692a202e97f506b8575750bbf11d3ac9f55b019678cc5b2,tight_deadline,8,8634,True,0.00693727492584939,139.68279411002152,43,True,True,True
05c96b127845c934b3b6c516064b8fda286e99b3e29201324c4ac8391b4e7028,tight_deadline,8,8635,True,0.006370163614665358,155.72836545548205,51,True,True,True
034128ecd72a2ce3abc6f72bb00beec19eb3bac5fa274f1440e2f703eeea5943,tight_deadline,8,8636,True,0.0017367334698088488,540.7753500133227,37,True,True,True
1885ea56acef11460b7bcb97f82c76c0ac40bfa99aaa81edeee8251a8c8942af,tight_deadline,8,8637,True,0.003737453214020192,251.19734265453047,44,True,True,True
129aaed53b957adcd834cc4b8b616db1536a87a3647bdd6f041377e1618fa35e,tight_deadline,8,8638,True,0.0009188822792602913,1135.8709566441235,33,True,True,True
1497c27a48b2968698bb2fbba2de845ced4dc81ea3e394cc0f025ac158ae7811,tight_deadline,8,8639,True,0.012236236855985405,88.00392339095905,46,True,True,True
36e510324f30d8fa2285352914f64af411aa240fd665c7016b50980314d10a5b,infeasible_reserve,4,8600,False,0.0,,0,True,True,True
e26c088f71b8864d6f01f16dbd0cdc02a7094939612e1cbd93e88a450688ecbc,infeasible_reserve,4,8601,False,0.0,,0,True,True,True
5c161a30427a4d4d97ccc860415e50b82849f9f8dbb979d8c49353e6431c48a5,infeasible_reserve,4,8602,False,0.0,,0,True,True,True
aeab0202a7179dc29ccad8983377662d81e8775951fdde02145ea175c57f3c8e,infeasible_reserve,4,8603,False,0.0,,0,True,True,True
57c8423043e4ffa0fae16d32dfff59364552822c57b66d43c95d8b9627b75d55,infeasible_reserve,4,8604,False,0.0,,0,True,True,True
1addd6cf76c8bbb44d69f5a8ebab4f91d31e826681f8d86b5ac64df48836741f,infeasible_reserve,4,8605,False,0.0,,0,True,True,True
7fb70abbb24a0009e5e9a908b89b891bf3248e75a686e0a80a79bd815c3cf8d6,infeasible_reserve,4,8606,False,0.0,,0,True,True,True
aa6c14e6e7d371346f53534d60feb1ed6c37071cfc83891d804e0f98262d70e8,infeasible_reserve,4,8607,False,0.0,,0,True,True,True
50ad86789f6159981d0e04008c447c2f8cf87c7c334d163635a98b0d677ec716,infeasible_reserve,4,8608,False,0.0,,0,True,True,True
eb45432da7b0c3dd42884f06fb108d827ae401f64fbe869514693f7a7d802cb9,infeasible_reserve,4,8609,False,0.0,,0,True,True,True
a93e883dd6a4798856b2f573918f277b1067c2d1ce03dedc0c8109e2f2cc402e,infeasible_reserve,4,8610,False,0.0,,0,True,True,True
dc230d32ab2cd514e5bfcdba6bb8f5c699d92ecb9e226f120d4c4de2ab1b8271,infeasible_reserve,4,8611,False,0.0,,0,True,True,True
b6acfdecc199d25edd2b572b897d25d4504e46a3e13ca6de0d98e9148e1f3223,infeasible_reserve,4,8612,False,0.0,,0,True,True,True
a6770d61d5b8646c709bf9428c98e6bf47bec948f4328d999f85060c4b609198,infeasible_reserve,4,8613,False,0.0,,0,True,True,True
43429a53e0d8485ff24da4ebe5cf383af2a8b6e0a88fcd8ac60ff4acfb0157e5,infeasible_reserve,4,8614,False,0.0,,0,True,True,True
fa238ecb91b93ad501eb0bb03374e44601b66fbe2b7fb44f4e675b2a9829b06d,infeasible_reserve,4,8615,False,0.0,,0,True,True,True
0cba4cb722eec37fd8783cc9246f43b644a97612dd41398e3630aa725fca3e88,infeasible_reserve,4,8616,False,0.0,,0,True,True,True
08f87bb70099a5787476f81b2fcc435cc289ccf75b830b077084db713abdb183,infeasible_reserve,4,8617,False,0.0,,0,True,True,True
218f2f7f1994d26d5075ad5b5d7ba64e038c6551f31a0ec7cc6c33e13ec3c7a8,infeasible_reserve,4,8618,False,0.0,,0,True,True,True
7296088b9e8da1b3ed50bce9574d26fe21f6daf22b4157ec907b9b63e6d327c7,infeasible_reserve,4,8619,False,0.0,,0,True,True,True
34889c8f49b1c713ca7d84e4726f29913d097f70c8626412154ebb893715e740,infeasible_reserve,4,8620,False,0.0,,0,True,True,True
08e44170d4b0f0e0da0eeeae75585fa2b811ddd26f0851e7e99da27438ca356f,infeasible_reserve,4,8621,False,0.0,,0,True,True,True
1b22d15a046978983d267d064df8a8781a47ebb6ef6246e94b2316c066d264ca,infeasible_reserve,4,8622,False,0.0,,0,True,True,True
c2b25fda870f40157f0f07a218458f5217fc511c26b8717b8e298f823cfbe405,infeasible_reserve,4,8623,False,0.0,,0,True,True,True
e7f8445ba893acdb137a231605550c1ed91d2cd88835ae1ba5a896cfd054cc60,infeasible_reserve,4,8624,False,0.0,,0,True,True,True
88808a5ab74e73ad0ee25a9040426a5e64dfaff18cebd00a9a0c6deb495f1318,infeasible_reserve,4,8625,False,0.0,,0,True,True,True
4e8420c3d0b0057efdbd44e3a67bb63f3253083ed98d8911b7eb29a5f27aa9c7,infeasible_reserve,4,8626,False,0.0,,0,True,True,True
8c71df9c49fb77585a411a7a81e06965563c2f08c9b117fc7b1fe5f0b5a2a9ec,infeasible_reserve,4,8627,False,0.0,,0,True,True,True
6dece85a45be53a799b92b3ac45737d3c8c37b69f52b6c335814561cada80c58,infeasible_reserve,4,8628,False,0.0,,0,True,True,True
ea0d20077a504205acbdb3b9b92e67c75429a2012e29abbe18569575fae11273,infeasible_reserve,4,8629,False,0.0,,0,True,True,True
a8844a77d5e004143d0ff7d7f1a5c196875e8249a4f48b687d789a16eed3c51d,infeasible_reserve,4,8630,False,0.0,,0,True,True,True
fc3d595a666d3708ca27c8244e92511a6b3b2f10533b8fe7f4934bd8ce64801f,infeasible_reserve,4,8631,False,0.0,,0,True,True,True
b8488f4a84e3691e38d4381afae7f26be30bb8a02a0b79f0f2eb2ab9d71895f0,infeasible_reserve,4,8632,False,0.0,,0,True,True,True
18aa03a772226216b3a44b6d9a6d234778adcabc8cbb2b960b3a0011672c2c77,infeasible_reserve,4,8633,False,0.0,,0,True,True,True
f9cdfaa92b4db37d99d09694f5e0a605e04ae4c0bfb4204ca87cbf0c426840de,infeasible_reserve,4,8634,False,0.0,,0,True,True,True
2acb5229db60fc594422d7e77e5992ba4acc0f676a8d4015c18e70a01a43119c,infeasible_reserve,4,8635,False,0.0,,0,True,True,True
8b37de09ef9fe5a20296a211ef03760bdad8234bbd1a3b096cd560e7e33c5629,infeasible_reserve,4,8636,False,0.0,,0,True,True,True
4ece262d86cd8391b6b4183cbfc587cb2fb160500209826f87d102fbefa5e7be,infeasible_reserve,4,8637,False,0.0,,0,True,True,True
d742008b9226642a08be3a5d534b013aa386634807a1afae919c086055c940fd,infeasible_reserve,4,8638,False,0.0,,0,True,True,True
8b84e1d828bb0227289e57c9b9a191f6a9133040710fd95ecdaf6a6b10168a10,infeasible_reserve,4,8639,False,0.0,,0,True,True,True
90851931b36f0fbac19d8047fcab65d87b54cb8fd2270e7e41c22a2963461e45,infeasible_reserve,6,8600,False,0.0,,0,True,True,True
5d4f737ee24ca77f83e2562591de061a0afea0f04f637f6e702eba00c4a7200b,infeasible_reserve,6,8601,False,0.0,,0,True,True,True
d8ca16c29b9cb2a9eac07245c321564bbac9d7509c89942f4d240a6763ec3e03,infeasible_reserve,6,8602,False,0.0,,0,True,True,True
c3e44c6c7b5756f74a193cf637d4ab51b8fdb0e1fb5b403e3d5c31e1a9a2eabc,infeasible_reserve,6,8603,False,0.0,,0,True,True,True
c57cdeabb84965fd6a0ff0385aa3eeaf5d609133767d10eac8c8ee249e85e2c3,infeasible_reserve,6,8604,False,0.0,,0,True,True,True
e27766a27f3ff0d0d326733e1418c24af50fe4cc9db9813712abba85ab3fa303,infeasible_reserve,6,8605,False,0.0,,0,True,True,True
e6073d2a95b631b569ad4426c1763cc84c429e3e5b932c9697bf0bbb2bdb8ad0,infeasible_reserve,6,8606,False,0.0,,0,True,True,True
0cdd6dda747b03748415d9c83343e2be9ab0325d005931d3ee37835b4877df60,infeasible_reserve,6,8607,False,0.0,,0,True,True,True
e128cf560642bddde405f2540c96d61ce2d79e7e999fa12950681612d75389e8,infeasible_reserve,6,8608,False,0.0,,0,True,True,True
23a53ecd86bcf981f31562ef986dd466149a2728daee50fd8586030ea0a20b8f,infeasible_reserve,6,8609,False,0.0,,0,True,True,True
b806d6ff2f01d2f0bc5cfdd119ddadd633f93da941c93f5c26f330b5604058a0,infeasible_reserve,6,8610,False,0.0,,0,True,True,True
a66fb17f52519b1dfb92b7f953da14b602c04084133bad0877a90397229739e8,infeasible_reserve,6,8611,False,0.0,,0,True,True,True
9214e743949961e5506a0c3f46c1e766be150918603f9b809a39a6afc70b2806,infeasible_reserve,6,8612,False,0.0,,0,True,True,True
3c56f578f005751cc42bdcf76349abdcf79dfc9d067ec6da94e7dd7d576227fd,infeasible_reserve,6,8613,False,0.0,,0,True,True,True
b24c0ed934f7bb2653fe398deaef820233bccae4729f149f95089bf1d706bc85,infeasible_reserve,6,8614,False,0.0,,0,True,True,True
032ed4d68ac8b16649af64358012cea1db9ddc954d906ee27353ccc1f4ec066c,infeasible_reserve,6,8615,False,0.0,,0,True,True,True
6a67b189531b9ff3de98d935c01712057f3a6b362af7ea654cb7a3df2ad947d8,infeasible_reserve,6,8616,False,0.0,,0,True,True,True
f8204887942f2bca37ec17c8958d7316e646170673197fe01663daac5febdfaa,infeasible_reserve,6,8617,False,0.0,,0,True,True,True
655a00a761472eb4cdd0a3512c0ea33b07af017a76a958a315c37e65145bafb5,infeasible_reserve,6,8618,False,0.0,,0,True,True,True
ebc3564a71cba70c989cfd659b94457f4fc0455472b548f8172f927a5b63adfb,infeasible_reserve,6,8619,False,0.0,,0,True,True,True
dd36f130be5a879b304d6f51a114d1722944b05a3c2196bda479be5d8a203b4c,infeasible_reserve,6,8620,False,0.0,,0,True,True,True
5e53ebfd4297ff6066e271b51f6cd38bcd237a0ba05e5ba01c82a5a0225b6be9,infeasible_reserve,6,8621,False,0.0,,0,True,True,True
760e06e3a589c2d7afdf461e204c68db23e0787190ae9b362c661c629b940ef4,infeasible_reserve,6,8622,False,0.0,,0,True,True,True
ce74c5f4323e508983de253cf699ff7ca18c9fc50f84c23d63313dfdb7698c39,infeasible_reserve,6,8623,False,0.0,,0,True,True,True
9e70a343ff2fba6064c224bd15796e758c6a92b411b595a97c37827aae40da83,infeasible_reserve,6,8624,False,0.0,,0,True,True,True
7078db4a7904e16c93a51da0b36312c4ca5d5cc705f4d028d403e2bec8ab8578,infeasible_reserve,6,8625,False,0.0,,0,True,True,True
e4a431cec2f8969d43af22d1d0d54a67a69aecffaa387f367869fbcb921596fb,infeasible_reserve,6,8626,False,0.0,,0,True,True,True
5738ab07b45c7077d7d11a06b5729e5f223406d14a1c8f39d00bb1c15ca982de,infeasible_reserve,6,8627,False,0.0,,0,True,True,True
9e9831637c21f74d0cbeabd30048f41c6bffb34006b349e5abd4bf1816ec09e9,infeasible_reserve,6,8628,False,0.0,,0,True,True,True
0fc7adb5fea86d477a99471f52c9bda045b68e80bdc4b3c5ff369bf7d53f9b0d,infeasible_reserve,6,8629,False,0.0,,0,True,True,True
81fec99518785a594b678e51125cfffa57a968c41493197a764ec221b8203bef,infeasible_reserve,6,8630,False,0.0,,0,True,True,True
7371e4192e68e7d38b82b5d3232d8a82bd20e7818db7b8e06033e43ed6db52dd,infeasible_reserve,6,8631,False,0.0,,0,True,True,True
4d7603a4f5b2bd4c69a76fcd81541007c97252399321c44391d6dafbc7041e08,infeasible_reserve,6,8632,False,0.0,,0,True,True,True
a8b1c7e5854e90e20c940fba96a00165e24d8741f8f80facbbd6e990a1318d95,infeasible_reserve,6,8633,False,0.0,,0,True,True,True
a3d3a747fd5ade5e17aedb381b38332be8fc0c8f7cb299289357c1134dc57ca2,infeasible_reserve,6,8634,False,0.0,,0,True,True,True
5a3bdfa8d200791a49b567b163d9e6fe4bb1b3670825eb20d9c7e8371f1960ed,infeasible_reserve,6,8635,False,0.0,,0,True,True,True
536d1d44fc06c7e674f9274709a484c7be1f52697aa959d5adcba02197f0f201,infeasible_reserve,6,8636,False,0.0,,0,True,True,True
bc6a7e79e0f18df5b08241db8be76f1424409161184a0de0f23ab662eaf08408,infeasible_reserve,6,8637,False,0.0,,0,True,True,True
4f73864ba7cbb0709922d9c754f9dabf2c43c9881a26afc8c1719df5080f7bcf,infeasible_reserve,6,8638,False,0.0,,0,True,True,True
96d3d5eac37aed2155b535354c391c72485a8390b143e5189fe5bcef65c7aaef,infeasible_reserve,6,8639,False,0.0,,0,True,True,True
f84204ccfb4fa1365810dad08109726b0cdbb2c0ea09ce0dbaecc710414894a5,infeasible_reserve,8,8600,False,0.0,,0,True,True,True
d87106f29becd6b8de346a923b7afaafccb1ac8164c3e4d5b362058badf841ec,infeasible_reserve,8,8601,False,0.0,,0,True,True,True
ed480ae5f37666a4bea8f38ebc817a04159352102795876e597b9691811373dc,infeasible_reserve,8,8602,False,0.0,,0,True,True,True
0fe209cc4f847610588cd2567271fe758897ec31a509d012dd5a7e56b3d29dc0,infeasible_reserve,8,8603,False,0.0,,0,True,True,True
8c93f57208a16adb78ac9bf4123228ee39dec59434759f47cc0be7515829c976,infeasible_reserve,8,8604,False,0.0,,0,True,True,True
934efcf86496e10ed3806bef01dfa3f1971094acc59c3f1c7291c3d0cf7b9e6a,infeasible_reserve,8,8605,False,0.0,,0,True,True,True
09af006a3ac6db25a171c39233d301463616cd83129d7d4613fd71ef5d2fb101,infeasible_reserve,8,8606,False,0.0,,0,True,True,True
b45d48306d1a8d46e440c2a165485b096e33409a2f2985b84b5f4b883b14c0bc,infeasible_reserve,8,8607,False,0.0,,0,True,True,True
d5faed90c5f67e286d45494a56811ecc83283eadfe0f3a85f2e32be24241eefe,infeasible_reserve,8,8608,False,0.0,,0,True,True,True
7d1ff8ec9e074b5a200e80262643682c3f68e45ad015120bf93eeb35995d745f,infeasible_reserve,8,8609,False,0.0,,0,True,True,True
ed58b0ca0aeca637f6b573273741b81089bb4b322e5d8a4e483b50c7b0b7f466,infeasible_reserve,8,8610,False,0.0,,0,True,True,True
532769afe50053ff2fe32d8aeec75cac890044f524d9250bc3f4c2def2ed1181,infeasible_reserve,8,8611,False,0.0,,0,True,True,True
f767a381aeadd3ad295029a32e79048bc4a5ebe015bad1bfebb483f6d9e40367,infeasible_reserve,8,8612,False,0.0,,0,True,True,True
c7bb99568e811749fecb45460b036b5cf41297dd18bcfb089a590482ecb0b87d,infeasible_reserve,8,8613,False,0.0,,0,True,True,True
da1dbd38543715d0985beb92d599e1dec55ad30297f17455b31a827d5cdf7e3e,infeasible_reserve,8,8614,False,0.0,,0,True,True,True
318ac995bf5678341f162656a71250628d42de3e5b71f10e719681946f0e1d1e,infeasible_reserve,8,8615,False,0.0,,0,True,True,True
e583f668898178af65401d9d96a36e7b4b3df9fb3a7a7c79b3e3e2209f1803e2,infeasible_reserve,8,8616,False,0.0,,0,True,True,True
06bceaabae07db402b2d17cf05c133fef5b1b290fa90cc2fa193e972bd82de23,infeasible_reserve,8,8617,False,0.0,,0,True,True,True
e76a25e932e5701079561a6bb2318aa78a19688cd8aaf97c392c55f31d48c538,infeasible_reserve,8,8618,False,0.0,,0,True,True,True
5ccda3752105195e4592f29d3baf857b0efc211a401579a63199454414742178,infeasible_reserve,8,8619,False,0.0,,0,True,True,True
cf8d69dd7ecf2223850a86d20102484daada66e41356d1bf1b666f6acbb3ddd0,infeasible_reserve,8,8620,False,0.0,,0,True,True,True
9e9b4187acdf7b2ef7649ea8dbfe94f5ffd23f93ac2b56049418245679df02fd,infeasible_reserve,8,8621,False,0.0,,0,True,True,True
8a14ae896fa8c99688c60b9a506da5df66b48798a611c077314ae861f0bec40c,infeasible_reserve,8,8622,False,0.0,,0,True,True,True
702317d2f12a47db4ed57321ef807a1648713824b138c64e17bcd41517d7a0e2,infeasible_reserve,8,8623,False,0.0,,0,True,True,True
ded1c3aad0729f0ae9b87a9646f5b0adfefe8d7254fed66e3b7c3ed96e49abd1,infeasible_reserve,8,8624,False,0.0,,0,True,True,True
f20f8c29a1819d7dd0d4f99c72b77c6c4ec3d9a0c650207fcf7519412b736c28,infeasible_reserve,8,8625,False,0.0,,0,True,True,True
ea6fe337112f2de79f01ebad566da851a685dc6a30fd4f6e253ce2213dd898ef,infeasible_reserve,8,8626,False,0.0,,0,True,True,True
4f887189fc8a33665506703e55e3f16b790f0fc82ff81869f543c82202db56c6,infeasible_reserve,8,8627,False,0.0,,0,True,True,True
824e31aa140e87b40d299e89ddb2d84588224d7a6a20d13df071a84e5e57d42a,infeasible_reserve,8,8628,False,0.0,,0,True,True,True
48a5e0adad80bf9eac770f9e27bc0ffb14d1a7c0f89fd96f45e815b59fb77cb5,infeasible_reserve,8,8629,False,0.0,,0,True,True,True
ed4bb34dd2be0a45c1a748cab585893dc42df6545d8b11a1f553bf3d78c355d8,infeasible_reserve,8,8630,False,0.0,,0,True,True,True
8e5d42145edf7e9f1cc0aa02e4777ea100a8e742a12270f49d0a3e54ca6e25c9,infeasible_reserve,8,8631,False,0.0,,0,True,True,True
6c76b7f51f3a2cfe498123b5a9988a48d383cba40e9d3f44a21c4d51c1bc8e3d,infeasible_reserve,8,8632,False,0.0,,0,True,True,True
90e509f7d446b4ab6ae6ad8e93da7e65cc4f190b34640b3cbea83c3fbdb320a6,infeasible_reserve,8,8633,False,0.0,,0,True,True,True
82398d7ea457272f8fe824fe1706aa37666e73b6e3d83bbbb8b2d617918f9a2e,infeasible_reserve,8,8634,False,0.0,,0,True,True,True
909fb05dd27e65808a7a3b211499b1b176f49a9842ecf739f329c919adb81205,infeasible_reserve,8,8635,False,0.0,,0,True,True,True
4762097940584e1fbca8080c5a514d791fcb74ee4d414a828118fe4903fc189d,infeasible_reserve,8,8636,False,0.0,,0,True,True,True
85631acde931064ad9931e383e0aba4ab17449f99113b651f64e1a9a42726ff8,infeasible_reserve,8,8637,False,0.0,,0,True,True,True
0e349ac0f0071b2ce6c4cf8936975a432429559b2ed6e331bfd1cc332c579d43,infeasible_reserve,8,8638,False,0.0,,0,True,True,True
0a487197ec88084e7512931647c74cad20a590240e03a18887ad6feee7d4ab9f,infeasible_reserve,8,8639,False,0.0,,0,True,True,True
