campaign_id,experiment,world_key,world_id,world_seed,scenario,N,K,capacity_cv,pressure,graph_regime,method,method_family,algorithm_status,terminal_phase,raw_certificate,distance_cost,capacity_deficit,robot_conflict,excess_capacity,assigned_robots,max_coalition_size,unserved_loads,rounds,messages,bytes,runtime_ms,commits,quota_commits,geometry_commits,rejected_stale,rejected_conflict,max_parallel_commits,potential_monotone,unilateral_local_minimum,pair_local_minimum,feasible,messages_per_agent,bytes_per_agent,oracle_status,oracle_objective,oracle_bound,oracle_gap,oracle_runtime_s,oracle_feasible,oracle_certified,optimality_gap,graph_n_edges,graph_mean_degree,graph_min_degree,graph_diameter,graph_components,graph_lambda_2,graph_connected,source_campaign_id,evidence_origin,arbitration_messages,transaction_messages,transaction_aborts,mis_iterations,triple_local_minimum
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:separated:p0.85:cv1.0:r24,separated-p0.85-r24,3137781515,separated,16,5,1.0,0.85,medium,geo_qpg_cf,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,797.8532817295594,0.0,0,5.076026881911528,12,3,0,17,1347,68420,203.18710000719875,23.0,15.0,8.0,0.0,59.0,4.0,True,True,True,True,84.1875,4276.25,OPTIMAL,784.5954304350287,784.5954304350288,0.0,0.0656778999837115,True,True,0.016897691192491,63.0,7.875,2.0,4.0,1.0,1.3894828948857636,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:separated:p0.85:cv1.0:r25,separated-p0.85-r25,4160158708,separated,16,5,1.0,0.85,medium,capacity_cbba_rb,N3_REFERENCE,QUIESCENT_OBSERVED,,CAPACITY_DEFICIT,965.3335206303288,0.6071597366308126,0,9.832538535246073,14,4,2,30,1074,131538,22.171699994942173,,,,,,,,,,False,67.125,8221.125,OPTIMAL,786.742826979625,786.7428269796249,0.0,0.1001376000058371,True,True,,53.0,6.625,3.0,4.0,1.0,1.0695562477893776,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:separated:p0.85:cv1.0:r25,separated-p0.85-r25,4160158708,separated,16,5,1.0,0.85,medium,weighted_grape,N3_REFERENCE,CONVERGED,,FEASIBLE,946.3443153122756,0.0,0,4.298431964919596,13,3,0,225,7137,299436,104.72080000909044,,,,,,,,,,True,446.0625,18714.75,OPTIMAL,786.742826979625,786.7428269796249,0.0,0.1001376000058371,True,True,0.2028636078518503,53.0,6.625,3.0,4.0,1.0,1.0695562477893776,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:separated:p0.85:cv1.0:r25,separated-p0.85-r25,4160158708,separated,16,5,1.0,0.85,medium,weighted_pair_grape,N3_REFERENCE,CONVERGED,,FEASIBLE,929.3368443443424,0.0,0,6.619511469798285,13,3,0,337,9986,419094,347.9511000041384,,,,,,,,,,True,624.125,26193.375,OPTIMAL,786.742826979625,786.7428269796249,0.0,0.1001376000058371,True,True,0.1812460342500337,53.0,6.625,3.0,4.0,1.0,1.0695562477893776,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:separated:p0.85:cv1.0:r25,separated-p0.85-r25,4160158708,separated,16,5,1.0,0.85,medium,geo_qpg_u,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,954.8658217653712,0.0,0,1.6697375790610396,12,4,0,47,510,17388,12.24550002370961,24.0,20.0,4.0,0.0,0.0,1.0,True,True,False,True,31.875,1086.75,OPTIMAL,786.742826979625,786.7428269796249,0.0,0.1001376000058371,True,True,0.2136949826809165,53.0,6.625,3.0,4.0,1.0,1.0695562477893776,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:separated:p0.85:cv1.0:r25,separated-p0.85-r25,4160158708,separated,16,5,1.0,0.85,medium,geo_qpg_p,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,801.2003530698344,0.0,0,2.667820581540065,11,4,0,319,1194,56248,167.23930000443943,32.0,20.0,12.0,0.0,0.0,1.0,True,True,True,True,74.625,3515.5,OPTIMAL,786.742826979625,786.7428269796249,0.0,0.1001376000058371,True,True,0.0183764320365183,53.0,6.625,3.0,4.0,1.0,1.0695562477893776,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:separated:p0.85:cv1.0:r25,separated-p0.85-r25,4160158708,separated,16,5,1.0,0.85,medium,geo_qpg_cf,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,836.0442170123462,0.0,0,5.077920674260732,12,3,0,15,1085,55408,184.40040000132285,16.0,13.0,3.0,0.0,64.0,5.0,True,True,True,True,67.8125,3463.0,OPTIMAL,786.742826979625,786.7428269796249,0.0,0.1001376000058371,True,True,0.0626651916509917,53.0,6.625,3.0,4.0,1.0,1.0695562477893776,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:separated:p0.85:cv1.0:r26,separated-p0.85-r26,1689913055,separated,16,5,1.0,0.85,medium,capacity_cbba_rb,N3_REFERENCE,QUIESCENT_OBSERVED,,CAPACITY_DEFICIT,1089.16185825556,2.236193046458787,0,14.236193046458784,16,5,1,28,778,117246,20.63189999898896,,,,,,,,,,False,48.625,7327.875,OPTIMAL,778.3370012186756,778.3370012186755,0.0,0.9721870999783278,True,True,,50.0,6.25,2.0,4.0,1.0,0.6126356172842953,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:separated:p0.85:cv1.0:r26,separated-p0.85-r26,1689913055,separated,16,5,1.0,0.85,medium,weighted_grape,N3_REFERENCE,CONVERGED,,FEASIBLE,985.0164312974716,0.0,0,6.072760804996399,14,4,0,241,7558,317136,128.14449999132194,,,,,,,,,,True,472.375,19821.0,OPTIMAL,778.3370012186756,778.3370012186755,0.0,0.9721870999783278,True,True,0.265539772303243,50.0,6.25,2.0,4.0,1.0,0.6126356172842953,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:separated:p0.85:cv1.0:r26,separated-p0.85-r26,1689913055,separated,16,5,1.0,0.85,medium,weighted_pair_grape,N3_REFERENCE,CONVERGED,,FEASIBLE,885.4897081719895,0.0,0,4.824298923408431,13,4,0,337,10012,420204,349.1867000120692,,,,,,,,,,True,625.75,26262.75,OPTIMAL,778.3370012186756,778.3370012186755,0.0,0.9721870999783278,True,True,0.137668782012856,50.0,6.25,2.0,4.0,1.0,0.6126356172842953,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:separated:p0.85:cv1.0:r26,separated-p0.85-r26,1689913055,separated,16,5,1.0,0.85,medium,geo_qpg_u,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,982.2679641721018,0.0,0,7.223146470327936,13,3,0,46,451,15336,7.098000001860783,22.0,19.0,3.0,0.0,0.0,1.0,True,True,False,True,28.1875,958.5,OPTIMAL,778.3370012186756,778.3370012186755,0.0,0.9721870999783278,True,True,0.2620085677979111,50.0,6.25,2.0,4.0,1.0,0.6126356172842953,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:separated:p0.85:cv1.0:r26,separated-p0.85-r26,1689913055,separated,16,5,1.0,0.85,medium,geo_qpg_p,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,873.0415022406407,0.0,0,5.652129046709041,12,3,0,263,1067,48932,111.18009997881018,28.0,19.0,9.0,0.0,0.0,1.0,True,True,True,True,66.6875,3058.25,OPTIMAL,778.3370012186756,778.3370012186755,0.0,0.9721870999783278,True,True,0.1216754450497435,50.0,6.25,2.0,4.0,1.0,0.6126356172842953,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:separated:p0.85:cv1.0:r26,separated-p0.85-r26,1689913055,separated,16,5,1.0,0.85,medium,geo_qpg_cf,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,912.5201873662083,0.0,0,6.072760804996401,14,4,0,17,1360,67780,191.95970002328977,22.0,17.0,5.0,0.0,48.0,4.0,True,True,True,True,85.0,4236.25,OPTIMAL,778.3370012186756,778.3370012186755,0.0,0.9721870999783278,True,True,0.1723972854142055,50.0,6.25,2.0,4.0,1.0,0.6126356172842953,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:separated:p0.85:cv1.0:r27,separated-p0.85-r27,3383511093,separated,16,5,1.0,0.85,medium,capacity_cbba_rb,N3_REFERENCE,QUIESCENT_OBSERVED,,FEASIBLE,1131.331461615937,0.0,0,9.866952400266683,13,5,0,29,1206,157162,31.391500000609085,,,,,,,,,,True,75.375,9822.625,OPTIMAL,733.1057670733479,733.1057670733479,0.0,0.1452786999871023,True,True,0.5432036036660267,55.0,6.875,4.0,4.0,1.0,0.9622897248035192,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:separated:p0.85:cv1.0:r27,separated-p0.85-r27,3383511093,separated,16,5,1.0,0.85,medium,weighted_grape,N3_REFERENCE,CONVERGED,,FEASIBLE,849.3921452413139,0.0,0,2.751474297645585,10,3,0,177,5847,245244,110.58689997298644,,,,,,,,,,True,365.4375,15327.75,OPTIMAL,733.1057670733479,733.1057670733479,0.0,0.1452786999871023,True,True,0.1586215569305859,55.0,6.875,4.0,4.0,1.0,0.9622897248035192,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:separated:p0.85:cv1.0:r27,separated-p0.85-r27,3383511093,separated,16,5,1.0,0.85,medium,weighted_pair_grape,N3_REFERENCE,CONVERGED,,FEASIBLE,849.3921452413139,0.0,0,2.751474297645585,10,3,0,193,5847,245244,148.02880000206642,,,,,,,,,,True,365.4375,15327.75,OPTIMAL,733.1057670733479,733.1057670733479,0.0,0.1452786999871023,True,True,0.1586215569305859,55.0,6.875,4.0,4.0,1.0,0.9622897248035192,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:separated:p0.85:cv1.0:r27,separated-p0.85-r27,3383511093,separated,16,5,1.0,0.85,medium,geo_qpg_u,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,1020.7990002894456,0.0,0,8.677759950688397,13,4,0,49,511,17628,6.724699982441962,23.0,20.0,3.0,0.0,0.0,1.0,True,True,False,True,31.9375,1101.75,OPTIMAL,733.1057670733479,733.1057670733479,0.0,0.1452786999871023,True,True,0.3924307325593767,55.0,6.875,4.0,4.0,1.0,0.9622897248035192,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:separated:p0.85:cv1.0:r27,separated-p0.85-r27,3383511093,separated,16,5,1.0,0.85,medium,geo_qpg_p,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,926.3976284456666,0.0,0,3.5696706376309697,12,4,0,205,905,39916,74.49439997435547,26.0,20.0,6.0,0.0,0.0,1.0,True,True,True,True,56.5625,2494.75,OPTIMAL,733.1057670733479,733.1057670733479,0.0,0.1452786999871023,True,True,0.2636616298136141,55.0,6.875,4.0,4.0,1.0,0.9622897248035192,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:separated:p0.85:cv1.0:r27,separated-p0.85-r27,3383511093,separated,16,5,1.0,0.85,medium,geo_qpg_cf,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,981.269202569692,0.0,0,1.7501774835238963,12,4,0,10,802,38692,108.04759999155068,16.0,14.0,2.0,0.0,34.0,5.0,True,True,True,True,50.125,2418.25,OPTIMAL,733.1057670733479,733.1057670733479,0.0,0.1452786999871023,True,True,0.3385097303040517,55.0,6.875,4.0,4.0,1.0,0.9622897248035192,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:separated:p0.85:cv1.0:r28,separated-p0.85-r28,905978919,separated,16,5,1.0,0.85,medium,capacity_cbba_rb,N3_REFERENCE,QUIESCENT_OBSERVED,,CAPACITY_DEFICIT,1422.686772332665,2.170830989389623,0,14.170830989389607,16,6,1,27,842,129914,35.839199990732595,,,,,,,,,,False,52.625,8119.625,OPTIMAL,848.8947071975825,848.8947071975825,0.0,0.3419489999942016,True,True,,45.0,5.625,4.0,4.0,1.0,0.4665485697466953,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:separated:p0.85:cv1.0:r28,separated-p0.85-r28,905978919,separated,16,5,1.0,0.85,medium,weighted_grape,N3_REFERENCE,CONVERGED,,FEASIBLE,1062.7525779687471,0.0,0,4.22884863424675,13,4,0,225,6394,268278,150.82820001407526,,,,,,,,,,True,399.625,16767.375,OPTIMAL,848.8947071975825,848.8947071975825,0.0,0.3419489999942016,True,True,0.2519250844161392,45.0,5.625,4.0,4.0,1.0,0.4665485697466953,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:separated:p0.85:cv1.0:r28,separated-p0.85-r28,905978919,separated,16,5,1.0,0.85,medium,weighted_pair_grape,N3_REFERENCE,CONVERGED,,FEASIBLE,1062.5789128993931,0.0,0,4.228848634246749,13,4,0,257,6759,283608,194.0016000007745,,,,,,,,,,True,422.4375,17725.5,OPTIMAL,848.8947071975825,848.8947071975825,0.0,0.3419489999942016,True,True,0.2517205065481401,45.0,5.625,4.0,4.0,1.0,0.4665485697466953,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:separated:p0.85:cv1.0:r28,separated-p0.85-r28,905978919,separated,16,5,1.0,0.85,medium,geo_qpg_u,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,1229.691211375155,0.0,0,4.440001359720393,15,4,0,39,369,12672,10.477700008777902,18.0,17.0,1.0,0.0,0.0,1.0,True,True,False,True,23.0625,792.0,OPTIMAL,848.8947071975825,848.8947071975825,0.0,0.3419489999942016,True,True,0.4485791947445151,45.0,5.625,4.0,4.0,1.0,0.4665485697466953,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:separated:p0.85:cv1.0:r28,separated-p0.85-r28,905978919,separated,16,5,1.0,0.85,medium,geo_qpg_p,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,1114.4625752669122,0.0,0,2.640822773840144,14,4,0,186,749,34056,103.599199996097,21.0,17.0,4.0,0.0,0.0,1.0,True,True,True,True,46.8125,2128.5,OPTIMAL,848.8947071975825,848.8947071975825,0.0,0.3419489999942016,True,True,0.3128395851895893,45.0,5.625,4.0,4.0,1.0,0.4665485697466953,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:separated:p0.85:cv1.0:r28,separated-p0.85-r28,905978919,separated,16,5,1.0,0.85,medium,geo_qpg_cf,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,1045.383459794975,0.0,0,5.111195971330195,13,3,0,15,893,42896,140.61849997960962,17.0,14.0,3.0,0.0,52.0,3.0,True,True,True,True,55.8125,2681.0,OPTIMAL,848.8947071975825,848.8947071975825,0.0,0.3419489999942016,True,True,0.2314642215711908,45.0,5.625,4.0,4.0,1.0,0.4665485697466953,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:separated:p0.85:cv1.0:r29,separated-p0.85-r29,347615253,separated,16,5,1.0,0.85,medium,capacity_cbba_rb,N3_REFERENCE,QUIESCENT_OBSERVED,,CAPACITY_DEFICIT,912.086058473948,2.5028142107618145,0,6.414554558466888,13,7,1,37,1107,143859,30.57299999636598,,,,,,,,,,False,69.1875,8991.1875,OPTIMAL,731.102266789547,731.102266789547,0.0,0.0612739000061992,True,True,,38.0,4.75,3.0,5.0,1.0,0.2723068799637327,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:separated:p0.85:cv1.0:r29,separated-p0.85-r29,347615253,separated,16,5,1.0,0.85,medium,weighted_grape,N3_REFERENCE,CONVERGED,,FEASIBLE,917.8639654706964,0.0,0,3.5947799152852404,13,5,0,225,5819,244170,119.23849998856896,,,,,,,,,,True,363.6875,15260.625,OPTIMAL,731.102266789547,731.102266789547,0.0,0.0612739000061992,True,True,0.2554522221648506,38.0,4.75,3.0,5.0,1.0,0.2723068799637327,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:separated:p0.85:cv1.0:r29,separated-p0.85-r29,347615253,separated,16,5,1.0,0.85,medium,weighted_pair_grape,N3_REFERENCE,CONVERGED,,FEASIBLE,914.85358374307,0.0,0,3.5947799152852404,13,5,0,257,6140,257652,183.14410001039505,,,,,,,,,,True,383.75,16103.25,OPTIMAL,731.102266789547,731.102266789547,0.0,0.0612739000061992,True,True,0.2513346289574795,38.0,4.75,3.0,5.0,1.0,0.2723068799637327,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:separated:p0.85:cv1.0:r29,separated-p0.85-r29,347615253,separated,16,5,1.0,0.85,medium,geo_qpg_u,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,1036.1030957554722,0.0,0,8.13553936703638,14,6,0,42,440,15540,7.437499996740371,19.0,17.0,2.0,0.0,0.0,1.0,True,True,False,True,27.5,971.25,OPTIMAL,731.102266789547,731.102266789547,0.0,0.0612739000061992,True,True,0.4171794327834054,38.0,4.75,3.0,5.0,1.0,0.2723068799637327,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:separated:p0.85:cv1.0:r29,separated-p0.85-r29,347615253,separated,16,5,1.0,0.85,medium,geo_qpg_p,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,1033.614399848555,0.0,0,8.135539367036376,14,6,0,148,660,28640,71.62339999922551,20.0,17.0,3.0,0.0,0.0,1.0,True,True,True,True,41.25,1790.0,OPTIMAL,731.102266789547,731.102266789547,0.0,0.0612739000061992,True,True,0.4137754002424509,38.0,4.75,3.0,5.0,1.0,0.2723068799637327,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:separated:p0.85:cv1.0:r29,separated-p0.85-r29,347615253,separated,16,5,1.0,0.85,medium,geo_qpg_cf,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,922.6734738685476,0.0,0,6.83561810919398,13,6,0,19,1808,88076,163.33640000084415,25.0,16.0,9.0,0.0,74.0,4.0,True,True,True,True,113.0,5504.75,OPTIMAL,731.102266789547,731.102266789547,0.0,0.0612739000061992,True,True,0.2620306566962755,38.0,4.75,3.0,5.0,1.0,0.2723068799637327,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:ring:p0.7:cv0.0:r0,ring-p0.7-r0,2233214363,ring,16,5,0.0,0.7,medium,capacity_cbba_rb,N3_REFERENCE,QUIESCENT_OBSERVED,,FEASIBLE,549.8555599320326,0.0,0,19.0,15,5,0,25,848,126576,20.07539998157881,,,,,,,,,,True,53.0,7911.0,OPTIMAL,489.60287305620056,489.60287305620056,0.0,0.0029029999859631,True,True,0.1230644062599603,58.0,7.25,4.0,3.0,1.0,1.7124032178490791,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:ring:p0.7:cv0.0:r0,ring-p0.7-r0,2233214363,ring,16,5,0.0,0.7,medium,weighted_grape,N3_REFERENCE,CONVERGED,,FEASIBLE,490.1271907230308,0.0,0,13.999999999999996,14,5,0,241,8166,342624,107.14319997350684,,,,,,,,,,True,510.375,21414.0,OPTIMAL,489.60287305620056,489.60287305620056,0.0,0.0029029999859631,True,True,0.0010709039829716,58.0,7.25,4.0,3.0,1.0,1.7124032178490791,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:ring:p0.7:cv0.0:r0,ring-p0.7-r0,2233214363,ring,16,5,0.0,0.7,medium,weighted_pair_grape,N3_REFERENCE,CONVERGED,,FEASIBLE,489.60287305620056,0.0,0,13.999999999999996,14,5,0,289,9202,386136,304.30980000528507,,,,,,,,,,True,575.125,24133.5,OPTIMAL,489.60287305620056,489.60287305620056,0.0,0.0029029999859631,True,True,0.0,58.0,7.25,4.0,3.0,1.0,1.7124032178490791,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:ring:p0.7:cv0.0:r0,ring-p0.7-r0,2233214363,ring,16,5,0.0,0.7,medium,geo_qpg_u,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,561.2807835813369,0.0,0,13.999999999999996,14,5,0,30,258,8736,9.018999990075828,14.0,14.0,0.0,0.0,0.0,1.0,True,True,False,True,16.125,546.0,OPTIMAL,489.60287305620056,489.60287305620056,0.0,0.0029029999859631,True,True,0.146400101939166,58.0,7.25,4.0,3.0,1.0,1.7124032178490791,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:ring:p0.7:cv0.0:r0,ring-p0.7-r0,2233214363,ring,16,5,0.0,0.7,medium,geo_qpg_p,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,489.60287305620056,0.0,0,13.999999999999996,14,5,0,303,1370,64164,172.9940999939572,33.0,14.0,19.0,0.0,0.0,1.0,True,True,True,True,85.625,4010.25,OPTIMAL,489.60287305620056,489.60287305620056,0.0,0.0029029999859631,True,True,0.0,58.0,7.25,4.0,3.0,1.0,1.7124032178490791,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:ring:p0.7:cv0.0:r0,ring-p0.7-r0,2233214363,ring,16,5,0.0,0.7,medium,geo_qpg_cf,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,489.60287305620056,0.0,0,13.999999999999996,14,5,0,14,854,41144,148.49069999763742,16.0,14.0,2.0,0.0,56.0,4.0,True,True,True,True,53.375,2571.5,OPTIMAL,489.60287305620056,489.60287305620056,0.0,0.0029029999859631,True,True,0.0,58.0,7.25,4.0,3.0,1.0,1.7124032178490791,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:ring:p0.7:cv0.0:r1,ring-p0.7-r1,1081172274,ring,16,5,0.0,0.7,medium,capacity_cbba_rb,N3_REFERENCE,QUIESCENT_OBSERVED,,FEASIBLE,665.5418484461289,0.0,0,24.0,16,5,0,22,727,148609,30.129199993098155,,,,,,,,,,True,45.4375,9288.0625,OPTIMAL,514.5952900890529,514.595290089053,0.0,0.0024939000140875,True,True,0.2933306255697639,69.0,8.625,4.0,3.0,1.0,1.736043747220868,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:ring:p0.7:cv0.0:r1,ring-p0.7-r1,1081172274,ring,16,5,0.0,0.7,medium,weighted_grape,N3_REFERENCE,CONVERGED,,FEASIBLE,541.8845888681401,0.0,0,14.0,14,5,0,241,9737,408540,171.3430999952834,,,,,,,,,,True,608.5625,25533.75,OPTIMAL,514.5952900890529,514.595290089053,0.0,0.0024939000140875,True,True,0.0530306034755286,69.0,8.625,4.0,3.0,1.0,1.736043747220868,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:ring:p0.7:cv0.0:r1,ring-p0.7-r1,1081172274,ring,16,5,0.0,0.7,medium,weighted_pair_grape,N3_REFERENCE,CONVERGED,,FEASIBLE,514.595290089053,0.0,0,14.0,14,5,0,321,12206,512238,330.8320000069216,,,,,,,,,,True,762.875,32014.875,OPTIMAL,514.5952900890529,514.595290089053,0.0,0.0024939000140875,True,True,2.209247537068247e-16,69.0,8.625,4.0,3.0,1.0,1.736043747220868,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
SP1_N4_DISTRIBUTED_FAMILY_v2,E3_CONFIRMATORY,E3:ring:p0.7:cv0.0:r1,ring-p0.7-r1,1081172274,ring,16,5,0.0,0.7,medium,geo_qpg_u,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,570.6043054969088,0.0,0,14.0,14,5,0,30,244,8148,5.967500008409843,14.0,14.0,0.0,0.0,0.0,1.0,True,True,False,True,15.25,509.25,OPTIMAL,514.5952900890529,514.595290089053,0.0,0.0024939000140875,True,True,0.1088409017466196,69.0,8.625,4.0,3.0,1.0,1.736043747220868,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,
