campaign_id,world_id,world_seed,world_digest,scenario,capacity_cv,pressure,replicate,strategic_order,revision_rule,fitness,cell,method,beta_lll,algorithm_status,terminal_phase,capacity_deficit,distance_cost,excess_capacity,assigned_robots,unserved_loads,feasible,rounds,messages,bytes,commits,bytes_per_agent,runtime_ms,oracle_status,oracle_objective,oracle_bound,oracle_gap,oracle_runtime_s,oracle_feasible,oracle_certified
SP1_N3B_REVISION_FITNESS_v2,n3b-uniform-cv0.00-p0.85-r03,114451824434245,cf635fe420e9e6d2bdfc5628b18688ff2f6374dadc9124fa13c6019f4cbe3540,uniform,0.0,0.85,3,2,2BR,F0,2BR-F0,geo_qpg_p,4.0,LOCAL_MINIMUM,Q,0.3253891921334855,661.4477097971892,12.325389192133473,16,1,False,159,618,27504,19,1719.0,55.11010001646355,INFEASIBLE,,,0.0,0.002175199973862618,False,False
SP1_N3B_REVISION_FITNESS_v2,n3b-uniform-cv0.00-p0.85-r03,114451824434245,cf635fe420e9e6d2bdfc5628b18688ff2f6374dadc9124fa13c6019f4cbe3540,uniform,0.0,0.85,3,2,2BR,F1,2BR-F1,geo_qpg_p,4.0,LOCAL_MINIMUM,Q,0.3253891921334855,773.8619808924119,12.325389192133473,16,1,False,156,510,23772,16,1485.75,53.31210000440478,INFEASIBLE,,,0.0,0.002175199973862618,False,False
SP1_N3B_REVISION_FITNESS_v2,n3b-uniform-cv0.00-p0.85-r03,114451824434245,cf635fe420e9e6d2bdfc5628b18688ff2f6374dadc9124fa13c6019f4cbe3540,uniform,0.0,0.85,3,2,2BR,F2,2BR-F2,geo_qpg_p,4.0,LOCAL_MINIMUM,Q,0.3253891921334855,678.0117602683443,12.325389192133473,16,1,False,156,514,23940,16,1496.25,53.21129999356344,INFEASIBLE,,,0.0,0.002175199973862618,False,False
SP1_N3B_REVISION_FITNESS_v2,n3b-uniform-cv0.00-p0.85-r04,106316494024344,1b0bcdbee5ae823a52955d56942ed6601c7b27035005993d1493ec56bec028ca,uniform,0.0,0.85,4,1,BR,F0,BR-F0,geo_qpg_u,4.0,LOCAL_MINIMUM,G,0.0,617.2919454459825,7.0,15,0,True,31,283,9636,15,602.25,5.078300018794835,OPTIMAL,475.8535956248513,475.85359562485127,0.0,0.001953600032720715,True,True
SP1_N3B_REVISION_FITNESS_v2,n3b-uniform-cv0.00-p0.85-r04,106316494024344,1b0bcdbee5ae823a52955d56942ed6601c7b27035005993d1493ec56bec028ca,uniform,0.0,0.85,4,1,BR,F1,BR-F1,geo_qpg_u,4.0,LOCAL_MINIMUM,G,0.0,808.5799273073385,7.0,15,0,True,31,285,9720,15,607.5,7.078199996612966,OPTIMAL,475.8535956248513,475.85359562485127,0.0,0.001953600032720715,True,True
SP1_N3B_REVISION_FITNESS_v2,n3b-uniform-cv0.00-p0.85-r04,106316494024344,1b0bcdbee5ae823a52955d56942ed6601c7b27035005993d1493ec56bec028ca,uniform,0.0,0.85,4,1,BR,F2,BR-F2,geo_qpg_u,4.0,LOCAL_MINIMUM,G,0.0,719.3449419907911,7.0,15,0,True,31,285,9720,15,607.5,4.909800016321242,OPTIMAL,475.8535956248513,475.85359562485127,0.0,0.001953600032720715,True,True
SP1_N3B_REVISION_FITNESS_v2,n3b-uniform-cv0.00-p0.85-r04,106316494024344,1b0bcdbee5ae823a52955d56942ed6601c7b27035005993d1493ec56bec028ca,uniform,0.0,0.85,4,1,ASR,F0,ASR-F0,geo_qpg_smith,4.0,LOCAL_MINIMUM,G,0.0,808.3838678354927,7.0,15,0,True,32,271,9132,15,570.75,5.8299999800510705,OPTIMAL,475.8535956248513,475.85359562485127,0.0,0.001953600032720715,True,True
SP1_N3B_REVISION_FITNESS_v2,n3b-uniform-cv0.00-p0.85-r04,106316494024344,1b0bcdbee5ae823a52955d56942ed6601c7b27035005993d1493ec56bec028ca,uniform,0.0,0.85,4,1,ASR,F1,ASR-F1,geo_qpg_smith,4.0,LOCAL_MINIMUM,G,0.0,768.2993421404076,7.0,15,0,True,32,273,9216,15,576.0,8.48509999923408,OPTIMAL,475.8535956248513,475.85359562485127,0.0,0.001953600032720715,True,True
SP1_N3B_REVISION_FITNESS_v2,n3b-uniform-cv0.00-p0.85-r04,106316494024344,1b0bcdbee5ae823a52955d56942ed6601c7b27035005993d1493ec56bec028ca,uniform,0.0,0.85,4,1,ASR,F2,ASR-F2,geo_qpg_smith,4.0,LOCAL_MINIMUM,G,0.0,768.2993421404076,7.0,15,0,True,32,273,9216,15,576.0,6.020600034389645,OPTIMAL,475.8535956248513,475.85359562485127,0.0,0.001953600032720715,True,True
SP1_N3B_REVISION_FITNESS_v2,n3b-uniform-cv0.00-p0.85-r04,106316494024344,1b0bcdbee5ae823a52955d56942ed6601c7b27035005993d1493ec56bec028ca,uniform,0.0,0.85,4,1,LLL,F0,LLL-F0,geo_qpg_lll,4.0,LOCAL_MINIMUM,G,0.0,791.5482433283261,7.0,15,0,True,152,2609,90492,99,5655.75,29.17880000313744,OPTIMAL,475.8535956248513,475.85359562485127,0.0,0.001953600032720715,True,True
