experiment_id,scenario_generator,scenario_variant_id,seed,method,method_label,method_family,method_scope,method_ownership,method_variant,method_comparison_group,method_training_type,method_execution_model,method_communication_pattern,method_trainable_parameters,method_training_parameters,method_tuned_parameters,method_training_episodes,method_train_seed_count,method_validation_seed_count,method_test_seed_count,method_tuning_type,method_tuning_seed_count,method_tuning_validation_seed_count,method_tuning_artifact,method_uses_neural_policy,method_uses_decoder,method_checkpoint_version,method_rollout_action_mode,n_robots,n_loads,capacity_ratio,robot_payload_mean_kg,robot_payload_cv,load_mass_cv,battery_variation,communication_radius,distance_decay_m,oracle_runtime_ms,capacity_oracle_runtime_ms,capacity_success_rate,served_load_rate,capacity_satisfaction_ratio,demand_satisfaction_ratio,coalition_success_rate,under_capacity_kg,over_capacity_kg,capacity_waste_ratio,mean_capacity_margin_kg,nominal_payload_assigned_kg,effective_capacity_assigned_kg,incomplete_capacity_kg,incomplete_capacity_ratio,served_capacity_alignment,robots_underassigned,robots_overassigned,travel_distance_m,estimated_arrival_time_s,energy_proxy_wh,score_value,oracle_score_value,signed_score_delta_vs_oracle,oracle_dominance_violation,optimality_gap_vs_oracle,capacity_oracle_satisfaction_ratio,capacity_oracle_success_rate,effective_feasibility_ratio,capacity_gap_vs_capacity_oracle,signed_capacity_delta_vs_capacity_oracle,priority_regret,communication_messages,communication_coverage_ratio,runtime_ms,captured_reward,oracle_reward,assigned_robots,idle_robots,assignment_cost,mean_assigned_travel_distance_m,max_assigned_travel_distance_m,strategy_switches
SP2_MC_marginal_payoff_ablation,light_mixed,light_mixed_v01,3100,oracle_reference,Oracle reference,model_based_oracle,centralized,reference,exact_capacity_reference_replay,centralized_oracle_reference,none,centralized_exact_reference_replay,centralized_all_robot_load_pairs,0,0,3,0,0,0,0,,0,0,,False,False,,supervised_or_static,6,3,0.65,45.0,0.28,0.45,True,inf,22.0,6.64939999114722,3.9417000953108072,0.6666666666666666,0.6666666666666666,0.40998356991988677,0.40998356991988677,0.6666666666666666,91.16053168131967,5.81251395636458,0.0840480254945383,-28.449339241651696,237.7001125178361,69.15705541163837,0.0,0.0,1.0,3,4,63.09505648210769,30.286599517416697,305.15467329463684,219.75497330902758,219.75497330902758,0.0,False,0.0,0.4569776690326141,0.3333333333333333,0.4569776690326141,0.10283675176559538,-0.04699409911272734,0.0,18,1.0,6.64939999114722,3.976727834532208,3.976727834532208,6,0,63.09505648210769,10.515842747017947,19.919107320687562,0
SP2_MC_marginal_payoff_ablation,light_mixed,light_mixed_v01,3100,capacity_oracle_reference,Pure capacity oracle reference,model_based_oracle,centralized,reference,exact_capacity_coverage_replay,centralized_capacity_ceiling_reference,none,centralized_exact_capacity_ceiling_replay,centralized_all_robot_load_pairs,0,0,2,0,0,0,0,,0,0,,False,False,,supervised_or_static,6,3,0.65,45.0,0.28,0.45,True,inf,22.0,6.64939999114722,3.9417000953108072,0.3333333333333333,0.3333333333333333,0.4569776690326141,0.4569776690326141,0.3333333333333333,83.89970496091941,3.0214289461556874,0.04103708247903479,-26.959425338254572,237.7001125178361,73.62679712182972,37.49772797126535,0.5092945698726801,0.4689110907549294,2,3,46.75111924473114,30.286599517416697,242.53215758951512,215.4116139439424,219.75497330902758,-4.343359365085178,False,0.0197645554941657,0.4569776690326141,0.3333333333333333,0.4569776690326141,0.0,0.0,1.906028850590963,18,1.0,3.9417000953108072,2.070698983941245,3.976727834532208,6,0,46.75111924473114,7.7918532074551905,19.222769882518215,0
SP2_MC_marginal_payoff_ablation,light_mixed,light_mixed_v02,3100,replicator_capacity_plain,Replicator capacity plain payoff,model_based,decentralized,baseline,population_game_plain_payoff,sp2_plain_vs_marginal_ablation,none,distributed_plain_capacity_payoff_rule,local_deficit_pressure_scores,0,0,4,0,0,0,0,,0,0,,False,False,,supervised_or_static,6,4,0.45,45.0,0.28,0.45,True,inf,22.0,24.586900020949543,7.866899948567152,0.25,0.25,0.8192221800339258,0.8192221800339258,0.25,25.271323537243095,11.146843349007273,0.08870094982762877,-3.5311200470589554,310.649264162872,125.66768868505656,86.85170192878239,0.6911219808175729,0.24160792147555954,1,2,44.80687390739199,26.327418870988822,278.1659035541985,344.63909320664783,384.745383851735,-40.1062906450872,False,0.10424112238483024,0.8966330529227269,0.5,0.8966330529227269,0.08633506498167483,-0.07741087288880111,1.9496754437110555,24,1.0,0.3512999974191189,1.925548349070139,3.8752237927811946,6,0,44.80687390739199,7.467812317898665,17.709033430204038,0
SP2_MC_marginal_payoff_ablation,light_mixed,light_mixed_v02,3100,replicator_capacity_marginal,Replicator capacity marginal payoff,model_based,decentralized,baseline,population_game_marginal_capacity_payoff,sp2_plain_vs_marginal_ablation,none,distributed_marginal_capacity_payoff_rule,local_effective_capacity_marginal_scores,0,0,4,0,0,0,0,,0,0,,False,False,,supervised_or_static,6,4,0.45,45.0,0.28,0.45,True,inf,22.0,24.586900020949543,7.866899948567152,0.75,0.75,0.7616123928530167,0.7616123928530167,0.75,33.32472063559116,17.781995381786476,0.14311529181767288,-3.8856813134511716,310.649264162872,124.24944361948769,18.85686948088066,0.15176622873764795,0.8228860577293028,1,2,40.59144048547631,13.190425105451148,261.3615397741103,364.8900446504454,384.745383851735,-19.85533920128961,False,0.05160643904941829,0.8966330529227269,0.5,0.8966330529227269,0.1505863068839449,-0.13502066006971014,0.0,24,1.0,0.34689996391534805,5.763630774826717,3.8752237927811946,6,0,40.59144048547631,6.765240080912719,8.542586647363818,0
SP2_MC_marginal_payoff_ablation,light_mixed,light_mixed_v02,3100,smith_capacity_plain,Smith-QR capacity plain payoff,model_based,decentralized,proposed,smith_qr_plain_payoff,sp2_plain_vs_marginal_ablation,none,distributed_smith_qr_plain_payoff_rule,local_deficit_pressure_scores,0,0,4,0,0,0,0,,0,0,,False,False,,supervised_or_static,6,4,0.45,45.0,0.28,0.45,True,inf,22.0,24.586900020949543,7.866899948567152,0.25,0.25,0.8192221800339258,0.8192221800339258,0.25,25.271323537243095,11.146843349007273,0.08870094982762877,-3.5311200470589554,310.649264162872,125.66768868505656,86.85170192878239,0.6911219808175729,0.24160792147555954,1,2,44.80687390739199,26.327418870988822,278.1659035541985,344.63909320664783,384.745383851735,-40.1062906450872,False,0.10424112238483024,0.8966330529227269,0.5,0.8966330529227269,0.08633506498167483,-0.07741087288880111,1.9496754437110555,24,1.0,0.35699992440640926,1.925548349070139,3.8752237927811946,6,0,44.80687390739199,7.467812317898665,17.709033430204038,0
SP2_MC_marginal_payoff_ablation,light_mixed,light_mixed_v02,3100,smith_capacity_marginal,Smith-QR capacity marginal payoff,model_based,decentralized,proposed,smith_qr_marginal_capacity_payoff,sp2_plain_vs_marginal_ablation,none,distributed_smith_qr_marginal_payoff_rule,local_effective_capacity_marginal_scores,0,0,4,0,0,0,0,,0,0,,False,False,,supervised_or_static,6,4,0.45,45.0,0.28,0.45,True,inf,22.0,24.586900020949543,7.866899948567152,0.75,0.75,0.7616123928530167,0.7616123928530167,0.75,33.32472063559116,17.781995381786476,0.14311529181767288,-3.8856813134511716,310.649264162872,124.24944361948769,18.85686948088066,0.15176622873764795,0.8228860577293028,1,2,40.59144048547631,13.190425105451148,261.3615397741103,364.8900446504454,384.745383851735,-19.85533920128961,False,0.05160643904941829,0.8966330529227269,0.5,0.8966330529227269,0.1505863068839449,-0.13502066006971014,0.0,24,1.0,0.3488999791443348,5.763630774826717,3.8752237927811946,6,0,40.59144048547631,6.765240080912719,8.542586647363818,0
SP2_MC_marginal_payoff_ablation,light_mixed,light_mixed_v02,3100,oracle_reference,Oracle reference,model_based_oracle,centralized,reference,exact_capacity_reference_replay,centralized_oracle_reference,none,centralized_exact_reference_replay,centralized_all_robot_load_pairs,0,0,3,0,0,0,0,,0,0,,False,False,,supervised_or_static,6,4,0.45,45.0,0.28,0.45,True,inf,22.0,24.586900020949543,7.866899948567152,0.5,0.5,0.8966330529227269,0.8966330529227269,0.5,14.449889721742831,3.728012222163265,0.02888358105095696,-2.6804693748948916,310.649264162872,129.07029137371282,62.006664681318384,0.48041004650545793,0.5053012830064546,1,2,39.918243433232796,20.902157750805795,247.84333039246786,384.745383851735,384.745383851735,0.0,False,0.0,0.8966330529227269,0.5,0.8966330529227269,0.0,0.0,0.0,24,1.0,24.586900020949543,3.8752237927811946,3.8752237927811946,6,0,39.918243433232796,6.653040572205466,14.059753148847731,0
SP2_MC_marginal_payoff_ablation,light_mixed,light_mixed_v02,3100,capacity_oracle_reference,Pure capacity oracle reference,model_based_oracle,centralized,reference,exact_capacity_coverage_replay,centralized_capacity_ceiling_reference,none,centralized_exact_capacity_ceiling_replay,centralized_all_robot_load_pairs,0,0,2,0,0,0,0,,0,0,,False,False,,supervised_or_static,6,4,0.45,45.0,0.28,0.45,True,inf,22.0,24.586900020949543,7.866899948567152,0.5,0.5,0.8966330529227269,0.8966330529227269,0.5,14.449889721742831,3.728012222163265,0.02888358105095696,-2.6804693748948916,310.649264162872,129.07029137371282,62.006664681318384,0.48041004650545793,0.5053012830064546,1,2,39.918243433232796,20.902157750805795,247.84333039246786,384.745383851735,384.745383851735,0.0,False,0.0,0.8966330529227269,0.5,0.8966330529227269,0.0,0.0,0.0,24,1.0,7.866899948567152,3.8752237927811946,3.8752237927811946,6,0,39.918243433232796,6.653040572205466,14.059753148847731,0
SP2_MC_marginal_payoff_ablation,light_mixed,light_mixed_v03,3100,replicator_capacity_plain,Replicator capacity plain payoff,model_based,decentralized,baseline,population_game_plain_payoff,sp2_plain_vs_marginal_ablation,none,distributed_plain_capacity_payoff_rule,local_deficit_pressure_scores,0,0,4,0,0,0,0,,0,0,,False,False,,supervised_or_static,6,4,0.65,45.0,0.28,0.45,True,inf,22.0,42.18390001915395,7.176899933256209,0.0,0.0,0.6601643997866008,0.6601643997866008,0.0,63.43294705125808,0.0,0.0,-15.85823676281452,287.1657626462527,123.22479866880616,123.22479866880616,1.0,0.0,0,1,32.71752658383012,17.859454305755055,190.35655982437515,264.355412157063,296.9741475667525,-32.61873540968952,False,0.10983695273460674,0.6386402991026727,0.25,0.6386402991026727,0.0,0.02152410068392807,2.0099206020200038,24,1.0,0.4121999954804778,0.0,2.0099206020200038,6,0,32.71752658383012,5.45292109730502,9.523486800322184,0
SP2_MC_marginal_payoff_ablation,light_mixed,light_mixed_v03,3100,replicator_capacity_marginal,Replicator capacity marginal payoff,model_based,decentralized,baseline,population_game_marginal_capacity_payoff,sp2_plain_vs_marginal_ablation,none,distributed_marginal_capacity_payoff_rule,local_effective_capacity_marginal_scores,0,0,4,0,0,0,0,,0,0,,False,False,,supervised_or_static,6,4,0.65,45.0,0.28,0.45,True,inf,22.0,42.18390001915395,7.176899933256209,0.0,0.0,0.6575930549282042,0.6575930549282042,0.0,63.91290848599527,0.0,0.0,-15.978227121498817,287.1657626462527,122.74483723406898,122.74483723406898,1.0,0.0,0,1,33.26065282326887,17.859454305755055,201.570940196718,256.1512016457979,296.9741475667525,-40.82294592095457,False,0.13746296186195323,0.6386402991026727,0.25,0.6386402991026727,0.0,0.018952755825531464,2.0099206020200038,24,1.0,0.4072999581694603,0.0,2.0099206020200038,6,0,33.26065282326887,5.543442137211478,9.523486800322184,0
SP2_MC_marginal_payoff_ablation,light_mixed,light_mixed_v03,3100,smith_capacity_plain,Smith-QR capacity plain payoff,model_based,decentralized,proposed,smith_qr_plain_payoff,sp2_plain_vs_marginal_ablation,none,distributed_smith_qr_plain_payoff_rule,local_deficit_pressure_scores,0,0,4,0,0,0,0,,0,0,,False,False,,supervised_or_static,6,4,0.65,45.0,0.28,0.45,True,inf,22.0,42.18390001915395,7.176899933256209,0.0,0.0,0.620945250050475,0.620945250050475,0.0,70.75350513006099,0.0,0.0,-17.688376282515243,287.1657626462527,115.90424059000327,115.90424059000327,1.0,0.0,0,1,42.36285443819077,19.04940512872328,243.79188635028325,255.93207846013854,296.9741475667525,-41.04206910661395,False,0.13820081459241734,0.6386402991026727,0.25,0.6386402991026727,0.027707379376247242,-0.017695049052197764,2.0099206020200038,24,1.0,0.24459999985992908,0.0,2.0099206020200038,6,0,42.36285443819077,7.060475739698462,13.691925594334183,0
SP2_MC_marginal_payoff_ablation,light_mixed,light_mixed_v03,3100,smith_capacity_marginal,Smith-QR capacity marginal payoff,model_based,decentralized,proposed,smith_qr_marginal_capacity_payoff,sp2_plain_vs_marginal_ablation,none,distributed_smith_qr_marginal_payoff_rule,local_effective_capacity_marginal_scores,0,0,4,0,0,0,0,,0,0,,False,False,,supervised_or_static,6,4,0.65,45.0,0.28,0.45,True,inf,22.0,42.18390001915395,7.176899933256209,0.0,0.0,0.6575930549282042,0.6575930549282042,0.0,63.91290848599527,0.0,0.0,-15.978227121498817,287.1657626462527,122.74483723406898,122.74483723406898,1.0,0.0,0,1,33.26065282326887,17.859454305755055,201.570940196718,256.1512016457979,296.9741475667525,-40.82294592095457,False,0.13746296186195323,0.6386402991026727,0.25,0.6386402991026727,0.0,0.018952755825531464,2.0099206020200038,24,1.0,0.2362000523135066,0.0,2.0099206020200038,6,0,33.26065282326887,5.543442137211478,9.523486800322184,0
SP2_MC_marginal_payoff_ablation,light_mixed,light_mixed_v03,3100,oracle_reference,Oracle reference,model_based_oracle,centralized,reference,exact_capacity_reference_replay,centralized_oracle_reference,none,centralized_exact_reference_replay,centralized_all_robot_load_pairs,0,0,3,0,0,0,0,,0,0,,False,False,,supervised_or_static,6,4,0.65,45.0,0.28,0.45,True,inf,22.0,42.18390001915395,7.176899933256209,0.25,0.25,0.6386402991026727,0.6386402991026727,0.25,67.45058716357178,1.907854576797071,0.015752420178474804,-16.38568314669368,287.1657626462527,121.11501313328954,87.40554005526579,0.7216738684499354,0.26677608028175454,2,3,36.45222629240275,14.452085432486326,220.1350758481567,296.9741475667525,296.9741475667525,0.0,False,0.0,0.6386402991026727,0.25,0.6386402991026727,0.0,0.0,0.0,24,1.0,42.18390001915395,2.0099206020200038,2.0099206020200038,6,0,36.45222629240275,6.075371048733792,8.912787159095402,0
SP2_MC_marginal_payoff_ablation,light_mixed,light_mixed_v03,3100,capacity_oracle_reference,Pure capacity oracle reference,model_based_oracle,centralized,reference,exact_capacity_coverage_replay,centralized_capacity_ceiling_reference,none,centralized_exact_capacity_ceiling_replay,centralized_all_robot_load_pairs,0,0,2,0,0,0,0,,0,0,,False,False,,supervised_or_static,6,4,0.65,45.0,0.28,0.45,True,inf,22.0,42.18390001915395,7.176899933256209,0.25,0.25,0.6386402991026727,0.6386402991026727,0.25,67.45058716357178,1.907854576797071,0.015752420178474804,-16.38568314669368,287.1657626462527,121.11501313328954,87.40554005526579,0.7216738684499354,0.26677608028175454,2,3,36.45222629240275,14.452085432486326,220.1350758481567,296.9741475667525,296.9741475667525,0.0,False,0.0,0.6386402991026727,0.25,0.6386402991026727,0.0,0.0,0.0,24,1.0,7.176899933256209,2.0099206020200038,2.0099206020200038,6,0,36.45222629240275,6.075371048733792,8.912787159095402,0
SP2_MC_marginal_payoff_ablation,light_mixed,light_mixed_v04,3100,replicator_capacity_plain,Replicator capacity plain payoff,model_based,decentralized,baseline,population_game_plain_payoff,sp2_plain_vs_marginal_ablation,none,distributed_plain_capacity_payoff_rule,local_deficit_pressure_scores,0,0,4,0,0,0,0,,0,0,,False,False,,supervised_or_static,8,3,0.45,45.0,0.28,0.45,True,inf,22.0,7.416300009936094,6.148000014945865,0.6666666666666666,0.6666666666666666,0.9990608935203942,0.9990608935203942,0.6666666666666666,0.15657046001835795,0.12201167030648818,0.0007319752778728145,-0.011519596570623255,370.49510694720834,166.68823933653195,76.204131042421,0.4571656125575252,0.5424995083930039,0,3,78.29784922387084,22.81711775973989,463.7820620219428,323.8065271875652,339.68907909128495,-15.88255190371973,False,0.04675614519668322,1.0,1.0,1.0,0.0009391064796058224,-0.0009391064796058224,3.135286713331004,24,1.0,0.2541999565437436,4.811114426924162,7.9464011402551655,8,0,78.29784922387084,9.787231152983855,14.874947778013366,0
