_grid,cfg_a_ref,cfg_belief_err,cfg_cap_scale,cfg_corridor,cfg_fitness,cfg_planner,cfg_protocol,cfg_recertify,cfg_recruit,cfg_safety,corridor_double,cpu_s,curvature,energy_Wh,false_cert,makespan,min_sep_amr,min_sep_load,msgs,n_done,phi_oracle,recert_reject,revisions,seed,slip,success,t_end,tortuosity,wall_pen_max
protocolos,,,,,,,replicator,,,,0.0,271.16961849998916,nan,10.000666666694134,0,300.01999999979967,0.6705512600996455,6.808107838800523,960064,0,164.73394516928846,0,0,6,0,False,300.01999999979967,nan,0.0
protocolos,,,,,,,replicator,,,,0.0,270.1546903999988,nan,10.000666666694134,0,300.01999999979967,0.7925032041397397,12.227505692514619,960064,0,162.40829282647059,0,0,18,0,False,300.01999999979967,nan,0.0
aptitud,,,,,vector,,smith,,,,0.0,189.527098999999,3.006936797512,8.397650229007668,0,159.57999999992737,-0.34813273960893976,0.5668977823741637,846713,2,159.08794149024982,0,6,0,12284,True,159.59999999992735,1.807603914340065,0.11282750451641732
aptitud,,,,,vector,,smith,,,,0.0,335.04893930000253,4.305635235081567,16.322680357023664,0,239.73999999985446,-0.05047479610488456,-0.02016514338835762,1296212,2,162.84306823519117,0,6,12,37530,True,239.75999999985444,2.988812118544452,0.07553754937500662
aptitud,,,,,vector,,smith,,,,0.0,279.95214660000056,2.9322825816071845,9.568732084437539,0,182.67999999990636,-0.08698147200268552,-0.08260356679254066,1083551,2,164.5402290768433,0,6,24,17467,True,182.69999999990634,2.1978328809641487,0.06984206197610465
aptitud,,,,,scalar,,smith,,,,0.0,254.69572319998406,3.7244972652622943,9.841079635487908,0,174.77999999991354,-0.22376377908472803,-0.05759982830807164,1227476,2,136.73394516928846,0,6,6,16050,True,174.79999999991352,2.336435860159305,0.09527155385451813
aptitud,,,,,scalar,,smith,,,,0.0,385.51188519998686,3.9579264100257925,13.587844764693317,0,124.75999999995902,-0.11841564446030844,3.8478612703089556,1065474,1,134.40829282647059,0,10,18,15445,False,300.01999999979967,2.1022864808976567,0.14246412854918744
planificador,,,,,,waypoint,smith,,,,0.0,280.01708169997437,3.031471800257725,15.116857835142923,0,144.27999999994128,-0.10316872012693956,3.2130322768175126,1050766,1,159.08794149024982,0,21,0,19057,False,300.01999999979967,1.3821362604522835,0.1871788625136377
planificador,,,,,,waypoint,smith,,,,0.0,98.38470860000234,3.0120107264942098,6.711522323891721,0,103.25999999997858,-0.3327295702439915,-0.12809593312405543,539980,2,162.84306823519117,0,6,12,12333,True,103.27999999997856,1.5562151693559854,0.13016656674431804
planificador,,,,,,waypoint,smith,,,,0.0,111.2776021999889,3.1167422252527697,6.463169473174097,0,113.31999999996943,-0.03217896562423175,-0.12133804394681036,572060,2,164.5402290768433,0,6,24,11177,True,113.33999999996941,1.655402332977486,0.05232259061526001
planificador,,,,,,game,smith,,,,0.0,222.19867199996952,3.7244972652622943,9.841079635487908,0,174.77999999991354,-0.22376377908472803,-0.05759982830807164,1227476,2,164.73394516928846,0,6,6,16050,True,174.79999999991352,2.336435860159305,0.09527155385451813
planificador,,,,,,game,smith,,,,0.0,315.3776353999856,3.9579264100257925,13.587844764693317,0,124.75999999995902,-0.11841564446030844,3.8478612703089556,1065474,1,162.40829282647059,0,10,18,15445,False,300.01999999979967,2.1022864808976567,0.14246412854918744
pasillo,,,,lease,,,smith,,,,0.0,171.99227629997768,3.006936797512,8.397650229007668,0,159.57999999992737,-0.34813273960893976,0.5668977823741637,846713,2,159.08794149024982,0,6,0,12284,True,159.59999999992735,1.807603914340065,0.11282750451641732
pasillo,,,,lease,,,smith,,,,0.0,267.3784738999675,4.305635235081567,16.322680357023664,0,239.73999999985446,-0.05047479610488456,-0.02016514338835762,1296212,2,162.84306823519117,0,6,12,37530,True,239.75999999985444,2.988812118544452,0.07553754937500662
pasillo,,,,price,,,smith,,,,8.8399999999999,228.59131809999235,4.592032069991129,13.525743323887538,0,206.99999999988424,0.03414610707022747,-0.03221208571482137,1368451,2,164.39158327703177,0,6,4,21406,True,207.01999999988422,3.309518217443495,0.14379856639965283
pasillo,,,,price,,,smith,,,,0.0,343.8778624999686,2.4617768671665634,15.22185390097233,0,82.31999999999762,-0.23956235446362595,3.7677449172786854,1304219,1,164.27208058168665,0,18,16,100157,False,300.01999999979967,1.2431891359063283,0.14818129397431318
seguridad,,,,,,,smith,,,nested,0.0,333.56753030000255,3.203074719618768,14.056770891225757,0,132.89999999995163,-0.16081896587690786,1.902237308085601,1658246,1,164.82799323822968,0,18,8,23372,False,300.01999999979967,2.8151695886504524,0.36619259687187844
seguridad,,,,,,,smith,,,coalition,0.0,157.59925639996072,3.006936797512,8.397650229007668,0,159.57999999992737,-0.34813273960893976,0.5668977823741637,846713,2,159.08794149024982,0,6,0,12284,True,159.59999999992735,1.807603914340065,0.11282750451641732
seguridad,,,,,,,smith,,,coalition,0.0,238.631860399968,4.305635235081567,16.322680357023664,0,239.73999999985446,-0.05047479610488456,-0.02016514338835762,1296212,2,162.84306823519117,0,6,12,37530,True,239.75999999985444,2.988812118544452,0.07553754937500662
seguridad,,,,,,,smith,,,none,0.0,140.94294839998474,3.5286824415513705,8.480619989087442,0,142.29999999994308,-0.1410901587020249,0.3259248519099449,950931,2,164.39158327703177,0,6,4,15659,True,142.31999999994306,2.3291695277820565,0.09955411747308851
seguridad,,,,,,,smith,,,none,0.0,300.9702454000362,2.4617768671665634,15.22185390097233,0,82.31999999999762,-0.23956235446362595,3.7677449172786854,1304222,1,164.27208058168665,0,18,16,100157,False,300.01999999979967,1.2431891359063283,0.14818129397431318
reclutamiento,,,,,,,smith,,atomic,,0.0,311.1278474999708,3.203074719618768,14.056770891225757,0,132.89999999995163,-0.16081896587690786,1.902237308085601,1658246,1,164.82799323822968,0,18,8,23372,False,300.01999999979967,2.8151695886504524,0.36619259687187844
reclutamiento,,,,,,,smith,,gne_pd,,0.0,251.8461215000134,3.4455777096043962,14.431267681189171,0,271.77999999982535,-0.11802881546170663,-0.03479053166445034,1353123,2,159.08794149024982,0,2,0,21191,True,271.79999999982533,2.9190294334907976,0.07486879948812958
reclutamiento,,,,,,,smith,,gne_pd,,0.0,272.9749800999998,4.370812883111159,18.314034973809648,0,279.7199999998181,-0.06701486555143901,-0.10332418519318054,1545693,2,162.84306823519117,0,3,12,25451,True,279.7399999998181,3.2536739268433226,0.0
hiperjuego,,0.0,,,,,smith,True,,,0.0,138.86324749997584,3.5286824415513705,8.480619989087442,0,142.29999999994308,-0.1410901587020249,0.3259248519099449,950931,2,164.39158327703177,0,6,4,15659,True,142.31999999994306,2.3291695277820565,0.09955411747308851
hiperjuego,,0.0,,,,,smith,True,,,0.0,304.3266958000022,2.4617768671665634,15.22185390097233,0,82.31999999999762,-0.23956235446362595,3.7677449172786854,1304222,1,164.27208058168665,0,18,16,100157,False,300.01999999979967,1.2431891359063283,0.14818129397431318
hiperjuego,,0.0,,,,,smith,False,,,0.0,314.4350210999837,3.203074719618768,14.056770891225757,0,132.89999999995163,-0.16081896587690786,1.902237308085601,1658246,1,164.82799323822968,0,18,8,23372,False,300.01999999979967,2.8151695886504524,0.36619259687187844
hiperjuego,,0.35,,,,,smith,True,,,0.0,151.06626900000265,3.006936797512,8.397650229007668,0,159.57999999992737,-0.34813273960893976,0.5668977823741637,846713,2,159.08794149024982,0,6,0,12284,True,159.59999999992735,1.807603914340065,0.11282750451641732
hiperjuego,,0.35,,,,,smith,True,,,0.0,235.35196589998668,4.305635235081567,16.322680357023664,0,239.73999999985446,-0.05047479610488456,-0.02016514338835762,1296212,2,162.84306823519117,0,6,12,37530,True,239.75999999985444,2.988812118544452,0.07553754937500662
hiperjuego,,0.35,,,,,smith,False,,,0.0,138.5071345999604,3.5286824415513705,8.480619989087442,0,142.29999999994308,-0.1410901587020249,0.3259248519099449,950931,2,164.39158327703177,0,6,4,15659,True,142.31999999994306,2.3291695277820565,0.09955411747308851
hiperjuego,,0.35,,,,,smith,False,,,0.0,301.5911919999635,2.4617768671665634,15.22185390097233,0,82.31999999999762,-0.23956235446362595,3.7677449172786854,1304222,1,164.27208058168665,0,18,16,100157,False,300.01999999979967,1.2431891359063283,0.14818129397431318
hiperjuego2,1.0,0.0,0.4,,,,smith,True,,,0.0,270.6821368000237,2.1838074138010044,12.593783352919473,0,74.02000000000517,-0.16081896587690786,2.300262252331514,1290067,1,138.9155815521939,0,18,8,17379,False,300.01999999979967,1.1592251363080486,0.38802046149524516
hiperjuego2,1.0,0.0,0.4,,,,smith,False,,,0.0,86.22688080003718,2.3382726821454876,5.308898968768444,0,101.7999999999799,-0.439376689708022,0.03228915444985869,591491,2,136.9785626347685,0,6,0,4196,True,101.81999999997988,1.3104228916084462,0.10927658019753078
hiperjuego2,1.0,0.0,0.4,,,,smith,False,,,0.0,90.99925110000186,2.6704700883866073,6.726396887990118,0,122.41999999996115,-0.23843703289312262,0.37529797340314985,649215,2,142.795613410915,0,6,12,10356,True,122.43999999996113,1.4852431934910642,0.058691964936807395
hiperjuego2,1.0,0.35,0.4,,,,smith,True,,,0.0,58.874387399991974,2.2505175701669757,4.896027470220762,0,103.39999999997845,-0.36302008036618894,0.733461465732189,633287,2,144.52848647328705,0,6,4,5345,True,103.41999999997843,1.273122745331492,0.0158396534967693
hiperjuego2,1.0,0.35,0.4,,,,smith,True,,,0.0,161.41617829998722,1.400346029848868,15.368703169864427,0,81.65999999999822,-0.11335101905505313,3.743205397484963,1253352,1,142.71025194332114,0,18,16,160269,False,300.01999999979967,1.2167026749259653,0.14818129397431318
hiperjuego2,1.0,0.35,0.4,,,,smith,False,,,0.0,149.72982569999294,2.1838074138010044,12.77417308480422,0,74.02000000000517,-0.16081896587690786,2.300262252331514,1298988,1,138.9155815521939,0,18,8,17657,False,300.01999999979967,1.1592251363080486,0.38802046149524516
