_grid,cfg_a_ref,cfg_belief_err,cfg_cap_scale,cfg_corridor,cfg_fitness,cfg_planner,cfg_protocol,cfg_recertify,cfg_recruit,cfg_safety,corridor_double,cpu_s,curvature,energy_Wh,false_cert,makespan,min_sep_amr,min_sep_load,msgs,n_done,phi_oracle,recert_reject,revisions,seed,slip,success,t_end,tortuosity,wall_pen_max
pasillo,,,,price,,,smith,,,,0.0,151.81622839998454,3.631121152689026,8.402814087234553,0,131.09999999995327,-0.20579015581734872,0.06488780022876739,814711,2,164.1693678202221,0,6,7,10549,True,131.11999999995325,2.001088467846839,0.07769222963349165
pasillo,,,,price,,,smith,,,,0.0,182.3891703999834,4.003189859646641,9.94890237848719,0,160.35999999992666,-0.04372337520857367,0.5982936611720682,941342,2,164.03314879530987,0,6,19,22611,True,160.37999999992664,2.5575961806004557,0.05565447134331608
seguridad,,,,,,,smith,,,nested,0.0,309.21419369999785,3.7430335349227146,17.854256519280646,0,182.03999999990694,-0.0863949032146678,-0.019901143487409456,1690799,1,162.62033852338874,0,9,11,33807,False,300.01999999979967,3.634893591873095,0.15265958170409533
seguridad,,,,,,,smith,,,coalition,0.0,283.1586110999924,4.040822414193218,15.96849638352311,0,120.5999999999628,-0.1920354257383266,0.5929159532741544,1474359,1,164.99191714740508,0,6,3,18662,False,300.01999999979967,2.4173260810209243,0.010806230267290218
seguridad,,,,,,,smith,,,coalition,0.0,153.42442569998093,4.368940603707434,9.179756685246735,0,153.07999999993328,-0.11055787638684106,-0.038166016480450704,954829,2,164.04594460792066,0,6,15,19992,True,153.09999999993326,2.2091377508449996,0.04132862435071516
seguridad,,,,,,,smith,,,none,0.0,179.80625429999782,4.322122732166215,10.505442942701976,0,176.53999999991194,-0.06582875931013943,0.40675738802752015,1117093,2,164.1693678202221,0,6,7,10554,True,176.55999999991192,2.1954514599151613,0.02206964746028639
seguridad,,,,,,,smith,,,none,0.0,164.85412560001714,3.324432433733766,10.21920715909646,0,172.43999999991567,-0.018497870891486634,1.2884551273982225,932118,2,164.03314879530987,0,6,19,20997,True,172.45999999991565,2.617808740857497,0.09358910898240502
reclutamiento,,,,,,,smith,,atomic,,0.0,283.7529586000019,3.7430335349227146,17.854256519280646,0,182.03999999990694,-0.0863949032146678,-0.019901143487409456,1690799,1,162.62033852338874,0,9,11,33807,False,300.01999999979967,3.634893591873095,0.15265958170409533
reclutamiento,,,,,,,smith,,gne_pd,,0.0,156.14075860002777,2.6380367823190056,8.866371557343353,0,165.73999999992176,0.022634793056751368,0.025012488073786088,1026031,2,164.99191714740508,0,3,3,13717,True,165.75999999992175,2.206609256361905,0.045889500010423134
reclutamiento,,,,,,,smith,,gne_pd,,0.0,165.92439430003287,4.220145898330273,10.318338263723554,0,169.13999999991867,-0.07875892461112427,-0.06239399360782727,1051636,2,164.04594460792066,0,0,15,19712,True,169.15999999991865,2.628276333381982,0.0
hiperjuego,,0.0,,,,,smith,True,,,0.0,177.94130130001577,4.322122732166215,10.505442942701976,0,176.53999999991194,-0.06582875931013943,0.40675738802752015,1117093,2,164.1693678202221,0,6,7,10554,True,176.55999999991192,2.1954514599151613,0.02206964746028639
hiperjuego,,0.0,,,,,smith,True,,,0.0,164.0524019000004,3.324432433733766,10.21920715909646,0,172.43999999991567,-0.018497870891486634,1.2884551273982225,932118,2,164.03314879530987,0,6,19,20997,True,172.45999999991565,2.617808740857497,0.09358910898240502
hiperjuego,,0.0,,,,,smith,False,,,0.0,286.2457592000137,3.7430335349227146,17.854256519280646,0,182.03999999990694,-0.0863949032146678,-0.019901143487409456,1690799,1,162.62033852338874,0,9,11,33807,False,300.01999999979967,3.634893591873095,0.15265958170409533
hiperjuego,,0.35,,,,,smith,True,,,0.0,270.99172789999284,4.040822414193218,15.96849638352311,0,120.5999999999628,-0.1920354257383266,0.5929159532741544,1474359,1,164.99191714740508,0,6,3,18662,False,300.01999999979967,2.4173260810209243,0.010806230267290218
hiperjuego,,0.35,,,,,smith,True,,,0.0,152.9202422000235,4.368940603707434,9.179756685246735,0,153.07999999993328,-0.11055787638684106,-0.038166016480450704,954829,2,164.04594460792066,0,6,15,19992,True,153.09999999993326,2.2091377508449996,0.04132862435071516
hiperjuego,,0.35,,,,,smith,False,,,0.0,178.53025919996435,4.322122732166215,10.505442942701976,0,176.53999999991194,-0.06582875931013943,0.40675738802752015,1117093,2,164.1693678202221,0,6,7,10554,True,176.55999999991192,2.1954514599151613,0.02206964746028639
hiperjuego,,0.35,,,,,smith,False,,,0.0,165.16448249999667,3.324432433733766,10.21920715909646,0,172.43999999991567,-0.018497870891486634,1.2884551273982225,932118,2,164.03314879530987,0,6,19,20997,True,172.45999999991565,2.617808740857497,0.09358910898240502
hiperjuego2,1.0,0.0,0.4,,,,smith,True,,,0.0,150.93322180001996,1.928234768527913,7.456711245003893,0,160.81999999992624,-0.2414206974364994,1.4393671109523918,808925,2,140.0304071821672,0,9,11,4481,True,160.83999999992622,1.2785153723765554,0.0
hiperjuego2,1.0,0.0,0.4,,,,smith,False,,,0.0,116.54430549999233,2.2201687348332504,6.080942527638141,0,121.29999999996217,-0.10241381401473182,1.0616734881225716,640849,2,142.31005653292146,0,6,3,5361,True,121.31999999996215,1.3378903225302983,0.0
hiperjuego2,1.0,0.0,0.4,,,,smith,False,,,0.0,129.49781600001734,2.7334569902746972,6.632983811311241,0,128.11999999995598,-0.11055787638684106,-0.1279541294390274,816397,2,140.23240821238278,0,6,15,10514,True,128.13999999995596,1.8863764491739337,0.12670077090060095
hiperjuego2,1.0,0.35,0.4,,,,smith,True,,,0.0,106.65295299998252,1.870651609270082,5.454864063147578,0,107.33999999997486,-0.08798250696523557,0.07790748655851054,629713,2,143.90361150183642,0,6,7,2347,True,107.35999999997485,1.3670344137160257,0.10713728229562669
hiperjuego2,1.0,0.35,0.4,,,,smith,True,,,0.0,157.32613090000814,2.429877205354687,8.41561572032359,0,166.87999999992073,-0.013213219990668212,0.8331363382163666,917352,2,145.13072837261936,0,6,19,10143,True,166.8999999999207,2.2090288534861164,0.07080519754994086
hiperjuego2,1.0,0.35,0.4,,,,smith,False,,,0.0,141.659965800005,1.928234768527913,7.456711245003893,0,160.81999999992624,-0.2414206974364994,1.4393671109523918,808925,2,140.0304071821672,0,9,11,4481,True,160.83999999992622,1.2785153723765554,0.0
