_grid,cfg_a_ref,cfg_belief_err,cfg_cap_scale,cfg_corridor,cfg_fitness,cfg_planner,cfg_protocol,cfg_recertify,cfg_recruit,cfg_safety,corridor_double,cpu_s,curvature,energy_Wh,false_cert,makespan,min_sep_amr,min_sep_load,msgs,n_done,phi_oracle,recert_reject,revisions,seed,slip,success,t_end,tortuosity,wall_pen_max
protocolos,,,,,,,replicator,,,,0.0,244.80433620000258,nan,10.000666666694134,0,300.01999999979967,1.9072821183383213,10.857569160705943,900060,0,164.30284052668833,0,0,1,0,False,300.01999999979967,nan,0.0
protocolos,,,,,,,replicator,,,,0.0,242.768047199992,nan,10.000666666694134,0,300.01999999979967,1.0390184495790646,12.95468320818685,1020068,0,161.40556095143774,0,0,13,0,False,300.01999999979967,nan,0.0
protocolos,,,,,,,replicator,,,,0.0,283.5007826000219,nan,10.000666666694134,0,300.01999999979967,0.895366781059388,8.278777943496305,840056,0,163.11594441134687,0,0,25,0,False,300.01999999979967,nan,0.0
aptitud,,,,,vector,,smith,,,,0.0,237.71522110002115,4.322122732166215,10.505442942701976,0,176.53999999991194,-0.06582875931013943,0.40675738802752015,1117093,2,164.1693678202221,0,6,7,10554,True,176.55999999991192,2.1954514599151613,0.02206964746028639
aptitud,,,,,vector,,smith,,,,0.0,211.02390560001368,3.324432433733766,10.21920715909646,0,172.43999999991567,-0.018497870891486634,1.2884551273982225,932118,2,164.03314879530987,0,6,19,20997,True,172.45999999991565,2.617808740857497,0.09358910898240502
aptitud,,,,,scalar,,smith,,,,0.0,354.6537978000124,3.8924473597805846,14.073305329073055,0,262.65999999983364,-0.07195064628054224,-0.05885759797171186,1485093,2,136.30284052668833,0,9,1,22923,True,262.6799999998336,3.1644580043681403,0.11366802741328136
aptitud,,,,,scalar,,smith,,,,0.0,330.52148809999926,4.19814254297122,12.820325169129902,0,232.07999999986143,-0.11151095245190301,2.2947870940356374,1215864,2,133.40556095143774,0,9,13,19728,True,232.0999999998614,1.9483282629992222,0.09348166153947401
aptitud,,,,,scalar,,smith,,,,0.0,250.91222030000063,3.828251793417603,10.820954296122018,0,172.1799999999159,-0.2981747592304269,-0.0874683681847177,861553,2,135.11594441134687,0,6,25,28364,True,172.1999999999159,2.426264685391731,0.11897913987611208
planificador,,,,,,waypoint,smith,,,,0.0,275.2108218999929,nan,15.217883967705939,0,300.01999999979967,-0.2505508620511791,3.538681997731514,1370526,0,164.1693678202221,0,30,7,28378,False,300.01999999979967,nan,0.1498843394339726
planificador,,,,,,waypoint,smith,,,,9.079999999999895,127.19693049998023,4.104940873630881,9.514131107413856,0,134.51999999995016,-0.02200998548525762,0.17531944890778117,803072,2,164.03314879530987,0,6,19,28187,True,134.53999999995014,2.555125024227376,0.10157963208299409
planificador,,,,,,game,smith,,,,0.0,336.5054997999687,3.8924473597805846,14.073305329073055,0,262.65999999983364,-0.07195064628054224,-0.05885759797171186,1485093,2,164.30284052668833,0,9,1,22923,True,262.6799999998336,3.1644580043681403,0.11366802741328136
planificador,,,,,,game,smith,,,,0.0,264.3335367999971,4.19814254297122,12.820325169129902,0,232.07999999986143,-0.11151095245190301,2.2947870940356374,1215864,2,161.40556095143774,0,9,13,19728,True,232.0999999998614,1.9483282629992222,0.09348166153947401
planificador,,,,,,game,smith,,,,0.0,199.03550880000694,3.828251793417603,10.820954296122018,0,172.1799999999159,-0.2981747592304269,-0.0874683681847177,861553,2,163.11594441134687,0,6,25,28364,True,172.1999999999159,2.426264685391731,0.11897913987611208
pasillo,,,,lease,,,smith,,,,0.0,203.794087999966,4.322122732166215,10.505442942701976,0,176.53999999991194,-0.06582875931013943,0.40675738802752015,1117093,2,164.1693678202221,0,6,7,10554,True,176.55999999991192,2.1954514599151613,0.02206964746028639
pasillo,,,,lease,,,smith,,,,0.0,189.91503490001196,3.324432433733766,10.21920715909646,0,172.43999999991567,-0.018497870891486634,1.2884551273982225,932118,2,164.03314879530987,0,6,19,20997,True,172.45999999991565,2.617808740857497,0.09358910898240502
pasillo,,,,price,,,smith,,,,0.0,217.69858139997814,3.569653306626943,11.026898602174258,0,198.39999999989206,-0.0863949032146678,-0.04647806297967705,1126141,2,162.62033852338874,0,9,11,14112,True,198.41999999989204,2.054326803243521,0.08117244242740262
seguridad,,,,,,,smith,,,nested,0.0,303.9795469000237,4.040822414193218,15.96849638352311,0,120.5999999999628,-0.1920354257383266,0.5929159532741544,1474359,1,164.99191714740508,0,6,3,18662,False,300.01999999979967,2.4173260810209243,0.010806230267290218
seguridad,,,,,,,smith,,,nested,0.0,175.02606440003728,4.368940603707434,9.179756685246735,0,153.07999999993328,-0.11055787638684106,-0.038166016480450704,954829,2,164.04594460792066,0,6,15,19992,True,153.09999999993326,2.2091377508449996,0.04132862435071516
seguridad,,,,,,,smith,,,coalition,0.0,189.82024800003273,4.322122732166215,10.505442942701976,0,176.53999999991194,-0.06582875931013943,0.40675738802752015,1117093,2,164.1693678202221,0,6,7,10554,True,176.55999999991192,2.1954514599151613,0.02206964746028639
seguridad,,,,,,,smith,,,coalition,0.0,177.72741039999528,3.324432433733766,10.21920715909646,0,172.43999999991567,-0.018497870891486634,1.2884551273982225,932118,2,164.03314879530987,0,6,19,20997,True,172.45999999991565,2.617808740857497,0.09358910898240502
seguridad,,,,,,,smith,,,none,0.0,288.4286144999787,3.7430335349227146,17.854256519280646,0,182.03999999990694,-0.0863949032146678,-0.019901143487409456,1690799,1,162.62033852338874,0,9,11,33807,False,300.01999999979967,3.634893591873095,0.15265958170409533
reclutamiento,,,,,,,smith,,atomic,,0.0,277.30551629996626,4.040822414193218,15.96849638352311,0,120.5999999999628,-0.1920354257383266,0.5929159532741544,1474359,1,164.99191714740508,0,6,3,18662,False,300.01999999979967,2.4173260810209243,0.010806230267290218
reclutamiento,,,,,,,smith,,atomic,,0.0,149.45319839997683,4.368940603707434,9.179756685246735,0,153.07999999993328,-0.11055787638684106,-0.038166016480450704,954829,2,164.04594460792066,0,6,15,19992,True,153.09999999993326,2.2091377508449996,0.04132862435071516
reclutamiento,,,,,,,smith,,gne_pd,,0.0,146.26888490002602,3.19310820847217,8.17942240281875,0,146.29999999993944,-0.4376417656771957,-0.053310285905526555,947454,2,164.1693678202221,0,3,7,11118,True,146.31999999993943,1.8038236837308044,0.0
reclutamiento,,,,,,,smith,,gne_pd,,0.0,184.28201510000508,2.486182743223544,10.88716530973547,0,202.5199999998883,-0.024468872622457838,0.10662877622015365,1081777,2,164.03314879530987,0,0,19,22651,True,202.5399999998883,2.8839185577435593,0.16495118740683445
hiperjuego,,0.0,,,,,smith,True,,,0.0,284.24323539994657,3.7430335349227146,17.854256519280646,0,182.03999999990694,-0.0863949032146678,-0.019901143487409456,1690799,1,162.62033852338874,0,9,11,33807,False,300.01999999979967,3.634893591873095,0.15265958170409533
hiperjuego,,0.0,,,,,smith,False,,,0.0,271.6558400999638,4.040822414193218,15.96849638352311,0,120.5999999999628,-0.1920354257383266,0.5929159532741544,1474359,1,164.99191714740508,0,6,3,18662,False,300.01999999979967,2.4173260810209243,0.010806230267290218
hiperjuego,,0.0,,,,,smith,False,,,0.0,150.66983850003453,4.368940603707434,9.179756685246735,0,153.07999999993328,-0.11055787638684106,-0.038166016480450704,954829,2,164.04594460792066,0,6,15,19992,True,153.09999999993326,2.2091377508449996,0.04132862435071516
hiperjuego,,0.35,,,,,smith,True,,,0.0,180.32298629998695,4.322122732166215,10.505442942701976,0,176.53999999991194,-0.06582875931013943,0.40675738802752015,1117093,2,164.1693678202221,0,6,7,10554,True,176.55999999991192,2.1954514599151613,0.02206964746028639
hiperjuego,,0.35,,,,,smith,True,,,0.0,163.93567740003346,3.324432433733766,10.21920715909646,0,172.43999999991567,-0.018497870891486634,1.2884551273982225,932118,2,164.03314879530987,0,6,19,20997,True,172.45999999991565,2.617808740857497,0.09358910898240502
hiperjuego,,0.35,,,,,smith,False,,,0.0,288.8130266999942,3.7430335349227146,17.854256519280646,0,182.03999999990694,-0.0863949032146678,-0.019901143487409456,1690799,1,162.62033852338874,0,9,11,33807,False,300.01999999979967,3.634893591873095,0.15265958170409533
hiperjuego2,1.0,0.0,0.4,,,,smith,True,,,0.0,118.02263840002706,2.2201687348332504,6.080942527638141,0,121.29999999996217,-0.10241381401473182,1.0616734881225716,640849,2,142.31005653292146,0,6,3,5361,True,121.31999999996215,1.3378903225302983,0.0
hiperjuego2,1.0,0.0,0.4,,,,smith,True,,,0.0,129.35192350001307,2.7334569902746972,6.632983811311241,0,128.11999999995598,-0.11055787638684106,-0.1279541294390274,816397,2,140.23240821238278,0,6,15,10514,True,128.13999999995596,1.8863764491739337,0.12670077090060095
hiperjuego2,1.0,0.0,0.4,,,,smith,False,,,0.0,107.84845689998474,1.870651609270082,5.454864063147578,0,107.33999999997486,-0.08798250696523557,0.07790748655851054,629713,2,143.90361150183642,0,6,7,2347,True,107.35999999997485,1.3670344137160257,0.10713728229562669
hiperjuego2,1.0,0.0,0.4,,,,smith,False,,,0.0,158.69556080002803,2.429877205354687,8.41561572032359,0,166.87999999992073,-0.013213219990668212,0.8331363382163666,917352,2,145.13072837261936,0,6,19,10143,True,166.8999999999207,2.2090288534861164,0.07080519754994086
hiperjuego2,1.0,0.35,0.4,,,,smith,True,,,0.0,149.04284780001035,1.928234768527913,7.456711245003893,0,160.81999999992624,-0.2414206974364994,1.4393671109523918,808925,2,140.0304071821672,0,9,11,4481,True,160.83999999992622,1.2785153723765554,0.0
hiperjuego2,1.0,0.35,0.4,,,,smith,False,,,0.0,117.88083829998504,2.2201687348332504,6.080942527638141,0,121.29999999996217,-0.10241381401473182,1.0616734881225716,640849,2,142.31005653292146,0,6,3,5361,True,121.31999999996215,1.3378903225302983,0.0
hiperjuego2,1.0,0.35,0.4,,,,smith,False,,,0.0,129.18574680003803,2.7334569902746972,6.632983811311241,1,128.11999999995598,-0.11055787638684106,-0.1279541294390274,816397,2,140.23240821238278,0,6,15,10514,True,128.13999999995596,1.8863764491739337,0.12670077090060095
