_grid,cfg_a_ref,cfg_belief_err,cfg_cap_scale,cfg_corridor,cfg_fitness,cfg_planner,cfg_protocol,cfg_recertify,cfg_recruit,cfg_safety,corridor_double,cpu_s,curvature,energy_Wh,false_cert,makespan,min_sep_amr,min_sep_load,msgs,n_done,phi_oracle,recert_reject,revisions,seed,slip,success,t_end,tortuosity,wall_pen_max
reclutamiento,,,,,,,smith,,gne_pd,,0.0,292.8208114000154,4.237112991619249,15.20456747635111,0,156.0399999999306,-0.14297964072116465,4.134048562239463,1636491,1,164.30284052668833,0,14,1,22595,False,300.01999999979967,1.8445242346582178,0.14936731010594295
reclutamiento,,,,,,,smith,,gne_pd,,0.0,206.87517640000442,3.956340784027344,12.53277673289714,0,215.1799999998768,-0.10515941567691456,1.3533527026905947,1232882,2,161.40556095143774,0,1,13,20032,True,215.19999999987678,2.5457364860197376,0.07812897044592937
hiperjuego,,0.0,,,,,smith,True,,,0.0,153.76904889999423,3.8974915922266806,10.61258561006832,0,158.9999999999279,-0.15511289552010687,0.211994701873099,847900,2,162.53916119675563,0,6,5,13217,True,159.01999999992788,2.0231771483802423,0.07794662180286238
hiperjuego,,0.0,,,,,smith,True,,,0.0,196.87441390001914,3.092761259522116,11.315638982522714,0,215.1799999998768,-0.10330100722583446,0.1787108168658147,1312510,2,164.95158979780044,0,6,17,17915,True,215.19999999987678,2.6472522164877894,0.08033215332357013
hiperjuego,,0.0,,,,,smith,False,,,0.36000000000000004,282.29468190000625,4.329697639053136,18.19094609499221,0,162.97999999992427,-0.07313036700272968,-0.10931391821557668,1896977,1,162.6988266292967,0,9,9,43816,False,300.01999999979967,4.507725699823375,0.09832977731462822
hiperjuego,,0.35,,,,,smith,True,,,0.0,243.99041270004818,3.8924473597805846,14.073305329073055,0,262.65999999983364,-0.07195064628054224,-0.05885759797171186,1485093,2,164.30284052668833,0,9,1,22923,True,262.6799999998336,3.1644580043681403,0.11366802741328136
hiperjuego,,0.35,,,,,smith,True,,,0.0,214.62627210002393,4.19814254297122,12.820325169129902,0,232.07999999986143,-0.11151095245190301,2.2947870940356374,1215864,2,161.40556095143774,0,9,13,19728,True,232.0999999998614,1.9483282629992222,0.09348166153947401
hiperjuego,,0.35,,,,,smith,False,,,0.0,152.53864369995426,3.8974915922266806,10.61258561006832,0,158.9999999999279,-0.15511289552010687,0.211994701873099,847900,2,162.53916119675563,0,6,5,13217,True,159.01999999992788,2.0231771483802423,0.07794662180286238
hiperjuego,,0.35,,,,,smith,False,,,0.0,197.27235409995774,3.092761259522116,11.315638982522714,0,215.1799999998768,-0.10330100722583446,0.1787108168658147,1312510,2,164.95158979780044,0,6,17,17915,True,215.19999999987678,2.6472522164877894,0.08033215332357013
hiperjuego2,1.0,0.0,0.4,,,,smith,True,,,0.0,254.63717290002387,2.3050888523899036,12.470333135774801,0,91.31999999998943,-0.17898703648652964,0.9706020231074826,1624893,1,141.83906022160315,0,18,9,6507,False,300.01999999979967,1.3751715645208111,0.14826466571247077
hiperjuego2,1.0,0.0,0.4,,,,smith,False,,,0.0,140.7959816000075,2.087240424847209,7.2103081707230965,0,151.2999999999349,-0.026074707467917235,-0.020815947976857707,803294,2,142.6834827495684,0,6,1,6238,True,151.31999999993488,1.840630631018009,0.05285130489087386
hiperjuego2,1.0,0.0,0.4,,,,smith,False,,,0.0,158.2139029999962,3.5589553060212458,8.339824435994682,0,159.71999999992724,-0.11151095245190301,0.7232775180476095,1044251,2,138.4202647611256,0,6,13,10574,True,159.73999999992722,1.74606641317942,0.06346718754592295
hiperjuego2,1.0,0.35,0.4,,,,smith,True,,,0.0,154.17646700004116,2.295110692904127,8.114693848509468,0,162.33999999992486,-0.15511289552010687,0.0063564715600197275,805208,2,140.81513709594884,0,6,5,10362,True,162.35999999992484,1.9510471644940635,0.04221912641186698
hiperjuego2,1.0,0.35,0.4,,,,smith,True,,,0.0,92.93951699999161,1.9021349107799383,4.674385171979809,0,97.87999999998347,-0.030550108124454245,0.46266243241578664,480415,2,141.66938699856024,0,6,17,2512,True,97.89999999998345,1.1686266273097556,0.0
hiperjuego2,1.0,0.35,0.4,,,,smith,False,,,0.0,223.31374740001047,2.3050888523899036,12.470333135774801,0,91.31999999998943,-0.17898703648652964,0.9706020231074826,1624893,1,141.83906022160315,0,18,9,6507,False,300.01999999979967,1.3751715645208111,0.14826466571247077
