scenario_generator,method,method_label,rank,active_control_messages_mean,assigned_robots_mean,attempted_messages_mean,base_connected_time_ratio_mean,coalition_connected_time_ratio_mean,collision_rate_mean,communication_outage_count_mean,completion_time_s_mean,control_packet_ratio_mean,delay_violation_rate_mean,delivered_messages_mean,direct_clique_time_ratio_mean,disconnected_time_ratio_mean,energy_proxy_wh_mean,final_orientation_error_deg_mean,final_position_error_m_mean,formation_broken_rate_mean,formation_integrity_rate_mean,idle_robots_mean,longest_outage_s_mean,mean_active_link_count_mean,mean_algebraic_connectivity_mean,mean_component_count_mean,mean_largest_component_ratio_mean,mean_link_delay_s_mean,mean_outage_duration_s_mean,method_communication_dependency,method_communication_pattern,method_comparison_group,method_execution_model,method_family,method_ownership,method_scope,method_trainable_parameters,method_training_type,method_tuned_parameters,method_uses_decoder,method_uses_neural_policy,method_variant,min_load_clearance_m_mean,min_mobile_group_clearance_m_mean,min_obstacle_clearance_m_mean,mobile_group_detection_rate_mean,n,network_quality_score_mean,network_severity_mean,obstacle_detection_rate_mean,optimality_gap_vs_reference_mean,packet_delivery_ratio_mean,pickup_success_mean,ranking_rule,relay_success_rate_mean,runtime_ms_mean,score_value_mean,selected_task_load_mean,sensor_coverage_rate_mean,target_reached_mean,temporal_coalition_connected_rate_mean,transport_network_score_mean,transport_success_mean,travel_distance_m_mean
multi_group_obstacle_crossing,ours_connectivity_wrench_game,Ours connectivity-aware wrench game,1,5702.85,4.0,7049.6,0.6548936170212766,0.7025531914893616,0.0,14.05,42.0,0.6730385419171145,0.21733493222124217,6336.0,0.3602127659574468,0.29744680851063826,805.0276877177886,1.55867828228336,6.137364852504943,0.06965976679884786,0.9303402332011522,4.0,4.383,24.267446808510638,1.8339355103476187,3.3248936170212766,0.6861968085106382,0.14713153568622253,1.5468601311030425,low,local_wrench_residual_plus_link_quality_prices,proposed_model_based_decentralized_low_communication,distributed_wrench_game_with_connectivity_pressure,model_based,proposed,decentralized,0,model_based_tuning_optional,11,False,False,connectivity_aware_wrench_market_game,0.21990300529338946,0.13357421870470862,nan,0.9140146295784592,20,0.7141680777095697,0.29472520634920635,0.0,0.0,0.8278447259074403,1.0,"max transport-network score, max transport success/connectivity/sensor coverage, min collisions/outages/messages/runtime",0.3423404255319149,847.6471299887635,-49.04765902373843,1.0,0.4570073147892296,0.0,0.9253191489361703,0.34883796819152413,0.0,86.35384460331562
multi_group_obstacle_crossing,ours_delay_robust_repair,Ours delay-robust local repair,2,5389.25,3.0,6649.4,0.6107712765957448,0.6336170212765958,0.0,14.9,42.0,0.673372257908838,0.21715716237775412,5975.0,0.406595744680851,0.36638297872340425,559.4638049009437,6.231669598531067,7.596646252295885,0.2950251818674012,0.7049748181325988,5.0,6.372,22.932978723404254,1.6518902422031143,3.4751063829787237,0.6585372340425532,0.14845783128333245,2.330803249571842,low,event_triggered_local_repair_and_relay_selection,proposed_model_based_decentralized_local_low_communication,distributed_local_repair_with_delay_guard,model_based,proposed,decentralized_local,0,model_based_tuning_optional,12,False,False,delay_robust_wrench_repair_guard,0.23350412799587916,0.14537020092697983,nan,0.9158915251415252,20,0.6838311063648067,0.29472520634920635,0.0,0.03831699229279062,0.8271424568355723,1.0,"max transport-network score, max transport success/connectivity/sensor coverage, min collisions/outages/messages/runtime",0.22702127659574467,450.19610499148257,-77.16428474417893,1.0,0.4579457625707626,0.0,0.8168085106382978,0.3085323257922888,0.0,58.86540996815065
multi_group_obstacle_crossing,sota_delay_tolerant_consensus,SOTA delay-tolerant consensus,3,5608.85,4.0,7031.2,0.6644946808510638,0.6831914893617022,0.0,12.65,42.0,0.6730778977292627,0.21747562017772437,6281.7,0.3627659574468085,0.31680851063829785,751.7300768364206,15.152160797000832,7.674928578292688,0.4941577825159914,0.5058422174840085,4.0,4.581,23.86744680851064,1.7430853990946198,3.261914893617022,0.6850265957446808,0.14767016482138126,1.5307428194991302,medium,neighbor_consensus_packets,baseline_sota_decentralized_medium_communication,distributed_consensus_with_delay_margin,sota,baseline,decentralized,0,none,8,False,False,delay_tolerant_consensus_transport,0.2186501278938459,0.11234132904324408,nan,0.9149442620027726,20,0.7062374686286476,0.29472520634920635,0.0,0.026573564578476726,0.8281491836918965,1.0,"max transport-network score, max transport success/connectivity/sensor coverage, min collisions/outages/messages/runtime",0.3204255319148936,533.8807450025342,-105.8147332740273,1.0,0.4574721310013863,0.0,0.8980851063829787,0.2798080004054521,0.0,80.63574502083306
multi_group_obstacle_crossing,reference_full_communication,Reference full-communication controller,4,5641.4,4.0,7098.4,0.6878723404255319,0.6717021276595745,0.0,12.45,42.0,0.6754789126450013,0.21532892167788478,6332.3,0.34893617021276596,0.3282978723404255,734.7681244286166,22.908179204245837,7.7180650129352175,0.5009242087932672,0.49907579120673284,4.0,4.976999999999999,24.00595744680851,1.7426571647126106,3.2299999999999995,0.6933776595744681,0.1469750051978858,1.7963645864962285,high,global_lossless_network,reference_model_based_reference_centralized_high_communication,centralized_reference_full_information,model_based_reference,reference,centralized,0,none,10,False,False,full_information_upper_reference,0.23414661917591414,0.11174509227754528,nan,0.9147731680258276,20,0.7042007959902756,0.29472520634920635,0.0,0.0,0.8300170088622434,1.0,"max transport-network score, max transport success/connectivity/sensor coverage, min collisions/outages/messages/runtime",0.3227659574468086,541.8042499804869,-108.66347680619192,1.0,0.4573865840129138,0.0,0.8940425531914894,0.27844023803171597,0.0,78.32809784307474
multi_group_obstacle_crossing,classic_centralized_global_mpc,Classic centralized global comms,5,5846.15,4.0,7316.2,0.7069414893617023,0.6965957446808511,0.0,13.25,42.0,0.675193884073266,0.21595555753432186,6549.4,0.3648936170212766,0.30340425531914894,700.1031129580927,7.37076052012205,5.866357606625181,0.539308687520826,0.4606913124791741,4.0,4.5,24.87723404255319,1.8437430652384177,3.204255319148936,0.7001329787234043,0.1471310797449341,2.3873701009374004,high,all_to_base_low_latency_required,baseline_classic_centralized_high_communication,centralized_controller_with_global_state_stream,classic,baseline,centralized,0,none,4,False,False,global_state_controller_sensitive_to_network,0.20243773483014676,0.11439744419468298,nan,0.9186095417584779,20,0.7141236271097327,0.29472520634920635,0.0,0.0488284830734813,0.8309619939180983,1.0,"max transport-network score, max transport success/connectivity/sensor coverage, min collisions/outages/messages/runtime",0.3317021276595745,421.416194998892,-89.49035313394438,1.0,0.45930477087923893,0.0,0.9229787234042555,0.2736879177920304,0.0,73.56655163446479
multi_group_obstacle_crossing,sota_decentralized_cbba_relay,SOTA decentralized relay/CBBA,6,5608.8,4.0,7030.7,0.670186170212766,0.6808510638297871,0.0,12.5,42.0,0.6750593294902836,0.21553206707864664,6276.05,0.3523404255319149,0.3191489361702128,730.921312036169,17.130444313558293,7.2848028366435456,0.5382063677086374,0.4617936322913626,4.0,4.8420000000000005,23.86723404255319,1.7409397962660331,3.247872340425532,0.6865425531914894,0.1471800342131158,1.6755036149825784,medium,auction_bids_plus_neighbor_relay,baseline_sota_decentralized_medium_communication,distributed_cbba_relay_with_velocity_obstacle_transport,sota,baseline,decentralized,0,none,8,False,False,event_triggered_cbba_relay,0.1881323870265249,0.11319736167181957,nan,0.9153756603916177,20,0.7059378712704583,0.29472520634920635,0.0,0.0445804305244383,0.8283551885869231,1.0,"max transport-network score, max transport success/connectivity/sensor coverage, min collisions/outages/messages/runtime",0.3285106382978723,523.962644994026,-106.43619161964348,1.0,0.45768783019580883,0.0,0.8955319148936172,0.27271828314448215,0.0,78.2812089570921
multi_group_obstacle_crossing,sota_centralized_cbf_networked,SOTA centralized CBF networked,7,5643.45,4.0,7128.6,0.6814361702127659,0.668936170212766,0.0,12.2,42.0,0.6744117627869477,0.2176203344264648,6343.7,0.35829787234042554,0.33106382978723403,707.9777610973888,18.016994939739515,6.850575047573905,0.552149841266274,0.447850158733726,4.0,5.327999999999999,24.01468085106383,1.7450408109558502,3.2287234042553186,0.6936170212765957,0.1477221412972435,1.9636722240713618,high,all_robot_payload_traffic_streams,baseline_sota_centralized_high_communication,centralized_cbf_with_networked_state_estimation,sota,baseline,centralized,0,none,7,False,False,networked_cbf_with_global_traffic,0.29611422127918935,0.14453338650973951,nan,0.9166275819334329,20,0.7035470162429954,0.29472520634920635,0.0,0.031603401565095036,0.8293856825210097,1.0,"max transport-network score, max transport success/connectivity/sensor coverage, min collisions/outages/messages/runtime",0.31063829787234043,535.0651899760123,-103.3552585133979,1.0,0.45831379096671643,0.0,0.8959574468085105,0.27015260767141547,0.0,75.4994952084613
multi_group_obstacle_crossing,classic_decentralized_sensor_apf,Classic decentralized sensor APF,8,5289.05,2.0,6460.5,0.5816489361702127,0.626595744680851,0.0,20.95,42.0,0.6729780407857868,0.21808737836925932,5842.65,0.5391489361702128,0.37340425531914895,428.18751756643326,63.643525786223506,7.98287400431025,0.5553088201588495,0.4446911798411505,6.0,6.516000000000001,22.506595744680844,1.6505976761641261,3.4655319148936172,0.6520478723404256,0.1487276301719145,0.9048505027187733,low,local_sensing_only_optional_neighbor_beacons,baseline_classic_decentralized_low_communication,distributed_local_sensor_apf,classic,baseline,decentralized,0,none,3,False,False,local_sensor_apf_low_comm,1.007627495338006,0.31761354208613013,nan,0.9190754045009362,20,0.6819227986983881,0.29472520634920635,0.0,0.12571322051764408,0.8286542058637114,1.0,"max transport-network score, max transport success/connectivity/sensor coverage, min collisions/outages/messages/runtime",0.0,334.77989999810234,-118.7257284940284,1.0,0.4595377022504681,0.0,0.8108510638297872,0.2666197805923584,0.0,41.62817235273904
over_robot_relay,ours_connectivity_wrench_game,Ours connectivity-aware wrench game,1,8523.6,4.0,10432.0,0.6977446808510639,0.6985106382978723,0.0,14.6,42.0,0.6737870604205423,0.21684234220489734,9416.35,0.3595744680851064,0.3014893617021277,791.4631844277992,0.13636386483243174,6.064221899180099,0.0813364687101665,0.9186635312898336,6.0,4.239,36.27063829787234,2.1778693133409375,3.7787234042553193,0.6697659574468086,0.1478377743451657,1.5243092785162946,low,local_wrench_residual_plus_link_quality_prices,proposed_model_based_decentralized_low_communication,distributed_wrench_game_with_connectivity_pressure,model_based,proposed,decentralized,0,model_based_tuning_optional,11,False,False,connectivity_aware_wrench_market_game,0.4886640651177111,nan,0.5784683822639757,0.0,20,0.73143514634267,0.29472520634920635,0.9158422257411619,0.004432882440395806,0.8289946510108382,1.0,"max transport-network score, max transport success/connectivity/sensor coverage, min collisions/outages/messages/runtime",0.33893617021276595,1004.750430007698,-48.898342056242,1.0,0.45792111287058096,0.0,0.9200000000000002,0.34938708549434716,0.0,86.40545695235792
over_robot_relay,ours_delay_robust_repair,Ours delay-robust local repair,2,8194.65,3.0,9790.5,0.6648936170212767,0.6072340425531915,0.0,16.55,42.0,0.6736093400441857,0.21766899127289735,8929.35,0.39553191489361705,0.3927659574468085,600.6480764876812,8.696789083228122,6.81274096543814,0.25612539352549724,0.7438746064745028,7.0,7.109999999999999,34.87085106382979,2.1369227423465804,3.9957446808510637,0.6447659574468085,0.14886194345785225,2.298244791173739,low,event_triggered_local_repair_and_relay_selection,proposed_model_based_decentralized_local_low_communication,distributed_local_repair_with_delay_guard,model_based,proposed,decentralized_local,0,model_based_tuning_optional,12,False,False,delay_robust_wrench_repair_guard,0.48693164041701154,nan,0.5731881275798336,0.0,20,0.697567228287336,0.29472520634920635,0.9170323258301982,0.05998203711216891,0.8285709309671543,1.0,"max transport-network score, max transport success/connectivity/sensor coverage, min collisions/outages/messages/runtime",0.21170212765957447,407.5526700064074,-68.28720642999784,1.0,0.4585161629150991,0.0,0.8219148936170214,0.3166793489961475,0.0,62.22595316061803
over_robot_relay,reference_full_communication,Reference full-communication controller,3,8607.75,4.0,10604.2,0.7153829787234043,0.691063829787234,0.0,12.4,42.0,0.6752259855223486,0.21684150939073135,9547.3,0.35574468085106387,0.308936170212766,703.7085716921252,14.920224049584254,6.542800376892332,0.37693518103872736,0.6230648189612726,6.0,5.013,36.628723404255325,2.191899838352575,3.7670212765957443,0.6702978723404256,0.14751880290294134,3.0278726093813892,high,global_lossless_network,reference_model_based_reference_centralized_high_communication,centralized_reference_full_information,model_based_reference,reference,centralized,0,none,10,False,False,full_information_upper_reference,0.5339585698062125,nan,0.648624710767908,0.0,20,0.7278790909789319,0.29472520634920635,0.9185205621801368,0.0,0.8292744367936076,1.0,"max transport-network score, max transport success/connectivity/sensor coverage, min collisions/outages/messages/runtime",0.3353191489361702,504.0023699984886,-82.95905416943627,1.0,0.4592602810900684,0.0,0.9017021276595745,0.30159344377085406,0.0,75.73988384451069
over_robot_relay,sota_delay_tolerant_consensus,SOTA delay-tolerant consensus,4,8481.3,4.0,10398.2,0.7021276595744681,0.6861702127659574,0.0,13.45,42.0,0.6747592848412902,0.2160299549641071,9371.25,0.3617021276595745,0.3138297872340425,750.9456408038903,15.991271811276667,6.800159584209474,0.417455107701007,0.582544892298993,6.0,5.4,36.09063829787234,2.174213228586571,3.8287234042553187,0.6627021276595745,0.14862614487893433,2.082402652858561,medium,neighbor_consensus_packets,baseline_sota_decentralized_medium_communication,distributed_consensus_with_delay_margin,sota,baseline,decentralized,0,none,8,False,False,delay_tolerant_consensus_transport,0.556474907034685,nan,0.5665984323731289,0.0,20,0.7264302813930098,0.29472520634920635,0.9138243287445416,0.05285416356357864,0.8288018853197293,1.0,"max transport-network score, max transport success/connectivity/sensor coverage, min collisions/outages/messages/runtime",0.324468085106383,484.6605700033251,-91.02016724771502,1.0,0.4569121643722708,0.0,0.9034042553191488,0.2949074221628603,0.0,81.25189924556095
over_robot_relay,sota_centralized_cbf_networked,SOTA centralized CBF networked,5,8593.1,4.0,10621.7,0.7200212765957448,0.6859574468085106,0.0,13.4,42.0,0.6746367674163918,0.21611126197928812,9544.9,0.3619148936170213,0.3140425531914893,688.5307656352795,9.515038140041527,6.365658268781354,0.4635030672800797,0.5364969327199203,6.0,4.6530000000000005,36.566382978723404,2.1861041022510586,3.763829787234043,0.6687446808510638,0.14777892246527605,2.0870635683236918,high,all_robot_payload_traffic_streams,baseline_sota_centralized_high_communication,centralized_cbf_with_networked_state_estimation,sota,baseline,centralized,0,none,7,False,False,networked_cbf_with_global_traffic,0.5514207542383824,nan,0.61915459859805,0.0,20,0.7267452269407301,0.29472520634920635,0.9160355567287668,0.048628050366944495,0.82978297495928,1.0,"max transport-network score, max transport success/connectivity/sensor coverage, min collisions/outages/messages/runtime",0.32404255319148934,501.14580997033045,-87.47275722113976,1.0,0.4580177783643834,0.0,0.9031914893617022,0.2875838410068895,0.0,74.43019350521402
over_robot_relay,sota_decentralized_cbba_relay,SOTA decentralized relay/CBBA,6,8539.05,4.0,10484.9,0.727404255319149,0.6904255319148936,0.0,14.0,42.0,0.6760504166644516,0.21420661835872212,9448.25,0.35617021276595745,0.30957446808510636,725.083605101876,17.24924590955488,6.272246605730517,0.4845102763817436,0.5154897236182564,6.0,3.717,36.3363829787234,2.1733603622154174,3.7621276595744684,0.6695957446808509,0.14763663598339943,1.6822320442269596,medium,auction_bids_plus_neighbor_relay,baseline_sota_decentralized_medium_communication,distributed_cbba_relay_with_velocity_obstacle_transport,sota,baseline,decentralized,0,none,8,False,False,event_triggered_cbba_relay,0.44998250447001664,nan,0.4994054718636172,0.0,20,0.7284291956167781,0.29472520634920635,0.9174388074899651,0.06152540701000976,0.8277455218739567,1.0,"max transport-network score, max transport success/connectivity/sensor coverage, min collisions/outages/messages/runtime",0.3342553191489362,488.37998998351395,-92.1674088453547,1.0,0.45871940374498255,0.0,0.9085106382978724,0.28445844316527,0.0,78.1594414074987
over_robot_relay,classic_decentralized_sensor_apf,Classic decentralized sensor APF,7,8240.0,2.0,9813.9,0.6615744680851063,0.5897872340425533,0.0,19.8,42.0,0.6725910702376774,0.2190744673966078,8975.15,0.5027659574468086,0.4102127659574468,384.78612527828307,58.204445642525556,7.893787020223061,0.47538611287972177,0.5246138871202782,8.0,6.507,35.06382978723404,2.1715915684350344,3.97063829787234,0.6345744680851064,0.14884605238429743,0.9560847409570428,low,local_sensing_only_optional_neighbor_beacons,baseline_classic_decentralized_low_communication,distributed_local_sensor_apf,classic,baseline,decentralized,0,none,3,False,False,local_sensor_apf_low_comm,0.7268455132636475,nan,0.7066925966587361,0.0,20,0.6873918660043361,0.29472520634920635,0.915126775116137,0.2249507897903013,0.8280847619127162,1.0,"max transport-network score, max transport success/connectivity/sensor coverage, min collisions/outages/messages/runtime",0.0,321.70601499965414,-107.32600137888366,1.0,0.4575633875580685,0.0,0.7804255319148936,0.28017308317985157,0.0,37.318544923781566
over_robot_relay,classic_centralized_global_mpc,Classic centralized global comms,8,8505.0,4.0,10544.7,0.7426382978723405,0.7038297872340424,0.0,13.6,42.0,0.6732742796574889,0.2182481486331688,9462.45,0.36148936170212764,0.29617021276595745,698.7619938607397,18.350420245856483,5.459620846038481,0.5341455310719132,0.4658544689280868,6.0,3.8519999999999994,36.19148936170212,2.176196333641154,3.7542553191489363,0.6758723404255319,0.14783841945433407,1.6857206302590328,high,all_to_base_low_latency_required,baseline_classic_centralized_high_communication,centralized_controller_with_global_state_stream,classic,baseline,centralized,0,none,4,False,False,global_state_controller_sensitive_to_network,0.3391105946898342,nan,0.37172796480680753,0.0,20,0.7338857354171244,0.29472520634920635,0.9167623252494967,0.07086678252485945,0.8299259945269146,1.0,"max transport-network score, max transport success/connectivity/sensor coverage, min collisions/outages/messages/runtime",0.3423404255319149,397.48723499360494,-88.76430685912156,1.0,0.4583811626247484,0.0,0.927872340425532,0.2772807179868913,0.0,73.52108512859881
radius_sweep_balanced_push,ours_connectivity_wrench_game,Ours connectivity-aware wrench game,1,3502.45,4.0,4706.3,0.7093262411347517,0.7044680851063829,0.0,13.05,42.0,0.6750434386190458,0.21504572758766377,4054.45,0.35340425531914893,0.295531914893617,692.0147971306812,3.003600586338325,3.8877471550913647,0.07172336281717726,0.9282766371828227,2.0,4.518,14.904042553191491,1.690441307213209,2.6051063829787235,0.7256737588652483,0.14721384699628987,1.9148170235934665,low,local_wrench_residual_plus_link_quality_prices,proposed_model_based_decentralized_low_communication,distributed_wrench_game_with_connectivity_pressure,model_based,proposed,decentralized,0,model_based_tuning_optional,11,False,False,connectivity_aware_wrench_market_game,0.08411675399102582,0.09153888287458743,0.29485711961166094,0.9183135457922692,20,0.7873765934990853,0.29472520634920635,0.9153620245003224,0.0006956757239950565,0.8281646025044941,1.0,"max transport-network score, max transport success/connectivity/sensor coverage, min collisions/outages/messages/runtime",0.351063829787234,624.5236600050703,-26.32025019246994,1.0,0.9168377851462957,0.0,0.9161702127659573,0.3587569850391236,0.0,76.49455449895433
radius_sweep_balanced_push,reference_full_communication,Reference full-communication controller,2,3439.75,4.0,4681.9,0.7121276595744682,0.6846808510638297,0.0,13.6,42.0,0.6738019167483099,0.21462561042938422,4015.45,0.3434042553191489,0.31531914893617025,527.7438804381543,2.3412974233395007,7.895441835157523,0.30806743417330573,0.6919325658266942,2.0,4.455,14.637234042553192,1.4718006397816683,2.645106382978723,0.720177304964539,0.14605706719022354,1.979646291476903,high,global_lossless_network,reference_model_based_reference_centralized_high_communication,centralized_reference_full_information,model_based_reference,reference,centralized,0,none,10,False,False,full_information_upper_reference,0.10064939918457645,0.1887949590631482,0.3453257768564508,0.9157497083294954,20,0.7813311226274772,0.29472520634920635,0.9175052654201592,0.0,0.8272132992536013,1.0,"max transport-network score, max transport success/connectivity/sensor coverage, min collisions/outages/messages/runtime",0.34127659574468083,452.0598149916623,-79.25647488007002,1.0,0.9166274868748274,0.0,0.9078723404255321,0.3200955677001179,0.0,57.570140407928896
radius_sweep_balanced_push,ours_delay_robust_repair,Ours delay-robust local repair,3,3338.5,3.0,4338.6,0.6077304964539006,0.6202127659574468,0.0,14.2,42.0,0.6743315859777612,0.21558841884443786,3801.85,0.4025531914893617,0.37978723404255316,490.59862133614627,6.149450189827917,5.35318774680887,0.2858647153796684,0.7141352846203315,3.0,8.090999999999998,14.206382978723406,1.6381496256423325,2.708936170212766,0.6992907801418439,0.14614826280186105,2.5011609005377844,low,event_triggered_local_repair_and_relay_selection,proposed_model_based_decentralized_local_low_communication,distributed_local_repair_with_delay_guard,model_based,proposed,decentralized_local,0,model_based_tuning_optional,12,False,False,delay_robust_wrench_repair_guard,0.21265085112280135,0.1884777450889561,0.5388088929699258,0.889090425531915,20,0.7489236657977387,0.29472520634920635,0.9164479061127997,0.04550773897931043,0.8279605983209276,1.0,"max transport-network score, max transport success/connectivity/sensor coverage, min collisions/outages/messages/runtime",0.21765957446808515,415.25858498644084,-53.89095519925424,1.0,0.9027691658223572,0.0,0.7874468085106383,0.31911095875093654,0.0,51.31126281596769
radius_sweep_balanced_push,sota_delay_tolerant_consensus,SOTA delay-tolerant consensus,4,3478.4,4.0,4724.6,0.7160992907801419,0.6814893617021276,0.0,14.4,42.0,0.6754339175632513,0.21592966962899526,4058.65,0.35446808510638295,0.31851063829787235,646.5942658859454,6.600296907804489,4.225518630913335,0.32323432373383737,0.6767656762661627,2.0,4.824,14.801702127659572,1.5174458893149994,2.5978723404255315,0.7269858156028369,0.14821675972889078,2.162387288250692,medium,neighbor_consensus_packets,baseline_sota_decentralized_medium_communication,distributed_consensus_with_delay_margin,sota,baseline,decentralized,0,none,8,False,False,delay_tolerant_consensus_transport,0.08136846530493554,0.08910342719689271,0.2642624190911972,0.9151849114242729,20,0.7797927912653868,0.29472520634920635,0.917457853612109,0.009521482835705633,0.8285829513452763,1.0,"max transport-network score, max transport success/connectivity/sensor coverage, min collisions/outages/messages/runtime",0.3270212765957447,463.8517649960704,-52.60373137074809,1.0,0.9163213825181911,0.0,0.8968085106382977,0.3174534989797402,0.0,69.63404066375105
radius_sweep_balanced_push,sota_decentralized_cbba_relay,SOTA decentralized relay/CBBA,5,3476.65,4.0,4685.5,0.7129432624113475,0.6787234042553192,0.0,14.05,42.0,0.6749178494113884,0.2145908581873396,4038.75,0.3459574468085106,0.3212765957446808,633.4738912510976,7.10644719337432,4.223793295117749,0.3904929293297605,0.6095070706702395,2.0,5.084999999999999,14.794255319148936,1.5153701306053078,2.592765957446809,0.7279787234042553,0.14728749215883355,2.0064047855620917,medium,auction_bids_plus_neighbor_relay,baseline_sota_decentralized_medium_communication,distributed_cbba_relay_with_velocity_obstacle_transport,sota,baseline,decentralized,0,none,8,False,False,event_triggered_cbba_relay,0.0824354543116865,0.09185538202900764,0.2914094918687945,0.9161304534708791,20,0.7786403555400095,0.29472520634920635,0.9167014675631698,0.01769360408713737,0.8265809857847864,1.0,"max transport-network score, max transport success/connectivity/sensor coverage, min collisions/outages/messages/runtime",0.3327659574468085,455.9874299913645,-58.679979521037936,1.0,0.9164159605170245,0.0,0.8974468085106382,0.3065307810828397,0.0,67.97093696697186
radius_sweep_balanced_push,classic_decentralized_sensor_apf,Classic decentralized sensor APF,6,3125.15,2.0,3989.4,0.5570212765957446,0.6185106382978723,0.0,20.6,42.0,0.6737319417969989,0.2159740218712042,3523.95,0.5353191489361703,0.38148936170212766,391.1306936505289,66.6941750983553,5.607812699385944,0.3779765492052483,0.6220234507947517,4.0,6.696,13.298510638297873,1.6205953702783102,2.859574468085107,0.6571276595744681,0.1483475040875601,0.901358968473261,low,local_sensing_only_optional_neighbor_beacons,baseline_classic_decentralized_low_communication,distributed_local_sensor_apf,classic,baseline,decentralized,0,none,3,False,False,local_sensor_apf_low_comm,0.9911303178798784,0.6784480961155506,0.6433595139029334,0.8869343971631206,20,0.750968548057714,0.29472520634920635,0.9168677811550152,0.1866251845895968,0.8274207306770179,1.0,"max transport-network score, max transport success/connectivity/sensor coverage, min collisions/outages/messages/runtime",0.0,327.794785000151,-80.22390793307332,1.0,0.9019010891590679,0.0,0.8074468085106383,0.30465934885524026,0.0,37.22033382040259
radius_sweep_balanced_push,sota_centralized_cbf_networked,SOTA centralized CBF networked,7,3424.3,4.0,4595.9,0.6983333333333334,0.674468085106383,0.0,14.5,42.0,0.673587685355479,0.21791154598419832,3977.75,0.34446808510638294,0.325531914893617,521.2771467806908,1.9931531297305838,7.493022415744347,0.42356511504684563,0.5764348849531544,2.0,4.734,14.571489361702126,1.4708645154529603,2.6731914893617024,0.7148226950354611,0.1478847232696268,1.894854711200957,high,all_robot_payload_traffic_streams,baseline_sota_centralized_high_communication,centralized_cbf_with_networked_state_estimation,sota,baseline,centralized,0,none,7,False,False,networked_cbf_with_global_traffic,0.16643161328903805,0.21889585980045342,0.4065261548888093,0.9163619247183078,20,0.779149202219999,0.29472520634920635,0.9141143194866599,0.045433152257211055,0.8296975942500087,1.0,"max transport-network score, max transport success/connectivity/sensor coverage, min collisions/outages/messages/runtime",0.32999999999999996,459.8529549955856,-86.24285489499005,1.0,0.9152381221024838,0.0,0.9059574468085104,0.3013104699033045,0.0,56.58596633048986
radius_sweep_balanced_push,classic_centralized_global_mpc,Classic centralized global comms,8,3522.85,4.0,4699.7,0.7119858156028369,0.6844680851063829,0.0,14.35,42.0,0.6727830518164261,0.21765440067427694,4075.3,0.3568085106382978,0.315531914893617,671.819357529041,24.29149522218867,2.916236564192405,0.5029350150588323,0.4970649849411678,2.0,4.1129999999999995,14.990851063829785,1.7109989676466042,2.59531914893617,0.7268794326241135,0.14858837307981163,1.4675119405168713,high,all_to_base_low_latency_required,baseline_classic_centralized_high_communication,centralized_controller_with_global_state_stream,classic,baseline,centralized,0,none,4,False,False,global_state_controller_sensitive_to_network,0.09911620743133671,0.09920454647204617,0.29909391817912456,0.9177206487366062,20,0.781435769894418,0.29472520634920635,0.9197618970863652,0.025999521158109808,0.8280002862734197,1.0,"max transport-network score, max transport success/connectivity/sensor coverage, min collisions/outages/messages/runtime",0.32765957446808514,405.0429750001058,-64.1689687694898,1.0,0.9187412729114858,0.0,0.9072340425531916,0.28893140537580536,0.0,71.94879265192579
under_robot_multi_load,ours_connectivity_wrench_game,Ours connectivity-aware wrench game,1,1464.25,3.0,2006.3,0.6629255319148937,0.6887234042553192,0.0,17.2,41.925,0.6773529109424071,0.21360376561972308,1718.95,0.4382978723404255,0.31127659574468086,705.8205949699079,0.03672444500727059,0.5529500262649634,0.07664314407591169,0.9233568559240883,1.0,2.475,6.230851063829787,1.3058752863111824,2.062978723404256,0.7332978723404254,0.1468522973415792,1.1065921297644992,low,local_wrench_residual_plus_link_quality_prices,proposed_model_based_decentralized_low_communication,distributed_wrench_game_with_connectivity_pressure,model_based,proposed,decentralized,0,model_based_tuning_optional,11,False,False,connectivity_aware_wrench_market_game,0.08479429992378204,0.08479429992378204,0.660381621014971,0.6441595744680852,20,0.7566818494903509,0.29472520634920635,0.7869893617021276,0.06001748280697623,0.8291693806360179,1.0,"max transport-network score, max transport success/connectivity/sensor coverage, min collisions/outages/messages/runtime",0.25042553191489364,300.81746000796556,48.90724195611706,1.0,0.7155744680851064,0.15,0.9065957446808511,0.4436725558765032,0.15,68.94430364435317
under_robot_multi_load,ours_delay_robust_repair,Ours delay-robust local repair,2,1454.3,3.0,2006.3,0.6628723404255318,0.681063829787234,0.0,17.95,41.925,0.6715649522083418,0.2199228915292745,1716.0,0.4329787234042553,0.31893617021276593,705.8205949699079,0.03672444500727059,0.5529500262649634,0.07664314407591169,0.9233568559240883,1.0,3.996,6.188510638297872,1.3048813840500444,2.0772340425531914,0.7295744680851064,0.15022100823695378,1.7437670496332491,low,event_triggered_local_repair_and_relay_selection,proposed_model_based_decentralized_local_low_communication,distributed_local_repair_with_delay_guard,model_based,proposed,decentralized_local,0,model_based_tuning_optional,12,False,False,delay_robust_wrench_repair_guard,0.08479429992378204,0.08479429992378204,0.660381621014971,0.6455851063829787,20,0.7530191720576438,0.29472520634920635,0.788776595744681,0.06001748280697623,0.8275627998520211,1.0,"max transport-network score, max transport success/connectivity/sensor coverage, min collisions/outages/messages/runtime",0.2480851063829787,298.3552549907472,48.90724195611706,1.0,0.7171808510638298,0.15,0.9040425531914893,0.4431597810359243,0.15,68.94430364435317
