experiment_id,scenario_generator,scenario_variant_id,seed,method,passed,rates_valid,finite_metrics,speed_valid,message,gap_valid
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5633,direct_to_target,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5633,priority_yield,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5633,apf_obstacle_avoidance,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5633,velocity_obstacle_proxy,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5633,cbf_safety_filter,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5633,replicator_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5633,logit_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5633,bnn_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5633,primal_dual_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5633,pid_safety_motion,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5633,tensor_flow_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5633,explicit_vgne_cbf_motion,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5633,smith_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5633,energy_aware_smith_motion,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5633,reference_time_expanded_cbf,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5634,direct_to_target,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5634,priority_yield,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5634,apf_obstacle_avoidance,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5634,velocity_obstacle_proxy,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5634,cbf_safety_filter,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5634,replicator_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5634,logit_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5634,bnn_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5634,primal_dual_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5634,pid_safety_motion,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5634,tensor_flow_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5634,explicit_vgne_cbf_motion,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5634,smith_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5634,energy_aware_smith_motion,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5634,reference_time_expanded_cbf,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5635,direct_to_target,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5635,priority_yield,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5635,apf_obstacle_avoidance,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5635,velocity_obstacle_proxy,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5635,cbf_safety_filter,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5635,replicator_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5635,logit_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5635,bnn_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5635,primal_dual_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5635,pid_safety_motion,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5635,tensor_flow_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5635,explicit_vgne_cbf_motion,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5635,smith_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5635,energy_aware_smith_motion,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5635,reference_time_expanded_cbf,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5636,direct_to_target,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5636,priority_yield,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5636,apf_obstacle_avoidance,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5636,velocity_obstacle_proxy,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5636,cbf_safety_filter,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5636,replicator_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5636,logit_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5636,bnn_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5636,primal_dual_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5636,pid_safety_motion,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5636,tensor_flow_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5636,explicit_vgne_cbf_motion,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5636,smith_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5636,energy_aware_smith_motion,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5636,reference_time_expanded_cbf,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5637,direct_to_target,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5637,priority_yield,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5637,apf_obstacle_avoidance,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5637,velocity_obstacle_proxy,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5637,cbf_safety_filter,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5637,replicator_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5637,logit_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5637,bnn_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5637,primal_dual_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5637,pid_safety_motion,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5637,tensor_flow_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5637,explicit_vgne_cbf_motion,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5637,smith_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5637,energy_aware_smith_motion,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5637,reference_time_expanded_cbf,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5638,direct_to_target,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5638,priority_yield,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5638,apf_obstacle_avoidance,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5638,velocity_obstacle_proxy,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5638,cbf_safety_filter,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5638,replicator_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5638,logit_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5638,bnn_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5638,primal_dual_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5638,pid_safety_motion,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5638,tensor_flow_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5638,explicit_vgne_cbf_motion,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5638,smith_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5638,energy_aware_smith_motion,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5638,reference_time_expanded_cbf,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5639,direct_to_target,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5639,priority_yield,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5639,apf_obstacle_avoidance,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5639,velocity_obstacle_proxy,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5639,cbf_safety_filter,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5639,replicator_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5639,logit_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5639,bnn_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5639,primal_dual_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5639,pid_safety_motion,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5639,tensor_flow_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5639,explicit_vgne_cbf_motion,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5639,smith_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5639,energy_aware_smith_motion,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5639,reference_time_expanded_cbf,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5640,direct_to_target,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5640,priority_yield,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5640,apf_obstacle_avoidance,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5640,velocity_obstacle_proxy,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5640,cbf_safety_filter,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5640,replicator_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5640,logit_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5640,bnn_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5640,primal_dual_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5640,pid_safety_motion,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5640,tensor_flow_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5640,explicit_vgne_cbf_motion,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5640,smith_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5640,energy_aware_smith_motion,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5640,reference_time_expanded_cbf,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5641,direct_to_target,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5641,priority_yield,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5641,apf_obstacle_avoidance,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5641,velocity_obstacle_proxy,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5641,cbf_safety_filter,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5641,replicator_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5641,logit_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5641,bnn_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5641,primal_dual_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5641,pid_safety_motion,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5641,tensor_flow_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5641,explicit_vgne_cbf_motion,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5641,smith_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5641,energy_aware_smith_motion,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5641,reference_time_expanded_cbf,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5642,direct_to_target,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5642,priority_yield,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5642,apf_obstacle_avoidance,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5642,velocity_obstacle_proxy,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5642,cbf_safety_filter,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5642,replicator_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5642,logit_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5642,bnn_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5642,primal_dual_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5642,pid_safety_motion,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5642,tensor_flow_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5642,explicit_vgne_cbf_motion,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5642,smith_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5642,energy_aware_smith_motion,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5642,reference_time_expanded_cbf,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5643,direct_to_target,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5643,priority_yield,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5643,apf_obstacle_avoidance,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5643,velocity_obstacle_proxy,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5643,cbf_safety_filter,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5643,replicator_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5643,logit_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5643,bnn_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5643,primal_dual_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5643,pid_safety_motion,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5643,tensor_flow_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5643,explicit_vgne_cbf_motion,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5643,smith_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5643,energy_aware_smith_motion,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5643,reference_time_expanded_cbf,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5644,direct_to_target,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5644,priority_yield,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5644,apf_obstacle_avoidance,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5644,velocity_obstacle_proxy,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5644,cbf_safety_filter,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5644,replicator_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5644,logit_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5644,bnn_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5644,primal_dual_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5644,pid_safety_motion,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5644,tensor_flow_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5644,explicit_vgne_cbf_motion,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5644,smith_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5644,energy_aware_smith_motion,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5644,reference_time_expanded_cbf,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5645,direct_to_target,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5645,priority_yield,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5645,apf_obstacle_avoidance,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5645,velocity_obstacle_proxy,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5645,cbf_safety_filter,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5645,replicator_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5645,logit_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5645,bnn_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5645,primal_dual_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5645,pid_safety_motion,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5645,tensor_flow_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5645,explicit_vgne_cbf_motion,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5645,smith_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5645,energy_aware_smith_motion,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5645,reference_time_expanded_cbf,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5646,direct_to_target,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5646,priority_yield,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5646,apf_obstacle_avoidance,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5646,velocity_obstacle_proxy,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5646,cbf_safety_filter,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5646,replicator_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5646,logit_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5646,bnn_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5646,primal_dual_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5646,pid_safety_motion,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5646,tensor_flow_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5646,explicit_vgne_cbf_motion,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5646,smith_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5646,energy_aware_smith_motion,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5646,reference_time_expanded_cbf,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5647,direct_to_target,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5647,priority_yield,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5647,apf_obstacle_avoidance,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5647,velocity_obstacle_proxy,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5647,cbf_safety_filter,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5647,replicator_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5647,logit_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5647,bnn_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5647,primal_dual_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5647,pid_safety_motion,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5647,tensor_flow_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5647,explicit_vgne_cbf_motion,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5647,smith_motion_field,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5647,energy_aware_smith_motion,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5647,reference_time_expanded_cbf,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5648,direct_to_target,True,True,True,True,,True
SP4_MC_motion_comparison_high_power,crossing_traffic,crossing_traffic_v00,5648,priority_yield,True,True,True,True,,True
