scenario_generator,method,method_label,assigned_robot_rate_mean,assigned_robot_rate_std,collision_risk_rate_mean,collision_risk_rate_std,communication_messages_mean,communication_messages_std,complexity_score_mean,complexity_score_std,energy_proxy_wh_mean,energy_proxy_wh_std,estimated_memory_mb_mean,estimated_memory_mb_std,false_positive_rate_mean,false_positive_rate_std,mean_travel_distance_m_mean,mean_travel_distance_m_std,messages_per_robot_mean,messages_per_robot_std,method_communication_pattern,method_comparison_group,method_execution_model,method_family,method_ownership,method_scope,method_trainable_parameters,method_training_type,method_tuned_parameters,method_uses_decoder,method_uses_neural_policy,method_variant,mobile_conflict_rate_mean,mobile_conflict_rate_std,n,obstacle_intersection_rate_mean,obstacle_intersection_rate_std,performance_gap_vs_reference_mean,performance_gap_vs_reference_std,route_crossing_rate_mean,route_crossing_rate_std,runtime_ms_mean,runtime_ms_std,scalar_feasible_rate_mean,scalar_feasible_rate_std,score_value_mean,score_value_std,solved_rate_mean,solved_rate_std,task_completion_rate_mean,task_completion_rate_std,throughput_tasks_per_min_mean,throughput_tasks_per_min_std,timeout_rate_mean,timeout_rate_std,total_travel_distance_m_mean,total_travel_distance_m_std,transport_success_rate_mean,transport_success_rate_std,wrench_feasible_rate_mean,wrench_feasible_rate_std
obstacle_monte_carlo,auction_market_local,Auction market local,0.6497395833333334,0.28644649596754246,0.024464375,0.026508781580650308,1168.6666666666667,513.8767686258383,174762.66666666666,75674.45448322262,360.4951359010331,133.66478383214553,2.002730666666667,0.0002956033378251276,0.7265625,0.11508531142700183,71.70136956453594,9.288518332505058,4.565104166666667,2.007331127444681,local_prices_and_bids,baseline_sota_decentralized_scale,local_market_auction,sota,baseline,decentralized,0,none,6,False,False,local_market_auction,0.0026041666666666665,0.004510548978043952,3,0.0390625,0.061017575593020734,0.9106647299268923,0.13530410280038022,0.02442,0.00388672201218456,2.8403333465879164,0.9352381706012123,0.78125,0.08267972847076846,-13.185918012222993,46.91338798171966,1.0,0.0,0.049479166666666664,0.044423755492791615,1.622246740390955,1.6867579088590359,0.0,0.0,6008.132862128589,2232.9805142368764,0.049479166666666664,0.044423755492791615,0.07552083333333333,0.03853814736184569
obstacle_monte_carlo,cbba_partitioned,CBBA partitioned,0.6497395833333334,0.28644649596754246,0.024314062499999997,0.02651768370580458,1168.6666666666667,513.8767686258383,174762.66666666666,75674.45448322262,361.4966305197197,136.3297794888666,2.002730666666667,0.0002956033378251276,0.7083333333333334,0.1183105905375057,71.80853534053468,9.60319187044014,4.565104166666667,2.007331127444681,zone_auction_bids,baseline_sota_decentralized_scale,partitioned_cbba_auction,sota,baseline,decentralized,0,none,6,False,False,partitioned_cbba_like_auction,0.0026041666666666665,0.004510548978043952,3,0.0390625,0.061017575593020734,0.9937301510867796,0.0021134127203674565,0.02381875,0.0037910262050663774,26.41239999017368,7.814446334121333,0.7317708333333334,0.11057746742480283,-46.52066059943758,16.627203169039806,1.0,0.0,0.0234375,0.013531646934131853,0.742923471483555,0.6824508688529921,0.0,0.0,6025.150197176173,2277.839407988176,0.0234375,0.013531646934131853,0.033854166666666664,0.01626301562082916
obstacle_monte_carlo,centralized_coalition_oracle,Centralized coalition oracle,0.0,0.0,1.0,0.0,21845.333333333332,9459.306810402828,22906492245.333332,9918802098.024956,nan,0.0,24.524288,0.2270233634496693,0.0,0.0,nan,0.0,85.33333333333333,36.95041722813605,global_all_subsets,reference_model_based_oracle_centralized_scale,centralized_subset_coalition_search,model_based_oracle,reference,centralized,0,none,2,False,False,exact_like_small_scale_coalition_search_timeout_large,nan,0.0,3,nan,0.0,1.0,0.0,nan,0.0,60000.0,0.0,0.0,0.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,nan,0.0,0.0,0.0,0.0,0.0
obstacle_monte_carlo,centralized_hungarian_expanded,Centralized Hungarian expanded,0.6497395833333334,0.28644649596754246,0.025666874999999995,0.02643823603496695,21845.333333333332,9459.306810402828,30059178.666666668,23005034.162899677,320.92682941087463,116.52331808053712,24.524288,0.2270233634496693,0.6796875,0.034053897996411515,63.99310330730656,9.118104570033946,85.33333333333333,36.95041722813605,global_all_robot_load_slots,baseline_classic_centralized_scale,centralized_expanded_assignment,classic,baseline,centralized,0,none,1,False,False,expanded_slot_hungarian_polynomial_but_scalar,0.0026041666666666665,0.004510548978043952,3,0.0390625,0.061017575593020734,0.9152084120934919,0.13493800745746606,0.029229999999999996,0.004652288469130001,1.5572000217313569,1.3119745478926181,0.7213541666666666,0.027436598314720673,-30.69711958691207,50.01902376508766,1.0,0.0,0.036458333333333336,0.023867581744561665,1.0158696425034832,0.6153129356271578,0.0,0.0,5349.1586711297505,1948.363543905879,0.036458333333333336,0.023867581744561665,0.052083333333333336,0.036084391824351615
obstacle_monte_carlo,centralized_time_expanded_mpc,Centralized time-expanded MPC,0.0,0.0,1.0,0.0,21845.333333333332,9459.306810402828,325757610.6666667,110182005.72757214,nan,0.0,7.514794666666667,1.6648379986308977,0.0,0.0,nan,0.0,85.33333333333333,36.95041722813605,global_time_expanded_state,baseline_sota_centralized_scale,centralized_time_expanded_mpc,sota,baseline,centralized,0,none,8,False,False,time_expanded_mpc_timeout_large,nan,0.0,3,nan,0.0,1.0,0.0,nan,0.0,60000.0,0.0,0.0,0.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,nan,0.0,0.0,0.0,0.0,0.0
obstacle_monte_carlo,classic_local_greedy,Classic local greedy,0.6497395833333334,0.28644649596754246,0.025867291666666667,0.02642659489816004,1168.6666666666667,513.8767686258383,21845.333333333332,9459.306810402828,359.1521491709179,135.0148190516675,2.002730666666667,0.0002956033378251276,0.7552083333333334,0.10403637685124052,71.34997749752682,9.294907395351165,4.565104166666667,2.007331127444681,local_distance_beacons,baseline_classic_decentralized_scale,distributed_nearest_greedy,classic,baseline,decentralized,0,none,2,False,False,nearest_local_greedy,0.0026041666666666665,0.004510548978043952,3,0.0390625,0.061017575593020734,0.9118783029377141,0.13890313767120963,0.03003166666666667,0.0047798828786209105,4.00033329303066,2.5718541535122252,0.7994791666666666,0.07903120263277874,-25.27584825460583,47.206447049594146,1.0,0.0,0.0390625,0.034053897996411515,1.2141434390835872,1.0994814096944099,0.0,0.0,5985.8762156649545,2255.4766187722985,0.0390625,0.034053897996411515,0.06510416666666667,0.03157384284630766
obstacle_monte_carlo,ours_mean_field_approximation,Ours mean-field approximation,0.6497395833333334,0.28644649596754246,0.023963333333333333,0.0265385275900121,341.3333333333333,36.950417228136054,21845.333333333332,9459.306810402828,360.0929217700697,134.71734838608492,2.002730666666667,0.0002956033378251276,0.7135416666666666,0.11303403340734743,71.58084237464756,9.570923483432132,1.3333333333333333,0.14433756729740646,aggregate_density_broadcasts,proposed_model_based_decentralized_scale,mean_field_density_controller,model_based,proposed,decentralized,0,model_based_tuning_optional,7,False,False,mean_field_density_allocation,0.0026041666666666665,0.004510548978043952,3,0.0390625,0.061017575593020734,0.9940562555299404,0.001940420424519024,0.02241583333333333,0.0035677359884572907,4.729833298673232,1.42506002460099,0.7291666666666666,0.10045469542700995,-54.54253469435571,23.520956913879875,1.0,0.0,0.015625,0.015625,0.5330939667562912,0.6272843082327818,0.0,0.0,6001.7052661991975,2251.002565355071,0.015625,0.015625,0.028645833333333332,0.025113673856752488
obstacle_monte_carlo,ours_primal_dual_spatial,Ours primal-dual spatial,0.6497395833333334,0.28644649596754246,0.015259166666666666,0.015270877105894518,1168.6666666666667,513.8767686258383,21845.333333333332,9459.306810402828,373.085230639982,145.06412922232536,2.002730666666667,0.0002956033378251276,0.6328125,0.07534102157025746,73.82385701496993,8.293356000749803,4.565104166666667,2.007331127444681,local_deficit_capacity_prices,proposed_model_based_decentralized_scale,distributed_primal_dual_prices,model_based,proposed,decentralized,0,model_based_tuning_optional,9,False,False,spatial_primal_dual_capacity_prices,0.0026041666666666665,0.004510548978043952,3,0.020833333333333332,0.036084391824351615,0.05250565208152478,0.047007111920979706,0.020411666666666665,0.003248749964730024,3.1341667054221034,1.3697152038153468,0.7864583333333334,0.07707629472369137,109.15797470298537,50.85294321010384,1.0,0.0,0.1484375,0.020669932117692115,4.079569465098267,1.1469747443143274,0.0,0.0,6217.336066414656,2420.7016853918885,0.1484375,0.020669932117692115,0.22135416666666666,0.025113673856752488
obstacle_monte_carlo,ours_tensor_quorum_flow,Ours tensor quorum flow,0.6497395833333334,0.28644649596754246,0.0043012499999999995,0.0006845930816915984,1168.6666666666667,513.8767686258383,2874.2198603349457,365.81410149411687,373.5647438288109,147.10581376894388,2.002730666666667,0.0002956033378251276,0.625,0.078125,73.81838500013819,8.039439947586619,4.565104166666667,2.007331127444681,local_density_tensor_field,proposed_model_based_decentralized_scale,distributed_tensor_quorum_flow,model_based,proposed,decentralized,0,model_based_tuning_optional,11,False,False,tensor_quorum_flow_density_obstacle_aware,0.0,0.0,3,0.0,0.0,0.014808657059980393,0.0256493464197496,0.017204999999999998,0.0027383723267663937,42.56540001370013,28.958912216208805,0.7890625,0.06394806853025352,125.96396021817571,51.007007700500466,1.0,0.0,0.1640625,0.020669932117692115,4.516415460601295,1.2907623587216617,0.0,0.0,6225.213837373104,2454.2457164322677,0.1640625,0.020669932117692115,0.22135416666666666,0.025113673856752488
obstacle_monte_carlo,ours_wrench_market_hierarchical,Ours wrench-market hierarchical,0.6497395833333334,0.28644649596754246,0.014758125000000002,0.015302143981216324,1092.0,367.216557360912,2874.2198603349457,365.81410149411687,367.88188202075133,139.57283443404526,2.002730666666667,0.0002956033378251276,0.5729166666666666,0.08605578980134534,73.01294802220445,9.304424365457706,4.265625,1.4344396771910626,zone_summaries_plus_local_wrench_bids,proposed_model_based_hierarchical_scale,hierarchical_wrench_market,model_based,proposed,hierarchical,0,model_based_tuning_optional,13,False,False,zone_hierarchical_wrench_market,0.0026041666666666665,0.004510548978043952,3,0.020833333333333332,0.036084391824351615,0.0,0.0,0.018407499999999997,0.0029297639410027555,3.9821333096673093,0.7045591982058893,0.7395833333333334,0.07707629472369137,123.74416274221909,68.87017089697623,1.0,0.0,0.16145833333333334,0.03932205435036849,4.335328650069694,0.9537499603272345,0.0,0.0,6131.277510372604,2331.1438568018584,0.16145833333333334,0.03932205435036849,0.22395833333333334,0.023867581744561668
scale_ladder,auction_market_local,Auction market local,0.5017903645833334,0.03326529871307414,0.023953064516129035,0.015621653110203505,833.0,605.5641997344295,188928.0,246700.16531519685,248.34754189654578,231.33652537640816,2.0023999999999997,0.0017921038930921078,0.7604166666666666,0.09412409578421972,58.17177619383514,15.70767000922472,3.5107421875,0.19959179227844484,local_prices_and_bids,baseline_sota_decentralized_scale,local_market_auction,sota,baseline,decentralized,0,none,6,False,False,local_market_auction,0.005208333333333333,0.010177171051233275,12,0.03125,0.029981350737507715,0.7294443928277717,0.33795745682400036,0.03331225806451613,0.013019432573699325,2.448341683096563,2.3642002934147115,0.8190104166666666,0.07025987087585932,17.31512328817494,58.75504924580256,1.0,0.0,0.057942708333333336,0.03625696894545574,1.222222222222222,1.0762198466155317,0.0,0.0,4123.447587072762,3918.2631774686893,0.057942708333333336,0.03625696894545574,0.07096354166666667,0.03701424459304229
scale_ladder,cbba_partitioned,CBBA partitioned,0.5017903645833334,0.03326529871307414,0.02374801747311828,0.015583747158209227,833.0,605.5641997344295,188928.0,246700.16531519685,247.933907179709,231.9322149555741,2.0023999999999997,0.0017921038930921078,0.7415364583333334,0.080189922190855,57.72604543442831,16.27221080126635,3.5107421875,0.19959179227844484,zone_auction_bids,baseline_sota_decentralized_scale,partitioned_cbba_auction,sota,baseline,decentralized,0,none,6,False,False,partitioned_cbba_like_auction,0.005208333333333333,0.010177171051233275,12,0.03125,0.029981350737507715,0.7655860124130128,0.3146622928647761,0.032492069892473115,0.012698878362604455,14.169483319468176,10.86306126513295,0.7955729166666666,0.08273563471048596,11.649764395534532,60.934186177326566,1.0,0.0,0.053385416666666664,0.038393899267292066,1.1388888888888888,1.0959828699292937,0.0,0.0,4115.4062381420945,3926.7596817128215,0.053385416666666664,0.038393899267292066,0.06380208333333333,0.04185121299742769
scale_ladder,centralized_coalition_oracle,Centralized coalition oracle,0.12630208333333334,0.22939388056015567,0.7521461805555556,0.448395636530815,21760.0,27071.81431270941,16106127360.0,12026605643.539768,39.305125512970044,6.486506973629017,24.522239999999996,0.6497235435050258,0.16666666666666666,0.3042470835994782,40.443294592266106,5.410816034247165,60.0,44.802597327306,global_all_subsets,reference_model_based_oracle_centralized_scale,centralized_subset_coalition_search,model_based_oracle,reference,centralized,0,none,2,False,False,exact_like_small_scale_coalition_search_timeout_large,0.0,0.0,12,0.0,0.0,0.750314884501364,0.45169832723263265,0.03433888888888889,0.029738350115508978,45000.199025002075,27135.660962467213,0.19791666666666666,0.35837517373768396,-749965.738918832,452328.99851790775,0.25,0.45226701686664544,0.03125,0.0625,0.16666666666666666,0.3333333333333333,0.75,0.45226701686664544,647.0927134762577,86.57305654795464,0.03125,0.0625,0.03125,0.0625
scale_ladder,centralized_hungarian_expanded,Centralized Hungarian expanded,0.5017903645833334,0.03326529871307414,0.025593440860215057,0.015936166623186136,21760.0,27071.81431270941,38338560.0,58202529.281231135,220.63866275183622,211.58603793974964,24.522239999999996,0.6497235435050258,0.6796875,0.061875430439274154,50.521168761803686,15.692058084865947,60.0,44.802597327306,global_all_robot_load_slots,baseline_classic_centralized_scale,centralized_expanded_assignment,classic,baseline,centralized,0,none,1,False,False,expanded_slot_hungarian_polynomial_but_scalar,0.005208333333333333,0.010177171051233275,12,0.03125,0.029981350737507715,0.8125153704131794,0.2168581403817465,0.03987376344086021,0.01558386626245828,1.455408336672311,1.9080066762401722,0.724609375,0.05932311204639654,-3.1473797890871538,50.437025716683685,1.0,0.0,0.04296875,0.031515209847065045,1.0833333333333335,1.0062933283224444,0.0,0.0,3664.0306439603896,3582.468360379021,0.04296875,0.031515209847065045,0.056640625,0.034799324512203994
scale_ladder,centralized_time_expanded_mpc,Centralized time-expanded MPC,0.25390625,0.26694815835131563,0.502497311827957,0.5196281084145249,21760.0,27071.81431270941,599040000.0,909414520.0192364,71.33401479801286,35.53643680850183,8.704,10.828725725083766,0.3151041666666667,0.3369572480694178,46.53815198293814,7.298912267643075,60.0,44.802597327306,global_time_expanded_state,baseline_sota_centralized_scale,centralized_time_expanded_mpc,sota,baseline,centralized,0,none,8,False,False,time_expanded_mpc_timeout_large,0.0,0.0,12,0.0,0.0,0.5071473519822467,0.5152826303170167,0.019978494623655915,0.011311549937300566,30000.667108319856,31333.281302426713,0.390625,0.4103810936744705,-499916.77389553934,522319.8963720672,0.5,0.5222329678670935,0.07552083333333333,0.08682607080807986,0.638888888888889,0.8343428229019209,0.5,0.5222329678670935,1162.8626686124544,562.9559357879122,0.07552083333333333,0.08682607080807986,0.09114583333333333,0.11184970934723347
scale_ladder,classic_local_greedy,Classic local greedy,0.5017903645833334,0.03326529871307414,0.02586683691756272,0.015990483231920417,833.0,605.5641997344295,21760.0,27071.81431270941,246.12529878230313,229.86143898510974,2.0023999999999997,0.0017921038930921078,0.7584635416666666,0.0906481610620421,57.562623382171346,15.674243649985948,3.5107421875,0.19959179227844484,local_distance_beacons,baseline_classic_decentralized_scale,distributed_nearest_greedy,classic,baseline,decentralized,0,none,2,False,False,nearest_local_greedy,0.005208333333333333,0.010177171051233275,12,0.03125,0.029981350737507715,0.7326915652420826,0.3164154689481142,0.0409673476702509,0.016011271877251442,2.7551082991218814,3.0125931836748947,0.81640625,0.07125317726169383,17.31826183350978,59.89201631882681,1.0,0.0,0.057291666666666664,0.0346728658046326,1.1944444444444444,0.9995790359737688,0.0,0.0,4086.661642618075,3893.7025974019302,0.057291666666666664,0.0346728658046326,0.07356770833333333,0.04437689223184964
scale_ladder,ours_mean_field_approximation,Ours mean-field approximation,0.5017903645833334,0.03326529871307414,0.023269574372759855,0.015496551064523733,300.0,224.01298663653003,21760.0,27071.81431270941,247.2565987843581,231.52796490330536,2.0023999999999997,0.0017921038930921078,0.7578125,0.0820735145450268,57.49685735081152,16.3883748055788,1.25,0.0,aggregate_density_broadcasts,proposed_model_based_decentralized_scale,mean_field_density_controller,model_based,proposed,decentralized,0,model_based_tuning_optional,7,False,False,mean_field_density_allocation,0.005208333333333333,0.010177171051233275,12,0.03125,0.029981350737507715,0.8057468996376281,0.31788959235197856,0.030578297491039422,0.011950918536716424,4.253441671608016,4.065313524606489,0.8046875,0.09129114498903544,3.797719981101318,60.009688878442006,1.0,0.0,0.046223958333333336,0.04031491323232538,1.027777777777778,1.0959828699292937,0.0,0.0,4104.101609930214,3918.576012672317,0.046223958333333336,0.04031491323232538,0.057291666666666664,0.04283402605264637
