experiment_id,scenario_generator,scenario_variant_id,seed,method,method_family,method_scope,method_ownership,robot_id,robot_index,assigned_to_selected_load,assigned_load_label,assigned_slot_label,start_x,start_y,final_x,final_y,path_length_m,battery_fraction,max_speed_mps,force_limit_n,payload_kg,method_variant,method_comparison_group
SP5_MC_explicit_control_law,formation_corridor_push,formation_corridor_push_v00,6651,classic_decentralized_apf_push,classic,decentralized,baseline,amr-03,3,True,1,2,-10.56,-4.808834021892194,7.139219049478289,5.193651435583217,24.55662469888671,0.7014239128074018,0.6781158873051831,95.25158320438055,35.20167205379281,apf_push_drag,baseline_classic_decentralized_push_drag
SP5_MC_explicit_control_law,formation_corridor_push,formation_corridor_push_v00,6651,classic_decentralized_apf_push,classic,decentralized,baseline,amr-04,4,True,1,1,-9.14391228642794,-4.473456879184129,7.803892878105616,4.288100637058873,24.057635391361085,0.9488759912444229,0.874598821742397,95.87874333703812,35.43344862455756,apf_push_drag,baseline_classic_decentralized_push_drag
SP5_MC_explicit_control_law,formation_corridor_push,formation_corridor_push_v00,6651,classic_decentralized_apf_push,classic,decentralized,baseline,amr-05,5,False,0,0,5.77790849828684,5.808562103016466,5.77790849828684,5.808562103016466,0.0,0.724016821709408,0.7035395251441176,92.49089407396832,34.181417375162205,apf_push_drag,baseline_classic_decentralized_push_drag
SP5_MC_explicit_control_law,formation_corridor_push,formation_corridor_push_v00,6651,classic_decentralized_apf_push,classic,decentralized,baseline,amr-06,6,False,2,1,-2.001599118894617,4.426239720685713,-1.9869412789158911,4.514754003034575,0.09008253156692916,0.7073621766234988,0.7106653370159441,91.74207775777103,33.9046809104806,apf_push_drag,baseline_classic_decentralized_push_drag
SP5_MC_explicit_control_law,formation_corridor_push,formation_corridor_push_v00,6651,sota_centralized_cbf_push,sota,centralized,baseline,amr-01,1,True,1,4,-10.56,-6.378044020941233,-3.9260770688233007,2.452077893119123,16.01306310131861,0.9048704196029207,0.6734730626215859,83.59694542695432,30.89452330996138,cbf_payload_push_drag,baseline_sota_centralized_push_drag
SP5_MC_explicit_control_law,formation_corridor_push,formation_corridor_push_v00,6651,sota_centralized_cbf_push,sota,centralized,baseline,amr-02,2,True,1,2,-10.56,-3.377706433965093,-6.265921465008759,0.7440562487357733,13.980721628014843,0.7561824033841448,0.8192786504112883,84.0736207147635,31.070685916325647,cbf_payload_push_drag,baseline_sota_centralized_push_drag
SP5_MC_explicit_control_law,formation_corridor_push,formation_corridor_push_v00,6651,sota_centralized_cbf_push,sota,centralized,baseline,amr-03,3,True,1,3,-10.56,-4.808834021892194,-3.5696701613831774,1.2681454748840075,14.8188258975,0.7014239128074018,0.6781158873051831,95.25158320438055,35.20167205379281,cbf_payload_push_drag,baseline_sota_centralized_push_drag
SP5_MC_explicit_control_law,formation_corridor_push,formation_corridor_push_v00,6651,sota_centralized_cbf_push,sota,centralized,baseline,amr-04,4,True,1,1,-9.14391228642794,-4.473456879184129,-5.564129609229861,-0.15419785168051192,13.169888781538962,0.9488759912444229,0.874598821742397,95.87874333703812,35.43344862455756,cbf_payload_push_drag,baseline_sota_centralized_push_drag
SP5_MC_explicit_control_law,formation_corridor_push,formation_corridor_push_v00,6651,sota_centralized_cbf_push,sota,centralized,baseline,amr-05,5,False,0,0,5.77790849828684,5.808562103016466,5.77790849828684,5.808562103016466,0.0,0.724016821709408,0.7035395251441176,92.49089407396832,34.181417375162205,cbf_payload_push_drag,baseline_sota_centralized_push_drag
SP5_MC_explicit_control_law,formation_corridor_push,formation_corridor_push_v00,6651,sota_centralized_cbf_push,sota,centralized,baseline,amr-06,6,False,2,1,-2.001599118894617,4.426239720685713,-1.9869412789158911,4.514754003034575,0.09008253156692916,0.7073621766234988,0.7106653370159441,91.74207775777103,33.9046809104806,cbf_payload_push_drag,baseline_sota_centralized_push_drag
SP5_MC_explicit_control_law,formation_corridor_push,formation_corridor_push_v00,6651,sota_decentralized_vo_push,sota,decentralized,baseline,amr-01,1,True,1,4,-10.56,-6.378044020941233,3.728890323959969,8.198676526147082,25.20224175102927,0.9048704196029207,0.6734730626215859,83.59694542695432,30.89452330996138,velocity_obstacle_push_drag,baseline_sota_decentralized_push_drag
SP5_MC_explicit_control_law,formation_corridor_push,formation_corridor_push_v00,6651,sota_decentralized_vo_push,sota,decentralized,baseline,amr-02,2,True,1,2,-10.56,-3.377706433965093,1.2612023758023443,6.366508780384811,22.84551330053772,0.7561824033841448,0.8192786504112883,84.0736207147635,31.070685916325647,velocity_obstacle_push_drag,baseline_sota_decentralized_push_drag
SP5_MC_explicit_control_law,formation_corridor_push,formation_corridor_push_v00,6651,sota_decentralized_vo_push,sota,decentralized,baseline,amr-03,3,True,1,3,-10.56,-4.808834021892194,3.9764311007996067,6.921743761874076,24.246631614892028,0.7014239128074018,0.6781158873051831,95.25158320438055,35.20167205379281,velocity_obstacle_push_drag,baseline_sota_decentralized_push_drag
SP5_MC_explicit_control_law,formation_corridor_push,formation_corridor_push_v00,6651,sota_decentralized_vo_push,sota,decentralized,baseline,amr-04,4,True,1,1,-9.14391228642794,-4.473456879184129,1.9760859436128797,5.457235230373095,22.38302786948587,0.9488759912444229,0.874598821742397,95.87874333703812,35.43344862455756,velocity_obstacle_push_drag,baseline_sota_decentralized_push_drag
SP5_MC_explicit_control_law,formation_corridor_push,formation_corridor_push_v00,6651,sota_decentralized_vo_push,sota,decentralized,baseline,amr-05,5,False,0,0,5.77790849828684,5.808562103016466,5.77790849828684,5.808562103016466,0.0,0.724016821709408,0.7035395251441176,92.49089407396832,34.181417375162205,velocity_obstacle_push_drag,baseline_sota_decentralized_push_drag
