experiment_id,scenario_generator,scenario_variant_id,seed,method,method_label,method_family,method_scope,method_ownership,method_variant,method_comparison_group,method_training_type,method_execution_model,method_communication_pattern,method_trainable_parameters,method_tuned_parameters,method_uses_neural_policy,method_uses_decoder,method_allocator,transport_mode,scenario_transport_mode,selected_load_id,selected_load_index,n_robots,n_loads,world_size_m,obstacle_count,mobile_group_count,robot_radius_m,formation_tolerance_m,pose_tolerance_m,orientation_tolerance_rad,dt_s,horizon_s,pickup_horizon_s,communication_radius,selected_task_load,pickup_success,target_reached,transport_success,final_position_error_m,final_orientation_error_rad,final_orientation_error_deg,mean_position_error_m,formation_integrity_rate,formation_broken_rate,max_formation_error_m,mean_formation_error_m,mean_wrench_residual_norm,max_wrench_residual_norm,collision_count,collision_rate,safety_violation_count,min_robot_clearance_m,min_obstacle_clearance_m,min_mobile_group_clearance_m,min_load_clearance_m,travel_distance_m,load_travel_distance_m,path_efficiency_ratio,energy_proxy_wh,mean_speed_mps,max_speed_mps,max_speed_violation_mps,pickup_complete_time_s,completion_time_s,assigned_robots,idle_robots,communication_messages,runtime_ms,score_value,reference_score_value,signed_score_delta_vs_reference,performance_gap_vs_reference,optimality_gap_vs_reference
SP5_MC_explicit_control_law,multi_group_crossing_push,multi_group_crossing_push_v00,6651,sota_centralized_cbf_push,SOTA centralized CBF push,sota,centralized,baseline,cbf_payload_push_drag,baseline_sota_centralized_push_drag,none,centralized_cbf_payload_velocity_projection,global_payload_robot_traffic_state,0,6,False,False,wrench_greedy,push_drag,push_drag,load-01,1,8,3,24.0,0,2,0.3,0.85,0.2,0.08726646259971647,0.14,80.0,7.0,6.0,True,True,False,False,3.7781794716535537,5.56181329600669e-05,0.00318668428300929,9.276186831524958,0.789272030651341,0.210727969348659,14.007666387714794,2.2364019555299555,0.6076094023510805,1.0067672229058107,0,0.0,0,0.11499999999999921,inf,0.08000099999999966,0.08000099999999966,108.55215410286455,17.86242812808975,0.8710872836073106,1062.1969266310828,0.16875856376241335,0.8046309160030054,0.0,7.000000000000001,80.0,4,4,32032,1333.7479000911117,-76.30952431748648,294.73748673110975,-371.04701104859623,1.0,1.0
SP5_MC_explicit_control_law,multi_group_crossing_push,multi_group_crossing_push_v00,6651,sota_decentralized_vo_push,SOTA decentralized VO push,sota,decentralized,baseline,velocity_obstacle_push_drag,baseline_sota_decentralized_push_drag,none,distributed_velocity_obstacle_payload_tracking,local_relative_traffic_state,0,6,False,False,cbba_wrench_score,push_drag,push_drag,load-01,1,8,3,24.0,0,2,0.3,0.85,0.2,0.08726646259971647,0.14,80.0,7.0,6.0,True,True,False,False,4.822660516912432,0.00013376829175815175,0.00766435855041673,9.688845749290666,0.8218390804597702,0.17816091954022983,11.427740682342174,1.6110897636950774,0.6563026058463313,1.0063390223446471,0,0.0,0,0.11499999999999877,inf,0.08000099999999977,0.08000099999999977,104.77950753986052,19.95831706918737,0.7796115244982453,1000.582448099301,0.16435819854982975,0.7696469631333095,0.0,7.000000000000001,80.0,4,4,12282,1315.7286999048665,-81.19894057215188,294.73748673110975,-375.93642730326167,1.0,1.0
SP5_MC_explicit_control_law,multi_group_crossing_push,multi_group_crossing_push_v00,6651,sota_decentralized_vo_cargo,SOTA decentralized VO cargo,sota,decentralized,baseline,velocity_obstacle_cargo,baseline_sota_decentralized_cargo,none,distributed_velocity_obstacle_cargo_transport,local_relative_traffic_state,0,6,False,False,cbba_wrench_score,cargo,push_drag,load-01,1,8,3,24.0,0,2,0.3,0.85,0.2,0.08726646259971647,0.14,80.0,7.0,6.0,True,True,True,True,0.0018137235887008885,1.0818576257065615e-08,6.198587598702989e-07,6.298433344214236,0.8524904214559387,0.14750957854406133,11.427740682342174,1.4915401204908625,0.23641602459581396,1.007209271735536,0,0.0,0,0.11499999969054098,inf,0.493775884794341,0.493775884794341,87.12079155638867,17.237811017340384,0.9026513854384525,833.7789482389974,0.13727697672065778,0.7871389395681574,0.0,7.000000000000001,47.46000000000001,4,4,13464,679.2392999632284,284.68817647226354,294.73748673110975,-10.04931025884622,0.03409579952079271,0.03409579952079271
SP5_MC_explicit_control_law,multi_group_crossing_push,multi_group_crossing_push_v00,6651,ours_tensor_game_push,Ours tensor-game push,model_based,decentralized,proposed,smooth_tensor_game_wrench_push,proposed_model_based_decentralized_push_drag,model_based_tuning_optional,distributed_tensor_game_wrench_transport,local_tensor_field_and_wrench_residual,0,9,False,False,smith_wrench_pairs_guarded,push_drag,push_drag,load-01,1,8,3,24.0,0,2,0.3,0.85,0.2,0.08726646259971647,0.14,80.0,7.0,6.0,True,True,False,False,6.7645363471412,6.691350988852207e-07,3.833861709019214e-05,8.257675736761897,1.0,0.0,3.9508614841861545,0.27510859373448754,0.5365328061742567,1.0,0,0.0,0,0.11499999999999988,inf,0.10322144517599519,0.10322144517599519,98.65281369550367,20.808543648212215,0.7477569915406044,1081.979373471591,0.1536649283507285,0.8046309160030054,0.0,4.9,80.0,4,4,12928,1635.7853999361396,-81.62209811555233,294.73748673110975,-376.3595848466621,1.0,1.0
SP5_MC_explicit_control_law,multi_group_crossing_push,multi_group_crossing_push_v00,6651,ours_explicit_vgne_cbf_push,Ours explicit vGNE-CBF push,model_based,decentralized,proposed,closed_form_explicit_vgne_cbf_push,proposed_model_based_decentralized_push_drag,closed_form_model_based,distributed_explicit_vgne_cbf_transport,local_contact_geometry_consensus_scalars_and_wrench_residual,0,10,False,False,support_dual_wrench_market_guarded,push_drag,push_drag,load-01,1,8,3,24.0,0,2,0.3,0.85,0.2,0.08726646259971647,0.14,80.0,7.0,6.0,True,True,False,False,4.112817586418505,2.753955228751437e-06,0.00015779001157544253,8.274590295348263,0.8256704980842912,0.17432950191570884,14.616721339177143,2.068885991137045,0.8677608932946103,1.208477135275036,0,0.0,0,0.11499999999999899,inf,0.08000099999999943,0.08000099999999943,77.92123424099341,19.43158610246989,0.8007444124569311,931.4631011700912,0.12112380295100186,0.6666679719218245,0.0,7.000000000000001,80.0,3,5,10932,1239.8640000028536,-68.78008990837291,294.73748673110975,-363.5175766394827,1.0,1.0
SP5_MC_explicit_control_law,multi_group_crossing_push,multi_group_crossing_push_v00,6651,ours_explicit_vgne_cbf_cargo,Ours explicit vGNE-CBF cargo,model_based,decentralized,proposed,closed_form_explicit_vgne_cbf_cargo,proposed_model_based_decentralized_cargo,closed_form_model_based,distributed_explicit_vgne_cbf_caging_transport,local_contact_geometry_consensus_scalars_and_wrench_residual,0,10,False,False,support_dual_wrench_market_guarded,cargo,push_drag,load-01,1,8,3,24.0,0,2,0.3,0.85,0.2,0.08726646259971647,0.14,80.0,7.0,6.0,True,True,True,True,1.8377230914701458e-11,1.3322676295501878e-15,7.63333123551244e-14,6.269997361233805,0.8295019157088123,0.17049808429118773,14.616721339177143,2.0048801506606524,0.2944348539631686,1.2368597306770508,0,0.0,0,0.424028442248671,inf,0.14996354971939613,0.4682196663205307,63.14062295561834,15.781130175780389,0.985970828667794,754.3189266080064,0.09838666005300799,0.681160753920125,0.0,7.000000000000001,46.620000000000005,3,5,12562,834.8770999582484,288.42054274086433,294.73748673110975,-6.31694399024542,0.021432441662937823,0.021432441662937823
SP5_MC_explicit_control_law,multi_group_crossing_push,multi_group_crossing_push_v00,6651,ours_hamiltonian_cargo,Ours Hamiltonian cargo,model_based,decentralized,proposed,hamiltonian_tensor_cargo,proposed_model_based_decentralized_cargo,model_based_tuning_optional,distributed_hamiltonian_cargo_transport,local_energy_wrench_formation_game,0,9,False,False,support_dual_wrench_market_guarded,cargo,push_drag,load-01,1,8,3,24.0,0,2,0.3,0.85,0.2,0.08726646259971647,0.14,80.0,7.0,6.0,True,True,True,True,0.0002560728512884066,5.002971370515752e-10,2.866491445553338e-08,6.303322108332858,0.8295019157088123,0.17049808429118773,14.616721339177143,2.0092121476798006,0.2567817715321281,1.0112419012886678,0,0.0,0,0.4250058091023089,inf,0.14996354971939613,0.5283923866613836,67.6077003254619,17.29109818296636,0.8998696226279355,810.9054445135489,0.10534732661035598,0.681160753920125,0.0,7.000000000000001,45.78,3,5,12542,704.6353999758139,287.56512593492454,294.73748673110975,-7.172360796185217,0.024334742335400963,0.024334742335400963
SP5_MC_explicit_control_law,multi_group_crossing_push,multi_group_crossing_push_v00,6651,reference_centralized_mpc_cbf_cargo,Reference centralized MPC-CBF cargo,model_based_reference,centralized,reference,time_expanded_mpc_cbf_cargo,reference_model_based_reference_centralized_cargo,none,centralized_reference_mpc_cbf_cargo,global_state_and_time_expanded_constraints,0,10,False,False,wrench_oracle,cargo,push_drag,load-01,1,8,3,24.0,0,2,0.3,0.85,0.2,0.08726646259971647,0.14,80.0,7.0,6.0,True,True,True,True,3.7168838774690695e-05,6.834532939592464e-13,3.915898923817882e-11,4.27289648888595,0.9945155393053017,0.005484460694698323,2.882063998724854,0.22207688363954864,0.07950904148021457,1.0,0,0.0,0,0.11499999999999944,inf,0.08000099999999977,0.08000099999999977,105.94270894655351,23.87791329199309,0.6516370926745143,1172.2056144127519,0.16458646207258212,0.8396148688727012,0.0,3.08,42.14,4,4,32032,4361.080799950287,294.73748673110975,294.73748673110975,0.0,0.0,0.0
SP5_MC_explicit_control_law,multi_group_crossing_push,multi_group_crossing_push_v00,6652,classic_decentralized_apf_push,Classic decentralized APF push,classic,decentralized,baseline,apf_push_drag,baseline_classic_decentralized_push_drag,none,distributed_apf_payload_tracking,local_obstacle_and_slot_state,0,3,False,False,greedy_capacity,push_drag,push_drag,load-01,1,8,3,24.0,0,2,0.3,0.85,0.2,0.08726646259971647,0.14,80.0,7.0,6.0,True,True,False,False,4.217020004743295,0.04586870283166222,2.6280830839940137,5.974041465565745,0.9682539682539683,0.031746031746031744,1.306329619854613,0.15680163521760576,0.33470926460839884,1.0000176537804373,0,0.0,0,0.11499999999999921,inf,0.0800000031989847,0.0800000031989847,55.989032834451464,26.903461060067094,0.5866418599269183,621.7867178946601,0.08665300096073986,0.7333035880731015,0.0,0.7000000000000001,80.0,2,6,8262,942.8497001063079,-49.33415623446977,295.8812891349121,-345.2154453693819,1.0,1.0
SP5_MC_explicit_control_law,multi_group_crossing_push,multi_group_crossing_push_v00,6652,sota_centralized_cbf_push,SOTA centralized CBF push,sota,centralized,baseline,cbf_payload_push_drag,baseline_sota_centralized_push_drag,none,centralized_cbf_payload_velocity_projection,global_payload_robot_traffic_state,0,6,False,False,wrench_greedy,push_drag,push_drag,load-01,1,8,3,24.0,0,2,0.3,0.85,0.2,0.08726646259971647,0.14,80.0,7.0,6.0,True,True,False,False,7.048862618644444,3.6774289693397577e-06,0.00021070115940231233,9.434476931032137,0.9482758620689655,0.051724137931034475,9.374030853434062,0.8447436803660153,0.5887593417847354,1.0067672229058107,0,0.0,0,0.11499999998575405,inf,0.08000099999999943,0.08000099999999943,112.17084602026527,21.445697151851224,0.7359376719253351,1124.4599434258066,0.17459529725362566,0.7666355693491516,0.0,7.000000000000001,80.0,4,4,32032,1297.4396999925375,-92.03789446972714,295.8812891349121,-387.9191836046392,1.0,1.0
SP5_MC_explicit_control_law,multi_group_crossing_push,multi_group_crossing_push_v00,6652,sota_decentralized_vo_push,SOTA decentralized VO push,sota,decentralized,baseline,velocity_obstacle_push_drag,baseline_sota_decentralized_push_drag,none,distributed_velocity_obstacle_payload_tracking,local_relative_traffic_state,0,6,False,False,cbba_wrench_score,push_drag,push_drag,load-01,1,8,3,24.0,0,2,0.3,0.85,0.2,0.08726646259971647,0.14,80.0,7.0,6.0,True,True,False,False,6.948125489765814,4.491940662987304e-06,0.0002573692418123694,9.43285748265239,0.9425287356321839,0.05747126436781613,9.374030853434062,0.9112031646624016,0.5681547351551272,1.0063390223446471,0,0.0,0,0.11499999966763252,inf,0.08000099999999954,0.08000099999999954,111.86443404183962,21.393336884596366,0.737738881965302,1120.053952843698,0.17400649051666567,0.7333035880731015,0.0,7.000000000000001,80.0,4,4,10508,1347.2668000031263,-91.5692259394223,295.8812891349121,-387.45051507433436,1.0,1.0
SP5_MC_explicit_control_law,multi_group_crossing_push,multi_group_crossing_push_v00,6652,sota_decentralized_vo_cargo,SOTA decentralized VO cargo,sota,decentralized,baseline,velocity_obstacle_cargo,baseline_sota_decentralized_cargo,none,distributed_velocity_obstacle_cargo_transport,local_relative_traffic_state,0,6,False,False,cbba_wrench_score,cargo,push_drag,load-01,1,8,3,24.0,0,2,0.3,0.85,0.2,0.08726646259971647,0.14,80.0,7.0,6.0,True,True,True,True,0.0002584152833614151,8.36803071280201e-10,4.794528426794051e-08,5.303018079960788,0.946360153256705,0.05363984674329503,9.374030853434062,0.7986379472175302,0.15538103458273914,1.007209271735536,0,0.0,0,0.11499999997910004,inf,0.11499999999999982,0.2114689392507788,101.67230465861569,20.557601776672247,0.7677304291718797,1021.494476456122,0.15827359622759857,0.7499695787111265,0.0,7.000000000000001,43.260000000000005,4,4,14436,669.7707999264821,291.8979402507499,295.8812891349121,-3.983348884162183,0.013462658946121826,0.013462658946121826
SP5_MC_explicit_control_law,multi_group_crossing_push,multi_group_crossing_push_v00,6652,ours_tensor_game_push,Ours tensor-game push,model_based,decentralized,proposed,smooth_tensor_game_wrench_push,proposed_model_based_decentralized_push_drag,model_based_tuning_optional,distributed_tensor_game_wrench_transport,local_tensor_field_and_wrench_residual,0,9,False,False,smith_wrench_pairs_guarded,push_drag,push_drag,load-01,1,8,3,24.0,0,2,0.3,0.85,0.2,0.08726646259971647,0.14,80.0,7.0,6.0,True,True,False,False,8.016678543573544,1.2309573493851644e-07,7.052866088038063e-06,8.93828283444066,1.0,0.0,4.363218746135604,0.31543880938960106,0.6017409758688359,1.0,0,0.0,0,0.11499999999999944,inf,0.11499999999999982,0.20608405313088862,94.72548616340056,20.025544095197514,0.7881282206226874,922.5837688364531,0.14750874829484276,0.7666355693491517,0.0,5.6000000000000005,80.0,4,4,11110,1607.6449999818578,-90.27170184333467,295.8812891349121,-386.15299097824675,1.0,1.0
SP5_MC_explicit_control_law,multi_group_crossing_push,multi_group_crossing_push_v00,6652,ours_explicit_vgne_cbf_push,Ours explicit vGNE-CBF push,model_based,decentralized,proposed,closed_form_explicit_vgne_cbf_push,proposed_model_based_decentralized_push_drag,closed_form_model_based,distributed_explicit_vgne_cbf_transport,local_contact_geometry_consensus_scalars_and_wrench_residual,0,10,False,False,support_dual_wrench_market_guarded,push_drag,push_drag,load-01,1,8,3,24.0,0,2,0.3,0.85,0.2,0.08726646259971647,0.14,80.0,7.0,6.0,True,True,False,False,5.60871991338292,0.025673046634394847,1.4709572193933673,7.434583276867212,1.0,0.0,3.696375717805627,0.2602853585813913,0.7985111215696902,1.0001588321296515,0,0.0,0,0.11499999998951516,inf,0.08000099999999977,0.08000099999999977,70.81605171384588,19.591051875263286,0.805607403585984,735.3927924105961,0.11014030556535992,0.7666355693491516,0.0,6.0200000000000005,80.0,3,5,8280,1094.5291999960318,-62.5121968772848,295.8812891349121,-358.3934860121969,1.0,1.0
SP5_MC_explicit_control_law,multi_group_crossing_push,multi_group_crossing_push_v00,6652,ours_explicit_vgne_cbf_cargo,Ours explicit vGNE-CBF cargo,model_based,decentralized,proposed,closed_form_explicit_vgne_cbf_cargo,proposed_model_based_decentralized_cargo,closed_form_model_based,distributed_explicit_vgne_cbf_caging_transport,local_contact_geometry_consensus_scalars_and_wrench_residual,0,10,False,False,support_dual_wrench_market_guarded,cargo,push_drag,load-01,1,8,3,24.0,0,2,0.3,0.85,0.2,0.08726646259971647,0.14,80.0,7.0,6.0,True,True,True,True,3.28680021701185e-13,1.3322676295501878e-15,7.63333123551244e-14,4.306971567608515,1.0,0.0,3.696375717805627,0.23188777272335206,0.0962251364485754,1.0,0,0.0,0,0.11499999999752042,inf,0.08000099999999932,0.08000099999999932,71.60439526102269,20.33722415830756,0.7760496866187169,747.4505024783517,0.11122835699786764,0.7833015599871764,0.0,5.32,40.88,3,5,11036,819.355700048618,307.4818028232727,295.8812891349121,11.600513688360593,0.0,0.0
SP5_MC_explicit_control_law,multi_group_crossing_push,multi_group_crossing_push_v00,6652,ours_hamiltonian_cargo,Ours Hamiltonian cargo,model_based,decentralized,proposed,hamiltonian_tensor_cargo,proposed_model_based_decentralized_cargo,model_based_tuning_optional,distributed_hamiltonian_cargo_transport,local_energy_wrench_formation_game,0,9,False,False,support_dual_wrench_market_guarded,cargo,push_drag,load-01,1,8,3,24.0,0,2,0.3,0.85,0.2,0.08726646259971647,0.14,80.0,7.0,6.0,True,True,True,True,0.0003329577244872782,1.0116213200461743e-08,5.796163210409889e-07,4.630454781798528,1.0,0.0,3.696375717805627,0.23078180051835984,0.09779504492130618,1.0,0,0.0,0,0.1149999999977368,inf,0.08000099999999977,0.08000099999999977,79.71836516660085,23.129684940108888,0.6823567409420528,837.4998811276309,0.12424395761814618,0.7833015599871764,0.0,5.32,42.980000000000004,3,5,10858,754.2207000078633,303.36269889486806,295.8812891349121,7.481409759955966,0.0,0.0
SP5_MC_explicit_control_law,multi_group_crossing_push,multi_group_crossing_push_v00,6652,reference_centralized_mpc_cbf_cargo,Reference centralized MPC-CBF cargo,model_based_reference,centralized,reference,time_expanded_mpc_cbf_cargo,reference_model_based_reference_centralized_cargo,none,centralized_reference_mpc_cbf_cargo,global_state_and_time_expanded_constraints,0,10,False,False,wrench_oracle,cargo,push_drag,load-01,1,8,3,24.0,0,2,0.3,0.85,0.2,0.08726646259971647,0.14,80.0,7.0,6.0,True,True,True,True,0.00011708793908093563,2.7977620220553945e-14,1.6029995594576124e-12,4.244085167295691,1.0,0.0,2.569585604412983,0.17926480914907042,0.06699028149931449,1.0,0,0.0,0,0.15155726474878362,inf,0.08000099999999977,0.08000099999999977,107.72994879966554,24.44840173012099,0.6455512556186663,1058.4388574746515,0.1676852849323801,0.7999675506252015,0.0,2.3800000000000003,42.7,4,4,32032,4234.15560007561,295.8812891349121,295.8812891349121,0.0,0.0,0.0
SP5_MC_explicit_control_law,multi_group_crossing_push,multi_group_crossing_push_v00,6653,classic_decentralized_apf_push,Classic decentralized APF push,classic,decentralized,baseline,apf_push_drag,baseline_classic_decentralized_push_drag,none,distributed_apf_payload_tracking,local_obstacle_and_slot_state,0,3,False,False,greedy_capacity,push_drag,push_drag,load-01,1,8,3,24.0,0,2,0.3,0.85,0.2,0.08726646259971647,0.14,80.0,7.0,6.0,True,True,False,False,12.073148869548072,1.6751999180181523,95.98188514310164,12.935035700598007,0.9540229885057471,0.04597701149425293,7.712554391364223,0.6341897397256051,0.9387986102131586,1.02075706155976,0,0.0,0,0.11499999999999955,inf,0.855015905539277,2.943964300696072,21.846997193560746,5.778837458260834,1.0,178.89470745078924,0.03366538700938379,0.7642916412530363,0.0,7.000000000000001,80.0,2,6,12954,1456.5903000766411,-139.25895042646383,296.24876404534956,-435.5077144718134,1.0,1.0
SP5_MC_explicit_control_law,multi_group_crossing_push,multi_group_crossing_push_v00,6653,sota_centralized_cbf_push,SOTA centralized CBF push,sota,centralized,baseline,cbf_payload_push_drag,baseline_sota_centralized_push_drag,none,centralized_cbf_payload_velocity_projection,global_payload_robot_traffic_state,0,6,False,False,wrench_greedy,push_drag,push_drag,load-01,1,8,3,24.0,0,2,0.3,0.85,0.2,0.08726646259971647,0.14,80.0,7.0,6.0,True,True,False,False,4.725140392119778,1.3126530928886382e-07,7.520948218731298e-06,7.105365852402719,1.0,0.0,2.0635998844428753,0.1494151389779216,0.4012192200536242,1.0,0,0.0,0,0.11499999999999855,inf,0.3136630380190938,0.3136630380190938,85.7907984929151,18.21031415035138,0.8622887557573529,791.1009730160364,0.13506468626350565,0.7990321704009017,0.0,3.08,80.0,4,4,32032,1339.1439999686554,-57.46182129677072,296.24876404534956,-353.7105853421203,1.0,1.0
SP5_MC_explicit_control_law,multi_group_crossing_push,multi_group_crossing_push_v00,6653,sota_decentralized_vo_push,SOTA decentralized VO push,sota,decentralized,baseline,velocity_obstacle_push_drag,baseline_sota_decentralized_push_drag,none,distributed_velocity_obstacle_payload_tracking,local_relative_traffic_state,0,6,False,False,cbba_wrench_score,push_drag,push_drag,load-01,1,8,3,24.0,0,2,0.3,0.85,0.2,0.08726646259971647,0.14,80.0,7.0,6.0,True,True,False,False,6.937140519241047,2.4654984911443023e-06,0.0001412626579384411,8.712985787733464,0.9681050656660413,0.031894934333958735,4.515605836220898,0.33732687261485494,0.5143293168404975,1.0,0,0.0,0,0.1149999996274873,inf,0.08000099999999977,0.08000099999999977,102.57572594888427,20.474164055361026,0.7669445789434025,882.1747651006787,0.16142891428940964,0.7642916412530363,0.0,5.460000000000001,80.0,4,4,12254,1424.0011000074446,-84.51405566587566,296.24876404534956,-380.76281971122523,1.0,1.0
SP5_MC_explicit_control_law,multi_group_crossing_push,multi_group_crossing_push_v00,6653,sota_decentralized_vo_cargo,SOTA decentralized VO cargo,sota,decentralized,baseline,velocity_obstacle_cargo,baseline_sota_decentralized_cargo,none,distributed_velocity_obstacle_cargo_transport,local_relative_traffic_state,0,6,False,False,cbba_wrench_score,cargo,push_drag,load-01,1,8,3,24.0,0,2,0.3,0.85,0.2,0.08726646259971647,0.14,80.0,7.0,6.0,True,True,True,True,0.001553003522923272,2.360094342179764e-10,1.352234450596048e-08,4.936554587866772,1.0,0.0,4.515605836220898,0.3080527908284987,0.10479164080138446,1.0,0,0.0,0,0.11499999970980623,inf,0.08000099999999977,0.08000099999999977,112.15054037956412,23.83121034913823,0.6589069082353525,985.9374631176554,0.17603746742880377,0.7816619058269689,0.0,5.32,46.2,4,4,17590,791.9245000230148,293.3176761383121,296.24876404534956,-2.9310879070374654,0.009894008896485307,0.009894008896485307
SP5_MC_explicit_control_law,multi_group_crossing_push,multi_group_crossing_push_v00,6653,ours_tensor_game_push,Ours tensor-game push,model_based,decentralized,proposed,smooth_tensor_game_wrench_push,proposed_model_based_decentralized_push_drag,model_based_tuning_optional,distributed_tensor_game_wrench_transport,local_tensor_field_and_wrench_residual,0,9,False,False,smith_wrench_pairs_guarded,push_drag,push_drag,load-01,1,8,3,24.0,0,2,0.3,0.85,0.2,0.08726646259971647,0.14,80.0,7.0,6.0,True,True,False,False,6.415929807065483,9.866489669718703e-08,5.653082166843072e-06,8.163682450993274,0.9982078853046595,0.0017921146953404632,2.0635998844428753,0.1679454621231064,0.5096566842206441,1.0,0,0.0,0,0.11499999999999966,inf,0.08000099999999988,0.08000099999999988,103.83444831771824,22.080802834026525,0.7111403171654327,957.6904863379593,0.1617525502035308,0.7990321704009017,0.0,1.8200000000000003,80.0,4,4,12152,1693.1126000126824,-78.09610746885963,296.24876404534956,-374.3448715142092,1.0,1.0
SP5_MC_explicit_control_law,multi_group_crossing_push,multi_group_crossing_push_v00,6653,ours_explicit_vgne_cbf_push,Ours explicit vGNE-CBF push,model_based,decentralized,proposed,closed_form_explicit_vgne_cbf_push,proposed_model_based_decentralized_push_drag,closed_form_model_based,distributed_explicit_vgne_cbf_transport,local_contact_geometry_consensus_scalars_and_wrench_residual,0,10,False,False,support_dual_wrench_market_guarded,push_drag,push_drag,load-01,1,8,3,24.0,0,2,0.3,0.85,0.2,0.08726646259971647,0.14,80.0,7.0,6.0,True,True,False,False,4.236825803011102,2.437985200387516e-07,1.3968626249756092e-05,8.22190793669534,0.9118773946360154,0.08812260536398464,10.663028641133138,1.0748123150510933,0.8350472697322722,1.2084771352750359,0,0.0,0,0.11499999999953836,inf,0.08000099999999943,0.08000099999999943,82.19421994588082,21.373296131089127,0.7346807452789851,751.3232641176913,0.12788467896702393,0.7990321704009017,0.0,7.000000000000001,80.0,3,5,10404,1135.6066999724135,-60.31392288472266,296.24876404534956,-356.56268693007223,1.0,1.0
SP5_MC_explicit_control_law,multi_group_crossing_push,multi_group_crossing_push_v00,6653,ours_explicit_vgne_cbf_cargo,Ours explicit vGNE-CBF cargo,model_based,decentralized,proposed,closed_form_explicit_vgne_cbf_cargo,proposed_model_based_decentralized_cargo,closed_form_model_based,distributed_explicit_vgne_cbf_caging_transport,local_contact_geometry_consensus_scalars_and_wrench_residual,0,10,False,False,support_dual_wrench_market_guarded,cargo,push_drag,load-01,1,8,3,24.0,0,2,0.3,0.85,0.2,0.08726646259971647,0.14,80.0,7.0,6.0,True,True,True,True,4.082039343326487e-12,1.3322676295501878e-15,7.63333123551244e-14,5.485369036566909,0.9157088122605364,0.08429118773946365,10.663028641133138,1.035391293942273,0.19994839428231007,1.2368597306770508,0,0.0,0,0.11499999999977073,inf,0.08000099999999977,0.08000099999999977,67.77596746883405,16.765462008990134,0.936601038625529,611.1369646098916,0.10515758370281811,0.8164024349748342,0.0,7.000000000000001,44.52,3,5,12936,778.7591000087559,299.0690194450054,296.24876404534956,2.820255399655821,0.0,0.0
SP5_MC_explicit_control_law,multi_group_crossing_push,multi_group_crossing_push_v00,6653,ours_hamiltonian_cargo,Ours Hamiltonian cargo,model_based,decentralized,proposed,hamiltonian_tensor_cargo,proposed_model_based_decentralized_cargo,model_based_tuning_optional,distributed_hamiltonian_cargo_transport,local_energy_wrench_formation_game,0,9,False,False,support_dual_wrench_market_guarded,cargo,push_drag,load-01,1,8,3,24.0,0,2,0.3,0.85,0.2,0.08726646259971647,0.14,80.0,7.0,6.0,True,True,True,True,0.00040449976145208975,1.0173639708455084e-10,5.829066175811816e-09,5.630265978645427,0.9176245210727969,0.0823754789272031,10.663028641133138,1.0445374641557272,0.179547684189774,1.0112419012886678,0,0.0,0,0.11499999999977084,inf,0.24822410218015345,0.24822410218015345,73.77740194874082,18.656079795598846,0.8416853541954401,669.683568309958,0.11445485661823669,0.8164024349748342,0.0,7.000000000000001,44.800000000000004,3,5,12324,696.2195000378415,297.2545538317385,296.24876404534956,1.0057897863889593,0.0,0.0
SP5_MC_explicit_control_law,multi_group_crossing_push,multi_group_crossing_push_v00,6653,reference_centralized_mpc_cbf_cargo,Reference centralized MPC-CBF cargo,model_based_reference,centralized,reference,time_expanded_mpc_cbf_cargo,reference_model_based_reference_centralized_cargo,none,centralized_reference_mpc_cbf_cargo,global_state_and_time_expanded_constraints,0,10,False,False,wrench_oracle,cargo,push_drag,load-01,1,8,3,24.0,0,2,0.3,0.85,0.2,0.08726646259971647,0.14,80.0,7.0,6.0,True,True,True,True,0.0003578226752198062,2.708944180085382e-14,1.5521106845541961e-12,4.388873758901295,1.0,0.0,2.5749941750763488,0.1453073234460621,0.06916862067518975,1.0,0,0.0,0,0.11499999973901831,inf,0.08000099999999977,0.08000099999999977,106.17897166512293,23.796178197214147,0.6598769348808847,954.6500542375696,0.16465729464686762,0.8221360753531163,0.0,2.3800000000000003,44.24,4,4,32032,4211.959999985993,296.24876404534956,296.24876404534956,0.0,0.0,0.0
SP5_MC_explicit_control_law,multi_group_crossing_push,multi_group_crossing_push_v00,6654,classic_decentralized_apf_push,Classic decentralized APF push,classic,decentralized,baseline,apf_push_drag,baseline_classic_decentralized_push_drag,none,distributed_apf_payload_tracking,local_obstacle_and_slot_state,0,3,False,False,greedy_capacity,push_drag,push_drag,load-01,1,8,3,24.0,0,2,0.3,0.85,0.2,0.08726646259971647,0.14,80.0,7.0,6.0,True,True,False,False,12.819111938823937,1.656348794641704,94.90179533455074,13.844061431018543,0.8218390804597702,0.17816091954022983,12.425966771174231,1.699702293791283,0.9827462756059525,1.0210640436743077,0,0.0,0,0.24191229243612167,inf,0.1406996052984964,3.6611466642025783,22.85612123986816,4.875960675448992,1.0,154.3812249129798,0.035614748877879854,0.5973472505952675,0.0,7.000000000000001,80.0,2,6,12948,1344.296499970369,-158.07824963141996,295.42228633946456,-453.5005359708845,1.0,1.0
