experiment_id,scenario_generator,scenario_variant_id,seed,method,method_label,n_robots,n_loads,demand_ratio,heterogeneous_robots,communication_radius,assigned_robots,assignment_cost,captured_reward,coalition_success_rate,coalition_time,communication_messages,demand_satisfaction_ratio,idle_robots,optimality_gap_vs_oracle,oracle_reward,oracle_runtime_ms,priority_regret,robots_overassigned,robots_underassigned,runtime_ms,served_load_rate,strategy_switches
SP1_MC_smoke,under_demand,under_demand_v05,2001,oracle_reference,Oracle reference,8,3,0.5,True,inf,4,13.738117242496047,4.5200000000000005,1.0,1.0,24,1.0,4,0.0,4.5200000000000005,0.1707999617792666,0.0,0,0,0.1707999617792666,1.0,0
SP1_MC_smoke,under_demand,under_demand_v06,2001,greedy_nearest,Greedy nearest,8,3,0.75,False,inf,6,34.44403855019706,5.22,1.0,1.0,24,1.0,2,0.061102420506494344,5.22,0.3063000040128827,0.0,0,0,0.15259999781847,1.0,0
SP1_MC_smoke,under_demand,under_demand_v06,2001,centralized_coalition_milp,Centralized coalition oracle,8,3,0.75,False,inf,6,29.891381618492264,5.22,1.0,1.0,24,1.0,2,0.0,5.22,0.3063000040128827,0.0,0,0,0.2804999821819365,1.0,0
SP1_MC_smoke,under_demand,under_demand_v06,2001,primal_dual_cardinality_capacity,Primal-dual cardinality capacity,8,3,0.75,False,inf,6,30.269152077956388,5.22,1.0,1.0,24,1.0,2,0.0050701578913975595,5.22,0.3063000040128827,0.0,0,0,0.9106000070460141,1.0,0
SP1_MC_smoke,under_demand,under_demand_v06,2001,primal_dual_wrench_market,Primal-dual wrench market,8,3,0.75,False,inf,6,30.269152077956388,5.22,1.0,1.0,24,1.0,2,0.0050701578913975595,5.22,0.3063000040128827,0.0,0,0,0.8770999847911298,1.0,0
SP1_MC_smoke,under_demand,under_demand_v06,2001,imitation_oracle,Data-driven imitation oracle,8,3,0.75,False,inf,6,34.44403855019706,5.22,1.0,1.0,24,1.0,2,0.061102420506494344,5.22,0.3063000040128827,0.0,0,0,0.7351000094786286,1.0,0
SP1_MC_smoke,under_demand,under_demand_v06,2001,mappo_recruitment,MAPPO recruitment checkpoint,8,3,0.75,False,inf,6,29.891381618492264,5.22,1.0,1.0,24,1.0,2,0.0,5.22,0.3063000040128827,0.0,0,0,3.631600004155189,1.0,0
SP1_MC_smoke,under_demand,under_demand_v06,2001,oracle_reference,Oracle reference,8,3,0.75,False,inf,6,29.891381618492264,5.22,1.0,1.0,24,1.0,2,0.0,5.22,0.3063000040128827,0.0,0,0,0.3063000040128827,1.0,0
SP1_MC_smoke,under_demand,under_demand_v07,2001,greedy_nearest,Greedy nearest,8,3,0.75,True,inf,6,29.309994932044205,5.22,1.0,1.0,24,1.0,2,0.01442492728750697,5.22,0.19620003877207637,0.0,0,0,0.11289998656138778,1.0,0
SP1_MC_smoke,under_demand,under_demand_v07,2001,centralized_coalition_milp,Centralized coalition oracle,8,3,0.75,True,inf,6,28.210973768549575,5.22,1.0,1.0,24,1.0,2,0.0,5.22,0.19620003877207637,0.0,0,0,0.15570002142339945,1.0,0
SP1_MC_smoke,under_demand,under_demand_v07,2001,primal_dual_cardinality_capacity,Primal-dual cardinality capacity,8,3,0.75,True,inf,6,28.210973768549575,5.22,1.0,1.0,24,1.0,2,0.0,5.22,0.19620003877207637,0.0,0,0,0.4863000358454883,1.0,0
SP1_MC_smoke,under_demand,under_demand_v07,2001,primal_dual_wrench_market,Primal-dual wrench market,8,3,0.75,True,inf,6,28.210973768549575,5.22,1.0,1.0,24,1.0,2,0.0,5.22,0.19620003877207637,0.0,0,0,0.4702000296674669,1.0,0
SP1_MC_smoke,under_demand,under_demand_v07,2001,imitation_oracle,Data-driven imitation oracle,8,3,0.75,True,inf,6,29.309994932044205,5.22,1.0,1.0,24,1.0,2,0.01442492728750697,5.22,0.19620003877207637,0.0,0,0,0.5248999805189669,1.0,0
SP1_MC_smoke,under_demand,under_demand_v07,2001,mappo_recruitment,MAPPO recruitment checkpoint,8,3,0.75,True,inf,6,28.4180879619095,5.22,1.0,1.0,24,1.0,2,0.0027184255214227314,5.22,0.19620003877207637,0.0,0,0,2.600399951916188,1.0,0
SP1_MC_smoke,under_demand,under_demand_v07,2001,oracle_reference,Oracle reference,8,3,0.75,True,inf,6,28.210973768549575,5.22,1.0,1.0,24,1.0,2,0.0,5.22,0.19620003877207637,0.0,0,0,0.19620003877207637,1.0,0
SP1_MC_smoke,under_demand,under_demand_v00,2002,greedy_nearest,Greedy nearest,6,3,0.5,False,inf,3,19.289740277860457,4.17,1.0,1.0,18,1.0,3,0.059911582950126045,4.17,0.14449999434873462,0.0,0,0,0.0651999725960195,1.0,0
SP1_MC_smoke,under_demand,under_demand_v00,2002,centralized_coalition_milp,Centralized coalition oracle,6,3,0.5,False,inf,3,15.204010602187495,4.17,1.0,1.0,18,1.0,3,0.0,4.17,0.14449999434873462,0.0,0,0,0.13149995356798172,1.0,0
SP1_MC_smoke,under_demand,under_demand_v00,2002,primal_dual_cardinality_capacity,Primal-dual cardinality capacity,6,3,0.5,False,inf,3,15.204010602187495,4.17,1.0,1.0,18,1.0,3,0.0,4.17,0.14449999434873462,0.0,0,0,0.2440999960526824,1.0,0
SP1_MC_smoke,under_demand,under_demand_v00,2002,primal_dual_wrench_market,Primal-dual wrench market,6,3,0.5,False,inf,3,15.204010602187495,4.17,1.0,1.0,18,1.0,3,0.0,4.17,0.14449999434873462,0.0,0,0,0.27000001864507794,1.0,0
SP1_MC_smoke,under_demand,under_demand_v00,2002,imitation_oracle,Data-driven imitation oracle,6,3,0.5,False,inf,3,19.289740277860457,4.17,1.0,1.0,18,1.0,3,0.059911582950126045,4.17,0.14449999434873462,0.0,0,0,0.40339998668059707,1.0,0
SP1_MC_smoke,under_demand,under_demand_v00,2002,mappo_recruitment,MAPPO recruitment checkpoint,6,3,0.5,False,inf,3,15.204010602187495,4.17,1.0,1.0,18,1.0,3,0.0,4.17,0.14449999434873462,0.0,0,0,2.3865000111982226,1.0,0
SP1_MC_smoke,under_demand,under_demand_v00,2002,oracle_reference,Oracle reference,6,3,0.5,False,inf,3,15.204010602187495,4.17,1.0,1.0,18,1.0,3,0.0,4.17,0.14449999434873462,0.0,0,0,0.14449999434873462,1.0,0
SP1_MC_smoke,under_demand,under_demand_v01,2002,greedy_nearest,Greedy nearest,6,3,0.5,True,inf,3,8.547902023083093,2.8200000000000003,0.6666666666666666,1.0,18,1.0,3,0.0,2.8200000000000003,0.16500003403052688,0.0,0,0,0.06880000000819564,0.6666666666666666,0
SP1_MC_smoke,under_demand,under_demand_v01,2002,centralized_coalition_milp,Centralized coalition oracle,6,3,0.5,True,inf,3,8.547902023083093,2.8200000000000003,0.6666666666666666,1.0,18,1.0,3,0.0,2.8200000000000003,0.16500003403052688,0.0,0,0,0.13050000416114926,0.6666666666666666,0
SP1_MC_smoke,under_demand,under_demand_v01,2002,primal_dual_cardinality_capacity,Primal-dual cardinality capacity,6,3,0.5,True,inf,3,9.109248449867504,4.17,1.0,1.0,18,1.0,3,0.0,2.8200000000000003,0.16500003403052688,0.0,0,0,0.25430001551285386,1.0,0
SP1_MC_smoke,under_demand,under_demand_v01,2002,primal_dual_wrench_market,Primal-dual wrench market,6,3,0.5,True,inf,3,9.109248449867504,4.17,1.0,1.0,18,1.0,3,0.0,2.8200000000000003,0.16500003403052688,0.0,0,0,0.2457000082358718,1.0,0
SP1_MC_smoke,under_demand,under_demand_v01,2002,imitation_oracle,Data-driven imitation oracle,6,3,0.5,True,inf,3,8.547902023083093,2.8200000000000003,0.6666666666666666,1.0,18,1.0,3,0.0,2.8200000000000003,0.16500003403052688,0.0,0,0,0.3920000162906945,0.6666666666666666,0
SP1_MC_smoke,under_demand,under_demand_v01,2002,mappo_recruitment,MAPPO recruitment checkpoint,6,3,0.5,True,inf,3,8.547902023083093,2.8200000000000003,0.6666666666666666,1.0,18,1.0,3,0.0,2.8200000000000003,0.16500003403052688,0.0,0,0,2.838199958205223,0.6666666666666666,0
SP1_MC_smoke,under_demand,under_demand_v01,2002,oracle_reference,Oracle reference,6,3,0.5,True,inf,3,8.547902023083093,2.8200000000000003,0.6666666666666666,1.0,18,1.0,3,0.0,2.8200000000000003,0.16500003403052688,0.0,0,0,0.16500003403052688,0.6666666666666666,0
SP1_MC_smoke,under_demand,under_demand_v02,2002,greedy_nearest,Greedy nearest,6,3,0.75,False,inf,4,31.314443629726853,4.5200000000000005,1.0,1.0,18,1.0,2,0.009213958479211515,4.5200000000000005,0.17399998614564538,0.0,0,0,0.07860001642256975,1.0,0
SP1_MC_smoke,under_demand,under_demand_v02,2002,centralized_coalition_milp,Centralized coalition oracle,6,3,0.75,False,inf,4,30.764968929537112,4.5200000000000005,1.0,1.0,18,1.0,2,0.0,4.5200000000000005,0.17399998614564538,0.0,0,0,0.2538999542593956,1.0,0
SP1_MC_smoke,under_demand,under_demand_v02,2002,primal_dual_cardinality_capacity,Primal-dual cardinality capacity,6,3,0.75,False,inf,4,30.764968929537112,4.5200000000000005,1.0,1.0,18,1.0,2,0.0,4.5200000000000005,0.17399998614564538,0.0,0,0,0.3725999849848449,1.0,0
SP1_MC_smoke,under_demand,under_demand_v02,2002,primal_dual_wrench_market,Primal-dual wrench market,6,3,0.75,False,inf,4,30.764968929537112,4.5200000000000005,1.0,1.0,18,1.0,2,0.0,4.5200000000000005,0.17399998614564538,0.0,0,0,0.30519999563694,1.0,0
SP1_MC_smoke,under_demand,under_demand_v02,2002,imitation_oracle,Data-driven imitation oracle,6,3,0.75,False,inf,4,30.764968929537112,4.5200000000000005,1.0,1.0,18,1.0,2,0.0,4.5200000000000005,0.17399998614564538,0.0,0,0,0.535300001502037,1.0,0
SP1_MC_smoke,under_demand,under_demand_v02,2002,mappo_recruitment,MAPPO recruitment checkpoint,6,3,0.75,False,inf,4,31.314443629726853,4.5200000000000005,1.0,1.0,18,1.0,2,0.009213958479211515,4.5200000000000005,0.17399998614564538,0.0,0,0,2.682299993466586,1.0,0
SP1_MC_smoke,under_demand,under_demand_v02,2002,oracle_reference,Oracle reference,6,3,0.75,False,inf,4,30.764968929537112,4.5200000000000005,1.0,1.0,18,1.0,2,0.0,4.5200000000000005,0.17399998614564538,0.0,0,0,0.17399998614564538,1.0,0
SP1_MC_smoke,under_demand,under_demand_v03,2002,greedy_nearest,Greedy nearest,6,3,0.75,True,inf,4,27.265828788223235,4.5200000000000005,1.0,1.0,18,1.0,2,0.0432059997998376,4.5200000000000005,0.15999999595806003,0.0,0,0,0.07969996659085155,1.0,0
SP1_MC_smoke,under_demand,under_demand_v03,2002,centralized_coalition_milp,Centralized coalition oracle,6,3,0.75,True,inf,4,24.41487551283869,4.5200000000000005,1.0,1.0,18,1.0,2,0.0,4.5200000000000005,0.15999999595806003,0.0,0,0,0.1545000122860074,1.0,0
SP1_MC_smoke,under_demand,under_demand_v03,2002,primal_dual_cardinality_capacity,Primal-dual cardinality capacity,6,3,0.75,True,inf,4,24.41487551283869,4.5200000000000005,1.0,1.0,18,1.0,2,0.0,4.5200000000000005,0.15999999595806003,0.0,0,0,0.2970999921672046,1.0,0
SP1_MC_smoke,under_demand,under_demand_v03,2002,primal_dual_wrench_market,Primal-dual wrench market,6,3,0.75,True,inf,4,24.41487551283869,4.5200000000000005,1.0,1.0,18,1.0,2,0.0,4.5200000000000005,0.15999999595806003,0.0,0,0,0.30940002761781216,1.0,0
SP1_MC_smoke,under_demand,under_demand_v03,2002,imitation_oracle,Data-driven imitation oracle,6,3,0.75,True,inf,4,27.265828788223235,4.5200000000000005,1.0,1.0,18,1.0,2,0.0432059997998376,4.5200000000000005,0.15999999595806003,0.0,0,0,0.4746000049635768,1.0,0
SP1_MC_smoke,under_demand,under_demand_v03,2002,mappo_recruitment,MAPPO recruitment checkpoint,6,3,0.75,True,inf,4,24.41487551283869,4.5200000000000005,1.0,1.0,18,1.0,2,0.0,4.5200000000000005,0.15999999595806003,0.0,0,0,2.4751999881118536,1.0,0
SP1_MC_smoke,under_demand,under_demand_v03,2002,oracle_reference,Oracle reference,6,3,0.75,True,inf,4,24.41487551283869,4.5200000000000005,1.0,1.0,18,1.0,2,0.0,4.5200000000000005,0.15999999595806003,0.0,0,0,0.15999999595806003,1.0,0
SP1_MC_smoke,under_demand,under_demand_v04,2002,greedy_nearest,Greedy nearest,8,3,0.5,False,inf,4,17.5190959482038,4.5200000000000005,1.0,1.0,24,1.0,4,0.010783626537905034,4.5200000000000005,0.15810003969818354,0.0,0,0,0.07070001447573304,1.0,0
SP1_MC_smoke,under_demand,under_demand_v04,2002,centralized_coalition_milp,Centralized coalition oracle,8,3,0.5,False,inf,4,16.724608036232762,4.5200000000000005,1.0,1.0,24,1.0,4,0.0,4.5200000000000005,0.15810003969818354,0.0,0,0,0.2463000128045678,1.0,0
SP1_MC_smoke,under_demand,under_demand_v04,2002,primal_dual_cardinality_capacity,Primal-dual cardinality capacity,8,3,0.5,False,inf,4,16.724608036232762,4.5200000000000005,1.0,1.0,24,1.0,4,0.0,4.5200000000000005,0.15810003969818354,0.0,0,0,0.6563999922946095,1.0,0
SP1_MC_smoke,under_demand,under_demand_v04,2002,primal_dual_wrench_market,Primal-dual wrench market,8,3,0.5,False,inf,4,16.724608036232762,4.5200000000000005,1.0,1.0,24,1.0,4,0.0,4.5200000000000005,0.15810003969818354,0.0,0,0,0.5258999881334603,1.0,0
SP1_MC_smoke,under_demand,under_demand_v04,2002,imitation_oracle,Data-driven imitation oracle,8,3,0.5,False,inf,4,20.81218403186548,4.5200000000000005,1.0,1.0,24,1.0,4,0.055480885634689926,4.5200000000000005,0.15810003969818354,0.0,0,0,0.4875999875366688,1.0,0
SP1_MC_smoke,under_demand,under_demand_v04,2002,mappo_recruitment,MAPPO recruitment checkpoint,8,3,0.5,False,inf,4,16.724608036232762,4.5200000000000005,1.0,1.0,24,1.0,4,0.0,4.5200000000000005,0.15810003969818354,0.0,0,0,3.283900034148246,1.0,0
SP1_MC_smoke,under_demand,under_demand_v04,2002,oracle_reference,Oracle reference,8,3,0.5,False,inf,4,16.724608036232762,4.5200000000000005,1.0,1.0,24,1.0,4,0.0,4.5200000000000005,0.15810003969818354,0.0,0,0,0.15810003969818354,1.0,0
SP1_MC_smoke,under_demand,under_demand_v05,2002,greedy_nearest,Greedy nearest,8,3,0.5,True,inf,4,20.078872740840453,2.8200000000000003,0.6666666666666666,1.0,24,1.0,4,0.5122229090425556,4.5200000000000005,0.18180004553869367,1.7000000000000002,0,0,0.08109997725114226,0.6666666666666666,0
SP1_MC_smoke,under_demand,under_demand_v05,2002,centralized_coalition_milp,Centralized coalition oracle,8,3,0.5,True,inf,4,15.937447468338878,4.5200000000000005,1.0,1.0,24,1.0,4,0.0,4.5200000000000005,0.18180004553869367,0.0,0,0,0.14779996126890182,1.0,0
SP1_MC_smoke,under_demand,under_demand_v05,2002,primal_dual_cardinality_capacity,Primal-dual cardinality capacity,8,3,0.5,True,inf,4,15.937447468338878,4.5200000000000005,1.0,1.0,24,1.0,4,0.0,4.5200000000000005,0.18180004553869367,0.0,0,0,0.5106999888084829,1.0,0
SP1_MC_smoke,under_demand,under_demand_v05,2002,primal_dual_wrench_market,Primal-dual wrench market,8,3,0.5,True,inf,4,15.937447468338878,4.5200000000000005,1.0,1.0,24,1.0,4,0.0,4.5200000000000005,0.18180004553869367,0.0,0,0,0.38270000368356705,1.0,0
SP1_MC_smoke,under_demand,under_demand_v05,2002,imitation_oracle,Data-driven imitation oracle,8,3,0.5,True,inf,4,20.078872740840453,2.8200000000000003,0.6666666666666666,1.0,24,1.0,4,0.5122229090425556,4.5200000000000005,0.18180004553869367,1.7000000000000002,0,0,0.4697000258602202,0.6666666666666666,0
SP1_MC_smoke,under_demand,under_demand_v05,2002,mappo_recruitment,MAPPO recruitment checkpoint,8,3,0.5,True,inf,4,15.937447468338878,4.5200000000000005,1.0,1.0,24,1.0,4,0.0,4.5200000000000005,0.18180004553869367,0.0,0,0,2.4520999868400395,1.0,0
SP1_MC_smoke,under_demand,under_demand_v05,2002,oracle_reference,Oracle reference,8,3,0.5,True,inf,4,15.937447468338878,4.5200000000000005,1.0,1.0,24,1.0,4,0.0,4.5200000000000005,0.18180004553869367,0.0,0,0,0.18180004553869367,1.0,0
SP1_MC_smoke,under_demand,under_demand_v06,2002,greedy_nearest,Greedy nearest,8,3,0.75,False,inf,6,26.125545633376998,5.22,1.0,1.0,24,1.0,2,0.00938090980808803,5.22,0.15949999215081334,0.0,0,0,0.08679996244609356,1.0,0
SP1_MC_smoke,under_demand,under_demand_v06,2002,centralized_coalition_milp,Centralized coalition oracle,8,3,0.75,False,inf,6,25.384306539601464,5.22,1.0,1.0,24,1.0,2,0.0,5.22,0.15949999215081334,0.0,0,0,0.14220003504306078,1.0,0
SP1_MC_smoke,under_demand,under_demand_v06,2002,primal_dual_cardinality_capacity,Primal-dual cardinality capacity,8,3,0.75,False,inf,6,26.125545633376998,5.22,1.0,1.0,24,1.0,2,0.00938090980808803,5.22,0.15949999215081334,0.0,0,0,0.47170004108920693,1.0,0
SP1_MC_smoke,under_demand,under_demand_v06,2002,primal_dual_wrench_market,Primal-dual wrench market,8,3,0.75,False,inf,6,26.125545633376998,5.22,1.0,1.0,24,1.0,2,0.00938090980808803,5.22,0.15949999215081334,0.0,0,0,0.47500000800937414,1.0,0
SP1_MC_smoke,under_demand,under_demand_v06,2002,imitation_oracle,Data-driven imitation oracle,8,3,0.75,False,inf,6,27.089939604969448,5.22,1.0,1.0,24,1.0,2,0.021586003876847934,5.22,0.15949999215081334,0.0,0,0,0.5317999748513103,1.0,0
SP1_MC_smoke,under_demand,under_demand_v06,2002,mappo_recruitment,MAPPO recruitment checkpoint,8,3,0.75,False,inf,6,25.384306539601464,5.22,1.0,1.0,24,1.0,2,0.0,5.22,0.15949999215081334,0.0,0,0,2.6242000167258084,1.0,0
SP1_MC_smoke,under_demand,under_demand_v06,2002,oracle_reference,Oracle reference,8,3,0.75,False,inf,6,25.384306539601464,5.22,1.0,1.0,24,1.0,2,0.0,5.22,0.15949999215081334,0.0,0,0,0.15949999215081334,1.0,0
SP1_MC_smoke,under_demand,under_demand_v07,2002,greedy_nearest,Greedy nearest,8,3,0.75,True,inf,6,29.36495104042387,5.22,1.0,1.0,24,1.0,2,0.0,3.87,0.1762000028975308,0.0,0,0,0.09329995373263955,1.0,0
SP1_MC_smoke,under_demand,under_demand_v07,2002,centralized_coalition_milp,Centralized coalition oracle,8,3,0.75,True,inf,6,28.695546708235337,3.87,0.6666666666666666,1.0,24,1.0,2,0.0,3.87,0.1762000028975308,0.0,0,0,0.14839996583759785,0.6666666666666666,0
SP1_MC_smoke,under_demand,under_demand_v07,2002,primal_dual_cardinality_capacity,Primal-dual cardinality capacity,8,3,0.75,True,inf,6,29.36495104042387,5.22,1.0,1.0,24,1.0,2,0.0,3.87,0.1762000028975308,0.0,0,0,1.3046000385656953,1.0,0
SP1_MC_smoke,under_demand,under_demand_v07,2002,primal_dual_wrench_market,Primal-dual wrench market,8,3,0.75,True,inf,6,29.36495104042387,5.22,1.0,1.0,24,1.0,2,0.0,3.87,0.1762000028975308,0.0,0,0,1.066399971023202,1.0,0
SP1_MC_smoke,under_demand,under_demand_v07,2002,imitation_oracle,Data-driven imitation oracle,8,3,0.75,True,inf,6,29.36495104042387,5.22,1.0,1.0,24,1.0,2,0.0,3.87,0.1762000028975308,0.0,0,0,0.5528000183403492,1.0,0
SP1_MC_smoke,under_demand,under_demand_v07,2002,mappo_recruitment,MAPPO recruitment checkpoint,8,3,0.75,True,inf,6,29.36495104042387,5.22,1.0,1.0,24,1.0,2,0.0,3.87,0.1762000028975308,0.0,0,0,2.7495999820530415,1.0,0
SP1_MC_smoke,under_demand,under_demand_v07,2002,oracle_reference,Oracle reference,8,3,0.75,True,inf,6,28.695546708235337,3.87,0.6666666666666666,1.0,24,1.0,2,0.0,3.87,0.1762000028975308,0.0,0,0,0.1762000028975308,0.6666666666666666,0
SP1_MC_smoke,balanced_demand,balanced_demand_v00,2000,greedy_nearest,Greedy nearest,6,3,1.0,False,inf,6,30.513795672065516,5.22,1.0,1.0,18,1.0,0,0.0,5.22,0.17179996939375997,0.0,0,0,0.09000004502013326,1.0,0
SP1_MC_smoke,balanced_demand,balanced_demand_v00,2000,centralized_coalition_milp,Centralized coalition oracle,6,3,1.0,False,inf,6,30.513795672065516,5.22,1.0,1.0,18,1.0,0,0.0,5.22,0.17179996939375997,0.0,0,0,0.16650004545226693,1.0,0
SP1_MC_smoke,balanced_demand,balanced_demand_v00,2000,primal_dual_cardinality_capacity,Primal-dual cardinality capacity,6,3,1.0,False,inf,6,30.513795672065516,5.22,1.0,1.0,18,1.0,0,0.0,5.22,0.17179996939375997,0.0,0,0,0.35630003549158573,1.0,0
SP1_MC_smoke,balanced_demand,balanced_demand_v00,2000,primal_dual_wrench_market,Primal-dual wrench market,6,3,1.0,False,inf,6,30.513795672065516,5.22,1.0,1.0,18,1.0,0,0.0,5.22,0.17179996939375997,0.0,0,0,0.361700018402189,1.0,0
SP1_MC_smoke,balanced_demand,balanced_demand_v00,2000,imitation_oracle,Data-driven imitation oracle,6,3,1.0,False,inf,5,17.79600214539135,3.83,0.6666666666666666,nan,18,0.8333333333333334,1,0.20412750405184413,5.22,0.17179996939375997,1.3899999999999997,0,1,0.5222000181674957,0.6666666666666666,0
SP1_MC_smoke,balanced_demand,balanced_demand_v00,2000,mappo_recruitment,MAPPO recruitment checkpoint,6,3,1.0,False,inf,6,31.251918552789522,5.22,1.0,1.0,18,1.0,0,0.009989995932771754,5.22,0.17179996939375997,0.0,0,0,2.7525000041350722,1.0,0
SP1_MC_smoke,balanced_demand,balanced_demand_v00,2000,oracle_reference,Oracle reference,6,3,1.0,False,inf,6,30.513795672065516,5.22,1.0,1.0,18,1.0,0,0.0,5.22,0.17179996939375997,0.0,0,0,0.17179996939375997,1.0,0
SP1_MC_smoke,balanced_demand,balanced_demand_v01,2000,greedy_nearest,Greedy nearest,6,3,1.0,True,inf,6,31.920757499491458,3.17,0.6666666666666666,1.0,18,1.0,0,0.2220501974844936,3.44,0.17169996863231063,0.27,0,0,0.08909997995942831,0.6666666666666666,0
SP1_MC_smoke,balanced_demand,balanced_demand_v01,2000,centralized_coalition_milp,Centralized coalition oracle,6,3,1.0,True,inf,6,28.335637905273348,3.44,0.6666666666666666,1.0,18,1.0,0,0.0,3.44,0.17169996863231063,0.0,0,0,0.166199984960258,0.6666666666666666,0
SP1_MC_smoke,balanced_demand,balanced_demand_v01,2000,primal_dual_cardinality_capacity,Primal-dual cardinality capacity,6,3,1.0,True,inf,6,31.920757499491458,3.17,0.6666666666666666,1.0,18,1.0,0,0.2220501974844936,3.44,0.17169996863231063,0.27,0,0,0.36370003363117576,0.6666666666666666,0
SP1_MC_smoke,balanced_demand,balanced_demand_v01,2000,primal_dual_wrench_market,Primal-dual wrench market,6,3,1.0,True,inf,6,31.920757499491458,3.17,0.6666666666666666,1.0,18,1.0,0,0.2220501974844936,3.44,0.17169996863231063,0.27,0,0,0.3474999684840441,0.6666666666666666,0
SP1_MC_smoke,balanced_demand,balanced_demand_v01,2000,imitation_oracle,Data-driven imitation oracle,6,3,1.0,True,inf,5,18.906196380809117,1.3900000000000001,0.3333333333333333,nan,18,0.8333333333333334,1,0.7802065037286247,3.44,0.17169996863231063,2.05,0,1,0.6553999846801162,0.3333333333333333,0
SP1_MC_smoke,balanced_demand,balanced_demand_v01,2000,mappo_recruitment,MAPPO recruitment checkpoint,6,3,1.0,True,inf,6,28.335637905273348,3.44,0.6666666666666666,1.0,18,1.0,0,0.0,3.44,0.17169996863231063,0.0,0,0,3.7322999560274184,0.6666666666666666,0
SP1_MC_smoke,balanced_demand,balanced_demand_v01,2000,oracle_reference,Oracle reference,6,3,1.0,True,inf,6,28.335637905273348,3.44,0.6666666666666666,1.0,18,1.0,0,0.0,3.44,0.17169996863231063,0.0,0,0,0.17169996863231063,0.6666666666666666,0
SP1_MC_smoke,balanced_demand,balanced_demand_v02,2000,greedy_nearest,Greedy nearest,8,3,1.0,False,inf,8,35.78900151406663,5.92,1.0,1.0,24,1.0,0,0.0,5.92,0.18889998318627477,0.0,0,0,0.10359997395426035,1.0,0
SP1_MC_smoke,balanced_demand,balanced_demand_v02,2000,centralized_coalition_milp,Centralized coalition oracle,8,3,1.0,False,inf,8,35.78900151406663,5.92,1.0,1.0,24,1.0,0,0.0,5.92,0.18889998318627477,0.0,0,0,0.16120000509545207,1.0,0
SP1_MC_smoke,balanced_demand,balanced_demand_v02,2000,primal_dual_cardinality_capacity,Primal-dual cardinality capacity,8,3,1.0,False,inf,8,35.78900151406663,5.92,1.0,1.0,24,1.0,0,0.0,5.92,0.18889998318627477,0.0,0,0,0.5435000057332218,1.0,0
SP1_MC_smoke,balanced_demand,balanced_demand_v02,2000,primal_dual_wrench_market,Primal-dual wrench market,8,3,1.0,False,inf,8,35.78900151406663,5.92,1.0,1.0,24,1.0,0,0.0,5.92,0.18889998318627477,0.0,0,0,0.6055000121705234,1.0,0
SP1_MC_smoke,balanced_demand,balanced_demand_v02,2000,imitation_oracle,Data-driven imitation oracle,8,3,1.0,False,inf,8,35.78900151406663,5.92,1.0,1.0,24,1.0,0,0.0,5.92,0.18889998318627477,0.0,0,0,0.5626000347547233,1.0,0
SP1_MC_smoke,balanced_demand,balanced_demand_v02,2000,mappo_recruitment,MAPPO recruitment checkpoint,8,3,1.0,False,inf,8,35.78900151406663,5.92,1.0,1.0,24,1.0,0,0.0,5.92,0.18889998318627477,0.0,0,0,2.640400023665279,1.0,0
SP1_MC_smoke,balanced_demand,balanced_demand_v02,2000,oracle_reference,Oracle reference,8,3,1.0,False,inf,8,35.78900151406663,5.92,1.0,1.0,24,1.0,0,0.0,5.92,0.18889998318627477,0.0,0,0,0.18889998318627477,1.0,0
SP1_MC_smoke,balanced_demand,balanced_demand_v03,2000,greedy_nearest,Greedy nearest,8,3,1.0,True,inf,8,46.35430304778249,3.79,0.6666666666666666,1.0,24,1.0,0,0.17471412689925012,3.79,0.2872999757528305,0.0,0,0,0.17710000975057483,0.6666666666666666,0
SP1_MC_smoke,balanced_demand,balanced_demand_v03,2000,centralized_coalition_milp,Centralized coalition oracle,8,3,1.0,True,inf,8,40.12060948579594,3.79,0.6666666666666666,1.0,24,1.0,0,0.0,3.79,0.2872999757528305,0.0,0,0,0.26760000037029386,0.6666666666666666,0
SP1_MC_smoke,balanced_demand,balanced_demand_v03,2000,primal_dual_cardinality_capacity,Primal-dual cardinality capacity,8,3,1.0,True,inf,8,43.99658404300789,2.05,0.3333333333333333,1.0,24,1.0,0,1.0839864134398527,3.79,0.2872999757528305,1.7400000000000002,0,0,0.9083999902941287,0.3333333333333333,0
SP1_MC_smoke,balanced_demand,balanced_demand_v03,2000,primal_dual_wrench_market,Primal-dual wrench market,8,3,1.0,True,inf,8,43.99658404300789,2.05,0.3333333333333333,1.0,24,1.0,0,1.0839864134398527,3.79,0.2872999757528305,1.7400000000000002,0,0,0.6535000284202397,0.3333333333333333,0
SP1_MC_smoke,balanced_demand,balanced_demand_v03,2000,imitation_oracle,Data-driven imitation oracle,8,3,1.0,True,inf,8,42.330171105383855,3.79,0.6666666666666666,1.0,24,1.0,0,0.06192823329502453,3.79,0.2872999757528305,0.0,0,0,0.9698000503703952,0.6666666666666666,0
SP1_MC_smoke,balanced_demand,balanced_demand_v03,2000,mappo_recruitment,MAPPO recruitment checkpoint,8,3,1.0,True,inf,8,40.12060948579594,3.79,0.6666666666666666,1.0,24,1.0,0,0.0,3.79,0.2872999757528305,0.0,0,0,3.5534999915398657,0.6666666666666666,0
