experiment_id,scenario_generator,scenario_variant_id,seed,method,load_id,status,assigned_capacity_kg,assigned_robot_ids,assigned_robots,capacity_deficit_kg,load_index,mass_kg,required_capacity_kg,required_robots,reward,robot_deficit,robot_surplus
SP1_MC_smoke,under_demand,under_demand_v07,2001,mappo_recruitment,load-02,OK,31.113211997751044,amr-05,1,0.0,2,21.647688965927287,21.647688965927287,1,1.3900000000000001,0,0
SP1_MC_smoke,under_demand,under_demand_v07,2001,mappo_recruitment,load-03,OK,80.73464368300799,amr-01 amr-06 amr-07,3,0.0,3,72.35481237172,72.35481237172,3,2.13,0,0
SP1_MC_smoke,under_demand,under_demand_v00,2002,greedy_nearest,load-01,OK,25.0,amr-02,1,0.0,1,20.50578415915688,20.50578415915688,1,1.35,0,0
SP1_MC_smoke,under_demand,under_demand_v00,2002,greedy_nearest,load-02,OK,25.0,amr-04,1,0.0,2,22.40965755112021,22.40965755112021,1,1.3900000000000001,0,0
SP1_MC_smoke,under_demand,under_demand_v00,2002,greedy_nearest,load-03,OK,25.0,amr-06,1,0.0,3,20.996001822797787,20.996001822797787,1,1.4300000000000002,0,0
SP1_MC_smoke,under_demand,under_demand_v00,2002,centralized_coalition_milp,load-01,OK,25.0,amr-02,1,0.0,1,20.50578415915688,20.50578415915688,1,1.35,0,0
SP1_MC_smoke,under_demand,under_demand_v00,2002,centralized_coalition_milp,load-02,OK,25.0,amr-04,1,0.0,2,22.40965755112021,22.40965755112021,1,1.3900000000000001,0,0
SP1_MC_smoke,under_demand,under_demand_v00,2002,centralized_coalition_milp,load-03,OK,25.0,amr-01,1,0.0,3,20.996001822797787,20.996001822797787,1,1.4300000000000002,0,0
SP1_MC_smoke,under_demand,under_demand_v00,2002,primal_dual_cardinality_capacity,load-01,OK,25.0,amr-02,1,0.0,1,20.50578415915688,20.50578415915688,1,1.35,0,0
SP1_MC_smoke,under_demand,under_demand_v00,2002,primal_dual_cardinality_capacity,load-02,OK,25.0,amr-04,1,0.0,2,22.40965755112021,22.40965755112021,1,1.3900000000000001,0,0
SP1_MC_smoke,under_demand,under_demand_v00,2002,primal_dual_cardinality_capacity,load-03,OK,25.0,amr-01,1,0.0,3,20.996001822797787,20.996001822797787,1,1.4300000000000002,0,0
SP1_MC_smoke,under_demand,under_demand_v00,2002,primal_dual_wrench_market,load-01,OK,25.0,amr-02,1,0.0,1,20.50578415915688,20.50578415915688,1,1.35,0,0
SP1_MC_smoke,under_demand,under_demand_v00,2002,primal_dual_wrench_market,load-02,OK,25.0,amr-04,1,0.0,2,22.40965755112021,22.40965755112021,1,1.3900000000000001,0,0
SP1_MC_smoke,under_demand,under_demand_v00,2002,primal_dual_wrench_market,load-03,OK,25.0,amr-01,1,0.0,3,20.996001822797787,20.996001822797787,1,1.4300000000000002,0,0
SP1_MC_smoke,under_demand,under_demand_v00,2002,imitation_oracle,load-01,OK,25.0,amr-02,1,0.0,1,20.50578415915688,20.50578415915688,1,1.35,0,0
SP1_MC_smoke,under_demand,under_demand_v00,2002,imitation_oracle,load-02,OK,25.0,amr-04,1,0.0,2,22.40965755112021,22.40965755112021,1,1.3900000000000001,0,0
SP1_MC_smoke,under_demand,under_demand_v00,2002,imitation_oracle,load-03,OK,25.0,amr-06,1,0.0,3,20.996001822797787,20.996001822797787,1,1.4300000000000002,0,0
SP1_MC_smoke,under_demand,under_demand_v00,2002,mappo_recruitment,load-01,OK,25.0,amr-02,1,0.0,1,20.50578415915688,20.50578415915688,1,1.35,0,0
SP1_MC_smoke,under_demand,under_demand_v00,2002,mappo_recruitment,load-02,OK,25.0,amr-04,1,0.0,2,22.40965755112021,22.40965755112021,1,1.3900000000000001,0,0
SP1_MC_smoke,under_demand,under_demand_v00,2002,mappo_recruitment,load-03,OK,25.0,amr-01,1,0.0,3,20.996001822797787,20.996001822797787,1,1.4300000000000002,0,0
SP1_MC_smoke,under_demand,under_demand_v01,2002,greedy_nearest,load-01,UNDER,19.097924899853023,amr-02,1,3.3117688320608387,1,22.409693731913862,22.409693731913862,1,1.35,0,0
SP1_MC_smoke,under_demand,under_demand_v01,2002,greedy_nearest,load-02,OK,24.248833393433998,amr-05,1,0.0,2,23.69489787898635,23.69489787898635,1,1.3900000000000001,0,0
SP1_MC_smoke,under_demand,under_demand_v01,2002,greedy_nearest,load-03,OK,30.493587430594363,amr-04,1,0.0,3,23.525054845619316,23.525054845619316,1,1.4300000000000002,0,0
SP1_MC_smoke,under_demand,under_demand_v01,2002,centralized_coalition_milp,load-01,UNDER,19.097924899853023,amr-02,1,3.3117688320608387,1,22.409693731913862,22.409693731913862,1,1.35,0,0
SP1_MC_smoke,under_demand,under_demand_v01,2002,centralized_coalition_milp,load-02,OK,24.248833393433998,amr-05,1,0.0,2,23.69489787898635,23.69489787898635,1,1.3900000000000001,0,0
SP1_MC_smoke,under_demand,under_demand_v01,2002,centralized_coalition_milp,load-03,OK,30.493587430594363,amr-04,1,0.0,3,23.525054845619316,23.525054845619316,1,1.4300000000000002,0,0
SP1_MC_smoke,under_demand,under_demand_v01,2002,primal_dual_cardinality_capacity,load-01,OK,26.681389914848385,amr-01,1,0.0,1,22.409693731913862,22.409693731913862,1,1.35,0,0
SP1_MC_smoke,under_demand,under_demand_v01,2002,primal_dual_cardinality_capacity,load-02,OK,24.248833393433998,amr-05,1,0.0,2,23.69489787898635,23.69489787898635,1,1.3900000000000001,0,0
SP1_MC_smoke,under_demand,under_demand_v01,2002,primal_dual_cardinality_capacity,load-03,OK,30.493587430594363,amr-04,1,0.0,3,23.525054845619316,23.525054845619316,1,1.4300000000000002,0,0
SP1_MC_smoke,under_demand,under_demand_v01,2002,primal_dual_wrench_market,load-01,OK,26.681389914848385,amr-01,1,0.0,1,22.409693731913862,22.409693731913862,1,1.35,0,0
SP1_MC_smoke,under_demand,under_demand_v01,2002,primal_dual_wrench_market,load-02,OK,24.248833393433998,amr-05,1,0.0,2,23.69489787898635,23.69489787898635,1,1.3900000000000001,0,0
SP1_MC_smoke,under_demand,under_demand_v01,2002,primal_dual_wrench_market,load-03,OK,30.493587430594363,amr-04,1,0.0,3,23.525054845619316,23.525054845619316,1,1.4300000000000002,0,0
SP1_MC_smoke,under_demand,under_demand_v01,2002,imitation_oracle,load-01,UNDER,19.097924899853023,amr-02,1,3.3117688320608387,1,22.409693731913862,22.409693731913862,1,1.35,0,0
SP1_MC_smoke,under_demand,under_demand_v01,2002,imitation_oracle,load-02,OK,24.248833393433998,amr-05,1,0.0,2,23.69489787898635,23.69489787898635,1,1.3900000000000001,0,0
SP1_MC_smoke,under_demand,under_demand_v01,2002,imitation_oracle,load-03,OK,30.493587430594363,amr-04,1,0.0,3,23.525054845619316,23.525054845619316,1,1.4300000000000002,0,0
SP1_MC_smoke,under_demand,under_demand_v01,2002,mappo_recruitment,load-01,UNDER,19.097924899853023,amr-02,1,3.3117688320608387,1,22.409693731913862,22.409693731913862,1,1.35,0,0
SP1_MC_smoke,under_demand,under_demand_v01,2002,mappo_recruitment,load-02,OK,24.248833393433998,amr-05,1,0.0,2,23.69489787898635,23.69489787898635,1,1.3900000000000001,0,0
SP1_MC_smoke,under_demand,under_demand_v01,2002,mappo_recruitment,load-03,OK,30.493587430594363,amr-04,1,0.0,3,23.525054845619316,23.525054845619316,1,1.4300000000000002,0,0
SP1_MC_smoke,under_demand,under_demand_v02,2002,greedy_nearest,load-01,OK,25.0,amr-01,1,0.0,1,22.666503826792134,22.666503826792134,1,1.35,0,0
SP1_MC_smoke,under_demand,under_demand_v02,2002,greedy_nearest,load-02,OK,50.0,amr-04 amr-06,2,0.0,2,47.68833021711376,47.68833021711376,2,1.74,0,0
SP1_MC_smoke,under_demand,under_demand_v02,2002,greedy_nearest,load-03,OK,25.0,amr-02,1,0.0,3,19.568984466583224,19.568984466583224,1,1.4300000000000002,0,0
SP1_MC_smoke,under_demand,under_demand_v02,2002,centralized_coalition_milp,load-01,OK,25.0,amr-06,1,0.0,1,22.666503826792134,22.666503826792134,1,1.35,0,0
SP1_MC_smoke,under_demand,under_demand_v02,2002,centralized_coalition_milp,load-02,OK,50.0,amr-01 amr-04,2,0.0,2,47.68833021711376,47.68833021711376,2,1.74,0,0
SP1_MC_smoke,under_demand,under_demand_v02,2002,centralized_coalition_milp,load-03,OK,25.0,amr-02,1,0.0,3,19.568984466583224,19.568984466583224,1,1.4300000000000002,0,0
SP1_MC_smoke,under_demand,under_demand_v02,2002,primal_dual_cardinality_capacity,load-01,OK,25.0,amr-06,1,0.0,1,22.666503826792134,22.666503826792134,1,1.35,0,0
SP1_MC_smoke,under_demand,under_demand_v02,2002,primal_dual_cardinality_capacity,load-02,OK,50.0,amr-01 amr-04,2,0.0,2,47.68833021711376,47.68833021711376,2,1.74,0,0
SP1_MC_smoke,under_demand,under_demand_v02,2002,primal_dual_cardinality_capacity,load-03,OK,25.0,amr-02,1,0.0,3,19.568984466583224,19.568984466583224,1,1.4300000000000002,0,0
SP1_MC_smoke,under_demand,under_demand_v02,2002,primal_dual_wrench_market,load-01,OK,25.0,amr-06,1,0.0,1,22.666503826792134,22.666503826792134,1,1.35,0,0
SP1_MC_smoke,under_demand,under_demand_v02,2002,primal_dual_wrench_market,load-02,OK,50.0,amr-01 amr-04,2,0.0,2,47.68833021711376,47.68833021711376,2,1.74,0,0
SP1_MC_smoke,under_demand,under_demand_v02,2002,primal_dual_wrench_market,load-03,OK,25.0,amr-02,1,0.0,3,19.568984466583224,19.568984466583224,1,1.4300000000000002,0,0
SP1_MC_smoke,under_demand,under_demand_v02,2002,imitation_oracle,load-01,OK,25.0,amr-06,1,0.0,1,22.666503826792134,22.666503826792134,1,1.35,0,0
SP1_MC_smoke,under_demand,under_demand_v02,2002,imitation_oracle,load-02,OK,50.0,amr-01 amr-04,2,0.0,2,47.68833021711376,47.68833021711376,2,1.74,0,0
SP1_MC_smoke,under_demand,under_demand_v02,2002,imitation_oracle,load-03,OK,25.0,amr-02,1,0.0,3,19.568984466583224,19.568984466583224,1,1.4300000000000002,0,0
SP1_MC_smoke,under_demand,under_demand_v02,2002,mappo_recruitment,load-01,OK,25.0,amr-01,1,0.0,1,22.666503826792134,22.666503826792134,1,1.35,0,0
SP1_MC_smoke,under_demand,under_demand_v02,2002,mappo_recruitment,load-02,OK,50.0,amr-04 amr-06,2,0.0,2,47.68833021711376,47.68833021711376,2,1.74,0,0
SP1_MC_smoke,under_demand,under_demand_v02,2002,mappo_recruitment,load-03,OK,25.0,amr-02,1,0.0,3,19.568984466583224,19.568984466583224,1,1.4300000000000002,0,0
SP1_MC_smoke,under_demand,under_demand_v03,2002,greedy_nearest,load-01,OK,53.44646980205911,amr-05 amr-06,2,0.0,1,45.133470266415266,45.133470266415266,2,1.7,0,0
SP1_MC_smoke,under_demand,under_demand_v03,2002,greedy_nearest,load-02,OK,30.450440780892862,amr-03,1,0.0,2,22.282216868875633,22.282216868875633,1,1.3900000000000001,0,0
SP1_MC_smoke,under_demand,under_demand_v03,2002,greedy_nearest,load-03,OK,29.692238469446643,amr-02,1,0.0,3,22.01735466770309,22.01735466770309,1,1.4300000000000002,0,0
SP1_MC_smoke,under_demand,under_demand_v03,2002,centralized_coalition_milp,load-01,OK,53.060462311118954,amr-04 amr-06,2,0.0,1,45.133470266415266,45.133470266415266,2,1.7,0,0
SP1_MC_smoke,under_demand,under_demand_v03,2002,centralized_coalition_milp,load-02,OK,30.450440780892862,amr-03,1,0.0,2,22.282216868875633,22.282216868875633,1,1.3900000000000001,0,0
SP1_MC_smoke,under_demand,under_demand_v03,2002,centralized_coalition_milp,load-03,OK,31.437754254683675,amr-05,1,0.0,3,22.01735466770309,22.01735466770309,1,1.4300000000000002,0,0
SP1_MC_smoke,under_demand,under_demand_v03,2002,primal_dual_cardinality_capacity,load-01,OK,53.060462311118954,amr-04 amr-06,2,0.0,1,45.133470266415266,45.133470266415266,2,1.7,0,0
SP1_MC_smoke,under_demand,under_demand_v03,2002,primal_dual_cardinality_capacity,load-02,OK,30.450440780892862,amr-03,1,0.0,2,22.282216868875633,22.282216868875633,1,1.3900000000000001,0,0
SP1_MC_smoke,under_demand,under_demand_v03,2002,primal_dual_cardinality_capacity,load-03,OK,31.437754254683675,amr-05,1,0.0,3,22.01735466770309,22.01735466770309,1,1.4300000000000002,0,0
SP1_MC_smoke,under_demand,under_demand_v03,2002,primal_dual_wrench_market,load-01,OK,53.060462311118954,amr-04 amr-06,2,0.0,1,45.133470266415266,45.133470266415266,2,1.7,0,0
SP1_MC_smoke,under_demand,under_demand_v03,2002,primal_dual_wrench_market,load-02,OK,30.450440780892862,amr-03,1,0.0,2,22.282216868875633,22.282216868875633,1,1.3900000000000001,0,0
SP1_MC_smoke,under_demand,under_demand_v03,2002,primal_dual_wrench_market,load-03,OK,31.437754254683675,amr-05,1,0.0,3,22.01735466770309,22.01735466770309,1,1.4300000000000002,0,0
SP1_MC_smoke,under_demand,under_demand_v03,2002,imitation_oracle,load-01,OK,53.44646980205911,amr-05 amr-06,2,0.0,1,45.133470266415266,45.133470266415266,2,1.7,0,0
SP1_MC_smoke,under_demand,under_demand_v03,2002,imitation_oracle,load-02,OK,30.450440780892862,amr-03,1,0.0,2,22.282216868875633,22.282216868875633,1,1.3900000000000001,0,0
SP1_MC_smoke,under_demand,under_demand_v03,2002,imitation_oracle,load-03,OK,29.692238469446643,amr-02,1,0.0,3,22.01735466770309,22.01735466770309,1,1.4300000000000002,0,0
SP1_MC_smoke,under_demand,under_demand_v03,2002,mappo_recruitment,load-01,OK,53.060462311118954,amr-04 amr-06,2,0.0,1,45.133470266415266,45.133470266415266,2,1.7,0,0
SP1_MC_smoke,under_demand,under_demand_v03,2002,mappo_recruitment,load-02,OK,30.450440780892862,amr-03,1,0.0,2,22.282216868875633,22.282216868875633,1,1.3900000000000001,0,0
SP1_MC_smoke,under_demand,under_demand_v03,2002,mappo_recruitment,load-03,OK,31.437754254683675,amr-05,1,0.0,3,22.01735466770309,22.01735466770309,1,1.4300000000000002,0,0
SP1_MC_smoke,under_demand,under_demand_v04,2002,greedy_nearest,load-01,OK,25.0,amr-04,1,0.0,1,22.637447964880316,22.637447964880316,1,1.35,0,0
SP1_MC_smoke,under_demand,under_demand_v04,2002,greedy_nearest,load-02,OK,25.0,amr-07,1,0.0,2,21.806829614652386,21.806829614652386,1,1.3900000000000001,0,0
SP1_MC_smoke,under_demand,under_demand_v04,2002,greedy_nearest,load-03,OK,50.0,amr-01 amr-08,2,0.0,3,45.359762070751636,45.359762070751636,2,1.78,0,0
SP1_MC_smoke,under_demand,under_demand_v04,2002,centralized_coalition_milp,load-01,OK,25.0,amr-04,1,0.0,1,22.637447964880316,22.637447964880316,1,1.35,0,0
SP1_MC_smoke,under_demand,under_demand_v04,2002,centralized_coalition_milp,load-02,OK,25.0,amr-03,1,0.0,2,21.806829614652386,21.806829614652386,1,1.3900000000000001,0,0
SP1_MC_smoke,under_demand,under_demand_v04,2002,centralized_coalition_milp,load-03,OK,50.0,amr-01 amr-08,2,0.0,3,45.359762070751636,45.359762070751636,2,1.78,0,0
SP1_MC_smoke,under_demand,under_demand_v04,2002,primal_dual_cardinality_capacity,load-01,OK,25.0,amr-04,1,0.0,1,22.637447964880316,22.637447964880316,1,1.35,0,0
SP1_MC_smoke,under_demand,under_demand_v04,2002,primal_dual_cardinality_capacity,load-02,OK,25.0,amr-03,1,0.0,2,21.806829614652386,21.806829614652386,1,1.3900000000000001,0,0
SP1_MC_smoke,under_demand,under_demand_v04,2002,primal_dual_cardinality_capacity,load-03,OK,50.0,amr-01 amr-08,2,0.0,3,45.359762070751636,45.359762070751636,2,1.78,0,0
SP1_MC_smoke,under_demand,under_demand_v04,2002,primal_dual_wrench_market,load-01,OK,25.0,amr-04,1,0.0,1,22.637447964880316,22.637447964880316,1,1.35,0,0
SP1_MC_smoke,under_demand,under_demand_v04,2002,primal_dual_wrench_market,load-02,OK,25.0,amr-03,1,0.0,2,21.806829614652386,21.806829614652386,1,1.3900000000000001,0,0
SP1_MC_smoke,under_demand,under_demand_v04,2002,primal_dual_wrench_market,load-03,OK,50.0,amr-01 amr-08,2,0.0,3,45.359762070751636,45.359762070751636,2,1.78,0,0
SP1_MC_smoke,under_demand,under_demand_v04,2002,imitation_oracle,load-01,OK,25.0,amr-04,1,0.0,1,22.637447964880316,22.637447964880316,1,1.35,0,0
SP1_MC_smoke,under_demand,under_demand_v04,2002,imitation_oracle,load-02,OK,25.0,amr-01,1,0.0,2,21.806829614652386,21.806829614652386,1,1.3900000000000001,0,0
SP1_MC_smoke,under_demand,under_demand_v04,2002,imitation_oracle,load-03,OK,50.0,amr-07 amr-08,2,0.0,3,45.359762070751636,45.359762070751636,2,1.78,0,0
SP1_MC_smoke,under_demand,under_demand_v04,2002,mappo_recruitment,load-01,OK,25.0,amr-04,1,0.0,1,22.637447964880316,22.637447964880316,1,1.35,0,0
SP1_MC_smoke,under_demand,under_demand_v04,2002,mappo_recruitment,load-02,OK,25.0,amr-03,1,0.0,2,21.806829614652386,21.806829614652386,1,1.3900000000000001,0,0
SP1_MC_smoke,under_demand,under_demand_v04,2002,mappo_recruitment,load-03,OK,50.0,amr-01 amr-08,2,0.0,3,45.359762070751636,45.359762070751636,2,1.78,0,0
SP1_MC_smoke,under_demand,under_demand_v05,2002,greedy_nearest,load-01,UNDER,43.239004290344134,amr-03 amr-07,2,4.634084930508607,1,47.87308922085274,47.87308922085274,2,1.7,0,0
SP1_MC_smoke,under_demand,under_demand_v05,2002,greedy_nearest,load-02,OK,29.44419506942804,amr-04,1,0.0,2,20.536643855193493,20.536643855193493,1,1.3900000000000001,0,0
SP1_MC_smoke,under_demand,under_demand_v05,2002,greedy_nearest,load-03,OK,25.287621178245345,amr-06,1,0.0,3,19.652010484448898,19.652010484448898,1,1.4300000000000002,0,0
SP1_MC_smoke,under_demand,under_demand_v05,2002,centralized_coalition_milp,load-01,OK,51.1234335904256,amr-01 amr-07,2,0.0,1,47.87308922085274,47.87308922085274,2,1.7,0,0
SP1_MC_smoke,under_demand,under_demand_v05,2002,centralized_coalition_milp,load-02,OK,29.44419506942804,amr-04,1,0.0,2,20.536643855193493,20.536643855193493,1,1.3900000000000001,0,0
SP1_MC_smoke,under_demand,under_demand_v05,2002,centralized_coalition_milp,load-03,OK,25.287621178245345,amr-06,1,0.0,3,19.652010484448898,19.652010484448898,1,1.4300000000000002,0,0
SP1_MC_smoke,under_demand,under_demand_v05,2002,primal_dual_cardinality_capacity,load-01,OK,51.1234335904256,amr-01 amr-07,2,0.0,1,47.87308922085274,47.87308922085274,2,1.7,0,0
SP1_MC_smoke,under_demand,under_demand_v05,2002,primal_dual_cardinality_capacity,load-02,OK,29.44419506942804,amr-04,1,0.0,2,20.536643855193493,20.536643855193493,1,1.3900000000000001,0,0
SP1_MC_smoke,under_demand,under_demand_v05,2002,primal_dual_cardinality_capacity,load-03,OK,25.287621178245345,amr-06,1,0.0,3,19.652010484448898,19.652010484448898,1,1.4300000000000002,0,0
SP1_MC_smoke,under_demand,under_demand_v05,2002,primal_dual_wrench_market,load-01,OK,51.1234335904256,amr-01 amr-07,2,0.0,1,47.87308922085274,47.87308922085274,2,1.7,0,0
SP1_MC_smoke,under_demand,under_demand_v05,2002,primal_dual_wrench_market,load-02,OK,29.44419506942804,amr-04,1,0.0,2,20.536643855193493,20.536643855193493,1,1.3900000000000001,0,0
SP1_MC_smoke,under_demand,under_demand_v05,2002,primal_dual_wrench_market,load-03,OK,25.287621178245345,amr-06,1,0.0,3,19.652010484448898,19.652010484448898,1,1.4300000000000002,0,0
SP1_MC_smoke,under_demand,under_demand_v05,2002,imitation_oracle,load-01,UNDER,43.239004290344134,amr-03 amr-07,2,4.634084930508607,1,47.87308922085274,47.87308922085274,2,1.7,0,0
SP1_MC_smoke,under_demand,under_demand_v05,2002,imitation_oracle,load-02,OK,29.44419506942804,amr-04,1,0.0,2,20.536643855193493,20.536643855193493,1,1.3900000000000001,0,0
SP1_MC_smoke,under_demand,under_demand_v05,2002,imitation_oracle,load-03,OK,25.287621178245345,amr-06,1,0.0,3,19.652010484448898,19.652010484448898,1,1.4300000000000002,0,0
SP1_MC_smoke,under_demand,under_demand_v05,2002,mappo_recruitment,load-01,OK,51.1234335904256,amr-01 amr-07,2,0.0,1,47.87308922085274,47.87308922085274,2,1.7,0,0
SP1_MC_smoke,under_demand,under_demand_v05,2002,mappo_recruitment,load-02,OK,29.44419506942804,amr-04,1,0.0,2,20.536643855193493,20.536643855193493,1,1.3900000000000001,0,0
SP1_MC_smoke,under_demand,under_demand_v05,2002,mappo_recruitment,load-03,OK,25.287621178245345,amr-06,1,0.0,3,19.652010484448898,19.652010484448898,1,1.4300000000000002,0,0
SP1_MC_smoke,under_demand,under_demand_v06,2002,greedy_nearest,load-01,OK,75.0,amr-02 amr-04 amr-06,3,0.0,1,70.54906364974445,70.54906364974445,3,2.05,0,0
SP1_MC_smoke,under_demand,under_demand_v06,2002,greedy_nearest,load-02,OK,50.0,amr-01 amr-03,2,0.0,2,48.737496010653054,48.737496010653054,2,1.74,0,0
SP1_MC_smoke,under_demand,under_demand_v06,2002,greedy_nearest,load-03,OK,25.0,amr-07,1,0.0,3,20.329479877243084,20.329479877243084,1,1.4300000000000002,0,0
SP1_MC_smoke,under_demand,under_demand_v06,2002,centralized_coalition_milp,load-01,OK,75.0,amr-02 amr-04 amr-06,3,0.0,1,70.54906364974445,70.54906364974445,3,2.05,0,0
SP1_MC_smoke,under_demand,under_demand_v06,2002,centralized_coalition_milp,load-02,OK,50.0,amr-03 amr-07,2,0.0,2,48.737496010653054,48.737496010653054,2,1.74,0,0
SP1_MC_smoke,under_demand,under_demand_v06,2002,centralized_coalition_milp,load-03,OK,25.0,amr-01,1,0.0,3,20.329479877243084,20.329479877243084,1,1.4300000000000002,0,0
SP1_MC_smoke,under_demand,under_demand_v06,2002,primal_dual_cardinality_capacity,load-01,OK,75.0,amr-02 amr-04 amr-06,3,0.0,1,70.54906364974445,70.54906364974445,3,2.05,0,0
SP1_MC_smoke,under_demand,under_demand_v06,2002,primal_dual_cardinality_capacity,load-02,OK,50.0,amr-01 amr-03,2,0.0,2,48.737496010653054,48.737496010653054,2,1.74,0,0
SP1_MC_smoke,under_demand,under_demand_v06,2002,primal_dual_cardinality_capacity,load-03,OK,25.0,amr-07,1,0.0,3,20.329479877243084,20.329479877243084,1,1.4300000000000002,0,0
SP1_MC_smoke,under_demand,under_demand_v06,2002,primal_dual_wrench_market,load-01,OK,75.0,amr-02 amr-04 amr-06,3,0.0,1,70.54906364974445,70.54906364974445,3,2.05,0,0
SP1_MC_smoke,under_demand,under_demand_v06,2002,primal_dual_wrench_market,load-02,OK,50.0,amr-01 amr-03,2,0.0,2,48.737496010653054,48.737496010653054,2,1.74,0,0
SP1_MC_smoke,under_demand,under_demand_v06,2002,primal_dual_wrench_market,load-03,OK,25.0,amr-07,1,0.0,3,20.329479877243084,20.329479877243084,1,1.4300000000000002,0,0
SP1_MC_smoke,under_demand,under_demand_v06,2002,imitation_oracle,load-01,OK,75.0,amr-02 amr-04 amr-06,3,0.0,1,70.54906364974445,70.54906364974445,3,2.05,0,0
SP1_MC_smoke,under_demand,under_demand_v06,2002,imitation_oracle,load-02,OK,50.0,amr-01 amr-07,2,0.0,2,48.737496010653054,48.737496010653054,2,1.74,0,0
SP1_MC_smoke,under_demand,under_demand_v06,2002,imitation_oracle,load-03,OK,25.0,amr-03,1,0.0,3,20.329479877243084,20.329479877243084,1,1.4300000000000002,0,0
SP1_MC_smoke,under_demand,under_demand_v06,2002,mappo_recruitment,load-01,OK,75.0,amr-02 amr-04 amr-06,3,0.0,1,70.54906364974445,70.54906364974445,3,2.05,0,0
SP1_MC_smoke,under_demand,under_demand_v06,2002,mappo_recruitment,load-02,OK,50.0,amr-03 amr-07,2,0.0,2,48.737496010653054,48.737496010653054,2,1.74,0,0
SP1_MC_smoke,under_demand,under_demand_v06,2002,mappo_recruitment,load-03,OK,25.0,amr-01,1,0.0,3,20.329479877243084,20.329479877243084,1,1.4300000000000002,0,0
SP1_MC_smoke,under_demand,under_demand_v07,2002,greedy_nearest,load-01,OK,23.727731776874474,amr-04,1,0.0,1,22.582617070023886,22.582617070023886,1,1.35,0,0
SP1_MC_smoke,under_demand,under_demand_v07,2002,greedy_nearest,load-02,OK,59.9557132285878,amr-05 amr-06,2,0.0,2,45.437113891634006,45.437113891634006,2,1.74,0,0
SP1_MC_smoke,under_demand,under_demand_v07,2002,greedy_nearest,load-03,OK,88.32806051195622,amr-01 amr-02 amr-07,3,0.0,3,70.08593724489461,70.08593724489461,3,2.13,0,0
SP1_MC_smoke,under_demand,under_demand_v07,2002,centralized_coalition_milp,load-01,UNDER,19.75207402358041,amr-08,1,2.830543046443477,1,22.582617070023886,22.582617070023886,1,1.35,0,0
SP1_MC_smoke,under_demand,under_demand_v07,2002,centralized_coalition_milp,load-02,OK,59.9557132285878,amr-05 amr-06,2,0.0,2,45.437113891634006,45.437113891634006,2,1.74,0,0
SP1_MC_smoke,under_demand,under_demand_v07,2002,centralized_coalition_milp,load-03,OK,80.46836450423565,amr-01 amr-04 amr-07,3,0.0,3,70.08593724489461,70.08593724489461,3,2.13,0,0
SP1_MC_smoke,under_demand,under_demand_v07,2002,primal_dual_cardinality_capacity,load-01,OK,23.727731776874474,amr-04,1,0.0,1,22.582617070023886,22.582617070023886,1,1.35,0,0
SP1_MC_smoke,under_demand,under_demand_v07,2002,primal_dual_cardinality_capacity,load-02,OK,59.9557132285878,amr-05 amr-06,2,0.0,2,45.437113891634006,45.437113891634006,2,1.74,0,0
SP1_MC_smoke,under_demand,under_demand_v07,2002,primal_dual_cardinality_capacity,load-03,OK,88.32806051195622,amr-01 amr-02 amr-07,3,0.0,3,70.08593724489461,70.08593724489461,3,2.13,0,0
SP1_MC_smoke,under_demand,under_demand_v07,2002,primal_dual_wrench_market,load-01,OK,23.727731776874474,amr-04,1,0.0,1,22.582617070023886,22.582617070023886,1,1.35,0,0
SP1_MC_smoke,under_demand,under_demand_v07,2002,primal_dual_wrench_market,load-02,OK,59.9557132285878,amr-05 amr-06,2,0.0,2,45.437113891634006,45.437113891634006,2,1.74,0,0
SP1_MC_smoke,under_demand,under_demand_v07,2002,primal_dual_wrench_market,load-03,OK,88.32806051195622,amr-01 amr-02 amr-07,3,0.0,3,70.08593724489461,70.08593724489461,3,2.13,0,0
SP1_MC_smoke,under_demand,under_demand_v07,2002,imitation_oracle,load-01,OK,23.727731776874474,amr-04,1,0.0,1,22.582617070023886,22.582617070023886,1,1.35,0,0
SP1_MC_smoke,under_demand,under_demand_v07,2002,imitation_oracle,load-02,OK,59.9557132285878,amr-05 amr-06,2,0.0,2,45.437113891634006,45.437113891634006,2,1.74,0,0
SP1_MC_smoke,under_demand,under_demand_v07,2002,imitation_oracle,load-03,OK,88.32806051195622,amr-01 amr-02 amr-07,3,0.0,3,70.08593724489461,70.08593724489461,3,2.13,0,0
SP1_MC_smoke,under_demand,under_demand_v07,2002,mappo_recruitment,load-01,OK,23.727731776874474,amr-04,1,0.0,1,22.582617070023886,22.582617070023886,1,1.35,0,0
SP1_MC_smoke,under_demand,under_demand_v07,2002,mappo_recruitment,load-02,OK,59.9557132285878,amr-05 amr-06,2,0.0,2,45.437113891634006,45.437113891634006,2,1.74,0,0
SP1_MC_smoke,under_demand,under_demand_v07,2002,mappo_recruitment,load-03,OK,88.32806051195622,amr-01 amr-02 amr-07,3,0.0,3,70.08593724489461,70.08593724489461,3,2.13,0,0
SP1_MC_smoke,balanced_demand,balanced_demand_v00,2000,greedy_nearest,load-01,OK,75.0,amr-01 amr-02 amr-05,3,0.0,1,71.6534356295062,71.6534356295062,3,2.05,0,0
