M,requested_delta,replicates,milp_feasibility_rate,hungarian_feasibility_rate,milp_feasible_mean,milp_feasible_std,milp_feasible_median,milp_feasible_p05,milp_feasible_p95,milp_optimal_mean,milp_optimal_std,milp_optimal_median,milp_optimal_p05,milp_optimal_p95,milp_total_distance_mean,milp_total_distance_std,milp_total_distance_median,milp_total_distance_p05,milp_total_distance_p95,milp_normalized_distance_p95_mean,milp_normalized_distance_p95_std,milp_normalized_distance_p95_median,milp_normalized_distance_p95_p05,milp_normalized_distance_p95_p95,milp_total_excess_kg_mean,milp_total_excess_kg_std,milp_total_excess_kg_median,milp_total_excess_kg_p05,milp_total_excess_kg_p95,milp_assigned_robot_count_mean,milp_assigned_robot_count_std,milp_assigned_robot_count_median,milp_assigned_robot_count_p05,milp_assigned_robot_count_p95,milp_solver_wall_ns_mean,milp_solver_wall_ns_std,milp_solver_wall_ns_median,milp_solver_wall_ns_p05,milp_solver_wall_ns_p95,milp_total_wall_ns_mean,milp_total_wall_ns_std,milp_total_wall_ns_median,milp_total_wall_ns_p05,milp_total_wall_ns_p95,milp_matrix_bytes_mean,milp_matrix_bytes_std,milp_matrix_bytes_median,milp_matrix_bytes_p05,milp_matrix_bytes_p95,hungarian_feasible_mean,hungarian_feasible_std,hungarian_feasible_median,hungarian_feasible_p05,hungarian_feasible_p95,hungarian_coverage_mean,hungarian_coverage_std,hungarian_coverage_median,hungarian_coverage_p05,hungarian_coverage_p95,hungarian_total_distance_mean,hungarian_total_distance_std,hungarian_total_distance_median,hungarian_total_distance_p05,hungarian_total_distance_p95,hungarian_solver_wall_ns_mean,hungarian_solver_wall_ns_std,hungarian_solver_wall_ns_median,hungarian_solver_wall_ns_p05,hungarian_solver_wall_ns_p95,milp_to_hungarian_distance_ratio_mean,milp_to_hungarian_distance_ratio_std,milp_to_hungarian_distance_ratio_median,milp_to_hungarian_distance_ratio_p05,milp_to_hungarian_distance_ratio_p95,milp_to_hungarian_solver_ratio_mean,milp_to_hungarian_solver_ratio_std,milp_to_hungarian_solver_ratio_median,milp_to_hungarian_solver_ratio_p05,milp_to_hungarian_solver_ratio_p95,assignment_churn_mean,assignment_churn_std,assignment_churn_median,assignment_churn_p05,assignment_churn_p95,relative_distance_increase_mean,relative_distance_increase_std,relative_distance_increase_median,relative_distance_increase_p05,relative_distance_increase_p95,capacity_cv_mean,capacity_cv_std,capacity_cv_median,capacity_cv_p05,capacity_cv_p95
108,0.27,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6,0.48989794855663565,1.0,0.0,1.0,588.2705206472514,41.98510161648808,583.1955270395495,533.9932722489326,653.5613388421461,0.10642429794847927,0.013872085290209972,0.10345064939199947,0.08853880418665121,0.1267171726305044,39.02785886633556,4.245647537691495,40.3612550033386,33.562134472730406,45.00059855538692,86.3,3.348133808556642,86.5,82.0,91.0,3851362340.0,1238022135.2636683,4320252050.0,2232609830.0,5043691185.0,3861441580.0,1238317737.339556,4329689500.0,2242198320.0,5054725720.0,299268.0,0.0,299268.0,299268.0,299268.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,711.7441435986858,57.72422589770069,688.833120112956,648.9240774636852,803.6771181696116,276180.0,49368.10306260511,274050.0,204495.0,344044.99999999994,0.8275992819371611,0.029317126846835653,0.8211228401371053,0.7944069307584076,0.8802976455692496,14229.173307961953,4946.742158657905,14676.875099342524,8420.746594937411,21397.16700840941,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.36818969539424284,0.020567874838699866,0.37220772188055984,0.3298973478280911,0.3895379327609099
108,0.33,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7,0.45825756949558405,1.0,0.0,1.0,541.0868923732843,52.38503811218861,515.9684407678319,494.2709040731737,638.8311362636007,0.09175096622486273,0.010991603392960639,0.09137143388394126,0.07905735498656957,0.10885047575904575,37.42494004430917,5.012497309348432,37.48044455111976,30.72520407367253,45.0646760631214,86.6,3.136877428271624,87.0,81.0,90.0,3127749620.0,1280630855.6041675,2389045150.0,1988760865.0,5041442270.0,3138583730.0,1280595968.236435,2400998300.0,1998775155.0,5051142865.0,340556.0,0.0,340556.0,340556.0,340556.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,659.3337035252864,62.88146160186155,629.6506984665643,606.5723964777436,769.0255353484448,319890.0,181082.226902587,263150.0,197210.0,622244.9999999995,0.8207666743729382,0.02005787089060314,0.817425822285526,0.7932826007865807,0.8504958426753416,11002.739080466625,4542.258262966244,9826.884971643001,5387.776108049942,18444.789362521566,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.35853049357339234,0.024590176131041513,0.35483447532687645,0.3303065139231656,0.39816179730151563
108,0.4,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,493.0273216782451,32.770172499513386,503.2856225555946,439.6452866310039,532.6817619869796,0.08185524278651347,0.007425429370364136,0.08076208186471592,0.07151704044738956,0.09230502815053114,40.06689837525747,4.563658783442452,38.979066747984255,34.1614060547777,47.48395102103306,86.1,2.6248809496813377,86.0,82.45,90.1,2714256220.0,562990587.6666604,2581664200.0,2043811945.0,3598404504.9999995,2727385580.0,563536961.6701052,2596272950.0,2055464295.0,3612310349.9999995,400900.0,0.0,400900.0,400900.0,400900.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,587.9140169659224,46.92028292796516,578.7941764147799,531.7528409174625,661.8529921093219,259960.0,73041.9085183294,237450.0,184865.0,385624.99999999994,0.8400926590545831,0.03513930774477496,0.8374939619249337,0.7866608848636056,0.8902827592652646,10738.512584365288,1686.4048497925687,10830.474792741108,8593.590925230495,13362.897188132554,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.36215132142804174,0.019765478803127262,0.36790394690975403,0.3337339340447669,0.39004323860183326
13,-0.07,10,0.5,0.0,0.5,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.0,1.0,453.37181638733364,32.60041147327296,460.2828489706019,411.8790133809822,495.5550666415051,0.5203843677279586,0.054739788531318175,0.5242446796846468,0.45163115369754453,0.5864922731214028,1.6831492339383671,1.3136078687780057,0.9225461876073222,0.46057914912668674,3.6343502141279314,5.5,5.5,5.5,0.0,11.0,212939700.0,144126493.03386244,225723600.0,39889020.0,408139080.0,213543880.0,144151245.76928777,226149300.0,40526360.0,408834200.0,1032.0,1032.0,1032.0,0.0,2064.0,0.0,0.0,0.0,0.0,0.0,0.8461538461538461,0.0,0.8461538461538461,0.8461538461538461,0.8461538461538461,314.8505791466081,49.72656257813111,314.76170718762614,247.0176819349171,388.5065857103836,10280.0,2763.6208133533805,10150.0,6175.0,14519.999999999998,nan,nan,nan,nan,nan,24190.922016745302,18540.339507376768,17196.166666666668,3830.214749262537,47860.3326298016,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3855122767878371,0.14526864949584112,0.3755207921201511,0.23798641286325678,0.6267011965858592
13,-0.13,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.0,0.7692307692307693,0.7692307692307693,0.7692307692307693,330.11257836923903,129.14879545745146,266.5100792747896,209.9513481487351,540.4734152989414,5190.0,917.0059977993601,5300.0,3990.0,6310.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3189690963741688,0.08432749784813416,0.3296091269603947,0.18669726025088462,0.43091984590503707
13,-0.2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.0,0.6923076923076923,0.6923076923076923,0.6923076923076923,288.0992741635126,58.762640190460864,280.88034370701973,214.12394610911264,389.45602474726735,4850.0,714.4928271158501,4650.0,4045.0,6010.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2948074070792872,0.07974194710820601,0.2960734989814505,0.17618373585575137,0.40327880864079824
13,-0.27,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.0,0.5384615384615384,0.5384615384615384,0.5384615384615384,212.39059048886983,42.88381017529019,213.1057709244584,150.85822226865403,274.5050347114247,3710.0,294.7880594596735,3700.0,3280.0,4110.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.33125621499788865,0.07023857409084763,0.3059084709976242,0.2437538943893838,0.44586483859745096
13,-0.33,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.0,0.5384615384615384,0.5384615384615384,0.5384615384615384,203.98646716839033,51.24658175331742,186.17022302377381,147.92830815221652,287.0458493126039,3960.0,283.5489375751565,4000.0,3600.0,4420.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.26894455529530337,0.08097456758253624,0.2697169346742675,0.138919608724555,0.3909619418171774
13,-0.4,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.0,0.46153846153846156,0.46153846153846156,0.46153846153846156,146.75647914244922,28.6223948100133,140.05240977645127,116.73228057122957,195.8127030103805,3960.0,590.2541825349482,3750.0,3500.0,5004.999999999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2847179139425372,0.07226163645451947,0.2628678678004749,0.1958552865734767,0.3945868107374428
13,0.0,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,340.2417491242358,71.37225711785725,323.6762737469164,245.73487060471749,445.63739075006566,0.42261733464099827,0.08817572432491473,0.42595659361260424,0.305967401145755,0.5577703775137054,3.7494280025020985,2.0458368432053162,3.700942479250144,1.4743006077720113,7.204474437026286,10.6,0.8,11.0,9.45,11.549999999999999,36188160.0,21970118.268329825,32457500.0,12979485.0,73332809.99999996,36894820.0,21987808.424206357,33102900.0,13672150.0,74163339.99999996,2424.0,0.0,2424.0,2424.0,2424.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,434.51996493166587,88.41600326245023,451.5438059770638,313.6592523867503,543.4639147647611,12530.0,2558.1438583472977,12950.0,7835.0,15285.0,0.7857664863326277,0.07268937628529848,0.7721214264474154,0.6822622162294176,0.8814868402508662,3110.1928005888403,2015.118286167522,2325.109329371382,1051.608116883117,6365.20375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.38135482743306387,0.062285486832499466,0.3833594825320106,0.2969545985116499,0.475108100461787
13,0.07,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,302.97947905306665,34.53847150607199,306.5578109968742,251.4638106147475,351.64910340738936,0.36019236874946264,0.07609418373726358,0.3719950958803899,0.26323914602107806,0.4665447344928622,4.033932448742569,2.052478523677789,3.325784287034306,1.6328213234323292,6.845063485039677,10.6,1.1135528725660042,10.5,9.0,12.0,32821090.0,14446674.458950752,32119050.0,13059085.0,50996840.0,33492960.0,14459354.572193047,32907600.0,13687660.0,51626715.0,2784.0,0.0,2784.0,2784.0,2784.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,380.92900175759,30.21170097035941,383.74736828412074,328.5676895362429,419.10210709978656,16520.0,3096.384988983121,15900.0,12925.0,21869.999999999996,0.7983417704849389,0.09278480674073195,0.8138786590600733,0.6525538653322436,0.9256339312579254,1997.4546162711315,889.5069983140529,1598.0685409986258,856.0406490384615,3265.0647363083162,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.33486864773314756,0.05438622269126715,0.3207693921862188,0.2758832958485308,0.42233604027648863
13,0.13,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,305.50881389832296,59.2227807354817,327.7671767788693,198.5331267175698,366.4680377685754,0.3710304370332592,0.07959178720434329,0.3905027190508491,0.2362075922550864,0.477762938959407,2.2925781861527703,0.9141259058338131,2.2985820532634564,1.0277032079368622,3.7121686365831055,10.8,0.8717797887081347,11.0,9.45,12.0,50740820.0,28745856.522490334,50421450.0,15957980.0,94869424.99999997,51463750.0,28736072.862597283,51159600.0,16680670.0,95586984.99999997,3144.0,0.0,3144.0,3144.0,3144.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,385.278117555573,82.59118401162154,404.48843104359014,250.72837415171486,498.8079496113402,17660.0,1604.4936896105264,18000.0,14915.0,19355.0,0.7981977655673297,0.06551834358650693,0.799084166526374,0.6919065154687656,0.8933612764496459,2857.4416986036535,1604.2218016684542,2854.1727166276346,983.7627396845808,5437.177844966984,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.32205515521244543,0.029608543594279058,0.3398021648036438,0.2813665506719087,0.35245274522129444
13,0.2,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,284.5704254453433,68.98086193661587,282.2037266325301,195.30549105018798,391.8598358090027,0.3765413753402206,0.09161505938380421,0.36782601833861195,0.2487072645216406,0.5165876851279886,2.8233290026009983,1.6592107684656683,2.5553099269764763,0.678950524009706,5.1976131126613465,10.6,0.9165151389911681,11.0,8.9,11.0,39305070.0,31923081.82813965,28375100.0,11869145.0,97769609.99999994,40097600.0,31923631.094410297,29157850.0,12709055.0,98575824.99999994,3684.0,0.0,3684.0,3684.0,3684.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,334.47581792838463,86.98455985083466,290.38073117059105,238.4398523148378,472.08631951241165,17160.0,1768.1628884240274,16850.0,15060.0,20160.0,0.8599829165041907,0.09968721624663653,0.8650324885899576,0.721854460683322,0.9960634573695074,2234.3990222789444,1674.0901261324714,1601.038435892551,742.9516289698817,5420.801240694787,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3374069188347797,0.06649119809288322,0.3206135085084038,0.24667928892034505,0.4380235657631179
13,0.27,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,222.3496042117975,53.196512590462866,207.14453819643677,186.9753401009547,307.3781998533045,0.2908849892847606,0.07122842548411797,0.2786622125938889,0.20101824621070677,0.4020802121204511,4.817174127828063,2.369053758852028,4.845426467215994,2.1449737258429233,8.404633498194809,10.3,0.6403124237432849,10.0,9.45,11.0,77524490.0,159354650.348645,17266200.0,10125085.0,328639814.99999946,78254910.0,159360131.58493847,17989200.0,10837335.0,329361929.99999946,4224.0,0.0,4224.0,4224.0,4224.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,284.8213966423093,78.44471237840054,261.97631790471485,222.39319018488212,422.3123176672228,16100.0,2549.1174943497604,16700.0,12530.0,19709.999999999996,0.7907610245470669,0.07512672126834681,0.8010227062789079,0.6759709729104634,0.8803164506496155,4035.2296853062544,7606.754839595964,1168.498599439776,678.2030818063122,16015.59559341948,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3400065705868466,0.03748601152471855,0.3269107986101982,0.3072372959612973,0.4021049485567103
13,0.33,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,198.26485364860287,40.831289941314715,198.03241692792392,151.29414424294598,265.4302928800104,0.28344255278599995,0.08170414026605438,0.2652642807634405,0.18938173750888254,0.4299964454696819,3.885211864585597,1.987812886349,3.513831376292721,1.1499838012277879,6.5124268734412984,10.1,0.9433981132056604,10.0,8.45,11.0,27194750.0,14442809.009140154,23247400.0,13552825.0,53763334.99999998,27856890.0,14491308.970306996,23901450.0,14180910.0,54510414.99999998,4764.0,0.0,4764.0,4764.0,4764.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,248.19584683477646,34.60608570710442,243.121982100485,208.60439757313705,302.97255987444805,13570.0,3484.2646282967657,12700.0,10790.0,19349.99999999999,0.7958615031673137,0.09152866115024542,0.826380091989183,0.6583293702982554,0.9016603246589106,2017.3900398614428,963.8716587719572,1767.2806001579363,1072.761444876458,3771.4735912698397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.33007119654351075,0.048863381836262494,0.334050870390342,0.2604099608133083,0.4023880948017921
13,0.4,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,186.4658825992827,32.62397453165255,190.8235241425309,131.89007533685137,228.83555964953382,0.2566177666750793,0.057506433043104925,0.2816307948065802,0.16024929152042222,0.31536573694929537,3.8797164859855315,1.325021166966612,3.668125272234911,2.3807159924546335,6.156096417272071,10.7,0.9,11.0,9.45,12.0,43232820.0,23568926.634566963,41095850.0,16823920.0,82131104.99999997,43964700.0,23582764.04711712,41804250.0,17479125.0,82863869.99999997,5484.0,0.0,5484.0,5484.0,5484.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,217.84022366870323,50.93218622947938,223.91579739688876,140.15633595961822,287.0939698562364,15780.0,2274.9945054878704,16050.0,12165.0,18185.0,0.8745948899808939,0.10480387756208136,0.8956894837722396,0.701648038773665,0.9871170220405702,2691.522342280518,1389.9333788508977,2429.769733194733,1287.855255817826,5110.26972222222,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.33868262459461446,0.04036280397185892,0.3331846715781957,0.2933353762445341,0.4040963006098645
132,-0.07,10,0.1,0.0,0.1,0.30000000000000004,0.0,0.0,0.5499999999999989,0.0,0.0,0.0,0.0,0.0,1493.265497422151,0.0,1493.265497422151,1493.265497422151,1493.265497422151,0.20988685424917156,0.0,0.20988685424917156,0.20988685424917156,0.20988685424917156,30.528571171008316,0.0,30.528571171008316,30.528571171008316,30.528571171008316,11.4,34.199999999999996,0.0,0.0,62.699999999999875,5031718300.0,0.0,5031718300.0,5031718300.0,5031718300.0,5038879900.0,0.0,5038879900.0,5038879900.0,5038879900.0,22398.4,67195.2,0.0,0.0,123191.19999999976,0.0,0.0,0.0,0.0,0.0,0.8712121212121213,1.1102230246251565e-16,0.8712121212121212,0.8712121212121212,0.8712121212121212,1208.8657110182357,212.35551841235272,1106.0656624586982,970.9211155913015,1533.4391332376995,294270.0,156119.2239924347,224350.0,131385.0,550944.9999999999,nan,nan,nan,nan,nan,21521.464071856288,0.0,21521.464071856288,21521.464071856288,21521.464071856288,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3684404914720575,0.02981035584751663,0.36542734409848693,0.3242487663380488,0.411369721096022
132,-0.13,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7727272727272727,0.0,0.7727272727272727,0.7727272727272727,0.7727272727272727,953.0718043941395,144.36001586881054,922.6428773709124,783.2753988151901,1193.140204314118,151260.0,42823.85316619699,151050.0,100930.0,221894.99999999994,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.35139641446464237,0.033655736596638355,0.3519260149998802,0.30342922272892264,0.39783111368196494
132,-0.2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,1.1102230246251565e-16,0.6666666666666666,0.6666666666666666,0.6666666666666666,779.2525483052632,78.22179884090694,765.7124573660943,673.1042311155632,887.9490403546472,104280.0,23019.157239134536,98000.0,79945.0,142254.99999999997,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.35005974744381363,0.03705624245057414,0.35537060211713833,0.3047681225405982,0.404000129933252
132,-0.27,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5757575757575759,1.1102230246251565e-16,0.5757575757575758,0.5757575757575758,0.5757575757575758,627.0391552760058,29.714197397753516,613.0749361913461,595.1861631576141,677.3675735495931,70180.0,14443.116007288732,72450.0,48700.0,90379.99999999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3379929233798501,0.036165558556184293,0.3271263171211011,0.29360235028085097,0.3960933097347339
132,-0.33,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,581.4513013236718,53.38418477030362,586.3528389587091,497.19399899627706,655.0636558964077,52760.0,11429.540673185427,52450.0,39860.0,69844.99999999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.35467565081052793,0.023301662395621304,0.3586941469870405,0.32038504194144163,0.38660109627152606
132,-0.4,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4318181818181818,0.0,0.4318181818181818,0.4318181818181818,0.4318181818181818,472.18944975510595,55.79739347270305,472.4928683009119,407.9093720522617,561.407475726027,45780.0,6396.37397280678,45800.0,36910.0,55209.99999999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3380227747093564,0.04253208384812662,0.32807892235710756,0.28570686289040287,0.40612150894396937
132,0.0,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1092.7400353570492,105.96806044217101,1109.5956664070873,959.66528245615,1244.9128616157273,0.14793484834672826,0.01574438590622086,0.14863105772050766,0.12600169981330372,0.17014801931482973,43.334426626163165,8.528259081338911,43.88351133524533,31.343481267649807,55.45122334419266,113.9,3.858756276314947,115.5,107.25,117.55,5044430180.0,7777113.44006245,5043662400.0,5034214180.0,5056410905.0,5052838250.0,7432603.106079323,5052564550.0,5042399280.0,5064212310.0,256964.0,0.0,256964.0,256964.0,256964.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1481.2078912246945,168.85249995086602,1512.0135602456978,1214.9843933681173,1697.840573969709,403530.0,103028.60816297578,385850.0,262965.0,553659.9999999999,0.74250395411946,0.06877575033814375,0.7612356627924475,0.6552179270915711,0.8322103348600459,13401.050638080918,3660.6131275743605,13103.101567966143,9139.77686394543,19400.75525793983,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.36157343524592456,0.01923365688989791,0.3613512031955288,0.33436257439897216,0.39112118818330305
132,0.07,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,995.5283248801818,136.304588579357,931.3526054849356,868.1001357868207,1249.497315698568,0.14893284866815662,0.024472927815902195,0.13709454745859628,0.12749436671730233,0.18980892921136086,37.946534913925525,4.547146571247757,37.99297536789659,30.97609992405731,43.48654782264004,109.6,2.973213749463701,110.5,104.8,113.1,5043921800.0,6457058.220273377,5044493500.0,5034025365.0,5052475395.0,5053783820.0,6466091.961115307,5055830550.0,5042638265.0,5061436145.0,295764.0,0.0,295764.0,295764.0,295764.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1301.503377031958,200.1329364368455,1243.185688059956,1121.837617212187,1680.9491737763656,528990.0,100832.4198856697,530600.0,388835.0,677689.9999999999,0.7685980602713484,0.056145432490391174,0.7656971183145498,0.6911399337041533,0.8581704127876564,9913.282003481168,2075.1880431179907,9500.471976216339,7528.347388725645,13268.064666827762,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3690304420963044,0.035257438919354844,0.38026040884665135,0.31745511432922346,0.41340896873238175
132,0.13,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1,0.30000000000000004,0.0,0.0,0.5499999999999989,890.160977521389,59.56473785625504,895.3709763975169,801.1670011843551,955.7828167703997,0.13486610567359725,0.010559838525957096,0.13465023004148285,0.11893274894340464,0.1490847679575758,38.21143969244051,6.4899711310144585,38.382925396494414,27.490669538780352,46.18827541539173,108.3,2.9342801502242417,108.5,103.8,112.19999999999999,5004551230.0,138999367.20131534,5050563550.0,4789817355.0,5063959740.0,5016492440.0,139785740.7610891,5062746750.0,4800062185.0,5075942475.0,332624.0,0.0,332624.0,332624.0,332624.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1134.2049460624362,123.46572302290805,1159.1264391222235,961.6636175815579,1292.9653620931633,533280.0,126811.62249573183,553100.0,330975.0,685750.0,0.7891784312834849,0.04622737658732542,0.8115106585063222,0.7262469496187982,0.8408443174582526,10108.713388164946,3216.054730845456,8720.053589723639,7387.276798606966,15777.105269636782,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3615969095586634,0.0202784858929617,0.36373259886953935,0.32883521889490874,0.38936374601956314
