M,requested_delta,treatment,replicates,milp_feasibility_rate,hungarian_feasibility_rate,milp_feasible_mean,milp_feasible_std,milp_feasible_median,milp_feasible_p05,milp_feasible_p95,milp_optimal_mean,milp_optimal_std,milp_optimal_median,milp_optimal_p05,milp_optimal_p95,milp_total_distance_mean,milp_total_distance_std,milp_total_distance_median,milp_total_distance_p05,milp_total_distance_p95,milp_normalized_distance_p95_mean,milp_normalized_distance_p95_std,milp_normalized_distance_p95_median,milp_normalized_distance_p95_p05,milp_normalized_distance_p95_p95,milp_total_excess_kg_mean,milp_total_excess_kg_std,milp_total_excess_kg_median,milp_total_excess_kg_p05,milp_total_excess_kg_p95,milp_assigned_robot_count_mean,milp_assigned_robot_count_std,milp_assigned_robot_count_median,milp_assigned_robot_count_p05,milp_assigned_robot_count_p95,milp_solver_wall_ns_mean,milp_solver_wall_ns_std,milp_solver_wall_ns_median,milp_solver_wall_ns_p05,milp_solver_wall_ns_p95,milp_total_wall_ns_mean,milp_total_wall_ns_std,milp_total_wall_ns_median,milp_total_wall_ns_p05,milp_total_wall_ns_p95,milp_matrix_bytes_mean,milp_matrix_bytes_std,milp_matrix_bytes_median,milp_matrix_bytes_p05,milp_matrix_bytes_p95,hungarian_feasible_mean,hungarian_feasible_std,hungarian_feasible_median,hungarian_feasible_p05,hungarian_feasible_p95,hungarian_coverage_mean,hungarian_coverage_std,hungarian_coverage_median,hungarian_coverage_p05,hungarian_coverage_p95,hungarian_total_distance_mean,hungarian_total_distance_std,hungarian_total_distance_median,hungarian_total_distance_p05,hungarian_total_distance_p95,hungarian_solver_wall_ns_mean,hungarian_solver_wall_ns_std,hungarian_solver_wall_ns_median,hungarian_solver_wall_ns_p05,hungarian_solver_wall_ns_p95,milp_to_hungarian_distance_ratio_mean,milp_to_hungarian_distance_ratio_std,milp_to_hungarian_distance_ratio_median,milp_to_hungarian_distance_ratio_p05,milp_to_hungarian_distance_ratio_p95,milp_to_hungarian_solver_ratio_mean,milp_to_hungarian_solver_ratio_std,milp_to_hungarian_solver_ratio_median,milp_to_hungarian_solver_ratio_p05,milp_to_hungarian_solver_ratio_p95,assignment_churn_mean,assignment_churn_std,assignment_churn_median,assignment_churn_p05,assignment_churn_p95,relative_distance_increase_mean,relative_distance_increase_std,relative_distance_increase_median,relative_distance_increase_p05,relative_distance_increase_p95,capacity_cv_mean,capacity_cv_std,capacity_cv_median,capacity_cv_p05,capacity_cv_p95
40,0.0,random_5_percent,10,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7,0.45825756949558394,1.0,0.0,1.0,729.3616886922161,118.49051519870805,689.1535204728845,591.1246112338231,914.9775221193552,0.3429492413156884,0.06306647732631757,0.34793148913074756,0.2560498184480846,0.43329035286129397,10.836760877037005,3.715847989969816,10.482127769209644,5.260787601265619,15.664547069110746,34.7,1.0999999999999999,34.5,33.45,36.55,3073182820.0,1530974396.170395,3149956600.0,995056160.0,5010564240.0,3074166890.0,1530943703.2546883,3150805600.0,996041835.0,5011606720.0,22152.0,0.0,22152.0,22152.0,22152.0,0.0,0.0,0.0,0.0,0.0,0.9499999999999998,1.1102230246251565e-16,0.95,0.95,0.95,797.739333337671,128.46819598330688,789.417818906689,637.5689830528784,988.8754050319983,35610.0,7406.679417930818,34150.0,25810.0,46800.0,nan,nan,nan,nan,nan,93089.58056123859,50824.67618172629,97084.07329281769,23397.328952991455,162832.01180339218,0.23421052631578948,0.14387302034564892,0.19736842105263158,0.10526315789473684,0.49078947368421044,0.07022473021517571,0.04338899454713437,0.07877250296076946,0.018448342601954333,0.1377720940837406,0.34975628311633444,0.047503951013383984,0.3554676264659654,0.29438841388387393,0.4215721673500282
40,0.0,random_assigned_failure,10,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9,0.30000000000000004,1.0,0.45,1.0,719.7203471512154,133.98247735691245,664.3153671592364,573.0932435182198,948.3527534475674,0.34630047432453825,0.0721830114051468,0.3244515750063029,0.25922096274494166,0.46303326662434935,10.853660958406902,3.3420268591510243,10.299900789545763,7.285466000824325,16.33837005660029,35.0,1.61245154965971,34.5,32.9,37.0,2742009870.0,1047509293.7804897,2371541600.0,1705181530.0,4659389889.999999,2742950290.0,1047554348.0572054,2372463200.0,1706093690.0,4660465869.999999,22728.0,0.0,22728.0,22728.0,22728.0,0.0,0.0,0.0,0.0,0.0,0.975,0.0,0.975,0.975,0.975,844.1663425294146,146.77825916142996,812.8407951490492,650.1306069597427,1079.495957289917,36980.0,10836.401616772977,33350.0,26885.0,55744.99999999998,nan,nan,nan,nan,nan,75560.0570881966,24311.534436824328,70628.26079939668,48801.969908466825,118209.4155061528,0.1717948717948718,0.10195330949780022,0.15384615384615385,0.04871794871794872,0.33846153846153837,0.05324382886230481,0.05157201916568175,0.031961978051063614,0.010259218653396997,0.14392393230401804,0.34472815233990733,0.057126161794310466,0.3522972127552121,0.26202890078495733,0.42843826029217946
40,0.2,critical_assigned_failure,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,474.80681634550973,41.19804423075689,495.82333741036604,415.24170018248174,523.531159588395,0.20722455463718634,0.038160296387689044,0.20594364839606957,0.15340764167849558,0.26677335489980136,15.2963358060363,3.828095988834945,15.716411963524418,9.351790644169991,20.571067282031144,35.1,0.9433981132056604,35.0,34.0,36.55,536507770.0,336690521.4570498,408108250.0,219381675.0,1121027899.9999995,538092710.0,336911450.91220766,409515250.0,220792955.0,1123015799.9999995,34248.0,0.0,34248.0,34248.0,34248.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,536.125966719683,50.87970252057707,563.207140146883,457.91787624406425,587.3468910117429,53380.0,16537.58144348804,52800.0,33505.0,76529.99999999999,0.8873782668887198,0.043324728229992976,0.8718268105991929,0.8431642878953437,0.9609514360319137,9507.805549033927,3374.7130966868012,9398.840549723616,5261.5195006883405,14536.12878528627,0.08305084745762711,0.04938577045536768,0.06779661016949153,0.02457627118644068,0.161864406779661,0.08212990702185484,0.05399643751726523,0.05122491102998533,0.032942875414449665,0.17509944541848932,0.3083863540146116,0.03502428388918998,0.30720045276342567,0.25313915066764214,0.3591617836797817
40,0.2,idle_robot_failure,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,439.98174413813547,44.69240092441243,437.38544683029824,373.43745982830563,500.9071540511006,0.19082645794713485,0.03237975196818771,0.18700485631608807,0.1461744417693186,0.23731505425325658,15.43714360286628,3.635644586721813,15.5349086207349,10.063909477467218,20.484278100423357,34.0,1.2649110640673518,34.0,32.45,36.0,583233020.0,439135725.0525099,356566100.0,222061290.0,1421113995.0,584642800.0,439142718.5613579,357925250.0,223927225.0,1422655865.0,34248.0,0.0,34248.0,34248.0,34248.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,527.7748341240721,49.37123222739969,548.6728611599242,457.93811654746366,582.1814988773365,44450.0,13397.854305820765,38400.0,31570.0,68224.99999999999,0.8352378983502243,0.062298601724665496,0.8362387103150669,0.7424150369914526,0.9234840611475961,12191.975128407568,6119.044138911832,10268.077856752323,5743.152679680568,22221.148991704802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35016987243701303,0.06131160797129117,0.3363637789713083,0.26447840739224243,0.44223053814794644
40,0.2,no_failure,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,439.98174413813547,44.69240092441243,437.38544683029824,373.43745982830563,500.9071540511006,0.19082645794713485,0.03237975196818771,0.18700485631608807,0.1461744417693186,0.23731505425325658,15.43714360286628,3.635644586721813,15.5349086207349,10.063909477467218,20.484278100423357,34.0,1.2649110640673518,34.0,32.45,36.0,605613910.0,474070456.1588761,375993550.0,245871775.0,1524583034.9999995,607161050.0,474232147.3272647,377579500.0,247019110.0,1526359119.9999995,34824.0,0.0,34824.0,34824.0,34824.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,526.7204416858476,49.791705695809995,548.5714632479765,455.7454186798332,581.3358115734786,54510.0,15649.629388582976,53350.0,33675.0,77599.99999999997,0.8370333696684034,0.0631058608458731,0.8363934968973923,0.7438035350539416,0.9279866795996456,10562.64228875607,6788.3037970317255,7619.291491076457,6069.17100931677,24028.467472761484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3486716735520483,0.06071010201488826,0.33515517370682624,0.263177399272779,0.44031360551623366
40,0.2,random_10_percent,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,496.57754147851364,47.92804839684118,490.0486085961828,431.881830444284,569.8274906473116,0.21619013777351523,0.038838759013883735,0.20637503953886427,0.17147520787388457,0.276779881954149,15.107412567896393,4.875146768174162,15.474380069251936,8.287430681543935,22.450346840227567,34.2,1.0770329614269007,34.0,32.45,35.55,881910020.0,813617261.9278721,725504650.0,253539155.0,2217045879.9999976,883147750.0,813569117.6395295,726891700.0,254832870.0,2218095124.9999976,31368.0,0.0,31368.0,31368.0,31368.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,577.873753764113,56.31185766772707,589.4829456931939,506.26557971823183,643.6206317393888,47380.0,11325.793570430285,52250.0,30275.0,59005.0,0.8612353676477207,0.05567896681449031,0.8483226562915116,0.7987098626486439,0.9604489602250497,17282.005337866198,13227.067165702236,13692.825307215706,7426.986020620156,38960.69311091851,0.2111111111111111,0.05629142279100246,0.19444444444444442,0.13796296296296295,0.29999999999999993,0.13105330546809918,0.05933509009485902,0.117298725688979,0.06078480266995184,0.228382312881461,0.35506921413931425,0.06811799682005058,0.3453978280021833,0.265874877944806,0.46006673903258755
40,0.2,random_20_percent,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,529.6060199946039,78.10527028295188,511.2719256985962,443.35595513672945,647.3096681180411,0.23268572216581856,0.05442257790079477,0.2126171282564741,0.17603558170099198,0.3222351621961435,14.446285892109254,4.490785179655829,13.189925146807834,9.182768963546476,22.410119688121625,34.0,1.1832159566199232,33.5,33.0,36.0,838523230.0,813072262.0391216,428189600.0,182937165.0,2267511434.9999986,839908830.0,813190821.2366419,429571200.0,183873185.0,2269265624.9999986,27912.0,0.0,27912.0,27912.0,27912.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,642.7851724688659,69.1588449787978,669.4238839655507,553.470553965496,734.7818324750078,48590.0,10143.613754476262,47950.0,33310.0,60910.0,0.8235371182271516,0.07427327262040484,0.8300793099677248,0.7063735359998237,0.9202119700416932,16739.538723615035,16307.834102310415,10584.770459744337,4064.136565102148,45061.92579851927,0.2458333333333333,0.07324331596352894,0.23958333333333331,0.134375,0.35624999999999996,0.20064869251691958,0.08651004496467916,0.21632911652743275,0.07839695863796321,0.3157918773137533,0.3460318638056123,0.06120605545606829,0.33660863152510684,0.26161544981491175,0.4438635957529877
40,0.2,random_30_percent,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,646.3706847392558,81.20567626118988,667.293441008801,539.3796718090937,739.2312265650577,0.26033699098253016,0.042005284715598806,0.2609907647193247,0.2072244948421214,0.3216006893283993,14.299949821782812,3.50806797173305,13.751876608645315,10.451881142406014,20.192922818679847,35.5,1.2041594578792296,35.5,34.0,37.0,1794186340.0,1544387543.9180534,1179373400.0,519722005.0,4808142100.0,1795364680.0,1544344676.790494,1180524000.0,521242885.0,4809309515.0,24456.0,0.0,24456.0,24456.0,24456.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,750.4403109462521,76.36498598108992,751.6542182529904,629.0277586872091,851.3365403574594,62810.0,33708.14293312522,47700.0,36200.0,120654.99999999993,0.8620758557697517,0.0737480988623437,0.8483557314486958,0.7628363597184499,0.9752498380446052,35468.56285944361,35396.29358513267,25527.92214156919,6447.505513739661,99240.1194136424,0.46904761904761905,0.10104331035201404,0.4880952380952381,0.3130952380952381,0.5892857142857142,0.4731147601829753,0.1521825185280958,0.5058409203108084,0.25712358620926895,0.6730951264164338,0.3328680250972464,0.07107939989733368,0.31208906299815864,0.261143417198215,0.45246733085073626
40,0.2,random_5_percent,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,459.2718752674653,38.13714411100828,457.620316448081,400.2912269825914,509.2306434147197,0.1960335662146449,0.029317827939077033,0.20048161365050887,0.152395583032485,0.23439063879605862,15.551599694008086,3.9848695371082146,16.05665114874456,10.063909477467218,21.12689382387963,34.4,1.4966629547095764,34.0,33.0,37.099999999999994,651015830.0,494582809.082087,444920450.0,154328755.0,1481905914.9999993,652321190.0,494536535.51517594,446162550.0,155835375.0,1483208379.9999993,33096.0,0.0,33096.0,33096.0,33096.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,543.314983525754,44.16781825156748,565.80461108744,478.44372910207494,588.0906057303449,47500.0,15420.95976260881,42450.0,31905.0,73929.99999999997,0.8484018605989323,0.07517080120454331,0.8279433653354951,0.7616348318990394,0.9781586298828827,13778.740069571923,8524.472839640017,10595.673487110056,3119.3143199835645,25086.53217260579,0.07543859649122805,0.06229923124408667,0.07894736842105263,0.0,0.16754385964912277,0.04688189089717685,0.0476914398933987,0.029771022496814695,0.0,0.12024808356174985,0.34792661263260827,0.06310293815099549,0.33430865731386045,0.25976748767310753,0.440728474729892
40,0.2,random_assigned_failure,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,455.62236775672693,36.91742806844728,450.1260627846874,408.4939069103503,514.0992670168225,0.19358261067754493,0.028925618704416827,0.18718365059713848,0.15460127268787588,0.23731505425325658,15.557056283885306,2.940760899200368,15.241794029040094,12.420479212267736,20.265674741921714,34.0,1.0954451150103321,34.0,32.45,35.55,709759310.0,790209597.796551,370484850.0,217047745.0,2164805974.999998,711218100.0,790134503.714746,371926200.0,218596720.0,2166108309.999998,34248.0,0.0,34248.0,34248.0,34248.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,542.6410190631384,52.361710264620164,566.4350408151902,470.41708732646475,608.8889193577363,49530.0,14081.977844038813,49150.0,32105.0,70599.99999999999,0.8426459991287695,0.05477542140287436,0.8385511758402713,0.7782502617380656,0.9326300853052101,14593.417106765191,16462.787676373762,8128.102950106621,4723.377698623752,44129.447678877885,0.07118644067796609,0.04406779661016949,0.059322033898305086,0.02457627118644068,0.15423728813559318,0.03889715244792714,0.04927427101339042,0.02438431989058248,0.00473225924780869,0.12379102927787294,0.34039447202638645,0.05227654240400824,0.33341099865410256,0.26453609924013344,0.42317715426056846
40,0.33,critical_assigned_failure,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,395.1456408649274,37.17451908296721,391.34039990365363,342.0126029676744,453.41126265437174,0.17414943131207808,0.03267472695828455,0.17508651045338125,0.13223680619112801,0.22113849200989819,17.208744123867376,2.452390970262312,16.536585505708423,14.116622503849444,20.79551274813334,34.3,1.0999999999999999,34.0,33.0,36.0,355025080.0,76133181.4303829,345407250.0,264393025.0,481937209.9999999,356743120.0,76431929.61847556,347252150.0,265715760.0,484221104.9999999,45192.0,0.0,45192.0,45192.0,45192.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,448.0295566859957,45.54328260858374,450.9915926294334,382.5549137124207,516.3439820889446,57530.0,34275.82384130249,51750.0,32930.0,113264.9999999999,0.8832133185040082,0.030024197818844967,0.884643849094197,0.8362699514061793,0.9254967366727641,7167.781513788422,1973.3676704508134,7458.722093555212,4013.471921625833,9463.083164750558,0.05,0.01853440037794995,0.04487179487179487,0.02564102564102564,0.07692307692307693,0.04468311502985055,0.028841809261488115,0.040870598866351804,0.012951018053819477,0.09033152875246192,0.34208089838666245,0.03213393673033239,0.3363390187287326,0.3044295103424966,0.39468548804981657
40,0.33,idle_robot_failure,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,378.5671423532072,38.184478907270424,372.78832582308326,333.73481941224037,443.04888809449227,0.16778913799872222,0.028428739570061836,0.16035699860904978,0.1360697594701402,0.21632548308642027,17.601952110716294,2.959637384201929,16.970486411350244,13.779485810214762,22.43540179408851,33.4,1.019803902718557,33.0,32.0,35.0,337540250.0,63314702.876034245,340978150.0,249439625.0,429681229.99999994,339130800.0,63268699.975801624,342734850.0,251234965.0,431263299.99999994,45192.0,0.0,45192.0,45192.0,45192.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,445.98439102739167,47.49042669982807,449.6094374411668,382.5549137124207,516.7634700517893,46150.0,7716.767457945069,45250.0,36905.0,58999.999999999985,0.8502091137667968,0.03450888007157721,0.8437693653412407,0.8096934554431652,0.9054523585260497,7473.077511595135,1729.3947051298956,6976.6292316733325,5513.561354232895,9956.901393065948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35872162221607723,0.03168754794654903,0.3518734179225024,0.32286713437855913,0.4086954957080195
40,0.33,no_failure,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,378.5671423532072,38.184478907270424,372.78832582308326,333.73481941224037,443.04888809449227,0.16778913799872222,0.028428739570061836,0.16035699860904978,0.1360697594701402,0.21632548308642027,17.601952110716294,2.959637384201929,16.970486411350244,13.779485810214762,22.43540179408851,33.4,1.019803902718557,33.0,32.0,35.0,356922140.0,71086090.08288753,340608650.0,274691995.0,468888094.9999999,358729670.0,71099298.15806974,342633050.0,276088295.0,470850289.9999999,45768.0,0.0,45768.0,45768.0,45768.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,444.20286506086376,45.873069774613626,449.269460797615,382.5549137124207,513.9367540827269,52730.0,11679.987157527186,51450.0,40065.0,71619.99999999997,0.8532881637619878,0.03349997196201962,0.8437693653412407,0.8148567464427046,0.9054523585260497,7016.629031708743,1711.9074838588278,6856.057251459818,4532.968177279648,9676.495691496126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35804046855018956,0.032352276713021655,0.352194057290568,0.32123198796136504,0.4084648897107527
40,0.33,random_10_percent,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,398.80571359139884,34.01955814087779,394.87904897471185,357.72005347340075,454.60175101204186,0.17884818533804586,0.02738499242529406,0.17100719932673028,0.15017420841753457,0.22841573048950356,16.80739527957261,2.426646352494961,16.931787036906805,13.171050011179334,20.378511348930694,33.4,1.0198039027185568,34.0,32.0,34.55,370519690.0,97826583.41243908,347722600.0,259594140.0,550990519.9999999,372182460.0,98256590.95777953,349590100.0,260844680.0,553483039.9999999,41160.0,0.0,41160.0,41160.0,41160.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,475.9876999932193,46.95781793773757,495.56461193074404,403.671768407103,532.8902356783334,44920.0,11019.60071871935,43600.0,31640.0,61069.99999999999,0.8401782911283311,0.042491732545241835,0.8380982810857641,0.7820312929296551,0.902914746315874,8383.314060890592,1476.5249836216951,8985.065409095103,5918.678226228215,10067.640393420095,0.08450704225352114,0.028169014084507043,0.08450704225352113,0.04225352112676056,0.12042253521126758,0.055132542257987395,0.0233631278032507,0.057236026374765825,0.0210048067797838,0.08859063243227924,0.3539441061648291,0.03461830982708566,0.3442978260973586,0.3141204198238535,0.40786818170034045
40,0.33,random_20_percent,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,441.1530662767179,45.96135407057899,431.7710757226271,388.00953463136227,524.2591742186031,0.20126903874372237,0.028528625334154446,0.19757585866693722,0.16049676285139558,0.24466366977942663,15.95042458065665,2.82967491644251,15.591095145453652,12.789779495680122,20.655979389002525,33.5,1.284523257866513,33.5,31.45,35.0,438814060.0,226444731.540653,371671900.0,209382590.0,823574089.9999995,440365010.0,226424382.22578612,373069300.0,210785610.0,824847609.9999995,36552.0,0.0,36552.0,36552.0,36552.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,517.5553219509253,45.584869641210844,508.24949307548957,463.1514981538651,583.1361247907889,42100.0,12191.718500687259,35900.0,30455.0,60660.0,0.8521873248411002,0.03939474779556142,0.8527930409147553,0.7920138763235868,0.9038380517694079,11354.793994389274,7338.609024725336,9633.40838582482,4719.107395940833,24118.656233326812,0.17142857142857143,0.05489402052631931,0.1746031746031746,0.0865079365079365,0.24682539682539678,0.1672770963233096,0.07386172340508794,0.15990987805225593,0.06515213755683323,0.2725601378368572,0.3583556417142734,0.03491438358209304,0.34647664277166446,0.31600308850975556,0.41651584013890075
40,0.33,random_30_percent,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,487.3328504626787,23.01239008509792,480.8425143453302,461.44995242410556,527.3656553771716,0.21128505665000116,0.021565627187527237,0.20800621963290433,0.1820931394549721,0.24138110811418786,15.911987201607946,4.114949284665751,15.372368095106573,11.559018513753005,23.400804781483814,33.8,1.16619037896906,34.0,32.0,35.0,536381560.0,280284156.35710555,536696100.0,272662690.0,977224579.9999993,537714060.0,280335473.88967097,537726750.0,274073105.0,978527424.9999993,31944.0,0.0,31944.0,31944.0,31944.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,581.0573609334432,46.18693336967612,594.8568582519151,506.6962530870576,635.4457890509058,49250.0,11715.9933424358,48050.0,35330.0,68979.99999999999,0.8423315523416182,0.05534701319133281,0.841910167946481,0.7624934303402241,0.9229259265391236,10824.714488504638,4073.250960659093,10639.212251183992,5751.572341927335,17418.41531922359,0.28909090909090907,0.05659775424099412,0.2909090909090909,0.2081818181818182,0.3836363636363636,0.294652717720518,0.08059338091597928,0.290726161696861,0.18296696592373318,0.4118725817671839,0.3540360136297661,0.050465631408670164,0.3367426898325314,0.2973591461126955,0.4348084804828139
40,0.33,random_5_percent,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,388.3117022909319,39.73627930209027,377.82351817609083,333.73481941224037,450.625127267362,0.1723203226533724,0.02896174637359784,0.16978814710957899,0.13697471834808372,0.2215725884291554,17.16943724623295,2.895172802663581,16.738362367126136,13.7522616337292,21.886119406651098,33.4,0.9165151389911679,33.5,32.0,34.55,396629730.0,105540082.01941147,370789450.0,270277965.0,550362535.0,398246900.0,105501462.88989551,372102250.0,272383170.0,552237890.0,43464.0,0.0,43464.0,43464.0,43464.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,457.013252983321,50.77728704244071,455.2957718071856,392.3715645856979,528.8420264141869,47500.0,6110.810093596429,47850.0,38040.0,55370.0,0.8516440634102516,0.042876530562375295,0.8470588635611741,0.791102230492193,0.9168975402538538,8622.227345353993,2896.2260640376353,7803.655742173994,4938.683091040916,12736.107737667193,0.05066666666666667,0.05122499389946279,0.04666666666666667,0.0,0.12999999999999992,0.02579051066033284,0.027590336103092108,0.02227336562976566,0.0,0.07431066550016946,0.3558637527635583,0.035997890925107405,0.3545813072254862,0.31018642047546086,0.41038169186327295
40,0.33,random_assigned_failure,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,387.07054511475206,38.785179290805395,378.8995863563386,342.84772747228453,451.09961329091107,0.17240468871178327,0.036384950448687385,0.16177260257715553,0.13331570645877314,0.23369457863749007,16.807245538703988,2.8817075109223405,16.34432686453738,12.711925945487227,20.827713515648195,33.1,1.2206555615733703,33.0,31.0,34.55,393150860.0,116817167.35478736,358583400.0,268340365.0,580817159.9999999,394813240.0,116963477.71711646,360118950.0,269803195.0,582475869.9999999,45192.0,0.0,45192.0,45192.0,45192.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,452.7936425148844,47.43225026961566,453.57165975423015,387.8613310653408,521.9874792791458,52050.0,21067.75972902672,42650.0,35535.0,92520.0,0.8563177746739694,0.038907813218671025,0.8527665425056226,0.8058372412621105,0.9167446420778812,7885.682781676625,1483.434144266267,7508.972277194269,6082.372341711651,10416.08024190275,0.03717948717948718,0.028350441522430745,0.02564102564102564,0.01282051282051282,0.0852564102564102,0.02259433430780352,0.01466440221472773,0.023525743691865185,0.00376935745547985,0.04464000453504651,0.3583840611833281,0.031915438376512166,0.35109618581067603,0.3227854437151636,0.40813092890573754
