study,seed,N,N_original,K,M,requested_delta,observed_delta,capacity_delta,quota_mode,spatial_mode,capacity_mode,treatment,failure_count,failed_robot_was_assigned,total_capacity_kg,total_demand_kg,capacity_mean_kg,capacity_std_kg,capacity_cv,capacity_min_kg,capacity_max_kg,quota_cv,milp_feasible,milp_optimal,milp_status,milp_message,milp_mip_gap,milp_node_count,milp_assigned_robot_count,milp_idle_robot_count,milp_robot_utilization,milp_total_distance,milp_mean_distance_per_assigned_robot,milp_normalized_mean_distance_per_assigned_robot,milp_distance_per_nominal_slot,milp_normalized_distance_p95,milp_total_excess_kg,milp_objective_value,milp_matrix_bytes,milp_binary_variable_count,milp_constraint_count,milp_solver_wall_ns,milp_total_wall_ns,milp_total_cpu_ns,hungarian_feasible,hungarian_coverage,hungarian_assigned_robot_count,hungarian_total_distance,hungarian_mean_distance_per_slot,hungarian_normalized_distance_p95,hungarian_solver_wall_ns,hungarian_total_wall_ns,hungarian_matrix_bytes,both_feasible,same_capacity_model,milp_to_hungarian_distance_ratio,milp_minus_hungarian_assigned_robots,milp_to_hungarian_solver_ratio,base_milp_total_distance,relative_distance_increase,assignment_churn,central_logical_messages,central_communication_bytes,retry_messages
failures,4048670322,39,40,13,40,0.0,-0.012658227848101266,0.0601048497427057,moderate,uniform,moderate,random_assigned_failure,1,True,194.1695774521635,172.15188122107946,4.978707114158039,1.9005811917177489,0.38174191575018185,1.7015775962992419,11.437936604733792,0.532681893816563,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,49,37,2,0.9487179487179487,660.3063097810494,17.846116480568902,0.12619109981255275,16.507657744526234,0.27581670967708716,16.411152904392235,664.4460980071475,22728,507,65,2381215800,2382098900,2828125000,False,0.975,39,795.4466134958519,20.396067012714152,0.3648942738560356,32500,727000,12480,False,False,nan,-2,73268.17846153847,603.4674360917619,0.09418714298387551,0.20512820512820512,79,5859,3
failures,1175217722,39,40,13,40,0.0,-0.012658227848101266,0.04549361736386594,moderate,uniform,moderate,critical_assigned_failure,1,True,188.56206339526622,172.15188122107946,4.8349247024427235,1.5938476060356186,0.32965303580226746,1.7015775962992419,8.737837387949563,0.532681893816563,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,185,37,2,0.9487179487179487,729.7339490762026,19.722539164221693,0.13945941185238422,18.243348726905065,0.3143357854159834,10.230276191120902,732.3285181239829,22728,507,65,4228480200,4229727100,4750000000,False,0.975,39,799.0680051162423,20.488923208108776,0.3648942738560356,35700,636300,12480,False,False,nan,-2,118444.82352941176,603.4674360917619,0.2092350066180554,0.4358974358974359,79,5860,3
failures,1362345549,38,40,13,40,0.0,-0.02564102564102564,0.058701041222456445,moderate,uniform,moderate,random_5_percent,2,True,193.62326304265488,172.15188122107946,5.095349027438286,1.8576250611372553,0.36457268209380866,1.7015775962992419,11.437936604733792,0.532681893816563,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,11,36,2,0.9473684210526315,650.4799124171268,18.0688864560313,0.12776632141549496,16.26199781042817,0.2752642196159309,15.864838494883614,654.4821220408477,22152,494,64,967074800,968191200,1187500000,False,0.95,38,740.6146129373118,19.489858235192415,0.36585837925356063,46800,1488900,12160,False,False,nan,-2,20663.991452991453,603.4674360917619,0.07790391579342201,0.10526315789473684,80,5765,6
failures,2981228767,36,40,13,40,0.0,-0.05263157894736842,0.013705416291182462,moderate,uniform,moderate,random_10_percent,4,True,176.93627979006047,172.15188122107946,4.914896660835013,1.9470321027928257,0.3961491435431393,1.7015775962992419,11.437936604733792,0.532681893816563,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.09146578594358283,238,36,0,1.0,846.8349838489758,23.52319399580488,0.1663340998960031,21.170874596224394,0.3367173979298567,4.7843985689810165,848.067083491221,21000,468,62,5015606700,5016542700,5484375000,False,0.9,36,614.1352444375877,17.05931234548855,0.24266634611253168,26500,658800,11520,False,False,nan,0,189268.17735849056,603.4674360917619,0.403281988723925,0.5,84,5641,12
failures,296698767,32,40,13,40,0.0,-0.1111111111111111,-0.03638290909843998,moderate,uniform,moderate,random_20_percent,8,True,160.06486938287662,172.15188122107946,5.0020271682148945,1.9120185887209784,0.3822487412445088,1.85708256533085,11.437936604733792,0.532681893816563,False,False,-1,"Capacidad total insuficiente para cargas obligatorias: capacidad=160.065, demanda=172.152.",nan,0,0,32,0.0,nan,nan,nan,nan,nan,nan,nan,0,416,58,nan,nan,nan,False,0.8,32,486.10868578224523,15.190896430695163,0.19691643016151378,26200,1035000,10240,False,False,nan,nan,nan,603.4674360917619,nan,nan,56,4022,24
failures,1532367819,28,40,13,40,0.0,-0.17647058823529413,-0.11981868547011831,moderate,uniform,moderate,random_30_percent,12,True,135.31196708719781,172.15188122107946,4.832570253114208,1.7523507143933987,0.3626125690080031,2.3870664333102773,11.437936604733792,0.532681893816563,False,False,-1,"Capacidad total insuficiente para cargas obligatorias: capacidad=135.312, demanda=172.152.",nan,0,0,28,0.0,nan,nan,nan,nan,nan,nan,nan,0,364,54,nan,nan,nan,False,0.7,28,485.3795110299023,17.334982536782224,0.20214205361893872,24800,901900,8960,False,False,nan,nan,nan,603.4674360917619,nan,nan,64,3774,36
failures,567972083,40,40,13,40,0.0,0.0,0.07371850340667521,moderate,uniform,moderate,no_failure,0,False,200.0,172.5371209780655,4.999999999999999,1.8435143784188655,0.36870287568377313,2.1706666226582,13.589948878309901,0.7035623639735145,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,52,37,3,0.925,761.45499669282,20.57986477548162,0.1455216193864522,19.0363749173205,0.4137501945835714,14.541035206427678,765.127255494427,23304,520,66,1146529500,1147818700,1296875000,True,1.0,40,892.3694846106861,22.309237115267152,0.3801313016395656,59700,1680600,12800,True,False,0.8532956469539296,-3,19204.849246231155,761.45499669282,0.0,0.0,77,5931,0
failures,1915380026,39,40,13,40,0.0,-0.012658227848101266,0.06754164108487377,moderate,uniform,moderate,idle_robot_failure,1,False,197.53221097323956,172.5371209780655,5.064928486493322,1.8212795269662836,0.3595864249264529,2.1706666226582,13.589948878309901,0.7035623639735145,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,75,37,2,0.9487179487179487,761.45499669282,20.57986477548162,0.1455216193864522,19.0363749173205,0.4137501945835714,14.541035206427678,765.127255494427,22728,507,65,1161722900,1162932900,1406250000,False,0.975,39,829.1328983229444,21.25981790571652,0.36158097636778064,58100,1238800,12480,False,False,nan,-2,19995.230636833046,761.45499669282,0.0,0.0,79,5868,3
failures,538371481,39,40,13,40,0.0,-0.012658227848101266,0.06477919098484038,moderate,uniform,moderate,random_assigned_failure,1,True,196.43910220874926,172.5371209780655,5.036900056634597,1.8523560355648736,0.36775715514246765,2.1706666226582,13.589948878309901,0.7035623639735145,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,184,37,2,0.9487179487179487,771.6675125509956,20.855878717594475,0.1474733326881525,19.291687813774892,0.38118299637709013,13.447926441937355,775.06649416148,22728,507,65,2361867400,2362827500,2890625000,False,0.975,39,830.2349768022464,21.288076328262726,0.36158097636778064,36400,605800,12480,False,False,nan,-2,64886.46703296703,761.45499669282,0.0134118443014111,0.28205128205128205,79,5869,3
failures,2172354125,39,40,13,40,0.0,-0.012658227848101266,0.03864894675857521,moderate,uniform,moderate,critical_assigned_failure,1,True,186.4100511216901,172.5371209780655,4.779744900556156,1.2430587662851564,0.2600680145378717,2.1706666226582,7.981184439018172,0.7035623639735145,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.018349327054107422,1149,39,0,1.0,937.3270624441983,24.03402724215893,0.16994623642152798,23.433176561104958,0.3804818665520738,13.872930143624572,940.8342949801045,22728,507,65,5004501600,5005841200,5281250000,False,0.975,39,867.8428977736291,22.25238199419562,0.36158097636778064,60200,1306200,12480,False,False,nan,0,83131.25581395348,761.45499669282,0.23096843085308053,0.5384615384615384,81,5943,3
failures,2965898558,38,40,13,40,0.0,-0.02564102564102564,0.048988049846471746,moderate,uniform,moderate,random_5_percent,2,True,190.31241198566156,172.5371209780655,5.008221368043726,1.8640146837902456,0.372190952996623,2.1706666226582,13.589948878309901,0.7035623639735145,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,522,37,1,0.9736842105263158,871.5943587214175,23.55660428976804,0.16657034635023094,21.78985896803544,0.3817658247179391,15.307501980835635,875.4582342166265,22152,494,64,3088043700,3088863000,3265625000,False,0.95,38,863.1834181567045,22.71535310938696,0.380832431464582,36200,683700,12160,False,False,nan,-1,85305.07458563536,761.45499669282,0.14464329803725617,0.4473684210526316,81,5803,6
failures,86241267,36,40,13,40,0.0,-0.05263157894736842,0.021127190849670144,moderate,uniform,moderate,random_10_percent,4,True,179.98492144709743,172.5371209780655,4.999581151308263,1.8567616426329774,0.3713834392201255,2.1706666226582,13.589948878309901,0.7035623639735145,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.07954624673870495,454,36,0,1.0,1021.3403439876242,28.37056511076734,0.2006101897591806,25.533508599690606,0.4820656068583511,7.447800469031945,1023.2382941048821,21000,468,62,5009570300,5010486300,5609375000,False,0.9,36,708.4457618718512,19.679048940884755,0.3646142697609934,33000,611800,11520,False,False,nan,0,151805.1606060606,761.45499669282,0.3413009940489563,0.6111111111111112,84,5646,12
failures,752888486,32,40,13,40,0.0,-0.1111111111111111,-0.01902204966741879,moderate,uniform,moderate,random_20_percent,8,True,166.09563193317317,172.5371209780655,5.1904884979116614,1.9062968814613834,0.36726733567146175,3.4361002119053494,13.589948878309901,0.7035623639735145,False,False,-1,"Capacidad total insuficiente para cargas obligatorias: capacidad=166.096, demanda=172.537.",nan,0,0,32,0.0,nan,nan,nan,nan,nan,nan,nan,0,416,58,nan,nan,nan,False,0.8,32,652.3239757271681,20.385124241474003,0.353398422284826,30200,1032800,10240,False,False,nan,nan,nan,761.45499669282,nan,nan,56,4030,24
failures,3707952818,28,40,13,40,0.0,-0.17647058823529413,-0.10457696825201547,moderate,uniform,moderate,random_30_percent,12,True,139.8668597985827,172.5371209780655,4.9952449928065255,2.0290223408312595,0.40619075615974437,2.1706666226582,13.589948878309901,0.7035623639735145,False,False,-1,"Capacidad total insuficiente para cargas obligatorias: capacidad=139.867, demanda=172.537.",nan,0,0,28,0.0,nan,nan,nan,nan,nan,nan,nan,0,364,54,nan,nan,nan,False,0.7,28,431.127738856754,15.397419244884071,0.22728270170440962,16200,898300,8960,False,False,nan,nan,nan,761.45499669282,nan,nan,64,3777,36
failures,2398716031,40,40,13,40,0.0,0.0,0.08233751460407315,moderate,uniform,moderate,no_failure,0,False,199.99999999999997,169.57048480974333,4.999999999999999,1.4076139347272931,0.2815227869454587,2.7530521877111607,7.989431632069456,0.85,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,37,36,4,0.9,824.1276814873034,22.89243559686954,0.1618739644842276,20.603192037182588,0.32235470165987584,11.420833709318776,827.0188899146331,23304,520,66,1101761800,1102633300,1328125000,True,1.0,40,1054.553253946727,26.363831348668175,0.3422119180705176,33200,645600,12800,True,False,0.7814946076956831,-4,33185.596385542165,824.1276814873034,0.0,0.0,76,5889,0
failures,2686454220,39,40,13,40,0.0,-0.012658227848101266,0.07253306790173358,moderate,uniform,moderate,idle_robot_failure,1,False,196.09319319571057,169.57048480974333,5.02803059476181,1.4144797480756033,0.28131884271929547,2.7530521877111607,7.989431632069456,0.85,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,31,36,3,0.9230769230769231,824.1276814873034,22.89243559686954,0.1618739644842276,20.603192037182588,0.32235470165987584,11.420833709318776,827.0188899146331,22728,507,65,1001351200,1002160500,1234375000,False,0.975,39,992.6861899868525,25.453492050944934,0.33111692322092734,31500,664100,12480,False,False,nan,-3,31788.926984126985,824.1276814873034,0.0,0.0,78,5826,3
failures,2127351066,39,40,13,40,0.0,-0.012658227848101266,0.07060818672763301,moderate,uniform,moderate,random_assigned_failure,1,True,195.33586015296856,169.57048480974333,5.0086117987940675,1.4245051787498961,0.2844111773830978,2.7530521877111607,7.989431632069456,0.85,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,45,36,3,0.9230769230769231,841.5537508660877,23.37649307961355,0.1652967677695514,21.038843771652193,0.32235470165987584,11.586152899789575,844.4862890910351,22728,507,65,1820956200,1821816000,2171875000,False,0.975,39,993.0255411109435,25.462193361819065,0.31897740624037546,34200,645100,12480,False,False,nan,-3,53244.333333333336,824.1276814873034,0.021144865984037156,0.02564102564102564,78,5828,3
failures,1944778494,39,40,13,40,0.0,-0.012658227848101266,0.062061005024952355,moderate,uniform,moderate,critical_assigned_failure,1,True,192.01056836793052,169.57048480974333,4.923347906870014,1.3405818856659713,0.2722907076697404,2.7530521877111607,7.592222345813715,0.85,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,77,36,3,0.9230769230769231,881.5539769129189,24.4876104698033,0.17315355418252612,22.03884942282297,0.37433529772756374,10.713561706988925,884.268367339666,22728,507,65,952436600,953254400,1171875000,False,0.975,39,1018.4284773251119,26.113550700643895,0.3451826573836577,32700,603500,12480,False,False,nan,-3,29126.501529051988,824.1276814873034,0.06968130875300557,0.07692307692307693,78,5828,3
failures,622739594,38,40,13,40,0.0,-0.02564102564102564,0.06030064097536983,moderate,uniform,moderate,random_5_percent,2,True,191.33320886894688,169.57048480974333,5.035084443919655,1.4311149848720817,0.2842285965233988,2.7530521877111607,7.989431632069456,0.85,True,False,1,Time limit reached. (HiGHS Status 13: Time limit reached),0.011786477860109086,2120,35,3,0.9210526315789473,838.9563960922864,23.970182745493897,0.1694947876561951,20.97390990230716,0.3580416821852861,11.579184096584132,841.8861921164323,22152,494,64,5005183700,5006114200,5625000000,False,0.95,38,912.3400150637162,24.008947764834637,0.3201031713802089,29700,619500,12160,False,False,nan,-3,168524.7037037037,824.1276814873034,0.017993224761266993,0.23684210526315788,79,5729,6
failures,3967447152,36,40,13,40,0.0,-0.05263157894736842,0.027240304893181844,moderate,uniform,moderate,random_10_percent,4,True,179.06748952804602,169.57048480974333,4.9740969313346115,1.3419738682261413,0.26979246419029335,2.7530521877111607,7.989431632069456,0.85,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,133,36,0,1.0,929.3359465365371,25.814887403792696,0.18253881938789002,23.23339866341343,0.40484376572325903,9.497004718302685,931.7461977161128,21000,468,62,2146279300,2147494700,2578125000,False,0.9,36,843.8877228324703,23.441325634235287,0.32009796401086177,42200,1116200,11520,False,False,nan,0,50859.6990521327,824.1276814873034,0.12766015195529445,0.3333333333333333,84,5642,12
failures,329188989,32,40,13,40,0.0,-0.1111111111111111,-0.026975295392123174,moderate,uniform,moderate,random_20_percent,8,True,160.66235637072023,169.57048480974333,5.020698636585007,1.4251826109816859,0.28386141334925263,2.990256009406636,7.989431632069456,0.85,False,False,-1,"Capacidad total insuficiente para cargas obligatorias: capacidad=160.662, demanda=169.570.",nan,0,0,32,0.0,nan,nan,nan,nan,nan,nan,nan,0,416,58,nan,nan,nan,False,0.8,32,717.8531365108048,22.43291051596265,0.3102163157848539,35700,1001200,10240,False,False,nan,nan,nan,824.1276814873034,nan,nan,56,4025,24
failures,2648668552,28,40,13,40,0.0,-0.17647058823529413,-0.08043192865489907,moderate,uniform,moderate,random_30_percent,12,True,144.32339468871393,169.57048480974333,5.154406953168355,1.3787974210261855,0.26749875078812985,2.7530521877111607,7.989431632069456,0.85,False,False,-1,"Capacidad total insuficiente para cargas obligatorias: capacidad=144.323, demanda=169.570.",nan,0,0,28,0.0,nan,nan,nan,nan,nan,nan,nan,0,364,54,nan,nan,nan,False,0.7,28,586.3985149679056,20.94280410599663,0.2744296254736064,27100,889500,8960,False,False,nan,nan,nan,824.1276814873034,nan,nan,64,3775,36
failures,2196066157,40,40,13,40,0.0,0.0,0.096326398381852,moderate,uniform,moderate,no_failure,0,False,200.0,164.85484668652433,5.0,1.7558948714162381,0.3511789742832476,1.7690195505362476,10.038329148126223,0.44999999999999996,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,51,34,6,0.85,618.7373264397596,18.19815665999293,0.1286803997937613,15.46843316099399,0.32391264480592374,11.82736276250822,621.7281671303866,23304,520,66,1686020500,1687194200,1875000000,True,1.0,40,799.7731405479204,19.99432851369801,0.31103383685016806,49800,1213100,12800,True,False,0.7736410427785383,-6,33855.833333333336,618.7373264397596,0.0,0.0,74,5823,0
failures,3638534697,39,40,13,40,0.0,-0.012658227848101266,0.08916182622068121,moderate,uniform,moderate,idle_robot_failure,1,False,197.13008418763107,164.85484668652433,5.054617543272592,1.7443908154714565,0.3451083688405152,1.7690195505362476,10.038329148126223,0.44999999999999996,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,41,34,5,0.8717948717948718,618.7373264397596,18.19815665999293,0.1286803997937613,15.46843316099399,0.32391264480592374,11.82736276250822,621.7281671303866,22728,507,65,1949595800,1950454300,2296875000,False,0.975,39,763.9178083827824,19.587636112379034,0.31145804950042133,33500,610100,12480,False,False,nan,-5,58196.889552238805,618.7373264397596,0.0,0.0,76,5762,3
failures,2337274781,39,40,13,40,0.0,-0.012658227848101266,0.08081724544383714,moderate,uniform,moderate,random_assigned_failure,1,True,193.84389057628744,164.85484668652433,4.970356168622754,1.768352931085197,0.35577992222138755,1.7690195505362476,10.038329148126223,0.44999999999999996,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,11,34,5,0.8717948717948718,642.4840570500836,18.896589913237754,0.13361906868951728,16.06210142625209,0.32654844835272995,10.041438540684737,645.0284166852548,22728,507,65,1610456800,1611411800,1953125000,False,0.975,39,767.118333947049,19.669700870437154,0.30407159558803304,29800,663200,12480,False,False,nan,-5,54042.17449664429,618.7373264397596,0.038379340627409164,0.10256410256410256,76,5761,3
failures,1817319089,39,40,13,40,0.0,-0.012658227848101266,0.0707600208116929,moderate,uniform,moderate,critical_assigned_failure,1,True,189.96167085187378,164.85484668652433,4.870812073124968,1.5794434274185867,0.324266960766824,1.7690195505362476,8.840532240967068,0.44999999999999996,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,221,34,5,0.8717948717948718,659.8131070635019,19.406267854808878,0.13722303597657873,16.495327676587547,0.3023563813508693,8.41173025625682,661.9500396275661,22728,507,65,2746846300,2748179200,3125000000,False,0.975,39,760.3372883375235,19.495827906090348,0.3077081078124627,45500,1153400,12480,False,False,nan,-5,60370.24835164835,618.7373264397596,0.06638645976006334,0.23076923076923078,76,5760,3
failures,3130673768,38,40,13,40,0.0,-0.02564102564102564,0.062116359523002034,moderate,uniform,moderate,random_5_percent,2,True,186.69163428776977,164.85484668652433,4.912937744414993,1.756250085211257,0.3574745247296803,1.7690195505362476,10.038329148126223,0.44999999999999996,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,13,34,4,0.8947368421052632,674.7291571763445,19.844975211068956,0.14032516544225795,16.868228929408613,0.33782129607620903,10.599660664322196,677.413072342425,22152,494,64,3438951400,3440032900,4140625000,False,0.95,38,727.7441746667108,19.151162491229233,0.3047392995145369,26800,607800,12160,False,False,nan,-4,128319.08208955223,618.7373264397596,0.09049370119427616,0.10526315789473684,78,5698,6
