M,requested_delta,replicates,milp_feasibility_rate,hungarian_feasibility_rate,milp_feasible_mean,milp_feasible_std,milp_feasible_median,milp_feasible_p05,milp_feasible_p95,milp_optimal_mean,milp_optimal_std,milp_optimal_median,milp_optimal_p05,milp_optimal_p95,milp_total_distance_mean,milp_total_distance_std,milp_total_distance_median,milp_total_distance_p05,milp_total_distance_p95,milp_normalized_distance_p95_mean,milp_normalized_distance_p95_std,milp_normalized_distance_p95_median,milp_normalized_distance_p95_p05,milp_normalized_distance_p95_p95,milp_total_excess_kg_mean,milp_total_excess_kg_std,milp_total_excess_kg_median,milp_total_excess_kg_p05,milp_total_excess_kg_p95,milp_assigned_robot_count_mean,milp_assigned_robot_count_std,milp_assigned_robot_count_median,milp_assigned_robot_count_p05,milp_assigned_robot_count_p95,milp_solver_wall_ns_mean,milp_solver_wall_ns_std,milp_solver_wall_ns_median,milp_solver_wall_ns_p05,milp_solver_wall_ns_p95,milp_total_wall_ns_mean,milp_total_wall_ns_std,milp_total_wall_ns_median,milp_total_wall_ns_p05,milp_total_wall_ns_p95,milp_matrix_bytes_mean,milp_matrix_bytes_std,milp_matrix_bytes_median,milp_matrix_bytes_p05,milp_matrix_bytes_p95,hungarian_feasible_mean,hungarian_feasible_std,hungarian_feasible_median,hungarian_feasible_p05,hungarian_feasible_p95,hungarian_coverage_mean,hungarian_coverage_std,hungarian_coverage_median,hungarian_coverage_p05,hungarian_coverage_p95,hungarian_total_distance_mean,hungarian_total_distance_std,hungarian_total_distance_median,hungarian_total_distance_p05,hungarian_total_distance_p95,hungarian_solver_wall_ns_mean,hungarian_solver_wall_ns_std,hungarian_solver_wall_ns_median,hungarian_solver_wall_ns_p05,hungarian_solver_wall_ns_p95,milp_to_hungarian_distance_ratio_mean,milp_to_hungarian_distance_ratio_std,milp_to_hungarian_distance_ratio_median,milp_to_hungarian_distance_ratio_p05,milp_to_hungarian_distance_ratio_p95,milp_to_hungarian_solver_ratio_mean,milp_to_hungarian_solver_ratio_std,milp_to_hungarian_solver_ratio_median,milp_to_hungarian_solver_ratio_p05,milp_to_hungarian_solver_ratio_p95,assignment_churn_mean,assignment_churn_std,assignment_churn_median,assignment_churn_p05,assignment_churn_p95,relative_distance_increase_mean,relative_distance_increase_std,relative_distance_increase_median,relative_distance_increase_p05,relative_distance_increase_p95,capacity_cv_mean,capacity_cv_std,capacity_cv_median,capacity_cv_p05,capacity_cv_p95
20,0.3,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,259.85143070553255,48.73002890840751,266.7861554717131,186.72963592425927,324.7897625208288,0.22664591040330354,0.03567191685312528,0.2172627948527798,0.17854237036138354,0.27892441806788615,8.035954389417224,1.405722330955096,8.324256394125118,5.922310488011641,9.83417543020617,15.9,1.374772708486752,16.5,13.45,17.0,164908050.0,131107241.46676452,150700050.0,25650530.0,393827304.9999998,165865740.0,131137158.28714758,151753400.0,26549265.0,394880349.9999998,11688.0,0.0,11688.0,11688.0,11688.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,307.4960141084567,55.86985880728807,311.1502622428303,225.56193247930116,384.14712706816925,21670.0,4469.015551550476,22050.0,14605.0,27825.0,0.8448828928143834,0.040919770132938904,0.8525198160733629,0.7769728750150375,0.9006351885905882,7664.824272441426,5934.912817443217,5849.586484468339,1263.4942003367005,17881.697913129592,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.36311318581053753,0.036267691523493774,0.3726039127324043,0.3102975489545686,0.40576749712081733
20,0.35,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,235.69093728195452,49.099828741130025,237.64396777105014,166.846702513757,314.1752630805319,0.19660604125406067,0.06221822820677041,0.1819029099573209,0.12601945885080124,0.30715437848051064,8.044209049499973,2.07282368667368,9.073240684221123,4.385710737723901,9.924836788225672,16.7,1.4866068747318506,16.5,14.45,18.549999999999997,88863890.0,46082108.68129735,68839700.0,34135185.0,156781129.99999994,89804660.0,46038884.60699716,69674550.0,35192870.0,157776029.99999994,13248.0,0.0,13248.0,13248.0,13248.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,265.65045224026466,45.91010172904708,277.23242847249674,202.8762053350407,328.3453603459326,20550.0,3199.1405095744076,20600.0,16155.0,25650.0,0.8859173012652235,0.08683720393623853,0.8558820870117171,0.7818666256717609,1.0152593812211095,4438.725940040243,2372.39670573859,3599.618181331047,1568.6418510573092,7767.1630608175465,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3559504211989841,0.04386265590641956,0.3460575322639689,0.29307519076721517,0.4164282071470988
20,0.4,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,233.40666979106868,27.897452742582715,237.88980312023952,189.07188880830395,269.4643524196901,0.1977538180800848,0.03789230006745587,0.19442192878982234,0.14996353802243642,0.2555905850103326,9.158473726970406,3.2907357950193497,9.11331060465823,4.881090333421706,14.668164520907602,16.5,1.5,16.5,14.45,18.549999999999997,129904840.0,51996571.40828037,132662800.0,56955540.0,206517034.99999997,130987580.0,52028882.38359152,133809050.0,58044760.0,207599014.99999997,14808.0,0.0,14808.0,14808.0,14808.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,272.00738176715265,31.718111848844107,272.820650963458,235.38967930484003,321.1903311461843,22300.0,5441.690913677476,20800.0,16460.0,30734.999999999993,0.8626631091701921,0.09540542358603,0.85389202044702,0.723293881738945,1.0021148676724123,5949.34142198493,2322.9496816384403,6709.9020584329355,2835.7985416666666,9045.341000401766,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3316191276325565,0.04929796591001236,0.33583192264560835,0.2591384245374517,0.4018173071557802
20,0.45,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,196.64084649159923,27.176717132835922,200.69866467545572,152.8578606180816,236.42117975890434,0.17331094282221285,0.038447660362291664,0.1674074681962391,0.11209667327479572,0.22410082475225654,8.861368724637831,3.1673037781513336,8.844963676274178,4.826327581202936,13.362684199483459,16.0,0.8944271909999159,16.0,15.0,17.549999999999997,151678280.0,56640916.392336026,144851150.0,67917520.0,235590284.99999997,152837530.0,56641725.99372392,146122850.0,68863940.0,236713939.99999997,16680.0,0.0,16680.0,16680.0,16680.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,231.6396535360954,30.267072631162076,239.8687068015532,183.97856526034306,271.5546105143205,22580.0,4021.6414559231907,23300.0,16530.0,26775.0,0.8516904620317274,0.08065841503732334,0.8234704441992111,0.7655332310690472,1.0028178279793558,6645.931810544021,2211.3931595032777,6295.470773775491,3984.999818327918,9957.610036555208,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3746088961463871,0.046099189759550206,0.3636293499408505,0.31611667085456335,0.4424560263128661
20,0.5,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,177.0441853324012,36.79419695249472,170.14419364855627,125.9493598827649,234.6166374681308,0.1637676530875713,0.04179345716945964,0.15586374900260658,0.11525978177485247,0.23867014812341328,8.935381839950159,2.9727926962392446,8.625161303477899,4.737117470010307,13.227952823332886,15.4,1.2806248474865698,16.0,14.0,17.099999999999998,89403200.0,43187313.41141748,87773350.0,36417025.0,158504229.99999994,90647250.0,43312082.047143616,89242950.0,37409710.0,159783634.99999994,18864.0,0.0,18864.0,18864.0,18864.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,219.48617019663212,41.41825371273568,205.87613108649077,174.19804225474562,294.02273151146204,22000.0,5545.628909330302,21400.0,15835.0,31319.99999999999,0.8060629302794075,0.07577086024587634,0.8085606638135644,0.6862676858345998,0.9150800477172809,4084.607412088067,1987.8344810935557,3554.7347222222224,1909.362179029448,7676.100970941764,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3766234259975518,0.037367554052625214,0.382085976311969,0.31342898605986946,0.4206795257553534
20,0.55,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,169.75742016479566,29.901684672389003,173.01752752631097,120.6243864279969,207.57858124994306,0.1342483618073118,0.014446842361921881,0.1318726432761022,0.11842867242931512,0.1579220445001976,9.524299520965299,3.087591657232926,9.51159669274075,6.26791769877161,14.758330506118423,16.3,1.4866068747318506,17.0,13.9,18.0,95798780.0,47604541.997330464,102343800.0,23916720.0,159986485.0,97200240.0,47699310.17719648,103562250.0,25357885.0,161581500.0,21672.0,0.0,21672.0,21672.0,21672.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,195.41117299108737,28.120156278749796,197.00594947594038,149.574785653381,233.13766755858097,25350.0,5230.726526975005,26650.0,17370.0,32124.999999999996,0.872515206770753,0.12094054135808677,0.8680668688036131,0.6926358665271699,1.0366813446989505,3901.57200930509,1854.8389272558236,4373.893737373737,803.9305724242633,6144.009584253126,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.37057501200741444,0.044490250523295076,0.3671506922717027,0.32185435107098337,0.4410857506529407
20,0.6,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,156.8511755623838,28.787460803064718,153.45849419382319,127.26411258116408,203.24924125079087,0.14269222599670522,0.0341806971142853,0.1302412362469828,0.11252634795772527,0.20363027602802994,7.957443141175906,2.3054580699733243,7.187492926183064,5.626959436309485,11.898021872820555,15.7,1.3453624047073711,16.0,14.0,17.549999999999997,169879690.0,62986178.407718144,160375250.0,97864485.0,267876954.99999988,171613020.0,63158078.26336707,162045550.0,99508385.0,269863584.9999999,25104.0,0.0,25104.0,25104.0,25104.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,179.27929019006427,38.18303266211343,173.3220571935223,145.47451501265297,241.7833602711438,32380.0,4619.047520864015,31400.0,25815.0,39185.0,0.8803613404883623,0.06432442698223316,0.8825943116827875,0.8040181826882666,0.9897213737560625,5290.536158363166,1796.513123485622,5643.716526610644,2834.5553075180396,7867.730437665781,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3550773003239337,0.02603838518969455,0.35319072736012774,0.3157555211396329,0.39364688190860003
20,0.65,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,132.82689275553886,28.77974245390532,124.12203733409615,96.59595272825479,180.0723550914206,0.12552335919029936,0.036349292130286835,0.12296657032290094,0.07592411169062807,0.18257592706860648,8.887299945228325,2.1936995039468035,8.963615428299086,5.7321039477456015,11.663353849061144,15.2,1.3266499161421599,15.0,13.35,17.0,132460560.0,76807426.7070991,114956900.0,48788820.0,245412315.0,134396840.0,76811387.80493684,116987650.0,50740665.0,247406820.0,29472.0,0.0,29472.0,29472.0,29472.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,165.67373283617033,26.50349153998018,164.25605549693086,133.69249638131262,204.69537550468067,30680.0,3467.794688270919,29750.0,26650.0,36514.99999999999,0.797358395392545,0.07875953945515579,0.802696234614495,0.6718805052560023,0.9071479549584676,4302.402172609181,2490.1810554234085,3522.1709897610917,1708.061237745098,7975.60532646048,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.36363373582923686,0.020179127096681487,0.36872573511088663,0.3316741570076512,0.3846024912480361
20,0.7,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,150.28072424498097,33.295278442091835,147.10757891681905,106.47949145586324,202.10449530015015,0.13098404281471732,0.040314809168389386,0.11308758216527731,0.09332110029480249,0.2022486369275797,9.687876574930598,3.3304146597161917,10.077396540099073,4.423337647394721,13.972871822372621,16.3,1.1,16.0,15.0,18.099999999999998,226910090.0,110624301.51449047,223591300.0,85276520.0,406353804.9999999,228828720.0,110631073.14928116,225731100.0,87062995.0,408341569.9999999,35400.0,0.0,35400.0,35400.0,35400.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,165.33762145737418,34.549210579904354,153.11508455865186,130.18807170332695,223.69865650632332,31390.0,8263.588808744056,33350.0,19515.0,41609.99999999999,0.9087753272091057,0.07779497019698425,0.9057383308315566,0.7997965156591881,1.0242699054450004,7727.0270609833915,3935.012615792049,6616.444774764407,2399.153634768514,13823.283750735925,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3592512546134129,0.030770048645238534,0.36151844819457146,0.31300405208159715,0.4010845807569237
20,0.75,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,106.47428973165968,12.123401909235456,106.50595863074307,87.37608754113603,123.9940291476196,0.09245033446779405,0.010173020976454008,0.09373717230649993,0.07705073190867401,0.10495974306992736,10.923319637465458,3.1565676632278534,10.590037447561851,6.6200203001035955,15.562209939264017,15.3,1.9000000000000001,15.0,12.9,18.099999999999998,238096010.0,122374903.58448867,250956250.0,85648490.0,422336449.99999976,240279020.0,122418710.86341171,253291250.0,87631375.0,424623329.99999976,43824.0,0.0,43824.0,43824.0,43824.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,130.6918380086357,11.443360841620832,128.16096124298736,119.20361777727561,151.47451709320768,32490.0,9424.484070759523,31300.0,21420.0,47834.99999999998,0.8173805176525683,0.0918907842500223,0.8261205105267599,0.6933909021072403,0.9453777418742937,7644.632142812801,4365.4873134975805,7360.134108047672,3077.820641319285,14824.385439477719,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3654810342988348,0.022264354027402143,0.36641673399853714,0.3335407894796355,0.39856542325244937
20,0.8,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,97.31094246762363,14.960209625935137,97.36460005152549,78.78477167726736,122.58552289166335,0.08496415414306455,0.0159141945118804,0.08253937222676239,0.06454183148635088,0.11071536236323645,8.075578675856951,2.544212890532807,8.380886484777854,3.9588740011459382,11.333778979416143,15.0,1.8439088914585775,14.5,12.9,18.099999999999998,158412020.0,87750401.8436816,143406500.0,56960240.0,290963179.9999999,161503800.0,87486680.07690085,146413650.0,61408985.0,294142264.9999999,56304.0,0.0,56304.0,56304.0,56304.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,119.64644078144286,13.274698562613704,122.31163687709125,100.63716446992365,136.93309221334044,39210.0,8840.639117167944,42450.0,25715.0,49734.99999999999,0.8164597044300024,0.10876436762061872,0.8205669351368741,0.6553823380830816,0.9868594690387192,4527.420995760966,3183.0109788852183,3232.1194601701727,1229.6171293662267,10248.249842360021,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.36020226103912173,0.01786591172293994,0.3581643112913525,0.3392524034904292,0.3909309343221005
20,0.85,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,84.7602484464078,11.633313254561566,85.75514741975309,68.8115448479351,101.7181730315821,0.07042830815596043,0.012846285926944602,0.06590060603385248,0.05516556400879688,0.09071331050660163,8.390074372620589,3.226457929051507,8.5036703751921,3.413560622770076,13.157001146621115,16.1,1.3,16.0,14.45,18.0,254037690.0,73779881.2423475,270368500.0,127473330.0,345411389.99999994,257899530.0,73578451.79640639,273676550.0,131623710.0,348957639.99999994,77208.0,0.0,77208.0,77208.0,77208.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,96.42529573655271,12.11307017771339,93.3985219894119,84.66633326896968,116.73339465939313,49770.0,9877.049154479288,52900.0,36225.0,62709.99999999999,0.8797390071791253,0.07108567248512644,0.8884995736815959,0.7898902839955521,0.9817740322159348,5351.954156762631,2068.5464255941865,5116.586584253262,2730.5088375201476,8811.60577605019,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3587465474933743,0.021472656252886548,0.3639391561475003,0.32383604568522273,0.3834835128363339
20,0.9,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,63.246628662932984,6.901003223879947,61.3590531823033,56.82494346888718,74.57206498222696,0.05521799958135211,0.009109462036971647,0.051894488866612416,0.04671400942997931,0.07181969640018199,8.408785117742948,3.1063614952039673,7.579622901782019,4.875402038791943,13.638185584766552,15.8,0.8717797887081348,16.0,15.0,17.099999999999998,386931380.0,128927100.05982293,370809450.0,206224605.0,565195455.0,392808640.0,129105524.59138376,376257050.0,212275185.0,571340855.0,118704.0,0.0,118704.0,118704.0,118704.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,73.47975713770467,8.730031548535807,73.64659455629604,62.28596344789889,86.99807264389956,65300.0,7303.286931238564,67550.0,53545.0,73585.0,0.8645178828202583,0.0673528724135107,0.8680331934113716,0.7848118102590405,0.9667358874514861,5901.38732410899,1661.7158273909715,6281.133568289799,3148.6199926996737,7742.301741585577,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.35607683864041545,0.013601655597970505,0.3570408445132524,0.3340419372908177,0.372712179336112
20,0.95,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9,0.30000000000000004,1.0,0.45,1.0,48.592712700430106,15.890657450069227,42.55678467088701,36.45525664963948,75.84506427565034,0.060129106916967226,0.05991772413915299,0.0393584359006667,0.03322758886899942,0.15401911129164825,8.212586962166418,3.68548479196884,7.498342496583783,4.9247962329791655,14.609280905369896,14.8,1.4000000000000001,15.0,12.45,16.549999999999997,1772538280.0,1846312371.5147407,996114450.0,644280720.0,4957230464.999995,1783579790.0,1846132786.1157026,1005023300.0,656738285.0,4968349669.999995,243504.0,0.0,243504.0,243504.0,243504.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,53.69723413638555,8.44834006295964,52.40631119802677,44.088517854779006,67.69804587432274,111480.0,13688.447684087483,116000.0,90075.0,127245.0,0.9356303170811031,0.41689189662802145,0.7956424196244467,0.7052516380406927,1.6421306439918766,15984.857912625728,15817.441042147819,8847.00135870216,5239.139923373149,43133.26929088388,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3607878345435216,0.008429967698932497,0.3569816696542013,0.3531915480235293,0.37616818575681565
80,-0.05,10,0.9,0.0,0.9,0.30000000000000004,1.0,0.45,1.0,0.0,0.0,0.0,0.0,0.0,1063.7891004187056,124.93580577525726,1077.9514095485122,854.0171647540839,1200.5290674386667,0.24033557131804953,0.035182970886324993,0.2586480275022095,0.18315227192952202,0.2771552787728797,20.36343097621475,2.496304664415366,19.68674415193033,16.7017526729356,23.348088516185065,63.1,21.08293148497144,70.0,30.150000000000002,72.0,5025467077.777778,7487912.4812041465,5022327300.0,5016534780.0,5036000180.0,5029250766.666667,7673610.545673181,5026687300.0,5020196500.0,5039842940.0,77731.2,25910.399999999998,86368.0,38865.6,86368.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.9,0.9,960.1071611737079,119.37595409480426,952.4476888567877,812.9388608631566,1147.693042005912,123450.0,29438.48671382413,118950.0,90875.0,175374.99999999997,nan,nan,nan,nan,nan,43239.426283453104,9428.872054060492,43491.634948096886,28585.742407354675,55292.446017694834,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3541118821380422,0.027839740366759336,0.34817810785096737,0.3203293818663981,0.39993185391010755
80,-0.1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.8125,0.8125,0.8125,819.16476835825,81.30121129689032,816.9082809626263,726.2915972427797,948.6350441231998,62310.0,20130.347736688505,55450.0,45320.0,101285.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.35366624498127985,0.02682156289298847,0.3504472137097105,0.3178313986600174,0.3917545019476922
80,-0.15,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7375,0.0,0.7375,0.7375,0.7375,652.7296367623828,89.96476249869522,641.1037261171152,532.5820504150304,791.1405356058175,39630.0,9438.861160118842,35600.0,29150.0,52165.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3436552000326109,0.03213514970290435,0.3410950563339096,0.30228874425373786,0.39018374190112426
80,-0.2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624999999999999,1.1102230246251565e-16,0.6625,0.6625,0.6625,581.7993736445763,59.8350925614598,575.4612427069835,503.2273200597298,678.8409971305276,41520.0,8537.07209762223,40350.0,32790.0,54899.999999999985,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3566906594200548,0.03148239702685405,0.3540978171885699,0.31165934381103605,0.406531803668987
80,-0.25,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999999999999999,1.1102230246251565e-16,0.6,0.6,0.6,587.0221746802504,76.13143043997248,578.9391120717423,492.55787167960546,694.2870183931913,33770.0,10521.79167252422,31250.0,20375.0,50619.99999999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3682802548071751,0.04636348528911804,0.37713428399379867,0.29516245774807687,0.42211440194424876
80,-0.3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5374999999999999,1.1102230246251565e-16,0.5375,0.5375,0.5375,483.70459668598494,58.68155566539189,496.1039025187599,395.7596951964188,563.4474430113756,31390.0,6074.611098663025,30000.0,24175.0,42055.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3540673713083659,0.043628439373308035,0.3503530336282984,0.29482254693768356,0.4204433707233769
80,-0.35,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4875,0.0,0.4875,0.4875,0.4875,416.0094480926318,60.451952996862666,419.5422243953198,333.53118493828197,499.92181368647715,25450.0,10004.124149569516,20700.0,16725.0,42374.999999999985,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.34382589372537165,0.05509625129637084,0.3313769943455095,0.2771373934628372,0.4419740838926486
80,-0.4,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425,0.0,0.425,0.425,0.425,361.5974672962692,53.63557720070354,337.8785209064568,304.22610702121995,442.4419241187145,18440.0,5640.248221488128,15900.0,13510.0,29229.999999999996,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.32511244203899997,0.034860194352243246,0.32642123070990814,0.2731518733022747,0.3717159494540236
80,-0.45,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.375,0.375,0.375,342.72490129857835,51.649806568706445,337.9699020378257,275.2479117905495,423.55414756946766,18720.0,3260.6134392166146,18000.0,15825.0,24019.999999999993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3626685225294687,0.047656101641536046,0.3622323218593417,0.3050594782136369,0.4239241622404156
80,-0.5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3375,0.0,0.3375,0.3375,0.3375,293.3779189041609,19.685582679203083,294.29567569142785,269.95153631189737,325.7368534342217,15140.0,1255.5476892575607,15700.0,12955.0,16255.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3392170765460929,0.057419354084445796,0.3305139240818906,0.27319823587555764,0.42508635226921926
80,-0.55,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2875,0.0,0.2875,0.2875,0.2875,239.6306284023798,34.82226500709769,228.37540679927855,202.24804668665138,302.91742862089666,10080.0,927.1461589199407,10050.0,8935.0,11624.999999999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.32541503784104014,0.06224251478353547,0.312885335270983,0.26066439546836584,0.4375040613391327
