world_key,oracle_status,oracle_objective,oracle_bound,oracle_gap,oracle_runtime_s,oracle_feasible,oracle_certified
E2:uniform:p0.7:cv0.35:r6,OPTIMAL,326.81714733289107,326.81714733289107,0.0,0.021863100002519786,True,True
E2:uniform:p0.7:cv0.35:r7,OPTIMAL,387.1686626982041,387.1686626982041,0.0,0.0361212000134401,True,True
E2:uniform:p0.7:cv0.35:r8,OPTIMAL,440.0462737615876,440.04627376158766,0.0,0.04247360001318157,True,True
E2:uniform:p0.7:cv0.35:r9,OPTIMAL,199.9088593263156,199.9088593263156,0.0,0.04116990003967658,True,True
E2:uniform:p0.7:cv0.35:r10,OPTIMAL,249.86757147568522,249.86757147568522,0.0,0.009514499979559332,True,True
E2:uniform:p0.7:cv0.35:r11,OPTIMAL,315.9518837648526,315.95188376485254,0.0,0.08056739997118711,True,True
E2:uniform:p0.7:cv0.35:r12,OPTIMAL,184.86732993404496,184.86732993404493,0.0,0.009265800006687641,True,True
E2:uniform:p0.7:cv0.35:r13,OPTIMAL,212.00607256066138,212.00607256066138,0.0,0.016154800017829984,True,True
E2:uniform:p0.7:cv0.35:r14,OPTIMAL,340.3903526214135,340.3903526214135,0.0,0.05394369998248294,True,True
E2:uniform:p0.7:cv0.35:r15,OPTIMAL,277.11522205175305,277.11522205175305,0.0,0.04026559996418655,True,True
E2:uniform:p0.7:cv0.35:r16,OPTIMAL,373.1850809902933,373.1850809902932,0.0,0.013505199982319027,True,True
E2:uniform:p0.7:cv0.35:r17,OPTIMAL,192.5766659886325,192.57666598863247,0.0,0.009856300021056086,True,True
E2:uniform:p0.7:cv0.35:r18,OPTIMAL,392.27219048730376,392.2721904873038,0.0,0.045986599987372756,True,True
E2:uniform:p0.7:cv0.35:r19,OPTIMAL,225.19008042193133,225.19008042193136,0.0,0.01902830001199618,True,True
E2:uniform:p0.7:cv0.35:r20,OPTIMAL,258.22289291113395,258.2228929111339,0.0,0.019790999998804182,True,True
E2:uniform:p0.7:cv0.35:r21,OPTIMAL,210.94940874826153,210.94940874826156,0.0,0.06521569995675236,True,True
E2:uniform:p0.7:cv0.35:r22,OPTIMAL,260.3393052336416,260.3393052336416,0.0,0.01586789998691529,True,True
E2:uniform:p0.7:cv0.35:r23,OPTIMAL,248.06765272769707,248.06765272769704,0.0,0.019268599979113787,True,True
E2:uniform:p0.7:cv0.35:r24,OPTIMAL,217.37764777350142,217.37764777350142,0.0,0.018151499971281737,True,True
E2:uniform:p0.7:cv0.35:r25,OPTIMAL,320.3992318881453,320.39923188814527,0.0,0.06979759997921064,True,True
E2:uniform:p0.7:cv0.35:r26,OPTIMAL,259.048933061635,259.04893306163507,0.0,0.0061360999825410545,True,True
E2:uniform:p0.7:cv0.35:r27,OPTIMAL,248.78817524502136,248.78817524502136,0.0,0.015916300006210804,True,True
E2:uniform:p0.7:cv0.35:r28,OPTIMAL,299.63142951155436,299.63142951155436,0.0,0.08445810002740473,True,True
E2:uniform:p0.7:cv0.35:r29,OPTIMAL,407.39874327643383,407.39874327643383,0.0,0.34827399998903275,True,True
E2:uniform:p0.85:cv0.35:r0,OPTIMAL,392.7514503149972,392.75145031499727,0.0,0.4685551000293344,True,True
E2:uniform:p0.85:cv0.35:r1,OPTIMAL,358.26221816787245,358.2622181678724,0.0,0.1220706999883987,True,True
E2:uniform:p0.85:cv0.35:r2,OPTIMAL,346.3537942468869,346.3537942468868,0.0,0.011677799979224801,True,True
E2:uniform:p0.85:cv0.35:r3,OPTIMAL,339.5196391058243,339.51963910582424,0.0,0.051809499971568584,True,True
E2:uniform:p0.85:cv0.35:r4,OPTIMAL,476.6417067028499,476.6417067028499,0.0,0.04897449997952208,True,True
E2:uniform:p0.85:cv0.35:r5,OPTIMAL,484.0881590500266,484.08815905002655,0.0,0.03086350002558902,True,True
E2:uniform:p0.85:cv0.35:r6,OPTIMAL,378.49745892180715,378.4974589218072,0.0,0.023519599984865636,True,True
E2:uniform:p0.85:cv0.35:r7,OPTIMAL,406.4474259392615,406.44742593926156,0.0,0.08708579995436594,True,True
E2:uniform:p0.85:cv0.35:r8,OPTIMAL,333.8091514826969,333.80915148269685,0.0,0.024409100005868822,True,True
E2:uniform:p0.85:cv0.35:r9,OPTIMAL,502.5865876024346,502.5865876024346,0.0,0.29189280001446605,True,True
E2:uniform:p0.85:cv0.35:r10,OPTIMAL,512.4861337569778,512.4861337569778,0.0,0.02281219995347783,True,True
E2:uniform:p0.85:cv0.35:r11,OPTIMAL,420.4700981167125,420.4700981167125,0.0,0.051652499998454005,True,True
E2:uniform:p0.85:cv0.35:r12,OPTIMAL,349.35322528767097,349.353225287671,0.0,0.011572000046726316,True,True
E2:uniform:p0.85:cv0.35:r13,OPTIMAL,520.2385840974626,520.2385840974626,0.0,0.8788195000379346,True,True
E2:uniform:p0.85:cv0.35:r14,OPTIMAL,351.0538651392818,351.0538651392818,0.0,0.04066529998090118,True,True
E2:uniform:p0.85:cv0.35:r15,OPTIMAL,391.5578683320121,391.5578683320121,0.0,0.026235700002871454,True,True
E2:uniform:p0.85:cv0.35:r16,OPTIMAL,587.7986648350054,587.7986648350054,0.0,0.1650072000338696,True,True
E2:uniform:p0.85:cv0.35:r17,OPTIMAL,391.83038970769474,391.8303897076947,0.0,0.04191490000812337,True,True
E2:uniform:p0.85:cv0.35:r18,OPTIMAL,311.6698749460312,311.6698749460312,0.0,0.04416759999003261,True,True
E2:uniform:p0.85:cv0.35:r19,OPTIMAL,464.6244398226344,464.6244398226344,0.0,0.29131180001422763,True,True
E2:uniform:p0.85:cv0.35:r20,OPTIMAL,357.49064761747815,357.49064761747815,0.0,0.038101700018160045,True,True
E2:uniform:p0.85:cv0.35:r21,OPTIMAL,358.8169769776081,358.8169769776081,0.0,0.014436000026762486,True,True
E2:uniform:p0.85:cv0.35:r22,OPTIMAL,405.89273537107056,405.8927353710705,0.0,0.07121600001119077,True,True
E2:uniform:p0.85:cv0.35:r23,OPTIMAL,426.87628036019447,426.8762803601944,0.0,0.08756549999816343,True,True
E2:uniform:p0.85:cv0.35:r24,OPTIMAL,350.37077311352675,350.3707731135268,0.0,0.2804638000088744,True,True
E2:uniform:p0.85:cv0.35:r25,OPTIMAL,322.8642768402698,322.8642768402698,0.0,0.07695509999757633,True,True
E2:uniform:p0.85:cv0.35:r26,OPTIMAL,461.8825116463194,461.8825116463194,0.0,0.3654761000070721,True,True
E2:uniform:p0.85:cv0.35:r27,OPTIMAL,396.4355888040359,396.43558880403583,0.0,0.11034409998683259,True,True
E2:uniform:p0.85:cv0.35:r28,OPTIMAL,404.5352343445577,404.5352343445577,0.0,0.35996590001741424,True,True
E2:uniform:p0.85:cv0.35:r29,OPTIMAL,502.4659519194564,502.4659519194564,0.0,0.10850870003923774,True,True
E2:uniform:p0.7:cv0.65:r0,OPTIMAL,285.78848819039956,285.78848819039956,0.0,0.03587830002652481,True,True
E2:uniform:p0.7:cv0.65:r1,OPTIMAL,291.22066517876897,291.22066517876897,0.0,0.031296500004827976,True,True
E2:uniform:p0.7:cv0.65:r2,OPTIMAL,242.57929841407787,242.57929841407787,0.0,0.02088310004910454,True,True
E2:uniform:p0.7:cv0.65:r3,OPTIMAL,185.72826444486546,185.7282644448655,0.0,0.015150099992752075,True,True
E2:uniform:p0.7:cv0.65:r4,OPTIMAL,300.1855224736031,300.1855224736031,0.0,0.08288980001816526,True,True
E2:uniform:p0.7:cv0.65:r5,OPTIMAL,289.6501206806605,289.6501206806605,0.0,0.020665200019720942,True,True
E2:uniform:p0.7:cv0.65:r6,OPTIMAL,303.31841544096824,303.31841544096824,0.0,0.02565069997217506,True,True
E2:uniform:p0.7:cv0.65:r7,OPTIMAL,306.5383796009104,306.53837960091033,0.0,0.04447009996511042,True,True
E2:uniform:p0.7:cv0.65:r8,OPTIMAL,366.1886565055836,366.1886565055836,0.0,0.046087299997452646,True,True
E2:uniform:p0.7:cv0.65:r9,OPTIMAL,199.49734115262902,199.49734115262905,0.0,0.08945929998299107,True,True
E2:uniform:p0.7:cv0.65:r10,OPTIMAL,303.0217326533261,303.02173265332607,0.0,0.20035569998435676,True,True
E2:uniform:p0.7:cv0.65:r11,OPTIMAL,258.73355964822713,258.73355964822713,0.0,0.047718800022266805,True,True
E2:uniform:p0.7:cv0.65:r12,OPTIMAL,205.73528174430996,205.73528174430996,0.0,0.007707900018431246,True,True
E2:uniform:p0.7:cv0.65:r13,OPTIMAL,255.58690854411475,255.58690854411475,0.0,0.07125939999241382,True,True
E2:uniform:p0.7:cv0.65:r14,OPTIMAL,332.98699863347315,332.98699863347315,0.0,0.015298100013751537,True,True
E2:uniform:p0.7:cv0.65:r15,OPTIMAL,318.6239261333785,318.6239261333785,0.0,0.13024070003302768,True,True
E2:uniform:p0.7:cv0.65:r16,OPTIMAL,380.2144475591982,380.2144475591982,0.0,0.05832680000457913,True,True
E2:uniform:p0.7:cv0.65:r17,OPTIMAL,197.5662793825908,197.56627938259078,0.0,0.011373499990440905,True,True
E2:uniform:p0.7:cv0.65:r18,OPTIMAL,406.9228984221506,406.9228984221506,0.0,0.0719268000102602,True,True
E2:uniform:p0.7:cv0.65:r19,OPTIMAL,206.6405183768573,206.6405183768573,0.0,0.0239084999775514,True,True
E2:uniform:p0.7:cv0.65:r20,OPTIMAL,254.40412846986607,254.40412846986607,0.0,0.006503000040538609,True,True
E2:uniform:p0.7:cv0.65:r21,OPTIMAL,215.04011983597763,215.04011983597766,0.0,0.07606399996438995,True,True
E2:uniform:p0.7:cv0.65:r22,OPTIMAL,196.90981521519677,196.90981521519677,0.0,0.0072880000225268304,True,True
E2:uniform:p0.7:cv0.65:r23,OPTIMAL,232.68448895466105,232.68448895466108,0.0,0.027179200027603656,True,True
