experiment_id,world_hash,seed,replicate,n_robots,n_loads,heterogeneity,demand_ratio,geometry,graph,lambda2,method,protocol,fitness_mode,raw_served_rate,raw_coverage_ratio,final_integer_valid,final_served_rate,final_coverage_ratio,under_capacity,over_capacity_ratio,distance_cost,objective_value,optimal_objective,normalized_regret,continuous_converged,iterations,equilibrium_residual,simplex_error,potential_initial,potential_final,potential_gain,potential_violations,messages,runtime_s,runtime_scope
SP2_HETEROGENEOUS_GAME_v1_2,a6df0ed8defc0198cf3c,360001,1,8,3,low,0.7,uniform,complete,7.999999999999991,smith__plain_deficit,smith,plain_deficit,0.6666666666666666,0.8739113336979741,True,1.0,1.0,0.0,0.08003081558469827,0.9967588510222692,5.185259291918218,5.185259291918218,0.0,True,280,0.024483373252135766,2.220446049250313e-16,,,,0,47040,0.04202449996955693,population_solver
SP2_HETEROGENEOUS_GAME_v1_2,a6df0ed8defc0198cf3c,360001,1,8,3,low,0.7,uniform,complete,7.999999999999991,smith__marginal_deficit,smith,marginal_deficit,0.6666666666666666,0.8739113336979741,True,1.0,1.0,0.0,0.08003081558469827,0.9967588510222692,5.185259291918218,5.185259291918218,0.0,True,256,0.02455155644712074,2.220446049250313e-16,6.62925690056963,7.680992963123878,1.051736062554248,0,43008,0.046081000007689,population_solver
SP2_HETEROGENEOUS_GAME_v1_2,a6df0ed8defc0198cf3c,360001,1,8,3,low,0.7,uniform,complete,7.999999999999991,smith__marginal_log,smith,marginal_log,1.0,1.0,True,1.0,1.0,0.0,0.0817962259957968,1.4155351448105307,5.151757188415157,5.185259291918218,0.006461027620215122,True,269,0.02438237780653848,1.1102230246251565e-16,2.148572954631167,7.6120765271328406,5.463503572501674,0,45192,0.047773600090295076,population_solver
SP2_HETEROGENEOUS_GAME_v1_2,a6df0ed8defc0198cf3c,360001,1,8,3,low,0.7,uniform,complete,7.999999999999991,replicator__plain_deficit,replicator,plain_deficit,0.6666666666666666,0.8739113336979741,True,1.0,1.0,0.0,0.08003081558469827,0.9967588510222692,5.185259291918218,5.185259291918218,0.0,False,300,0.029724336919756976,2.220446049250313e-16,,,,0,50400,0.04125929996371269,population_solver
SP2_HETEROGENEOUS_GAME_v1_2,a6df0ed8defc0198cf3c,360001,1,8,3,low,0.7,uniform,complete,7.999999999999991,replicator__marginal_deficit,replicator,marginal_deficit,0.6666666666666666,0.8739113336979741,True,1.0,1.0,0.0,0.08003081558469827,0.9967588510222692,5.185259291918218,5.185259291918218,0.0,False,300,0.03259195254054706,2.220446049250313e-16,6.680662508929902,7.542443247743844,0.861780738813942,0,50400,0.047339400043711066,population_solver
SP2_HETEROGENEOUS_GAME_v1_2,a6df0ed8defc0198cf3c,360001,1,8,3,low,0.7,uniform,complete,7.999999999999991,replicator__marginal_log,replicator,marginal_log,0.6666666666666666,0.9054865130915833,True,1.0,1.0,0.0,0.0817962259957968,1.4155351448105307,5.151757188415157,5.185259291918218,0.006461027620215122,False,300,0.030707928972824088,1.1102230246251565e-16,2.176190940439805,7.560112380809355,5.38392144036955,0,50400,0.04749129991978407,population_solver
SP2_HETEROGENEOUS_GAME_v1_2,a6df0ed8defc0198cf3c,360001,1,8,3,low,0.7,uniform,complete,7.999999999999991,erv_bnn__plain_deficit,erv_bnn,plain_deficit,0.6666666666666666,0.8739113336979741,True,1.0,1.0,0.0,0.08003081558469827,0.9967588510222692,5.185259291918218,5.185259291918218,0.0,True,234,0.02442305815547709,2.220446049250313e-16,,,,0,39312,0.039344599936157465,population_solver
SP2_HETEROGENEOUS_GAME_v1_2,a6df0ed8defc0198cf3c,360001,1,8,3,low,0.7,uniform,complete,7.999999999999991,erv_bnn__marginal_deficit,erv_bnn,marginal_deficit,0.6666666666666666,0.8739113336979741,True,1.0,1.0,0.0,0.08003081558469827,0.9967588510222692,5.185259291918218,5.185259291918218,0.0,True,248,0.024419402740845336,2.220446049250313e-16,6.640797315505542,7.471136687940881,0.830339372435339,0,41664,0.04672530014067888,population_solver
SP2_HETEROGENEOUS_GAME_v1_2,a6df0ed8defc0198cf3c,360001,1,8,3,low,0.7,uniform,complete,7.999999999999991,erv_bnn__marginal_log,erv_bnn,marginal_log,1.0,1.0,True,1.0,1.0,0.0,0.0817962259957968,1.4155351448105307,5.151757188415157,5.185259291918218,0.006461027620215122,True,267,0.024275693758965718,2.220446049250313e-16,2.141053355136898,7.1544698927151495,5.013416537578252,0,44856,0.04151559993624687,population_solver
SP2_HETEROGENEOUS_GAME_v1_2,a6df0ed8defc0198cf3c,360001,1,8,3,low,0.7,uniform,complete,7.999999999999991,uniform_closure,none,none,0.0,0.0,True,1.0,1.0,0.0,0.10277903518821378,1.287699460387071,5.161984043169034,5.185259291918218,0.004488733820015678,True,0,0.0,0.0,,,,0,24,0.00033920002169907093,method_only
SP2_HETEROGENEOUS_GAME_v1_2,a6df0ed8defc0198cf3c,360001,1,8,3,low,0.7,uniform,complete,7.999999999999991,random_closure,none,none,0.6666666666666666,0.7867495044179097,True,0.6666666666666666,0.9837088644165166,0.10920415771735215,0.21825991400033484,4.907854739188188,3.2899343527843,5.185259291918218,0.36552172850603337,True,0,0.0,0.0,,,,0,24,0.0004545000847429037,method_only
SP2_HETEROGENEOUS_GAME_v1_2,a6df0ed8defc0198cf3c,360001,1,8,3,low,0.7,uniform,complete,7.999999999999991,greedy_capacity,none,none,0.6666666666666666,0.7854036753403403,True,0.6666666666666666,0.7854036753403403,1.438500757888037,0.7546387327236377,2.2522862596730566,3.224035945839303,5.185259291918218,0.3782305253539956,True,0,0.0,0.0,,,,0,24,0.0005472998600453138,method_only
SP2_HETEROGENEOUS_GAME_v1_2,a6df0ed8defc0198cf3c,360001,1,8,3,low,0.7,uniform,complete,7.999999999999991,auction_capacity,none,none,1.0,1.0,True,1.0,1.0,0.0,0.10277903518821378,1.287699460387071,5.161984043169034,5.185259291918218,0.004488733820015678,True,0,0.0,0.0,,,,0,24,0.0002788999117910862,method_only
SP2_HETEROGENEOUS_GAME_v1_2,a6df0ed8defc0198cf3c,360001,1,8,3,low,0.7,uniform,complete,7.999999999999991,milp_exact,none,none,1.0,1.0,True,1.0,1.0,0.0,0.08003081558469827,0.9967588510222692,5.185259291918218,5.185259291918218,0.0,True,0,0.0,0.0,,,,0,24,0.002926700050011277,centralized_milp_solver
SP2_HETEROGENEOUS_GAME_v1_2,bf1223da878be918c405,360002,2,8,3,low,0.7,uniform,complete,7.999999999999991,smith__plain_deficit,smith,plain_deficit,0.6666666666666666,0.9690811459811859,True,1.0,1.0,0.0,0.41750357194631477,1.7626611197764614,5.1239871104178825,5.183264966297505,0.011436393135419075,True,298,0.02459668950372843,2.220446049250313e-16,,,,0,50064,0.04298759996891022,population_solver
SP2_HETEROGENEOUS_GAME_v1_2,bf1223da878be918c405,360002,2,8,3,low,0.7,uniform,complete,7.999999999999991,smith__marginal_deficit,smith,marginal_deficit,0.3333333333333333,0.8834192660703309,True,1.0,1.0,0.0,0.2747362018917305,1.3587960709700062,5.156296314322399,5.183264966297505,0.005203023991723536,True,286,0.024494503377172183,2.220446049250313e-16,7.1052214298702,7.742465763259825,0.6372443333896252,0,48048,0.04707759991288185,population_solver
SP2_HETEROGENEOUS_GAME_v1_2,bf1223da878be918c405,360002,2,8,3,low,0.7,uniform,complete,7.999999999999991,smith__marginal_log,smith,marginal_log,1.0,1.0,True,1.0,1.0,0.0,0.12700178045489363,1.229746954023257,5.166620243678139,5.183264966297505,0.0032112428609367537,True,167,0.02410856322184076,0.0,1.5372303949128034,7.036953533210549,5.499723138297746,0,28056,0.02799540013074875,population_solver
SP2_HETEROGENEOUS_GAME_v1_2,bf1223da878be918c405,360002,2,8,3,low,0.7,uniform,complete,7.999999999999991,replicator__plain_deficit,replicator,plain_deficit,0.6666666666666666,0.9690811459811859,True,1.0,1.0,0.0,0.39756073455519375,1.8883598495233629,5.113931212038131,5.183264966297505,0.01337646342801199,True,283,0.02423792243793984,1.1102230246251565e-16,,,,0,47544,0.047363500110805035,population_solver
SP2_HETEROGENEOUS_GAME_v1_2,bf1223da878be918c405,360002,2,8,3,low,0.7,uniform,complete,7.999999999999991,replicator__marginal_deficit,replicator,marginal_deficit,0.3333333333333333,0.8834192660703309,True,1.0,1.0,0.0,0.09195312021173738,1.0216879212811834,5.183264966297505,5.183264966297505,0.0,True,282,0.024179666041051977,2.220446049250313e-16,7.109454753879297,7.602252752545208,0.49279799866591123,0,47376,0.046915499959141016,population_solver
SP2_HETEROGENEOUS_GAME_v1_2,bf1223da878be918c405,360002,2,8,3,low,0.7,uniform,complete,7.999999999999991,replicator__marginal_log,replicator,marginal_log,1.0,1.0,True,1.0,1.0,0.0,0.12700178045489363,1.229746954023257,5.166620243678139,5.183264966297505,0.0032112428609367537,True,252,0.023767143417306656,2.220446049250313e-16,1.6311641399909411,7.028350313917503,5.397186173926562,0,42336,0.03912299987860024,population_solver
SP2_HETEROGENEOUS_GAME_v1_2,bf1223da878be918c405,360002,2,8,3,low,0.7,uniform,complete,7.999999999999991,erv_bnn__plain_deficit,erv_bnn,plain_deficit,0.3333333333333333,0.8834192660703309,True,1.0,1.0,0.0,0.39756073455519375,1.8883598495233629,5.113931212038131,5.183264966297505,0.01337646342801199,True,208,0.024360696232447195,1.1102230246251565e-16,,,,0,34944,0.03111339989118278,population_solver
SP2_HETEROGENEOUS_GAME_v1_2,bf1223da878be918c405,360002,2,8,3,low,0.7,uniform,complete,7.999999999999991,erv_bnn__marginal_deficit,erv_bnn,marginal_deficit,0.3333333333333333,0.8834192660703309,True,1.0,1.0,0.0,0.09195312021173738,1.0216879212811834,5.183264966297505,5.183264966297505,0.0,True,205,0.024410371061920157,2.220446049250313e-16,7.105551306704138,7.482984211116578,0.3774329044124398,0,34440,0.036882099928334355,population_solver
SP2_HETEROGENEOUS_GAME_v1_2,bf1223da878be918c405,360002,2,8,3,low,0.7,uniform,complete,7.999999999999991,erv_bnn__marginal_log,erv_bnn,marginal_log,1.0,1.0,True,1.0,1.0,0.0,0.08800798093882271,1.3898814583071575,5.153809483335427,5.183264966297505,0.005682804786867637,True,184,0.02387834129322959,0.0,1.6570558459589178,6.4442108361346335,4.787154990175716,0,30912,0.03161310008727014,population_solver
SP2_HETEROGENEOUS_GAME_v1_2,bf1223da878be918c405,360002,2,8,3,low,0.7,uniform,complete,7.999999999999991,uniform_closure,none,none,0.0,0.0,True,1.0,1.0,0.0,0.09195312021173738,1.0216879212811834,5.183264966297505,5.183264966297505,0.0,True,0,0.0,0.0,,,,0,24,0.000382099999114871,method_only
SP2_HETEROGENEOUS_GAME_v1_2,bf1223da878be918c405,360002,2,8,3,low,0.7,uniform,complete,7.999999999999991,random_closure,none,none,0.0,0.7620460542244616,True,0.6666666666666666,0.9971201652502932,0.011048645557626635,0.28690802473974436,3.9085521978445996,3.6014901837677016,5.183264966297505,0.3051695780197964,True,0,0.0,0.0,,,,0,24,0.0004596998915076256,method_only
SP2_HETEROGENEOUS_GAME_v1_2,bf1223da878be918c405,360002,2,8,3,low,0.7,uniform,complete,7.999999999999991,greedy_capacity,none,none,1.0,1.0,True,1.0,1.0,0.0,0.09195312021173738,1.0216879212811834,5.183264966297505,5.183264966297505,0.0,True,0,0.0,0.0,,,,0,24,0.0004770001396536827,method_only
SP2_HETEROGENEOUS_GAME_v1_2,bf1223da878be918c405,360002,2,8,3,low,0.7,uniform,complete,7.999999999999991,auction_capacity,none,none,1.0,1.0,True,1.0,1.0,0.0,0.09195312021173738,1.0216879212811834,5.183264966297505,5.183264966297505,0.0,True,0,0.0,0.0,,,,0,24,0.00025320006534457207,method_only
SP2_HETEROGENEOUS_GAME_v1_2,bf1223da878be918c405,360002,2,8,3,low,0.7,uniform,complete,7.999999999999991,milp_exact,none,none,1.0,1.0,True,1.0,1.0,0.0,0.09195312021173738,1.0216879212811834,5.183264966297505,5.183264966297505,0.0,True,0,0.0,0.0,,,,0,24,0.004856000188738108,centralized_milp_solver
SP2_HETEROGENEOUS_GAME_v1_2,ad2265b0c8976b17c9a3,360003,3,8,3,low,0.7,uniform,complete,7.999999999999991,smith__plain_deficit,smith,plain_deficit,0.6666666666666666,0.6666666666666666,True,1.0,1.0,0.0,0.377973566455532,3.931966547525876,4.95044267619793,5.071893593410525,0.023945872478552344,True,250,0.024351924256570335,2.220446049250313e-16,,,,0,42000,0.03835289995186031,population_solver
SP2_HETEROGENEOUS_GAME_v1_2,ad2265b0c8976b17c9a3,360003,3,8,3,low,0.7,uniform,complete,7.999999999999991,smith__marginal_deficit,smith,marginal_deficit,0.3333333333333333,0.7909595938083377,True,1.0,1.0,0.0,0.11629263345232504,2.6288779837084686,5.054689761303323,5.071893593410525,0.003391993895446381,True,235,0.024472479341982066,2.220446049250313e-16,6.802335393271161,7.310077487077962,0.5077420938068009,0,39480,0.042521300027146935,population_solver
SP2_HETEROGENEOUS_GAME_v1_2,ad2265b0c8976b17c9a3,360003,3,8,3,low,0.7,uniform,complete,7.999999999999991,smith__marginal_log,smith,marginal_log,0.6666666666666666,0.9178382701440148,True,0.6666666666666666,0.9178382701440148,0.4242908158376826,0.5337635524072912,3.3640395817188926,3.402301518205979,5.071893593410525,0.3291851543127213,True,199,0.024491193098397875,2.220446049250313e-16,2.461693791400756,6.636382322619014,4.1746885312182584,0,33432,0.033542699879035354,population_solver
SP2_HETEROGENEOUS_GAME_v1_2,ad2265b0c8976b17c9a3,360003,3,8,3,low,0.7,uniform,complete,7.999999999999991,replicator__plain_deficit,replicator,plain_deficit,0.3333333333333333,0.3333333333333333,True,1.0,1.0,0.0,0.06786347721591594,2.482167861845715,5.066426571052343,5.071893593410525,0.0010779055706699242,False,300,0.02808718726353601,0.0,,,,0,50400,0.04216909990645945,population_solver
SP2_HETEROGENEOUS_GAME_v1_2,ad2265b0c8976b17c9a3,360003,3,8,3,low,0.7,uniform,complete,7.999999999999991,replicator__marginal_deficit,replicator,marginal_deficit,0.3333333333333333,0.495264799635503,True,1.0,1.0,0.0,0.11629263345232504,2.6288779837084686,5.054689761303323,5.071893593410525,0.003391993895446381,False,300,0.02796621842906677,2.220446049250313e-16,6.798453118044537,7.21532429151079,0.41687117346625246,0,50400,0.054306000005453825,population_solver
SP2_HETEROGENEOUS_GAME_v1_2,ad2265b0c8976b17c9a3,360003,3,8,3,low,0.7,uniform,complete,7.999999999999991,replicator__marginal_log,replicator,marginal_log,0.6666666666666666,0.9178382701440148,True,1.0,1.0,0.0,0.4142504622413873,3.647686918070177,4.973185046554386,5.071893593410525,0.019461872580367773,True,239,0.024540368343792994,2.220446049250313e-16,2.439462936490145,6.537203857483317,4.097740920993172,0,40152,0.042549700010567904,population_solver
SP2_HETEROGENEOUS_GAME_v1_2,ad2265b0c8976b17c9a3,360003,3,8,3,low,0.7,uniform,complete,7.999999999999991,erv_bnn__plain_deficit,erv_bnn,plain_deficit,0.3333333333333333,0.3333333333333333,True,1.0,1.0,0.0,0.06786347721591594,2.482167861845715,5.066426571052343,5.071893593410525,0.0010779055706699242,True,161,0.024387612200462185,2.220446049250313e-16,,,,0,27048,0.026727000018581748,population_solver
SP2_HETEROGENEOUS_GAME_v1_2,ad2265b0c8976b17c9a3,360003,3,8,3,low,0.7,uniform,complete,7.999999999999991,erv_bnn__marginal_deficit,erv_bnn,marginal_deficit,0.3333333333333333,0.495264799635503,True,1.0,1.0,0.0,0.11629263345232504,2.6288779837084686,5.054689761303323,5.071893593410525,0.003391993895446381,True,166,0.02426568297630645,2.220446049250313e-16,6.804817849007918,7.163911262851702,0.3590934138437838,0,27888,0.030028299894183874,population_solver
SP2_HETEROGENEOUS_GAME_v1_2,ad2265b0c8976b17c9a3,360003,3,8,3,low,0.7,uniform,complete,7.999999999999991,erv_bnn__marginal_log,erv_bnn,marginal_log,0.6666666666666666,0.9178382701440148,True,0.6666666666666666,0.9178382701440148,0.4242908158376826,0.5337635524072912,3.3640395817188926,3.402301518205979,5.071893593410525,0.3291851543127213,True,221,0.024529535932802292,1.1102230246251565e-16,2.3556971921145906,6.244630694460223,3.888933502345632,0,37128,0.03785490011796355,population_solver
SP2_HETEROGENEOUS_GAME_v1_2,ad2265b0c8976b17c9a3,360003,3,8,3,low,0.7,uniform,complete,7.999999999999991,uniform_closure,none,none,0.0,0.0,True,1.0,1.0,0.0,0.07994093146750296,2.5737560577664733,5.059099515378683,5.071893593410525,0.0025225446465329993,True,0,0.0,0.0,,,,0,24,0.0003533000126481056,method_only
SP2_HETEROGENEOUS_GAME_v1_2,ad2265b0c8976b17c9a3,360003,3,8,3,low,0.7,uniform,complete,7.999999999999991,random_closure,none,none,0.3333333333333333,0.44020836604056696,True,1.0,1.0,0.0,0.3504283715681624,4.198010020847019,4.929159198332239,5.071893593410525,0.028142229810130273,True,0,0.0,0.0,,,,0,24,0.0004688999615609646,method_only
SP2_HETEROGENEOUS_GAME_v1_2,ad2265b0c8976b17c9a3,360003,3,8,3,low,0.7,uniform,complete,7.999999999999991,greedy_capacity,none,none,0.6666666666666666,0.8801340696003481,True,0.6666666666666666,0.8801340696003481,0.6189988147712573,0.5701227869989683,3.44001720410608,3.345870630297255,5.071893593410525,0.3403113514360284,True,0,0.0,0.0,,,,0,24,0.000506499782204628,method_only
SP2_HETEROGENEOUS_GAME_v1_2,ad2265b0c8976b17c9a3,360003,3,8,3,low,0.7,uniform,complete,7.999999999999991,auction_capacity,none,none,1.0,1.0,True,1.0,1.0,0.0,0.07994093146750296,2.5737560577664733,5.059099515378683,5.071893593410525,0.0025225446465329993,True,0,0.0,0.0,,,,0,24,0.0002592999953776598,method_only
SP2_HETEROGENEOUS_GAME_v1_2,ad2265b0c8976b17c9a3,360003,3,8,3,low,0.7,uniform,complete,7.999999999999991,milp_exact,none,none,1.0,1.0,True,1.0,1.0,0.0,0.06022988776077347,2.4138300823684347,5.071893593410525,5.071893593410525,0.0,True,0,0.0,0.0,,,,0,24,0.007299100048840046,centralized_milp_solver
SP2_HETEROGENEOUS_GAME_v1_2,792b5ac1f8fc0df1dc15,360004,4,8,3,low,0.7,uniform,complete,7.999999999999991,smith__plain_deficit,smith,plain_deficit,1.0,1.0,True,1.0,1.0,0.0,0.09287213045278128,1.6671889766841925,5.131624881865264,5.131624881865264,0.0,True,266,0.024428880705034073,2.220446049250313e-16,,,,0,44688,0.04113319981843233,population_solver
SP2_HETEROGENEOUS_GAME_v1_2,792b5ac1f8fc0df1dc15,360004,4,8,3,low,0.7,uniform,complete,7.999999999999991,smith__marginal_deficit,smith,marginal_deficit,1.0,1.0,True,1.0,1.0,0.0,0.09287213045278128,1.6671889766841925,5.131624881865264,5.131624881865264,0.0,True,249,0.02418178407894204,1.1102230246251565e-16,6.540897259951729,7.470325515176005,0.9294282552242761,0,41832,0.043278800090774894,population_solver
SP2_HETEROGENEOUS_GAME_v1_2,792b5ac1f8fc0df1dc15,360004,4,8,3,low,0.7,uniform,complete,7.999999999999991,smith__marginal_log,smith,marginal_log,0.6666666666666666,0.872121828450271,True,0.6666666666666666,0.9856495855085262,0.08520171913432972,0.427026691268025,2.6522752528744427,3.5106935617563995,5.131624881865264,0.3158709682457697,True,200,0.023878835700027752,2.220446049250313e-16,1.8006720996999384,7.2622340317975205,5.461561932097582,0,33600,0.033396000042557716,population_solver
SP2_HETEROGENEOUS_GAME_v1_2,792b5ac1f8fc0df1dc15,360004,4,8,3,low,0.7,uniform,complete,7.999999999999991,replicator__plain_deficit,replicator,plain_deficit,1.0,1.0,True,1.0,1.0,0.0,0.09287213045278128,1.6671889766841925,5.131624881865264,5.131624881865264,0.0,False,300,0.02900338416925571,2.220446049250313e-16,,,,0,50400,0.048973700031638145,population_solver
SP2_HETEROGENEOUS_GAME_v1_2,792b5ac1f8fc0df1dc15,360004,4,8,3,low,0.7,uniform,complete,7.999999999999991,replicator__marginal_deficit,replicator,marginal_deficit,0.6666666666666666,0.6666666666666666,True,1.0,1.0,0.0,0.09287213045278128,1.6671889766841925,5.131624881865264,5.131624881865264,0.0,False,300,0.03233469651441566,2.220446049250313e-16,6.540783429573045,7.352356950427018,0.8115735208539734,0,50400,0.04999199998565018,population_solver
SP2_HETEROGENEOUS_GAME_v1_2,792b5ac1f8fc0df1dc15,360004,4,8,3,low,0.7,uniform,complete,7.999999999999991,replicator__marginal_log,replicator,marginal_log,0.6666666666666666,0.872121828450271,True,0.6666666666666666,0.9856495855085262,0.08520171913432972,0.427026691268025,2.6522752528744427,3.5106935617563995,5.131624881865264,0.3158709682457697,False,300,0.025147081072492212,0.0,1.9090355271826134,7.260504331297177,5.351468804114564,0,50400,0.052157599944621325,population_solver
SP2_HETEROGENEOUS_GAME_v1_2,792b5ac1f8fc0df1dc15,360004,4,8,3,low,0.7,uniform,complete,7.999999999999991,erv_bnn__plain_deficit,erv_bnn,plain_deficit,1.0,1.0,True,1.0,1.0,0.0,0.09287213045278128,1.6671889766841925,5.131624881865264,5.131624881865264,0.0,True,215,0.02439861054867684,2.220446049250313e-16,,,,0,36120,0.03547949995845556,population_solver
