experiment,world_id,world_seed,treatment_seed,replicate,N_original,N_active,K,M,reserve_delta,failure_fraction_nominal,failure_fraction_realized,failure_count,recovery_feasible,theoretical_recoverable,theory_agreement,assignment_churn,relative_cost_increase,solver_ms,total_ms
failure,5c932d1ec60980c42a1f,377375438,1605109586,98,160,144,53,160,0.0,0.1,0.1,16,False,False,True,0.2986111111111111,,0.7308,3.5909
failure,5c932d1ec60980c42a1f,377375438,4049155690,98,160,128,53,160,0.0,0.2,0.2,32,False,False,True,0.515625,,0.4573,2.9334
failure,5c932d1ec60980c42a1f,377375438,3547115716,98,160,112,53,160,0.0,0.3,0.3,48,False,False,True,0.5357142857142857,,0.3004,2.7206
failure,d4613a0a41bdfc35bb65,2065052277,2546776209,99,160,160,53,160,0.0,0.0,0.0,0,True,True,True,0.0,0.0,0.5974,4.0386
failure,d4613a0a41bdfc35bb65,2065052277,2785652051,99,160,152,53,160,0.0,0.05,0.05,8,False,False,True,0.16447368421052633,,0.4685,3.1383
failure,d4613a0a41bdfc35bb65,2065052277,56698941,99,160,144,53,160,0.0,0.1,0.1,16,False,False,True,0.20833333333333334,,0.3288,2.9668
failure,d4613a0a41bdfc35bb65,2065052277,3969646549,99,160,128,53,160,0.0,0.2,0.2,32,False,False,True,0.328125,,0.2553,2.7011
failure,d4613a0a41bdfc35bb65,2065052277,3607392914,99,160,112,53,160,0.0,0.3,0.3,48,False,False,True,0.4375,,0.1607,2.4095
failure,caa7e66de22e3a9523eb,378059903,2430321994,0,196,196,53,160,0.1,0.0,0.0,0,True,True,True,0.0,0.0,0.5907,4.0486
failure,caa7e66de22e3a9523eb,378059903,1792265964,0,196,186,53,160,0.1,0.05,0.05102040816326531,10,True,True,True,0.13978494623655913,0.0638054422390297,0.6546,3.9557
failure,caa7e66de22e3a9523eb,378059903,457929625,0,196,176,53,160,0.1,0.1,0.10204081632653061,20,True,True,True,0.19886363636363635,0.08269907219171059,0.8898,4.4106
failure,caa7e66de22e3a9523eb,378059903,1441888436,0,196,157,53,160,0.1,0.2,0.1989795918367347,39,False,False,True,0.45222929936305734,,0.537,3.4448
failure,caa7e66de22e3a9523eb,378059903,775670608,0,196,137,53,160,0.1,0.3,0.3010204081632653,59,False,False,True,0.40875912408759124,,0.2583,3.0218
failure,e95b0b42646976bbebba,2207211782,882308926,1,196,196,53,160,0.1,0.0,0.0,0,True,True,True,0.0,0.0,0.5278,4.5747
failure,e95b0b42646976bbebba,2207211782,325136990,1,196,186,53,160,0.1,0.05,0.05102040816326531,10,True,True,True,0.13440860215053763,0.08987657525766943,0.6919,3.8987
failure,e95b0b42646976bbebba,2207211782,1934235031,1,196,176,53,160,0.1,0.1,0.10204081632653061,20,True,True,True,0.26704545454545453,0.21306115830393604,0.8015,3.9282
failure,e95b0b42646976bbebba,2207211782,2235994265,1,196,157,53,160,0.1,0.2,0.1989795918367347,39,False,False,True,0.4394904458598726,,0.5747,3.574
failure,e95b0b42646976bbebba,2207211782,2022149561,1,196,137,53,160,0.1,0.3,0.3010204081632653,59,False,False,True,0.4233576642335766,,0.3235,4.1496
failure,c46aecfaf2a7c4b2cf0b,2952003597,1122335014,2,196,196,53,160,0.1,0.0,0.0,0,True,True,True,0.0,0.0,0.7269,4.7465
failure,c46aecfaf2a7c4b2cf0b,2952003597,1981674336,2,196,186,53,160,0.1,0.05,0.05102040816326531,10,True,True,True,0.11827956989247312,0.06360252510570254,0.5335,3.8668
failure,c46aecfaf2a7c4b2cf0b,2952003597,649484206,2,196,176,53,160,0.1,0.1,0.10204081632653061,20,True,True,True,0.22727272727272727,0.10200596115093777,0.8427,5.1756
failure,c46aecfaf2a7c4b2cf0b,2952003597,1631028860,2,196,157,53,160,0.1,0.2,0.1989795918367347,39,False,False,True,0.3821656050955414,,0.9053,5.0402
failure,c46aecfaf2a7c4b2cf0b,2952003597,3870676894,2,196,137,53,160,0.1,0.3,0.3010204081632653,59,False,False,True,0.41605839416058393,,0.4079,4.2704
failure,7c9ab51e617252717c51,3596987899,4119081484,3,196,196,53,160,0.1,0.0,0.0,0,True,True,True,0.0,0.0,0.504,3.9719
failure,7c9ab51e617252717c51,3596987899,3280165083,3,196,186,53,160,0.1,0.05,0.05102040816326531,10,True,True,True,0.16129032258064516,0.05746708303788578,0.5696,3.9728
failure,7c9ab51e617252717c51,3596987899,2434843705,3,196,176,53,160,0.1,0.1,0.10204081632653061,20,True,True,True,0.24431818181818182,0.11289448261153204,0.6051,4.7817
failure,7c9ab51e617252717c51,3596987899,434686664,3,196,157,53,160,0.1,0.2,0.1989795918367347,39,False,False,True,0.3821656050955414,,0.4433,3.2701
failure,7c9ab51e617252717c51,3596987899,1303807289,3,196,137,53,160,0.1,0.3,0.3010204081632653,59,False,False,True,0.48175182481751827,,0.2379,2.7284
failure,25f4059409796dd5a035,4064584269,3713351171,4,196,196,53,160,0.1,0.0,0.0,0,True,True,True,0.0,0.0,0.6276,4.455
failure,25f4059409796dd5a035,4064584269,1995511010,4,196,186,53,160,0.1,0.05,0.05102040816326531,10,True,True,True,0.06989247311827956,0.045440569340068654,0.6173,4.1061
failure,25f4059409796dd5a035,4064584269,1607993195,4,196,176,53,160,0.1,0.1,0.10204081632653061,20,True,True,True,0.2159090909090909,0.1648575673252405,0.8482,4.2114
failure,25f4059409796dd5a035,4064584269,2792523431,4,196,157,53,160,0.1,0.2,0.1989795918367347,39,False,False,True,0.4585987261146497,,0.6306,3.7209
failure,25f4059409796dd5a035,4064584269,3088337743,4,196,137,53,160,0.1,0.3,0.3010204081632653,59,False,False,True,0.41605839416058393,,0.2475,3.1107
failure,921f70d1f066dad918f0,2678592314,816139886,5,196,196,53,160,0.1,0.0,0.0,0,True,True,True,0.0,0.0,0.5807,4.2926
failure,921f70d1f066dad918f0,2678592314,225085578,5,196,186,53,160,0.1,0.05,0.05102040816326531,10,True,True,True,0.11827956989247312,0.07200274620527676,0.6963,4.0546
failure,921f70d1f066dad918f0,2678592314,740540437,5,196,176,53,160,0.1,0.1,0.10204081632653061,20,True,True,True,0.1875,0.1575035606834323,0.8039,4.6438
failure,921f70d1f066dad918f0,2678592314,2314357933,5,196,157,53,160,0.1,0.2,0.1989795918367347,39,False,False,True,0.4394904458598726,,0.6756,4.4889
failure,921f70d1f066dad918f0,2678592314,350628034,5,196,137,53,160,0.1,0.3,0.3010204081632653,59,False,False,True,0.49635036496350365,,0.5488,4.0256
failure,56d36e099c7465a41d11,2111933332,1189708086,6,196,196,53,160,0.1,0.0,0.0,0,True,True,True,0.0,0.0,0.6852,5.1081
failure,56d36e099c7465a41d11,2111933332,4267009366,6,196,186,53,160,0.1,0.05,0.05102040816326531,10,True,True,True,0.12365591397849462,0.055560753321426355,0.9557,5.6445
failure,56d36e099c7465a41d11,2111933332,516980116,6,196,176,53,160,0.1,0.1,0.10204081632653061,20,True,True,True,0.1875,0.1076152999620816,0.6438,4.3943
failure,56d36e099c7465a41d11,2111933332,2402786648,6,196,157,53,160,0.1,0.2,0.1989795918367347,39,False,False,True,0.47770700636942676,,0.6472,3.5231
failure,56d36e099c7465a41d11,2111933332,2273645689,6,196,137,53,160,0.1,0.3,0.3010204081632653,59,False,False,True,0.4233576642335766,,0.1868,2.7468
failure,34a5763f7824cfec89d7,463149883,3598408597,7,196,196,53,160,0.1,0.0,0.0,0,True,True,True,0.0,0.0,0.6072,5.04
failure,34a5763f7824cfec89d7,463149883,1124443505,7,196,186,53,160,0.1,0.05,0.05102040816326531,10,True,True,True,0.11827956989247312,0.11299948908600713,1.3747,5.1233
failure,34a5763f7824cfec89d7,463149883,3354742644,7,196,176,53,160,0.1,0.1,0.10204081632653061,20,True,True,True,0.16477272727272727,0.13627765695117455,0.586,5.2502
failure,34a5763f7824cfec89d7,463149883,2763645540,7,196,157,53,160,0.1,0.2,0.1989795918367347,39,False,False,True,0.4140127388535032,,0.9071,5.0268
failure,34a5763f7824cfec89d7,463149883,2579520525,7,196,137,53,160,0.1,0.3,0.3010204081632653,59,False,False,True,0.45985401459854014,,0.2867,2.656
failure,5c9c07a3405028edf21f,3212835130,3311173276,8,196,196,53,160,0.1,0.0,0.0,0,True,True,True,0.0,0.0,0.7378,4.7823
failure,5c9c07a3405028edf21f,3212835130,2895051814,8,196,186,53,160,0.1,0.05,0.05102040816326531,10,True,True,True,0.08602150537634409,0.05058240503545363,0.5477,4.4557
failure,5c9c07a3405028edf21f,3212835130,2177891889,8,196,176,53,160,0.1,0.1,0.10204081632653061,20,True,True,True,0.22727272727272727,0.1520325994390559,0.5624,3.8912
failure,5c9c07a3405028edf21f,3212835130,2810219504,8,196,157,53,160,0.1,0.2,0.1989795918367347,39,False,False,True,0.3885350318471338,,0.4652,3.389
failure,5c9c07a3405028edf21f,3212835130,4281605668,8,196,137,53,160,0.1,0.3,0.3010204081632653,59,False,False,True,0.3357664233576642,,0.2886,3.6069
failure,65ad6bdf782063dad0ee,3877396855,1962074665,9,196,196,53,160,0.1,0.0,0.0,0,True,True,True,0.0,0.0,0.6843,4.3547
failure,65ad6bdf782063dad0ee,3877396855,3130158496,9,196,186,53,160,0.1,0.05,0.05102040816326531,10,True,True,True,0.15591397849462366,0.08082817555597337,0.7834,4.5245
failure,65ad6bdf782063dad0ee,3877396855,3067933271,9,196,176,53,160,0.1,0.1,0.10204081632653061,20,True,True,True,0.19886363636363635,0.16768637760182495,0.777,4.3291
failure,65ad6bdf782063dad0ee,3877396855,2481810539,9,196,157,53,160,0.1,0.2,0.1989795918367347,39,False,False,True,0.4012738853503185,,0.6904,3.7949
failure,65ad6bdf782063dad0ee,3877396855,1244132092,9,196,137,53,160,0.1,0.3,0.3010204081632653,59,False,False,True,0.44525547445255476,,0.3239,3.1657
failure,f6685b78af8f7fea1eb4,888993542,3792796122,10,196,196,53,160,0.1,0.0,0.0,0,True,True,True,0.0,0.0,0.6652,5.838
failure,f6685b78af8f7fea1eb4,888993542,1752030375,10,196,186,53,160,0.1,0.05,0.05102040816326531,10,True,True,True,0.14516129032258066,0.0916577896261721,0.7446,4.3052
failure,f6685b78af8f7fea1eb4,888993542,1837353113,10,196,176,53,160,0.1,0.1,0.10204081632653061,20,True,True,True,0.24431818181818182,0.16851410163626232,0.7762,4.3301
failure,f6685b78af8f7fea1eb4,888993542,1341453907,10,196,157,53,160,0.1,0.2,0.1989795918367347,39,False,False,True,0.4012738853503185,,0.7755,4.7431
failure,f6685b78af8f7fea1eb4,888993542,3713339602,10,196,137,53,160,0.1,0.3,0.3010204081632653,59,False,False,True,0.44525547445255476,,0.2253,2.767
failure,db2bd1f4fd24c19a770e,1060596932,2658005569,11,196,196,53,160,0.1,0.0,0.0,0,True,True,True,0.0,0.0,0.8781,5.755
failure,db2bd1f4fd24c19a770e,1060596932,3466065352,11,196,186,53,160,0.1,0.05,0.05102040816326531,10,True,True,True,0.12903225806451613,0.07114528922237845,0.8983,6.7219
failure,db2bd1f4fd24c19a770e,1060596932,3001980405,11,196,176,53,160,0.1,0.1,0.10204081632653061,20,True,True,True,0.17613636363636365,0.14658589984761466,0.9468,5.8453
failure,db2bd1f4fd24c19a770e,1060596932,3259947131,11,196,157,53,160,0.1,0.2,0.1989795918367347,39,False,False,True,0.36942675159235666,,0.732,4.9215
failure,db2bd1f4fd24c19a770e,1060596932,4047756503,11,196,137,53,160,0.1,0.3,0.3010204081632653,59,False,False,True,0.40875912408759124,,0.1808,3.9696
failure,c6d0bf749696ab7255d2,1237520569,4294836224,12,196,196,53,160,0.1,0.0,0.0,0,True,True,True,0.0,0.0,0.7218,4.005
failure,c6d0bf749696ab7255d2,1237520569,4013013116,12,196,186,53,160,0.1,0.05,0.05102040816326531,10,True,True,True,0.13440860215053763,0.12202353204044228,0.901,4.9071
failure,c6d0bf749696ab7255d2,1237520569,3374914961,12,196,176,53,160,0.1,0.1,0.10204081632653061,20,True,True,True,0.32386363636363635,0.320296352791105,0.9451,4.0486
failure,c6d0bf749696ab7255d2,1237520569,3990051744,12,196,157,53,160,0.1,0.2,0.1989795918367347,39,False,False,True,0.4140127388535032,,0.5903,3.1949
failure,c6d0bf749696ab7255d2,1237520569,3172724710,12,196,137,53,160,0.1,0.3,0.3010204081632653,59,False,False,True,0.5109489051094891,,0.2185,2.5987
failure,728812a27b25a028fa14,2818059503,2947577856,13,196,196,53,160,0.1,0.0,0.0,0,True,True,True,0.0,0.0,0.5886,4.1458
failure,728812a27b25a028fa14,2818059503,1257115514,13,196,186,53,160,0.1,0.05,0.05102040816326531,10,True,True,True,0.15053763440860216,0.11407234106043913,0.6688,3.6518
failure,728812a27b25a028fa14,2818059503,3595708752,13,196,176,53,160,0.1,0.1,0.10204081632653061,20,True,True,True,0.20454545454545456,0.1631677326068776,0.7477,3.6257
failure,728812a27b25a028fa14,2818059503,1723385043,13,196,157,53,160,0.1,0.2,0.1989795918367347,39,False,False,True,0.46496815286624205,,0.9883,4.5291
failure,728812a27b25a028fa14,2818059503,2262890628,13,196,137,53,160,0.1,0.3,0.3010204081632653,59,False,False,True,0.4744525547445255,,0.3376,2.8627
failure,3c9268ace9aef4555006,262518297,132275561,14,196,196,53,160,0.1,0.0,0.0,0,True,True,True,0.0,0.0,0.4681,4.5253
failure,3c9268ace9aef4555006,262518297,2107640261,14,196,186,53,160,0.1,0.05,0.05102040816326531,10,True,True,True,0.11827956989247312,0.02874988791684221,0.3961,5.9659
failure,3c9268ace9aef4555006,262518297,2398118926,14,196,176,53,160,0.1,0.1,0.10204081632653061,20,True,True,True,0.2556818181818182,0.12563586233258991,0.4833,3.2943
failure,3c9268ace9aef4555006,262518297,418000085,14,196,157,53,160,0.1,0.2,0.1989795918367347,39,False,False,True,0.3821656050955414,,0.3818,3.1366
failure,3c9268ace9aef4555006,262518297,243780625,14,196,137,53,160,0.1,0.3,0.3010204081632653,59,False,False,True,0.38686131386861317,,0.2258,2.6681
failure,8b2a7c9bec6f49a9504b,4167058207,2188218041,15,196,196,53,160,0.1,0.0,0.0,0,True,True,True,0.0,0.0,0.5539,3.9118
failure,8b2a7c9bec6f49a9504b,4167058207,2642817982,15,196,186,53,160,0.1,0.05,0.05102040816326531,10,True,True,True,0.10752688172043011,0.07998776705467607,0.6984,4.1923
failure,8b2a7c9bec6f49a9504b,4167058207,1413476384,15,196,176,53,160,0.1,0.1,0.10204081632653061,20,True,True,True,0.2840909090909091,0.17896407417282093,1.2228,4.6815
failure,8b2a7c9bec6f49a9504b,4167058207,2204725280,15,196,157,53,160,0.1,0.2,0.1989795918367347,39,False,False,True,0.445859872611465,,0.5316,3.9491
failure,8b2a7c9bec6f49a9504b,4167058207,4248060001,15,196,137,53,160,0.1,0.3,0.3010204081632653,59,False,False,True,0.40145985401459855,,0.2767,3.1694
failure,e1a767a11a4ec27dfa0e,3381991011,1269833444,16,196,196,53,160,0.1,0.0,0.0,0,True,True,True,0.0,0.0,0.6813,6.6406
failure,e1a767a11a4ec27dfa0e,3381991011,1036041796,16,196,186,53,160,0.1,0.05,0.05102040816326531,10,True,True,True,0.12365591397849462,0.10676761237634791,0.9661,4.4135
failure,e1a767a11a4ec27dfa0e,3381991011,2488481359,16,196,176,53,160,0.1,0.1,0.10204081632653061,20,True,True,True,0.19886363636363635,0.15215449869704337,0.962,4.5137
failure,e1a767a11a4ec27dfa0e,3381991011,2609751959,16,196,157,53,160,0.1,0.2,0.1989795918367347,39,False,False,True,0.4267515923566879,,0.7959,4.1972
failure,e1a767a11a4ec27dfa0e,3381991011,1371360234,16,196,137,53,160,0.1,0.3,0.3010204081632653,59,False,False,True,0.48175182481751827,,0.4014,3.1181
failure,d169cd6140c14d751396,1377954620,1991128595,17,196,196,53,160,0.1,0.0,0.0,0,True,True,True,0.0,0.0,0.6627,4.2657
failure,d169cd6140c14d751396,1377954620,2659570702,17,196,186,53,160,0.1,0.05,0.05102040816326531,10,True,True,True,0.08064516129032258,0.046825598025782025,0.8116,4.688
failure,d169cd6140c14d751396,1377954620,3682347965,17,196,176,53,160,0.1,0.1,0.10204081632653061,20,True,True,True,0.3068181818181818,0.25285107206802426,1.1237,4.3097
failure,d169cd6140c14d751396,1377954620,3682302650,17,196,157,53,160,0.1,0.2,0.1989795918367347,39,False,False,True,0.49044585987261147,,0.7939,4.1632
failure,d169cd6140c14d751396,1377954620,4064177529,17,196,137,53,160,0.1,0.3,0.3010204081632653,59,False,False,True,0.41605839416058393,,0.3643,3.7571
failure,e7aa2f3fafd0f9fe0d49,2168886658,668955025,18,196,196,53,160,0.1,0.0,0.0,0,True,True,True,0.0,0.0,0.5327,4.1344
failure,e7aa2f3fafd0f9fe0d49,2168886658,1680717700,18,196,186,53,160,0.1,0.05,0.05102040816326531,10,True,True,True,0.05913978494623656,0.04729031820025173,0.5467,4.0864
failure,e7aa2f3fafd0f9fe0d49,2168886658,357109783,18,196,176,53,160,0.1,0.1,0.10204081632653061,20,True,True,True,0.20454545454545456,0.12283636026911471,0.6287,4.398
failure,e7aa2f3fafd0f9fe0d49,2168886658,1967058317,18,196,157,53,160,0.1,0.2,0.1989795918367347,39,False,False,True,0.3821656050955414,,0.5692,3.4342
failure,e7aa2f3fafd0f9fe0d49,2168886658,4026694110,18,196,137,53,160,0.1,0.3,0.3010204081632653,59,False,False,True,0.43795620437956206,,0.2732,2.8856
failure,ee04c978a7dfd6a1804e,3557804364,1068724587,19,196,196,53,160,0.1,0.0,0.0,0,True,True,True,0.0,0.0,0.6022,4.0613
failure,ee04c978a7dfd6a1804e,3557804364,4117520373,19,196,186,53,160,0.1,0.05,0.05102040816326531,10,True,True,True,0.11290322580645161,0.06409461731844887,0.4862,3.4532
failure,ee04c978a7dfd6a1804e,3557804364,1649649457,19,196,176,53,160,0.1,0.1,0.10204081632653061,20,True,True,True,0.21022727272727273,0.12711635367077917,0.6876,3.6479
failure,ee04c978a7dfd6a1804e,3557804364,1860085947,19,196,157,53,160,0.1,0.2,0.1989795918367347,39,False,False,True,0.4585987261146497,,0.5501,3.4214
failure,ee04c978a7dfd6a1804e,3557804364,955451430,19,196,137,53,160,0.1,0.3,0.3010204081632653,59,False,False,True,0.3284671532846715,,0.2292,2.7913
failure,0e41d8c2f05a0335b13c,3323326632,2758677190,20,196,196,53,160,0.1,0.0,0.0,0,True,True,True,0.0,0.0,0.9263,4.741
failure,0e41d8c2f05a0335b13c,3323326632,3046204179,20,196,186,53,160,0.1,0.05,0.05102040816326531,10,True,True,True,0.13440860215053763,0.07280708480022649,1.0035,5.8992
failure,0e41d8c2f05a0335b13c,3323326632,1030699271,20,196,176,53,160,0.1,0.1,0.10204081632653061,20,True,True,True,0.2897727272727273,0.2459496994798825,1.0726,5.316
failure,0e41d8c2f05a0335b13c,3323326632,1284830588,20,196,157,53,160,0.1,0.2,0.1989795918367347,39,False,False,True,0.5159235668789809,,0.7359,4.0989
failure,0e41d8c2f05a0335b13c,3323326632,2324698699,20,196,137,53,160,0.1,0.3,0.3010204081632653,59,False,False,True,0.41605839416058393,,0.4094,3.5736
failure,d6b4851ac40f9d7e82f8,1421002067,574777098,21,196,196,53,160,0.1,0.0,0.0,0,True,True,True,0.0,0.0,0.8569,4.549
failure,d6b4851ac40f9d7e82f8,1421002067,4272741856,21,196,186,53,160,0.1,0.05,0.05102040816326531,10,True,True,True,0.11290322580645161,0.06969048358798698,0.8072,4.4469
failure,d6b4851ac40f9d7e82f8,1421002067,3109025146,21,196,176,53,160,0.1,0.1,0.10204081632653061,20,True,True,True,0.3125,0.23290081699034268,1.2948,6.4695
failure,d6b4851ac40f9d7e82f8,1421002067,2117037478,21,196,157,53,160,0.1,0.2,0.1989795918367347,39,False,False,True,0.5031847133757962,,0.6693,3.4049
failure,d6b4851ac40f9d7e82f8,1421002067,1863269163,21,196,137,53,160,0.1,0.3,0.3010204081632653,59,False,False,True,0.48175182481751827,,0.2857,2.755
failure,ab781765aaaddacd33d5,1978809580,2149265343,22,196,196,53,160,0.1,0.0,0.0,0,True,True,True,0.0,0.0,0.6436,4.1268
failure,ab781765aaaddacd33d5,1978809580,522179952,22,196,186,53,160,0.1,0.05,0.05102040816326531,10,True,True,True,0.12903225806451613,0.05869117853007731,0.8092,3.9921
failure,ab781765aaaddacd33d5,1978809580,2963110144,22,196,176,53,160,0.1,0.1,0.10204081632653061,20,True,True,True,0.19886363636363635,0.12075216582280114,0.8413,3.8344
failure,ab781765aaaddacd33d5,1978809580,1592476047,22,196,157,53,160,0.1,0.2,0.1989795918367347,39,False,False,True,0.3885350318471338,,0.5155,3.3692
failure,ab781765aaaddacd33d5,1978809580,2442004055,22,196,137,53,160,0.1,0.3,0.3010204081632653,59,False,False,True,0.35766423357664234,,0.291,3.0692
failure,ff37ec9159b8e3a6e1b1,393065298,2432841366,23,196,196,53,160,0.1,0.0,0.0,0,True,True,True,0.0,0.0,0.7022,4.4961
failure,ff37ec9159b8e3a6e1b1,393065298,2180061891,23,196,186,53,160,0.1,0.05,0.05102040816326531,10,True,True,True,0.1774193548387097,0.11702222652223727,0.807,4.7471
failure,ff37ec9159b8e3a6e1b1,393065298,2066725746,23,196,176,53,160,0.1,0.1,0.10204081632653061,20,True,True,True,0.23295454545454544,0.1384956457040281,0.8591,4.2846
failure,ff37ec9159b8e3a6e1b1,393065298,2061615584,23,196,157,53,160,0.1,0.2,0.1989795918367347,39,False,False,True,0.4713375796178344,,0.7713,3.8078
failure,ff37ec9159b8e3a6e1b1,393065298,3505610356,23,196,137,53,160,0.1,0.3,0.3010204081632653,59,False,False,True,0.4233576642335766,,0.4977,3.1103
failure,0cc26b45385cd747ed47,4052117884,3612898926,24,196,196,53,160,0.1,0.0,0.0,0,True,True,True,0.0,0.0,0.6385,4.0956
failure,0cc26b45385cd747ed47,4052117884,2199193190,24,196,186,53,160,0.1,0.05,0.05102040816326531,10,True,True,True,0.10752688172043011,0.08453152023542725,0.8999,4.13
failure,0cc26b45385cd747ed47,4052117884,412192514,24,196,176,53,160,0.1,0.1,0.10204081632653061,20,True,True,True,0.22727272727272727,0.1916337454605288,0.9684,5.5628
failure,0cc26b45385cd747ed47,4052117884,1892595192,24,196,157,53,160,0.1,0.2,0.1989795918367347,39,False,False,True,0.39490445859872614,,0.7503,3.5965
failure,0cc26b45385cd747ed47,4052117884,1668893160,24,196,137,53,160,0.1,0.3,0.3010204081632653,59,False,False,True,0.40875912408759124,,0.3078,2.7268
failure,9332a4a57cfda44629f2,2929896590,9726321,25,196,196,53,160,0.1,0.0,0.0,0,True,True,True,0.0,0.0,0.4999,4.0513
failure,9332a4a57cfda44629f2,2929896590,91841388,25,196,186,53,160,0.1,0.05,0.05102040816326531,10,True,True,True,0.17204301075268819,0.06615147607146024,0.5477,3.8323
failure,9332a4a57cfda44629f2,2929896590,3189735370,25,196,176,53,160,0.1,0.1,0.10204081632653061,20,True,True,True,0.2784090909090909,0.15675392301719213,0.752,4.0036
failure,9332a4a57cfda44629f2,2929896590,2162150702,25,196,157,53,160,0.1,0.2,0.1989795918367347,39,False,False,True,0.42038216560509556,,0.6339,3.7479
failure,9332a4a57cfda44629f2,2929896590,2525719511,25,196,137,53,160,0.1,0.3,0.3010204081632653,59,False,False,True,0.4306569343065693,,0.4035,3.3734
failure,36572144c57cfec720cf,3333233607,2824682145,26,196,196,53,160,0.1,0.0,0.0,0,True,True,True,0.0,0.0,0.6571,4.0697
failure,36572144c57cfec720cf,3333233607,3107606623,26,196,186,53,160,0.1,0.05,0.05102040816326531,10,True,True,True,0.06989247311827956,0.030529380346823922,0.5574,5.1154
failure,36572144c57cfec720cf,3333233607,4085258766,26,196,176,53,160,0.1,0.1,0.10204081632653061,20,True,True,True,0.2159090909090909,0.08319655672033031,0.7785,6.268
failure,36572144c57cfec720cf,3333233607,1057180152,26,196,157,53,160,0.1,0.2,0.1989795918367347,39,False,False,True,0.3885350318471338,,0.4549,3.3868
failure,36572144c57cfec720cf,3333233607,4072400133,26,196,137,53,160,0.1,0.3,0.3010204081632653,59,False,False,True,0.38686131386861317,,0.3066,3.6143
failure,4ffc826edaec43b54214,2879999142,657428833,27,196,196,53,160,0.1,0.0,0.0,0,True,True,True,0.0,0.0,0.7232,4.5745
failure,4ffc826edaec43b54214,2879999142,520912220,27,196,186,53,160,0.1,0.05,0.05102040816326531,10,True,True,True,0.16129032258064516,0.06698159984356407,0.5898,3.7694
failure,4ffc826edaec43b54214,2879999142,187855179,27,196,176,53,160,0.1,0.1,0.10204081632653061,20,True,True,True,0.2159090909090909,0.17860420120691062,1.1171,5.1116
failure,4ffc826edaec43b54214,2879999142,2623591019,27,196,157,53,160,0.1,0.2,0.1989795918367347,39,False,False,True,0.36942675159235666,,0.5708,3.2585
failure,4ffc826edaec43b54214,2879999142,1090671424,27,196,137,53,160,0.1,0.3,0.3010204081632653,59,False,False,True,0.38686131386861317,,0.2234,3.0796
failure,3049475bd5f46012bc55,2201503674,1167159433,28,196,196,53,160,0.1,0.0,0.0,0,True,True,True,0.0,0.0,0.5385,4.3179
failure,3049475bd5f46012bc55,2201503674,2435634768,28,196,186,53,160,0.1,0.05,0.05102040816326531,10,True,True,True,0.1774193548387097,0.06953654625870227,0.6029,4.0623
failure,3049475bd5f46012bc55,2201503674,1289370880,28,196,176,53,160,0.1,0.1,0.10204081632653061,20,True,True,True,0.24431818181818182,0.1326929587526904,0.7507,4.0862
failure,3049475bd5f46012bc55,2201503674,3832634823,28,196,157,53,160,0.1,0.2,0.1989795918367347,39,False,False,True,0.445859872611465,,0.6757,3.7675
failure,3049475bd5f46012bc55,2201503674,1604851300,28,196,137,53,160,0.1,0.3,0.3010204081632653,59,False,False,True,0.40145985401459855,,0.2953,3.802
failure,a5a4dc7557bd25dcc4be,227481226,355378371,29,196,196,53,160,0.1,0.0,0.0,0,True,True,True,0.0,0.0,0.8534,5.1515
failure,a5a4dc7557bd25dcc4be,227481226,795014600,29,196,186,53,160,0.1,0.05,0.05102040816326531,10,True,True,True,0.14516129032258066,0.09813739207965273,0.7702,4.9978
failure,a5a4dc7557bd25dcc4be,227481226,742949925,29,196,176,53,160,0.1,0.1,0.10204081632653061,20,True,True,True,0.3465909090909091,0.3313927241926726,0.9449,4.0786
failure,a5a4dc7557bd25dcc4be,227481226,3895278360,29,196,157,53,160,0.1,0.2,0.1989795918367347,39,False,False,True,0.49044585987261147,,0.7348,3.5715
failure,a5a4dc7557bd25dcc4be,227481226,2111857479,29,196,137,53,160,0.1,0.3,0.3010204081632653,59,False,False,True,0.45985401459854014,,0.3365,2.8282
failure,5c6ad739f631bd05c29d,4201556240,3632112283,30,196,196,53,160,0.1,0.0,0.0,0,True,True,True,0.0,0.0,0.9527,4.431
failure,5c6ad739f631bd05c29d,4201556240,3618567554,30,196,186,53,160,0.1,0.05,0.05102040816326531,10,True,True,True,0.13978494623655913,0.10233532096387271,1.0991,5.027
failure,5c6ad739f631bd05c29d,4201556240,2244969846,30,196,176,53,160,0.1,0.1,0.10204081632653061,20,True,True,True,0.24431818181818182,0.1493759411448981,1.0257,7.6278
failure,5c6ad739f631bd05c29d,4201556240,2000320046,30,196,157,53,160,0.1,0.2,0.1989795918367347,39,False,False,True,0.45222929936305734,,0.7688,3.7828
failure,5c6ad739f631bd05c29d,4201556240,3963273480,30,196,137,53,160,0.1,0.3,0.3010204081632653,59,False,False,True,0.48175182481751827,,0.5557,3.4525
failure,b98fbb8878f9b32cb374,1403435473,3894376749,31,196,196,53,160,0.1,0.0,0.0,0,True,True,True,0.0,0.0,0.551,3.9543
failure,b98fbb8878f9b32cb374,1403435473,2618837143,31,196,186,53,160,0.1,0.05,0.05102040816326531,10,True,True,True,0.10752688172043011,0.04420485820130884,0.5883,3.8669
failure,b98fbb8878f9b32cb374,1403435473,318296817,31,196,176,53,160,0.1,0.1,0.10204081632653061,20,True,True,True,0.20454545454545456,0.1016940493519747,0.6529,4.0283
